Unnamed: 0,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_match_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_match_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_google_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_google_ux_Score
3157,0.69176054,0.84588027,0.6739341,0.83696705,0.6926463,0.84632313,0.63484406,0.81742203,0.66968113,0.83484054,0.63552547,0.81776273,0.62059903,0.8102995,0.677397,0.8386985,0.64955544,0.8247777,0.6509605,0.8254802
3158,0.69829774,0.84914887,0.66251975,0.83125985,0.6487414,0.82437074,0.59182566,0.79591286,0.65576375,0.8278819,0.6803602,0.8401801,0.6442532,0.8221266,0.6844127,0.84220636,0.65297055,0.8264853,0.67849916,0.8392496
3159,0.73906684,0.8695334,0.655128,0.827564,0.69926,0.84963,0.61086524,0.8054326,0.68727684,0.8436384,0.7092751,0.85463756,0.6072239,0.803612,0.6979375,0.84896874,0.64297247,0.82148623,0.6747284,0.8373642
3160,0.7375717,0.86878586,0.6913596,0.84567976,0.7086866,0.8543433,0.60896975,0.80448484,0.70006776,0.8500339,0.7214426,0.8607213,0.6638613,0.83193064,0.7342146,0.8671073,0.72039145,0.86019576,0.7323054,0.8661527
3161,0.71875095,0.8593755,0.71204877,0.8560244,0.709307,0.8546535,0.6148164,0.8074082,0.6745255,0.83726275,0.6252608,0.8126304,0.56264305,0.7813215,0.6672174,0.8336087,0.586331,0.7931655,0.6051945,0.8025973
3162,0.74303174,0.87151587,0.69132483,0.8456624,0.6722872,0.8361436,0.66040516,0.8302026,0.66869426,0.8343471,0.71063614,0.85531807,0.64643115,0.8232156,0.73813665,0.8690683,0.71046644,0.8552332,0.7228861,0.86144304
3186,0.79025733,0.89512867,0.7293732,0.8646866,0.7304747,0.86523736,0.64668953,0.82334477,0.75883883,0.87941945,0.7438979,0.87194896,0.68356216,0.8417811,0.74053717,0.8702686,0.69751716,0.8487586,0.75358295,0.8767915
3225,0.5917033,0.79585165,0.6933857,0.84669286,0.5740521,0.78702605,0.61202025,0.8060101,0.6027554,0.8013777,0.5099978,0.7549989,0.56611234,0.78305614,0.6032759,0.80163795,0.5802361,0.79011804,0.55063677,0.7753184
3315,0.7229289,0.86146444,0.6668904,0.8334452,0.7062584,0.8531292,0.6053916,0.8026958,0.67703176,0.8385159,0.73862314,0.8693116,0.6304932,0.8152466,0.73053,0.865265,0.6930306,0.8465153,0.6951177,0.84755886
3321,0.6862372,0.8431186,0.6891041,0.84455204,0.6457877,0.82289386,0.6461938,0.8230969,0.65585244,0.8279262,0.6175506,0.8087753,0.5987631,0.79938155,0.70133096,0.85066545,0.6373993,0.81869966,0.62436354,0.8121818
3332,0.6872701,0.8436351,0.693359,0.8466795,0.73953,0.86976504,0.6111831,0.8055916,0.6735321,0.83676606,0.7120453,0.85602266,0.59327364,0.7966368,0.72263336,0.8613167,0.69178474,0.84589237,0.66116905,0.8305845
5877,0.36789283,0.68394643,0.4465714,0.7232857,0.37267685,0.6863384,0.37770945,0.6888547,0.37408704,0.68704355,0.36987185,0.6849359,0.3989679,0.69948393,0.38125473,0.69062734,0.39467874,0.69733936,0.42312622,0.7115631
5981,0.8001207,0.90006036,0.72494936,0.8624747,0.7775854,0.8887927,0.6879351,0.84396756,0.7527545,0.8763772,0.71244323,0.8562216,0.6269313,0.81346565,0.7296034,0.8648017,0.67935586,0.83967793,0.6899093,0.8449546
6043,0.73407143,0.86703575,0.66079414,0.83039707,0.68352425,0.8417621,0.6124859,0.80624294,0.68471813,0.84235907,0.6462546,0.82312727,0.56431097,0.7821555,0.6404942,0.8202471,0.5973911,0.79869556,0.59779704,0.7988985
6078,0.7054192,0.8527096,0.69925106,0.8496255,0.6815473,0.84077364,0.64274895,0.8213745,0.69712716,0.84856355,0.653317,0.8266585,0.65624964,0.8281248,0.67649996,0.83825,0.7172279,0.85861397,0.6953774,0.8476887
6081,0.7507577,0.87537885,0.66744,0.83371997,0.6870754,0.8435377,0.67286247,0.83643126,0.7027956,0.8513978,0.7528421,0.8764211,0.6692783,0.8346392,0.72854006,0.86427003,0.70385695,0.8519285,0.7271687,0.86358434
6082,0.67540663,0.83770335,0.59393406,0.796967,0.62560165,0.8128008,0.5612558,0.7806279,0.6274625,0.81373125,0.67432,0.83716,0.6075871,0.80379355,0.6353008,0.81765044,0.6500378,0.8250189,0.65737283,0.8286864
6090,0.5360231,0.76801157,0.57434165,0.7871708,0.5207224,0.7603612,0.5000548,0.7500274,0.51402116,0.7570106,0.48297358,0.7414868,0.49609852,0.74804926,0.5750484,0.7875242,0.4984684,0.7492342,0.49686342,0.7484317
6127,0.7317722,0.8658861,0.74434566,0.87217283,0.7392453,0.86962265,0.62465465,0.8123273,0.7700563,0.8850281,0.7443223,0.87216115,0.6543765,0.82718825,0.77453345,0.88726676,0.64540315,0.8227016,0.70896566,0.8544828
6211,0.65958416,0.8297921,0.62343645,0.8117182,0.68089545,0.8404477,0.61779785,0.8088989,0.6221988,0.8110994,0.654629,0.8273145,0.58370566,0.79185283,0.6661192,0.8330596,0.63177234,0.81588614,0.66218734,0.83109367
6213,0.72756034,0.86378014,0.6627139,0.83135694,0.6167774,0.8083887,0.5737345,0.78686726,0.6924902,0.8462451,0.7150987,0.8575493,0.6679009,0.83395046,0.6838057,0.84190285,0.6783477,0.83917385,0.7058147,0.85290736
6214,0.698023,0.84901154,0.6856152,0.8428076,0.7254292,0.8627146,0.6158904,0.8079452,0.6443108,0.82215536,0.6480819,0.82404095,0.62063646,0.81031823,0.680619,0.8403095,0.6716324,0.8358162,0.6499711,0.82498556
6231,0.6704365,0.83521825,0.6637774,0.8318887,0.62381107,0.8119055,0.58489215,0.7924461,0.6345042,0.8172521,0.63518834,0.8175942,0.6126803,0.80634016,0.65066993,0.82533497,0.6607195,0.83035976,0.63405955,0.8170298
6232,0.7654891,0.88274455,0.7094381,0.85471904,0.7358348,0.8679174,0.6504795,0.8252398,0.688717,0.8443585,0.67611766,0.8380588,0.61012864,0.8050643,0.71691996,0.85845995,0.65004885,0.8250244,0.6613708,0.8306854
6233,0.73563373,0.86781687,0.7120124,0.8560062,0.7079766,0.8539883,0.6146004,0.8073002,0.68708575,0.8435429,0.66499686,0.83249843,0.59603643,0.7980182,0.6743049,0.8371525,0.6551511,0.82757556,0.62394917,0.8119746
6239,0.40939915,0.7046996,0.4723365,0.73616827,0.3791327,0.6895664,0.40257186,0.70128596,0.39940387,0.6997019,0.45294565,0.72647285,0.51056606,0.755283,0.43095618,0.71547806,0.545253,0.7726265,0.5249782,0.7624891
6240,0.70030737,0.8501537,0.6225091,0.81125456,0.61747944,0.8087397,0.5404364,0.7702182,0.651937,0.8259685,0.7169377,0.8584689,0.6301359,0.81506795,0.6594274,0.8297137,0.6115647,0.8057823,0.6550338,0.8275169
6254,0.67137146,0.83568573,0.73678505,0.8683925,0.613458,0.80672896,0.6214716,0.8107358,0.6777133,0.83885664,0.6323128,0.8161564,0.65325207,0.82662606,0.6924977,0.84624887,0.6816369,0.84081846,0.6731893,0.83659464
6255,0.74787045,0.8739352,0.65708005,0.82854,0.6823716,0.8411858,0.62159544,0.8107977,0.6381042,0.8190521,0.6694573,0.83472866,0.6294781,0.81473905,0.66652286,0.83326143,0.6660367,0.83301836,0.67191446,0.8359572
6342,0.63992435,0.81996214,0.6428677,0.82143384,0.5993327,0.79966635,0.5549016,0.7774508,0.61803377,0.8090169,0.5927322,0.7963661,0.57991177,0.78995585,0.6251656,0.8125828,0.58384085,0.7919204,0.5728005,0.78640026
7630,0.5878447,0.79392236,0.6525489,0.82627445,0.54789114,0.77394557,0.6143402,0.8071701,0.60679877,0.8033994,0.5701844,0.78509223,0.59525514,0.79762757,0.66180253,0.83090127,0.65931886,0.82965946,0.68841696,0.8442085
7654,0.6894587,0.84472936,0.7091991,0.85459954,0.675283,0.8376415,0.640502,0.820251,0.67260003,0.8363,0.6691294,0.8345647,0.6401607,0.82008034,0.6890818,0.8445409,0.7281308,0.8640654,0.69712526,0.8485626
8890,0.7143563,0.85717815,0.72043097,0.8602155,0.7236443,0.8618221,0.6779112,0.83895564,0.703462,0.851731,0.7269362,0.8634681,0.696337,0.8481685,0.7816341,0.89081705,0.7828481,0.89142406,0.7843698,0.8921849
8916,0.53824466,0.76912236,0.5754173,0.78770864,0.58943844,0.7947192,0.5088004,0.7544002,0.50534713,0.75267357,0.46640116,0.73320055,0.4988761,0.74943805,0.5254144,0.76270723,0.5695827,0.78479135,0.49914694,0.74957347
9028,0.6554725,0.82773626,0.65853393,0.82926697,0.630206,0.815103,0.60801935,0.8040097,0.6097342,0.8048671,0.6487508,0.8243754,0.6356292,0.8178146,0.66783136,0.8339157,0.6403649,0.82018244,0.69658566,0.8482928
9066,0.6673689,0.83368444,0.6188371,0.80941856,0.59465235,0.7973262,0.5584775,0.77923876,0.60358924,0.80179465,0.5842788,0.7921394,0.52702665,0.7635133,0.589121,0.7945605,0.588681,0.7943405,0.5603147,0.7801573
9445,0.6259736,0.8129868,0.6678107,0.83390534,0.59454757,0.79727376,0.6596143,0.82980716,0.5933859,0.79669297,0.5827193,0.79135966,0.60341066,0.80170536,0.6406901,0.82034504,0.6761677,0.83808386,0.6524232,0.8262116
9542,0.6857617,0.84288085,0.70194316,0.8509716,0.6069715,0.80348575,0.6925966,0.84629834,0.7142814,0.85714066,0.6295016,0.8147508,0.6331997,0.81659985,0.7104493,0.8552246,0.68325734,0.8416287,0.653983,0.8269915
9546,0.7030349,0.85151744,0.6553004,0.8276502,0.6347343,0.81736714,0.6446085,0.82230425,0.64595973,0.82297987,0.6806722,0.8403361,0.65019107,0.82509553,0.69060564,0.8453028,0.68341565,0.8417078,0.6874397,0.84371984
9547,0.6418344,0.8209172,0.61306083,0.8065304,0.6007279,0.80036396,0.5867422,0.7933711,0.5636444,0.7818222,0.5779027,0.78895134,0.5608823,0.78044116,0.5987786,0.7993893,0.6294639,0.81473196,0.59536815,0.7976841
9583,0.72927517,0.8646376,0.67524076,0.8376204,0.6582104,0.8291052,0.67838407,0.83919203,0.6535437,0.82677186,0.62457585,0.8122879,0.56228536,0.7811427,0.6573248,0.8286624,0.663867,0.8319335,0.6291182,0.8145591
9587,0.6935017,0.84675086,0.6969187,0.84845936,0.6783607,0.83918035,0.6081804,0.8040902,0.6386955,0.81934774,0.643203,0.8216015,0.61519134,0.8075957,0.67434597,0.837173,0.66574585,0.8328729,0.67715085,0.8385754
12037,0.6879314,0.8439657,0.7293079,0.86465394,0.68369836,0.8418492,0.6617945,0.8308972,0.6774832,0.8387416,0.7125225,0.85626125,0.708035,0.8540175,0.75200045,0.8760002,0.7551457,0.8775729,0.75643563,0.8782178
12116,0.65791106,0.82895553,0.68393445,0.8419672,0.68290913,0.84145457,0.63481784,0.8174089,0.6314853,0.8157426,0.6254209,0.81271046,0.624364,0.812182,0.67094827,0.83547413,0.66043985,0.8302199,0.66756594,0.833783
12122,0.7411683,0.87058413,0.67991936,0.8399597,0.6817788,0.8408894,0.60270417,0.8013521,0.63693,0.818465,0.72449505,0.8622475,0.6147522,0.8073761,0.69819057,0.8490953,0.6918658,0.8459329,0.70202243,0.8510112
12124,0.71077085,0.8553854,0.66628516,0.8331426,0.70167756,0.8508388,0.61752456,0.8087623,0.6501578,0.8250789,0.68890524,0.8444526,0.64323837,0.82161915,0.67926633,0.83963317,0.6843115,0.84215575,0.6886584,0.84432924
12141,0.4994763,0.74973816,0.4983384,0.74916923,0.4860939,0.74304694,0.45266837,0.7263342,0.4683066,0.7341533,0.3648886,0.68244433,0.40895188,0.70447594,0.440342,0.720171,0.41493064,0.7074653,0.35055155,0.6752758
12143,0.65892756,0.8294638,0.66590434,0.83295214,0.62460566,0.8123028,0.5741327,0.78706634,0.6375554,0.8187777,0.7005439,0.85027194,0.64176214,0.82088107,0.6672286,0.8336143,0.698366,0.84918296,0.71275884,0.8563794
12149,0.69684327,0.84842163,0.72725046,0.8636252,0.7302911,0.86514556,0.6272759,0.813638,0.68082654,0.8404133,0.6623294,0.8311647,0.6973952,0.8486976,0.71274114,0.85637057,0.7136769,0.85683846,0.7142556,0.8571278
12161,0.5483665,0.7741833,0.5390275,0.7695137,0.53812194,0.76906097,0.5282592,0.76412964,0.5242364,0.7621182,0.56430554,0.7821528,0.5463041,0.77315205,0.55689216,0.7784461,0.60191166,0.80095583,0.5591257,0.77956283
12252,0.6131089,0.80655444,0.6611342,0.8305671,0.6038649,0.80193245,0.6061719,0.8030859,0.60083747,0.80041873,0.6053759,0.80268794,0.5834311,0.79171556,0.667356,0.833678,0.6682567,0.8341284,0.66249776,0.8312489
12408,0.6351764,0.8175882,0.6591012,0.8295506,0.60709095,0.8035455,0.5887778,0.7943889,0.64880824,0.8244041,0.6623015,0.83115077,0.6642854,0.8321427,0.65698695,0.8284935,0.6667651,0.83338255,0.6903057,0.84515285
12409,0.68479717,0.8423986,0.6688163,0.83440816,0.63123524,0.8156176,0.5995446,0.79977226,0.6197055,0.8098527,0.64259744,0.8212987,0.6229391,0.81146955,0.6638986,0.8319493,0.66545594,0.83272797,0.65307194,0.82653594
12410,0.6953699,0.847685,0.7151418,0.8575709,0.73550546,0.86775273,0.59741044,0.7987052,0.66869855,0.8343493,0.65606713,0.82803357,0.61474204,0.807371,0.7050858,0.8525429,0.6553516,0.8276758,0.6451858,0.8225929
12418,0.6155634,0.8077817,0.5891005,0.79455024,0.58145165,0.7907258,0.5501811,0.7750906,0.5648333,0.78241664,0.6138482,0.8069241,0.5972574,0.7986287,0.6275524,0.8137762,0.6242404,0.8121202,0.64047253,0.82023627
12422,0.652907,0.8264535,0.56769884,0.7838494,0.62345684,0.8117284,0.51379305,0.7568965,0.6355611,0.81778055,0.70936215,0.8546811,0.6144558,0.8072279,0.6262376,0.8131188,0.61664283,0.8083214,0.67770547,0.83885276
12435,0.57587564,0.7879378,0.5423075,0.77115375,0.5498372,0.77491856,0.5337797,0.7668898,0.5269938,0.7634969,0.5210936,0.7605468,0.5291736,0.7645868,0.5335887,0.7667943,0.54103565,0.7705178,0.5372079,0.7686039
12436,0.59266293,0.79633147,0.5018199,0.7509099,0.5434045,0.7717023,0.45596537,0.7279827,0.5378212,0.7689106,0.572376,0.786188,0.45554888,0.72777444,0.55039036,0.7751952,0.54950154,0.77475077,0.5027031,0.75135154
12437,0.6378391,0.81891954,0.63095033,0.81547517,0.6017879,0.80089396,0.5752299,0.78761494,0.61883855,0.8094193,0.61604154,0.8080208,0.60192275,0.8009614,0.6653122,0.8326561,0.61231136,0.8061557,0.62123555,0.8106178
12447,0.75268257,0.8763413,0.74216706,0.8710835,0.6960098,0.84800494,0.6787253,0.8393626,0.7178233,0.85891163,0.7405597,0.87027985,0.7068839,0.85344195,0.7315807,0.86579037,0.75071025,0.8753551,0.7474666,0.8737333
12448,0.74262035,0.8713102,0.70453656,0.8522683,0.7351053,0.86755264,0.7191359,0.85956794,0.6942905,0.84714526,0.72534835,0.8626742,0.65670633,0.82835317,0.76012754,0.8800638,0.7632683,0.8816341,0.7392881,0.86964405
12449,0.76050293,0.88025147,0.66553557,0.8327678,0.6864157,0.84320784,0.5947569,0.7973784,0.68887216,0.84443605,0.729633,0.8648165,0.60150164,0.80075085,0.6726322,0.8363161,0.67787725,0.8389386,0.6725732,0.8362866
12450,0.6063441,0.80317205,0.60382783,0.8019139,0.5990135,0.7995068,0.54248154,0.7712408,0.56847775,0.7842389,0.5913774,0.7956887,0.5844205,0.7922102,0.60824025,0.8041201,0.61000633,0.80500317,0.60505533,0.80252767
12451,0.7268999,0.86344993,0.6818086,0.8409043,0.72273,0.86136496,0.59380984,0.7969049,0.68241465,0.8412073,0.6655363,0.83276814,0.6075486,0.8037743,0.67405367,0.83702683,0.6540375,0.82701874,0.65579706,0.8278985
12452,0.7499028,0.87495136,0.66173995,0.83087,0.67850184,0.8392509,0.6009244,0.8004622,0.69894105,0.8494705,0.68163764,0.8408188,0.60669386,0.80334693,0.67278653,0.83639324,0.6406113,0.82030565,0.6819419,0.840971
12453,0.66538715,0.8326936,0.66157496,0.8307875,0.6253817,0.81269085,0.60136557,0.8006828,0.64340323,0.82170165,0.6638061,0.83190304,0.6134714,0.8067357,0.7066833,0.85334164,0.6392354,0.8196177,0.65948427,0.82974213
12454,0.7086173,0.85430866,0.68243587,0.84121794,0.66444236,0.83222115,0.5953975,0.79769874,0.6988448,0.8494224,0.6955825,0.84779125,0.64645106,0.8232255,0.7114934,0.8557467,0.6775415,0.83877075,0.6772212,0.8386106
12455,0.72570693,0.86285347,0.6619086,0.8309543,0.693094,0.846547,0.59951746,0.79975873,0.6221019,0.81105095,0.7079471,0.8539735,0.57980907,0.78990453,0.6903892,0.8451946,0.6667222,0.8333611,0.6671233,0.83356166
12456,0.7767783,0.8883891,0.73256564,0.8662828,0.7586042,0.87930214,0.6773206,0.8386603,0.7190014,0.8595007,0.6968017,0.84840083,0.67990863,0.8399543,0.7428077,0.8714038,0.702068,0.851034,0.7152839,0.85764194
12457,0.7121159,0.85605794,0.6717943,0.83589715,0.74877197,0.87438595,0.5972185,0.79860926,0.730482,0.865241,0.7554539,0.8777269,0.70553267,0.85276634,0.7452251,0.87261254,0.70707184,0.8535359,0.7458737,0.87293684
12458,0.7443441,0.87217206,0.7698295,0.88491476,0.73970985,0.8698549,0.6400877,0.82004386,0.7215493,0.86077464,0.71951187,0.85975593,0.6432327,0.82161635,0.7606189,0.88030946,0.70278305,0.85139155,0.7160482,0.8580241
12459,0.6889464,0.84447324,0.5890485,0.79452425,0.64864117,0.82432055,0.51574033,0.7578702,0.65532285,0.8276614,0.65621006,0.82810503,0.56630373,0.78315187,0.6443417,0.82217085,0.5842794,0.7921397,0.62628126,0.81314063
12460,0.6676178,0.8338089,0.6511555,0.82557774,0.64479315,0.8223966,0.59230316,0.7961516,0.67740333,0.83870167,0.7332838,0.8666419,0.6559222,0.8279611,0.67623544,0.8381177,0.7522869,0.87614346,0.69452643,0.8472632
12461,0.72395647,0.86197823,0.6336678,0.8168339,0.71927315,0.85963655,0.5854112,0.7927056,0.6566818,0.8283409,0.7463623,0.87318116,0.5885175,0.7942587,0.69827175,0.8491359,0.68137896,0.8406895,0.6952137,0.84760684
12462,0.70748115,0.8537406,0.7071156,0.8535578,0.69662863,0.8483143,0.64505017,0.8225251,0.6962234,0.8481117,0.7761601,0.88808006,0.72658575,0.8632929,0.7554246,0.8777123,0.7867,0.89335,0.81593084,0.9079654
12463,0.54393065,0.7719653,0.5073061,0.75365305,0.5235258,0.76176286,0.50031215,0.75015604,0.48757255,0.7437863,0.5502976,0.7751488,0.5273077,0.7636539,0.50915676,0.75457835,0.6023985,0.80119926,0.5529251,0.77646255
12464,0.75610137,0.8780507,0.6616713,0.83083564,0.67152333,0.83576167,0.62358475,0.8117924,0.6634803,0.83174014,0.7014929,0.85074645,0.61309886,0.80654943,0.680077,0.84003854,0.6609095,0.8304547,0.65634155,0.8281708
12465,0.7207631,0.86038154,0.76261747,0.88130873,0.71261454,0.85630727,0.640568,0.820284,0.7025655,0.8512827,0.6710222,0.8355111,0.7127615,0.85638076,0.7285006,0.8642503,0.7026875,0.85134375,0.69988143,0.8499407
12466,0.62779087,0.81389546,0.6260773,0.81303865,0.5873426,0.7936713,0.5109302,0.7554651,0.6186202,0.8093101,0.663054,0.831527,0.6170991,0.8085495,0.62869906,0.81434953,0.6434915,0.82174575,0.6566595,0.82832974
12467,0.56585467,0.78292733,0.5897693,0.7948847,0.5840018,0.7920009,0.5698706,0.7849353,0.5035796,0.7517898,0.5920608,0.7960304,0.5385587,0.76927936,0.64830464,0.82415235,0.6575651,0.82878256,0.61168206,0.805841
12468,0.62170786,0.81085396,0.6104278,0.8052139,0.640609,0.8203045,0.5527684,0.77638423,0.6569255,0.8284627,0.6334828,0.8167414,0.67027843,0.8351392,0.63740265,0.8187013,0.6525665,0.8262832,0.6276529,0.81382644
12469,0.46109033,0.73054516,0.49638766,0.74819386,0.47067606,0.73533803,0.46242577,0.73121285,0.43975025,0.7198751,0.46423328,0.73211664,0.46842402,0.73421204,0.5030484,0.7515242,0.56132495,0.7806625,0.5459018,0.7729509
12470,0.7500274,0.8750137,0.7574668,0.8787334,0.7728119,0.88640594,0.6517731,0.82588655,0.78144085,0.8907204,0.77917475,0.8895874,0.74051833,0.87025917,0.81803375,0.90901685,0.71854717,0.85927355,0.7696223,0.88481116
12471,0.7562933,0.87814665,0.74647087,0.87323546,0.67903835,0.83951914,0.686933,0.8434665,0.7353473,0.86767364,0.73583996,0.86792,0.70860434,0.85430217,0.78407097,0.8920355,0.749625,0.8748125,0.7604072,0.8802036
12472,0.62796503,0.8139825,0.64773786,0.82386893,0.59719765,0.7985988,0.59599113,0.79799557,0.610525,0.8052625,0.5878395,0.79391974,0.5862516,0.7931258,0.6701512,0.8350756,0.65168023,0.8258401,0.60348225,0.8017411
12473,0.6811793,0.84058964,0.6689323,0.83446616,0.65111876,0.8255594,0.6368375,0.81841874,0.6587798,0.8293899,0.669804,0.834902,0.662562,0.831281,0.69660485,0.8483024,0.66397524,0.8319876,0.7088692,0.8544346
12474,0.6296105,0.81480527,0.63740134,0.8187007,0.63529146,0.8176457,0.5639833,0.78199166,0.65086687,0.82543343,0.68232596,0.841163,0.6182868,0.8091434,0.68063694,0.84031844,0.6572126,0.8286063,0.6448332,0.8224166
12475,0.63211155,0.8160558,0.60059094,0.8002955,0.5685639,0.78428197,0.5461552,0.7730776,0.60703826,0.8035191,0.6041911,0.80209553,0.62181354,0.81090677,0.6008893,0.80044466,0.6210997,0.81054986,0.6194078,0.8097039
12476,0.68050224,0.8402511,0.6608454,0.8304227,0.62180305,0.8109015,0.5691047,0.78455234,0.7066028,0.8533014,0.68559873,0.84279937,0.7371408,0.8685704,0.69280434,0.84640217,0.64400876,0.8220044,0.6982465,0.84912324
