Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_google_ux_Score
125,0.074566066,0.53728306,0.072320566,0.5361603,0.053406946,0.5267035,0.09121384,0.5456069,0.03870795,0.519354,0.10013023,0.5500651,0.07147127,0.5357356,0.082267694,0.5411338,0.1260516,0.56302583,0.08662546,0.5433127
126,0.6524006,0.8262003,0.6549735,0.82748675,0.63728976,0.8186449,0.5877775,0.79388875,0.6410371,0.82051855,0.60798585,0.8039929,0.6299645,0.81498224,0.6594651,0.82973254,0.7075689,0.85378444,0.67111397,0.835557
127,0.14624014,0.57312006,0.19493456,0.5974673,0.13741015,0.5687051,0.22758496,0.6137925,0.08924377,0.5446219,0.13109745,0.5655487,0.13252902,0.5662645,0.15932426,0.57966214,0.2569517,0.62847584,0.16042265,0.58021134
128,-0.018134192,0.4909329,-0.028974712,0.48551264,-0.025923982,0.48703802,0.028111769,0.5140559,-0.06264776,0.46867612,0.004331943,0.502166,-0.0066737477,0.49666312,-0.005903382,0.49704832,0.04205449,0.52102727,0.0201356,0.5100678
129,0.03894437,0.5194722,0.022057217,0.5110286,0.010072241,0.5050361,0.06270344,0.53135175,0.000118959695,0.5000595,0.027476298,0.51373816,0.040964566,0.5204823,0.04366839,0.5218342,0.0731073,0.5365536,0.046688005,0.523344
130,0.013005395,0.5065027,-0.00199778,0.49900112,-0.0073477793,0.49632612,0.052949205,0.5264746,-0.036790293,0.48160484,0.019765632,0.5098828,0.020891765,0.5104459,0.02250579,0.5112529,0.06231396,0.53115696,0.033034477,0.5165172
131,-0.014676342,0.49266183,-0.012860049,0.49356997,0.037690304,0.51884514,-0.02349804,0.48825097,0.008850982,0.50442547,0.026359726,0.51317984,0.057125,0.5285625,0.008873296,0.5044367,0.05413226,0.5270661,0.05370667,0.5268533
132,0.041542176,0.5207711,0.03404329,0.51702166,0.01564321,0.5078216,0.069546856,0.5347734,-0.016014768,0.49199262,0.013609435,0.5068047,0.010024943,0.50501245,0.04575603,0.522878,0.056826252,0.5284131,0.023345606,0.5116728
133,-0.0073989164,0.49630055,-0.039053578,0.48047322,-0.021795586,0.4891022,0.006168006,0.503084,-0.067411296,0.46629435,-0.011734981,0.49413252,-0.025891414,0.4870543,0.00051464036,0.5002573,0.032357987,0.51617897,-0.0014606374,0.4992697
134,0.23634772,0.61817384,0.19858074,0.5992904,0.1649494,0.5824747,0.20974836,0.6048742,0.13145834,0.56572914,0.16148928,0.5807446,0.12231013,0.5611551,0.1878922,0.5939461,0.21877992,0.60938996,0.121213906,0.56060696
135,0.16979134,0.5848957,0.16491741,0.58245873,0.1884869,0.59424347,0.24038911,0.62019455,0.103537105,0.55176854,0.19889085,0.5994454,0.14391476,0.57195735,0.18472403,0.59236205,0.23225889,0.61612946,0.15805334,0.5790267
136,0.13355745,0.5667787,0.12545764,0.5627288,0.09904379,0.5495219,0.17846796,0.589234,0.044440847,0.52222043,0.08191219,0.5409561,0.07560296,0.5378015,0.10959208,0.55479604,0.15591627,0.5779581,0.07311818,0.5365591
137,0.014002016,0.507001,-0.017535489,0.49123225,0.0026366627,0.50131834,0.05039294,0.5251965,-0.028910857,0.48554456,0.0385269,0.51926345,0.03659969,0.5182998,0.044646896,0.5223234,0.10777706,0.55388856,0.059083834,0.5295419
138,-0.019504521,0.49024773,-0.0411066,0.4794467,-0.030843142,0.48457843,-0.0023992553,0.49880037,-0.06254581,0.46872708,-0.014780004,0.49261,-0.038825184,0.48058742,-0.02387551,0.48806223,0.007362645,0.5036813,0.0056937984,0.5028469
139,0.147361,0.5736805,0.15105648,0.57552826,0.10994276,0.5549714,0.16978359,0.5848918,0.079622656,0.5398113,0.11413641,0.5570682,0.12237117,0.5611856,0.1424062,0.5712031,0.19422159,0.5971108,0.1586183,0.57930917
140,-0.011165511,0.49441725,-0.052733935,0.47363302,-0.054294422,0.4728528,0.0013089105,0.50065446,-0.09691132,0.45154434,-0.04572799,0.47713602,-0.060839202,0.4695804,-0.024941687,0.48752916,0.0052263085,0.5026131,-0.03132347,0.48433825
141,0.11287156,0.55643576,0.123146616,0.5615733,0.08662195,0.543311,0.07783605,0.538918,0.107123554,0.5535618,0.07367391,0.536837,0.14227486,0.5711374,0.10936543,0.55468273,0.13136777,0.5656839,0.115797,0.5578985
142,-0.030068718,0.48496565,-0.029368686,0.48531565,-0.037508246,0.48124588,-0.028405651,0.48579717,-0.05883028,0.47058487,-0.01817171,0.49091414,-0.012534587,0.49373272,-0.0001950993,0.49990246,0.03333373,0.5166669,0.011516531,0.5057583
143,0.3634065,0.68170327,0.32483613,0.66241807,0.34024957,0.67012477,0.29390743,0.6469537,0.32170522,0.6608526,0.33968765,0.6698438,0.32554802,0.662774,0.33140743,0.6657037,0.3566847,0.67834234,0.33357024,0.6667851
144,0.018892111,0.5094461,-0.009936864,0.49503157,0.00075217895,0.5003761,0.05524811,0.5276241,-0.038952544,0.48052374,0.025353977,0.512677,-0.002371233,0.49881437,0.032111708,0.5160559,0.06834782,0.5341739,0.027790284,0.51389515
145,0.14864421,0.5743221,0.11284673,0.55642337,0.16086017,0.5804301,0.16602245,0.5830112,0.10119678,0.5505984,0.12636906,0.5631845,0.12657692,0.56328845,0.1434432,0.5717216,0.17044951,0.58522475,0.12654611,0.5632731
146,0.06530999,0.532655,0.037658416,0.5188292,0.029421983,0.51471096,0.07932851,0.53966427,0.027572375,0.5137862,0.08871378,0.5443569,0.07746284,0.5387314,0.082890324,0.54144514,0.14881678,0.5744084,0.1176936,0.55884683
147,0.18137562,0.5906878,0.17692009,0.58846,0.13756838,0.5687842,0.21314904,0.60657454,0.121369705,0.56068486,0.13532639,0.5676632,0.124287516,0.56214374,0.16674682,0.5833734,0.2130408,0.6065204,0.15388149,0.5769408
148,0.031909943,0.515955,0.020852068,0.51042604,-0.003836995,0.4980815,0.054458432,0.5272292,-0.03163873,0.48418063,0.04067725,0.52033865,0.017487058,0.5087435,0.038734093,0.51936704,0.081227556,0.5406138,0.04923822,0.5246191
149,0.014182018,0.507091,0.018692434,0.50934625,0.009261485,0.50463074,0.03974766,0.51987386,-0.019369692,0.49031514,0.01690076,0.5084504,0.027356824,0.51367843,0.034582686,0.51729137,0.07095494,0.53547746,0.04084324,0.5204216
150,0.1285112,0.5642556,0.10569818,0.5528491,0.080994576,0.5404973,0.18297173,0.59148586,0.067080066,0.53354,0.096329935,0.54816496,0.09853735,0.54926866,0.12028715,0.5601436,0.17129974,0.58564985,0.109031245,0.5545156
151,0.30248964,0.6512448,0.20818475,0.60409236,0.25259885,0.62629944,0.26831114,0.6341556,0.16102609,0.58051306,0.22033396,0.61016697,0.17346075,0.58673036,0.20069987,0.6003499,0.26530713,0.6326536,0.22902068,0.61451036
152,0.3153473,0.65767366,0.2833532,0.6416766,0.27477628,0.6373881,0.3253079,0.6626539,0.20916347,0.6045817,0.26698154,0.6334908,0.26311615,0.63155806,0.29960483,0.64980245,0.3305273,0.66526365,0.26666227,0.6333311
153,0.0041967398,0.5020984,0.0022565164,0.50112826,-0.013497137,0.49325144,0.021487212,0.5107436,-0.034855578,0.4825722,0.016935458,0.50846773,0.006936825,0.5034684,0.02080959,0.5104048,0.06272643,0.5313632,0.048889473,0.52444476
154,0.011147445,0.50557375,-0.004652555,0.49767372,-0.0030942298,0.49845287,0.04128489,0.52064246,-0.019233488,0.49038327,0.040783785,0.5203919,0.028160822,0.5140804,0.039500874,0.5197504,0.076131195,0.5380656,0.04187809,0.52093905
155,0.060255125,0.5301276,0.021309044,0.5106545,0.02691494,0.5134575,0.05516535,0.52758265,-0.03644214,0.48177892,0.041465,0.5207325,0.019035805,0.5095179,0.07729416,0.53864706,0.10096011,0.55048007,0.04214139,0.5210707
156,0.20181711,0.6009086,0.17892177,0.5894609,0.15440337,0.57720166,0.18906265,0.5945313,0.12672606,0.563363,0.19179444,0.5958972,0.18085492,0.59042746,0.19414672,0.5970734,0.26392335,0.6319617,0.19721791,0.598609
157,0.20241967,0.6012098,0.16580373,0.58290184,0.15572554,0.57786274,0.20940772,0.60470384,0.11413411,0.55706704,0.15682003,0.57841,0.11489329,0.55744666,0.16706926,0.5835346,0.19668457,0.5983423,0.15205072,0.57602537
158,-0.010398571,0.49480072,0.019829296,0.50991464,-0.03510566,0.48244718,0.056073636,0.52803683,-0.05523747,0.47238126,-0.0032465048,0.49837676,-0.0056010736,0.49719948,0.01631068,0.50815535,0.088230535,0.54411525,0.01985279,0.5099264
159,-0.04468335,0.47765833,-0.065000415,0.4674998,-0.06465687,0.46767157,-0.024608038,0.487696,-0.08153897,0.4592305,-0.03255997,0.48372,-0.029558362,0.48522082,-0.024357881,0.48782107,0.017136298,0.50856817,-0.004302807,0.4978486
160,0.037727814,0.5188639,0.028074674,0.5140373,0.012868463,0.5064342,0.054206267,0.5271031,-0.0060906145,0.49695468,0.025805727,0.51290286,0.03983519,0.5199176,0.03782771,0.51891387,0.08473035,0.5423652,0.057054497,0.52852726
161,0.18069035,0.59034514,0.16713226,0.5835661,0.1283296,0.5641648,0.20404682,0.6020234,0.11515853,0.5575793,0.15427881,0.5771394,0.14964268,0.57482135,0.16497254,0.5824863,0.23715264,0.6185763,0.17969441,0.5898472
162,0.061753497,0.53087676,0.05389305,0.52694654,0.036631092,0.51831555,0.08792734,0.5439637,0.0050749313,0.5025375,0.079162955,0.5395815,0.086563125,0.54328156,0.06818938,0.5340947,0.10529767,0.55264884,0.07759731,0.53879863
163,0.23989224,0.6199461,0.3130594,0.65652966,0.22826613,0.61413306,0.2989853,0.6494926,0.16706617,0.5835331,0.18343294,0.59171647,0.19644181,0.5982209,0.26507834,0.63253915,0.25982168,0.6299108,0.22434326,0.61217165
164,-0.026659662,0.48667017,-0.03610616,0.48194692,-0.05214916,0.4739254,-0.012090115,0.49395496,-0.059207126,0.47039643,-0.010606673,0.49469668,-0.010948389,0.49452582,-0.020605203,0.4896974,0.027257841,0.5136289,-0.011523857,0.49423808
165,0.0075193313,0.5037597,-0.01714106,0.49142948,-0.001451131,0.49927443,0.008249795,0.5041249,-0.03280762,0.4835962,0.04168879,0.5208444,0.009622719,0.50481135,0.035294846,0.51764745,0.067951456,0.5339757,0.041685976,0.52084297
166,0.12077226,0.5603861,0.09597716,0.5479886,0.102330305,0.55116516,0.19508332,0.5975417,0.061874762,0.5309374,0.09508672,0.54754335,0.07634914,0.53817457,0.122643486,0.56132174,0.1591071,0.57955354,0.10403152,0.5520158
167,0.109421685,0.55471087,0.11029225,0.5551461,0.054946236,0.5274731,0.12315745,0.56157875,0.048197035,0.5240985,0.06576317,0.53288156,0.06760928,0.53380466,0.09180573,0.54590285,0.14170483,0.5708524,0.0660616,0.5330308
168,0.052464817,0.5262324,0.03454954,0.5172748,0.03412745,0.51706374,0.05204398,0.526022,0.0081882505,0.5040941,0.06991215,0.5349561,0.051714208,0.5258571,0.07185132,0.5359257,0.08824029,0.54412013,0.07246211,0.53623104
169,0.15481128,0.57740563,0.11494264,0.55747133,0.13502952,0.5675148,0.13509616,0.5675481,0.161951,0.58097553,0.1510227,0.57551134,0.18782887,0.59391445,0.16026528,0.58013266,0.13579588,0.5678979,0.19324464,0.59662235
170,0.28211093,0.64105546,0.28712165,0.6435608,0.25079477,0.6253974,0.31293976,0.6564699,0.20781827,0.60390913,0.24576548,0.6228827,0.22527644,0.61263824,0.25691766,0.62845886,0.32300574,0.66150284,0.25053722,0.6252686
171,-0.0061550857,0.49692246,-0.0094276965,0.49528617,-0.0316265,0.48418674,0.02729621,0.5136481,-0.062350683,0.46882465,-0.017881623,0.49105918,-0.026294872,0.48685256,-0.004235188,0.4978824,0.052735083,0.52636755,0.008610074,0.50430506
172,0.033116322,0.5165582,0.014984908,0.5074925,0.015127751,0.5075639,0.07207068,0.53603536,-0.037763327,0.48111832,0.028309297,0.5141547,-0.002460409,0.4987698,0.054365415,0.5271827,0.07291864,0.5364593,0.03660297,0.5183015
173,0.007688742,0.5038444,-0.027143128,0.48642844,0.040039346,0.52001965,0.0026224703,0.50131124,0.0040399395,0.50201994,-0.032523774,0.48373812,0.010517526,0.50525874,0.0058136582,0.5029068,0.028786283,0.51439315,0.020716457,0.5103582
174,0.017183986,0.508592,0.023041446,0.51152074,-0.0066795447,0.49666023,0.025633624,0.5128168,-0.019530978,0.49023452,0.049902648,0.52495134,0.023309931,0.511655,0.03257882,0.5162894,0.081688374,0.5408442,0.042301413,0.5211507
175,0.016409144,0.5082046,-0.018807974,0.49059603,-0.022620112,0.48868996,0.069999866,0.5349999,-0.058842562,0.47057873,0.024614792,0.5123074,0.0054516876,0.50272584,0.004910435,0.50245523,0.061998054,0.530999,0.018930975,0.5094655
176,0.12474921,0.5623746,0.122922696,0.5614613,0.105981156,0.55299056,0.19960451,0.59980226,0.074881986,0.537441,0.14701328,0.57350665,0.15022305,0.5751115,0.15739718,0.5786986,0.23312722,0.6165636,0.17084777,0.5854239
177,0.0034007146,0.50170034,-0.011710238,0.4941449,-0.024504162,0.4877479,0.021542706,0.51077133,-0.041701265,0.47914937,-0.009442059,0.49527898,0.0032505607,0.5016253,0.024324307,0.51216215,0.041404426,0.52070224,0.0075876024,0.5037938
178,0.0028350428,0.5014175,-0.009933806,0.4950331,-0.00019634236,0.49990183,0.015649544,0.5078248,-0.049637392,0.4751813,0.018777238,0.5093886,-0.0029272037,0.4985364,0.029023249,0.51451164,0.056566224,0.5282831,0.040761642,0.5203808
179,0.049797155,0.5248986,0.039351247,0.5196756,0.027742041,0.513871,0.04938151,0.52469075,-0.022042047,0.48897898,0.036380332,0.51819015,0.006921539,0.50346076,0.040270384,0.52013516,0.098634675,0.54931736,0.038827814,0.5194139
180,0.03650185,0.51825094,0.0067805294,0.50339025,0.010931236,0.5054656,0.04315657,0.5215783,0.0012334278,0.5006167,0.068846084,0.53442305,0.047168132,0.52358407,0.059546225,0.5297731,0.0849563,0.54247814,0.06625038,0.53312516
181,0.1075858,0.5537929,0.119292915,0.5596465,0.0873386,0.5436693,0.11369242,0.5568462,0.076003574,0.5380018,0.12097274,0.5604864,0.080374874,0.5401874,0.11439496,0.55719745,0.16956584,0.5847829,0.1437676,0.5718838
182,0.7413435,0.87067175,0.6971084,0.8485542,0.7169078,0.85845387,0.65459836,0.8272992,0.6762204,0.8381102,0.71926594,0.85963297,0.603232,0.801616,0.73742414,0.86871207,0.71890986,0.85945493,0.73407006,0.86703503
183,0.015930925,0.50796545,-0.005794537,0.49710274,-0.015067114,0.49246645,0.052251607,0.5261258,-0.028850075,0.48557496,0.02849549,0.5142478,0.022003159,0.5110016,0.018780198,0.5093901,0.07231202,0.536156,0.021073362,0.5105367
184,0.23804653,0.61902326,0.21713468,0.60856736,0.19673005,0.598365,0.24292618,0.62146306,0.16434497,0.5821725,0.18912816,0.5945641,0.19234362,0.5961718,0.21432674,0.60716337,0.2650684,0.6325342,0.19162579,0.5958129
185,0.20302263,0.6015113,0.26348773,0.63174385,0.2036201,0.60181004,0.2596097,0.62980485,0.23028658,0.6151433,0.23949319,0.61974657,0.28545266,0.6427263,0.2864311,0.64321554,0.32049417,0.6602471,0.25881606,0.629408
186,-0.025245804,0.4873771,-0.034994777,0.4825026,-0.0463728,0.4768136,0.025514146,0.51275706,-0.06363189,0.46818405,-0.02838075,0.48580962,-0.010838023,0.49458098,-0.023283169,0.4883584,0.037215933,0.518608,-0.00527186,0.49736407
187,-0.036896646,0.48155168,-0.07303047,0.46348476,-0.052124534,0.47393772,-0.016209325,0.49189535,-0.09228282,0.45385858,-0.03035096,0.4848245,-0.056695107,0.47165245,-0.0249676,0.4875162,0.012778961,0.5063895,-0.016155805,0.4919221
188,0.14062437,0.5703122,0.10792214,0.55396104,0.09312291,0.5465615,0.15064543,0.57532275,0.069760755,0.5348804,0.11901197,0.559506,0.11588612,0.55794305,0.13106078,0.5655304,0.19242898,0.5962145,0.15289414,0.57644707
189,0.13114545,0.56557274,0.10735728,0.55367863,0.104614384,0.5523072,0.14212197,0.571061,0.05448674,0.5272434,0.12118319,0.5605916,0.10313067,0.55156535,0.13214737,0.56607366,0.1874367,0.59371835,0.13097556,0.5654878
190,0.017433275,0.50871664,-0.010734889,0.49463254,-0.014218313,0.49289083,0.011734773,0.50586736,-0.048547123,0.47572643,0.0065598544,0.5032799,-0.025427666,0.48728618,0.016782911,0.50839144,0.04353511,0.52176756,0.005289579,0.5026448
191,0.00039886823,0.50019944,-0.010098832,0.4949506,-0.020927774,0.4895361,0.026866924,0.51343346,-0.046466105,0.47676694,0.012851602,0.5064258,0.023061655,0.5115308,0.02727851,0.5136393,0.0616178,0.5308089,0.023136716,0.51156837
192,0.1669403,0.58347017,0.16578373,0.5828919,0.12961374,0.5648069,0.19223186,0.59611595,0.08819217,0.5440961,0.11354524,0.5567726,0.118981585,0.5594908,0.1576038,0.5788019,0.18882844,0.59441423,0.11921547,0.55960774
193,0.035720076,0.51786005,0.04235603,0.521178,0.009133125,0.50456655,0.08586186,0.54293096,-0.012032228,0.4939839,0.036896504,0.51844823,0.056736276,0.5283681,0.06239846,0.5311992,0.12914658,0.5645733,0.07662125,0.53831065
194,-0.010075154,0.49496242,-0.044654258,0.47767287,-0.027352875,0.48632357,0.0003368426,0.50016844,-0.04617176,0.4769141,-0.011710071,0.49414498,-0.019966975,0.49001652,0.0066907885,0.5033454,0.025582787,0.5127914,0.012353532,0.50617677
195,0.1957342,0.59786713,0.21030279,0.6051514,0.17309953,0.58654976,0.22404182,0.6120209,0.1343632,0.5671816,0.15514143,0.57757074,0.14617126,0.5730856,0.20556444,0.60278225,0.23998253,0.61999124,0.18288893,0.5914445
196,0.19836423,0.5991821,0.12859024,0.5642951,0.1526403,0.5763202,0.18213207,0.591066,0.083464436,0.5417322,0.21241592,0.60620797,0.11922392,0.559612,0.17812814,0.58906406,0.25195295,0.62597644,0.20732199,0.603661
197,0.023751132,0.51187557,0.020153828,0.51007694,0.021675602,0.5108378,0.046839513,0.52341974,-0.005853547,0.49707323,0.053040825,0.52652043,0.05534387,0.52767193,0.05071095,0.52535546,0.11027336,0.5551367,0.08885877,0.54442936
198,0.012960594,0.5064803,-0.008515952,0.49574202,-0.020269228,0.4898654,0.019562587,0.5097813,-0.040804423,0.47959778,0.020496683,0.51024836,0.00689313,0.5034466,0.023022031,0.511511,0.06337142,0.5316857,0.035144135,0.51757205
199,0.5850204,0.7925102,0.6343566,0.8171783,0.6203021,0.81015104,0.5725582,0.7862791,0.60880446,0.80440223,0.6518786,0.8259393,0.6345434,0.8172717,0.6645763,0.83228815,0.74488914,0.87244457,0.72288024,0.8614401
200,0.009937323,0.50496864,-0.008023733,0.49598813,-0.0023035659,0.49884823,0.037071712,0.51853585,-0.041775364,0.47911233,0.025747683,0.5128738,-0.0071469527,0.49642652,0.025630403,0.5128152,0.071758166,0.5358791,0.037231658,0.51861584
201,0.13067967,0.5653398,0.07919209,0.539596,0.08697914,0.5434896,0.12900771,0.56450385,0.06181769,0.5309088,0.0985654,0.54928267,0.09042764,0.5452138,0.10456983,0.5522849,0.14940485,0.57470244,0.10086878,0.5504344
202,-0.020813271,0.48959336,-0.04399969,0.47800016,-0.008261652,0.49586916,-0.018057602,0.4909712,-0.075570956,0.46221453,-0.010350601,0.4948247,-0.041611776,0.4791941,0.009532666,0.50476635,0.037816517,0.51890826,0.0005604718,0.50028026
203,0.26549047,0.63274527,0.24428257,0.6221413,0.22683762,0.6134188,0.24120209,0.62060106,0.19851851,0.59925926,0.2525118,0.62625587,0.23207122,0.6160356,0.24366651,0.62183326,0.30375254,0.6518763,0.24150991,0.62075496
204,-0.014798934,0.49260053,-0.04575036,0.4771248,-0.05124042,0.47437978,0.0021505198,0.50107527,-0.072203994,0.463898,-0.0031063696,0.49844682,-0.0071563823,0.4964218,-0.023562491,0.48821875,0.03938603,0.519693,0.008057803,0.5040289
205,0.049701445,0.5248507,0.008674024,0.504337,0.00904627,0.50452316,0.048532512,0.52426624,-0.020052144,0.48997393,0.044021286,0.5220106,0.02633898,0.51316947,0.063353464,0.5316767,0.07505758,0.5375288,0.06417893,0.5320895
206,0.23689014,0.61844504,0.19649658,0.5982483,0.22700793,0.61350393,0.22375569,0.61187786,0.17649761,0.5882488,0.20665215,0.6033261,0.20684946,0.6034247,0.23255879,0.61627936,0.27370942,0.6368547,0.22730303,0.6136515
207,0.16149764,0.5807488,0.19419563,0.5970978,0.14136235,0.57068115,0.20375305,0.6018765,0.14800003,0.574,0.16779405,0.583897,0.1695717,0.5847858,0.18191099,0.5909555,0.23796621,0.6189831,0.19741283,0.5987064
208,0.14663717,0.5733186,0.13404638,0.56702316,0.09648622,0.5482431,0.14962643,0.57481325,0.13206394,0.566032,0.18600887,0.59300447,0.14360814,0.57180405,0.11817254,0.55908626,0.2072914,0.6036457,0.15853885,0.5792694
209,0.091588125,0.54579407,0.055473477,0.5277367,0.070512146,0.5352561,0.09123103,0.5456155,0.040644966,0.5203225,0.068047434,0.5340237,0.062459484,0.53122973,0.103818685,0.5519093,0.13795689,0.5689784,0.06629765,0.5331488
210,0.07403069,0.5370153,-0.0046514403,0.4976743,0.009324277,0.50466216,0.09401384,0.5470069,-0.03482692,0.48258653,-0.0019020885,0.49904895,-0.019186959,0.4904065,0.02454325,0.51227164,0.06467648,0.53233826,0.00723538,0.5036177
211,0.013562227,0.5067811,-0.024240147,0.48787993,-0.020033628,0.4899832,0.014539444,0.50726974,-0.031643465,0.48417827,0.020897005,0.5104485,0.011886393,0.5059432,0.009186371,0.5045932,0.046324376,0.5231622,0.022501767,0.51125085
212,0.044183813,0.5220919,0.016379464,0.50818974,0.0064075794,0.5032038,0.06493162,0.5324658,-0.021044126,0.48947793,0.046420008,0.52321,0.01341703,0.5067085,0.047717072,0.52385855,0.07852934,0.5392647,0.04760078,0.5238004
213,-0.021827947,0.48908603,-0.017522428,0.49123877,-0.021728862,0.48913556,-0.028008047,0.48599598,-0.043551467,0.47822428,-0.011715878,0.49414206,-0.0061592814,0.49692035,-0.0097016245,0.4951492,0.03488323,0.51744163,-0.0041692406,0.4979154
214,0.16908613,0.58454305,0.21782799,0.608914,0.1089531,0.55447656,0.20516919,0.6025846,0.1114773,0.5557386,0.1414407,0.5707204,0.13727379,0.5686369,0.1658876,0.5829438,0.20718855,0.6035943,0.16957071,0.58478534
215,0.042672552,0.52133626,0.049976435,0.52498823,0.027717976,0.513859,0.075241566,0.5376208,-0.005679368,0.49716032,0.0521944,0.5260972,0.041152727,0.52057636,0.061221905,0.530611,0.11296651,0.55648327,0.08010247,0.5400512
216,0.028399594,0.5141998,-0.015925933,0.49203703,-0.015034387,0.4924828,0.037430026,0.518715,-0.040156826,0.47992158,0.023321351,0.5116607,0.009856176,0.5049281,0.03165839,0.5158292,0.06352358,0.53176177,0.02423741,0.5121187
217,0.058376633,0.52918833,0.025877424,0.51293874,0.0075654043,0.5037827,0.0680359,0.5340179,0.015990451,0.50799525,0.06762217,0.5338111,0.047904085,0.52395207,0.04907754,0.52453876,0.09559055,0.5477953,0.07073219,0.5353661
218,-0.0018420578,0.49907896,-0.012403343,0.49379832,-0.035721738,0.48213914,0.010371945,0.50518596,-0.050283864,0.47485808,0.020564366,0.51028216,0.006319276,0.50315964,0.022795679,0.51139784,0.0772258,0.5386129,0.046388075,0.523194
219,0.047509648,0.52375484,0.054571696,0.5272859,0.041257408,0.5206287,0.05474106,0.5273705,0.03530682,0.5176534,0.03911365,0.5195568,0.062864,0.531432,0.061289985,0.530645,0.08135838,0.5406792,0.07388183,0.53694093
220,0.22871947,0.61435974,0.1792379,0.5896189,0.16873634,0.58436817,0.23395121,0.6169756,0.14284635,0.5714232,0.19728975,0.59864485,0.16543597,0.582718,0.20152627,0.60076314,0.19996613,0.5999831,0.1802159,0.5901079
221,-0.025054658,0.48747268,-0.033962227,0.48301888,-0.032346766,0.4838266,-0.017141448,0.49142927,-0.057404846,0.47129756,0.003648886,0.50182444,-0.00090342574,0.4995483,0.0088174585,0.5044087,0.05719996,0.5286,0.020498876,0.51024944
222,0.010330221,0.5051651,-0.016812425,0.49159378,-0.011262958,0.49436852,0.03156159,0.5157808,-0.07409227,0.46295387,-0.007377059,0.49631146,-0.029344533,0.48532772,0.014701786,0.5073509,0.04253892,0.52126944,-0.0013913692,0.49930432
223,0.65919816,0.8295991,0.6482539,0.82412696,0.65496075,0.8274804,0.6083855,0.8041928,0.6180563,0.80902815,0.62071306,0.8103565,0.6464083,0.82320416,0.62873304,0.8143665,0.6928307,0.84641534,0.6528841,0.82644206
