Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Score
98279,0.7506442,0.8753221,0.7106635,0.8553318,0.65682006,0.82841,0.6971414,0.8485707,0.75147367,0.87573683,0.8468576,0.9234288,0.75297713,0.87648857,0.83440626,0.9172031,0.7870413,0.89352065,0.82905126,0.9145256
98280,0.6724974,0.8362487,0.6768749,0.83843744,0.5970851,0.79854256,0.6890305,0.84451526,0.621657,0.8108285,0.67552054,0.83776027,0.6511375,0.82556874,0.7275854,0.86379266,0.71950924,0.8597546,0.70998,0.85499
98281,0.70913273,0.85456634,0.67770934,0.8388547,0.59360826,0.79680413,0.6641284,0.8320642,0.7011993,0.85059965,0.7491157,0.87455785,0.75738156,0.8786908,0.75611514,0.8780576,0.7580044,0.8790022,0.76974356,0.8848718
98282,0.6401658,0.8200829,0.7011136,0.8505568,0.60759485,0.8037974,0.667768,0.833884,0.64404327,0.8220216,0.68033826,0.84016913,0.66254413,0.83127207,0.71849895,0.8592495,0.716784,0.858392,0.7239993,0.86199963
98283,0.6788199,0.83940995,0.6722871,0.83614355,0.5884359,0.79421794,0.66414005,0.83207,0.67980903,0.83990455,0.72066903,0.8603345,0.7096499,0.85482496,0.73377633,0.86688817,0.7384077,0.8692038,0.7475524,0.8737762
98284,0.50195384,0.7509769,0.5128705,0.7564353,0.41724154,0.7086208,0.4926291,0.7463145,0.5267283,0.76336414,0.6272317,0.81361586,0.6214218,0.8107109,0.6468979,0.82344896,0.64576405,0.82288206,0.6705407,0.83527035
98285,0.57463837,0.7873192,0.57138705,0.7856935,0.48793298,0.74396646,0.55864835,0.7793242,0.59669673,0.79834837,0.67559934,0.83779967,0.663639,0.83181953,0.6722764,0.8361382,0.69931954,0.8496598,0.70787734,0.8539387
98286,0.6602873,0.8301437,0.6851903,0.84259516,0.6477982,0.8238991,0.6238539,0.81192696,0.6880553,0.84402764,0.7037355,0.85186774,0.6947861,0.84739304,0.7827725,0.8913863,0.7411493,0.87057465,0.7271038,0.8635519
98287,0.6680516,0.8340258,0.6741587,0.83707935,0.61095023,0.8054751,0.6340152,0.8170076,0.6704929,0.83524644,0.7676155,0.8838078,0.7115165,0.85575825,0.77626514,0.8881326,0.76076317,0.8803816,0.7779371,0.8889686
98288,0.6467775,0.82338876,0.66940916,0.8347046,0.57299304,0.7864965,0.5793092,0.7896546,0.6384139,0.81920695,0.6575341,0.82876706,0.6801719,0.840086,0.6923772,0.8461886,0.6985308,0.8492654,0.6936191,0.8468095
98289,0.6678876,0.83394384,0.6379044,0.8189522,0.588079,0.7940395,0.64132166,0.8206608,0.64058125,0.8202906,0.7539207,0.87696034,0.69977725,0.8498886,0.7292705,0.8646352,0.7557155,0.87785774,0.79046327,0.8952316
98290,0.53200877,0.7660044,0.5518131,0.77590656,0.49284005,0.74642,0.45862243,0.7293112,0.5450436,0.7725218,0.6193924,0.8096962,0.6482939,0.824147,0.5746008,0.7873004,0.65092516,0.8254626,0.6560547,0.82802737
98291,0.71341693,0.85670847,0.7012992,0.8506496,0.64437425,0.8221871,0.67359424,0.8367971,0.6890732,0.8445366,0.7747333,0.88736665,0.714642,0.857321,0.77892095,0.88946044,0.77487993,0.88743997,0.80396366,0.90198183
98292,0.65276253,0.82638127,0.68252766,0.84126383,0.6024897,0.80124485,0.64770776,0.82385385,0.7255045,0.86275226,0.79799104,0.8989955,0.7903626,0.8951813,0.80056536,0.9002827,0.79546106,0.8977305,0.8433757,0.92168784
98293,0.6306946,0.8153473,0.62527806,0.812639,0.52517486,0.7625874,0.57994795,0.789974,0.63552254,0.8177613,0.7164949,0.85824746,0.6878253,0.84391266,0.6926435,0.84632176,0.7110575,0.8555287,0.7143925,0.8571962
98294,0.67294014,0.83647007,0.59652454,0.79826224,0.5961095,0.79805475,0.6251118,0.8125559,0.63157177,0.8157859,0.71869254,0.8593463,0.60622895,0.8031145,0.6878178,0.8439089,0.73005724,0.8650286,0.688615,0.84430754
98295,0.64539605,0.822698,0.6575139,0.8287569,0.5839622,0.7919811,0.6262599,0.81312996,0.63311565,0.8165578,0.7293273,0.86466366,0.7221623,0.8610811,0.7297169,0.86485845,0.7682855,0.88414276,0.77518487,0.88759243
98296,0.64047945,0.8202397,0.66354,0.83177,0.57771087,0.78885543,0.6066213,0.80331063,0.64490026,0.82245016,0.7020104,0.8510052,0.69334173,0.84667087,0.7516743,0.87583715,0.729372,0.864686,0.75371915,0.87685955
98297,0.6852515,0.84262574,0.68641007,0.84320503,0.59792876,0.7989644,0.70591617,0.8529581,0.66749704,0.8337485,0.7095506,0.8547753,0.70879066,0.85439533,0.76235664,0.8811783,0.77797115,0.8889856,0.7774756,0.8887378
98298,0.72400427,0.86200213,0.68354833,0.84177417,0.616068,0.808034,0.70248616,0.8512431,0.6748723,0.83743614,0.7362331,0.86811656,0.6929369,0.84646845,0.74089015,0.8704451,0.7469913,0.87349564,0.74869466,0.8743473
98299,0.6207553,0.81037766,0.6660277,0.8330139,0.54361117,0.7718056,0.6325753,0.81628764,0.64068687,0.82034343,0.67933416,0.8396671,0.7049862,0.8524931,0.7323977,0.86619884,0.6589469,0.82947344,0.69450986,0.84725493
98300,0.61675143,0.8083757,0.6160834,0.8080417,0.55443,0.777215,0.57073057,0.7853653,0.6118622,0.8059311,0.7137189,0.85685945,0.6653073,0.83265364,0.719735,0.8598675,0.69017184,0.8450859,0.7419397,0.8709699
98301,0.61607075,0.8080354,0.58064294,0.79032147,0.5663202,0.7831601,0.5453184,0.7726592,0.6994171,0.84970856,0.8066077,0.90330386,0.7822373,0.89111865,0.7523782,0.8761891,0.75374246,0.8768712,0.8164113,0.9082056
98302,0.7383891,0.8691945,0.68437606,0.842188,0.6430929,0.82154644,0.69039273,0.84519637,0.71051073,0.85525537,0.80120903,0.9006045,0.7316434,0.8658217,0.777436,0.888718,0.76138926,0.8806946,0.80076885,0.9003844
98303,0.6634777,0.8317388,0.642943,0.8214715,0.57911193,0.78955597,0.6077621,0.80388105,0.68695533,0.84347767,0.8153769,0.90768844,0.7644396,0.8822198,0.7618146,0.8809073,0.761364,0.880682,0.82777137,0.9138857
98304,0.766096,0.883048,0.74149334,0.8707467,0.6711906,0.8355953,0.67486846,0.83743423,0.7552993,0.87764966,0.8362458,0.9181229,0.80656165,0.90328085,0.8394864,0.9197432,0.8105473,0.9052737,0.84766436,0.9238322
98305,0.7270068,0.8635034,0.7135501,0.85677505,0.6510155,0.82550776,0.6647762,0.8323881,0.70767903,0.8538395,0.7510502,0.8755251,0.7303113,0.86515564,0.7730868,0.8865434,0.7546969,0.8773484,0.7770174,0.8885087
98306,0.6989887,0.84949434,0.67960775,0.8398039,0.6621705,0.83108526,0.6585488,0.8292744,0.6845044,0.8422522,0.7653544,0.8826772,0.68588257,0.8429413,0.77441025,0.8872051,0.76478577,0.8823929,0.7662692,0.8831346
98307,0.7206104,0.8603052,0.73234856,0.8661743,0.669878,0.834939,0.67841166,0.83920586,0.7259073,0.86295366,0.80139816,0.9006991,0.7644195,0.8822098,0.8083336,0.9041668,0.7988266,0.8994133,0.8197793,0.90988964
98308,0.6850657,0.8425329,0.6945251,0.84726256,0.6046944,0.8023472,0.6463522,0.8231761,0.7052046,0.8526023,0.79178023,0.8958901,0.7806536,0.8903268,0.77755654,0.88877827,0.793816,0.896908,0.8167104,0.90835524
98309,0.70031554,0.85015774,0.6821847,0.84109235,0.60442126,0.8022106,0.63754,0.81877,0.6803554,0.8401777,0.7515846,0.87579226,0.7009678,0.8504839,0.790444,0.895222,0.77332956,0.88666475,0.7622043,0.88110214
98310,0.753831,0.8769155,0.70452505,0.8522625,0.68784285,0.8439214,0.65288746,0.82644373,0.71278393,0.85639197,0.7783778,0.8891889,0.7169424,0.8584712,0.76082206,0.880411,0.6958786,0.8479393,0.7735113,0.88675565
98311,0.7263014,0.8631507,0.69634014,0.84817004,0.6314813,0.81574064,0.6493026,0.8246513,0.7302737,0.86513686,0.81029224,0.9051461,0.7687623,0.8843812,0.78494143,0.8924707,0.7930159,0.896508,0.83605,0.918025
98312,0.69639945,0.8481997,0.712639,0.8563195,0.62992406,0.814962,0.6758661,0.83793306,0.7434422,0.8717211,0.78531045,0.89265525,0.80305815,0.9015291,0.81115115,0.9055756,0.75487566,0.87743783,0.8265513,0.91327566
98313,0.7297106,0.8648553,0.7265496,0.8632748,0.6618098,0.8309049,0.6674053,0.8337027,0.75274354,0.87637174,0.84263825,0.9213191,0.7681048,0.8840524,0.84475577,0.9223779,0.7995881,0.89979404,0.84115726,0.9205786
98314,0.7603872,0.8801936,0.7269135,0.8634567,0.67093736,0.83546865,0.6797433,0.83987164,0.7350737,0.86753684,0.79863805,0.89931905,0.7184205,0.85921025,0.7878628,0.8939314,0.7723304,0.8861652,0.7758889,0.88794446
98315,0.6414975,0.82074875,0.64322805,0.821614,0.57845837,0.78922915,0.6221095,0.8110547,0.652252,0.826126,0.7435819,0.87179095,0.6766971,0.8383485,0.70182395,0.850912,0.73927295,0.8696365,0.74112314,0.8705616
98316,0.7924016,0.8962008,0.7417384,0.87086916,0.685313,0.8426565,0.6763625,0.83818126,0.7662679,0.88313395,0.8593937,0.92969686,0.78676134,0.89338064,0.82972825,0.9148641,0.7815019,0.89075094,0.84097236,0.9204862
98317,0.6600117,0.8300059,0.66529083,0.8326454,0.62066734,0.81033367,0.62077093,0.81038547,0.7257611,0.8628806,0.8425846,0.9212923,0.8097732,0.9048866,0.7855002,0.89275014,0.7749173,0.8874587,0.8445338,0.9222669
98318,0.73902476,0.8695124,0.70871806,0.85435903,0.65574986,0.8278749,0.7134663,0.85673314,0.73654217,0.8682711,0.81823313,0.90911657,0.7620568,0.8810284,0.807051,0.9035255,0.7998891,0.89994454,0.83943224,0.9197161
98319,0.72282326,0.86141163,0.688179,0.8440895,0.64722,0.82361,0.73893166,0.8694658,0.67752486,0.8387624,0.7596086,0.8798043,0.7132338,0.8566169,0.7551055,0.87755275,0.7617972,0.8808986,0.763361,0.8816805
98320,0.735553,0.8677765,0.70147747,0.85073876,0.66990864,0.8349543,0.6431969,0.8215984,0.77511483,0.8875574,0.86267936,0.9313397,0.7622187,0.88110936,0.8234379,0.91171896,0.78782976,0.8939149,0.82928395,0.914642
98321,0.731045,0.8655225,0.6976463,0.8488232,0.6447917,0.82239586,0.70257086,0.85128546,0.68895125,0.8444756,0.799343,0.8996715,0.7353974,0.86769867,0.7629764,0.8814882,0.77727133,0.88863564,0.81753695,0.9087685
98322,0.71016514,0.8550826,0.6603514,0.8301757,0.6008234,0.8004117,0.5928992,0.7964496,0.7245275,0.86226374,0.86097354,0.9304868,0.7413649,0.8706825,0.80728066,0.90364033,0.7937062,0.8968531,0.8501199,0.9250599
98323,0.7076268,0.8538134,0.6719938,0.83599687,0.5869498,0.7934749,0.5819185,0.79095924,0.73823667,0.86911833,0.7886151,0.89430755,0.7740425,0.88702124,0.7743834,0.8871917,0.7191062,0.8595531,0.7599134,0.8799567
98324,0.6159383,0.80796915,0.6303574,0.8151787,0.5414438,0.7707219,0.6384108,0.8192054,0.6191267,0.80956334,0.72214365,0.8610718,0.6756003,0.83780015,0.712235,0.8561175,0.72691953,0.86345977,0.7349458,0.8674729
98325,0.6705948,0.8352974,0.6381388,0.8190694,0.5956063,0.79780316,0.6545074,0.8272537,0.6509737,0.82548684,0.74445486,0.87222743,0.68687594,0.84343797,0.7526313,0.87631565,0.7368314,0.8684157,0.7760636,0.88803184
98326,0.5141542,0.7570771,0.508403,0.75420153,0.41540277,0.7077014,0.5069891,0.75349456,0.47520334,0.73760164,0.6155423,0.80777115,0.5692651,0.78463256,0.6218338,0.8109169,0.67653793,0.838269,0.6610567,0.8305284
98327,0.6160978,0.8080489,0.64223766,0.82111883,0.536517,0.7682585,0.60189664,0.8009483,0.5991502,0.7995751,0.6985299,0.849265,0.682186,0.841093,0.6930318,0.8465159,0.7444202,0.8722101,0.74526227,0.87263113
98328,0.7184998,0.8592499,0.6448237,0.82241184,0.6433238,0.8216619,0.70737857,0.8536893,0.7260668,0.8630334,0.7843368,0.8921684,0.7076107,0.85380536,0.80668986,0.9033449,0.7623149,0.88115746,0.78937423,0.8946871
98329,0.689615,0.8448075,0.68224907,0.84112453,0.6107497,0.80537486,0.66202223,0.8310111,0.7143436,0.8571718,0.80260086,0.90130043,0.77857226,0.88928616,0.80897605,0.904488,0.82977057,0.9148853,0.8659144,0.9329572
98330,0.5868447,0.79342234,0.60655224,0.8032761,0.5345206,0.7672603,0.58060724,0.7903036,0.56955343,0.7847767,0.64961755,0.8248088,0.6106806,0.8053403,0.65667045,0.8283352,0.6860585,0.84302926,0.6934937,0.84674686
98331,0.6494819,0.82474095,0.59110755,0.7955538,0.5994954,0.7997477,0.6292375,0.8146187,0.5883564,0.7941782,0.6794824,0.83974123,0.5398904,0.7699452,0.65958744,0.8297937,0.6936786,0.8468393,0.6260224,0.81301117
98332,0.59511435,0.7975572,0.5937003,0.79685014,0.53238297,0.7661915,0.56382453,0.78191227,0.60896623,0.8044831,0.7308098,0.8654049,0.72033834,0.8601692,0.7176652,0.8588326,0.72291255,0.8614563,0.74418354,0.87209177
98333,0.63060987,0.81530493,0.61109257,0.8055463,0.57753944,0.7887697,0.5907492,0.79537463,0.6188889,0.8094444,0.73984253,0.86992127,0.69538534,0.84769267,0.69226813,0.84613407,0.7420852,0.8710426,0.7698667,0.88493335
98334,0.6459626,0.8229813,0.62470555,0.8123528,0.6499225,0.82496125,0.57222855,0.7861143,0.629123,0.8145615,0.6486602,0.8243301,0.53681755,0.7684088,0.64122224,0.8206111,0.6268159,0.81340796,0.6197481,0.80987406
98335,0.66454613,0.83227307,0.6810844,0.8405422,0.6189576,0.80947876,0.66656494,0.8332825,0.6411817,0.82059085,0.72431576,0.8621579,0.69947654,0.84973824,0.7592759,0.87963796,0.742084,0.871042,0.75957763,0.8797888
98336,0.6496051,0.8248025,0.66351354,0.8317568,0.5927782,0.7963891,0.62162596,0.81081295,0.637624,0.818812,0.7098932,0.8549466,0.6612412,0.8306206,0.7341731,0.8670865,0.74179584,0.8708979,0.73461527,0.86730766
98337,0.52885807,0.76442903,0.50193876,0.7509694,0.42209923,0.7110496,0.574444,0.787222,0.52706885,0.7635344,0.5566921,0.77834606,0.5864337,0.7932168,0.5545897,0.7772949,0.60450613,0.80225307,0.58502567,0.79251283
98338,0.67015153,0.83507574,0.7048516,0.8524258,0.6471148,0.8235574,0.6892681,0.84463406,0.62751234,0.81375617,0.5724702,0.7862351,0.5569421,0.77847105,0.70415527,0.8520776,0.6810161,0.84050804,0.62234616,0.8111731
98339,0.5449736,0.7724868,0.5642363,0.78211814,0.4827699,0.741385,0.52993435,0.7649672,0.55328786,0.77664393,0.6557858,0.8278929,0.64104944,0.8205247,0.6433726,0.82168627,0.68089736,0.8404487,0.70952284,0.8547614
98340,0.5927827,0.79639137,0.5935928,0.79679644,0.5012767,0.75063837,0.5661459,0.78307295,0.600672,0.800336,0.7003291,0.85016453,0.69560033,0.84780014,0.6563817,0.82819086,0.69584394,0.84792197,0.7466942,0.8733471
98341,0.69588757,0.8479438,0.7094852,0.8547426,0.61123574,0.80561787,0.65372896,0.8268645,0.6847515,0.84237576,0.77565503,0.8878275,0.7433191,0.8716595,0.75761515,0.87880754,0.7571341,0.87856704,0.775603,0.8878015
98342,0.6962501,0.84812504,0.673399,0.8366995,0.5975511,0.79877555,0.6202071,0.81010354,0.69496715,0.8474836,0.77072674,0.88536334,0.7486881,0.87434405,0.7373066,0.8686533,0.768185,0.8840925,0.8074842,0.9037421
98343,0.4809839,0.740492,0.49405336,0.7470267,0.43388337,0.7169417,0.47953057,0.7397653,0.49146768,0.74573386,0.57392144,0.7869607,0.56084275,0.7804214,0.5732,0.7866,0.6209917,0.81049585,0.641619,0.8208095
98344,0.65794617,0.82897305,0.65251386,0.82625693,0.5671643,0.78358215,0.62558216,0.8127911,0.62752736,0.8137637,0.68088996,0.840445,0.6654366,0.8327183,0.682675,0.8413375,0.6905283,0.84526414,0.699828,0.849914
98345,0.6788093,0.83940464,0.6618886,0.8309443,0.6321856,0.8160928,0.58651763,0.7932588,0.7120434,0.8560217,0.8202492,0.9101246,0.7053012,0.85265064,0.7495648,0.87478244,0.7446764,0.8723382,0.80700517,0.9035026
98346,0.56885874,0.7844294,0.57800436,0.7890022,0.55261993,0.77630997,0.60653067,0.80326533,0.6062379,0.80311894,0.666561,0.8332805,0.6197287,0.80986434,0.7102467,0.85512334,0.68299687,0.84149843,0.66645825,0.8332291
98347,0.5832665,0.79163325,0.5793273,0.7896637,0.5133329,0.7566664,0.56007516,0.7800376,0.5484803,0.77424014,0.6455885,0.82279426,0.6244861,0.81224304,0.641746,0.820873,0.7176357,0.8588178,0.67392015,0.8369601
98348,0.6330067,0.81650335,0.6343099,0.81715494,0.61358845,0.8067942,0.61474776,0.8073739,0.6559241,0.82796204,0.7392086,0.8696043,0.69813925,0.8490696,0.70422375,0.8521119,0.78426754,0.8921338,0.77191067,0.88595533
98349,0.7023794,0.85118973,0.67715704,0.8385785,0.61323977,0.8066199,0.6585382,0.8292691,0.6631278,0.8315639,0.7551218,0.8775609,0.6537107,0.82685536,0.7626476,0.8813238,0.75418854,0.87709427,0.7471763,0.87358814
98350,0.57661915,0.7883096,0.57623076,0.7881154,0.49171633,0.7458582,0.57630265,0.7881513,0.6030531,0.80152655,0.7262099,0.86310494,0.6791899,0.83959496,0.68636703,0.8431835,0.6926645,0.84633225,0.7427369,0.8713684
98351,0.6306852,0.8153426,0.64218843,0.8210942,0.5437292,0.7718646,0.56288594,0.781443,0.65925574,0.8296279,0.7516462,0.87582314,0.7210783,0.86053914,0.7349631,0.8674816,0.754598,0.877299,0.79269135,0.8963457
98352,0.50079924,0.7503996,0.50323504,0.75161755,0.39980686,0.6999034,0.48373345,0.7418667,0.5119686,0.7559843,0.64621073,0.82310534,0.62678456,0.8133923,0.6431576,0.8215788,0.6634195,0.83170974,0.6779196,0.8389598
98353,0.615543,0.8077715,0.58076817,0.79038405,0.48520488,0.74260247,0.5173768,0.7586884,0.618019,0.8090095,0.7322828,0.86614144,0.7221009,0.8610505,0.6626723,0.83133614,0.7028187,0.8514093,0.74359477,0.8717974
98354,0.52671385,0.7633569,0.5803147,0.7901573,0.5042277,0.7521138,0.5062129,0.7531065,0.50464547,0.75232273,0.5133915,0.75669575,0.53233,0.766165,0.5384073,0.76920366,0.55961925,0.7798096,0.5502466,0.7751233
98355,0.72253966,0.86126983,0.7404307,0.87021536,0.68252975,0.84126484,0.6575335,0.82876676,0.75206316,0.8760316,0.7530196,0.8765098,0.77609456,0.8880473,0.7537029,0.87685144,0.7572398,0.8786199,0.7799171,0.88995856
98356,0.5535031,0.7767515,0.5794158,0.7897079,0.5022389,0.7511195,0.55271435,0.7763572,0.57331717,0.7866586,0.61384773,0.80692387,0.61067784,0.8053389,0.6402075,0.82010376,0.65129626,0.8256481,0.6198106,0.8099053
98357,0.67505455,0.8375273,0.7080791,0.85403955,0.6270278,0.8135139,0.63650876,0.81825435,0.63152814,0.81576407,0.5732706,0.7866353,0.5960142,0.79800713,0.6171169,0.80855846,0.6138151,0.80690753,0.5928804,0.79644024
98358,0.65592724,0.8279636,0.659819,0.8299095,0.58604467,0.79302233,0.6006245,0.8003123,0.69613284,0.84806645,0.7716295,0.8858148,0.75081974,0.87540984,0.7452289,0.87261444,0.77828395,0.889142,0.78519696,0.8925985
98359,0.60365963,0.8018298,0.5663786,0.7831893,0.48976582,0.74488294,0.5327062,0.76635313,0.574885,0.7874425,0.6811755,0.84058774,0.67250776,0.8362539,0.6392378,0.81961894,0.7088301,0.85441506,0.7254054,0.8627027
98360,0.5221194,0.7610597,0.61494756,0.8074738,0.52226245,0.7611312,0.678398,0.839199,0.5050889,0.75254446,0.46044067,0.7302203,0.4925521,0.746276,0.5987481,0.79937404,0.6062752,0.8031376,0.51905376,0.75952685
98361,0.6983092,0.8491546,0.7166911,0.8583455,0.6317445,0.81587225,0.67539644,0.8376982,0.7187209,0.85936046,0.76430833,0.88215417,0.73749405,0.868747,0.82404435,0.9120222,0.7706884,0.8853442,0.7920321,0.89601606
98362,0.61470175,0.8073509,0.61881256,0.8094063,0.5512564,0.7756282,0.5709301,0.78546506,0.62907803,0.814539,0.65802014,0.82901007,0.6846589,0.84232944,0.6707442,0.8353721,0.6839979,0.84199893,0.695168,0.847584
98363,0.7196586,0.8598293,0.7271036,0.8635518,0.6226024,0.81130123,0.6424148,0.8212074,0.7028562,0.8514281,0.77157366,0.88578683,0.73932374,0.86966187,0.778551,0.8892755,0.7887666,0.8943833,0.7985487,0.89927435
98364,0.4986922,0.74934614,0.5099578,0.7549789,0.47538912,0.73769456,0.48737508,0.7436875,0.5035566,0.7517783,0.60658514,0.8032926,0.56073,0.780365,0.61021763,0.8051088,0.5885261,0.79426306,0.6108656,0.8054328
98365,0.58413017,0.7920651,0.6021651,0.80108255,0.5338106,0.7669053,0.55223924,0.7761196,0.5510323,0.77551615,0.6024982,0.8012491,0.5871053,0.79355264,0.6289444,0.8144722,0.6498207,0.82491034,0.6673777,0.83368886
98366,0.6594213,0.82971066,0.69113505,0.8455675,0.61620283,0.8081014,0.62703395,0.813517,0.64595366,0.8229768,0.720201,0.8601005,0.6761544,0.8380772,0.75848055,0.8792403,0.7270392,0.8635196,0.73937386,0.86968696
98367,0.59788805,0.798944,0.58265847,0.79132926,0.537312,0.768656,0.5630743,0.7815372,0.59171236,0.7958562,0.6843076,0.8421538,0.62386775,0.8119339,0.6504569,0.82522845,0.64735395,0.82367694,0.667405,0.8337025
98368,0.48915187,0.7445759,0.52110696,0.7605535,0.44838572,0.72419286,0.4988219,0.749411,0.47383118,0.7369156,0.58927035,0.7946352,0.5347604,0.76738024,0.5510386,0.7755193,0.6307515,0.81537575,0.6310418,0.8155209
98369,0.577056,0.78852797,0.60863817,0.8043191,0.5217877,0.7608938,0.5596754,0.7798377,0.6157167,0.80785835,0.71758366,0.8587918,0.71476865,0.8573843,0.7067403,0.8533702,0.6902629,0.84513146,0.7575961,0.878798
98370,0.60807467,0.80403733,0.64735866,0.8236793,0.537618,0.76880896,0.5921902,0.79609513,0.6113507,0.8056754,0.7184808,0.8592404,0.6957867,0.84789336,0.7193128,0.8596564,0.7232056,0.8616028,0.7658312,0.8829156
98371,0.6517742,0.8258871,0.65912735,0.8295637,0.5896535,0.79482675,0.6629033,0.83145165,0.62600505,0.8130025,0.65429777,0.8271489,0.6432661,0.82163304,0.6628608,0.83143044,0.6935005,0.84675026,0.6685082,0.8342541
98372,0.6985811,0.84929055,0.6832876,0.8416438,0.6092707,0.80463535,0.6463717,0.82318586,0.70183665,0.8509183,0.7664833,0.88324165,0.7633902,0.8816951,0.7754798,0.8877399,0.7615392,0.8807696,0.8005874,0.9002937
98373,0.7646514,0.8823257,0.7316345,0.86581725,0.66834784,0.8341739,0.7227645,0.86138225,0.72324604,0.86162305,0.7837646,0.8918823,0.72164524,0.8608226,0.7859496,0.8929748,0.774799,0.8873995,0.7883645,0.89418226
98374,0.7102952,0.8551476,0.6927034,0.84635174,0.62747395,0.813737,0.7183033,0.85915166,0.66815996,0.83408,0.73073757,0.8653688,0.69089115,0.8454456,0.7416835,0.87084174,0.75394285,0.8769714,0.75814176,0.8790709
98375,0.6902589,0.8451295,0.66771054,0.8338553,0.6205238,0.8102619,0.6262787,0.8131393,0.6608169,0.83040845,0.7829743,0.8914871,0.69876355,0.8493818,0.7495213,0.8747606,0.7434039,0.87170196,0.78137493,0.89068747
98376,0.6323023,0.81615114,0.61183524,0.8059176,0.5669427,0.78347135,0.58291733,0.79145867,0.630278,0.815139,0.71491534,0.85745764,0.6510616,0.82553077,0.6573075,0.82865375,0.700112,0.850056,0.7139584,0.8569792
98377,0.6877724,0.8438862,0.70491004,0.852455,0.6056405,0.8028202,0.64784896,0.8239245,0.6832302,0.8416151,0.7850746,0.8925373,0.7478593,0.8739296,0.7894591,0.89472955,0.7953808,0.8976904,0.82950884,0.9147544
98378,0.6596415,0.82982075,0.65428877,0.8271444,0.57404476,0.78702235,0.59338397,0.796692,0.6561979,0.82809895,0.79013675,0.8950684,0.75558275,0.8777914,0.75433385,0.8771669,0.7685783,0.88428915,0.8466017,0.92330086
98379,0.6585021,0.82925105,0.63419366,0.8170968,0.58431566,0.7921578,0.60738623,0.8036931,0.6701176,0.8350588,0.7981834,0.8990917,0.7289032,0.8644516,0.75660884,0.8783044,0.74564004,0.87282,0.8196101,0.90980506
98380,0.68911695,0.8445585,0.67095095,0.83547544,0.5857626,0.7928813,0.67025983,0.8351299,0.69710976,0.84855485,0.7811556,0.8905778,0.74076927,0.87038463,0.7767485,0.8883742,0.78023946,0.89011973,0.78921163,0.8946058
