Unnamed: 0,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_doordash_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_doordash_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_apple_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_apple_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_samsara_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_samsara_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_yelp_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_yelp_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_match_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_match_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_i2c_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_i2c_ux_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_adobe_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_adobe_ux_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_amazon_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_amazon_ux_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_rowan_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_rowan_ux_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_google_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_google_ux_Score
98263,0.39881495,0.69940746,0.48053885,0.7402694,0.4753723,0.73768616,0.48470974,0.74235487,0.43260756,0.71630377,0.47014457,0.73507226,0.4142453,0.7071227,0.50886846,0.7544342,0.53217447,0.76608723,0.49501663,0.7475083
98264,0.6092601,0.80463004,0.5992094,0.7996047,0.54489243,0.7724462,0.63201505,0.8160075,0.5529218,0.7764609,0.5572268,0.7786134,0.49610943,0.74805474,0.6245945,0.8122972,0.61900854,0.8095043,0.5632187,0.78160936
98265,0.6929883,0.84649414,0.6263927,0.81319636,0.6110089,0.80550444,0.6057544,0.8028772,0.68453026,0.8422651,0.82151985,0.9107599,0.67891437,0.83945715,0.73010194,0.865051,0.7544695,0.87723476,0.76311195,0.881556
98266,0.7129986,0.8564993,0.67769516,0.8388476,0.6486156,0.8243078,0.67493415,0.8374671,0.67051196,0.835256,0.6672627,0.83363134,0.59455955,0.7972798,0.725587,0.8627935,0.6935821,0.846791,0.6629675,0.8314837
98267,0.6143491,0.80717456,0.61733115,0.8086656,0.60545194,0.802726,0.6428307,0.82141536,0.6296245,0.81481224,0.57493585,0.78746796,0.5548732,0.7774366,0.6543604,0.8271802,0.66608524,0.8330426,0.607157,0.8035785
98268,0.44315037,0.7215752,0.5007715,0.75038576,0.4712549,0.7356274,0.49944013,0.7497201,0.42452615,0.7122631,0.43056828,0.7152841,0.354976,0.67748797,0.47341168,0.73670584,0.46505645,0.7325282,0.41305918,0.7065296
98269,0.6801913,0.84009564,0.6662571,0.8331286,0.640712,0.820356,0.651408,0.825704,0.69173956,0.8458698,0.7204678,0.8602339,0.67123413,0.83561707,0.7534995,0.87674975,0.7496491,0.8748245,0.71241534,0.85620767
98270,0.6065868,0.8032934,0.6173909,0.80869544,0.5548768,0.7774384,0.60080254,0.8004013,0.5977445,0.79887223,0.6615839,0.83079195,0.634269,0.8171345,0.6713116,0.8356558,0.7339329,0.8669665,0.66810083,0.8340504
98271,0.539497,0.7697485,0.52341986,0.7617099,0.4755345,0.7377672,0.5120765,0.75603825,0.5579803,0.77899015,0.72585166,0.8629258,0.6758659,0.83793294,0.6562594,0.8281297,0.72885346,0.86442673,0.7657362,0.8828681
98272,0.6524439,0.82622194,0.66710484,0.8335524,0.6197654,0.8098827,0.6361486,0.8180743,0.72106177,0.86053085,0.7909843,0.89549214,0.739128,0.869564,0.8285829,0.91429144,0.8074581,0.9037291,0.8440027,0.92200136
98273,0.45543343,0.7277167,0.5635779,0.78178895,0.46108252,0.7305412,0.49434304,0.7471715,0.47764894,0.7388245,0.52020943,0.7601047,0.54930305,0.7746515,0.60720354,0.80360174,0.64509296,0.8225465,0.58715326,0.7935766
98274,0.68723655,0.8436183,0.69303715,0.8465186,0.65130484,0.8256524,0.70403546,0.85201776,0.68728495,0.8436425,0.74677706,0.8733885,0.68905234,0.8445262,0.771039,0.8855195,0.74411964,0.8720598,0.75776315,0.8788816
98275,0.6960978,0.8480489,0.6691533,0.8345766,0.63737035,0.8186852,0.6550089,0.82750446,0.7455548,0.8727774,0.805227,0.9026135,0.7718196,0.8859098,0.82895327,0.91447663,0.795245,0.89762247,0.8365319,0.91826594
98276,0.6630522,0.8315261,0.66600704,0.8330035,0.59190786,0.7959539,0.6271173,0.81355864,0.701705,0.8508525,0.74219525,0.8710976,0.71768117,0.8588406,0.76816934,0.8840847,0.78594536,0.8929727,0.7867311,0.89336556
98277,0.6753851,0.83769256,0.65670717,0.8283536,0.58808196,0.794041,0.6667124,0.8333562,0.67760336,0.8388017,0.784308,0.892154,0.68783116,0.8439156,0.776835,0.8884175,0.7825767,0.89128834,0.78210026,0.8910501
98278,0.73025143,0.8651257,0.68458354,0.8422918,0.66768456,0.8338423,0.71570444,0.8578522,0.70216465,0.8510823,0.81220186,0.9061009,0.70365006,0.851825,0.7936776,0.8968388,0.78603345,0.8930167,0.80987835,0.9049392
98279,0.70067894,0.8503395,0.6657558,0.8328779,0.6253381,0.81266904,0.678776,0.839388,0.6810156,0.8405078,0.7341838,0.8670919,0.6460256,0.8230128,0.74720454,0.8736023,0.7300426,0.8650213,0.71683407,0.85841703
98280,0.56700516,0.7835026,0.59321684,0.79660845,0.5415246,0.7707623,0.6349686,0.81748426,0.5584847,0.77924234,0.6268184,0.8134092,0.6280372,0.8140186,0.6625713,0.83128566,0.6976596,0.8488298,0.6818295,0.8409147
98281,0.6310166,0.8155083,0.6707863,0.8353932,0.5848954,0.7924477,0.670123,0.8350615,0.65027964,0.8251398,0.7053895,0.85269475,0.705873,0.8529365,0.74770147,0.8738507,0.75528204,0.877641,0.7348761,0.8674381
98282,0.6605457,0.83027285,0.7125913,0.85629565,0.6449145,0.82245725,0.7112168,0.8556084,0.65602076,0.8280104,0.692579,0.8462895,0.6685438,0.8342719,0.7426214,0.8713107,0.7484492,0.8742246,0.74222386,0.8711119
98283,0.71056366,0.85528183,0.6629467,0.83147335,0.6423625,0.82118124,0.6570343,0.82851714,0.7015522,0.8507761,0.8008592,0.9004296,0.7100822,0.8550411,0.78313136,0.8915657,0.78463566,0.89231783,0.8093786,0.9046893
98284,0.5548339,0.77741694,0.5521993,0.7760997,0.4933629,0.74668145,0.5348629,0.76743144,0.60293597,0.801468,0.71653366,0.85826683,0.71622056,0.8581103,0.7153933,0.85769665,0.7498441,0.87492204,0.7719297,0.8859649
98285,0.5006554,0.7503277,0.51438934,0.75719464,0.41450238,0.7072512,0.4955017,0.7477509,0.520487,0.76024354,0.6188543,0.80942714,0.6112141,0.8056071,0.5918695,0.79593474,0.6663314,0.8331657,0.63901174,0.8195059
98286,0.62127525,0.8106376,0.66454655,0.83227324,0.6199324,0.8099662,0.6162673,0.80813366,0.6370914,0.8185457,0.6605726,0.83028626,0.6410526,0.8205263,0.7587252,0.8793626,0.71380687,0.85690343,0.68150353,0.84075177
98287,0.6870876,0.84354377,0.6580419,0.829021,0.6504555,0.82522774,0.6334124,0.8167062,0.6857063,0.8428532,0.79336417,0.8966821,0.71315265,0.8565763,0.821108,0.910554,0.7703363,0.88516814,0.7937058,0.8968529
98288,0.5075508,0.75377536,0.540705,0.7703525,0.46556473,0.73278236,0.5229015,0.76145077,0.4999129,0.7499564,0.48451442,0.74225724,0.49871123,0.7493556,0.6011896,0.8005948,0.6034027,0.8017013,0.5451214,0.7725607
98289,0.5587659,0.77938294,0.5248373,0.7624186,0.5275588,0.7637794,0.5527427,0.77637136,0.51099116,0.75549555,0.59875,0.799375,0.5289451,0.76447254,0.5788456,0.7894228,0.6410253,0.82051265,0.6099304,0.8049652
98290,0.39099675,0.69549835,0.40803683,0.7040184,0.42210266,0.71105134,0.37539428,0.6876972,0.44897792,0.724489,0.54442716,0.7722136,0.5574974,0.7787487,0.47158557,0.73579276,0.5844941,0.79224706,0.60983217,0.8049161
98291,0.6759597,0.83797985,0.66831166,0.8341558,0.6504172,0.8252086,0.59460664,0.7973033,0.69317114,0.8465856,0.7709409,0.88547045,0.6921965,0.84609824,0.7355983,0.86779916,0.7615746,0.8807873,0.77594817,0.8879741
98292,0.5719866,0.78599334,0.63198763,0.8159938,0.52068424,0.7603421,0.5838821,0.79194105,0.6310626,0.8155313,0.65850645,0.8292532,0.69510746,0.84755373,0.677228,0.838614,0.7159921,0.85799605,0.7137864,0.8568932
98293,0.6270418,0.8135209,0.6313983,0.81569916,0.5616556,0.78082776,0.61275005,0.806375,0.63099563,0.8154978,0.7222047,0.86110234,0.6846037,0.84230185,0.72735476,0.8636774,0.74897015,0.8744851,0.7575425,0.87877125
98294,0.5684152,0.7842076,0.53916717,0.7695836,0.5556088,0.7778044,0.5865114,0.7932557,0.56156135,0.7807807,0.6266425,0.81332123,0.53489,0.76744497,0.5975901,0.79879504,0.64224327,0.82112163,0.5984179,0.79920894
98295,0.61393225,0.8069661,0.61252415,0.8062621,0.58038306,0.79019153,0.59725034,0.7986252,0.63383806,0.816919,0.7744129,0.88720644,0.7096029,0.8548014,0.74502444,0.8725122,0.7942622,0.8971311,0.8054601,0.90273005
98296,0.61259866,0.8062993,0.6189612,0.8094806,0.5549611,0.77748054,0.5839522,0.7919761,0.56763244,0.7838162,0.6070764,0.8035382,0.5786185,0.78930926,0.6964005,0.84820026,0.6953087,0.84765434,0.6669105,0.83345526
98297,0.7064407,0.85322034,0.6743833,0.83719164,0.63740265,0.8187013,0.70162964,0.8508148,0.67287636,0.8364382,0.73091906,0.86545956,0.70574975,0.8528749,0.7689756,0.8844878,0.78747076,0.8937354,0.8080399,0.90401995
98298,0.69625485,0.8481274,0.66089034,0.8304452,0.61874723,0.8093736,0.6351564,0.8175782,0.7014439,0.85072196,0.79813623,0.8990681,0.7724727,0.8862363,0.7738668,0.8869334,0.77358866,0.8867943,0.8287916,0.9143958
98299,0.6878457,0.84392285,0.70594287,0.85297143,0.6361474,0.8180737,0.65059793,0.82529896,0.7096449,0.85482246,0.7685269,0.88426346,0.7069877,0.8534938,0.7787805,0.88939023,0.7660738,0.8830369,0.79254675,0.8962734
98300,0.60636306,0.8031815,0.6150577,0.80752885,0.5668043,0.78340214,0.5746709,0.78733546,0.6463662,0.82318306,0.71821094,0.85910547,0.71294403,0.856472,0.7245097,0.86225486,0.7299588,0.8649794,0.7563358,0.87816787
98301,0.55317676,0.7765884,0.53517544,0.7675877,0.50767374,0.75383687,0.48805726,0.7440286,0.6160499,0.80802494,0.7474747,0.87373734,0.72467124,0.8623356,0.67707896,0.8385395,0.7218181,0.86090904,0.77761286,0.88880646
98302,0.74051845,0.8702592,0.67902875,0.8395144,0.64646804,0.823234,0.6968651,0.84843254,0.72314715,0.8615736,0.7621802,0.8810901,0.6922581,0.84612906,0.7750183,0.8875091,0.7419455,0.87097275,0.75867546,0.8793377
98303,0.7028891,0.85144454,0.6295594,0.8147797,0.61824274,0.8091214,0.60317296,0.8015865,0.7177498,0.8588749,0.8476528,0.9238264,0.7572496,0.8786248,0.7676872,0.8838436,0.80180997,0.900905,0.8608339,0.93041694
98304,0.7341645,0.86708224,0.723503,0.8617515,0.64969945,0.8248497,0.6437321,0.82186604,0.6726777,0.8363389,0.7548802,0.8774401,0.66019,0.830095,0.75741863,0.8787093,0.7653539,0.88267696,0.73451257,0.8672563
98305,0.7079357,0.85396785,0.7387383,0.86936915,0.65495527,0.82747763,0.675491,0.8377455,0.68589497,0.8429475,0.70660686,0.85330343,0.69714105,0.8485705,0.75644356,0.87822175,0.7648283,0.88241416,0.70918953,0.85459477
98306,0.6870369,0.84351844,0.6725029,0.83625144,0.62462986,0.8123149,0.6286601,0.81433004,0.68707097,0.8435355,0.78881145,0.8944057,0.73267865,0.8663393,0.77133405,0.885667,0.78567404,0.89283705,0.79860365,0.8993018
98307,0.6779309,0.8389654,0.6998614,0.8499307,0.65648335,0.8282417,0.66298234,0.8314912,0.7057955,0.85289776,0.77493954,0.88746977,0.7049087,0.85245436,0.80118626,0.90059316,0.79294395,0.896472,0.7843485,0.89217424
98308,0.7029629,0.85148144,0.71344745,0.8567237,0.64207613,0.82103807,0.6658008,0.8329004,0.7166321,0.85831606,0.8016783,0.90083915,0.7961831,0.89809155,0.80648243,0.9032412,0.8115454,0.9057727,0.84299684,0.9214984
98309,0.59509444,0.7975472,0.5928567,0.7964283,0.55317986,0.77658993,0.5381652,0.7690826,0.60589886,0.8029494,0.6952921,0.84764606,0.6544171,0.8272085,0.7298863,0.86494315,0.7483801,0.8741901,0.73369163,0.86684585
98310,0.7311079,0.865554,0.6754841,0.8377421,0.6858149,0.8429074,0.6597904,0.8298952,0.68295944,0.8414797,0.7001734,0.8500867,0.6570988,0.8285494,0.7259642,0.8629821,0.653938,0.826969,0.69633853,0.84816927
98311,0.67479753,0.83739877,0.6535686,0.8267843,0.59925795,0.799629,0.6211312,0.8105656,0.69635487,0.84817743,0.7192564,0.8596282,0.7474631,0.87373155,0.6912768,0.8456384,0.76152563,0.8807628,0.7928996,0.8964498
98312,0.6830485,0.84152424,0.7040449,0.8520224,0.64085937,0.8204297,0.67357934,0.83678967,0.71438646,0.85719323,0.734401,0.8672005,0.75328875,0.8766444,0.7797657,0.88988286,0.7424439,0.87122196,0.7915305,0.89576524
98313,0.70557296,0.8527865,0.69469875,0.8473494,0.67455065,0.8372753,0.64835906,0.82417953,0.7091458,0.8545729,0.79083675,0.8954184,0.66585004,0.832925,0.8106788,0.90533936,0.7959536,0.89797676,0.8093579,0.90467894
98314,0.74747,0.873735,0.72758436,0.8637922,0.6587964,0.8293982,0.7464168,0.8732084,0.7612121,0.88060606,0.8175812,0.9087906,0.736503,0.8682515,0.82663083,0.9133154,0.77773917,0.8888696,0.8070462,0.9035231
98315,0.54163814,0.77081907,0.57710445,0.7885522,0.54743886,0.77371943,0.5546114,0.7773057,0.5675664,0.7837832,0.6534926,0.82674634,0.57702893,0.7885145,0.6244566,0.8122283,0.67972773,0.8398639,0.64200604,0.821003
98316,0.7831414,0.8915707,0.7060927,0.85304636,0.6735767,0.83678836,0.6322136,0.8161068,0.7676932,0.88384664,0.87912434,0.9395622,0.7457623,0.8728812,0.82129437,0.91064715,0.7631493,0.88157463,0.823998,0.911999
98317,0.46640164,0.7332008,0.4857778,0.7428889,0.42060608,0.71030307,0.4333982,0.7166991,0.51643217,0.7582161,0.6228604,0.8114302,0.61821187,0.80910593,0.5610151,0.78050756,0.6158854,0.8079427,0.6328191,0.8164096
98318,0.705451,0.8527255,0.6536055,0.82680273,0.6319209,0.8159604,0.65270466,0.82635236,0.7138648,0.8569324,0.7627559,0.88137794,0.6939882,0.8469941,0.7702917,0.88514584,0.7411871,0.87059355,0.7658256,0.8829128
98319,0.68406075,0.8420304,0.6843058,0.8421529,0.6359328,0.8179664,0.7032807,0.85164034,0.6478267,0.82391334,0.727804,0.863902,0.68331265,0.8416563,0.7544129,0.87720644,0.7770918,0.8885459,0.7595589,0.87977946
98320,0.69795096,0.8489755,0.6725132,0.8362566,0.6697283,0.83486414,0.6242186,0.8121093,0.7435188,0.8717594,0.83543956,0.9177198,0.7098649,0.8549324,0.8113619,0.90568095,0.74607027,0.87303513,0.7821491,0.89107454
98321,0.6989365,0.84946823,0.6798777,0.8399389,0.6751603,0.83758014,0.6858945,0.84294724,0.6742387,0.83711934,0.7851554,0.8925777,0.66393656,0.8319683,0.7570485,0.87852424,0.783693,0.89184654,0.7738327,0.88691634
98322,0.6555699,0.82778496,0.6488179,0.82440895,0.58031493,0.79015744,0.58317465,0.79158735,0.6902746,0.8451373,0.8097129,0.90485644,0.7339682,0.8669841,0.78054035,0.8902702,0.7672989,0.88364947,0.8100301,0.90501505
98323,0.74257684,0.8712884,0.6876283,0.84381413,0.630357,0.8151785,0.6202229,0.81011146,0.7367039,0.86835194,0.80610704,0.9030535,0.7368622,0.8684311,0.80691206,0.90345603,0.7548218,0.8774109,0.81504154,0.9075208
98324,0.6812625,0.84063125,0.6790812,0.8395406,0.59905016,0.7995251,0.68180746,0.84090376,0.6552098,0.8276049,0.7043847,0.85219234,0.6930009,0.84650046,0.7245472,0.8622736,0.75145185,0.8757259,0.75556767,0.87778383
98325,0.6925207,0.8462603,0.64320767,0.82160383,0.6509949,0.82549745,0.66682297,0.83341146,0.68173945,0.8408697,0.7647046,0.8823523,0.7058505,0.85292524,0.8009843,0.9004922,0.7894709,0.89473546,0.78823906,0.8941195
98326,0.5710969,0.78554845,0.58257467,0.7912873,0.51308453,0.75654227,0.553017,0.7765085,0.559495,0.7797475,0.6666286,0.8333143,0.6213844,0.8106922,0.6790818,0.8395409,0.7405449,0.87027246,0.6924503,0.84622514
98327,0.55532867,0.7776643,0.6014352,0.8007176,0.54107755,0.7705388,0.5291312,0.7645656,0.5853505,0.79267526,0.6763673,0.83818364,0.637127,0.81856346,0.6696891,0.8348446,0.73230153,0.86615074,0.7296939,0.86484694
98328,0.7235338,0.86176693,0.6484096,0.8242048,0.65605706,0.82802856,0.69494104,0.8474705,0.70772815,0.8538641,0.7697668,0.8848834,0.66215193,0.83107597,0.7737671,0.88688356,0.74375474,0.8718774,0.74559844,0.8727992
98329,0.6941072,0.8470536,0.6915016,0.8457508,0.6307777,0.81538886,0.70421565,0.8521078,0.6965755,0.84828776,0.74919486,0.87459743,0.7495059,0.87475294,0.79840565,0.8992028,0.80811244,0.9040562,0.8356079,0.91780394
98330,0.62591255,0.8129563,0.63419104,0.8170955,0.5831054,0.79155266,0.63630617,0.8181531,0.64094985,0.8204749,0.64708704,0.82354355,0.63182795,0.815914,0.67385185,0.8369259,0.6968603,0.84843016,0.6756164,0.8378082
98331,0.57914436,0.7895722,0.5272938,0.7636469,0.5478924,0.77394617,0.57254237,0.7862712,0.5301157,0.76505786,0.6271599,0.8135799,0.46787864,0.7339393,0.591451,0.79572546,0.61787224,0.8089361,0.55286664,0.77643335
98332,0.55210745,0.7760537,0.5447941,0.77239704,0.53003937,0.76501966,0.55275875,0.77637935,0.54617447,0.77308726,0.6684463,0.83422315,0.656057,0.8280285,0.6715697,0.83578485,0.7048402,0.8524201,0.7205626,0.8602813
98333,0.4725143,0.73625714,0.4745707,0.7372854,0.4542212,0.7271106,0.46731794,0.73365897,0.49075127,0.74537563,0.6036987,0.80184937,0.62664825,0.8133241,0.55337054,0.77668524,0.6349715,0.81748575,0.64882886,0.82441443
98334,0.34986526,0.6749326,0.43913782,0.7195689,0.39932728,0.69966364,0.37312347,0.6865617,0.3627597,0.68137985,0.35437265,0.6771863,0.30195838,0.65097916,0.37458265,0.6872913,0.35900795,0.679504,0.37166047,0.68583024
98335,0.6798221,0.83991104,0.6866132,0.8433066,0.64512575,0.8225629,0.6927129,0.84635645,0.675699,0.8378495,0.74984324,0.8749216,0.68117845,0.8405892,0.78359574,0.8917979,0.76084995,0.880425,0.75180775,0.87590384
98336,0.56868505,0.7843425,0.5572039,0.77860194,0.5824735,0.79123676,0.56226885,0.7811344,0.55690145,0.7784507,0.6174331,0.80871654,0.48450124,0.7422506,0.6247503,0.8123752,0.6197506,0.8098753,0.55828416,0.7791421
98337,0.46199298,0.7309965,0.45849225,0.72924614,0.41348916,0.70674455,0.48375058,0.7418753,0.48879975,0.7443999,0.55749375,0.77874684,0.55922186,0.77961093,0.49683592,0.748418,0.6156912,0.8078456,0.5924008,0.7962004
98338,0.58075345,0.7903767,0.6399088,0.8199544,0.58199406,0.790997,0.6120366,0.8060183,0.5327827,0.76639134,0.49378216,0.7468911,0.500724,0.75036204,0.6168371,0.8084185,0.63033223,0.8151661,0.5470965,0.77354825
98339,0.49729308,0.74864656,0.4988097,0.74940485,0.48305234,0.7415262,0.47890043,0.7394502,0.528445,0.7642225,0.66100985,0.8305049,0.5910001,0.79550004,0.6184453,0.80922264,0.68055594,0.84027797,0.7086428,0.85432136
98340,0.5841539,0.79207695,0.5649514,0.7824757,0.5426233,0.77131164,0.57746196,0.788731,0.6053599,0.80267996,0.7388214,0.8694107,0.69577837,0.8478892,0.66382354,0.8319118,0.7472551,0.87362754,0.7600717,0.8800359
98341,0.6747495,0.83737475,0.69898826,0.8494941,0.6307149,0.81535745,0.65767634,0.82883817,0.68454665,0.84227335,0.8031447,0.90157235,0.74883556,0.8744178,0.80687183,0.90343595,0.84124637,0.9206232,0.85308886,0.9265444
98342,0.7111633,0.85558164,0.63986254,0.81993127,0.6472614,0.8236307,0.6206684,0.8103342,0.6891399,0.8445699,0.7426343,0.87131715,0.68100107,0.84050053,0.7465661,0.873283,0.7525813,0.8762907,0.7633717,0.88168585
98343,0.42145914,0.7107296,0.44778162,0.7238908,0.38577357,0.69288677,0.45828697,0.7291435,0.42990667,0.7149533,0.50549465,0.7527473,0.49504167,0.7475208,0.5364695,0.7682347,0.57554257,0.7877713,0.57261574,0.7863079
98344,0.6131046,0.8065523,0.5958673,0.79793364,0.58388764,0.7919438,0.57571983,0.7878599,0.606012,0.803006,0.71160376,0.8558019,0.63363254,0.8168163,0.68800366,0.8440018,0.7116666,0.8558333,0.7108786,0.8554393
98345,0.65039647,0.82519823,0.61085486,0.80542743,0.5920406,0.79602027,0.5623654,0.7811827,0.65312135,0.8265607,0.7795701,0.88978505,0.63861334,0.8193067,0.70149773,0.8507489,0.6931087,0.84655434,0.7499528,0.8749764
98346,0.49770546,0.7488527,0.51678026,0.7583901,0.49202886,0.7460144,0.53773665,0.7688683,0.5258542,0.76292706,0.60471195,0.802356,0.5448977,0.77244884,0.62981355,0.8149068,0.60542226,0.8027111,0.57416356,0.7870818
98347,0.54185605,0.770928,0.55182135,0.7759107,0.53758717,0.7687936,0.5652113,0.78260565,0.5663214,0.7831607,0.6365904,0.81829524,0.61770386,0.80885196,0.63489664,0.8174483,0.7170758,0.8585379,0.67662,0.83831
98348,0.5135741,0.75678706,0.49185452,0.7459273,0.5374813,0.76874065,0.53632027,0.7681601,0.52792394,0.763962,0.61169934,0.8058497,0.5565279,0.7782639,0.5719556,0.78597784,0.66562355,0.8328118,0.6411794,0.82058966
98349,0.660967,0.8304835,0.7081705,0.8540852,0.61969703,0.80984855,0.6483511,0.82417554,0.7007506,0.8503753,0.745929,0.8729645,0.7509458,0.8754729,0.8037418,0.9018709,0.7971466,0.8985733,0.81710184,0.9085509
98350,0.67578506,0.83789253,0.6392468,0.8196234,0.6298822,0.8149411,0.642646,0.82132304,0.6779314,0.8389657,0.79279244,0.8963962,0.68872267,0.8443613,0.765551,0.8827755,0.7545962,0.8772981,0.8114837,0.9057418
98351,0.5732971,0.7866485,0.6317955,0.81589776,0.5719608,0.7859804,0.59560406,0.79780203,0.61274517,0.8063726,0.6343341,0.81716704,0.65130466,0.82565236,0.670334,0.835167,0.7410003,0.87050015,0.7293423,0.8646711
98352,0.49165714,0.74582857,0.48683655,0.7434183,0.4583736,0.7291868,0.51863825,0.7593191,0.47662285,0.7383114,0.6087678,0.8043839,0.5670928,0.7835464,0.6168226,0.8084113,0.70241505,0.8512075,0.684245,0.8421225
98353,0.4331857,0.71659285,0.44786978,0.7239349,0.40688202,0.703441,0.4105034,0.7052517,0.48347056,0.7417353,0.580475,0.7902375,0.5887667,0.79438335,0.51552534,0.7577627,0.6221053,0.8110527,0.61107045,0.8055352
98354,0.43829447,0.7191472,0.5215581,0.760779,0.47642803,0.738214,0.4444854,0.7222427,0.48158127,0.7407906,0.41187394,0.70593697,0.44455445,0.7222772,0.47096533,0.7354827,0.46116254,0.7305813,0.40911135,0.7045557
98355,0.630039,0.8150195,0.6111997,0.8055998,0.56389564,0.78194785,0.59326255,0.7966313,0.66303587,0.83151793,0.6185428,0.8092714,0.6329042,0.8164521,0.6438504,0.82192516,0.67202544,0.8360127,0.65535253,0.8276763
98356,0.53639996,0.7682,0.58310306,0.79155153,0.48628938,0.7431447,0.50559896,0.7527995,0.58223367,0.79111683,0.6055199,0.80275995,0.6237183,0.81185913,0.6287885,0.81439424,0.6334486,0.8167243,0.6010438,0.8005219
98357,0.41389617,0.7069481,0.47287014,0.73643506,0.3984846,0.6992423,0.42624804,0.71312404,0.40228057,0.7011403,0.38342622,0.6917131,0.40013456,0.7000673,0.40720862,0.70360434,0.4612568,0.7306284,0.3850363,0.6925181
98358,0.6565739,0.82828695,0.673041,0.8365205,0.6017795,0.80088973,0.61025375,0.8051269,0.7041656,0.8520828,0.7784932,0.8892466,0.7921788,0.89608943,0.76589394,0.88294697,0.8055918,0.9027959,0.8169776,0.9084888
98359,0.4748971,0.7374486,0.4585935,0.72929674,0.44268608,0.72134304,0.41290903,0.7064545,0.49103054,0.7455153,0.63118416,0.81559205,0.5989705,0.7994852,0.54367805,0.771839,0.6618352,0.8309176,0.6539124,0.8269562
98360,0.40676036,0.70338017,0.4287362,0.7143681,0.40078187,0.70039093,0.5321394,0.7660697,0.34765464,0.6738273,0.3655889,0.68279445,0.35283178,0.6764159,0.43025905,0.7151295,0.46741423,0.73370713,0.40870744,0.7043537
98361,0.6815988,0.8407994,0.726027,0.8630135,0.6474329,0.82371646,0.6989893,0.84949464,0.70515645,0.8525782,0.7300408,0.8650204,0.7228151,0.8614075,0.7840027,0.8920014,0.7853704,0.8926852,0.7659076,0.88295376
