Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_google_ux_Score
128,-0.0048494935,0.49757525,-0.0008195415,0.49959022,-0.042619836,0.4786901,0.02942733,0.51471364,-0.03989306,0.48005348,0.007625128,0.50381255,0.023910195,0.5119551,0.010832846,0.5054164,0.060058363,0.5300292,0.036654443,0.51832724
129,0.046594936,0.5232975,0.03126061,0.5156303,0.0054785665,0.5027393,0.05420176,0.52710086,0.017499091,0.50874954,0.053407155,0.5267036,0.05810452,0.52905226,0.068121,0.5340605,0.0922616,0.5461308,0.06532748,0.53266376
130,0.020912219,0.5104561,0.004323017,0.5021615,-0.0014082417,0.4992959,0.073781036,0.5368905,-0.04265404,0.47867298,0.017433811,0.5087169,0.0017934097,0.5008967,0.0320833,0.51604164,0.060126234,0.5300631,0.030546825,0.5152734
131,-0.014297586,0.4928512,-0.023391677,0.48830417,0.017998151,0.50899905,-0.017082984,0.4914585,-0.0067525655,0.49662372,0.03151476,0.5157574,0.0326624,0.5163312,0.012748364,0.5063742,0.053629436,0.5268147,0.06151402,0.530757
132,0.11262226,0.55631113,0.10863836,0.5543192,0.0717112,0.5358556,0.14456777,0.57228386,0.037679337,0.51883966,0.07876311,0.53938156,0.06274701,0.5313735,0.10509553,0.55254775,0.15166351,0.5758318,0.10166985,0.5508349
133,-0.007047107,0.49647644,-0.03346254,0.48326874,-0.012554536,0.49372274,-0.00092610973,0.49953693,-0.059423055,0.4702885,-0.00971041,0.49514478,-0.026162358,0.4869188,0.0069400207,0.50347,0.026475027,0.51323754,-0.0018084375,0.49909577
134,0.2163221,0.60816103,0.18924344,0.5946217,0.14670934,0.57335466,0.22510913,0.61255455,0.10758278,0.5537914,0.1442157,0.57210785,0.12783524,0.56391764,0.1680568,0.5840284,0.23258835,0.61629415,0.13526177,0.5676309
135,0.16979134,0.5848957,0.16491741,0.58245873,0.1884869,0.59424347,0.24038911,0.62019455,0.103537105,0.55176854,0.19889085,0.5994454,0.14391476,0.57195735,0.18472403,0.59236205,0.23225889,0.61612946,0.15805334,0.5790267
136,0.06013425,0.53006715,0.07204853,0.5360243,0.036735483,0.51836777,0.1337773,0.56688863,-0.007220423,0.49638978,0.030726317,0.51536316,0.031177651,0.5155888,0.057191476,0.52859575,0.107263036,0.55363154,0.027857171,0.5139286
137,0.014002016,0.507001,-0.017535489,0.49123225,0.0026366627,0.50131834,0.05039294,0.5251965,-0.028910857,0.48554456,0.0385269,0.51926345,0.03659969,0.5182998,0.044646896,0.5223234,0.10777706,0.55388856,0.059083834,0.5295419
138,-0.024961596,0.4875192,-0.060390204,0.46980488,-0.04713591,0.47643206,-0.015507361,0.49224633,-0.08565348,0.45717326,-0.032802615,0.48359868,-0.049793273,0.47510338,-0.037857033,0.48107147,0.0045488095,0.5022744,-0.017377632,0.4913112
139,0.026547633,0.51327384,-0.006919004,0.4965405,-0.006303778,0.4968481,0.035983622,0.5179918,-0.017953496,0.49102324,0.00932863,0.5046643,0.013686562,0.50684327,0.025595985,0.512798,0.047333904,0.523667,0.028033817,0.5140169
140,0.031462673,0.51573133,0.004616311,0.50230813,0.005596943,0.5027985,0.030114722,0.5150574,-0.031651553,0.48417422,0.038095508,0.51904774,0.0031722337,0.50158614,0.045425527,0.52271277,0.07294783,0.53647393,0.04247213,0.52123606
141,0.10095106,0.55047554,0.09874428,0.54937214,0.06920421,0.5346021,0.06948122,0.5347406,0.08532312,0.54266155,0.065466814,0.5327334,0.10649659,0.5532483,0.09846997,0.549235,0.1287551,0.56437755,0.09618074,0.54809034
142,-0.04057043,0.47971478,-0.034599327,0.48270035,-0.042678796,0.4786606,-0.029513592,0.4852432,-0.065239675,0.46738017,-0.018145349,0.49092734,-0.009508245,0.49524587,-0.0002710967,0.49986446,0.038713843,0.5193569,0.015829448,0.5079147
143,0.29704744,0.6485237,0.228984,0.614492,0.25279838,0.62639916,0.27997935,0.6399897,0.2029843,0.60149217,0.22908875,0.6145444,0.19225225,0.59612614,0.252092,0.626046,0.25527576,0.62763786,0.21319768,0.60659885
144,0.026148645,0.51307434,0.00051386654,0.50025696,0.0052552745,0.5026276,0.055707745,0.52785385,-0.025239466,0.48738027,0.029494606,0.5147473,0.02055854,0.5102793,0.030101934,0.51505095,0.0792153,0.53960764,0.03908875,0.51954436
145,0.19019708,0.59509856,0.17024963,0.5851248,0.17936811,0.58968407,0.21447507,0.6072375,0.12145457,0.5607273,0.14737128,0.57368565,0.1572502,0.5786251,0.17462444,0.5873122,0.21111748,0.60555875,0.1477614,0.5738807
146,0.1477877,0.57389385,0.119588785,0.55979437,0.09677364,0.5483868,0.16716295,0.58358145,0.095677465,0.54783875,0.14120495,0.5706025,0.14137854,0.57068926,0.15708336,0.5785417,0.22423613,0.61211807,0.17130229,0.58565116
147,0.22866651,0.6143333,0.23422214,0.6171111,0.17824183,0.5891209,0.28315076,0.6415754,0.16000487,0.5800024,0.17724761,0.5886238,0.17763308,0.5888165,0.22248733,0.61124367,0.26118308,0.6305915,0.19744045,0.5987202
148,0.040717512,0.52035874,0.01749514,0.5087476,0.018176425,0.5090882,0.05789815,0.5289491,-0.011824152,0.49408793,0.05966941,0.5298347,0.035160407,0.5175802,0.036476996,0.5182385,0.088449225,0.5442246,0.066635564,0.5333178
149,0.017999474,0.50899976,0.029623711,0.5148119,0.024162147,0.5120811,0.059412077,0.52970606,-0.028387167,0.4858064,0.008273651,0.5041368,0.01665639,0.5083282,0.034963924,0.517482,0.07342497,0.53671247,0.028713748,0.51435685
150,0.1263303,0.5631651,0.11157152,0.5557858,0.08655232,0.5432762,0.18166536,0.5908327,0.07339469,0.5366973,0.09880693,0.5494035,0.10372415,0.55186206,0.12369038,0.5618452,0.17321476,0.5866074,0.11421669,0.55710834
151,0.06862239,0.5343112,0.05594065,0.5279703,0.014296358,0.5071482,0.09109157,0.5455458,0.02037487,0.51018745,0.053142294,0.52657115,0.05127275,0.5256364,0.05122841,0.5256142,0.109898165,0.5549491,0.09103099,0.5455155
152,0.20916456,0.6045823,0.16805835,0.5840292,0.17988253,0.58994126,0.19459146,0.59729576,0.100345105,0.55017257,0.18263157,0.5913158,0.15781061,0.5789053,0.19299994,0.5965,0.23543319,0.6177166,0.16484281,0.5824214
153,-0.020581834,0.48970908,-0.016905606,0.4915472,-0.022118323,0.48894083,-0.00043798145,0.499781,-0.03604745,0.48197627,0.0060849376,0.50304246,0.01186014,0.50593007,0.009947795,0.5049739,0.053238824,0.52661943,0.037538737,0.5187694
154,0.053459972,0.52673,0.07557745,0.53778875,0.012088936,0.50604445,0.088586956,0.54429346,0.019165805,0.5095829,0.049337044,0.5246685,0.054357443,0.5271787,0.059842274,0.5299211,0.11938082,0.5596904,0.081316665,0.54065835
155,0.037896886,0.51894844,-0.0059537394,0.49702314,0.0068448735,0.50342244,0.034438137,0.51721907,-0.04824838,0.4758758,0.01936735,0.50968367,-0.0025637709,0.4987181,0.056167156,0.52808356,0.076822154,0.5384111,0.021041952,0.510521
156,0.16487946,0.5824397,0.1306172,0.5653086,0.14077213,0.57038605,0.1375799,0.56878996,0.083202526,0.54160124,0.16298383,0.58149195,0.13057621,0.5652881,0.15315843,0.5765792,0.22193106,0.61096555,0.15775284,0.57887644
157,0.19352096,0.5967605,0.16107136,0.58053565,0.14633486,0.57316744,0.19355139,0.5967757,0.13167152,0.5658358,0.16555263,0.5827763,0.14243367,0.5712168,0.1728148,0.5864074,0.21217866,0.60608935,0.16953453,0.5847673
158,-0.052320093,0.47383994,-0.08467303,0.45766348,-0.07037171,0.46481416,-0.044986222,0.47750688,-0.110598855,0.44470057,-0.039296098,0.48035195,-0.063069016,0.4684655,-0.046922453,0.47653878,0.015542792,0.5077714,-0.04180078,0.4790996
159,-0.0142319435,0.49288404,-0.03007029,0.48496485,-0.040303525,0.47984824,0.00895289,0.5044764,-0.054804116,0.47259796,0.006504598,0.5032523,-0.0055917352,0.49720412,0.0041384096,0.5020692,0.05148352,0.52574176,0.03362125,0.51681066
160,0.015368303,0.5076842,0.010616029,0.50530803,-0.0076681883,0.4961659,0.046082534,0.52304125,-0.027744269,0.48612785,0.008595319,0.5042977,0.043833286,0.5219166,0.02112185,0.5105609,0.078721605,0.5393608,0.05909126,0.5295456
161,0.17341521,0.5867076,0.17747074,0.58873534,0.12889826,0.56444913,0.22408505,0.61204255,0.103708856,0.55185443,0.157426,0.578713,0.13962331,0.56981164,0.17103682,0.5855184,0.24297556,0.6214878,0.17176667,0.5858833
162,0.04352781,0.5217639,0.024412936,0.5122065,0.004050236,0.5020251,0.056566942,0.5282835,-0.016319722,0.49184012,0.05265882,0.5263294,0.049397647,0.52469885,0.047104716,0.52355236,0.07722214,0.53861105,0.05418492,0.52709246
163,0.20461342,0.6023067,0.241813,0.6209065,0.17167188,0.58583593,0.25791675,0.62895834,0.12067266,0.56033635,0.13835,0.569175,0.14758943,0.5737947,0.20432848,0.60216427,0.21774612,0.60887307,0.17762265,0.58881134
164,-0.02015766,0.48992118,-0.04144488,0.47927755,-0.052707817,0.4736461,-0.016144667,0.49192765,-0.05139341,0.4743033,-0.0053825974,0.4973087,-0.0140949935,0.4929525,-0.020459194,0.4897704,0.029565955,0.51478297,-0.0131703755,0.49341482
165,0.0024681902,0.5012341,-0.008095924,0.49595204,-0.020137412,0.4899313,0.010030916,0.50501543,-0.0479988,0.4760006,0.03233226,0.51616615,0.008138906,0.50406945,0.02505313,0.5125266,0.058217693,0.5291088,0.024840932,0.5124205
166,0.030979002,0.5154895,0.058689743,0.52934486,-0.004712889,0.49764356,0.054243,0.5271215,-0.0010465011,0.49947676,0.030513145,0.5152566,0.048632115,0.5243161,0.055834223,0.5279171,0.09843539,0.5492177,0.07579116,0.53789556
167,0.016877692,0.5084388,0.010594132,0.50529706,-0.02700197,0.486499,0.004789764,0.50239486,-0.022029668,0.48898518,0.019166484,0.50958323,0.008606954,0.50430346,0.018353,0.5091765,0.06960785,0.5348039,0.025834126,0.51291704
168,0.014340082,0.50717,-0.018216938,0.49089152,-0.0072517283,0.49637413,-0.0045806505,0.49770966,-0.015801147,0.49209943,0.039571363,0.5197857,0.027004303,0.5135022,0.031798065,0.51589906,0.06006796,0.530034,0.043492794,0.5217464
169,0.08405471,0.54202735,0.078941554,0.5394708,0.054224413,0.5271122,0.114271015,0.5571355,0.018202314,0.50910115,0.09149332,0.5457467,0.06333024,0.53166515,0.09130157,0.5456508,0.117687844,0.5588439,0.082516074,0.54125804
170,0.22690967,0.6134548,0.25808626,0.6290431,0.17803937,0.58901966,0.28161162,0.64080584,0.15976648,0.5798832,0.19066846,0.59533423,0.19402272,0.5970113,0.20401815,0.60200906,0.28445077,0.6422254,0.22476034,0.61238015
171,-0.01988196,0.49005902,-0.035537656,0.48223117,-0.04388373,0.47805813,0.012712677,0.50635636,-0.071543336,0.46422833,-0.0201756,0.4899122,-0.018468196,0.4907659,-0.015417119,0.49229145,0.03877133,0.5193857,-0.0048070955,0.49759644
172,0.041254677,0.5206273,0.017031986,0.508516,0.021677217,0.5108386,0.082284056,0.54114205,-0.0328564,0.4835718,0.028150117,0.51407504,0.001557488,0.50077873,0.057096757,0.52854836,0.07419999,0.5371,0.0390724,0.5195362
173,0.06792037,0.53396016,0.058783926,0.52939194,0.08713567,0.54356784,0.057601236,0.5288006,0.040204298,0.52010214,0.06357579,0.5317879,0.07354763,0.5367738,0.080049105,0.5400246,0.080555916,0.54027796,0.078376815,0.5391884
174,0.01984097,0.5099205,0.013051028,0.5065255,-0.013095331,0.49345234,0.055194266,0.5275971,-0.027410978,0.4862945,0.039958008,0.519979,0.019535067,0.50976753,0.049902614,0.5249513,0.09315367,0.54657686,0.045989368,0.5229947
175,0.11152702,0.5557635,0.1389486,0.5694743,0.086294904,0.54314744,0.1373495,0.56867474,0.06194499,0.5309725,0.11542544,0.55771273,0.12294021,0.5614701,0.11586686,0.55793345,0.13179746,0.5658987,0.11955425,0.55977714
176,0.087356344,0.54367816,0.073664516,0.5368323,0.07011961,0.5350598,0.16490097,0.5824505,0.038274765,0.5191374,0.12859459,0.5642973,0.11976586,0.55988294,0.12582985,0.5629149,0.209135,0.6045675,0.1431483,0.57157415
177,-0.019250274,0.49037486,-0.050818287,0.47459087,-0.02758571,0.48620716,-0.024806006,0.487597,-0.05635848,0.47182077,-0.017446196,0.4912769,-0.014903982,0.49254802,0.0013466319,0.5006733,0.005688214,0.5028441,-0.020413782,0.48979312
178,-0.0020028874,0.49899855,-0.02569425,0.48715287,-0.018059205,0.4909704,-0.018899517,0.49055025,-0.042070545,0.47896472,0.015529174,0.5077646,-0.017930692,0.49103466,0.016629178,0.5083146,0.0329512,0.5164756,0.008949389,0.5044747
179,0.13674703,0.5683735,0.12320774,0.56160384,0.11910259,0.5595513,0.19223431,0.59611714,0.038114127,0.51905704,0.06722648,0.53361326,0.051331222,0.52566564,0.10849854,0.5542493,0.14702594,0.573513,0.072503656,0.53625184
180,0.22133747,0.6106687,0.19370991,0.5968549,0.15878765,0.5793938,0.2284778,0.6142389,0.13318798,0.566594,0.18885687,0.5944284,0.17290545,0.5864527,0.18266284,0.5913314,0.23934104,0.6196705,0.17546843,0.5877342
181,0.16385105,0.5819255,0.17563471,0.5878174,0.11973755,0.55986875,0.18804377,0.5940219,0.122322924,0.56116146,0.14497532,0.57248765,0.12911408,0.564557,0.15169875,0.57584935,0.19392589,0.5969629,0.18320191,0.59160095
182,0.17952028,0.5897601,0.12422253,0.56211126,0.117695466,0.5588477,0.17186493,0.5859325,0.087467864,0.54373395,0.1367751,0.56838757,0.101310626,0.5506553,0.1269677,0.56348383,0.19758517,0.59879255,0.11669618,0.55834806
183,-0.011389176,0.4943054,-0.0309669,0.48451656,-0.042655792,0.47867212,0.025515087,0.51275754,-0.055643167,0.47217843,0.011448707,0.5057244,0.015526003,0.507763,-0.006088345,0.49695584,0.06115938,0.5305797,0.013926625,0.5069633
184,0.27613252,0.6380663,0.22966218,0.6148311,0.22552417,0.6127621,0.27396038,0.6369802,0.18235642,0.5911782,0.22152781,0.6107639,0.20985335,0.6049267,0.23301168,0.61650586,0.26813626,0.63406813,0.21165808,0.60582906
185,0.03868729,0.5193436,0.031111622,0.5155558,0.04339066,0.5216953,0.024291199,0.5121456,0.035821013,0.5179105,0.06408267,0.5320413,0.061033785,0.53051686,0.073822685,0.53691137,0.09853646,0.54926825,0.0806446,0.5403223
186,0.08898504,0.54449254,0.113606386,0.55680317,0.05586697,0.5279335,0.123255216,0.5616276,0.058903586,0.5294518,0.08897312,0.5444866,0.1041703,0.55208516,0.09846823,0.5492341,0.14409292,0.57204646,0.13536939,0.5676847
187,-0.022480413,0.4887598,-0.056697123,0.47165143,-0.038875155,0.48056242,-0.00841196,0.49579403,-0.08321974,0.45839012,-0.019622428,0.49018878,-0.047689874,0.47615507,-0.016925285,0.49153736,0.023385732,0.5116929,-0.0053620646,0.49731895
188,0.01591429,0.50795716,0.0022694003,0.5011347,-0.014672797,0.4926636,0.046597317,0.5232987,-0.034745686,0.48262715,0.018613953,0.50930697,0.017642833,0.5088214,0.028541263,0.5142706,0.072818175,0.5364091,0.04856003,0.52428
189,-0.038286507,0.48085675,-0.060203485,0.46989825,-0.049157493,0.47542125,-0.02701158,0.4864942,-0.101162925,0.44941854,-0.025318157,0.48734093,-0.051512033,0.474244,-0.020064108,0.48996794,0.023497414,0.51174873,-0.016360313,0.49181986
190,0.012394553,0.5061973,-0.025424283,0.48728785,-0.023469768,0.48826513,0.011764095,0.505882,-0.05883308,0.47058347,-0.010722588,0.4946387,-0.03830945,0.48084527,0.0027637167,0.5013819,0.027850293,0.51392514,-0.011114179,0.4944429
191,0.016952742,0.5084764,0.017116353,0.50855815,0.0019422509,0.50097114,0.060496736,0.53024834,-0.015646804,0.4921766,0.04077731,0.52038866,0.057611044,0.5288055,0.059849873,0.5299249,0.10296467,0.5514823,0.06464576,0.5323229
192,0.24419516,0.6220976,0.26804888,0.63402444,0.16033724,0.5801686,0.2632351,0.63161755,0.18395062,0.59197533,0.19726944,0.5986347,0.21885133,0.60942566,0.21189785,0.6059489,0.27037656,0.6351883,0.21480465,0.6074023
193,-0.019265678,0.49036717,-0.021091955,0.48945403,-0.027269363,0.48636532,0.022147143,0.5110736,-0.071004845,0.46449757,-0.01645318,0.4917734,-0.007131423,0.4964343,0.0077603036,0.50388014,0.063193984,0.531597,0.01843084,0.5092154
194,0.087862395,0.5439312,0.09705709,0.54852855,0.05498287,0.52749145,0.12650652,0.5632533,0.049154967,0.5245775,0.0981213,0.54906064,0.09556274,0.54778135,0.10016127,0.55008066,0.15057644,0.57528824,0.13232577,0.5661629
195,0.08644398,0.543222,0.11374256,0.5568713,0.05182621,0.5259131,0.13080676,0.5654034,0.054147042,0.5270735,0.07865858,0.5393293,0.10424356,0.55212176,0.10867368,0.55433685,0.14036109,0.57018054,0.12453668,0.5622683
196,0.25854364,0.6292718,0.18351743,0.5917587,0.19764285,0.5988214,0.24306579,0.6215329,0.14036699,0.5701835,0.27019548,0.63509774,0.17679107,0.58839554,0.25553,0.627765,0.30009997,0.65005,0.2569264,0.6284632
197,0.010523662,0.50526184,-0.009178514,0.49541074,0.013717817,0.5068589,0.03370601,0.516853,-0.026605075,0.48669747,0.020960916,0.51048046,0.009843443,0.50492173,0.027303029,0.5136515,0.08648813,0.54324406,0.062484458,0.53124225
198,0.031008903,0.5155045,-0.0028065331,0.49859673,-0.020714905,0.48964256,0.05509033,0.52754515,-0.04106061,0.4794697,0.022536788,0.5112684,0.010348351,0.50517416,0.036606174,0.5183031,0.074445724,0.53722286,0.033652402,0.5168262
199,0.35987276,0.6799364,0.3623071,0.68115354,0.36655757,0.6832788,0.3401155,0.6700578,0.3316108,0.6658054,0.40030175,0.70015085,0.41963607,0.709818,0.36891618,0.6844581,0.48156106,0.74078053,0.44427937,0.7221397
200,0.020951863,0.51047593,0.012101928,0.50605094,0.011084992,0.5055425,0.0527829,0.52639145,-0.018740192,0.4906299,0.03315039,0.5165752,0.0131960455,0.506598,0.038005453,0.51900274,0.09285866,0.54642934,0.056089193,0.5280446
201,0.01702451,0.50851226,-0.02695864,0.48652068,-0.022798955,0.48860052,0.024682088,0.512341,-0.04545304,0.47727346,0.009401427,0.5047007,-0.011026793,0.4944866,0.028231245,0.51411563,0.04770256,0.5238513,0.017973738,0.5089869
202,0.003770698,0.50188535,-0.019157963,0.49042103,-0.0052989735,0.4973505,-0.0017885151,0.49910575,-0.05084784,0.4745761,0.0013261968,0.5006631,-0.023544705,0.48822764,0.018965859,0.5094829,0.028906522,0.51445323,-0.003756926,0.49812153
203,0.2611149,0.6305574,0.25978762,0.6298938,0.22311714,0.61155856,0.25814337,0.6290717,0.20960692,0.60480344,0.2439881,0.621994,0.23945618,0.6197281,0.24315819,0.6215791,0.31964433,0.65982217,0.24292856,0.62146425
204,-0.021300578,0.48934972,-0.044373408,0.4778133,-0.027495338,0.48625234,0.0056805382,0.5028403,-0.07541965,0.46229017,-0.0032425672,0.49837872,-0.007898254,0.49605086,-0.01618984,0.4919051,0.04598144,0.5229907,0.0043274574,0.5021637
205,0.038223684,0.5191119,0.006782431,0.5033912,-0.0013034828,0.49934825,0.06655912,0.53327954,-0.02031428,0.48984286,0.046242267,0.5231211,0.030938912,0.51546943,0.04520601,0.52260303,0.09977882,0.5498894,0.06122874,0.5306144
206,0.10036653,0.5501833,0.08864349,0.5443218,0.06482053,0.53241026,0.103228,0.551614,0.07601344,0.5380067,0.12099524,0.56049764,0.11868408,0.559342,0.120329365,0.5601647,0.16189642,0.58094823,0.13720521,0.5686026
207,0.15277764,0.57638884,0.21057186,0.60528594,0.13397308,0.56698656,0.21574423,0.6078721,0.1416587,0.57082933,0.16186282,0.5809314,0.15266004,0.57633,0.19243577,0.5962179,0.24227816,0.62113905,0.19487321,0.5974366
208,0.05675012,0.528375,0.06364668,0.53182334,0.0216642,0.5108321,0.058250263,0.52912515,0.038244564,0.5191223,0.051363558,0.5256818,0.043213263,0.5216066,0.025243346,0.5126217,0.101731166,0.5508656,0.040911913,0.52045596
209,0.2807631,0.6403816,0.2530882,0.6265441,0.21906316,0.6095316,0.27049822,0.63524914,0.21021429,0.6051071,0.21638802,0.608194,0.21026547,0.60513276,0.24651831,0.6232592,0.2922337,0.64611685,0.21057627,0.60528815
210,0.062538885,0.53126943,-0.015236342,0.49238184,0.01629644,0.5081482,0.07162618,0.5358131,-0.062467568,0.4687662,-0.010232408,0.4948838,-0.043086354,0.47845683,0.007595569,0.50379777,0.051715985,0.525858,-0.0028457008,0.49857715
211,-0.005207428,0.4973963,-0.022139965,0.48893002,-0.02714005,0.48643,0.0012002947,0.50060016,-0.049321692,0.47533914,0.016862597,0.5084313,0.003313087,0.50165653,0.0020019202,0.50100094,0.03509899,0.5175495,0.015502134,0.50775105
212,0.046248414,0.5231242,0.030509025,0.5152545,0.012503536,0.50625175,0.08260787,0.54130393,-0.01388384,0.4930581,0.03849927,0.5192496,0.024438241,0.51221913,0.043095645,0.5215478,0.0748758,0.5374379,0.049643904,0.52482194
213,0.082150735,0.54107535,0.13511947,0.5675597,0.07546148,0.53773075,0.13595232,0.5679762,0.05777502,0.5288875,0.07490854,0.53745425,0.1019211,0.55096054,0.11073178,0.5553659,0.14548588,0.57274294,0.104253694,0.5521268
214,0.11380243,0.5569012,0.1578099,0.5789049,0.07667613,0.53833807,0.15126371,0.57563186,0.06963833,0.5348192,0.11360425,0.55680215,0.106594115,0.55329704,0.13220116,0.5661006,0.17158929,0.5857946,0.14007992,0.57004
215,0.087833926,0.54391694,0.10086926,0.55043465,0.07499824,0.5374991,0.13345954,0.5667298,0.04463592,0.52231795,0.0866487,0.54332435,0.0788337,0.53941685,0.10571268,0.5528563,0.16186759,0.5809338,0.13005598,0.565028
216,-0.007028973,0.4964855,-0.06024819,0.4698759,-0.067569986,0.466215,-0.02075299,0.48962352,-0.0833917,0.45830414,-0.010808685,0.49459565,-0.034871273,0.48256436,-0.020085339,0.48995733,0.023621133,0.51181054,-0.01029304,0.49485347
217,0.040414885,0.52020746,0.0119405,0.50597024,-0.011616545,0.49419174,0.05193929,0.5259696,0.0045473464,0.5022737,0.056161065,0.5280805,0.0401814,0.5200907,0.033811487,0.5169057,0.081539236,0.54076964,0.054918624,0.5274593
218,0.01977158,0.5098858,0.0054192804,0.5027096,-0.009829581,0.4950852,0.03197665,0.51598835,-0.021033157,0.48948342,0.048194338,0.52409714,0.03784634,0.51892316,0.03681191,0.518406,0.10407007,0.55203503,0.07020981,0.53510493
219,0.032815404,0.5164077,0.015687358,0.5078437,-0.014579747,0.4927101,0.04834997,0.524175,-0.0050016474,0.49749917,0.018087758,0.5090439,0.021046188,0.5105231,0.027244933,0.51362246,0.091446206,0.5457231,0.045911785,0.5229559
220,0.13891506,0.56945753,0.09307785,0.54653895,0.09022187,0.54511094,0.15404698,0.5770235,0.057426386,0.52871317,0.12252411,0.5612621,0.089913875,0.5449569,0.11952013,0.5597601,0.1213934,0.5606967,0.10612221,0.5530611
221,-0.025054658,0.48747268,-0.033962227,0.48301888,-0.032346766,0.4838266,-0.017141448,0.49142927,-0.057404846,0.47129756,0.003648886,0.50182444,-0.00090342574,0.4995483,0.0088174585,0.5044087,0.05719996,0.5286,0.020498876,0.51024944
222,-0.008319362,0.4958403,-0.040361926,0.47981903,-0.02181914,0.48909044,-0.0029779524,0.49851102,-0.08167772,0.45916113,-0.014012801,0.4929936,-0.044177186,0.4779114,0.0031392088,0.5015696,0.020125002,0.5100625,-0.013007313,0.49349636
223,0.17213368,0.58606684,0.12988657,0.5649433,0.14088741,0.5704437,0.14845489,0.57422745,0.11558488,0.5577924,0.14127947,0.5706397,0.13771668,0.5688583,0.14029601,0.570148,0.18625203,0.593126,0.13915676,0.5695784
224,0.062269658,0.53113484,0.06744839,0.5337242,0.024881864,0.5124409,0.07094292,0.53547144,0.018891597,0.5094458,0.07746872,0.5387344,0.06460504,0.5323025,0.06988415,0.5349421,0.11002918,0.5550146,0.097734064,0.54886705
225,0.021747429,0.51087373,0.005312847,0.5026564,0.00048185512,0.5002409,0.038084887,0.51904243,-0.018308751,0.49084562,0.04439552,0.5221978,0.044803448,0.52240175,0.0326755,0.51633775,0.066791825,0.5333959,0.055466563,0.52773327
226,0.11495999,0.55748,0.09116696,0.5455835,0.08656451,0.5432823,0.15798166,0.5789908,0.06348112,0.53174055,0.13340418,0.56670207,0.099525236,0.5497626,0.11620113,0.5581006,0.20720756,0.6036038,0.13470994,0.567355
