Unnamed: 0,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_doordash_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_doordash_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_apple_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_apple_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_samsara_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_samsara_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_yelp_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_yelp_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_match_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_match_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_i2c_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_i2c_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_adobe_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_adobe_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_amazon_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_amazon_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_rowan_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_rowan_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_google_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_google_ux_Score
12459,0.63348234,0.81674117,0.57492536,0.7874627,0.6145057,0.8072529,0.511169,0.7555845,0.6094471,0.80472356,0.6028815,0.8014407,0.56318593,0.78159297,0.6094016,0.8047008,0.5367198,0.7683599,0.561224,0.780612
12460,0.7752224,0.8876112,0.7355015,0.86775076,0.7418783,0.87093914,0.67023134,0.8351157,0.77260923,0.8863046,0.790385,0.8951925,0.7134721,0.85673606,0.79191744,0.8959587,0.7704009,0.88520044,0.75764364,0.87882185
12461,0.74849695,0.8742485,0.65663785,0.82831895,0.718881,0.8594405,0.5937804,0.7968902,0.6786252,0.8393126,0.7529327,0.8764664,0.5992906,0.7996453,0.7123976,0.8561988,0.6884186,0.8442093,0.69481945,0.8474097
12462,0.7298546,0.8649273,0.7043071,0.85215354,0.71635765,0.85817885,0.59999,0.799995,0.71683097,0.8584155,0.7743437,0.88717186,0.68165815,0.8408291,0.7407892,0.8703946,0.74722207,0.87361103,0.75529075,0.8776454
12463,0.63247347,0.81623673,0.5738619,0.7869309,0.6079626,0.8039813,0.53243744,0.7662187,0.5914756,0.7957378,0.67316055,0.8365803,0.57160175,0.7858009,0.6188016,0.8094008,0.652034,0.826017,0.6286583,0.81432915
12464,0.7422602,0.8711301,0.6534995,0.82674974,0.68043524,0.8402176,0.59324086,0.7966204,0.6989224,0.8494612,0.7501847,0.8750924,0.614761,0.8073805,0.7136482,0.8568241,0.68252826,0.8412641,0.6999364,0.8499682
12465,0.70234203,0.851171,0.7038535,0.85192674,0.7266811,0.86334056,0.6032815,0.80164075,0.6864016,0.8432008,0.6391592,0.8195796,0.63018215,0.8150911,0.6970198,0.8485099,0.6225045,0.81125224,0.6338258,0.8169129
12466,0.63190776,0.81595385,0.556993,0.7784965,0.5633003,0.7816502,0.4748183,0.7374091,0.58598715,0.79299355,0.6758964,0.8379482,0.5712582,0.7856291,0.6125276,0.8062638,0.60368705,0.8018435,0.6334548,0.8167274
12467,0.6394987,0.81974936,0.6532458,0.8266229,0.650659,0.82532954,0.6091441,0.80457205,0.6013037,0.80065185,0.6694744,0.8347372,0.61681056,0.8084053,0.7244303,0.86221516,0.69678974,0.8483949,0.66469824,0.8323491
12468,0.6232084,0.8116042,0.61652493,0.80826247,0.6135328,0.8067664,0.56903404,0.78451705,0.64809316,0.8240466,0.60239404,0.80119705,0.66687846,0.83343923,0.607772,0.803886,0.62064064,0.8103203,0.60305,0.801525
12469,0.46255907,0.73127955,0.5098981,0.7549491,0.4609565,0.7304783,0.4386816,0.7193408,0.46505058,0.7325253,0.4805563,0.7402781,0.47015116,0.7350756,0.522993,0.76149654,0.5813941,0.79069704,0.55198026,0.7759901
12470,0.7022114,0.8511057,0.7062415,0.85312074,0.7473804,0.8736902,0.6537055,0.82685274,0.7047144,0.8523572,0.73517823,0.8675891,0.6853564,0.8426782,0.7561258,0.8780629,0.69212663,0.8460633,0.71358216,0.8567911
12471,0.76803565,0.8840178,0.74823976,0.8741199,0.708815,0.8544075,0.6851883,0.84259415,0.7483694,0.8741847,0.7654364,0.8827182,0.72178614,0.8608931,0.7825283,0.89126414,0.76564467,0.88282233,0.79109097,0.8955455
12472,0.7289428,0.86447144,0.78692913,0.89346457,0.73155284,0.8657764,0.70301235,0.8515062,0.7343621,0.86718106,0.69466555,0.8473328,0.6945113,0.84725565,0.7946046,0.89730227,0.7374986,0.86874926,0.71599925,0.8579996
12473,0.67036426,0.83518213,0.6454059,0.82270294,0.64657235,0.8232862,0.6268245,0.81341225,0.63915193,0.81957597,0.6557834,0.8278917,0.6578236,0.8289118,0.6784815,0.8392408,0.645283,0.8226415,0.68407154,0.8420358
12474,0.5917391,0.7958696,0.5618936,0.7809468,0.5882083,0.79410416,0.50330883,0.7516544,0.5780244,0.7890122,0.66770434,0.8338522,0.52508014,0.7625401,0.6285836,0.81429183,0.5951793,0.79758966,0.58310413,0.79155207
12475,0.6781105,0.83905524,0.64732623,0.8236631,0.6464732,0.8232366,0.5672275,0.78361374,0.6578945,0.82894725,0.6973082,0.8486541,0.6582926,0.82914627,0.67928433,0.83964217,0.670225,0.8351125,0.68647844,0.8432392
12476,0.7071439,0.85357195,0.6545351,0.8272675,0.66697955,0.8334898,0.57869846,0.7893492,0.69281757,0.8464088,0.7128595,0.85642976,0.7186042,0.8593021,0.7088752,0.8544376,0.6875818,0.8437909,0.7360767,0.86803836
12477,0.5381123,0.76905614,0.57475805,0.787379,0.5227169,0.76135844,0.56678164,0.7833908,0.5259251,0.7629626,0.5396221,0.76981103,0.5346258,0.7673129,0.6003344,0.8001672,0.57051307,0.7852565,0.60146546,0.80073273
12478,0.758487,0.8792435,0.7727451,0.88637257,0.74282753,0.87141377,0.6850767,0.84253836,0.784896,0.892448,0.76017165,0.8800858,0.73588216,0.8679411,0.79834044,0.8991702,0.7665601,0.88328004,0.7808745,0.89043725
12479,0.6780643,0.8390322,0.58273184,0.7913659,0.67179966,0.83589983,0.5119243,0.75596213,0.6164597,0.80822986,0.7046411,0.85232055,0.5601594,0.7800797,0.6613517,0.83067584,0.6122649,0.80613244,0.63851976,0.8192599
12480,0.7432112,0.87160563,0.69078803,0.845394,0.6890739,0.84453696,0.6440519,0.82202595,0.67559576,0.8377979,0.693807,0.8469035,0.5954366,0.7977183,0.7028157,0.8514079,0.6514341,0.8257171,0.652277,0.8261385
12481,0.72482216,0.8624111,0.67782736,0.8389137,0.71458316,0.8572916,0.6700938,0.8350469,0.66585565,0.8329278,0.7239515,0.8619758,0.6408836,0.82044184,0.7259829,0.86299145,0.723995,0.8619975,0.720527,0.86026347
12482,0.705896,0.852948,0.6487924,0.8243962,0.67369795,0.836849,0.6613866,0.8306933,0.65647846,0.8282392,0.67449343,0.8372467,0.6112231,0.80561155,0.6787201,0.83936006,0.64241374,0.82120687,0.65945154,0.82972574
12483,0.70416725,0.8520836,0.67017484,0.8350874,0.6990962,0.8495481,0.6089828,0.8044914,0.6559082,0.8279541,0.7276449,0.86382246,0.64603966,0.82301986,0.7205174,0.8602587,0.70180154,0.85090077,0.72960645,0.8648032
12484,0.7209698,0.8604849,0.68910336,0.8445517,0.70451933,0.85225964,0.5839994,0.7919997,0.7310863,0.8655431,0.74751675,0.8737584,0.6824553,0.84122765,0.7145154,0.8572577,0.6935259,0.84676296,0.75603914,0.8780196
12485,0.6721584,0.83607924,0.67369175,0.8368459,0.6758284,0.8379142,0.585518,0.792759,0.66747844,0.8337392,0.7594769,0.87973845,0.71163476,0.8558174,0.7379714,0.8689857,0.73290247,0.86645126,0.77463585,0.8873179
12486,0.76286125,0.8814306,0.7692414,0.88462067,0.7530898,0.8765449,0.64666355,0.8233318,0.78606415,0.8930321,0.7564081,0.87820405,0.72818404,0.864092,0.8001065,0.90005326,0.73386973,0.8669349,0.74921083,0.8746054
12487,0.7702478,0.8851239,0.7402246,0.8701123,0.76573443,0.8828672,0.64934313,0.82467157,0.73489344,0.8674467,0.75535524,0.8776776,0.6994648,0.8497324,0.7889988,0.8944994,0.74401855,0.8720093,0.75945854,0.8797293
12488,0.52753615,0.7637681,0.6366665,0.81833327,0.5542956,0.77714777,0.5515,0.77575004,0.5365082,0.7682541,0.5237874,0.7618937,0.5257605,0.7628802,0.5853629,0.79268146,0.6317464,0.8158732,0.5871625,0.79358125
12489,0.6009754,0.8004877,0.59858096,0.7992905,0.6183245,0.80916226,0.5193615,0.75968075,0.5808088,0.79040444,0.61655354,0.8082768,0.57915306,0.78957653,0.6350161,0.81750804,0.5750325,0.78751624,0.5809622,0.7904811
12490,0.5992968,0.7996484,0.59531003,0.797655,0.6046388,0.8023194,0.60280716,0.8014036,0.5785804,0.7892902,0.5972514,0.7986257,0.5874536,0.7937268,0.5955125,0.79775625,0.645906,0.822953,0.6142885,0.8071443
12491,0.6564535,0.82822675,0.66935974,0.83467984,0.67870885,0.8393544,0.6099757,0.80498785,0.642766,0.821383,0.6660689,0.83303446,0.63427126,0.81713563,0.70236444,0.8511822,0.6992581,0.84962904,0.69826365,0.8491318
12492,0.5757835,0.78789175,0.58959675,0.7947984,0.57234645,0.7861732,0.56793493,0.7839675,0.5514971,0.77574855,0.50375646,0.75187826,0.5119208,0.7559604,0.58690727,0.79345363,0.5728849,0.78644246,0.47606844,0.73803425
12493,0.5975765,0.79878825,0.5621511,0.78107554,0.6070237,0.80351186,0.534647,0.7673235,0.55399215,0.7769961,0.64467084,0.8223354,0.54858214,0.77429104,0.62255716,0.8112786,0.64628816,0.8231441,0.632476,0.816238
12494,0.7280084,0.8640042,0.7032739,0.85163695,0.7332833,0.86664164,0.6516392,0.8258196,0.71469563,0.85734785,0.73623645,0.8681182,0.71507514,0.85753757,0.73929036,0.8696452,0.761857,0.8809285,0.77619267,0.88809633
12495,0.7054119,0.85270596,0.7040698,0.8520349,0.67648214,0.8382411,0.646953,0.8234765,0.67532754,0.83766377,0.7471225,0.87356126,0.6610726,0.8305363,0.7565317,0.87826586,0.75115424,0.8755771,0.7369989,0.86849946
12496,0.7070297,0.85351485,0.65173054,0.82586527,0.6969391,0.84846956,0.5889932,0.7944966,0.6477195,0.82385975,0.70866406,0.85433203,0.58481234,0.7924062,0.71515,0.857575,0.71629775,0.8581489,0.6813551,0.84067756
12497,0.70097053,0.85048527,0.68768346,0.84384173,0.72386646,0.86193323,0.62882394,0.814412,0.67311764,0.8365588,0.66881794,0.834409,0.62456536,0.8122827,0.7081361,0.85406804,0.639115,0.8195575,0.666322,0.833161
12498,0.7052725,0.8526362,0.7219348,0.8609674,0.6909921,0.84549606,0.6534598,0.8267299,0.66715145,0.8335757,0.71461344,0.8573067,0.66560394,0.83280194,0.7466578,0.8733289,0.73006546,0.86503273,0.73480827,0.8674041
12499,0.7128487,0.85642433,0.68897355,0.8444868,0.7102694,0.8551347,0.5792198,0.7896099,0.7176143,0.85880715,0.7125223,0.85626113,0.6914992,0.8457496,0.7160586,0.8580293,0.6628318,0.8314159,0.7094429,0.8547214
12500,0.6976316,0.8488158,0.66285706,0.8314285,0.6524676,0.8262338,0.5543237,0.77716184,0.7077696,0.8538848,0.6968542,0.84842706,0.6777562,0.8388781,0.7039821,0.85199106,0.64189553,0.82094777,0.6778501,0.83892506
12501,0.47766328,0.73883164,0.47757888,0.73878944,0.48805833,0.74402916,0.4075426,0.7037713,0.43829137,0.71914566,0.37229115,0.68614554,0.3789469,0.68947345,0.39284396,0.696422,0.42333913,0.71166956,0.38942778,0.6947139
12502,0.67457986,0.8372899,0.731566,0.865783,0.69849455,0.8492473,0.6270204,0.8135102,0.7083807,0.85419035,0.62853867,0.8142693,0.6725415,0.83627075,0.72553444,0.8627672,0.67641544,0.8382077,0.66040474,0.83020234
12503,0.63330245,0.8166512,0.5521124,0.7760562,0.6436123,0.8218062,0.5536858,0.7768429,0.54845977,0.7742299,0.6295564,0.8147782,0.4971648,0.74858236,0.59074533,0.79537266,0.62144375,0.8107219,0.567627,0.7838135
12504,0.68972766,0.84486383,0.6676052,0.8338026,0.6992543,0.84962714,0.6288121,0.81440604,0.6267648,0.8133824,0.58493143,0.7924657,0.50147724,0.7507386,0.6809402,0.8404701,0.6046417,0.80232084,0.5492596,0.77462983
12505,0.66238844,0.8311942,0.624231,0.8121155,0.6583304,0.8291652,0.5789275,0.78946376,0.6180672,0.80903363,0.6436072,0.82180357,0.55057406,0.77528703,0.63206345,0.8160317,0.6582337,0.8291168,0.6356791,0.81783956
12506,0.6527033,0.82635164,0.6202956,0.81014776,0.6370289,0.81851447,0.56226623,0.7811331,0.6296066,0.8148033,0.6529789,0.82648945,0.61924535,0.80962265,0.6343956,0.8171978,0.6194904,0.8097452,0.63907313,0.81953657
12507,0.6872678,0.8436339,0.7026692,0.8513346,0.7191334,0.8595667,0.6205601,0.8102801,0.72634065,0.8631703,0.70624864,0.8531243,0.74249536,0.87124765,0.7178873,0.85894364,0.7221911,0.86109555,0.76733625,0.8836681
12508,0.7384801,0.86924005,0.659476,0.829738,0.6921677,0.8460839,0.56174237,0.78087115,0.7087631,0.85438156,0.738958,0.869479,0.6425087,0.8212544,0.7026051,0.85130256,0.63529295,0.8176465,0.70981646,0.8549082
12509,0.7153979,0.8576989,0.6669711,0.83348554,0.74445367,0.87222683,0.6228585,0.81142926,0.6539078,0.8269539,0.7117315,0.8558657,0.59868664,0.79934335,0.7159679,0.85798395,0.7039722,0.8519861,0.7040632,0.8520316
12510,0.62843436,0.8142172,0.62013423,0.8100671,0.61755776,0.8087789,0.592479,0.7962395,0.6012036,0.80060184,0.6731726,0.8365863,0.636673,0.8183365,0.67013156,0.8350658,0.6962012,0.8481006,0.72356415,0.8617821
12511,0.6132732,0.8066366,0.586843,0.7934215,0.56844234,0.7842212,0.54613316,0.7730666,0.57908636,0.78954315,0.6474967,0.82374835,0.58958805,0.794794,0.6296134,0.8148067,0.650921,0.8254605,0.6201052,0.81005263
12512,0.61589485,0.8079474,0.63803977,0.8190199,0.56112015,0.7805601,0.594231,0.7971155,0.6132343,0.80661714,0.5839927,0.79199636,0.6109894,0.80549467,0.64586097,0.82293046,0.659719,0.8298595,0.64029527,0.82014763
12513,0.65978205,0.829891,0.5913949,0.79569745,0.6409553,0.82047766,0.5609909,0.78049546,0.6074878,0.8037439,0.65798855,0.8289943,0.5548649,0.77743244,0.64493597,0.822468,0.62654805,0.813274,0.61770785,0.8088539
12514,0.7276847,0.86384237,0.7112443,0.8556222,0.6974112,0.8487056,0.62155694,0.8107785,0.701759,0.8508795,0.7052492,0.8526246,0.62229526,0.81114763,0.71987075,0.8599354,0.64060795,0.820304,0.6533042,0.8266521
12515,0.71751213,0.85875607,0.7106501,0.85532504,0.69399023,0.8469951,0.62140083,0.8107004,0.7099775,0.85498875,0.6808456,0.8404228,0.63052213,0.81526107,0.7290139,0.86450696,0.7056006,0.8528003,0.66869664,0.8343483
12516,0.74194854,0.8709743,0.7378037,0.86890185,0.7880976,0.8940488,0.7014491,0.8507246,0.70504147,0.8525207,0.64478046,0.8223902,0.63011515,0.8150576,0.7390371,0.8695185,0.68549955,0.8427498,0.6718831,0.83594155
12518,0.6788373,0.83941865,0.7193878,0.8596939,0.7374965,0.86874825,0.6456389,0.8228195,0.73129624,0.86564815,0.69319856,0.8465993,0.73023236,0.8651162,0.76808345,0.8840417,0.7267471,0.8633735,0.7328646,0.8664323
12519,0.6979692,0.8489846,0.69969785,0.8498489,0.6931142,0.84655714,0.6031281,0.80156404,0.64944744,0.8247237,0.63694215,0.8184711,0.6402756,0.8201378,0.68279415,0.84139705,0.67173016,0.8358651,0.6850823,0.84254116
12520,0.72587955,0.8629398,0.7111825,0.85559124,0.65827346,0.8291367,0.6286663,0.81433314,0.68754244,0.8437712,0.74609953,0.87304974,0.7036357,0.85181785,0.7064761,0.85323805,0.7102072,0.8551036,0.74440503,0.8722025
12521,0.7664107,0.88320535,0.73317456,0.8665873,0.74004275,0.87002134,0.6530748,0.8265374,0.7534219,0.87671095,0.7462679,0.87313396,0.7380947,0.86904734,0.7610359,0.88051796,0.71184415,0.8559221,0.7975789,0.8987894
12523,0.6891479,0.844574,0.67872083,0.8393604,0.665928,0.832964,0.6446644,0.8223322,0.6424428,0.8212214,0.6778542,0.8389271,0.6304332,0.8152166,0.6773866,0.83869326,0.68162787,0.84081393,0.72415245,0.8620762
12525,0.8407369,0.92036843,0.7686256,0.8843128,0.7803848,0.8901924,0.7000531,0.85002655,0.84961486,0.9248074,0.83386445,0.9169322,0.77912605,0.889563,0.821121,0.9105605,0.75863695,0.8793185,0.7993003,0.89965016
12526,0.73468137,0.8673407,0.68481934,0.8424097,0.69665796,0.84832895,0.64936984,0.8246849,0.6816456,0.8408228,0.71964824,0.8598241,0.6545968,0.8272984,0.70050895,0.8502545,0.6977136,0.8488568,0.7085643,0.85428214
12527,0.7590486,0.8795243,0.6962209,0.84811044,0.68081605,0.840408,0.6113575,0.8056787,0.6938658,0.8469329,0.77939767,0.88969886,0.64425737,0.82212865,0.740805,0.87040246,0.7067016,0.85335076,0.708666,0.85433304
12528,0.644032,0.822016,0.63891333,0.8194567,0.64920044,0.8246002,0.5489371,0.77446854,0.61916524,0.8095826,0.6470182,0.8235091,0.5562624,0.7781312,0.6519829,0.82599145,0.6366239,0.8183119,0.6042326,0.8021163
12529,0.7970797,0.89853984,0.6939515,0.84697574,0.7258258,0.8629129,0.6008953,0.80044764,0.7513521,0.87567604,0.7737231,0.88686156,0.6604887,0.83024436,0.7554947,0.87774736,0.6403849,0.82019246,0.7092515,0.85462576
12530,0.5710126,0.7855063,0.51207167,0.7560358,0.5127137,0.75635684,0.49771762,0.7488588,0.4606118,0.7303059,0.49308693,0.74654347,0.4389645,0.71948224,0.48872066,0.7443603,0.46503964,0.7325198,0.48984158,0.7449208
12531,0.59302866,0.79651433,0.62975,0.814875,0.6433201,0.82166004,0.52326035,0.7616302,0.61171144,0.80585575,0.6220993,0.81104964,0.6210978,0.8105489,0.6224109,0.81120545,0.6357584,0.8178792,0.6472181,0.82360905
12532,0.7559205,0.87796026,0.6581136,0.8290568,0.66928613,0.83464307,0.5667863,0.78339314,0.66843283,0.8342164,0.695681,0.8478405,0.5890132,0.7945066,0.65068287,0.82534146,0.6114925,0.80574626,0.63053715,0.8152686
12533,0.7097163,0.85485816,0.6743905,0.8371953,0.6795819,0.83979094,0.60546017,0.8027301,0.6738757,0.83693784,0.6911905,0.84559524,0.64022887,0.82011443,0.70631135,0.8531557,0.6548293,0.82741463,0.6761174,0.8380587
12565,0.69858944,0.8492947,0.70169747,0.85084873,0.6763785,0.83818924,0.60997415,0.8049871,0.6705929,0.83529645,0.7082834,0.8541417,0.6383265,0.81916326,0.7236059,0.86180294,0.67953193,0.83976597,0.70390594,0.85195297
12656,0.69444716,0.8472236,0.7300374,0.8650187,0.64345974,0.8217299,0.5999058,0.79995286,0.72645724,0.8632286,0.6611597,0.8305799,0.64638805,0.823194,0.71657217,0.8582861,0.66913,0.83456504,0.68384194,0.841921
12674,0.7499974,0.8749987,0.7066549,0.85332745,0.738189,0.8690945,0.6258504,0.8129252,0.7153002,0.8576501,0.78281236,0.8914062,0.6995958,0.8497979,0.758772,0.879386,0.7193048,0.8596524,0.76430327,0.8821516
12687,0.6113598,0.8056799,0.6477692,0.8238846,0.5622697,0.78113484,0.5691286,0.78456426,0.6427305,0.82136524,0.6719518,0.8359759,0.6713617,0.83568084,0.7112663,0.85563314,0.67693174,0.83846587,0.70930666,0.85465336
12736,0.7137209,0.85686046,0.6721107,0.83605534,0.6025156,0.8012578,0.67829216,0.8391461,0.6804365,0.84021825,0.6172614,0.8086307,0.6501904,0.8250952,0.683656,0.841828,0.69031376,0.8451569,0.6475408,0.8237704
13078,0.7253103,0.86265516,0.6852859,0.84264296,0.6941911,0.84709555,0.671204,0.835602,0.7143108,0.85715544,0.72123784,0.86061895,0.6893029,0.84465146,0.7137103,0.85685515,0.7033988,0.8516994,0.72570497,0.86285245
13080,0.7421665,0.87108326,0.71092916,0.8554646,0.70255727,0.85127866,0.6007457,0.80037284,0.71089554,0.85544777,0.745339,0.87266946,0.6486872,0.82434356,0.74222225,0.87111115,0.7140671,0.85703355,0.7058244,0.8529122
13146,0.7531942,0.8765971,0.74721277,0.8736064,0.692197,0.84609854,0.69568324,0.8478416,0.7103107,0.85515535,0.70348084,0.8517404,0.6950921,0.84754604,0.7376601,0.8688301,0.7860483,0.89302415,0.77443415,0.88721704
13147,0.7889615,0.89448076,0.7299737,0.86498684,0.71606237,0.85803115,0.6776078,0.8388039,0.7678956,0.8839478,0.7130841,0.85654205,0.69853574,0.84926784,0.7331809,0.86659044,0.7202145,0.86010724,0.7480451,0.87402254
13148,0.70276034,0.85138017,0.63179123,0.8158956,0.66061217,0.83030605,0.5989948,0.79949737,0.6498233,0.82491165,0.5909664,0.79548323,0.53573656,0.7678683,0.6562283,0.82811415,0.5553059,0.777653,0.54709935,0.7735497
13149,0.6786977,0.83934885,0.63599646,0.81799823,0.6020849,0.80104244,0.5568313,0.7784157,0.6475017,0.82375085,0.5915749,0.79578745,0.5696273,0.78481364,0.5898272,0.7949136,0.622815,0.8114075,0.6490191,0.82450956
13150,0.76850176,0.8842509,0.71316373,0.85658187,0.73513365,0.8675668,0.67583454,0.83791727,0.73159814,0.86579907,0.7348308,0.8674154,0.66182137,0.8309107,0.7568859,0.87844294,0.67825305,0.8391265,0.70728385,0.8536419
13196,0.7127461,0.8563731,0.7229482,0.8614741,0.6808368,0.8404184,0.634307,0.8171535,0.6691611,0.83458054,0.6143634,0.8071817,0.59853923,0.7992696,0.683875,0.84193754,0.651507,0.8257535,0.62670696,0.8133535
13382,0.6634774,0.8317387,0.68071425,0.8403571,0.63970184,0.8198509,0.6253233,0.81266165,0.6460316,0.8230158,0.65606093,0.82803047,0.63449454,0.8172473,0.65915805,0.829579,0.64575535,0.82287765,0.68514365,0.84257185
13461,0.6561011,0.82805055,0.6084854,0.80424273,0.65448594,0.827243,0.5480688,0.7740344,0.6048361,0.80241805,0.62330973,0.81165487,0.57435966,0.7871798,0.631156,0.815578,0.6192982,0.8096491,0.6196885,0.80984426
13475,0.7574631,0.87873155,0.7237666,0.8618833,0.6838722,0.8419361,0.6475027,0.82375133,0.7450967,0.87254834,0.7663713,0.8831856,0.7181623,0.85908115,0.7751806,0.8875903,0.72341716,0.8617086,0.753318,0.87665904
13477,0.74753946,0.87376976,0.64985347,0.82492673,0.67500377,0.8375019,0.59622,0.79811,0.6960819,0.84804094,0.78150535,0.8907527,0.68608373,0.8430419,0.7185583,0.85927916,0.6552323,0.82761616,0.7431749,0.87158746
13537,0.7530002,0.8765001,0.6795081,0.83975405,0.71251243,0.85625625,0.64887094,0.8244355,0.7086414,0.8543207,0.7064673,0.85323364,0.6370689,0.8185345,0.7069459,0.85347295,0.6393863,0.81969315,0.6990197,0.84950984
13893,0.7284726,0.8642363,0.7477827,0.87389135,0.75282055,0.87641025,0.7003384,0.8501692,0.7231555,0.86157775,0.60117984,0.8005899,0.6061062,0.80305314,0.7228962,0.8614481,0.6349406,0.8174703,0.61791,0.808955
13897,0.6644137,0.83220685,0.59088546,0.7954427,0.5710323,0.78551614,0.5640985,0.78204924,0.5641963,0.7820982,0.48386073,0.74193037,0.4510042,0.72550213,0.56929207,0.78464603,0.5427004,0.7713502,0.47765023,0.7388251
14744,0.722406,0.861203,0.6422628,0.8211314,0.6820611,0.84103054,0.6275171,0.81375855,0.6619508,0.8309754,0.7051428,0.85257137,0.62140787,0.81070393,0.6815375,0.84076875,0.668834,0.834417,0.7080326,0.8540163
14862,0.7401396,0.8700698,0.6984037,0.84920186,0.66534853,0.83267426,0.6568617,0.8284309,0.7236707,0.86183536,0.7001933,0.85009664,0.64893246,0.8244662,0.73290527,0.86645263,0.68209887,0.84104943,0.68410647,0.84205323
14882,0.7751128,0.88755643,0.78707886,0.8935394,0.73051506,0.8652575,0.6814896,0.8407448,0.78867185,0.8943359,0.70164466,0.8508223,0.7027739,0.85138696,0.76825607,0.88412803,0.7085523,0.8542762,0.71797454,0.8589873
14890,0.7509115,0.87545574,0.6909923,0.8454962,0.67169595,0.835848,0.62346065,0.8117303,0.7176101,0.85880506,0.74383044,0.8719152,0.66111594,0.83055794,0.7615272,0.8807636,0.6853182,0.8426591,0.72270316,0.8613516
14906,0.63822985,0.8191149,0.6235554,0.8117777,0.59893566,0.7994678,0.63478625,0.8173931,0.59745145,0.7987257,0.5319348,0.76596737,0.56338,0.78169,0.5959755,0.79798776,0.61013615,0.8050681,0.5632906,0.7816453
14907,0.5845343,0.79226714,0.61860466,0.80930233,0.55664486,0.77832246,0.49036252,0.74518126,0.6186812,0.8093406,0.58684564,0.7934228,0.619725,0.8098625,0.63277066,0.8163853,0.59584165,0.7979208,0.5893012,0.7946506
14914,0.59211695,0.7960585,0.49060315,0.7453016,0.45741743,0.72870874,0.47993255,0.7399663,0.5161878,0.7580939,0.472765,0.7363825,0.39759892,0.6987995,0.4744748,0.7372374,0.42243713,0.7112186,0.3984924,0.69924617
14916,0.7188263,0.85941315,0.7428045,0.87140226,0.64904976,0.8245249,0.64474213,0.82237107,0.6861247,0.84306234,0.65613043,0.8280652,0.66946924,0.8347346,0.72136134,0.8606807,0.67071867,0.83535933,0.6759232,0.8379616
14930,0.76991254,0.88495624,0.6696826,0.8348413,0.69866407,0.84933203,0.6038405,0.80192024,0.73200154,0.8660008,0.7907586,0.8953793,0.667266,0.833633,0.746928,0.873464,0.69513655,0.8475683,0.73966753,0.86983377
14932,0.61420035,0.8071002,0.6501761,0.825088,0.6273982,0.8136991,0.5455297,0.77276486,0.59419036,0.7970952,0.6118319,0.80591595,0.5731139,0.78655696,0.6403476,0.8201738,0.6665639,0.833282,0.63152903,0.81576455
14939,0.71888936,0.8594447,0.6360252,0.8180126,0.6379575,0.8189788,0.5761578,0.7880789,0.66614676,0.8330734,0.7402009,0.87010044,0.67886746,0.8394337,0.6773659,0.83868295,0.66018915,0.8300946,0.7285348,0.8642674
