Unnamed: 0,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_doordash_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_doordash_pm_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_apple_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_apple_pm_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_samsara_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_samsara_pm_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_yelp_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_yelp_pm_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_match_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_match_pm_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_i2c_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_i2c_ux_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_adobe_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_adobe_ux_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_amazon_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_amazon_ux_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_rowan_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_rowan_ux_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_google_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_google_ux_Score
12474,0.5597284,0.7798642,0.5320779,0.76603895,0.53999776,0.7699989,0.5382584,0.76912916,0.5144533,0.75722665,0.594288,0.797144,0.52076817,0.7603841,0.5740082,0.7870041,0.60492563,0.8024628,0.56610024,0.7830501
12475,0.65940684,0.82970345,0.62805206,0.814026,0.6088332,0.8044166,0.60192066,0.8009603,0.63373375,0.8168669,0.6732142,0.8366071,0.64195776,0.8209789,0.66030663,0.83015335,0.6769184,0.8384592,0.6635173,0.8317586
12476,0.7296885,0.86484426,0.69505286,0.84752643,0.6972945,0.84864724,0.6166259,0.80831295,0.731815,0.8659075,0.7265709,0.8632854,0.7364383,0.86821914,0.75795126,0.87897563,0.7201931,0.8600966,0.7667903,0.88339514
12477,0.6501544,0.8250772,0.6315149,0.81575745,0.62916374,0.8145819,0.62782884,0.8139144,0.64038694,0.82019347,0.687603,0.8438015,0.62359905,0.8117995,0.68907356,0.8445368,0.659858,0.829929,0.7175924,0.85879624
12478,0.73252094,0.86626047,0.7042619,0.85213095,0.6783298,0.8391649,0.63773596,0.818868,0.6995841,0.84979206,0.7395872,0.8697936,0.6699486,0.8349743,0.7396624,0.8698312,0.7289405,0.86447024,0.74180394,0.87090194
12479,0.70182824,0.8509141,0.6351848,0.8175924,0.6591317,0.8295659,0.5519924,0.7759962,0.6549093,0.8274547,0.7443348,0.8721674,0.646847,0.8234235,0.6912006,0.8456003,0.6757941,0.83789706,0.70482224,0.85241115
12480,0.7376694,0.86883473,0.69081855,0.8454093,0.7043961,0.85219806,0.6394874,0.8197437,0.6723008,0.8361504,0.6950713,0.8475356,0.58575886,0.79287946,0.7060989,0.85304946,0.6649015,0.83245075,0.6597767,0.82988834
12481,0.7041528,0.8520764,0.6425884,0.8212942,0.6665059,0.8332529,0.6034546,0.8017273,0.6461585,0.8230792,0.7500596,0.8750298,0.6333514,0.81667566,0.7339344,0.8669672,0.72303176,0.8615159,0.73721015,0.8686051
12482,0.78331673,0.89165837,0.7079941,0.85399705,0.711415,0.8557075,0.6451117,0.82255584,0.7122491,0.8561245,0.75359726,0.8767986,0.6746233,0.8373116,0.73248386,0.86624193,0.6711817,0.83559084,0.70991004,0.854955
12483,0.6655233,0.83276165,0.6426409,0.8213204,0.6304972,0.8152486,0.59071946,0.79535973,0.6127237,0.80636185,0.69294786,0.84647393,0.63831437,0.8191572,0.6769109,0.83845544,0.6797507,0.83987534,0.70510626,0.8525531
12484,0.67733634,0.83866817,0.65684617,0.8284231,0.65529954,0.8276498,0.56555724,0.7827786,0.6480882,0.8240441,0.6631056,0.8315528,0.6033443,0.80167216,0.6429714,0.8214857,0.6417608,0.8208804,0.6718577,0.83592886
12485,0.6216099,0.81080496,0.6341631,0.8170816,0.6104758,0.8052379,0.5369257,0.76846284,0.61440384,0.8072019,0.68491995,0.84246,0.65331984,0.8266599,0.68912894,0.84456444,0.65411186,0.82705593,0.68158984,0.8407949
12486,0.78287673,0.89143836,0.76123405,0.880617,0.7271705,0.86358523,0.6331191,0.81655955,0.78080094,0.89040047,0.8000033,0.90000165,0.7594857,0.87974286,0.80185115,0.9009256,0.7517375,0.87586874,0.7817849,0.89089245
12487,0.76017845,0.8800892,0.6920785,0.84603924,0.70747924,0.8537396,0.5956096,0.79780483,0.6894665,0.84473324,0.7457546,0.8728773,0.67018056,0.8350903,0.7235215,0.86176074,0.7021123,0.85105616,0.7342125,0.86710626
12488,0.52458334,0.76229167,0.63586175,0.8179309,0.5510625,0.7755313,0.547904,0.773952,0.52292514,0.76146257,0.5123944,0.7561972,0.5088937,0.75444686,0.5687279,0.784364,0.6220954,0.8110477,0.5644094,0.7822047
12489,0.5956899,0.79784495,0.5940755,0.7970377,0.61400986,0.8070049,0.52587336,0.7629367,0.559275,0.77963746,0.60412115,0.8020606,0.5775961,0.7887981,0.624403,0.8122015,0.57943404,0.789717,0.58286387,0.7914319
12490,0.641275,0.82063746,0.59830356,0.7991518,0.5917021,0.79585105,0.56882083,0.7844104,0.59982646,0.7999132,0.6703819,0.83519095,0.6134197,0.8067099,0.59979594,0.79989797,0.6612792,0.8306396,0.6656475,0.83282375
12491,0.67346513,0.83673257,0.6634324,0.8317162,0.65516853,0.82758427,0.6256943,0.81284714,0.62748957,0.8137448,0.6485816,0.8242908,0.63049865,0.8152493,0.671435,0.8357175,0.6783731,0.83918655,0.66682374,0.8334119
12492,0.5601094,0.7800547,0.57240963,0.7862048,0.54941154,0.77470577,0.53727245,0.7686362,0.51805675,0.7590284,0.5111028,0.7555514,0.5095693,0.75478464,0.580449,0.7902245,0.56208825,0.7810441,0.48314935,0.74157465
12493,0.5722394,0.7861197,0.5346183,0.7673092,0.5852841,0.79264206,0.535982,0.767991,0.49031687,0.74515843,0.583814,0.791907,0.51171035,0.7558552,0.5875114,0.7937557,0.605933,0.8029665,0.5736504,0.7868252
12494,0.69918203,0.849591,0.6763418,0.8381709,0.6644522,0.8322261,0.5969441,0.79847205,0.65102154,0.82551074,0.6877252,0.8438626,0.6616585,0.83082926,0.6753305,0.83766526,0.6949475,0.84747374,0.6856624,0.8428312
12495,0.71841943,0.8592097,0.7402592,0.8701296,0.67999685,0.8399984,0.6551788,0.8275894,0.6632656,0.8316328,0.71276414,0.8563821,0.65884745,0.8294237,0.7436244,0.8718122,0.7749059,0.88745296,0.7690884,0.8845442
12496,0.7413187,0.87065935,0.6794096,0.8397048,0.7190722,0.8595361,0.6108603,0.8054302,0.6946988,0.8473494,0.71934354,0.8596718,0.61050737,0.8052537,0.73184156,0.8659208,0.733559,0.8667795,0.7079635,0.85398173
12497,0.66878974,0.8343949,0.6488888,0.8244444,0.67461896,0.8373095,0.62671185,0.8133559,0.63742614,0.81871307,0.66439605,0.832198,0.59798574,0.7989929,0.6859487,0.84297436,0.6560997,0.82804984,0.65675426,0.8283771
12498,0.629223,0.8146115,0.6394646,0.8197323,0.6105463,0.8052732,0.5953883,0.79769415,0.57959545,0.7897977,0.5715506,0.7857753,0.55986786,0.7799339,0.59989965,0.7999498,0.6194476,0.8097238,0.6067306,0.8033653
12499,0.73543054,0.86771524,0.66784394,0.83392197,0.675857,0.83792853,0.5707203,0.78536016,0.71608627,0.85804313,0.760375,0.8801875,0.6971424,0.8485712,0.70596945,0.8529847,0.65179527,0.82589763,0.7202669,0.8601334
12500,0.72797686,0.8639884,0.7044803,0.85224015,0.67588454,0.83794224,0.62092835,0.81046414,0.6946752,0.8473376,0.7097228,0.8548614,0.7376649,0.86883247,0.7244232,0.8622116,0.71236265,0.8561813,0.75082284,0.8754114
12501,0.57386494,0.78693247,0.61123604,0.80561805,0.59356624,0.7967831,0.57037103,0.7851855,0.5496201,0.7748101,0.48553008,0.74276507,0.522649,0.7613245,0.54285,0.771425,0.56525856,0.78262925,0.5442791,0.77213955
12502,0.71832985,0.85916495,0.7133806,0.8566903,0.6811907,0.84059536,0.61102873,0.80551434,0.728307,0.8641535,0.6904887,0.84524435,0.6856259,0.84281296,0.7234822,0.86174107,0.65460676,0.8273034,0.6837594,0.8418797
12503,0.6157323,0.80786616,0.60028815,0.8001441,0.6082113,0.80410564,0.5285064,0.7642532,0.5736445,0.78682226,0.62590694,0.8129535,0.5797205,0.78986025,0.61182797,0.805914,0.6337979,0.81689894,0.6149169,0.80745846
12504,0.798035,0.8990175,0.75328743,0.8766437,0.7615559,0.88077796,0.6954893,0.84774464,0.728474,0.864237,0.7168976,0.8584488,0.6335896,0.8167948,0.75339574,0.8766979,0.68491155,0.84245574,0.68069685,0.8403484
12505,0.6331508,0.8165754,0.59668905,0.7983445,0.6384345,0.81921726,0.5549195,0.77745974,0.5797397,0.78986984,0.6338794,0.8169397,0.5307364,0.7653682,0.6133003,0.80665016,0.64470005,0.82235,0.6151935,0.80759674
12506,0.6403619,0.82018095,0.6657783,0.83288914,0.61343634,0.8067182,0.5837164,0.7918582,0.62647766,0.81323886,0.60493696,0.8024685,0.62648576,0.8132429,0.6173242,0.80866206,0.6196969,0.8098484,0.6280131,0.81400657
12507,0.65808755,0.82904375,0.6801396,0.8400698,0.67995167,0.83997583,0.5890606,0.7945303,0.645991,0.82299554,0.69719553,0.84859776,0.68284225,0.8414211,0.6915593,0.84577966,0.72748184,0.8637409,0.7428014,0.8714007
12508,0.75117946,0.8755897,0.6661452,0.8330726,0.64947283,0.8247364,0.5519987,0.7759993,0.69454145,0.8472707,0.7510208,0.8755104,0.65677017,0.8283851,0.6899655,0.84498274,0.6359807,0.81799036,0.698365,0.8491825
12509,0.6995352,0.84976757,0.6841416,0.8420708,0.74108285,0.87054145,0.62139463,0.8106973,0.6570703,0.82853514,0.6695723,0.8347862,0.605206,0.802603,0.6960404,0.8480202,0.6928096,0.8464048,0.66328824,0.8316441
12510,0.68238056,0.8411903,0.6558486,0.8279243,0.6306654,0.8153327,0.5646224,0.7823112,0.6366339,0.81831694,0.68315196,0.841576,0.6410275,0.8205137,0.6627627,0.8313813,0.6321106,0.8160553,0.6856418,0.8428209
12511,0.6096919,0.8048459,0.56840634,0.7842032,0.55094695,0.7754735,0.5161971,0.75809854,0.5557213,0.77786064,0.65105927,0.82552963,0.58946544,0.7947327,0.6010535,0.80052674,0.6454096,0.8227048,0.6283095,0.81415474
12512,0.6758003,0.83790016,0.6672569,0.8336284,0.6085597,0.80427986,0.605121,0.8025605,0.6384673,0.81923366,0.60989183,0.80494595,0.6085332,0.8042666,0.64135885,0.8206794,0.6780712,0.83903563,0.6327646,0.8163823
12513,0.65758324,0.8287916,0.5921923,0.79609615,0.6240231,0.81201154,0.5702168,0.7851084,0.5783415,0.78917074,0.63758194,0.818791,0.5656408,0.7828204,0.61784464,0.8089223,0.606412,0.80320597,0.6185538,0.80927694
12514,0.76172525,0.8808626,0.7327965,0.8663982,0.72670543,0.8633527,0.66000295,0.8300015,0.75242895,0.8762145,0.7476574,0.8738287,0.670177,0.8350885,0.77850896,0.88925445,0.7078943,0.85394716,0.71810114,0.8590506
12515,0.77095604,0.885478,0.7470543,0.87352717,0.6925323,0.84626615,0.635832,0.81791604,0.73802584,0.86901295,0.7379869,0.86899346,0.7207819,0.86039096,0.7486815,0.8743408,0.73419106,0.86709553,0.75328267,0.87664133
12516,0.7466658,0.87333286,0.7042273,0.85211366,0.76179063,0.8808953,0.6836279,0.8418139,0.7159564,0.8579782,0.6821321,0.84106606,0.64576125,0.8228806,0.7405331,0.87026656,0.69552386,0.8477619,0.7075786,0.8537893
12518,0.8123373,0.90616864,0.7697751,0.8848876,0.7497573,0.87487864,0.6752319,0.83761597,0.80088997,0.900445,0.79687536,0.8984377,0.73791575,0.8689579,0.8150432,0.9075216,0.7457187,0.87285936,0.7720722,0.8860361
12519,0.70513785,0.8525689,0.6926503,0.84632516,0.68139243,0.8406962,0.58745104,0.7937255,0.64806306,0.82403153,0.61787677,0.8089384,0.61390674,0.8069534,0.6655194,0.83275974,0.6356432,0.8178216,0.6467755,0.82338774
12520,0.67234606,0.83617306,0.6346606,0.8173303,0.6469076,0.8234538,0.56629276,0.7831464,0.59777796,0.798889,0.6624899,0.83124495,0.55191314,0.7759566,0.6288817,0.81444085,0.61266166,0.8063308,0.6526221,0.82631105
12521,0.795621,0.89781046,0.68560266,0.84280133,0.71544254,0.85772127,0.62161607,0.81080806,0.69554526,0.8477726,0.74439895,0.8721995,0.6516748,0.8258374,0.71554327,0.85777164,0.6547861,0.82739305,0.72815824,0.8640791
12523,0.6294488,0.8147244,0.5884186,0.7942093,0.59479284,0.7973964,0.5640129,0.78200644,0.5390737,0.76953685,0.6238529,0.8119265,0.54251957,0.7712598,0.5933305,0.79666525,0.6198416,0.8099208,0.6635567,0.83177835
12525,0.83997524,0.9199876,0.74100375,0.8705019,0.77962023,0.8898101,0.65890133,0.82945067,0.7975632,0.8987816,0.81338376,0.9066919,0.74627703,0.87313855,0.7816831,0.89084154,0.7166705,0.85833526,0.7753338,0.88766694
12526,0.757848,0.878924,0.70706546,0.85353273,0.705262,0.852631,0.6835282,0.8417641,0.68655443,0.8432772,0.72233945,0.8611697,0.6671026,0.8335513,0.7309923,0.86549616,0.70697165,0.8534858,0.7241471,0.86207354
12527,0.7536033,0.8768016,0.70397913,0.85198957,0.6939191,0.8469596,0.622656,0.811328,0.7038274,0.8519137,0.77719444,0.88859725,0.6637832,0.8318916,0.73739195,0.868696,0.6978277,0.84891385,0.7129534,0.85647666
12528,0.64494264,0.8224713,0.6403762,0.8201881,0.6653327,0.83266634,0.56426084,0.7821304,0.6145201,0.80726004,0.6459507,0.82297534,0.56463057,0.78231525,0.6649146,0.8324573,0.64026487,0.82013243,0.6052695,0.8026347
12529,0.7834071,0.89170355,0.6604079,0.83020395,0.712005,0.8560025,0.5870068,0.7935034,0.7305345,0.8652673,0.7713665,0.88568324,0.6388027,0.8194014,0.72857577,0.86428785,0.64585805,0.822929,0.7118802,0.8559401
12530,0.6002648,0.8001324,0.5544865,0.77724326,0.54409605,0.772048,0.53096974,0.76548487,0.49632984,0.7481649,0.5013461,0.75067306,0.45857435,0.72928715,0.5053315,0.75266576,0.49388653,0.74694324,0.5045362,0.7522681
12531,0.53871965,0.7693598,0.5895815,0.79479074,0.6130753,0.8065376,0.48702765,0.7435138,0.55327785,0.7766389,0.56805515,0.7840276,0.5678737,0.78393686,0.58138686,0.7906934,0.60248846,0.80124426,0.60258377,0.8012919
12532,0.7432456,0.8716228,0.6543468,0.8271734,0.6780008,0.8390004,0.59425104,0.7971255,0.66122043,0.8306102,0.67588377,0.8379419,0.62179834,0.81089914,0.66934204,0.834671,0.62308645,0.8115432,0.6495015,0.8247508
12533,0.71895605,0.859478,0.68114734,0.84057367,0.6468583,0.8234291,0.63358355,0.8167918,0.6462124,0.82310617,0.70137787,0.85068893,0.643638,0.821819,0.7095196,0.8547598,0.702946,0.851473,0.72712755,0.8635638
12565,0.76892936,0.8844647,0.7126,0.8563,0.7171402,0.8585701,0.63505566,0.81752783,0.7059854,0.8529927,0.745598,0.87279904,0.6373947,0.81869733,0.740183,0.8700915,0.67522556,0.83761275,0.70500827,0.85250413
12656,0.65204453,0.82602227,0.706709,0.8533545,0.63113284,0.8155664,0.61178964,0.80589485,0.65431166,0.8271558,0.6038616,0.8019308,0.61452305,0.8072615,0.69044137,0.8452207,0.66419536,0.83209765,0.669899,0.8349495
12674,0.76076293,0.88038146,0.6806035,0.84030175,0.7102402,0.85512006,0.6343209,0.8171605,0.69820154,0.84910077,0.78110343,0.8905517,0.67524105,0.8376205,0.72929704,0.8646485,0.73179656,0.86589825,0.7794876,0.8897438
12687,0.57957053,0.78978527,0.6135154,0.8067577,0.54579484,0.7728974,0.54468024,0.7723401,0.6115226,0.80576134,0.65280795,0.826404,0.64525914,0.8226296,0.6993786,0.8496893,0.6526264,0.8263132,0.68126154,0.84063077
12736,0.77504927,0.8875246,0.6933123,0.84665614,0.6386782,0.8193391,0.66761607,0.83380806,0.71821344,0.8591067,0.6916495,0.8458247,0.67445505,0.8372275,0.7125524,0.8562762,0.68068606,0.840343,0.6975686,0.8487843
13078,0.77139914,0.88569957,0.70696247,0.85348123,0.6828591,0.8414296,0.6511978,0.8255989,0.7458715,0.8729358,0.753837,0.8769185,0.70965385,0.8548269,0.75086224,0.8754311,0.6914881,0.845744,0.7378018,0.8689009
13080,0.7220791,0.8610395,0.70897084,0.8544854,0.7064154,0.8532077,0.64804476,0.8240224,0.6537448,0.8268724,0.63458574,0.81729287,0.5783143,0.78915715,0.70568,0.85284,0.6653608,0.8326804,0.64410293,0.82205147
13146,0.7578281,0.87891406,0.74570835,0.8728542,0.675192,0.837596,0.6982978,0.84914887,0.7090108,0.8545054,0.70908785,0.8545439,0.7080022,0.8540011,0.74449193,0.87224597,0.79713833,0.89856917,0.78427017,0.8921351
13147,0.77020735,0.8851037,0.7324467,0.86622334,0.70474154,0.85237074,0.6749586,0.8374793,0.7317968,0.8658984,0.6550156,0.8275078,0.6539308,0.8269654,0.70649076,0.8532454,0.7045457,0.85227287,0.7160691,0.85803455
13148,0.66893417,0.83446705,0.6314,0.8157,0.62570477,0.8128524,0.58717525,0.7935876,0.65441847,0.82720923,0.5824547,0.79122734,0.5601231,0.78006154,0.6242099,0.81210494,0.5431725,0.77158624,0.5326718,0.7663359
13149,0.6569948,0.8284974,0.6117947,0.80589736,0.5501565,0.77507824,0.5464181,0.77320904,0.61756706,0.80878353,0.5945755,0.79728776,0.56197387,0.7809869,0.56121665,0.7806083,0.62458885,0.8122944,0.62424386,0.8121219
13150,0.7649971,0.88249856,0.7642174,0.8821087,0.73740965,0.8687048,0.67795897,0.8389795,0.7439784,0.8719892,0.7681788,0.8840894,0.72075903,0.8603795,0.79409236,0.8970462,0.7624952,0.88124764,0.7760806,0.8880403
13196,0.72652686,0.8632634,0.70405716,0.8520286,0.6680753,0.83403766,0.6111872,0.8055936,0.6507319,0.82536596,0.6413995,0.82069975,0.59331965,0.7966598,0.6544891,0.8272445,0.6339736,0.8169868,0.6363106,0.8181553
13382,0.6972592,0.8486296,0.6558166,0.8279083,0.6485989,0.82429945,0.6137167,0.80685836,0.6339618,0.8169809,0.6852718,0.84263587,0.62363636,0.8118182,0.65719116,0.8285956,0.6375214,0.8187607,0.6984763,0.84923816
13461,0.7055682,0.8527841,0.6537165,0.8268583,0.7022675,0.85113376,0.5932368,0.7966184,0.6590493,0.82952464,0.66978276,0.8348914,0.61818707,0.80909353,0.69152766,0.8457638,0.6454096,0.8227048,0.6622571,0.83112854
13475,0.74267906,0.87133956,0.68504727,0.84252363,0.6869887,0.84349436,0.60978556,0.8048928,0.687696,0.843848,0.710179,0.8550895,0.647082,0.823541,0.72701293,0.86350644,0.6650517,0.83252585,0.70302576,0.8515129
13477,0.7190541,0.85952705,0.65372443,0.8268622,0.6823073,0.8411536,0.5916035,0.79580176,0.67318916,0.8365946,0.68601024,0.8430051,0.6141177,0.8070588,0.68905175,0.8445259,0.5863831,0.79319155,0.6693691,0.83468455
13537,0.72504354,0.86252177,0.6832255,0.84161276,0.7208849,0.86044246,0.6499344,0.8249672,0.68561316,0.8428066,0.6883931,0.84419656,0.6292273,0.81461364,0.7075099,0.85375494,0.64331365,0.8216568,0.70301443,0.8515072
13893,0.7675434,0.88377166,0.7039649,0.8519825,0.7141957,0.85709786,0.6341485,0.81707424,0.7140846,0.8570423,0.7144452,0.85722256,0.62975806,0.81487906,0.7053994,0.8526997,0.6344296,0.8172148,0.68708766,0.8435438
13897,0.6755447,0.83777237,0.6039326,0.8019663,0.5892534,0.7946267,0.583025,0.7915125,0.5529076,0.7764538,0.5649998,0.7824999,0.5163195,0.75815976,0.5966157,0.79830784,0.57098293,0.78549147,0.5495369,0.7747685
14744,0.73806685,0.86903346,0.6720363,0.83601815,0.67810076,0.8390504,0.64942074,0.82471037,0.6322894,0.8161447,0.66205263,0.8310263,0.6041448,0.8020724,0.6484493,0.82422465,0.6716037,0.83580184,0.6782789,0.83913946
14862,0.7696171,0.88480854,0.7102921,0.85514605,0.7035829,0.85179144,0.663422,0.831711,0.7211648,0.8605824,0.7058828,0.8529414,0.6631739,0.83158696,0.74056625,0.8702831,0.66608554,0.83304274,0.6997694,0.8498847
14882,0.7684685,0.88423425,0.78808844,0.8940442,0.72003233,0.86001617,0.6923705,0.8461852,0.74334,0.87167,0.673887,0.8369435,0.67313933,0.83656967,0.7499129,0.8749565,0.69736207,0.84868103,0.71930283,0.85965145
14890,0.72297734,0.8614887,0.67550874,0.83775437,0.6368736,0.8184368,0.6030834,0.8015417,0.6801046,0.8400523,0.70433414,0.85216707,0.6251671,0.81258357,0.7423486,0.87117434,0.6656358,0.8328179,0.68478286,0.84239143
14906,0.6044869,0.8022435,0.5583998,0.7791999,0.5621727,0.7810863,0.5860079,0.7930039,0.554274,0.77713704,0.5061242,0.7530621,0.5063857,0.75319284,0.5544559,0.77722794,0.56664455,0.7833223,0.5293174,0.7646587
14907,0.5625951,0.78129756,0.6015401,0.80077004,0.53702366,0.76851183,0.49779576,0.7488979,0.5823853,0.79119265,0.52147526,0.76073766,0.5683143,0.78415716,0.5953766,0.7976883,0.5501247,0.7750623,0.5327419,0.76637095
14914,0.7332207,0.86661035,0.66302526,0.83151263,0.63151574,0.8157579,0.6115763,0.80578816,0.6568421,0.82842106,0.6475986,0.8237993,0.57275397,0.78637695,0.64526165,0.8226308,0.63881624,0.8194081,0.6305047,0.81525236
14916,0.6241317,0.81206584,0.6882353,0.84411764,0.59207344,0.7960367,0.6140656,0.8070328,0.62246525,0.8112326,0.5857675,0.79288375,0.6448978,0.8224489,0.636938,0.818469,0.66423774,0.83211887,0.64785045,0.82392526
14930,0.75362843,0.87681425,0.62068915,0.8103446,0.66675633,0.8333782,0.5849753,0.7924876,0.6923808,0.8461904,0.72803956,0.86401975,0.6103347,0.8051673,0.6754513,0.83772564,0.63284504,0.8164225,0.68531114,0.84265554
14932,0.61609125,0.8080456,0.65676606,0.828383,0.6415688,0.8207844,0.54336077,0.77168036,0.61057293,0.80528647,0.619588,0.809794,0.58329034,0.79164517,0.6547292,0.82736456,0.6748297,0.83741486,0.6376072,0.8188036
14939,0.73016715,0.8650836,0.68048775,0.8402439,0.68796027,0.84398013,0.59877783,0.7993889,0.69304967,0.84652483,0.76804876,0.8840244,0.687363,0.8436815,0.70955926,0.8547796,0.69210416,0.84605205,0.7620322,0.88101614
14947,0.71929324,0.8596466,0.7069185,0.85345924,0.6805524,0.84027624,0.635713,0.8178565,0.6685629,0.83428144,0.66902155,0.8345108,0.61938334,0.80969167,0.6831206,0.8415603,0.68838155,0.8441908,0.6914679,0.84573394
15180,0.63969624,0.8198481,0.6036701,0.80183506,0.645209,0.82260454,0.59339464,0.7966973,0.5586176,0.7793088,0.57519644,0.78759825,0.48200226,0.7410011,0.55114985,0.7755749,0.5952727,0.7976364,0.56471056,0.7823553
15240,0.6820772,0.8410386,0.6367222,0.8183611,0.6205282,0.8102641,0.5755377,0.78776884,0.6804467,0.8402233,0.63978356,0.8198918,0.6509136,0.8254568,0.65900517,0.8295026,0.6404732,0.82023656,0.7060666,0.8530333
15339,0.6569417,0.8284708,0.7173863,0.8586931,0.6396061,0.81980306,0.606836,0.80341804,0.6092882,0.8046441,0.5998012,0.7999006,0.5740729,0.7870364,0.6837213,0.84186065,0.5941001,0.79705006,0.6242412,0.81212056
15419,0.7373278,0.8686639,0.69143236,0.8457162,0.7269963,0.86349815,0.6397525,0.81987625,0.66042686,0.8302134,0.65300316,0.8265016,0.6178739,0.80893695,0.68857557,0.84428775,0.63517034,0.8175852,0.6840755,0.84203774
15425,0.7761642,0.8880821,0.6901791,0.84508955,0.7165494,0.8582747,0.7047614,0.8523807,0.7125112,0.8562556,0.69911647,0.84955823,0.6240528,0.8120264,0.6873383,0.8436692,0.6946637,0.8473319,0.7232746,0.8616373
15426,0.7486268,0.8743134,0.7137364,0.8568682,0.67513835,0.8375692,0.5936225,0.7968112,0.65556264,0.8277813,0.6838238,0.8419119,0.6099131,0.80495656,0.6836517,0.84182584,0.6472336,0.8236168,0.6542797,0.82713985
15474,0.7057198,0.8528599,0.7079835,0.85399175,0.6646761,0.83233804,0.60097516,0.8004876,0.7079184,0.8539592,0.7578649,0.8789325,0.69161963,0.8458098,0.720546,0.860273,0.71297693,0.85648847,0.7717078,0.8858539
15519,0.67893755,0.8394688,0.69374394,0.846872,0.6255022,0.8127511,0.57126725,0.7856336,0.6692802,0.8346401,0.63694954,0.81847477,0.6397809,0.81989044,0.64209044,0.8210452,0.63528234,0.81764114,0.65523905,0.82761955
15524,0.69183695,0.8459185,0.70446336,0.8522317,0.6565596,0.8282798,0.6287564,0.8143782,0.6667211,0.83336055,0.6861151,0.8430575,0.6747947,0.83739734,0.7027925,0.85139626,0.7188982,0.8594491,0.7339517,0.86697584
15589,0.73381925,0.8669096,0.6975607,0.8487804,0.67285085,0.8364254,0.62994814,0.81497407,0.68345743,0.8417287,0.6498723,0.82493615,0.6453583,0.82267916,0.65724665,0.8286233,0.6575016,0.8287508,0.68127674,0.8406384
15679,0.6128653,0.80643266,0.5751445,0.78757226,0.4743607,0.73718035,0.5587498,0.7793749,0.6168376,0.8084188,0.6472118,0.8236059,0.66695845,0.8334792,0.6036805,0.80184025,0.6738411,0.83692056,0.68703204,0.843516
15743,0.7038586,0.8519293,0.7048589,0.85242945,0.6487416,0.8243708,0.6179253,0.80896264,0.66765094,0.83382547,0.6398007,0.8199004,0.6777456,0.8388728,0.69906837,0.84953415,0.6750377,0.8375188,0.6943008,0.8471504
16036,0.6838466,0.8419233,0.6295172,0.8147586,0.61555016,0.8077751,0.6436204,0.8218102,0.6387209,0.8193605,0.56009185,0.7800459,0.5166071,0.7583035,0.6394253,0.81971264,0.57976145,0.78988075,0.56171966,0.7808598
16039,0.6664562,0.8332281,0.664743,0.8323715,0.66139376,0.8306969,0.7062386,0.8531193,0.56866467,0.78433233,0.5210446,0.7605223,0.50445044,0.7522252,0.64256537,0.8212827,0.6248133,0.81240666,0.53659344,0.7682967
16064,0.7438571,0.8719286,0.7802379,0.89011896,0.6749812,0.83749056,0.70927,0.854635,0.77498007,0.88749003,0.7089201,0.85446006,0.74623054,0.8731153,0.78574795,0.892874,0.7616664,0.8808332,0.75760317,0.8788016
