,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
12448,0.78297323,0.89148664,0.72189784,0.8609489,0.73909986,0.86954993,0.707417,0.8537085,0.7511375,0.87556875,0.7488374,0.87441874,0.6964257,0.84821284,0.76940143,0.8847007,0.734943,0.86747146,0.7292663,0.86463314
12449,0.7006254,0.8503127,0.57200086,0.78600043,0.60667115,0.80333555,0.4853444,0.7426722,0.6443187,0.82215935,0.7564506,0.8782253,0.568767,0.78438354,0.6376117,0.8188058,0.5959821,0.79799104,0.63663435,0.8183172
12450,0.7135546,0.8567773,0.64748335,0.8237417,0.6517829,0.82589144,0.5526303,0.77631515,0.67398417,0.8369921,0.7212339,0.8606169,0.6303176,0.81515884,0.67161477,0.8358074,0.6259502,0.8129751,0.67253363,0.8362668
12451,0.68909544,0.84454775,0.6513248,0.8256624,0.6771853,0.83859265,0.54772234,0.77386117,0.6300132,0.8150066,0.6262882,0.8131441,0.5507397,0.7753699,0.6300216,0.8150108,0.5952364,0.7976182,0.5925702,0.7962851
12452,0.7091558,0.8545779,0.61113507,0.8055675,0.6301534,0.8150767,0.5574793,0.7787397,0.6152253,0.80761266,0.6945534,0.8472767,0.5481786,0.77408934,0.663909,0.8319545,0.6161869,0.8080934,0.63963693,0.8198185
12453,0.7257148,0.8628574,0.721686,0.860843,0.66732,0.83366,0.6415856,0.8207928,0.6841109,0.84205544,0.700075,0.85003746,0.6434175,0.82170874,0.7374927,0.86874634,0.6677445,0.83387226,0.701897,0.8509485
12454,0.7436516,0.8718258,0.6327707,0.8163854,0.6147753,0.80738765,0.5892682,0.7946341,0.690104,0.845052,0.7332324,0.8666162,0.65297496,0.8264875,0.69386613,0.84693307,0.66025585,0.83012795,0.6611589,0.83057946
12455,0.7342877,0.86714387,0.66653085,0.8332654,0.6899341,0.844967,0.5622417,0.78112084,0.67309177,0.8365459,0.7607679,0.88038397,0.6166489,0.80832446,0.71222544,0.8561127,0.6811473,0.84057367,0.7002257,0.85011286
12456,0.76807755,0.8840388,0.70124424,0.8506221,0.7104473,0.85522366,0.626717,0.8133585,0.70714223,0.8535711,0.6861217,0.84306085,0.6306293,0.81531465,0.7101066,0.8550533,0.64327323,0.8216366,0.6508101,0.82540506
12457,0.7343811,0.86719054,0.6555325,0.82776624,0.6934715,0.8467357,0.60550356,0.8027518,0.6815057,0.84075284,0.7700498,0.8850249,0.67234844,0.83617425,0.70274603,0.851373,0.6630293,0.83151466,0.6870228,0.8435114
12458,0.7597246,0.8798623,0.7430185,0.87150925,0.7748253,0.88741267,0.66542435,0.8327122,0.7263081,0.86315405,0.74031186,0.87015593,0.6246989,0.81234944,0.7653251,0.88266253,0.71559393,0.85779697,0.7041217,0.85206085
12459,0.746043,0.8730215,0.62847316,0.8142366,0.63130707,0.81565356,0.55940026,0.77970016,0.69630766,0.8481538,0.727862,0.863931,0.634572,0.817286,0.6987582,0.84937906,0.6008056,0.80040276,0.66067827,0.83033913
12460,0.6314727,0.81573635,0.573465,0.7867325,0.5866538,0.7933269,0.5512464,0.7756232,0.597245,0.7986225,0.6789578,0.8394789,0.59085745,0.79542875,0.61628807,0.80814403,0.67274225,0.8363711,0.6256118,0.8128059
12461,0.7602849,0.88014245,0.66010237,0.8300512,0.7125975,0.85629874,0.6328697,0.81643486,0.6654761,0.83273804,0.71716523,0.8585826,0.5707556,0.7853778,0.6814503,0.8407252,0.6584356,0.8292178,0.6615583,0.83077914
12462,0.6763108,0.8381554,0.66656995,0.833285,0.69906825,0.84953415,0.572741,0.7863705,0.64762235,0.8238112,0.68723226,0.8436161,0.5732119,0.78660595,0.6725561,0.8362781,0.70317465,0.8515873,0.6700779,0.83503896
12463,0.6193803,0.8096901,0.5664802,0.7832401,0.63244665,0.8162233,0.5411269,0.7705635,0.57178175,0.7858909,0.61360216,0.8068011,0.58433855,0.7921693,0.6073056,0.80365276,0.621477,0.8107385,0.5905602,0.7952801
12464,0.75180995,0.875905,0.6467123,0.82335615,0.68743825,0.8437191,0.588271,0.7941355,0.7063863,0.85319316,0.77095854,0.8854793,0.61944383,0.80972195,0.7166374,0.8583187,0.67352533,0.83676267,0.69165015,0.8458251
12465,0.7512276,0.8756138,0.68648946,0.84324473,0.6887866,0.8443933,0.59437656,0.7971883,0.7198678,0.8599339,0.75950485,0.8797524,0.6878909,0.84394544,0.70917,0.854585,0.6517507,0.82587534,0.7022802,0.85114014
12466,0.62023675,0.8101184,0.5942683,0.79713416,0.5742612,0.7871306,0.46816462,0.73408234,0.62806284,0.8140314,0.68537176,0.8426859,0.60724527,0.8036226,0.62265575,0.8113279,0.59807914,0.7990396,0.6353574,0.8176787
12467,0.6905016,0.8452508,0.62568927,0.81284463,0.6680877,0.83404386,0.615991,0.8079955,0.6096008,0.8048004,0.73263586,0.8663179,0.6117532,0.8058766,0.71840537,0.8592027,0.69248646,0.84624326,0.70572704,0.85286355
12468,0.7218038,0.8609019,0.6566683,0.82833415,0.6394348,0.8197174,0.55154103,0.77577055,0.6990769,0.84953845,0.74575174,0.87287587,0.68674314,0.84337157,0.6928709,0.8464354,0.63167167,0.81583583,0.6782861,0.83914304
12469,0.48430842,0.74215424,0.536852,0.768426,0.47495902,0.7374795,0.45027512,0.7251376,0.4868935,0.74344677,0.5107808,0.7553904,0.51654196,0.758271,0.534537,0.76726854,0.6069528,0.8034764,0.58587706,0.79293853
12470,0.7806651,0.8903326,0.6962743,0.84813714,0.7343124,0.8671562,0.60883003,0.804415,0.7804844,0.8902422,0.77950996,0.889755,0.67240334,0.83620167,0.7771708,0.8885854,0.63406163,0.8170308,0.7033396,0.8516698
12471,0.72590053,0.86295027,0.701025,0.8505125,0.6578044,0.82890224,0.6804996,0.8402498,0.6850457,0.84252286,0.6910368,0.8455184,0.6670661,0.83353305,0.70850325,0.8542516,0.69992685,0.8499634,0.71521413,0.85760707
12472,0.7828067,0.8914033,0.74570715,0.8728536,0.7069862,0.8534931,0.6347456,0.8173728,0.74635804,0.873179,0.77442884,0.8872144,0.67263067,0.83631533,0.78095365,0.8904768,0.71017313,0.85508657,0.738172,0.869086
12473,0.6951308,0.8475654,0.67498434,0.83749217,0.6276708,0.8138354,0.6225296,0.8112648,0.6675992,0.8337996,0.6928816,0.8464408,0.6931664,0.8465832,0.6939392,0.8469696,0.68559754,0.84279877,0.7369507,0.8684753
12474,0.6272305,0.81361526,0.6082281,0.80411404,0.6341264,0.8170632,0.6035729,0.8017864,0.58097494,0.79048747,0.6365771,0.81828856,0.5616464,0.78082323,0.63910556,0.8195528,0.6404208,0.8202104,0.6092009,0.8046005
12475,0.7033235,0.85166174,0.66077185,0.8303859,0.6151103,0.80755514,0.61647165,0.8082358,0.6523545,0.82617724,0.6469461,0.82347304,0.6575433,0.82877165,0.65500945,0.82750475,0.66835713,0.83417857,0.66098803,0.83049405
12476,0.6749363,0.83746815,0.6396533,0.81982666,0.61369073,0.80684537,0.55705166,0.7785258,0.6939914,0.8469957,0.7002239,0.85011196,0.731773,0.8658865,0.6995871,0.84979355,0.66056216,0.8302811,0.7180953,0.85904765
12477,0.68852305,0.8442615,0.65609014,0.82804507,0.6572143,0.82860714,0.65534234,0.8276712,0.64984417,0.8249221,0.6948846,0.84744227,0.6221429,0.81107146,0.70874417,0.8543721,0.6748631,0.83743155,0.7006814,0.8503407
12478,0.7594269,0.8797134,0.69828117,0.8491406,0.7200856,0.8600428,0.63071305,0.8153565,0.7296325,0.86481625,0.7836516,0.8918258,0.6640434,0.8320217,0.75774753,0.87887377,0.72921115,0.86460555,0.7501426,0.8750713
12479,0.68500745,0.8425037,0.6023201,0.80116004,0.69317746,0.84658873,0.5303219,0.7651609,0.627699,0.8138495,0.68511564,0.8425578,0.5440173,0.77200866,0.65776455,0.8288823,0.6085906,0.8042953,0.6335671,0.81678355
12480,0.7438435,0.8719218,0.69891936,0.84945965,0.69404745,0.8470237,0.64927816,0.8246391,0.704626,0.85231304,0.74468684,0.8723434,0.650421,0.8252105,0.7326244,0.8663122,0.68538827,0.84269416,0.7059252,0.8529626
12481,0.7590184,0.8795092,0.6566365,0.82831824,0.6903812,0.84519064,0.59441364,0.7972068,0.7073412,0.8536706,0.78988326,0.8949416,0.657148,0.828574,0.7370436,0.8685218,0.68907076,0.84453535,0.73226833,0.86613417
12482,0.74889064,0.8744453,0.68452394,0.84226197,0.6889765,0.84448826,0.61665416,0.8083271,0.7369718,0.8684859,0.7733176,0.8866588,0.6748609,0.8374305,0.7345597,0.8672799,0.68220377,0.8411019,0.718719,0.8593595
12483,0.73977804,0.869889,0.71192586,0.85596293,0.7152482,0.8576241,0.66264373,0.83132184,0.67712533,0.83856267,0.71778667,0.85889333,0.6662673,0.83313364,0.72228575,0.8611429,0.70660174,0.85330087,0.7129833,0.8564917
12484,0.6263864,0.8131932,0.5862899,0.79314494,0.62884414,0.8144221,0.5251388,0.7625694,0.5840546,0.7920273,0.5997243,0.79986215,0.50419676,0.7520984,0.58650446,0.7932522,0.5720725,0.78603625,0.5670657,0.78353286
12485,0.6511956,0.82559776,0.62719274,0.81359637,0.6252134,0.8126067,0.54684895,0.7734245,0.62148714,0.8107436,0.7195798,0.8597899,0.6483692,0.8241846,0.6900418,0.8450209,0.6359656,0.8179828,0.68851024,0.8442551
12486,0.7373294,0.86866474,0.6899407,0.84497035,0.6740962,0.8370481,0.5669361,0.783468,0.7038409,0.8519205,0.76390404,0.88195205,0.6580985,0.8290492,0.73540705,0.86770356,0.6750666,0.8375333,0.7131629,0.85658145
12487,0.78770864,0.8938543,0.7249827,0.86249137,0.7265108,0.8632554,0.58766246,0.7938312,0.73274493,0.86637247,0.7800492,0.8900246,0.6767875,0.83839375,0.7512535,0.87562674,0.7016721,0.85083604,0.71850824,0.8592541
12488,0.7290512,0.86452556,0.74692404,0.873462,0.74994934,0.87497467,0.6466795,0.82333976,0.7408322,0.8704161,0.7402477,0.87012386,0.6524533,0.82622665,0.7481998,0.8740999,0.709254,0.854627,0.70754313,0.85377157
12489,0.64074814,0.8203741,0.64086676,0.8204334,0.61006606,0.805033,0.5581542,0.7790771,0.60315514,0.80157757,0.6499374,0.8249687,0.6581576,0.8290788,0.65757,0.828785,0.6307156,0.8153578,0.65061754,0.8253088
12490,0.6259558,0.8129779,0.58100134,0.79050064,0.5673976,0.7836988,0.5729443,0.78647214,0.57222277,0.78611135,0.62024343,0.8101217,0.5749296,0.7874648,0.5845207,0.79226035,0.6280161,0.81400806,0.6072029,0.80360144
12491,0.74679977,0.87339985,0.6632614,0.8316307,0.6683607,0.83418036,0.61542535,0.8077127,0.6790514,0.8395257,0.7464436,0.8732218,0.66793466,0.8339673,0.7072216,0.8536108,0.6919135,0.84595674,0.719098,0.859549
12492,0.7366686,0.8683343,0.653484,0.826742,0.68557906,0.84278953,0.5927533,0.79637665,0.6720003,0.83600014,0.7271693,0.86358464,0.6017846,0.8008923,0.69425476,0.8471274,0.64553726,0.8227686,0.6245625,0.81228125
12493,0.6526041,0.82630205,0.6225107,0.81125534,0.62785566,0.8139278,0.579592,0.789796,0.6054195,0.80270976,0.70180154,0.85090077,0.64054275,0.8202714,0.6732939,0.8366469,0.67755497,0.8387775,0.6914816,0.8457408
12494,0.7393346,0.8696673,0.6745081,0.83725405,0.6548773,0.82743865,0.5960491,0.79802454,0.667608,0.833804,0.7351285,0.86756426,0.66562366,0.83281183,0.6906309,0.84531546,0.6942261,0.847113,0.70334995,0.851675
12495,0.7248186,0.8624093,0.70010877,0.8500544,0.66047883,0.8302394,0.6169388,0.8084694,0.7015059,0.85075295,0.7804619,0.89023095,0.68481326,0.84240663,0.7575664,0.8787832,0.7426065,0.87130326,0.7501868,0.8750934
12496,0.75835323,0.8791766,0.6670283,0.83351415,0.7061107,0.85305536,0.5832802,0.7916401,0.7414069,0.87070346,0.81101954,0.90550977,0.679471,0.8397355,0.7551191,0.87755954,0.74046046,0.8702302,0.7654133,0.88270664
12497,0.7703408,0.8851704,0.69961387,0.8498069,0.7086067,0.85430336,0.6578605,0.82893026,0.7276882,0.8638441,0.78421485,0.8921074,0.6683181,0.834159,0.7569735,0.87848675,0.72850204,0.864251,0.723373,0.86168647
12498,0.7987654,0.8993827,0.7660924,0.8830462,0.73560536,0.8678027,0.6694701,0.83473504,0.74525726,0.8726286,0.7623184,0.8811592,0.6680951,0.83404756,0.78257513,0.89128757,0.7241807,0.86209035,0.7183689,0.85918444
12499,0.6956011,0.84780055,0.67595094,0.8379755,0.6897733,0.84488666,0.5742183,0.78710914,0.7077458,0.8538729,0.7086806,0.8543403,0.6835408,0.8417704,0.7113304,0.8556652,0.63364816,0.8168241,0.6761266,0.8380633
12500,0.7411656,0.8705828,0.66482913,0.83241457,0.6390132,0.8195066,0.5837239,0.79186195,0.70605284,0.8530264,0.7445363,0.87226814,0.70200694,0.85100347,0.6991178,0.8495589,0.6655275,0.8327638,0.7185298,0.8592649
12501,0.47008765,0.7350438,0.46590698,0.7329535,0.46007574,0.73003787,0.3893892,0.6946946,0.4508164,0.7254082,0.39633027,0.6981651,0.39976427,0.69988215,0.37744263,0.6887213,0.43061805,0.715309,0.39946765,0.69973385
12502,0.7535806,0.8767903,0.7157947,0.85789734,0.67405224,0.8370261,0.6055175,0.80275875,0.74858534,0.8742927,0.70971656,0.8548583,0.68326044,0.8416302,0.729943,0.8649715,0.63747716,0.8187386,0.6684686,0.8342343
12503,0.6056472,0.8028236,0.55891573,0.77945787,0.593174,0.796587,0.5335665,0.76678324,0.5516751,0.77583754,0.61732423,0.8086621,0.53000295,0.7650015,0.60378754,0.8018938,0.5953083,0.79765415,0.5556283,0.77781415
12504,0.70752704,0.8537635,0.695107,0.8475535,0.6524253,0.82621264,0.62772596,0.813863,0.65147734,0.82573867,0.6769924,0.8384962,0.62266886,0.81133443,0.7102397,0.8551198,0.6361524,0.8180762,0.6307081,0.81535405
12505,0.6733408,0.8366704,0.6170068,0.8085034,0.6481336,0.82406676,0.5664556,0.7832278,0.62644994,0.813225,0.6885123,0.84425616,0.56465054,0.78232527,0.6407015,0.82035077,0.6769527,0.83847636,0.66276896,0.8313845
12506,0.6550364,0.8275182,0.6248846,0.8124423,0.6207071,0.8103535,0.56532764,0.7826638,0.6040499,0.80202496,0.63779086,0.81889546,0.59151304,0.7957565,0.60976946,0.80488473,0.60288954,0.80144477,0.6204037,0.8102019
12507,0.6471875,0.82359374,0.65318155,0.8265908,0.6934033,0.8467016,0.56474376,0.7823719,0.6409459,0.82047296,0.6588628,0.8294314,0.65661156,0.8283058,0.65980756,0.8299038,0.65412337,0.82706165,0.66680217,0.8334011
12508,0.74482626,0.87241316,0.6289059,0.81445295,0.63311696,0.8165585,0.5261242,0.7630621,0.71037227,0.8551861,0.76147723,0.8807386,0.6272167,0.81360835,0.67608464,0.8380423,0.6020024,0.8010012,0.69100165,0.8455008
12509,0.6602354,0.8301177,0.6558264,0.82791317,0.67742324,0.8387116,0.6095151,0.80475754,0.61703575,0.8085179,0.6693411,0.83467054,0.58798873,0.79399437,0.66949475,0.8347474,0.67264926,0.83632463,0.6559808,0.8279904
12510,0.59081,0.79540503,0.6045756,0.8022878,0.58323,0.791615,0.58847713,0.79423857,0.5694531,0.78472656,0.59821117,0.7991056,0.59491885,0.7974594,0.6289934,0.8144967,0.643571,0.8217855,0.64384747,0.82192373
12511,0.64429337,0.82214665,0.62025523,0.8101276,0.6097814,0.8048907,0.5170471,0.7585236,0.57202697,0.7860135,0.6453197,0.82265985,0.5522809,0.77614045,0.60093594,0.80046797,0.61126316,0.8056316,0.5845615,0.7922808
12512,0.62552536,0.8127627,0.6078179,0.80390894,0.5622548,0.7811274,0.5576589,0.77882946,0.5944702,0.79723513,0.56765527,0.78382766,0.5553391,0.77766955,0.6102489,0.80512446,0.6244038,0.81220186,0.5850928,0.7925464
12513,0.639549,0.8197745,0.59686965,0.79843485,0.6163956,0.8081978,0.56127024,0.7806351,0.577919,0.7889595,0.610904,0.805452,0.5368284,0.7684142,0.618435,0.8092175,0.6013598,0.8006799,0.5775801,0.78879005
12514,0.75334144,0.8766707,0.7295563,0.86477816,0.71485174,0.85742587,0.6478107,0.82390535,0.7338614,0.8669307,0.7402698,0.8701349,0.6444717,0.8222358,0.73138535,0.8656927,0.679748,0.839874,0.6876287,0.8438144
12515,0.74835575,0.8741779,0.6763084,0.8381542,0.65830964,0.82915485,0.5852988,0.7926494,0.6978489,0.84892446,0.742407,0.87120354,0.6306413,0.8153206,0.7215096,0.8607548,0.6837316,0.8418658,0.69869924,0.8493496
12516,0.7781242,0.8890621,0.682111,0.8410555,0.73504627,0.86752313,0.6456689,0.8228345,0.7170844,0.8585422,0.7449502,0.8724751,0.63961196,0.819806,0.7458894,0.8729447,0.67139834,0.8356992,0.710209,0.8551045
12518,0.70014113,0.8500706,0.7373426,0.8686713,0.6966352,0.8483176,0.6624952,0.83124757,0.73193234,0.8659662,0.68211263,0.84105635,0.71044564,0.8552228,0.74084413,0.87042207,0.70453006,0.852265,0.69906497,0.8495325
12519,0.67489445,0.8374472,0.63774395,0.818872,0.60038996,0.800195,0.5547776,0.7773888,0.6168952,0.8084476,0.64659727,0.82329863,0.5930674,0.7965337,0.64651203,0.823256,0.61723995,0.80862,0.6272044,0.8136022
12520,0.7704717,0.88523585,0.71224415,0.8561221,0.6876601,0.84383005,0.6412016,0.8206008,0.7227725,0.86138624,0.79538894,0.89769447,0.70063466,0.85031736,0.7484768,0.8742384,0.71191406,0.85595703,0.7867593,0.8933797
12521,0.7916521,0.89582604,0.66530967,0.83265483,0.6744408,0.83722043,0.57537967,0.7876898,0.7360492,0.8680246,0.7789359,0.88946795,0.663035,0.83151746,0.72043514,0.8602176,0.62705517,0.8135276,0.71572393,0.857862
12523,0.70014775,0.8500739,0.6780193,0.83900964,0.6855284,0.8427642,0.61642027,0.80821013,0.64773995,0.82386994,0.7080481,0.85402405,0.6336241,0.81681204,0.693493,0.8467465,0.67328465,0.8366423,0.68694687,0.84347343
12525,0.8075072,0.90375364,0.7192912,0.8596456,0.7383202,0.86916006,0.6040764,0.8020382,0.8085128,0.9042564,0.8202957,0.91014785,0.73998606,0.86999303,0.774426,0.887213,0.7186481,0.85932404,0.7662084,0.8831042
12526,0.741183,0.8705915,0.67305213,0.83652604,0.679708,0.839854,0.6432211,0.82161057,0.65255594,0.826278,0.7229237,0.8614619,0.6291988,0.8145994,0.6961556,0.8480778,0.67286766,0.8364338,0.6930031,0.8465016
12527,0.7499185,0.87495923,0.6833723,0.8416861,0.66082996,0.830415,0.6058787,0.80293936,0.7060488,0.85302436,0.7578336,0.8789168,0.6447786,0.8223893,0.72204834,0.86102414,0.7155824,0.8577912,0.68562907,0.84281456
12528,0.68477476,0.8423874,0.6731932,0.8365966,0.693185,0.8465925,0.5914546,0.7957273,0.65867877,0.8293394,0.69358444,0.8467922,0.5991301,0.7995651,0.69739366,0.8486968,0.68384683,0.8419234,0.66435564,0.8321778
12529,0.74266326,0.87133163,0.63100797,0.81550395,0.6397331,0.81986654,0.5719615,0.78598076,0.6689274,0.8344637,0.7127048,0.8563524,0.5870513,0.79352564,0.67098224,0.8354911,0.5840947,0.7920474,0.6255908,0.8127954
12530,0.57179105,0.7858955,0.5414721,0.77073604,0.51685274,0.75842637,0.5070651,0.7535325,0.4775473,0.73877364,0.47940326,0.7397016,0.44718182,0.7235909,0.49011064,0.7450553,0.47533605,0.73766804,0.484814,0.74240696
12531,0.6120147,0.8060074,0.6223879,0.81119394,0.6045151,0.80225754,0.5141212,0.7570606,0.5999017,0.79995084,0.65831757,0.8291588,0.60771495,0.80385745,0.60732526,0.80366266,0.61343485,0.8067174,0.63149214,0.81574607
12532,0.7647486,0.8823743,0.6340802,0.8170401,0.65569556,0.8278478,0.558732,0.779366,0.6790482,0.8395241,0.71946955,0.8597348,0.6010711,0.80053556,0.66640836,0.83320415,0.60273373,0.80136687,0.653154,0.826577
12533,0.74833655,0.8741683,0.64500034,0.82250017,0.6401353,0.82006764,0.5442217,0.7721108,0.69566965,0.8478348,0.7569506,0.8784753,0.6360086,0.8180043,0.70067066,0.85033536,0.6395412,0.8197706,0.7067851,0.85339254
12565,0.7803855,0.89019275,0.734164,0.867082,0.7015334,0.85076666,0.6521863,0.82609314,0.7284223,0.86421114,0.7685084,0.8842542,0.68287456,0.8414373,0.76460534,0.88230264,0.6978542,0.84892714,0.73879445,0.8693972
12656,0.65221286,0.8261064,0.66880304,0.8344015,0.5981139,0.79905695,0.5660875,0.78304374,0.665901,0.8329505,0.660951,0.8304755,0.63565326,0.8178266,0.68383986,0.8419199,0.6346272,0.8173136,0.66574335,0.8328717
12674,0.7522457,0.87612283,0.6833166,0.8416583,0.70907736,0.8545387,0.5825926,0.7912963,0.7014581,0.85072905,0.77018654,0.8850933,0.63461864,0.8173093,0.70480263,0.8524013,0.67902726,0.83951366,0.704069,0.8520345
12687,0.6455033,0.82275164,0.6600292,0.8300146,0.5800196,0.7900098,0.5833262,0.7916631,0.6540742,0.8270371,0.72289217,0.8614461,0.69420767,0.84710383,0.71291375,0.8564569,0.72441375,0.8622069,0.7315358,0.8657679
12736,0.6935712,0.8467856,0.6451229,0.82256144,0.58280194,0.79140097,0.6414648,0.8207324,0.65737,0.828685,0.57344437,0.7867222,0.60156596,0.800783,0.6456424,0.8228212,0.6291187,0.81455934,0.58113086,0.79056543
13078,0.69439054,0.84719527,0.6103492,0.8051746,0.60438955,0.8021948,0.5854639,0.79273194,0.6424077,0.8212038,0.7101283,0.85506415,0.5981389,0.79906946,0.68266106,0.8413305,0.60202307,0.80101156,0.65005314,0.8250266
13080,0.7372458,0.8686229,0.7149087,0.85745436,0.69362545,0.8468127,0.62421834,0.8121092,0.6966815,0.84834075,0.7098104,0.8549052,0.6357914,0.8178957,0.7371794,0.8685897,0.69404435,0.8470222,0.6824859,0.8412429
13146,0.7449472,0.8724736,0.69209194,0.846046,0.6285121,0.8142561,0.606642,0.803321,0.68444985,0.84222496,0.70397484,0.8519874,0.66597575,0.8329879,0.69470793,0.84735394,0.7372024,0.8686012,0.7257657,0.86288285
13147,0.7833171,0.89165854,0.69102776,0.8455139,0.6508844,0.8254422,0.6286663,0.81433314,0.73833144,0.8691657,0.7492818,0.87464094,0.7185054,0.8592527,0.703376,0.851688,0.7149507,0.85747534,0.7385247,0.86926234
13148,0.7309133,0.86545664,0.647519,0.8237595,0.6692753,0.83463764,0.57182884,0.7859144,0.72386354,0.8619318,0.7058914,0.8529457,0.6145566,0.8072783,0.68385214,0.8419261,0.58483505,0.7924175,0.6296326,0.8148163
13149,0.64271164,0.8213558,0.58757836,0.79378915,0.5412259,0.77061296,0.49364918,0.7468246,0.6115782,0.8057891,0.55243766,0.77621883,0.4861167,0.7430583,0.54405975,0.7720299,0.5484948,0.7742474,0.5329177,0.76645887
13150,0.76160526,0.88080263,0.7280284,0.8640142,0.7144073,0.85720366,0.6829734,0.8414867,0.7426199,0.87130994,0.7093583,0.8546791,0.6797681,0.83988404,0.7372685,0.8686342,0.6777742,0.8388871,0.71813995,0.85906994
13196,0.64783835,0.8239192,0.6693649,0.83468246,0.59413224,0.7970661,0.5714761,0.78573805,0.57962763,0.7898138,0.53374726,0.7668736,0.5123031,0.75615156,0.5890193,0.79450965,0.56274164,0.7813708,0.5231656,0.7615828
13382,0.67366755,0.8368338,0.6330565,0.81652826,0.6368629,0.81843144,0.6011783,0.80058914,0.6376064,0.8188032,0.70930994,0.85465497,0.6644448,0.8322224,0.6570675,0.82853377,0.6797013,0.83985066,0.7150639,0.85753196
13461,0.698354,0.849177,0.680272,0.840136,0.67247987,0.83623993,0.60529405,0.802647,0.6510335,0.82551676,0.61405087,0.80702543,0.61465335,0.8073267,0.64235866,0.82117933,0.6376798,0.8188399,0.6102447,0.8051224
13475,0.7585559,0.87927794,0.6960848,0.84804237,0.6962258,0.84811294,0.6170167,0.80850834,0.719586,0.859793,0.7606549,0.88032746,0.6876915,0.8438457,0.7466901,0.873345,0.686419,0.8432095,0.72428966,0.8621448
13477,0.7036729,0.85183644,0.63328993,0.81664497,0.6652322,0.8326161,0.5508345,0.7754172,0.6506988,0.8253494,0.7071167,0.85355836,0.62478983,0.8123949,0.6620214,0.8310107,0.5981208,0.7990604,0.66617304,0.8330865
13537,0.7762547,0.8881273,0.7326771,0.86633855,0.7155465,0.85777324,0.6817349,0.84086746,0.7362416,0.8681208,0.71827114,0.85913557,0.6783167,0.83915836,0.7197263,0.85986316,0.6741353,0.83706766,0.7115602,0.8557801
