Unnamed: 0,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_doordash_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_doordash_pm_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_apple_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_apple_pm_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_samsara_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_samsara_pm_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_yelp_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_yelp_pm_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_match_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_match_pm_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_i2c_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_i2c_ux_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_adobe_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_adobe_ux_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_amazon_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_amazon_ux_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_rowan_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_rowan_ux_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_google_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_google_ux_Score
12501,0.539877,0.76993847,0.5175549,0.75877744,0.5272236,0.7636118,0.45594716,0.7279736,0.478138,0.739069,0.4044459,0.70222294,0.39275396,0.696377,0.42570066,0.71285033,0.44214964,0.7210748,0.41337752,0.70668876
12502,0.7693957,0.88469785,0.72045505,0.8602275,0.697914,0.848957,0.6170076,0.8085038,0.72312045,0.8615602,0.6968123,0.84840614,0.6745129,0.83725643,0.72839725,0.8641986,0.6491809,0.82459044,0.6862073,0.84310365
12503,0.6157323,0.80786616,0.60028815,0.8001441,0.6082113,0.80410564,0.5285064,0.7642532,0.5736445,0.78682226,0.62590694,0.8129535,0.5797205,0.78986025,0.61182797,0.805914,0.6337979,0.81689894,0.6149169,0.80745846
12504,0.798035,0.8990175,0.75328743,0.8766437,0.7615559,0.88077796,0.6954893,0.84774464,0.728474,0.864237,0.7168976,0.8584488,0.6335896,0.8167948,0.75339574,0.8766979,0.68491155,0.84245574,0.68069685,0.8403484
12505,0.64375436,0.8218772,0.6198195,0.80990976,0.6465024,0.8232512,0.5743905,0.7871952,0.5976565,0.79882824,0.6329287,0.81646436,0.54126316,0.77063155,0.6150372,0.8075186,0.65741134,0.82870567,0.6228491,0.81142455
12506,0.62409306,0.8120465,0.64303803,0.821519,0.59148276,0.7957414,0.5735829,0.78679144,0.6075907,0.80379534,0.5944296,0.7972148,0.6232323,0.8116162,0.60676116,0.8033806,0.5779737,0.78898686,0.5973134,0.7986567
12507,0.6594868,0.8297434,0.68455255,0.8422763,0.6909244,0.8454622,0.5905558,0.7952779,0.6458713,0.82293564,0.68274,0.84137,0.6738448,0.8369224,0.6869359,0.84346795,0.7155113,0.85775566,0.7295296,0.8647648
12508,0.7420436,0.8710218,0.66492784,0.8324639,0.6483983,0.82419914,0.5507797,0.77538985,0.6973802,0.8486901,0.7356795,0.86783975,0.65380025,0.8269001,0.6931275,0.84656376,0.6220608,0.8110304,0.6799529,0.83997643
12509,0.6995352,0.84976757,0.6841416,0.8420708,0.74108285,0.87054145,0.62139463,0.8106973,0.6570703,0.82853514,0.6695723,0.8347862,0.605206,0.802603,0.6960404,0.8480202,0.6928096,0.8464048,0.66328824,0.8316441
12510,0.6890427,0.84452134,0.6683583,0.83417916,0.64687115,0.82343554,0.58774185,0.7938709,0.6296975,0.8148488,0.6783309,0.83916545,0.6248401,0.81242,0.66222006,0.83111,0.62147427,0.81073713,0.6779538,0.83897686
12511,0.69691753,0.84845877,0.6643804,0.83219016,0.62551075,0.81275535,0.5618427,0.78092134,0.62799335,0.8139967,0.71119845,0.8555992,0.6325184,0.8162592,0.6681311,0.83406556,0.71081865,0.8554093,0.7003765,0.85018826
12512,0.6758003,0.83790016,0.6672569,0.8336284,0.6085597,0.80427986,0.605121,0.8025605,0.6384673,0.81923366,0.60989183,0.80494595,0.6085332,0.8042666,0.64135885,0.8206794,0.6780712,0.83903563,0.6327646,0.8163823
12513,0.6750065,0.83750325,0.6094013,0.8047006,0.63789326,0.8189466,0.56159025,0.7807951,0.5997925,0.79989624,0.6601968,0.8300984,0.56735456,0.7836773,0.63110876,0.8155544,0.6409532,0.8204766,0.6404561,0.82022804
12514,0.76983064,0.88491535,0.7220998,0.8610499,0.71086466,0.85543233,0.6187211,0.80936056,0.77241784,0.8862089,0.7693628,0.8846814,0.6819856,0.8409928,0.76898515,0.8844926,0.69746137,0.8487307,0.7250787,0.86253935
12515,0.7604836,0.8802418,0.7097121,0.854856,0.66489196,0.832446,0.6163894,0.8081947,0.70106095,0.8505305,0.709598,0.85479903,0.6755687,0.83778435,0.714056,0.857028,0.686761,0.8433805,0.68818104,0.8440905
12516,0.784781,0.8923905,0.7337742,0.8668871,0.7827903,0.89139515,0.6887654,0.8443827,0.74577284,0.8728864,0.71829385,0.85914695,0.6709461,0.83547306,0.7743708,0.8871854,0.7103746,0.8551873,0.7199757,0.85998785
12518,0.7848562,0.8924281,0.7748096,0.8874048,0.7141099,0.85705495,0.6814162,0.84070814,0.78717875,0.8935894,0.72998196,0.86499095,0.7176837,0.85884184,0.76915264,0.8845763,0.700325,0.8501625,0.7133651,0.85668254
12519,0.73897755,0.8694888,0.6852684,0.8426342,0.67016554,0.83508277,0.571203,0.7856015,0.6615587,0.8307793,0.70292234,0.8514612,0.6419045,0.82095224,0.6770748,0.8385374,0.66934776,0.8346739,0.7061774,0.85308874
12520,0.7459471,0.87297356,0.7061746,0.8530873,0.6822081,0.84110403,0.6363496,0.81817484,0.67825633,0.83912814,0.7321347,0.86606735,0.6259755,0.81298774,0.70782536,0.8539127,0.67442155,0.8372108,0.7302768,0.8651384
12521,0.76150024,0.8807501,0.67733586,0.8386679,0.69034266,0.84517133,0.57980144,0.7899007,0.6883998,0.8441999,0.7371582,0.8685791,0.6353526,0.8176763,0.6890687,0.84453434,0.6412678,0.8206339,0.70513356,0.8525668
12523,0.6294488,0.8147244,0.5884186,0.7942093,0.59479284,0.7973964,0.5640129,0.78200644,0.5390737,0.76953685,0.6238529,0.8119265,0.54251957,0.7712598,0.5933305,0.79666525,0.6198416,0.8099208,0.6635567,0.83177835
12525,0.8464496,0.9232248,0.7405407,0.8702704,0.7740677,0.8870338,0.6489362,0.82446814,0.7847487,0.89237434,0.80716896,0.9035845,0.72112066,0.8605603,0.7768276,0.8884138,0.70341444,0.8517072,0.75463593,0.87731797
12526,0.7702073,0.88510364,0.6987273,0.8493637,0.7103108,0.8551554,0.6343587,0.8171793,0.7285378,0.8642689,0.79779196,0.898896,0.6888848,0.84444237,0.7471808,0.8735904,0.72068083,0.8603404,0.7765871,0.88829356
12527,0.75221866,0.87610936,0.7068273,0.85341364,0.6733673,0.83668363,0.6250545,0.81252724,0.6936979,0.84684896,0.7848325,0.89241624,0.668864,0.834432,0.7443806,0.8721903,0.72266614,0.8613331,0.7272489,0.86362445
12528,0.6626977,0.83134884,0.6369363,0.81846815,0.68500024,0.8425001,0.55657697,0.7782885,0.6113853,0.8056927,0.6813828,0.8406914,0.5578457,0.77892286,0.6416606,0.8208303,0.6343709,0.81718546,0.61364335,0.8068217
12529,0.7821666,0.8910833,0.6586343,0.82931715,0.7070898,0.8535449,0.5850272,0.7925136,0.7292038,0.8646019,0.77445805,0.887229,0.6424744,0.8212372,0.72751176,0.8637559,0.64806324,0.8240316,0.71591556,0.8579578
12530,0.6002648,0.8001324,0.5544865,0.77724326,0.54409605,0.772048,0.53096974,0.76548487,0.49632984,0.7481649,0.5013461,0.75067306,0.45857435,0.72928715,0.5053315,0.75266576,0.49388653,0.74694324,0.5045362,0.7522681
12531,0.55552423,0.7777621,0.5914512,0.7957256,0.58787155,0.7939358,0.49236894,0.74618447,0.5457922,0.7728961,0.5817479,0.79087394,0.54859984,0.7742999,0.58001566,0.7900078,0.5923111,0.7961556,0.58595014,0.79297507
12532,0.76242775,0.8812139,0.6603116,0.8301558,0.6781069,0.83905345,0.5888497,0.7944249,0.6800817,0.84004086,0.73573416,0.8678671,0.65527797,0.827639,0.6652083,0.83260417,0.64211273,0.82105637,0.7032296,0.85161483
12533,0.756233,0.8781165,0.6866823,0.8433411,0.6617671,0.83088356,0.6500015,0.82500076,0.66353357,0.8317668,0.7271408,0.8635704,0.6370734,0.8185367,0.72280705,0.8614035,0.7005906,0.8502953,0.73578066,0.86789036
12565,0.76892936,0.8844647,0.7126,0.8563,0.7171402,0.8585701,0.63505566,0.81752783,0.7059854,0.8529927,0.745598,0.87279904,0.6373947,0.81869733,0.740183,0.8700915,0.67522556,0.83761275,0.70500827,0.85250413
12656,0.6596409,0.82982045,0.7236223,0.86181116,0.63655365,0.8182768,0.62233925,0.8111696,0.67141765,0.83570886,0.6098498,0.8049249,0.6258949,0.81294745,0.6997028,0.84985137,0.67767024,0.8388351,0.6808518,0.8404259
12674,0.76646703,0.88323355,0.679932,0.839966,0.70519125,0.8525956,0.64374614,0.82187307,0.6988937,0.8494469,0.7769667,0.88848335,0.6702479,0.83512396,0.7215587,0.86077935,0.72826254,0.8641313,0.7588482,0.8794241
12687,0.5607083,0.78035414,0.60263014,0.80131507,0.54045,0.770225,0.5234761,0.76173806,0.5807786,0.7903893,0.6289282,0.8144641,0.6093105,0.80465525,0.67376995,0.836885,0.64204097,0.8210205,0.6530629,0.8265314
12736,0.79211855,0.8960593,0.73155916,0.8657796,0.6816749,0.8408375,0.6929178,0.8464589,0.74347776,0.8717389,0.7115965,0.85579824,0.705027,0.8525135,0.7379565,0.86897826,0.6963553,0.8481777,0.72043836,0.8602192
13078,0.7632698,0.8816349,0.7239771,0.86198854,0.6867196,0.8433598,0.6692817,0.83464086,0.74523914,0.87261957,0.74059784,0.8702989,0.70513713,0.85256857,0.7526517,0.87632585,0.6897621,0.84488106,0.7221525,0.86107624
13080,0.72322226,0.8616111,0.69093025,0.8454651,0.6797724,0.8398862,0.5983644,0.7991822,0.6728635,0.83643174,0.6708629,0.83543146,0.5839741,0.79198706,0.7033731,0.85168654,0.6690798,0.8345399,0.6647116,0.8323558
13146,0.7397274,0.8698637,0.72691554,0.8634578,0.6367661,0.81838304,0.6490818,0.8245409,0.6930193,0.84650964,0.6742133,0.83710665,0.7009177,0.85045886,0.7060276,0.8530138,0.72150576,0.8607529,0.72656894,0.86328447
13147,0.7743652,0.8871826,0.7300085,0.86500424,0.71438265,0.8571913,0.66597813,0.8329891,0.73834735,0.86917365,0.670322,0.835161,0.6598327,0.82991636,0.71556926,0.8577846,0.7003085,0.8501543,0.72369266,0.8618463
13148,0.66893417,0.83446705,0.6314,0.8157,0.62570477,0.8128524,0.58717525,0.7935876,0.65441847,0.82720923,0.5824547,0.79122734,0.5601231,0.78006154,0.6242099,0.81210494,0.5431725,0.77158624,0.5326718,0.7663359
13149,0.6862268,0.8431134,0.6340704,0.8170352,0.57235265,0.7861763,0.5396745,0.76983726,0.6248376,0.8124188,0.5931144,0.7965572,0.5502317,0.77511585,0.58297056,0.7914853,0.5988138,0.7994069,0.6191502,0.8095751
13150,0.7814246,0.89071226,0.80410314,0.90205157,0.74617445,0.8730872,0.67817855,0.8390893,0.76362455,0.8818123,0.7651585,0.8825792,0.7210487,0.86052436,0.79985654,0.8999283,0.75704503,0.8785225,0.7759986,0.8879993
13196,0.7432558,0.8716279,0.7203987,0.86019933,0.6810423,0.84052116,0.6229497,0.81147486,0.6696284,0.8348142,0.6589217,0.82946086,0.61509,0.807545,0.67382276,0.8369114,0.65050125,0.8252506,0.652264,0.826132
13382,0.70773566,0.8538678,0.66949314,0.8347466,0.656963,0.8284815,0.61953366,0.8097668,0.64868164,0.8243408,0.69626874,0.8481344,0.644351,0.8221755,0.6732297,0.83661485,0.65033185,0.8251659,0.71336854,0.85668427
13461,0.7055682,0.8527841,0.6537165,0.8268583,0.7022675,0.85113376,0.5932368,0.7966184,0.6590493,0.82952464,0.66978276,0.8348914,0.61818707,0.80909353,0.69152766,0.8457638,0.6454096,0.8227048,0.6622571,0.83112854
13475,0.74267906,0.87133956,0.68504727,0.84252363,0.6869887,0.84349436,0.60978556,0.8048928,0.687696,0.843848,0.710179,0.8550895,0.647082,0.823541,0.72701293,0.86350644,0.6650517,0.83252585,0.70302576,0.8515129
13477,0.7142388,0.85711944,0.64403284,0.8220164,0.6695731,0.83478653,0.6114497,0.80572486,0.6742525,0.83712626,0.6548151,0.82740754,0.60789514,0.80394757,0.67860043,0.8393002,0.57753897,0.7887695,0.6595768,0.8297884
13537,0.76092386,0.88046193,0.6727448,0.8363724,0.7063668,0.8531834,0.6508349,0.82541746,0.7019998,0.8509999,0.72801936,0.8640097,0.6741921,0.83709604,0.69514465,0.8475723,0.6584765,0.82923824,0.71934795,0.859674
13893,0.7644404,0.8822202,0.71182597,0.855913,0.6859038,0.8429519,0.63519883,0.8175994,0.7146103,0.85730517,0.70326114,0.85163057,0.64579284,0.8228964,0.7015041,0.85075206,0.64536107,0.82268053,0.678126,0.839063
13897,0.69720864,0.8486043,0.63216394,0.816082,0.605412,0.802706,0.6077175,0.80385876,0.58287835,0.7914392,0.587845,0.79392254,0.5357604,0.7678802,0.61597425,0.8079871,0.6050397,0.80251986,0.5740278,0.7870139
14744,0.73806685,0.86903346,0.6720363,0.83601815,0.67810076,0.8390504,0.64942074,0.82471037,0.6322894,0.8161447,0.66205263,0.8310263,0.6041448,0.8020724,0.6484493,0.82422465,0.6716037,0.83580184,0.6782789,0.83913946
14862,0.7757884,0.8878942,0.7043662,0.8521831,0.6731823,0.8365911,0.6536902,0.8268451,0.71574914,0.8578746,0.7113731,0.85568655,0.67456913,0.83728456,0.73923737,0.86961865,0.6816373,0.84081864,0.717469,0.8587345
14882,0.8145291,0.9072646,0.80845284,0.9042264,0.75879765,0.8793988,0.7080376,0.8540188,0.77094424,0.8854721,0.68531334,0.8426567,0.6535977,0.82679886,0.76371545,0.88185775,0.701632,0.850816,0.6862691,0.8431345
14890,0.8020078,0.9010039,0.73726547,0.86863273,0.7035027,0.8517513,0.64016944,0.8200847,0.7352721,0.8676361,0.7584792,0.87923956,0.6557175,0.82785875,0.77490807,0.88745403,0.7019566,0.8509783,0.737818,0.868909
14906,0.6044869,0.8022435,0.5583998,0.7791999,0.5621727,0.7810863,0.5860079,0.7930039,0.554274,0.77713704,0.5061242,0.7530621,0.5063857,0.75319284,0.5544559,0.77722794,0.56664455,0.7833223,0.5293174,0.7646587
14907,0.5625951,0.78129756,0.6015401,0.80077004,0.53702366,0.76851183,0.49779576,0.7488979,0.5823853,0.79119265,0.52147526,0.76073766,0.5683143,0.78415716,0.5953766,0.7976883,0.5501247,0.7750623,0.5327419,0.76637095
14914,0.71491754,0.8574588,0.5974726,0.79873633,0.59632677,0.7981634,0.57331276,0.7866564,0.61697406,0.80848706,0.6160983,0.80804914,0.51669776,0.7583489,0.605174,0.80258703,0.5906948,0.7953474,0.5604433,0.78022164
14916,0.70715356,0.8535768,0.70854855,0.8542743,0.6334517,0.81672585,0.65285337,0.8264267,0.6284524,0.8142262,0.62044007,0.81022,0.60748076,0.8037404,0.678653,0.8393265,0.6615893,0.8307947,0.6394521,0.81972605
14930,0.7648892,0.8824446,0.6711601,0.83558005,0.6703898,0.8351949,0.61928177,0.8096409,0.7242564,0.8621282,0.74870443,0.8743522,0.65669644,0.8283482,0.7111205,0.85556024,0.68603426,0.8430171,0.7142456,0.8571228
14932,0.61969185,0.8098459,0.6513569,0.82567847,0.632921,0.8164605,0.54153264,0.7707663,0.61930287,0.80965143,0.6339428,0.8169714,0.5966258,0.7983129,0.6719254,0.8359627,0.6780466,0.8390233,0.6483228,0.8241614
14939,0.7253518,0.8626759,0.6702355,0.83511776,0.6666883,0.83334416,0.59998506,0.79999256,0.662068,0.831034,0.74447894,0.8722395,0.66417384,0.8320869,0.6860415,0.84302074,0.6764524,0.8382262,0.7390257,0.86951286
14947,0.74965954,0.87482977,0.6950141,0.84750706,0.6718122,0.8359061,0.63110435,0.8155522,0.66149044,0.8307452,0.71806407,0.85903203,0.66811967,0.83405983,0.71372396,0.85686195,0.695879,0.8479395,0.7274442,0.8637221
15180,0.72345006,0.86172503,0.66203773,0.83101887,0.6920457,0.84602284,0.64477766,0.8223888,0.65349865,0.8267493,0.70104504,0.8505225,0.59324664,0.79662335,0.6397647,0.8198824,0.6766125,0.83830625,0.6875931,0.84379655
15240,0.6934123,0.84670615,0.6845023,0.8422512,0.62468815,0.8123441,0.58171964,0.7908598,0.68971723,0.84485865,0.62703484,0.81351745,0.67078984,0.8353949,0.6625611,0.8312806,0.63241374,0.8162069,0.6875963,0.84379816
15339,0.6495737,0.82478684,0.6911522,0.8455761,0.6293302,0.8146651,0.59787846,0.7989392,0.5838717,0.79193586,0.58392006,0.79196,0.54894453,0.77447224,0.652767,0.8263835,0.56751853,0.78375924,0.60544467,0.80272233
15419,0.7736913,0.88684565,0.69480205,0.847401,0.71743274,0.85871637,0.66286176,0.8314309,0.6754535,0.8377267,0.6847836,0.8423918,0.60393286,0.8019664,0.6913582,0.8456791,0.65254146,0.8262707,0.6799644,0.8399822
15425,0.78849435,0.8942472,0.7074852,0.8537426,0.716422,0.85821104,0.6819483,0.84097415,0.7374937,0.8687469,0.71775657,0.85887825,0.63088906,0.8154445,0.7005463,0.85027313,0.6924164,0.8462082,0.6997529,0.84987646
15426,0.7006425,0.8503213,0.68825555,0.8441278,0.6303488,0.8151744,0.6008367,0.8004184,0.62053114,0.81026554,0.6525326,0.8262663,0.6205146,0.8102573,0.67724437,0.8386222,0.6567836,0.8283918,0.6577636,0.8288818
15474,0.7057198,0.8528599,0.7079835,0.85399175,0.6646761,0.83233804,0.60097516,0.8004876,0.7079184,0.8539592,0.7578649,0.8789325,0.69161963,0.8458098,0.720546,0.860273,0.71297693,0.85648847,0.7717078,0.8858539
15519,0.7386635,0.8693317,0.7457663,0.87288314,0.6706462,0.8353231,0.60736984,0.80368495,0.7428948,0.87144744,0.704935,0.85246754,0.709911,0.8549555,0.703787,0.85189354,0.6680795,0.83403975,0.71527207,0.85763603
15524,0.68368626,0.8418431,0.6954704,0.84773517,0.6456398,0.8228199,0.61979115,0.8098956,0.6570287,0.82851434,0.6795087,0.83975434,0.67247754,0.83623874,0.6971917,0.84859586,0.71656454,0.85828227,0.7281452,0.86407256
15589,0.72765034,0.8638252,0.69062465,0.84531236,0.66172177,0.83086085,0.6382717,0.81913584,0.66395175,0.8319759,0.6307864,0.8153932,0.6311643,0.81558216,0.6430554,0.8215277,0.63755214,0.8187761,0.66791797,0.833959
15679,0.60334766,0.8016738,0.5457582,0.7728791,0.45235538,0.7261777,0.5436419,0.77182096,0.58993423,0.7949671,0.64182436,0.8209122,0.6694571,0.83472854,0.5828049,0.79140246,0.6418872,0.8209436,0.6656034,0.8328017
15743,0.73417443,0.86708724,0.7225385,0.86126924,0.67010343,0.8350517,0.6280358,0.8140179,0.6956086,0.8478043,0.6795933,0.83979666,0.69010115,0.8450506,0.72837526,0.8641876,0.69566596,0.847833,0.7238897,0.86194485
16036,0.70664537,0.8533227,0.66051435,0.8302572,0.6011722,0.8005861,0.66778046,0.8338902,0.6434666,0.8217333,0.55882764,0.7794138,0.5352833,0.76764166,0.63903254,0.8195163,0.585961,0.7929805,0.5612351,0.78061754
16039,0.6671268,0.8335634,0.6660038,0.8330019,0.66264623,0.83132315,0.7072078,0.8536039,0.5697164,0.7848582,0.521852,0.760926,0.5047231,0.75236154,0.6436555,0.82182777,0.62558043,0.8127902,0.53727305,0.7686365
16064,0.7406149,0.87030745,0.7739392,0.88696957,0.6786916,0.8393458,0.70342594,0.85171294,0.76139367,0.88069683,0.71041155,0.8552058,0.7373393,0.8686696,0.7846575,0.89232874,0.75664985,0.8783249,0.75287485,0.8764374
