Unnamed: 0,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_doordash_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_doordash_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_apple_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_apple_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_samsara_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_samsara_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_yelp_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_yelp_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_match_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_match_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_i2c_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_i2c_ux_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_adobe_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_adobe_ux_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_amazon_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_amazon_ux_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_rowan_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_rowan_ux_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_google_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_google_ux_Score
87779,0.7753058,0.8876529,0.7650455,0.88252276,0.7063824,0.8531912,0.6973331,0.84866655,0.7229506,0.8614753,0.7154385,0.85771924,0.6682166,0.8341083,0.7575313,0.87876564,0.702464,0.851232,0.7128084,0.8564042
97622,0.63775826,0.8188791,0.64073217,0.8203661,0.5642096,0.7821048,0.58333886,0.7916694,0.65534306,0.8276715,0.74100804,0.870504,0.709743,0.8548715,0.73348707,0.86674356,0.71126795,0.855634,0.7719141,0.88595706
98134,0.6059642,0.8029821,0.5820186,0.7910093,0.52023095,0.7601155,0.5046217,0.7523109,0.5868677,0.79343385,0.6414661,0.8207331,0.6646042,0.8323021,0.63802516,0.8190126,0.6395572,0.81977856,0.66943973,0.8347199
98135,0.6596827,0.8298414,0.6381618,0.8190809,0.5929984,0.7964992,0.6022718,0.8011359,0.63385165,0.8169258,0.7568801,0.87844,0.6735376,0.8367688,0.754309,0.87715447,0.7427442,0.8713721,0.78049946,0.8902497
98136,0.6306,0.8153,0.6334337,0.81671685,0.5784,0.7892,0.6164386,0.8082193,0.6383196,0.8191598,0.6930506,0.8465253,0.64740205,0.823701,0.71779555,0.8588978,0.7469857,0.87349284,0.7195543,0.85977715
98137,0.624444,0.812222,0.6415912,0.8207956,0.52400124,0.7620006,0.5868833,0.79344165,0.6319661,0.81598306,0.70030296,0.8501515,0.6983849,0.84919244,0.7380457,0.86902285,0.7013291,0.85066456,0.7261752,0.8630876
98138,0.63664275,0.81832135,0.6027004,0.80135024,0.5467223,0.77336115,0.59041697,0.79520845,0.6516601,0.82583004,0.78683376,0.8934169,0.7567607,0.87838036,0.738848,0.869424,0.7632912,0.88164556,0.8119652,0.9059826
98171,0.67563,0.837815,0.6662454,0.83312273,0.5673053,0.78365266,0.614765,0.80738246,0.69912857,0.8495643,0.76626694,0.8831335,0.76357496,0.8817875,0.73219305,0.8660965,0.74424493,0.87212247,0.7965853,0.89829266
98172,0.5521136,0.77605677,0.58629495,0.79314744,0.5061743,0.75308716,0.50496066,0.7524803,0.6189954,0.8094977,0.6622337,0.83111686,0.704363,0.8521815,0.6741192,0.8370596,0.6410076,0.82050383,0.68230826,0.8411541
98173,0.68439263,0.84219635,0.684507,0.8422535,0.59712803,0.798564,0.63124883,0.8156244,0.707909,0.8539545,0.7963817,0.89819086,0.75954103,0.8797705,0.7813206,0.8906603,0.80458045,0.9022902,0.82147217,0.9107361
98245,0.62222815,0.8111141,0.6299962,0.8149981,0.54475,0.772375,0.56181026,0.7809051,0.63067937,0.8153397,0.74409205,0.872046,0.71564966,0.8578248,0.73861134,0.8693057,0.74165547,0.87082773,0.76699334,0.88349664
98250,0.7414742,0.8707371,0.7930354,0.8965177,0.69512665,0.8475633,0.68954897,0.8447745,0.7211449,0.86057246,0.760409,0.8802045,0.7023917,0.8511958,0.81168807,0.90584403,0.74816954,0.8740848,0.7569792,0.8784896
98251,0.59669256,0.7983463,0.5917821,0.79589105,0.50937754,0.75468874,0.5501214,0.7750607,0.6031399,0.80156994,0.70218396,0.851092,0.6723573,0.83617866,0.6632699,0.83163494,0.7233935,0.8616967,0.7142511,0.8571255
98252,0.56148386,0.78074193,0.5851648,0.7925824,0.49574664,0.7478733,0.7068058,0.8534029,0.55792737,0.7789637,0.5512004,0.7756002,0.56762815,0.7838141,0.59161323,0.79580665,0.6259651,0.81298256,0.57925403,0.789627
98253,0.7023639,0.851182,0.6648219,0.83241093,0.5940475,0.7970238,0.634938,0.817469,0.6720641,0.83603203,0.7300558,0.8650279,0.6753899,0.83769494,0.6970744,0.8485372,0.73609245,0.8680462,0.7557168,0.8778584
98254,0.6216487,0.8108244,0.6230203,0.81151015,0.5652627,0.78263134,0.60291564,0.8014578,0.62860173,0.8143009,0.7332492,0.8666246,0.6625493,0.8312746,0.7101283,0.85506415,0.7304819,0.86524093,0.74135363,0.8706768
98255,0.7180233,0.85901165,0.697105,0.84855247,0.65068007,0.82534003,0.6913025,0.84565127,0.7222421,0.86112106,0.7761769,0.88808846,0.72677445,0.8633872,0.80516016,0.9025801,0.777753,0.8888765,0.8137696,0.9068848
98256,0.5979675,0.79898375,0.58002317,0.7900116,0.51893616,0.7594681,0.6208669,0.81043345,0.5850401,0.79252005,0.66009164,0.8300458,0.58780634,0.7939032,0.62727237,0.8136362,0.650974,0.825487,0.6485432,0.82427156
98257,0.68604624,0.8430231,0.69725555,0.8486278,0.6409892,0.8204946,0.72832286,0.86416143,0.6379876,0.8189938,0.67328167,0.83664083,0.63324213,0.81662107,0.7371853,0.8685926,0.7409735,0.87048674,0.7100723,0.85503614
98258,0.56971896,0.7848595,0.60194796,0.800974,0.49574807,0.747874,0.56381464,0.7819073,0.51267064,0.7563353,0.559968,0.779984,0.59857595,0.799288,0.5591097,0.77955484,0.6192248,0.8096124,0.6124573,0.80622864
98259,0.637609,0.8188045,0.6001364,0.8000682,0.560917,0.7804585,0.59617233,0.79808617,0.63288546,0.8164427,0.74004656,0.87002325,0.7282537,0.86412686,0.70871836,0.85435915,0.7493389,0.87466943,0.7844417,0.89222085
98260,0.70281005,0.851405,0.7088915,0.85444576,0.66037405,0.830187,0.7408128,0.8704064,0.6637182,0.8318591,0.71730363,0.8586518,0.67460304,0.8373015,0.7862499,0.89312494,0.74658835,0.8732942,0.753157,0.8765785
98261,0.6609113,0.83045566,0.65055996,0.82527995,0.60548246,0.8027412,0.6764462,0.8382231,0.6626746,0.83133733,0.7119955,0.85599774,0.68804395,0.844022,0.6726228,0.8363114,0.71738714,0.8586936,0.7159466,0.85797334
98262,0.6272948,0.8136474,0.60155594,0.800778,0.56950855,0.7847543,0.6520322,0.82601607,0.6151887,0.80759436,0.6685792,0.8342896,0.65371424,0.8268571,0.70809805,0.854049,0.70979226,0.8548961,0.7335322,0.8667661
98263,0.73404324,0.8670216,0.73481715,0.8674086,0.6803396,0.8401698,0.70164806,0.850824,0.7389168,0.86945844,0.778453,0.8892265,0.7493981,0.87469906,0.80420566,0.9021028,0.7821779,0.89108896,0.82209706,0.91104853
98264,0.7898951,0.8949475,0.7075025,0.85375124,0.6759151,0.83795756,0.7206248,0.8603124,0.7555954,0.8777977,0.808961,0.90448046,0.71292806,0.856464,0.8171215,0.90856075,0.7685305,0.88426524,0.78240526,0.8912026
98265,0.7218393,0.86091965,0.67655504,0.8382775,0.62757367,0.81378686,0.63585615,0.8179281,0.7036845,0.8518423,0.8187497,0.90937483,0.6906245,0.84531224,0.77209264,0.8860463,0.7520087,0.87600434,0.77020574,0.88510287
98266,0.7402272,0.8701136,0.6903761,0.845188,0.6312895,0.81564474,0.7034534,0.8517267,0.6755843,0.83779216,0.7396375,0.86981875,0.67265373,0.83632684,0.7549928,0.87749636,0.751394,0.875697,0.74247336,0.8712367
98267,0.6666182,0.8333091,0.658767,0.8293835,0.6010225,0.80051124,0.669425,0.8347125,0.6728004,0.8364002,0.66242,0.83121,0.65431666,0.82715833,0.7255805,0.8627902,0.73104435,0.86552215,0.7062683,0.85313416
98268,0.70328087,0.85164046,0.6970061,0.84850305,0.6203872,0.8101936,0.64779574,0.82389784,0.670491,0.8352455,0.7380713,0.86903566,0.64313424,0.8215671,0.7656405,0.88282025,0.6874418,0.8437209,0.72983813,0.86491907
98269,0.68429685,0.8421484,0.66267526,0.83133763,0.6122658,0.8061329,0.628257,0.8141285,0.6774163,0.83870816,0.7323109,0.86615545,0.6876569,0.84382844,0.7211537,0.86057687,0.7346596,0.86732984,0.74504703,0.87252355
98270,0.66012275,0.8300614,0.6373874,0.8186937,0.56842196,0.784211,0.616503,0.8082515,0.6141827,0.80709136,0.71039295,0.8551965,0.6681988,0.8340994,0.7038913,0.85194564,0.74673486,0.8733674,0.7093253,0.85466266
98271,0.6263875,0.81319374,0.596209,0.7981045,0.5240009,0.76200044,0.5554979,0.77774894,0.6491477,0.8245739,0.75165415,0.8758271,0.7383704,0.8691852,0.7113541,0.855677,0.7363453,0.86817265,0.7706803,0.88534015
98272,0.6503792,0.8251896,0.66116416,0.8305821,0.59460473,0.79730237,0.6084226,0.80421126,0.6610997,0.83054984,0.78171086,0.89085543,0.7077278,0.8538639,0.7717182,0.88585913,0.7602893,0.88014466,0.81883216,0.9094161
98273,0.6873928,0.84369636,0.72699076,0.86349535,0.63757545,0.8187877,0.6536396,0.8268198,0.69230306,0.84615153,0.75330853,0.87665427,0.7158117,0.85790586,0.80066526,0.9003326,0.778999,0.8894995,0.80804056,0.9040203
98274,0.62910855,0.8145543,0.5984108,0.7992054,0.5354153,0.76770765,0.6152121,0.80760604,0.63586473,0.81793237,0.77919316,0.8895966,0.6940149,0.84700745,0.721033,0.8605165,0.71882224,0.8594111,0.7594389,0.87971944
98275,0.72866625,0.86433315,0.68483067,0.84241533,0.63656914,0.8182846,0.6513841,0.82569206,0.73194337,0.8659717,0.80817103,0.9040855,0.7492428,0.8746214,0.8047745,0.90238726,0.7811103,0.89055514,0.80900425,0.90450215
98276,0.67363584,0.8368179,0.6845481,0.84227407,0.60469604,0.802348,0.6511536,0.8255768,0.6810918,0.8405459,0.69726616,0.84863305,0.68321216,0.8416061,0.7614554,0.8807277,0.75235003,0.87617505,0.7232189,0.86160946
98277,0.5976696,0.7988348,0.58923644,0.79461825,0.51341295,0.7567065,0.60640943,0.8032047,0.5798248,0.7899124,0.6546533,0.82732666,0.63177127,0.81588566,0.6647112,0.8323556,0.7123554,0.8561777,0.6938578,0.8469289
98278,0.7189137,0.85945684,0.68606734,0.8430337,0.67518044,0.8375902,0.69567025,0.8478351,0.68322915,0.8416146,0.7931354,0.8965677,0.70657814,0.85328907,0.78385025,0.8919251,0.750157,0.8750785,0.767412,0.883706
98279,0.7080011,0.85400057,0.68355197,0.841776,0.62104434,0.8105222,0.69186705,0.84593356,0.6879586,0.8439793,0.7543117,0.87715584,0.7120278,0.8560139,0.7820066,0.8910033,0.7524198,0.8762099,0.7781278,0.8890639
98280,0.6657485,0.83287424,0.6800436,0.8400218,0.6078347,0.80391735,0.67546266,0.83773136,0.6116115,0.80580574,0.6678823,0.83394116,0.6471565,0.82357824,0.7068107,0.85340536,0.72365344,0.8618267,0.69733256,0.8486663
98281,0.6704656,0.8352328,0.6353433,0.81767166,0.5629848,0.7814924,0.6141403,0.80707014,0.6655957,0.8327979,0.74128497,0.8706425,0.73274153,0.8663708,0.7260164,0.8630082,0.7429775,0.87148875,0.7632447,0.8816223
98282,0.6425594,0.8212797,0.69983184,0.8499159,0.6104481,0.80522406,0.67545164,0.8377258,0.61814713,0.80907357,0.64845103,0.82422554,0.6391345,0.81956726,0.70003104,0.8500155,0.7031808,0.8515904,0.6990467,0.8495233
98283,0.6856482,0.8428241,0.6917907,0.84589535,0.58438754,0.7921938,0.6836282,0.8418141,0.6653745,0.83268726,0.719833,0.8599165,0.71718574,0.85859287,0.74341995,0.87170994,0.7397988,0.8698994,0.76162624,0.8808131
98284,0.5340863,0.7670431,0.5606037,0.7803018,0.5005515,0.75027573,0.53106534,0.7655327,0.58281875,0.7914094,0.69675964,0.84837985,0.6923909,0.84619546,0.7083187,0.85415936,0.7416307,0.87081534,0.75712144,0.8785607
98285,0.5572038,0.7786019,0.55217236,0.7760862,0.47323203,0.736616,0.52785474,0.76392734,0.58357656,0.7917883,0.6672453,0.8336227,0.66853297,0.8342665,0.63827395,0.819137,0.69711554,0.8485578,0.6865567,0.84327835
98286,0.60777557,0.8038878,0.64620584,0.82310295,0.5920198,0.7960099,0.59553397,0.797767,0.63268256,0.8163413,0.66235435,0.8311772,0.652517,0.82625854,0.7422228,0.8711114,0.6971055,0.84855276,0.66892016,0.8344601
98287,0.68587005,0.842935,0.65570223,0.8278511,0.65294594,0.826473,0.64246505,0.82123256,0.6799617,0.83998084,0.7734972,0.8867486,0.69375706,0.8468785,0.7920817,0.89604086,0.76409173,0.88204587,0.7753687,0.88768435
98288,0.55760014,0.7788001,0.5910293,0.79551464,0.49879724,0.7493986,0.53606445,0.7680322,0.5445446,0.7722723,0.5453825,0.77269125,0.56288266,0.78144133,0.6121835,0.8060918,0.618806,0.809403,0.5994373,0.7997186
98289,0.68066967,0.84033483,0.65882707,0.82941353,0.60873055,0.8043653,0.6295005,0.81475025,0.6559495,0.82797474,0.7646967,0.88234836,0.711251,0.8556255,0.7288598,0.8644299,0.7561097,0.87805486,0.7875214,0.8937607
98290,0.44871953,0.72435975,0.48467204,0.74233603,0.43976253,0.7198813,0.401142,0.700571,0.5012335,0.7506168,0.5928274,0.79641366,0.62328786,0.81164396,0.52639115,0.7631956,0.605265,0.8026325,0.6372491,0.81862456
98291,0.72410333,0.86205167,0.67984056,0.8399203,0.61261326,0.8063066,0.62590504,0.8129525,0.70955837,0.8547792,0.81843233,0.90921617,0.7212447,0.86062235,0.7883974,0.89419866,0.7687262,0.8843631,0.8033742,0.9016871
98292,0.6536895,0.82684475,0.67051053,0.83525527,0.56815845,0.7840792,0.6207444,0.81037223,0.6752287,0.83761436,0.7314738,0.8657369,0.72631466,0.86315733,0.73772395,0.868862,0.7257858,0.86289287,0.7585993,0.87929964
98293,0.6667877,0.8333938,0.64574003,0.82287,0.5904935,0.7952467,0.6094031,0.80470157,0.6531695,0.82658476,0.7522347,0.87611735,0.6960349,0.84801745,0.72604275,0.8630214,0.75611734,0.8780587,0.7746173,0.88730866
98294,0.6671169,0.83355844,0.6225071,0.81125355,0.58488375,0.79244184,0.65050006,0.82525,0.63786334,0.8189317,0.73572445,0.8678622,0.66921985,0.8346099,0.73187447,0.86593723,0.7481948,0.8740974,0.74839884,0.8741994
98295,0.63347757,0.8167388,0.6116645,0.80583227,0.5635716,0.7817858,0.60282737,0.80141366,0.605616,0.802808,0.71684575,0.8584229,0.6896193,0.84480965,0.69515574,0.84757787,0.7366015,0.86830074,0.7589766,0.8794883
98296,0.55692744,0.7784637,0.6050809,0.8025404,0.500336,0.75016797,0.53356874,0.76678437,0.544613,0.7723065,0.58624077,0.7931204,0.5824225,0.79121125,0.63791656,0.8189583,0.6300572,0.8150286,0.63951904,0.8197595
98297,0.7068791,0.85343957,0.68219805,0.841099,0.62734807,0.81367403,0.6935139,0.84675694,0.67286944,0.8364347,0.702838,0.851419,0.67479205,0.837396,0.7495857,0.8747928,0.76052964,0.8802648,0.7536919,0.87684596
98298,0.65322816,0.8266141,0.6416044,0.8208022,0.57400703,0.7870035,0.6374935,0.81874675,0.6408677,0.82043386,0.7111328,0.8555664,0.7004665,0.85023326,0.7181944,0.85909724,0.74268466,0.8713423,0.7469999,0.8735
98299,0.65658367,0.82829183,0.668882,0.834441,0.5745661,0.78728306,0.659191,0.8295955,0.6542733,0.82713664,0.6976961,0.84884804,0.6744437,0.83722186,0.7183497,0.85917485,0.6605812,0.83029056,0.7044009,0.85220045
98300,0.6196077,0.80980384,0.6246972,0.8123486,0.5504414,0.7752207,0.5732739,0.78663695,0.6173407,0.80867034,0.7346144,0.8673072,0.69630873,0.84815437,0.72350276,0.8617514,0.7071936,0.8535968,0.77073896,0.8853695
98301,0.6115308,0.8057654,0.57957995,0.78979,0.49804422,0.7490221,0.53244734,0.76622367,0.64070046,0.8203502,0.74832976,0.8741649,0.7036977,0.85184884,0.69598246,0.8479912,0.70528233,0.85264117,0.76117474,0.88058734
98302,0.7457944,0.8728972,0.7027818,0.8513909,0.63802594,0.819013,0.6748487,0.83742434,0.7214532,0.8607266,0.77203274,0.88601637,0.72476906,0.86238456,0.75781834,0.8789092,0.75311184,0.8765559,0.7702002,0.8851001
98303,0.6452751,0.82263756,0.6273923,0.81369615,0.5485064,0.7742532,0.59843564,0.7992178,0.6592616,0.8296308,0.7926765,0.8963382,0.73842955,0.8692148,0.74578166,0.87289083,0.7631862,0.8815931,0.8055661,0.90278304
98304,0.7727201,0.88636005,0.7190201,0.85951006,0.67067283,0.83533645,0.66201115,0.8310056,0.7297214,0.8648607,0.8086946,0.9043473,0.7512294,0.8756147,0.78760356,0.8938018,0.7650697,0.88253486,0.78494424,0.89247215
98305,0.7255736,0.86278677,0.7018164,0.85090816,0.6247375,0.81236875,0.64290977,0.8214549,0.6971909,0.84859544,0.7193819,0.85969096,0.69678164,0.8483908,0.7339989,0.86699945,0.73265976,0.8663299,0.7512373,0.87561864
98306,0.6425977,0.82129884,0.6217809,0.81089044,0.5662017,0.78310084,0.57782966,0.7889148,0.60882217,0.80441105,0.71629375,0.8581469,0.6405841,0.82029206,0.70305574,0.85152787,0.67651296,0.8382565,0.6920884,0.8460442
98307,0.71747816,0.8587391,0.73001593,0.865008,0.67474306,0.8373715,0.6736932,0.8368466,0.71707034,0.8585352,0.79221004,0.89610505,0.7362921,0.86814606,0.818625,0.9093125,0.8006999,0.90035,0.8169886,0.9084943
98308,0.58438253,0.79219127,0.613701,0.8068505,0.46711338,0.7335567,0.569448,0.784724,0.5566758,0.7783379,0.6468293,0.8234147,0.6472635,0.82363176,0.63980377,0.8199019,0.6854178,0.8427089,0.692133,0.8460665
98309,0.728384,0.864192,0.7043461,0.8521731,0.6241199,0.81205994,0.6403737,0.82018685,0.7292652,0.8646326,0.8184246,0.9092123,0.76034343,0.8801717,0.80284625,0.9014231,0.82045007,0.91022503,0.83107865,0.9155393
98310,0.67875016,0.8393751,0.64233387,0.82116693,0.59989136,0.7999457,0.5787214,0.7893607,0.64688396,0.823442,0.7599757,0.87998784,0.69528663,0.8476433,0.6995301,0.84976506,0.7110939,0.85554695,0.78227216,0.89113605
98311,0.67957187,0.83978593,0.655928,0.827964,0.59003854,0.79501927,0.5954091,0.7977046,0.67348456,0.8367423,0.7660456,0.8830228,0.7235671,0.86178356,0.72721064,0.8636053,0.7603785,0.88018924,0.7828252,0.8914126
98312,0.6511187,0.8255594,0.69540536,0.8477027,0.5749681,0.78748405,0.6280711,0.81403553,0.6865457,0.84327286,0.7143009,0.85715044,0.74474144,0.8723707,0.7442038,0.8721019,0.7043451,0.85217255,0.7492572,0.8746286
98313,0.66261566,0.8313078,0.6780112,0.8390056,0.60362494,0.80181247,0.63732034,0.81866014,0.64804673,0.82402337,0.74832493,0.87416244,0.67821556,0.83910775,0.7507,0.87535,0.7339159,0.86695796,0.77394396,0.88697195
98314,0.7770668,0.8885334,0.7212474,0.8606237,0.6847906,0.8423953,0.6911823,0.8455912,0.73307705,0.8665385,0.82019794,0.91009897,0.7211113,0.86055565,0.8072461,0.90362304,0.7749069,0.88745344,0.7901962,0.8950981
98315,0.66476834,0.83238417,0.68298763,0.84149384,0.631833,0.81591654,0.6269351,0.81346756,0.6750356,0.8375178,0.76912,0.88456,0.7280584,0.86402917,0.73535955,0.8676798,0.7411486,0.8705743,0.76064694,0.88032347
98316,0.7871187,0.89355934,0.7625401,0.88127005,0.6904522,0.8452261,0.6871691,0.84358454,0.75028807,0.875144,0.8147652,0.9073826,0.74867296,0.8743365,0.81564116,0.9078206,0.7700227,0.8850113,0.811551,0.9057755
98317,0.60743964,0.8037198,0.59469706,0.7973485,0.5207584,0.7603792,0.5382411,0.7691206,0.62393177,0.8119659,0.75000477,0.8750024,0.7058717,0.85293585,0.6760048,0.83800244,0.7065887,0.8532944,0.76608586,0.88304293
98318,0.7198913,0.85994565,0.65569186,0.82784593,0.5943095,0.7971548,0.65522003,0.82761,0.68465173,0.84232587,0.7498039,0.87490195,0.67766225,0.8388311,0.7375779,0.86878896,0.7508193,0.87540966,0.75592357,0.87796175
98319,0.6991986,0.8495993,0.6759709,0.83798546,0.6157719,0.80788594,0.6576288,0.8288144,0.6555003,0.82775015,0.7095424,0.8547712,0.6445341,0.82226706,0.72211593,0.861058,0.70757973,0.85378987,0.70680547,0.85340273
98320,0.72017664,0.86008835,0.69981885,0.8499094,0.65463316,0.8273166,0.6383003,0.81915015,0.732162,0.866081,0.8565266,0.9282633,0.7652053,0.8826027,0.8028412,0.9014206,0.7713709,0.88568544,0.8397136,0.9198568
98321,0.72464496,0.86232245,0.6841456,0.84207284,0.65412164,0.8270608,0.68172306,0.84086156,0.68071043,0.8403552,0.79066575,0.8953329,0.6975221,0.8487611,0.7719221,0.88596106,0.7633581,0.88167906,0.7807473,0.89037365
98322,0.6717093,0.83585465,0.643666,0.821833,0.55870855,0.7793543,0.59001666,0.7950083,0.6747705,0.83738524,0.7987538,0.89937687,0.706357,0.8531785,0.75702,0.87851,0.7592004,0.87960017,0.80159724,0.9007986
98323,0.7058417,0.8529209,0.69164014,0.84582007,0.5951964,0.79759824,0.60719967,0.80359983,0.6996722,0.8498361,0.7371762,0.8685881,0.71907854,0.8595393,0.753197,0.8765985,0.7260844,0.86304224,0.73703235,0.8685162
98324,0.62711114,0.8135556,0.6478387,0.82391936,0.5601658,0.78008294,0.641132,0.820566,0.63143986,0.81571996,0.73289657,0.8664483,0.696133,0.8480665,0.71795285,0.8589764,0.7301529,0.8650764,0.7576586,0.8788293
98325,0.7074368,0.8537184,0.68932277,0.84466136,0.64039004,0.820195,0.6743141,0.837157,0.6955587,0.8477794,0.79370826,0.89685416,0.7451265,0.87256324,0.80520475,0.9026024,0.7929331,0.89646655,0.81395376,0.9069769
98326,0.5730074,0.7865037,0.59987926,0.79993963,0.49686456,0.7484323,0.5524192,0.7762096,0.5354699,0.76773494,0.6420562,0.8210281,0.61270547,0.80635273,0.68452436,0.84226215,0.71768343,0.8588417,0.69018227,0.8450911
98327,0.5724105,0.7862053,0.6173827,0.8086914,0.49759704,0.7487985,0.55874956,0.7793748,0.55247283,0.7762364,0.64764386,0.8238219,0.63523746,0.8176187,0.66926754,0.83463377,0.7202716,0.8601358,0.70773983,0.8538699
98328,0.7346034,0.8673017,0.655305,0.8276525,0.6504725,0.82523626,0.70122033,0.85061014,0.7418579,0.87092894,0.794938,0.89746904,0.7224946,0.8612473,0.8043591,0.90217954,0.76967746,0.8848387,0.79093176,0.89546585
98329,0.6705772,0.83528864,0.6488948,0.8244474,0.593541,0.7967705,0.6605629,0.83028144,0.6553595,0.82767975,0.7495962,0.87479806,0.7039331,0.85196656,0.7668638,0.8834319,0.7664814,0.8832407,0.79894745,0.8994737
98330,0.5661402,0.7830701,0.5981082,0.7990541,0.50014687,0.75007343,0.56988597,0.784943,0.5604865,0.7802433,0.6153678,0.80768394,0.62514853,0.81257427,0.641199,0.8205995,0.6440202,0.8220101,0.67351997,0.83676
98331,0.6223813,0.81119066,0.5827013,0.79135066,0.54727364,0.7736368,0.62830657,0.8141533,0.57771885,0.7888594,0.6711042,0.8355521,0.56553185,0.7827659,0.65855163,0.82927585,0.6944704,0.8472352,0.6597009,0.82985044
98332,0.55979633,0.77989817,0.5966151,0.79830754,0.5209242,0.7604621,0.5725471,0.78627354,0.5754355,0.78771776,0.67963946,0.8398197,0.7031299,0.85156494,0.71379083,0.85689545,0.7087971,0.85439855,0.71366584,0.8568329
98333,0.5596484,0.7798242,0.5636461,0.78182304,0.5099056,0.7549528,0.5327968,0.76639843,0.5669997,0.78349984,0.65667677,0.8283384,0.6706164,0.8353082,0.62939155,0.8146958,0.69611937,0.84805965,0.72832,0.86416
