Unnamed: 0,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_match_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_match_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_google_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_google_ux_Score
12464,0.73620224,0.8681011,0.6509143,0.82545716,0.6564068,0.82820344,0.63325685,0.81662846,0.6529571,0.82647854,0.69510263,0.84755135,0.6299778,0.8149889,0.6821437,0.84107184,0.6902709,0.84513545,0.71044624,0.8552231
12465,0.63339543,0.8166977,0.69145256,0.84572625,0.65450144,0.8272507,0.5767864,0.7883932,0.62766373,0.81383187,0.5829284,0.7914642,0.64632607,0.82316303,0.6502859,0.825143,0.63569707,0.81784856,0.61360633,0.80680317
12466,0.61707664,0.8085383,0.6002126,0.8001063,0.5786065,0.78930324,0.49081832,0.74540913,0.6003938,0.8001969,0.6736057,0.83680284,0.60309505,0.8015475,0.6245458,0.8122729,0.640127,0.8200635,0.6621382,0.8310691
12467,0.5781909,0.78909546,0.599565,0.7997825,0.5979564,0.7989782,0.5822523,0.79112613,0.5215066,0.7607533,0.6003151,0.80015755,0.54984146,0.7749207,0.6591302,0.8295651,0.6670011,0.83350056,0.6196895,0.80984473
12468,0.65767133,0.82883567,0.66067684,0.8303384,0.67317253,0.83658624,0.58911633,0.79455817,0.69154215,0.8457711,0.68033624,0.8401681,0.7195741,0.85978705,0.68478084,0.8423904,0.71215147,0.85607576,0.70883316,0.8544166
12469,0.4889965,0.74449825,0.5458424,0.7729212,0.494114,0.747057,0.46272653,0.7313633,0.48940367,0.74470186,0.4936725,0.74683625,0.4928329,0.74641645,0.5481578,0.7740789,0.6015033,0.8007517,0.5819693,0.79098463
12470,0.7115084,0.8557542,0.72688186,0.86344093,0.745419,0.8727095,0.64947325,0.8247366,0.7037482,0.8518741,0.6962656,0.8481328,0.69688547,0.84844273,0.75357056,0.8767853,0.7138865,0.85694325,0.7398609,0.86993045
12471,0.74217266,0.87108636,0.7273634,0.8636817,0.67872,0.83936,0.69720924,0.8486046,0.69861627,0.84930813,0.7059207,0.85296035,0.6688132,0.8344066,0.75081134,0.87540567,0.7325535,0.86627674,0.7266606,0.8633303
12472,0.53754365,0.7687718,0.5818318,0.7909159,0.53824973,0.76912487,0.57203615,0.7860181,0.53026223,0.7651311,0.4826506,0.7413253,0.5153041,0.75765204,0.5941341,0.79706705,0.61655915,0.8082796,0.55151683,0.7757584
12473,0.68126976,0.8406349,0.67171955,0.8358598,0.6531014,0.8265507,0.63978374,0.81989187,0.658597,0.8292985,0.6722155,0.83610773,0.6578397,0.8289199,0.69647384,0.8482369,0.66242146,0.83121073,0.71037555,0.8551878
12474,0.63704526,0.81852263,0.63118947,0.81559473,0.6416468,0.82082343,0.54717237,0.77358615,0.6525961,0.82629806,0.69699013,0.84849507,0.60409045,0.8020452,0.6789438,0.83947194,0.6412935,0.82064676,0.63951015,0.8197551
12475,0.60551775,0.8027589,0.58882797,0.794414,0.5443586,0.7721793,0.51715004,0.758575,0.5720172,0.7860086,0.55133164,0.7756658,0.5881095,0.79405475,0.569579,0.7847895,0.5750432,0.7875216,0.5609777,0.78048885
12476,0.67861485,0.8393074,0.6693618,0.8346809,0.6260502,0.8130251,0.58434105,0.7921705,0.6847818,0.8423909,0.67621714,0.83810854,0.7291918,0.8645959,0.69475424,0.8473771,0.66567636,0.8328382,0.7060559,0.85302794
12477,0.6065235,0.80326176,0.5779685,0.78898424,0.585053,0.7925265,0.60411274,0.8020564,0.5833257,0.7916628,0.66039467,0.83019733,0.58510417,0.7925521,0.63704985,0.81852496,0.6225466,0.81127334,0.6912144,0.84560716
12478,0.6102837,0.8051418,0.65413904,0.8270695,0.6348692,0.8174346,0.62377435,0.81188715,0.6227185,0.8113593,0.62016594,0.810083,0.6207093,0.81035465,0.68547416,0.8427371,0.6949446,0.8474723,0.6919353,0.84596765
12479,0.63436973,0.81718487,0.60768723,0.8038436,0.66577286,0.83288646,0.56034994,0.780175,0.6031227,0.80156136,0.6695534,0.8347767,0.58237183,0.7911859,0.67346007,0.83673,0.6337932,0.81689656,0.61526024,0.8076301
12480,0.7340532,0.86702657,0.6954057,0.84770286,0.6976611,0.8488306,0.6572234,0.82861173,0.67451257,0.8372563,0.6791203,0.83956015,0.5892834,0.79464173,0.7090975,0.85454875,0.63590884,0.8179544,0.6391326,0.8195663
12481,0.66067225,0.8303361,0.64485437,0.82242715,0.6878567,0.84392834,0.6405698,0.8202849,0.60486263,0.80243134,0.6705584,0.8352792,0.61199725,0.8059986,0.7024911,0.8512455,0.70645624,0.8532281,0.6915326,0.8457663
12482,0.70927006,0.854635,0.6962384,0.8481192,0.7042615,0.8521308,0.68055594,0.84027797,0.6865499,0.84327495,0.6776083,0.8388041,0.6562189,0.82810944,0.72480166,0.8624008,0.6845447,0.84227234,0.7071352,0.8535676
12483,0.6157658,0.8078829,0.60936207,0.80468106,0.58430964,0.7921548,0.5614002,0.7807001,0.5858274,0.7929137,0.6037526,0.8018763,0.6050321,0.80251604,0.6176182,0.8088091,0.5945408,0.7972704,0.6349181,0.81745905
12484,0.62013435,0.8100672,0.564273,0.7821365,0.6335672,0.8167836,0.5140099,0.757005,0.5957992,0.7978996,0.644848,0.822424,0.532392,0.766196,0.6051792,0.8025896,0.5845469,0.79227346,0.61553156,0.8077658
12485,0.640864,0.820432,0.6497221,0.82486105,0.6203482,0.8101741,0.56591743,0.78295875,0.62194896,0.8109745,0.73113775,0.8655689,0.70719326,0.8535966,0.6956563,0.84782815,0.7336267,0.86681336,0.7692222,0.8846111
12486,0.70558643,0.8527932,0.7299942,0.8649971,0.7422749,0.87113744,0.6168466,0.8084233,0.7151965,0.85759825,0.7145878,0.8572939,0.6999835,0.84999174,0.7468777,0.87343884,0.69918823,0.8495941,0.70123684,0.8506184
12487,0.77785087,0.88892543,0.72371507,0.86185753,0.7264414,0.8632207,0.6276341,0.813817,0.7180969,0.8590485,0.7648014,0.8824007,0.7038952,0.8519476,0.7512684,0.8756342,0.7115868,0.85579336,0.73980045,0.8699002
12488,0.54205555,0.7710278,0.6486039,0.82430196,0.5682089,0.78410447,0.5485277,0.77426386,0.5439518,0.7719759,0.5224054,0.7612027,0.5362576,0.7681288,0.58120775,0.7906039,0.64081144,0.8204057,0.599126,0.799563
12489,0.584139,0.7920695,0.58839464,0.7941973,0.60585797,0.802929,0.5234451,0.76172256,0.548483,0.7742415,0.5884413,0.7942207,0.55405176,0.7770259,0.61193216,0.8059661,0.55687404,0.778437,0.5502113,0.77510566
12490,0.58448756,0.7922438,0.5862652,0.7931326,0.5865303,0.79326516,0.5922434,0.7961217,0.5586647,0.77933234,0.56817126,0.78408563,0.59150386,0.7957519,0.5915783,0.7957891,0.6382761,0.81913805,0.62299716,0.8114986
12491,0.69230413,0.84615207,0.68443274,0.8422164,0.6911237,0.84556186,0.62962717,0.8148136,0.64970124,0.8248506,0.68877465,0.8443873,0.6526818,0.8263409,0.6964618,0.8482309,0.68138343,0.8406917,0.7110625,0.8555312
12492,0.60148275,0.8007414,0.6445248,0.8222624,0.5972723,0.79863614,0.5851848,0.7925924,0.59714603,0.798573,0.54176486,0.7708824,0.5690788,0.7845394,0.61886054,0.80943024,0.61874443,0.8093722,0.53414786,0.7670739
12493,0.56591934,0.7829597,0.5853355,0.79266775,0.5889522,0.7944761,0.55772495,0.7788625,0.52834064,0.7641703,0.5971516,0.79857576,0.58311665,0.7915583,0.6197265,0.8098632,0.6399281,0.81996405,0.6095055,0.8047527
12494,0.6972419,0.84862095,0.6823447,0.84117234,0.69983447,0.84991723,0.64634204,0.823171,0.66293466,0.83146733,0.6935397,0.8467698,0.69169354,0.8458468,0.6935674,0.8467837,0.76792455,0.8839623,0.73701096,0.8685055
12495,0.7363094,0.8681547,0.7168492,0.8584246,0.6975114,0.8487557,0.6464046,0.8232023,0.70476186,0.85238093,0.7794529,0.88972646,0.70648694,0.85324347,0.7645826,0.8822913,0.7704314,0.8852157,0.78237826,0.8911891
12496,0.7304599,0.86522996,0.6714991,0.8357495,0.69434524,0.8471726,0.60009474,0.8000474,0.69228226,0.8461411,0.75448334,0.8772417,0.65840423,0.8292021,0.7301825,0.86509126,0.7549536,0.8774768,0.75330555,0.8766528
12497,0.672643,0.8363215,0.6498446,0.8249223,0.6854558,0.8427279,0.62408257,0.8120413,0.64225185,0.8211259,0.66962385,0.8348119,0.6016933,0.80084664,0.6922388,0.8461194,0.65173304,0.8258665,0.65728164,0.8286408
12498,0.71495414,0.85747707,0.7251257,0.86256284,0.70824397,0.854122,0.67684823,0.8384241,0.6716577,0.83582884,0.7209033,0.86045164,0.67481935,0.8374097,0.7494929,0.87474644,0.7292999,0.86464995,0.7282765,0.86413825
12499,0.6995388,0.8497694,0.68689704,0.8434485,0.683972,0.841986,0.5963049,0.79815245,0.67453414,0.83726704,0.7147311,0.85736555,0.67337245,0.83668625,0.73168373,0.86584187,0.68325067,0.84162533,0.7251824,0.8625912
12500,0.70728916,0.8536446,0.6865202,0.8432601,0.6514851,0.82574254,0.5742096,0.7871048,0.7019397,0.85096985,0.6876998,0.8438499,0.6861422,0.8430711,0.7056783,0.8528391,0.6543915,0.82719576,0.68036467,0.8401823
12501,0.49319068,0.7465953,0.4949858,0.7474929,0.48801762,0.7440088,0.43185058,0.7159253,0.4374404,0.7187202,0.35456786,0.67728394,0.34600884,0.6730044,0.38443744,0.6922187,0.4168447,0.70842236,0.35544315,0.67772156
12502,0.592353,0.7961765,0.6685945,0.83429724,0.6151705,0.80758524,0.5728762,0.7864381,0.62621677,0.8131084,0.56458473,0.78229237,0.61820483,0.8091024,0.64634514,0.82317257,0.6298383,0.8149191,0.6248777,0.81243885
12503,0.61081636,0.8054082,0.5555771,0.7777885,0.6243473,0.81217366,0.51550657,0.75775325,0.5521707,0.7760854,0.6333046,0.8166523,0.50118613,0.75059307,0.59299815,0.7964991,0.5800665,0.7900332,0.55665535,0.7783277
12504,0.68469954,0.84234977,0.7243459,0.86217296,0.6838065,0.8419032,0.65510094,0.8275505,0.665738,0.832869,0.6117501,0.80587506,0.64292,0.82146,0.7098384,0.8549192,0.6493069,0.82465345,0.6144279,0.80721396
12505,0.29109377,0.6455469,0.30927664,0.6546383,0.30250984,0.6512549,0.24875966,0.6243798,0.25248435,0.62624216,0.20605138,0.6030257,0.18854468,0.5942723,0.24549598,0.622748,0.23439544,0.61719775,0.18506996,0.59253496
12506,0.66567004,0.832835,0.6398194,0.8199097,0.61744344,0.8087217,0.56295466,0.78147733,0.63427037,0.8171352,0.63415515,0.8170776,0.6025723,0.80128616,0.6317885,0.81589425,0.60420394,0.80210197,0.6233663,0.8116832
12507,0.68392074,0.8419604,0.69425106,0.84712553,0.6984473,0.8492236,0.6305051,0.81525254,0.74249935,0.8712497,0.76200044,0.8810002,0.78154624,0.8907731,0.75816077,0.8790804,0.7671503,0.88357514,0.7995534,0.8997767
12508,0.7359034,0.8679517,0.62446606,0.81223303,0.6406137,0.82030684,0.53084314,0.76542157,0.6808284,0.84041417,0.76704377,0.8835219,0.65324056,0.8266203,0.6825101,0.84125507,0.6234503,0.81172514,0.71084696,0.85542345
12509,0.72163606,0.860818,0.6755419,0.83777094,0.7395917,0.86979586,0.6312343,0.81561714,0.6779643,0.83898216,0.7517109,0.87585545,0.6525496,0.8262748,0.7326886,0.86634433,0.7252747,0.86263734,0.74376535,0.8718827
12510,0.5677763,0.78388816,0.5799314,0.7899657,0.56575245,0.78287625,0.5524539,0.77622694,0.51994264,0.7599713,0.59960896,0.79980445,0.5961402,0.7980701,0.59092057,0.7954603,0.64584833,0.82292414,0.681051,0.8405255
12511,0.5846632,0.7923316,0.54572797,0.772864,0.5226806,0.76134026,0.5188436,0.7594218,0.5515865,0.77579325,0.63553685,0.81776845,0.5731783,0.78658915,0.5882065,0.79410326,0.6379819,0.81899095,0.61148185,0.80574095
12512,0.560163,0.7800815,0.5326371,0.76631856,0.48135954,0.74067974,0.5187976,0.7593988,0.5302328,0.7651164,0.5056383,0.7528192,0.5220391,0.7610196,0.54405105,0.7720255,0.5792706,0.7896353,0.55146813,0.77573407
12513,0.6516179,0.82580894,0.6016479,0.8008239,0.6366333,0.81831664,0.5915333,0.79576665,0.5856253,0.79281265,0.62751603,0.813758,0.55355614,0.7767781,0.63105214,0.81552607,0.6312101,0.81560504,0.60699606,0.803498
12514,0.68976253,0.8448813,0.707541,0.8537705,0.6643083,0.83215415,0.65025556,0.8251278,0.68120325,0.8406016,0.65121543,0.8256077,0.63116795,0.81558394,0.67538905,0.8376945,0.67884004,0.83942,0.6688965,0.8344482
12515,0.741841,0.87092054,0.7308643,0.86543214,0.7145939,0.85729694,0.67478675,0.8373934,0.69246924,0.8462346,0.6576077,0.82880384,0.6196836,0.8098418,0.7483232,0.8741616,0.7209461,0.86047304,0.660497,0.8302485
12516,0.6470994,0.8235497,0.6733035,0.83665174,0.68458366,0.84229183,0.6170558,0.8085279,0.61775905,0.8088795,0.6069356,0.8034678,0.6101196,0.8050598,0.66958916,0.8347946,0.655885,0.8279425,0.6446309,0.82231545
12518,0.7770097,0.88850486,0.77168953,0.88584477,0.760599,0.8802995,0.6973464,0.8486732,0.7655303,0.8827652,0.7866335,0.89331675,0.7457048,0.87285244,0.821738,0.910869,0.78950024,0.8947501,0.82113326,0.9105666
12519,0.64751744,0.8237587,0.6674011,0.83370054,0.63493043,0.8174652,0.5710765,0.78553826,0.5991328,0.7995664,0.57284135,0.7864207,0.59130955,0.7956548,0.6212121,0.81060606,0.6187211,0.80936056,0.60930336,0.8046517
12520,0.73366,0.86683,0.6770212,0.83851063,0.6787641,0.83938205,0.6434369,0.82171845,0.6917523,0.84587616,0.7408235,0.87041175,0.67623615,0.8381181,0.7129394,0.8564697,0.6887368,0.8443684,0.73342067,0.8667103
12521,0.7183143,0.85915715,0.6600742,0.8300371,0.6712931,0.8356465,0.6055862,0.8027931,0.6632768,0.8316384,0.7008823,0.85044116,0.6781199,0.83905995,0.6849798,0.8424899,0.66650164,0.8332508,0.7205373,0.86026865
12523,0.5623113,0.78115565,0.596807,0.7984035,0.56758606,0.78379303,0.54321766,0.7716088,0.50941044,0.7547052,0.5654241,0.78271204,0.56358784,0.78179395,0.5781553,0.78907764,0.6103029,0.80515146,0.63603175,0.8180159
12525,0.8085773,0.90428865,0.7560756,0.8780378,0.7977503,0.8988751,0.748129,0.8740645,0.7607928,0.88039637,0.6937563,0.8468782,0.67529714,0.8376486,0.7650249,0.88251245,0.7277175,0.86385876,0.7034112,0.8517056
12526,0.70505834,0.85252917,0.6698688,0.8349344,0.6977271,0.84886354,0.63439846,0.81719923,0.6493644,0.82468224,0.6864561,0.84322804,0.6458664,0.8229332,0.69176745,0.8458837,0.6593548,0.8296774,0.6861528,0.8430764
12527,0.7418795,0.87093973,0.67012477,0.8350624,0.67208785,0.83604395,0.60315025,0.8015751,0.6859977,0.84299886,0.75853574,0.8792679,0.6219338,0.8109669,0.7269083,0.86345416,0.7055297,0.85276484,0.69778204,0.848891
12528,0.6664146,0.8332073,0.6618751,0.83093756,0.6826419,0.841321,0.5925478,0.7962739,0.64489704,0.8224485,0.68782616,0.8439131,0.6054533,0.8027266,0.6890868,0.8445434,0.68139625,0.8406981,0.6651806,0.83259034
12529,0.77518725,0.8875936,0.68147993,0.84073997,0.7442472,0.8721236,0.6355648,0.8177824,0.72440994,0.86220497,0.7277657,0.86388284,0.644245,0.8221225,0.7311319,0.86556596,0.644863,0.8224315,0.70030427,0.85015213
12530,0.54096127,0.77048063,0.5152012,0.7576006,0.4938032,0.74690163,0.4863249,0.74316245,0.4577058,0.72885287,0.47863233,0.73931617,0.43911904,0.71955955,0.48242417,0.74121207,0.47433388,0.73716694,0.4832218,0.7416109
12531,0.44511393,0.72255695,0.50319254,0.7515963,0.5119402,0.7559701,0.39941832,0.6997092,0.4591825,0.72959125,0.47679693,0.73839843,0.48395228,0.74197614,0.46490782,0.73245394,0.51254237,0.7562712,0.49686247,0.7484312
12532,0.73365176,0.8668259,0.65477574,0.82738787,0.67570484,0.8378524,0.6106645,0.80533224,0.64318633,0.82159317,0.70884466,0.85442233,0.624739,0.81236947,0.6727816,0.8363908,0.6678022,0.8339011,0.7097219,0.85486096
12533,0.7031764,0.8515882,0.70312595,0.851563,0.7196292,0.85981464,0.62407947,0.81203973,0.68456566,0.84228283,0.64717704,0.8235885,0.63164306,0.8158215,0.73684096,0.8684205,0.65107083,0.8255354,0.64620245,0.8231012
12565,0.7675053,0.88375264,0.7401693,0.87008464,0.7186692,0.8593346,0.666839,0.8334195,0.70808494,0.8540425,0.780149,0.8900745,0.68545437,0.8427272,0.7855786,0.8927893,0.7438221,0.87191105,0.7749736,0.8874868
12656,0.66737187,0.83368593,0.71298754,0.8564938,0.66321456,0.8316073,0.6180067,0.80900335,0.6482279,0.82411397,0.6339359,0.81696796,0.6201167,0.81005836,0.73075724,0.8653786,0.6686791,0.83433956,0.6646529,0.8323264
12674,0.75114596,0.875573,0.6873337,0.84366685,0.73810375,0.8690519,0.6072471,0.80362356,0.6927096,0.84635484,0.78901726,0.8945086,0.66933006,0.83466506,0.741978,0.87098897,0.7199677,0.85998386,0.7672256,0.8836128
12687,0.43183014,0.7159151,0.5219747,0.76098734,0.46897763,0.73448884,0.3999744,0.6999872,0.47619137,0.7380957,0.4643821,0.7321911,0.52422243,0.7621112,0.48585367,0.74292684,0.57381594,0.786908,0.5365798,0.7682899
12736,0.6767776,0.8383888,0.6914093,0.8457047,0.58933485,0.7946674,0.66280496,0.8314025,0.64852667,0.82426333,0.59779805,0.79889905,0.6775269,0.8387635,0.65677345,0.8283867,0.69102514,0.84551257,0.6632541,0.831627
13078,0.7639395,0.88196975,0.7062704,0.8531352,0.7142043,0.85710216,0.6576752,0.82883763,0.76326644,0.8816332,0.7739521,0.88697606,0.7107321,0.85536605,0.7670634,0.8835317,0.71631,0.858155,0.7654,0.88269997
13080,0.691312,0.84565604,0.69457173,0.84728587,0.6963664,0.8481832,0.6290356,0.8145178,0.6226739,0.811337,0.658906,0.829453,0.59107006,0.795535,0.68411887,0.84205943,0.6869528,0.8434764,0.6730137,0.83650684
13146,0.69196737,0.8459837,0.73503006,0.867515,0.6571338,0.8285669,0.66807556,0.8340378,0.65488815,0.8274441,0.6354842,0.8177421,0.65037835,0.8251892,0.68296343,0.8414817,0.7549479,0.87747395,0.73403096,0.8670155
13147,0.6951736,0.8475868,0.6985331,0.8492665,0.6430335,0.82151675,0.64485925,0.82242966,0.68019885,0.84009945,0.59714484,0.7985724,0.65546775,0.8277339,0.663795,0.8318975,0.67463577,0.8373179,0.67186135,0.8359307
13148,0.69028103,0.8451405,0.6190382,0.8095191,0.6451316,0.8225658,0.578033,0.7890165,0.64345247,0.8217262,0.5926004,0.7963002,0.5461751,0.77308756,0.6429275,0.82146376,0.54805535,0.7740277,0.5498822,0.7749411
13149,0.6190293,0.80951464,0.6140499,0.80702496,0.5447372,0.7723686,0.5391575,0.76957875,0.5731587,0.7865794,0.52206236,0.76103115,0.50149643,0.7507482,0.5313517,0.76567584,0.5700637,0.78503186,0.561193,0.7805965
13150,0.7580573,0.8790287,0.7710267,0.8855133,0.73078465,0.8653923,0.6823936,0.8411968,0.7336917,0.86684585,0.7143196,0.8571598,0.6877519,0.84387594,0.7716506,0.8858253,0.71120167,0.85560083,0.7150906,0.85754526
13196,0.7240983,0.86204916,0.72925436,0.8646272,0.70496774,0.85248387,0.644742,0.822371,0.6898399,0.8449199,0.64960927,0.82480466,0.64757395,0.823787,0.672179,0.8360895,0.6845124,0.8422562,0.6605444,0.8302722
13382,0.7001076,0.8500538,0.6822132,0.8411066,0.67292905,0.8364645,0.6471486,0.8235743,0.6552668,0.8276334,0.6740831,0.83704156,0.6509179,0.82545894,0.6865703,0.84328514,0.66299826,0.8314991,0.7290329,0.86451644
13461,0.71846884,0.85923445,0.6320206,0.8160103,0.6682949,0.83414745,0.60237277,0.8011864,0.6465461,0.82327306,0.67495036,0.8374752,0.6017394,0.8008697,0.6616026,0.8308013,0.6256977,0.8128488,0.6693183,0.83465916
13475,0.7152606,0.8576303,0.70185065,0.8509253,0.683733,0.8418665,0.5923964,0.7961982,0.6958431,0.84792155,0.67471623,0.8373581,0.6543211,0.82716054,0.7117758,0.8558879,0.63686895,0.8184345,0.64284635,0.8214232
13477,0.71699905,0.8584995,0.65589124,0.8279456,0.66718173,0.83359087,0.5881524,0.7940762,0.6892627,0.8446313,0.7447002,0.8723501,0.6835787,0.84178936,0.7103618,0.85518086,0.6317474,0.81587374,0.7108829,0.85544145
13537,0.771467,0.8857335,0.72807145,0.8640357,0.7779559,0.88897794,0.7078903,0.85394514,0.70792437,0.8539622,0.7097362,0.8548681,0.6411448,0.8205724,0.7303728,0.8651864,0.6879017,0.84395087,0.73036116,0.8651806
13893,0.65982026,0.82991016,0.6414662,0.8207331,0.66425985,0.83212996,0.625993,0.8129965,0.6212865,0.81064326,0.50761414,0.75380707,0.47332275,0.7366614,0.5997281,0.79986405,0.52399546,0.7619977,0.5065042,0.7532521
13897,0.74080914,0.8704046,0.64907575,0.8245379,0.6579557,0.8289778,0.6307117,0.81535584,0.6402917,0.82014585,0.5803168,0.7901584,0.5216966,0.7608483,0.64286625,0.8214331,0.59714746,0.79857373,0.5739779,0.786989
14744,0.7319399,0.86596996,0.6967943,0.84839714,0.7130976,0.8565488,0.69467795,0.847339,0.67288744,0.8364437,0.6724131,0.83620656,0.6444665,0.82223326,0.69340956,0.8467048,0.6861445,0.84307224,0.69389844,0.8469492
14862,0.7219533,0.86097664,0.7270334,0.8635167,0.6937472,0.84687364,0.68678296,0.8433915,0.7298597,0.86492985,0.69157755,0.8457888,0.71023524,0.8551176,0.7429478,0.8714739,0.71589696,0.8579485,0.72660184,0.8633009
14882,0.72961915,0.8648096,0.74212265,0.8710613,0.6677274,0.83386374,0.62176025,0.8108801,0.7270546,0.8635273,0.68702424,0.8435121,0.65697765,0.8284888,0.73378897,0.8668945,0.647421,0.8237105,0.6729553,0.83647764
14890,0.7366185,0.86830926,0.7026975,0.85134876,0.6543535,0.82717675,0.656794,0.82839704,0.69321126,0.84660566,0.69723856,0.8486193,0.6427257,0.82136285,0.7604495,0.88022476,0.67483675,0.8374184,0.6717731,0.83588654
14906,0.60015595,0.800078,0.5604916,0.7802458,0.54135776,0.7706789,0.57411206,0.787056,0.5522677,0.77613384,0.5097071,0.75485355,0.5152383,0.75761914,0.5571894,0.77859473,0.57603157,0.7880158,0.5555904,0.7777952
14907,0.57940596,0.789703,0.60837734,0.80418867,0.53447723,0.7672386,0.51874197,0.759371,0.5946183,0.79730916,0.61188304,0.8059415,0.63078165,0.8153908,0.627313,0.8136565,0.612371,0.8061855,0.6421374,0.8210687
14914,0.6590607,0.82953036,0.5941029,0.7970514,0.5805269,0.7902634,0.56554425,0.7827721,0.60072994,0.800365,0.54487956,0.7724398,0.48123693,0.74061847,0.5976829,0.7988415,0.54806674,0.77403337,0.49573636,0.7478682
14916,0.6260481,0.81302404,0.6849365,0.84246826,0.6132561,0.80662805,0.6300452,0.8150226,0.58955836,0.7947792,0.5626268,0.7813134,0.6172098,0.8086049,0.6338963,0.8169482,0.6473322,0.8236661,0.6328819,0.81644094
14930,0.75850344,0.8792517,0.6624247,0.83121234,0.69399196,0.84699595,0.59806204,0.799031,0.7312921,0.86564606,0.7695378,0.8847689,0.6698009,0.83490044,0.7167887,0.8583944,0.6727396,0.8363698,0.7395539,0.86977696
14932,0.6333914,0.8166957,0.6799051,0.8399526,0.6576509,0.8288255,0.57261693,0.78630847,0.6179025,0.80895126,0.6247078,0.8123539,0.6076093,0.80380464,0.6744504,0.8372252,0.69482124,0.8474106,0.6657876,0.8328938
14939,0.75644374,0.87822187,0.6925957,0.84629786,0.7016543,0.85082716,0.6158602,0.8079301,0.7175573,0.85877866,0.75802016,0.8790101,0.6837842,0.8418921,0.72495705,0.8624785,0.6840466,0.8420233,0.7405906,0.8702953
14947,0.6579087,0.82895434,0.65709716,0.82854855,0.6239973,0.8119986,0.58718956,0.7935948,0.6131063,0.8065531,0.6205083,0.81025416,0.5801478,0.7900739,0.6088743,0.80443716,0.6367235,0.81836176,0.61763364,0.8088168
15180,0.6266427,0.81332135,0.6200244,0.8100122,0.6391247,0.8195623,0.61964095,0.8098205,0.55529624,0.7776481,0.5293373,0.76466864,0.4854015,0.74270076,0.5363649,0.76818246,0.5890829,0.7945415,0.5385363,0.76926816
15240,0.5764731,0.78823656,0.56175774,0.7808789,0.5449017,0.77245086,0.5312959,0.76564795,0.60462654,0.80231327,0.58263,0.79131496,0.61059463,0.8052973,0.58901083,0.7945054,0.5728083,0.78640413,0.6410867,0.82054335
15339,0.5396229,0.76981145,0.6453083,0.8226541,0.56625134,0.78312564,0.5819035,0.7909517,0.5367383,0.76836914,0.45011926,0.7250596,0.45035166,0.72517586,0.5767579,0.78837895,0.49584466,0.7479223,0.48433667,0.7421683
15419,0.77450514,0.88725257,0.70686805,0.853434,0.73974586,0.8698729,0.6544782,0.8272391,0.6996503,0.84982514,0.6906738,0.8453369,0.6242919,0.81214595,0.7103572,0.8551786,0.66947216,0.8347361,0.7079296,0.8539648
15425,0.76582724,0.8829136,0.67772,0.83886003,0.7068132,0.8534066,0.6776403,0.83882016,0.7265364,0.8632682,0.7271784,0.86358917,0.6577723,0.82888615,0.71291876,0.8564594,0.68480885,0.8424044,0.7274914,0.8637457
