Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Score
98254,0.6481906,0.8240953,0.65767115,0.8288356,0.58069885,0.7903494,0.64241207,0.82120603,0.66490936,0.8324547,0.7516728,0.8758364,0.724583,0.8622915,0.76266694,0.8813335,0.7750881,0.88754404,0.7867444,0.8933722
98255,0.73067373,0.8653369,0.7272762,0.8636381,0.6606466,0.83032334,0.70520866,0.8526043,0.7366193,0.8683096,0.80386484,0.9019324,0.76690924,0.8834546,0.8315159,0.91575795,0.79852164,0.8992608,0.8368182,0.9184091
98256,0.639868,0.819934,0.59691644,0.7984582,0.566808,0.783404,0.6626524,0.8313262,0.6168809,0.80844045,0.7055085,0.85275424,0.5975111,0.7987555,0.6830837,0.8415419,0.68599105,0.8429955,0.6801592,0.8400796
98257,0.7048677,0.85243386,0.7409382,0.8704691,0.65671,0.828355,0.74850786,0.8742539,0.68355954,0.84177977,0.7120736,0.8560368,0.7017415,0.8508707,0.79354376,0.8967719,0.79437244,0.8971862,0.769529,0.8847645
98258,0.62283725,0.81141865,0.6387526,0.8193763,0.5274577,0.76372886,0.5921583,0.79607916,0.55402255,0.7770113,0.6096511,0.80482554,0.62456864,0.81228435,0.58776355,0.7938818,0.61985314,0.80992657,0.6384889,0.81924444
98259,0.60542834,0.80271417,0.5819831,0.79099154,0.53340566,0.76670283,0.5738559,0.78692794,0.5895068,0.79475343,0.7007955,0.8503977,0.6859506,0.84297526,0.6704941,0.83524704,0.7155206,0.8577603,0.752625,0.8763125
98260,0.7131034,0.8565517,0.6854873,0.84274364,0.6624683,0.83123416,0.74350774,0.8717539,0.65180606,0.82590306,0.7275976,0.8637988,0.66534644,0.8326732,0.7626611,0.88133055,0.72253406,0.86126703,0.7391752,0.8695876
98261,0.70119846,0.8505992,0.67719066,0.83859533,0.61992335,0.8099617,0.68241286,0.84120643,0.7118465,0.85592324,0.7557923,0.8778962,0.7523611,0.8761805,0.7340481,0.86702406,0.7778515,0.8889258,0.7930515,0.89652574
98262,0.6394962,0.8197481,0.6057131,0.80285656,0.57562834,0.78781414,0.6325592,0.8162796,0.5684711,0.78423554,0.6927067,0.84635335,0.6283356,0.8141678,0.67012614,0.8350631,0.7219329,0.86096644,0.7275896,0.8637948
98263,0.68175495,0.8408775,0.7268288,0.8634144,0.6594719,0.829736,0.6997671,0.84988356,0.7109737,0.85548687,0.6988934,0.8494467,0.6884935,0.84424675,0.7521728,0.8760864,0.741974,0.870987,0.7502836,0.8751418
98264,0.675751,0.8378755,0.67294794,0.83647394,0.59749854,0.79874927,0.72346497,0.8617325,0.62194514,0.8109726,0.6594329,0.82971644,0.62527287,0.81263644,0.7095126,0.8547563,0.699599,0.8497995,0.6866617,0.84333086
98265,0.7350163,0.8675082,0.71013534,0.8550677,0.6450206,0.8225103,0.65085256,0.8254263,0.71469945,0.85734975,0.8137635,0.90688175,0.74546653,0.87273324,0.77426785,0.88713396,0.79790866,0.89895433,0.81748307,0.90874153
98266,0.76854277,0.8842714,0.71990126,0.85995066,0.6702496,0.8351248,0.6964762,0.8482381,0.6985967,0.84929836,0.78069276,0.8903464,0.6879921,0.84399605,0.7734504,0.8867252,0.74470085,0.87235045,0.75525445,0.87762725
98267,0.71139395,0.855697,0.6991683,0.84958416,0.63307303,0.81653655,0.6887351,0.84436756,0.71957767,0.85978884,0.7301353,0.86506766,0.72101974,0.8605099,0.7625506,0.8812753,0.7847021,0.89235103,0.78200495,0.8910025
98268,0.6598109,0.82990545,0.6772186,0.83860934,0.66205055,0.83102524,0.6369316,0.8184658,0.6258087,0.81290436,0.5867273,0.7933637,0.52436316,0.7621816,0.67838246,0.8391912,0.63459826,0.8172991,0.5900612,0.7950306
98269,0.70537794,0.85268897,0.6788677,0.83943385,0.6383492,0.8191746,0.64740396,0.823702,0.7127861,0.85639304,0.7922939,0.89614695,0.7265226,0.86326134,0.79058504,0.8952925,0.788182,0.894091,0.80150473,0.90075237
98270,0.69239247,0.84619623,0.6500544,0.8250272,0.5968611,0.79843056,0.60236114,0.8011806,0.6566293,0.82831466,0.74839926,0.8741996,0.70611376,0.8530569,0.7306725,0.86533624,0.7725204,0.8862602,0.7599292,0.8799646
98271,0.620877,0.8104385,0.6087075,0.8043537,0.53248405,0.766242,0.58859324,0.7942966,0.6094942,0.8047471,0.73284906,0.86642456,0.7049386,0.8524693,0.7157893,0.85789466,0.74503875,0.8725194,0.7528914,0.8764457
98272,0.69022244,0.84511125,0.6548699,0.82743496,0.63199925,0.8159996,0.61510444,0.8075522,0.7308081,0.865404,0.8764602,0.9382301,0.7586178,0.87930894,0.8368012,0.9184006,0.793313,0.8966565,0.87907434,0.93953717
98273,0.66017824,0.8300891,0.67296207,0.83648103,0.58061457,0.7903073,0.62842906,0.8142145,0.6239252,0.8119626,0.7189834,0.8594917,0.6836797,0.84183985,0.7688086,0.8844043,0.7629917,0.88149583,0.7660506,0.8830253
98274,0.6304863,0.8152431,0.6558337,0.82791686,0.56448376,0.7822419,0.6578953,0.82894766,0.6341298,0.8170649,0.7095509,0.8547754,0.67791677,0.8389584,0.71934366,0.85967183,0.69896126,0.8494806,0.7056463,0.85282314
98275,0.70773417,0.85386705,0.684017,0.8420085,0.6234946,0.8117473,0.6496936,0.8248468,0.7355739,0.86778694,0.7910244,0.8955122,0.74507403,0.872537,0.7784023,0.88920116,0.7706219,0.88531095,0.7982763,0.89913815
98276,0.6849738,0.84248686,0.6849309,0.84246546,0.60910374,0.80455184,0.6485103,0.8242551,0.71077603,0.85538805,0.74074984,0.8703749,0.72145164,0.8607258,0.7767279,0.88836396,0.76903594,0.88451797,0.75684696,0.87842345
98277,0.63401973,0.81700987,0.6385266,0.81926334,0.56113267,0.78056633,0.6224333,0.81121665,0.6395381,0.819769,0.69801265,0.8490063,0.70800745,0.8540037,0.7079974,0.85399866,0.75364745,0.8768237,0.74241537,0.8712077
98278,0.7072371,0.85361856,0.68925816,0.84462905,0.6650156,0.8325078,0.6882714,0.8441357,0.69531006,0.84765506,0.8094462,0.9047231,0.73491484,0.8674574,0.79552966,0.8977648,0.7622772,0.88113856,0.8019427,0.90097135
98279,0.7506442,0.8753221,0.7106635,0.8553318,0.65682006,0.82841,0.6971414,0.8485707,0.75147367,0.87573683,0.8468576,0.9234288,0.75297713,0.87648857,0.83440626,0.9172031,0.7870413,0.89352065,0.82905126,0.9145256
98280,0.6724974,0.8362487,0.6768749,0.83843744,0.5970851,0.79854256,0.6890305,0.84451526,0.621657,0.8108285,0.67552054,0.83776027,0.6511375,0.82556874,0.7275854,0.86379266,0.71950924,0.8597546,0.70998,0.85499
98281,0.7051071,0.85255355,0.66984326,0.8349216,0.591347,0.7956735,0.6544837,0.82724184,0.68538076,0.84269035,0.73956394,0.869782,0.7423135,0.87115675,0.7473886,0.8736943,0.7480035,0.87400174,0.76016235,0.8800812
98282,0.67817146,0.8390857,0.7152034,0.8576017,0.6485983,0.82429916,0.6965557,0.8482778,0.679489,0.8397445,0.71099395,0.855497,0.691983,0.8459915,0.7371207,0.8685603,0.73557585,0.86778796,0.76009715,0.8800486
98283,0.6788199,0.83940995,0.6722871,0.83614355,0.5884359,0.79421794,0.66414005,0.83207,0.67980903,0.83990455,0.72066903,0.8603345,0.7096499,0.85482496,0.73377633,0.86688817,0.7384077,0.8692038,0.7475524,0.8737762
98284,0.5071384,0.7535692,0.51670843,0.7583542,0.4232083,0.7116041,0.49445796,0.747229,0.53250295,0.76625144,0.6332074,0.81660366,0.6259473,0.8129736,0.6517147,0.82585734,0.65156376,0.8257819,0.67556727,0.83778363
98285,0.5865862,0.7932931,0.58150685,0.7907534,0.49927548,0.7496377,0.56391144,0.7819557,0.6086463,0.80432314,0.68392396,0.841962,0.67472136,0.8373607,0.67852074,0.83926034,0.7064427,0.85322136,0.7156974,0.8578487
98286,0.652725,0.8263625,0.6847646,0.8423823,0.644954,0.822477,0.6239685,0.81198424,0.6777742,0.8388871,0.6867923,0.8433962,0.6796348,0.8398174,0.77842283,0.8892114,0.7279752,0.86398757,0.7101188,0.8550594
98287,0.6868013,0.84340066,0.68728006,0.84364,0.6181678,0.80908394,0.64147687,0.82073843,0.677993,0.8389965,0.7713294,0.8856647,0.71248925,0.8562446,0.77364254,0.88682127,0.7585019,0.87925094,0.76942194,0.88471097
98288,0.6467775,0.82338876,0.66940916,0.8347046,0.57299304,0.7864965,0.5793092,0.7896546,0.6384139,0.81920695,0.6575341,0.82876706,0.6801719,0.840086,0.6923772,0.8461886,0.6985308,0.8492654,0.6936191,0.8468095
98289,0.6678876,0.83394384,0.6379044,0.8189522,0.588079,0.7940395,0.64132166,0.8206608,0.64058125,0.8202906,0.7539207,0.87696034,0.69977725,0.8498886,0.7292705,0.8646352,0.7557155,0.87785774,0.79046327,0.8952316
98290,0.520339,0.7601695,0.53628993,0.76814497,0.4857267,0.74286336,0.44621676,0.7231084,0.5341492,0.7670746,0.6152015,0.80760074,0.63415396,0.817077,0.56352603,0.781763,0.64975655,0.8248783,0.65213966,0.82606983
98291,0.7149724,0.8574862,0.6875626,0.8437813,0.63613343,0.8180667,0.6609039,0.83045197,0.6934571,0.84672856,0.787892,0.893946,0.7149998,0.8574999,0.75887907,0.87943953,0.77160734,0.8858037,0.80282056,0.9014103
98292,0.64866674,0.82433337,0.6890236,0.8445118,0.61248183,0.8062409,0.6500948,0.8250474,0.73295176,0.8664759,0.7953677,0.89768386,0.7859555,0.8929777,0.805255,0.90262747,0.7908625,0.8954313,0.8439422,0.9219711
98293,0.62858725,0.8142936,0.62066466,0.8103323,0.5169699,0.75848496,0.5853676,0.79268384,0.6325159,0.81625795,0.7140487,0.8570243,0.69456637,0.8472832,0.7014729,0.85073644,0.7115834,0.8557917,0.71706986,0.85853493
98294,0.66113806,0.830569,0.59409285,0.7970464,0.5900014,0.7950007,0.6170224,0.8085112,0.63032925,0.8151646,0.70729935,0.8536497,0.60121816,0.8006091,0.6868912,0.8434456,0.72395384,0.8619769,0.6777661,0.83888304
98295,0.64684427,0.82342213,0.6591284,0.8295642,0.5867151,0.79335755,0.62845147,0.81422573,0.63465476,0.8173274,0.7297319,0.86486596,0.72259533,0.86129767,0.7323024,0.8661512,0.76903266,0.88451636,0.7769644,0.8884822
98296,0.643535,0.8217675,0.65453607,0.827268,0.56667733,0.78333867,0.5960165,0.79800826,0.6255685,0.81278425,0.6724584,0.8362292,0.6557056,0.8278528,0.7223242,0.86116207,0.70494103,0.8524705,0.71510816,0.8575541
98297,0.66409504,0.8320475,0.6914784,0.8457392,0.591113,0.7955565,0.7013558,0.8506779,0.6511941,0.82559705,0.674278,0.837139,0.6737746,0.8368873,0.73131305,0.8656565,0.75871605,0.87935805,0.7310998,0.8655499
98298,0.720986,0.860493,0.68193173,0.84096587,0.6159636,0.8079818,0.70318407,0.85159206,0.66929495,0.8346475,0.7333205,0.86666024,0.6927317,0.8463658,0.74062234,0.87031114,0.74810314,0.8740516,0.7456875,0.87284374
98299,0.6207553,0.81037766,0.6660277,0.8330139,0.54361117,0.7718056,0.6325753,0.81628764,0.64068687,0.82034343,0.67933416,0.8396671,0.7049862,0.8524931,0.7323977,0.86619884,0.6589469,0.82947344,0.69450986,0.84725493
98300,0.61675155,0.8083758,0.6160834,0.8080417,0.55442995,0.777215,0.5707307,0.78536534,0.6118622,0.8059311,0.7137189,0.85685945,0.6653073,0.83265364,0.71973497,0.85986745,0.69017196,0.845086,0.74193966,0.87096983
98301,0.6206875,0.81034374,0.58518356,0.7925918,0.57308525,0.78654265,0.55291104,0.7764555,0.70396066,0.8519803,0.81307435,0.9065372,0.78348505,0.8917425,0.7589259,0.87946296,0.7565758,0.8782879,0.8246454,0.9123227
98302,0.7383891,0.8691945,0.68437606,0.842188,0.6430929,0.82154644,0.69039273,0.84519637,0.71051073,0.85525537,0.80120903,0.9006045,0.7316434,0.8658217,0.777436,0.888718,0.76138926,0.8806946,0.80076885,0.9003844
98303,0.6634777,0.8317388,0.642943,0.8214715,0.57911193,0.78955597,0.6077621,0.80388105,0.68695533,0.84347767,0.8153769,0.90768844,0.7644396,0.8822198,0.7618146,0.8809073,0.761364,0.880682,0.82777137,0.9138857
98304,0.766096,0.883048,0.74149334,0.8707467,0.6711906,0.8355953,0.67486846,0.83743423,0.7552993,0.87764966,0.8362458,0.9181229,0.80656165,0.90328085,0.8394864,0.9197432,0.8105473,0.9052737,0.84766436,0.9238322
98305,0.72374403,0.861872,0.71167165,0.8558358,0.6499895,0.82499474,0.67143404,0.835717,0.71356833,0.85678416,0.7404113,0.87020564,0.72036237,0.8601812,0.77174723,0.8858736,0.74149615,0.87074804,0.76257133,0.88128567
98306,0.6843407,0.84217036,0.65917015,0.8295851,0.6384085,0.8192042,0.6580684,0.8290342,0.65311855,0.8265593,0.7333548,0.8666774,0.65228295,0.8261415,0.7508119,0.8754059,0.745847,0.8729235,0.7364792,0.86823964
98307,0.7123402,0.85617006,0.7263751,0.86318755,0.6604572,0.83022857,0.6743766,0.8371883,0.71896386,0.85948193,0.79402786,0.8970139,0.7671807,0.88359034,0.79955363,0.8997768,0.7946842,0.8973421,0.8174742,0.90873706
98308,0.68591434,0.84295714,0.694417,0.8472085,0.6055819,0.80279094,0.64736795,0.823684,0.7055936,0.8527968,0.79304576,0.8965229,0.78159714,0.89079857,0.77903414,0.88951707,0.794438,0.897219,0.8176087,0.90880436
98309,0.7206085,0.86030424,0.7143634,0.85718167,0.64386404,0.821932,0.6647705,0.83238524,0.71349865,0.8567493,0.76467586,0.8823379,0.7142744,0.8571372,0.82209486,0.91104746,0.79581165,0.8979058,0.77604973,0.88802487
98310,0.74480975,0.8724049,0.6959089,0.84795445,0.66320115,0.83160055,0.6513511,0.82567555,0.7007474,0.8503737,0.76804,0.88402,0.71657085,0.8582854,0.7466624,0.8733312,0.7017193,0.85085964,0.76525915,0.8826296
98311,0.7304159,0.8652079,0.6982522,0.8491261,0.6406076,0.8203038,0.64980257,0.8249013,0.7321745,0.86608726,0.80901647,0.90450823,0.7657001,0.88285005,0.78687507,0.8934375,0.7924967,0.89624834,0.8340279,0.91701394
98312,0.698756,0.849378,0.7197205,0.85986024,0.63759184,0.8187959,0.6801454,0.8400727,0.73651856,0.8682593,0.7760235,0.88801175,0.7943647,0.89718235,0.8172341,0.908617,0.75064063,0.8753203,0.8195352,0.9097676
98313,0.7259053,0.86295265,0.72261095,0.8613055,0.6576896,0.8288448,0.6596335,0.82981676,0.7498723,0.87493616,0.84003365,0.9200168,0.7648951,0.88244754,0.8438059,0.92190295,0.7998431,0.89992154,0.8400138,0.9200069
98314,0.7603872,0.8801936,0.7269135,0.8634567,0.67093736,0.83546865,0.6797433,0.83987164,0.7350737,0.86753684,0.79863805,0.89931905,0.7184205,0.85921025,0.7878628,0.8939314,0.7723304,0.8861652,0.7758889,0.88794446
98315,0.6414975,0.82074875,0.64322805,0.821614,0.57845837,0.78922915,0.6221095,0.8110547,0.652252,0.826126,0.7435819,0.87179095,0.6766971,0.8383485,0.70182395,0.850912,0.73927295,0.8696365,0.74112314,0.8705616
98316,0.7924016,0.8962008,0.7417384,0.87086916,0.685313,0.8426565,0.6763625,0.83818126,0.7662679,0.88313395,0.8593937,0.92969686,0.78676134,0.89338064,0.82972825,0.9148641,0.7815019,0.89075094,0.84097236,0.9204862
98317,0.66732454,0.8336623,0.6721505,0.83607525,0.62486136,0.8124307,0.61430776,0.8071539,0.73348343,0.8667417,0.846962,0.923481,0.8107568,0.9053784,0.7862263,0.89311314,0.7802142,0.8901071,0.84889597,0.924448
98318,0.75159216,0.8757961,0.7162951,0.85814756,0.6622271,0.8311136,0.71766484,0.8588324,0.75299966,0.87649983,0.8333692,0.9166846,0.7869706,0.8934853,0.8249982,0.91249907,0.81227905,0.9061395,0.8629811,0.93149054
98319,0.7027025,0.85135126,0.65861046,0.82930523,0.6292683,0.81463414,0.6897939,0.8448969,0.65407234,0.82703614,0.7729436,0.8864718,0.7000209,0.85001045,0.7530385,0.87651926,0.77995676,0.8899784,0.7820884,0.8910442
98320,0.735553,0.8677765,0.70147747,0.85073876,0.66990864,0.8349543,0.6431969,0.8215984,0.77511483,0.8875574,0.86267936,0.9313397,0.7622187,0.88110936,0.8234379,0.91171896,0.78782976,0.8939149,0.82928395,0.914642
98321,0.73379695,0.8668985,0.69200397,0.846002,0.6543479,0.82717395,0.7009929,0.8504964,0.6659318,0.8329659,0.7717323,0.88586617,0.69378144,0.8468907,0.74776924,0.8738846,0.76269823,0.8813491,0.78530645,0.8926532
98322,0.71429,0.857145,0.6688546,0.8344273,0.60732603,0.803663,0.60101295,0.8005065,0.73030955,0.86515474,0.86095935,0.93047965,0.7415265,0.87076324,0.8126342,0.9063171,0.79503715,0.8975186,0.8500808,0.92504036
98323,0.7076268,0.8538134,0.6719938,0.83599687,0.5869498,0.7934749,0.5819185,0.79095924,0.73823667,0.86911833,0.7886151,0.89430755,0.7740425,0.88702124,0.7743834,0.8871917,0.7191062,0.8595531,0.7599134,0.8799567
98324,0.5867209,0.7933605,0.6011605,0.80058026,0.5213218,0.7606609,0.62188566,0.8109428,0.5810024,0.79050124,0.6784187,0.8392093,0.6411762,0.8205881,0.6760869,0.83804345,0.699214,0.849607,0.7012395,0.8506198
98325,0.6844595,0.8422297,0.64632297,0.8231615,0.60542023,0.8027101,0.66477156,0.8323858,0.66889167,0.83444583,0.7577305,0.87886524,0.6994046,0.8497023,0.7666106,0.8833053,0.75636655,0.87818325,0.78941596,0.894708
98326,0.5361953,0.76809764,0.5425585,0.7712792,0.43905306,0.7195265,0.52513915,0.76256955,0.505918,0.752959,0.62450504,0.8122525,0.5960089,0.79800445,0.6507914,0.8253957,0.69671965,0.8483598,0.6707778,0.8353889
98327,0.6076491,0.80382454,0.63596976,0.8179849,0.5360571,0.76802856,0.5923281,0.79616404,0.6005283,0.8002641,0.69089806,0.84544903,0.6836397,0.8418199,0.6808424,0.8404212,0.7335283,0.8667642,0.7379019,0.86895096
98328,0.7184998,0.8592499,0.6448237,0.82241184,0.6433238,0.8216619,0.70737857,0.8536893,0.7260668,0.8630334,0.7843368,0.8921684,0.7076107,0.85380536,0.80668986,0.9033449,0.7623149,0.88115746,0.78937423,0.8946871
98329,0.689615,0.8448075,0.68224907,0.84112453,0.6107497,0.80537486,0.66202223,0.8310111,0.7143436,0.8571718,0.80260086,0.90130043,0.77857226,0.88928616,0.80897605,0.904488,0.82977057,0.9148853,0.8659144,0.9329572
98330,0.6203741,0.81018704,0.63188934,0.8159447,0.54845893,0.77422947,0.59311235,0.7965562,0.6158276,0.8079138,0.69390047,0.84695023,0.66110575,0.8305529,0.69943774,0.84971887,0.71146464,0.8557323,0.72912335,0.8645617
98331,0.6494819,0.82474095,0.5911075,0.79555374,0.59949523,0.7997476,0.6292375,0.8146187,0.5883565,0.79417825,0.67948234,0.8397412,0.5398905,0.76994526,0.6595875,0.82979375,0.6936786,0.8468393,0.6260225,0.8130113
98332,0.60820735,0.8041037,0.6085446,0.8042723,0.548687,0.7743435,0.56479514,0.78239757,0.62336814,0.8116841,0.74446833,0.87223417,0.73408735,0.8670437,0.72574174,0.8628709,0.73354566,0.86677283,0.7555584,0.8777792
98333,0.6207073,0.81035364,0.6069542,0.8034771,0.5700854,0.7850427,0.5794449,0.78972244,0.61492693,0.80746347,0.73294866,0.86647433,0.69424933,0.8471247,0.68511957,0.8425598,0.7406537,0.8703269,0.7671787,0.8835894
98334,0.6459626,0.8229813,0.62470555,0.8123528,0.6499225,0.82496125,0.57222855,0.7861143,0.629123,0.8145615,0.6486602,0.8243301,0.53681755,0.7684088,0.64122224,0.8206111,0.6268159,0.81340796,0.6197481,0.80987406
98335,0.6806145,0.84030724,0.70485055,0.8524253,0.63117623,0.8155881,0.6868404,0.8434202,0.6695874,0.8347937,0.72528434,0.86264217,0.7129892,0.8564946,0.7683302,0.8841651,0.7403238,0.8701619,0.761167,0.8805835
98336,0.6481502,0.8240751,0.64925516,0.8246276,0.5807051,0.7903526,0.60912204,0.804561,0.6245264,0.8122632,0.7003578,0.8501789,0.6460131,0.8230065,0.7190935,0.8595468,0.73453844,0.8672692,0.7212607,0.8606304
98337,0.5477588,0.7738794,0.51225585,0.75612795,0.43300307,0.71650153,0.5762124,0.7881062,0.55399704,0.7769985,0.5886901,0.794345,0.60827583,0.80413795,0.5677127,0.7838564,0.62970966,0.81485486,0.6108348,0.8054174
98338,0.6655675,0.83278376,0.69146335,0.8457317,0.63757527,0.81878763,0.672923,0.83646154,0.6410154,0.8205077,0.5762987,0.78814936,0.57524526,0.78762263,0.6943181,0.847159,0.6949412,0.84747064,0.64053047,0.82026523
98339,0.55695355,0.7784768,0.57615507,0.78807753,0.488093,0.7440465,0.53253675,0.7662684,0.57283115,0.7864156,0.6652361,0.83261806,0.65348923,0.8267446,0.6596775,0.82983875,0.69345176,0.8467259,0.71470654,0.85735327
98340,0.58465314,0.79232657,0.5935316,0.7967658,0.49815285,0.7490764,0.55180025,0.7759001,0.6007247,0.80036235,0.7089295,0.85446477,0.7006581,0.85032904,0.6638065,0.8319032,0.7009514,0.85047567,0.7554438,0.8777219
98341,0.68896216,0.8444811,0.7023566,0.8511783,0.60525733,0.80262864,0.6530905,0.82654524,0.679121,0.8395605,0.77848685,0.8892434,0.7475679,0.87378395,0.7611964,0.8805982,0.76272964,0.8813648,0.78822076,0.8941104
98342,0.70450735,0.8522537,0.669239,0.8346195,0.59516096,0.7975805,0.6111605,0.80558026,0.70565295,0.8528265,0.7705817,0.88529086,0.74241793,0.87120897,0.74099433,0.87049717,0.7504239,0.87521195,0.78894305,0.8944715
98343,0.4809839,0.740492,0.49405336,0.7470267,0.43388337,0.7169417,0.47953057,0.7397653,0.49146768,0.74573386,0.57392144,0.7869607,0.56084275,0.7804214,0.5732,0.7866,0.6209917,0.81049585,0.641619,0.8208095
98344,0.65625787,0.82812893,0.65102506,0.8255125,0.5635294,0.7817647,0.6260363,0.81301814,0.6249194,0.8124597,0.6775924,0.8387962,0.66491234,0.8324562,0.6823883,0.84119415,0.68837106,0.84418553,0.6973222,0.84866107
98345,0.7290081,0.86450404,0.7137542,0.8568771,0.6506387,0.82531935,0.6217273,0.8108636,0.73179233,0.86589617,0.8480177,0.92400885,0.7655952,0.8827976,0.7921212,0.8960606,0.77783704,0.8889185,0.8676232,0.9338116
98346,0.59973574,0.79986787,0.57647866,0.78823936,0.59595895,0.7979795,0.62899125,0.8144956,0.6076405,0.80382025,0.67252266,0.83626133,0.59380245,0.7969012,0.7326681,0.8663341,0.68088806,0.840444,0.6713917,0.83569586
98347,0.59176785,0.7958839,0.58804786,0.79402393,0.5282367,0.7641183,0.57023406,0.78511703,0.55605507,0.77802753,0.6489299,0.8244649,0.6298818,0.8149409,0.64858854,0.82429427,0.723844,0.861922,0.6769163,0.8384582
98348,0.6204226,0.8102113,0.61606884,0.8080344,0.59284294,0.79642147,0.60490406,0.802452,0.6390087,0.8195044,0.71890056,0.8594503,0.68005276,0.8400264,0.6873499,0.84367496,0.76798743,0.88399374,0.75726044,0.8786302
98349,0.70639396,0.853197,0.67452663,0.83726335,0.6162945,0.80814725,0.65762615,0.8288131,0.66656405,0.833282,0.7619424,0.8809712,0.6569902,0.8284951,0.7679497,0.88397485,0.7552849,0.87764245,0.75131536,0.8756577
98350,0.57661915,0.7883096,0.57623076,0.7881154,0.49171633,0.7458582,0.57630265,0.7881513,0.6030531,0.80152655,0.7262099,0.86310494,0.6791899,0.83959496,0.68636703,0.8431835,0.6926645,0.84633225,0.7427369,0.8713684
