Unnamed: 0,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_doordash_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_doordash_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_apple_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_apple_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_samsara_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_samsara_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_yelp_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_yelp_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_match_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_match_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_i2c_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_i2c_ux_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_adobe_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_adobe_ux_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_amazon_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_amazon_ux_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_rowan_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_rowan_ux_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_google_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_google_ux_Score
12483,0.753215,0.87660754,0.7073402,0.8536701,0.7337129,0.86685646,0.63695645,0.8184782,0.715914,0.857957,0.76774627,0.8838731,0.6923257,0.84616286,0.74221694,0.8711085,0.7169206,0.8584603,0.75739837,0.8786992
12484,0.6559181,0.82795906,0.6543505,0.82717526,0.65975046,0.82987523,0.5330602,0.7665301,0.6949632,0.8474816,0.71207196,0.85603595,0.6562578,0.82812893,0.6765075,0.83825374,0.6659447,0.83297235,0.7096017,0.8548008
12485,0.6721584,0.83607924,0.67369175,0.8368459,0.6758284,0.8379142,0.585518,0.792759,0.66747844,0.8337392,0.7594769,0.87973845,0.71163476,0.8558174,0.7379714,0.8689857,0.73290247,0.86645126,0.77463585,0.8873179
12486,0.76286125,0.8814306,0.7692414,0.88462067,0.7530898,0.8765449,0.64666355,0.8233318,0.78606415,0.8930321,0.7564081,0.87820405,0.72818404,0.864092,0.8001065,0.90005326,0.73386973,0.8669349,0.74921083,0.8746054
12487,0.75587106,0.8779355,0.7195453,0.8597727,0.7155647,0.85778236,0.592538,0.796269,0.7178019,0.85890096,0.76329434,0.88164717,0.69527197,0.847636,0.7499703,0.87498516,0.7074723,0.85373616,0.7202432,0.8601216
12488,0.5004784,0.7502392,0.60471404,0.802357,0.52400696,0.7620035,0.5082661,0.75413305,0.50749195,0.753746,0.4872117,0.74360585,0.48752463,0.7437623,0.53376716,0.7668836,0.59064066,0.79532033,0.5282532,0.7641266
12489,0.5957615,0.79788077,0.62214434,0.8110722,0.6184504,0.8092252,0.535337,0.7676685,0.5863569,0.79317844,0.6114969,0.80574846,0.5996774,0.79983866,0.6462698,0.8231349,0.59196424,0.7959821,0.5911001,0.79555005
12490,0.5999118,0.7999559,0.6004565,0.80022824,0.5927236,0.7963618,0.5942267,0.79711336,0.58303034,0.7915152,0.6166004,0.8083002,0.6017078,0.8008539,0.5972645,0.79863226,0.6598152,0.8299076,0.62285924,0.8114296
12491,0.7169099,0.85845494,0.68935394,0.844677,0.7229774,0.8614887,0.6353336,0.81766677,0.7029414,0.8514707,0.7212411,0.86062056,0.6771169,0.83855844,0.73605764,0.8680288,0.7288897,0.86444485,0.74915946,0.8745797
12492,0.5763542,0.78817713,0.5882299,0.79411495,0.5801452,0.79007256,0.5614408,0.7807204,0.5526191,0.77630955,0.5060588,0.7530294,0.51010084,0.7550504,0.5864922,0.7932461,0.5675503,0.78377515,0.47490752,0.73745376
12493,0.6255572,0.8127786,0.630114,0.81505704,0.63558596,0.817793,0.58092153,0.79046077,0.5927968,0.7963984,0.661146,0.83057296,0.6252614,0.8126307,0.6729022,0.8364511,0.680713,0.84035647,0.66228104,0.8311405
12494,0.7021425,0.85107124,0.6868231,0.84341156,0.72241294,0.8612065,0.6478766,0.8239383,0.6774705,0.8387352,0.7091131,0.85455656,0.68221945,0.84110975,0.7052736,0.8526368,0.7533787,0.8766893,0.7425198,0.8712599
12495,0.69512945,0.8475647,0.68099684,0.84049845,0.6612654,0.8306327,0.60785705,0.8039285,0.6778804,0.8389402,0.7782998,0.8891499,0.68340117,0.84170055,0.75063187,0.8753159,0.7377076,0.8688538,0.748402,0.874201
12496,0.7624519,0.88122594,0.7235367,0.86176836,0.7399378,0.8699689,0.6493036,0.82465184,0.7371952,0.8685976,0.77039456,0.8851973,0.67892814,0.83946407,0.77466995,0.88733494,0.77342254,0.88671124,0.7627194,0.8813597
12497,0.691633,0.8458165,0.66616285,0.8330814,0.7055068,0.8527534,0.6394568,0.8197284,0.6646905,0.83234525,0.6930672,0.8465336,0.62267756,0.8113388,0.71401393,0.85700697,0.6645052,0.8322526,0.6743665,0.83718324
12498,0.7541361,0.87706804,0.73219156,0.8660958,0.72609574,0.86304784,0.65811765,0.8290588,0.7121465,0.85607326,0.7523005,0.87615025,0.68926764,0.8446338,0.7591126,0.8795563,0.7297879,0.8648939,0.7458359,0.87291795
12499,0.7128487,0.85642433,0.68897355,0.8444868,0.7102694,0.8551347,0.5792198,0.7896099,0.7176143,0.85880715,0.7125223,0.85626113,0.6914992,0.8457496,0.7160586,0.8580293,0.6628318,0.8314159,0.7094429,0.8547214
12500,0.7497718,0.8748859,0.7150215,0.85751075,0.6810285,0.84051424,0.60594,0.80297,0.7601565,0.88007826,0.7449683,0.87248415,0.763376,0.881688,0.7451042,0.8725521,0.72014284,0.8600714,0.7501533,0.87507665
12501,0.45048678,0.7252434,0.4535427,0.72677135,0.4675916,0.7337958,0.3934936,0.6967468,0.41251427,0.7062571,0.34168953,0.6708448,0.35485792,0.67742896,0.36871535,0.68435764,0.40015018,0.7000751,0.362676,0.681338
12502,0.68708533,0.8435427,0.7126213,0.8563106,0.68637586,0.8431879,0.5989742,0.7994871,0.7355076,0.8677538,0.6648809,0.83244044,0.685784,0.842892,0.7357166,0.8678583,0.6643487,0.83217436,0.68054175,0.8402709
12503,0.63147265,0.8157363,0.554358,0.777179,0.64236414,0.8211821,0.55227375,0.7761369,0.55101895,0.7755095,0.63663125,0.8183156,0.49846298,0.74923146,0.59309053,0.79654527,0.62127995,0.81064,0.57056135,0.7852807
12504,0.6949769,0.84748846,0.6905852,0.84529257,0.6992773,0.84963864,0.6478577,0.82392883,0.6506829,0.82534146,0.6000171,0.80000854,0.5407934,0.7703967,0.70673084,0.8533654,0.614215,0.8071075,0.5608649,0.78043246
12505,0.67725027,0.83862513,0.6439036,0.8219518,0.67288554,0.83644277,0.5802684,0.7901342,0.64446914,0.8222346,0.67433274,0.83716637,0.5784235,0.78921175,0.6624727,0.83123636,0.68211615,0.8410581,0.6611172,0.8305586
12506,0.6578548,0.8289274,0.63373715,0.81686854,0.64466864,0.8223343,0.57983875,0.7899194,0.6248988,0.8124494,0.6380106,0.8190053,0.60082966,0.8004148,0.6298376,0.81491876,0.6128243,0.80641216,0.6403333,0.82016665
12507,0.619611,0.8098055,0.65981317,0.8299066,0.6988307,0.84941536,0.5710562,0.78552806,0.64790267,0.82395136,0.63831973,0.81915987,0.6697577,0.83487886,0.66803896,0.8340195,0.67887175,0.8394359,0.68802464,0.8440123
12508,0.7580935,0.87904674,0.6804084,0.84020424,0.7065215,0.85326076,0.5839857,0.79199284,0.72506356,0.8625318,0.7412077,0.87060386,0.6602914,0.8301457,0.7097628,0.8548814,0.6562596,0.82812977,0.7175547,0.85877734
12509,0.6451078,0.8225539,0.6970967,0.84854835,0.6830742,0.8415371,0.5962544,0.7981272,0.6266886,0.8133443,0.6320275,0.81601375,0.5868661,0.79343307,0.6683466,0.8341733,0.6688265,0.8344133,0.6194435,0.8097217
12510,0.6265682,0.8132841,0.61873025,0.80936515,0.61878407,0.80939204,0.5757029,0.78785145,0.5890656,0.7945328,0.65697694,0.82848847,0.60201716,0.8010086,0.65613997,0.82807,0.6802504,0.8401252,0.68516374,0.84258187
12511,0.6132732,0.8066366,0.586843,0.7934215,0.56844234,0.7842212,0.54613316,0.7730666,0.57908636,0.78954315,0.6474967,0.82374835,0.58958805,0.794794,0.6296134,0.8148067,0.650921,0.8254605,0.6201052,0.81005263
12512,0.6653814,0.8326907,0.66019684,0.8300984,0.5983485,0.79917425,0.5909604,0.7954802,0.6486577,0.82432884,0.6142748,0.80713737,0.6219908,0.8109954,0.66463256,0.8323163,0.678867,0.8394335,0.64610153,0.82305074
12513,0.6426214,0.8213107,0.5762261,0.78811306,0.62660205,0.813301,0.55573684,0.7778684,0.57921916,0.78960955,0.61898685,0.8094934,0.5088273,0.75441366,0.62006503,0.8100325,0.5937391,0.7968695,0.57766235,0.7888312
12514,0.7203867,0.8601934,0.70969045,0.8548452,0.6984379,0.84921896,0.65399975,0.8269999,0.6858962,0.8429481,0.6804472,0.8402236,0.5917475,0.79587376,0.7141233,0.8570616,0.6541093,0.8270546,0.6383786,0.8191893
12515,0.7690624,0.8845312,0.7354314,0.8677157,0.70175296,0.85087645,0.6496043,0.82480216,0.72907484,0.8645374,0.7279187,0.8639593,0.68104374,0.8405219,0.75747633,0.87873816,0.7514001,0.87570006,0.7305445,0.8652723
12516,0.73188245,0.8659412,0.7283796,0.8641898,0.7863704,0.8931852,0.693117,0.8465585,0.697331,0.8486655,0.6538343,0.8269172,0.6351454,0.8175727,0.7412118,0.8706059,0.686135,0.8430675,0.6832888,0.8416444
12518,0.6788373,0.83941865,0.7193878,0.8596939,0.7374965,0.86874825,0.6456389,0.8228195,0.73129624,0.86564815,0.69319856,0.8465993,0.73023236,0.8651162,0.76808345,0.8840417,0.7267471,0.8633735,0.7328646,0.8664323
12519,0.72891706,0.86445856,0.71405923,0.8570296,0.70166683,0.8508334,0.6237136,0.8118568,0.67585135,0.8379257,0.6298463,0.81492317,0.63899654,0.8194983,0.6970986,0.8485493,0.6754907,0.8377453,0.67474043,0.8373702
12520,0.73169667,0.8658483,0.71355224,0.8567761,0.6635487,0.83177435,0.63258874,0.8162944,0.6950427,0.84752136,0.7508743,0.87543714,0.7070199,0.85350996,0.71069026,0.85534513,0.7179661,0.85898304,0.747306,0.873653
12521,0.77674013,0.88837004,0.72875094,0.8643755,0.7391993,0.86959964,0.6476768,0.8238384,0.76376927,0.88188463,0.7570103,0.8785051,0.73570263,0.8678513,0.7691548,0.8845774,0.69149953,0.84574974,0.7751495,0.8875748
12523,0.693707,0.8468535,0.6794138,0.8397069,0.66844994,0.83422494,0.6445174,0.8222587,0.64430296,0.8221515,0.6862051,0.8431026,0.6329803,0.8164902,0.67936546,0.8396827,0.68549556,0.8427478,0.72822833,0.86411417
12525,0.85411525,0.9270576,0.7785417,0.88927084,0.8187734,0.9093867,0.7090532,0.85452664,0.857826,0.928913,0.79885703,0.8994285,0.7573012,0.8786506,0.8311108,0.91555536,0.75442207,0.87721103,0.77394545,0.8869727
12526,0.7831706,0.8915853,0.7151103,0.85755515,0.72390103,0.8619505,0.6644974,0.8322487,0.7153482,0.8576741,0.7703173,0.88515866,0.6852425,0.8426212,0.7460207,0.87301034,0.72006243,0.86003125,0.7574966,0.8787483
12527,0.7513016,0.87565076,0.6914112,0.8457056,0.6740004,0.8370002,0.6057578,0.80287886,0.6811017,0.84055084,0.765401,0.8827005,0.6323583,0.81617916,0.72543967,0.86271983,0.69471633,0.84735817,0.6937438,0.8468719
12528,0.66317207,0.831586,0.6664908,0.8332454,0.6917258,0.84586287,0.5890671,0.79453355,0.6406948,0.8203474,0.65896374,0.82948184,0.57731855,0.7886593,0.6899977,0.84499884,0.65861624,0.82930815,0.62727463,0.8136373
12529,0.7780874,0.8890437,0.6694704,0.8347352,0.6995029,0.8497515,0.5883009,0.7941505,0.7362554,0.8681277,0.7602586,0.88012934,0.64963824,0.8248191,0.72574496,0.8628725,0.6309228,0.8154614,0.6983313,0.8491657
12530,0.51228255,0.7561413,0.45220646,0.72610325,0.4653687,0.7326844,0.4616732,0.73083663,0.39388192,0.69694096,0.42920005,0.7146,0.36650014,0.68325007,0.42125607,0.71062803,0.41159242,0.70579624,0.42558512,0.7127926
12531,0.5763453,0.78817266,0.61294246,0.8064712,0.62939394,0.81469697,0.51685053,0.75842524,0.5905144,0.7952572,0.61112976,0.8055649,0.5943888,0.79719436,0.59719646,0.79859823,0.63403904,0.8170195,0.6282409,0.8141204
12532,0.7566346,0.8783173,0.63894176,0.8194709,0.68536866,0.8426843,0.5724603,0.78623015,0.68662834,0.8433142,0.7433183,0.87165916,0.616135,0.8080675,0.68780434,0.8439022,0.6370765,0.81853825,0.68927103,0.8446355
12533,0.7445209,0.87226045,0.7174766,0.8587383,0.72624844,0.86312425,0.62558544,0.8127927,0.726937,0.8634685,0.72557485,0.8627874,0.69925475,0.8496274,0.7471603,0.87358016,0.7041564,0.8520782,0.73696256,0.8684813
12565,0.69858944,0.8492947,0.70169747,0.85084873,0.6763785,0.83818924,0.60997415,0.8049871,0.6705929,0.83529645,0.7082834,0.8541417,0.6383265,0.81916326,0.7236059,0.86180294,0.67953193,0.83976597,0.70390594,0.85195297
12656,0.69836867,0.84918433,0.71857816,0.85928905,0.642746,0.821373,0.6034447,0.80172235,0.7173434,0.85867167,0.7008588,0.8504294,0.683899,0.84194946,0.734684,0.867342,0.6994079,0.8497039,0.7154452,0.85772264
12674,0.7499974,0.8749987,0.7066549,0.85332745,0.738189,0.8690945,0.6258504,0.8129252,0.7153002,0.8576501,0.78281236,0.8914062,0.6995958,0.8497979,0.758772,0.879386,0.7193048,0.8596524,0.76430327,0.8821516
12687,0.65339017,0.8266951,0.65908074,0.8295404,0.5961187,0.79805934,0.6143588,0.8071794,0.6272845,0.81364226,0.6161692,0.8080846,0.618076,0.80903804,0.6582272,0.8291136,0.6301661,0.815083,0.6324631,0.81623155
12736,0.7137209,0.85686046,0.6721107,0.83605534,0.6025156,0.8012578,0.67829216,0.8391461,0.6804365,0.84021825,0.6172614,0.8086307,0.6501904,0.8250952,0.683656,0.841828,0.69031376,0.8451569,0.6475408,0.8237704
13078,0.7340652,0.8670326,0.70859915,0.85429955,0.69103384,0.8455169,0.654322,0.827161,0.72905403,0.864527,0.7216344,0.8608172,0.6764085,0.83820426,0.7395245,0.86976224,0.701695,0.8508475,0.71510994,0.857555
13080,0.7342376,0.86711884,0.7021097,0.85105485,0.7039745,0.85198724,0.60732615,0.8036631,0.7004627,0.85023135,0.7462712,0.87313557,0.6442461,0.82212305,0.74010515,0.8700526,0.7127075,0.85635376,0.7023176,0.8511588
13146,0.7561593,0.87807965,0.747923,0.8739615,0.69486034,0.84743017,0.69048274,0.84524137,0.72007895,0.8600395,0.72142684,0.8607134,0.7195264,0.8597632,0.74588585,0.8729429,0.8000596,0.9000298,0.8019422,0.9009711
13147,0.7932874,0.8966437,0.74712276,0.8735614,0.7181399,0.85906994,0.6743269,0.83716345,0.7619435,0.8809718,0.7044604,0.8522302,0.6914511,0.84572554,0.7361678,0.8680839,0.72534025,0.8626701,0.7358924,0.8679462
13148,0.70962477,0.8548124,0.59871703,0.7993585,0.65430087,0.82715046,0.55422235,0.7771112,0.67114025,0.8355701,0.6158707,0.80793536,0.51866007,0.75933003,0.659237,0.8296185,0.5188448,0.7594224,0.5485801,0.7742901
13149,0.6903032,0.8451516,0.67218316,0.8360916,0.6011406,0.8005703,0.59209335,0.7960467,0.6727014,0.8363507,0.6082464,0.80412316,0.6204375,0.81021875,0.6129842,0.8064921,0.6428559,0.82142794,0.6597151,0.8298576
13150,0.74769914,0.8738496,0.7252598,0.8626299,0.72116184,0.8605809,0.68588626,0.84294313,0.7041974,0.8520987,0.6811564,0.8405782,0.61427844,0.8071392,0.7245045,0.86225224,0.64923763,0.8246188,0.66468424,0.83234215
13196,0.75849414,0.87924707,0.7230741,0.86153704,0.7107401,0.85537004,0.6326025,0.8163012,0.6958287,0.84791434,0.6529758,0.8264879,0.6350816,0.81754076,0.6926569,0.84632844,0.65034974,0.82517487,0.6498494,0.8249247
13382,0.67411053,0.83705527,0.6801413,0.84007066,0.62945217,0.8147261,0.62250125,0.8112506,0.6399486,0.8199743,0.6542464,0.82712317,0.6305568,0.8152784,0.64484227,0.82242113,0.6417706,0.8208853,0.67723167,0.83861583
13461,0.6561011,0.82805055,0.6084854,0.80424273,0.65448594,0.827243,0.5480688,0.7740344,0.6048361,0.80241805,0.62330973,0.81165487,0.57435966,0.7871798,0.631156,0.815578,0.6192982,0.8096491,0.6196885,0.80984426
13475,0.65786856,0.8289343,0.6195456,0.8097728,0.63071656,0.8153583,0.52794975,0.7639749,0.6298301,0.81491506,0.6475979,0.82379895,0.5813581,0.79067904,0.6611904,0.8305952,0.5785996,0.7892998,0.6168674,0.8084337
13477,0.75992316,0.8799616,0.6648546,0.83242726,0.6897483,0.84487414,0.61603093,0.80801547,0.7066356,0.8533178,0.76800334,0.8840017,0.6788776,0.8394388,0.73169184,0.8658459,0.6579157,0.82895786,0.74071205,0.870356
13537,0.7530002,0.8765001,0.6795081,0.83975405,0.71251243,0.85625625,0.64887094,0.8244355,0.7086414,0.8543207,0.7064673,0.85323364,0.6370689,0.8185345,0.7069459,0.85347295,0.6393863,0.81969315,0.6990197,0.84950984
13893,0.7284726,0.8642363,0.7477827,0.87389135,0.75282055,0.87641025,0.7003384,0.8501692,0.7231555,0.86157775,0.60117984,0.8005899,0.6061062,0.80305314,0.7228962,0.8614481,0.6349406,0.8174703,0.61791,0.808955
13897,0.6398784,0.8199392,0.5719481,0.785974,0.55547255,0.7777363,0.5407486,0.7703743,0.5471404,0.7735702,0.46432373,0.7321619,0.43485075,0.71742535,0.54808295,0.7740415,0.5176623,0.75883114,0.44772726,0.7238636
14744,0.73473495,0.8673675,0.65133154,0.8256658,0.6819057,0.8409529,0.64405537,0.8220277,0.6668192,0.8334096,0.70763856,0.85381925,0.62307394,0.81153697,0.6885764,0.84428823,0.67964685,0.8398234,0.70902747,0.85451376
14862,0.73868597,0.869343,0.70372725,0.8518636,0.67527604,0.837638,0.6476406,0.8238203,0.7344823,0.86724114,0.7036791,0.85183954,0.6768688,0.8384344,0.72805166,0.86402583,0.6862066,0.8431033,0.702216,0.851108
14882,0.7751128,0.88755643,0.78707886,0.8935394,0.73051506,0.8652575,0.6814896,0.8407448,0.78867185,0.8943359,0.70164466,0.8508223,0.7027739,0.85138696,0.76825607,0.88412803,0.7085523,0.8542762,0.71797454,0.8589873
14890,0.73617655,0.86808825,0.6843913,0.84219563,0.6665685,0.83328426,0.61581063,0.8079053,0.709466,0.854733,0.73494154,0.86747074,0.6580656,0.8290328,0.75753385,0.8787669,0.682879,0.8414395,0.7168307,0.85841537
14906,0.6368338,0.8184169,0.6219791,0.81098956,0.5967499,0.79837495,0.6300998,0.8150499,0.59413445,0.7970672,0.5256411,0.76282054,0.55609024,0.7780451,0.5868304,0.7934152,0.6038128,0.8019064,0.5579359,0.778968
14907,0.6010171,0.80050856,0.62828803,0.814144,0.59044015,0.7952201,0.5471234,0.7735617,0.6426474,0.8213237,0.6519319,0.82596594,0.6370027,0.81850135,0.67399585,0.8369979,0.65169036,0.8258452,0.68206346,0.84103173
14914,0.59211695,0.7960585,0.49060315,0.7453016,0.45741743,0.72870874,0.47993255,0.7399663,0.5161878,0.7580939,0.472765,0.7363825,0.39759892,0.6987995,0.4744748,0.7372374,0.42243713,0.7112186,0.3984924,0.69924617
14916,0.66738814,0.8336941,0.70196855,0.8509843,0.6475052,0.82375264,0.6286417,0.81432086,0.6411874,0.8205937,0.6131688,0.80658436,0.6478052,0.8239026,0.65661865,0.8283093,0.6700847,0.83504236,0.6465091,0.8232546
14930,0.7538177,0.87690884,0.6283938,0.81419694,0.66565585,0.8328279,0.58953774,0.79476887,0.70047903,0.8502395,0.73994887,0.86997443,0.6193615,0.80968076,0.693265,0.8466325,0.6284454,0.8142227,0.67401433,0.83700716
14932,0.61420035,0.8071002,0.6501761,0.825088,0.6273982,0.8136991,0.5455297,0.77276486,0.59419036,0.7970952,0.6118319,0.80591595,0.5731139,0.78655696,0.6403476,0.8201738,0.6665639,0.833282,0.63152903,0.81576455
14939,0.72500306,0.8625015,0.658509,0.8292545,0.6561191,0.82805955,0.58384025,0.7919201,0.6830312,0.8415156,0.75789213,0.87894607,0.680592,0.84029603,0.69764197,0.848821,0.6832578,0.8416289,0.7562661,0.87813306
14947,0.71453047,0.85726523,0.71077704,0.8553885,0.67491114,0.8374556,0.6503851,0.8251926,0.6678134,0.8339067,0.66586673,0.83293337,0.6298678,0.8149339,0.6892551,0.84462756,0.69257104,0.8462855,0.6887649,0.84438246
15180,0.7320057,0.86600286,0.67934835,0.8396742,0.6915864,0.8457932,0.6381452,0.8190726,0.6774863,0.83874315,0.70800674,0.85400337,0.6218014,0.8109007,0.6490068,0.8245034,0.6776073,0.83880365,0.6941213,0.8470607
15240,0.6611913,0.8305956,0.63887674,0.81943834,0.5877821,0.7938911,0.5343436,0.7671718,0.688128,0.844064,0.69301355,0.8465068,0.70109755,0.85054874,0.6539234,0.8269617,0.6772752,0.8386376,0.7432908,0.8716454
15339,0.652364,0.826182,0.7321922,0.86609614,0.6353314,0.8176657,0.63012445,0.8150622,0.5961966,0.7980983,0.5620534,0.7810267,0.52240586,0.76120293,0.6795232,0.8397616,0.56631273,0.7831564,0.5655217,0.78276086
15419,0.7720209,0.8860104,0.7005269,0.8502635,0.7352622,0.8676311,0.6317102,0.8158551,0.7007848,0.8503924,0.7165812,0.8582906,0.6329676,0.8164838,0.71707225,0.8585361,0.6638448,0.8319224,0.71388644,0.85694325
15425,0.7729137,0.88645685,0.6792713,0.8396356,0.7438278,0.8719139,0.6856482,0.8428241,0.7257012,0.8628506,0.7176262,0.8588131,0.61163944,0.80581975,0.71497667,0.85748833,0.6853987,0.84269935,0.71334374,0.85667187
15426,0.7388545,0.86942726,0.73736715,0.8686836,0.64992774,0.82496387,0.6049434,0.8024717,0.68977624,0.8448881,0.6881368,0.8440684,0.64701253,0.82350624,0.7161952,0.8580976,0.69850075,0.8492504,0.7032304,0.8516152
15474,0.7230185,0.86150926,0.7415074,0.8707537,0.7024727,0.85123634,0.6394012,0.8197006,0.7352137,0.8676069,0.7192881,0.85964406,0.6851795,0.84258974,0.7438973,0.87194866,0.7043396,0.8521698,0.7596413,0.87982064
15519,0.72590077,0.8629504,0.7647038,0.8823519,0.7051617,0.85258085,0.66299903,0.8314995,0.7500748,0.87503743,0.68974125,0.8448706,0.72133416,0.8606671,0.7315138,0.86575687,0.72827077,0.8641354,0.7311365,0.8655683
15524,0.6442756,0.82213783,0.6769541,0.838477,0.60925174,0.80462587,0.5982082,0.7991041,0.61719567,0.8085978,0.6132533,0.8066267,0.594375,0.7971875,0.6415901,0.82079506,0.6551834,0.82759166,0.6635858,0.8317929
15589,0.8021342,0.90106714,0.7488365,0.87441826,0.7360802,0.8680401,0.6460327,0.82301635,0.75103176,0.8755159,0.7101103,0.85505515,0.6986542,0.8493271,0.73850715,0.8692536,0.6992347,0.84961736,0.7252389,0.86261946
15679,0.48736924,0.74368465,0.5058983,0.7529491,0.4382352,0.7191176,0.52255166,0.7612758,0.5090961,0.7545481,0.50888807,0.754444,0.58251613,0.7912581,0.5075941,0.75379705,0.5724959,0.78624797,0.5753103,0.7876551
15743,0.75216746,0.87608373,0.7691449,0.88457245,0.7022475,0.85112375,0.6690757,0.83453786,0.72870564,0.8643528,0.6835268,0.8417634,0.7234713,0.86173564,0.7646638,0.8823319,0.7179835,0.85899174,0.7433461,0.87167305
16036,0.75218296,0.8760915,0.70310605,0.851553,0.67245495,0.8362275,0.6901229,0.8450614,0.69489515,0.8474476,0.6223275,0.8111638,0.5826992,0.7913496,0.68823445,0.8441172,0.6395727,0.8197863,0.6281997,0.81409985
16039,0.5766383,0.7883191,0.5441208,0.7720604,0.5684496,0.7842248,0.6587398,0.8293699,0.46758038,0.73379016,0.40213305,0.7010665,0.3757828,0.68789136,0.527889,0.7639445,0.49577975,0.7478899,0.396553,0.6982765
16064,0.79222196,0.896111,0.79339564,0.8966978,0.73378515,0.8668926,0.7528857,0.87644285,0.79419476,0.89709735,0.763326,0.88166296,0.7336502,0.8668251,0.8330443,0.91652215,0.7780665,0.88903326,0.80747646,0.90373826
