Unnamed: 0,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_match_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_match_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_google_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_Modelmistralai/mixtral-8x7b-instruct_google_ux_Score
9547,0.5704691,0.7852346,0.52598906,0.7629945,0.5417019,0.77085096,0.5472196,0.77360976,0.49976832,0.7498841,0.48989353,0.7449468,0.4624094,0.7312047,0.52431965,0.7621598,0.5417298,0.7708649,0.5012634,0.7506317
9583,0.70968485,0.8548424,0.65624833,0.82812417,0.6419007,0.8209504,0.66512436,0.8325622,0.63828814,0.81914407,0.6181256,0.80906284,0.5544238,0.7772119,0.6453908,0.8226954,0.6558269,0.82791346,0.6201111,0.81005555
9587,0.687116,0.843558,0.6802811,0.8401406,0.66673625,0.8333681,0.5887586,0.7943793,0.62196,0.81097996,0.64107716,0.8205386,0.5983865,0.79919326,0.6649395,0.83246976,0.64639187,0.82319593,0.6530544,0.82652724
12037,0.7006029,0.85030144,0.73146194,0.865731,0.6999703,0.8499851,0.6666591,0.83332956,0.68554246,0.84277123,0.72690535,0.8634527,0.7108747,0.85543734,0.7573894,0.8786947,0.762609,0.8813045,0.7639893,0.88199466
12116,0.6651591,0.83257955,0.6841413,0.84207064,0.6790623,0.8395312,0.63616806,0.818084,0.63702613,0.81851304,0.63735473,0.81867737,0.63765585,0.8188279,0.6736733,0.83683664,0.6710295,0.8355148,0.6827407,0.84137034
12122,0.7382748,0.8691374,0.6677021,0.83385104,0.679253,0.8396265,0.58714426,0.7935721,0.6428178,0.82140887,0.70516163,0.8525808,0.60408336,0.80204165,0.6890418,0.8445209,0.6776695,0.83883476,0.67475545,0.8373777
12124,0.576656,0.788328,0.5494577,0.7747289,0.57411575,0.7870579,0.5238219,0.7619109,0.47514942,0.7375747,0.56168336,0.7808417,0.48531812,0.7426591,0.5210606,0.7605303,0.535398,0.767699,0.5448542,0.7724271
12141,0.52608365,0.76304185,0.5083007,0.7541504,0.49502277,0.7475114,0.47497404,0.737487,0.47039428,0.7351971,0.37740728,0.68870366,0.41383934,0.70691967,0.45549724,0.72774863,0.4331335,0.71656674,0.37398624,0.6869931
12143,0.64365375,0.8218269,0.65353894,0.8267695,0.5999236,0.7999618,0.55153227,0.77576613,0.61832523,0.8091626,0.6794836,0.8397418,0.6246872,0.8123436,0.6475824,0.8237912,0.66955316,0.8347766,0.67950284,0.8397514
12149,0.61968994,0.809845,0.6875441,0.84377205,0.6619537,0.83097684,0.58262825,0.7913141,0.6005808,0.8002904,0.5810817,0.7905408,0.64598113,0.82299054,0.638823,0.8194115,0.6533759,0.82668793,0.6491653,0.82458264
12161,0.5367131,0.76835656,0.51643723,0.75821865,0.52309376,0.76154685,0.5272371,0.7636186,0.5080403,0.75402015,0.55071723,0.7753586,0.5255389,0.76276946,0.54592377,0.77296185,0.5962496,0.7981248,0.55293703,0.7764685
12252,0.6156782,0.8078391,0.6560401,0.82802004,0.6000328,0.8000164,0.60705507,0.80352753,0.60029066,0.8001453,0.6062417,0.80312085,0.5811666,0.7905833,0.66414213,0.83207107,0.66694975,0.8334749,0.6597562,0.8298781
12408,0.6370696,0.8185348,0.6612365,0.83061826,0.61232257,0.8061613,0.59216774,0.79608387,0.65411305,0.8270565,0.6684395,0.83421975,0.6665554,0.8332777,0.6604928,0.8302464,0.66796607,0.83398306,0.69459915,0.8472996
12409,0.70494634,0.85247314,0.6740932,0.8370466,0.6533227,0.82666135,0.5992283,0.7996142,0.6463729,0.82318646,0.6880394,0.8440197,0.66246915,0.8312346,0.68648946,0.84324473,0.6951737,0.84758687,0.7130196,0.8565098
12410,0.69075215,0.8453761,0.7250215,0.86251074,0.72522104,0.8626105,0.60756576,0.8037829,0.65362215,0.8268111,0.6471161,0.8235581,0.6069306,0.8034653,0.70337677,0.8516884,0.6588314,0.8294157,0.6443472,0.8221736
12418,0.6101525,0.80507624,0.5888995,0.79444975,0.5826367,0.79131836,0.54407847,0.77203923,0.5664849,0.78324246,0.6086456,0.80432284,0.5950472,0.7975236,0.6257107,0.81285536,0.61188006,0.80594003,0.6351234,0.8175617
12422,0.652907,0.8264535,0.56769884,0.7838494,0.62345684,0.8117284,0.51379305,0.7568965,0.6355611,0.81778055,0.70936215,0.8546811,0.6144558,0.8072279,0.6262376,0.8131188,0.61664283,0.8083214,0.67770547,0.83885276
12435,0.57887447,0.78943723,0.5489787,0.77448934,0.54803175,0.7740159,0.53835094,0.76917547,0.527984,0.763992,0.5182306,0.75911534,0.52631253,0.7631563,0.5335672,0.7667836,0.5374036,0.7687018,0.5298984,0.7649492
12436,0.6042539,0.80212694,0.5513747,0.77568734,0.56556433,0.7827822,0.5004523,0.75022614,0.543303,0.7716515,0.58044565,0.7902228,0.4751928,0.7375964,0.5712263,0.7856132,0.5697384,0.7848692,0.521153,0.7605765
12437,0.5750889,0.7875445,0.59771764,0.7988588,0.58340967,0.79170483,0.5415226,0.7707613,0.5661942,0.7830971,0.57681036,0.7884052,0.5765489,0.7882744,0.63438,0.81719,0.59926367,0.79963183,0.5901361,0.795068
12447,0.7544697,0.8772348,0.7347863,0.86739314,0.6977954,0.8488977,0.6741388,0.8370694,0.7145395,0.85726976,0.74658567,0.8732928,0.7043382,0.8521691,0.72961473,0.86480737,0.7535352,0.87676764,0.7489891,0.87449455
12448,0.72851264,0.8642563,0.6933586,0.84667933,0.73108625,0.8655431,0.7145376,0.8572688,0.6887685,0.84438425,0.7215706,0.8607853,0.65179336,0.8258967,0.7484659,0.87423295,0.7670398,0.8835199,0.7325661,0.86628306
12449,0.7736608,0.8868304,0.69766134,0.8488307,0.7118647,0.85593235,0.6206081,0.81030405,0.7049265,0.85246325,0.74087214,0.8704361,0.63934064,0.8196703,0.70494795,0.852474,0.7047597,0.85237986,0.7038314,0.8519157
12450,0.61267567,0.80633783,0.60639864,0.8031993,0.6044886,0.8022443,0.54198366,0.7709918,0.56910694,0.78455347,0.5883203,0.7941601,0.5808391,0.7904196,0.60799956,0.8039998,0.6020436,0.8010218,0.5951127,0.79755634
12451,0.72667694,0.8633385,0.6805669,0.84028345,0.72277075,0.86138535,0.59415585,0.7970779,0.67712015,0.8385601,0.6599587,0.82997936,0.6011107,0.80055535,0.6687845,0.83439225,0.6506607,0.8253304,0.65092564,0.8254628
12452,0.7556226,0.8778113,0.7059729,0.85298645,0.7242509,0.86212546,0.6359502,0.8179751,0.70081073,0.85040534,0.69817805,0.849089,0.64463925,0.8223196,0.713223,0.8566115,0.6854316,0.8427158,0.7207035,0.86035174
12453,0.65024984,0.8251249,0.6655009,0.83275044,0.62290335,0.8114517,0.5992875,0.79964375,0.6391511,0.81957555,0.63463426,0.8173171,0.61511457,0.8075573,0.6926724,0.8463362,0.63246167,0.81623083,0.6502802,0.8251401
12454,0.54307,0.77153504,0.59599555,0.7979978,0.53758144,0.7687907,0.4767779,0.73838896,0.59804064,0.7990203,0.580853,0.7904265,0.6330912,0.8165456,0.61666334,0.80833167,0.6233679,0.81168395,0.61326146,0.80663073
12455,0.7343848,0.8671924,0.67663044,0.83831525,0.70537066,0.85268533,0.61325413,0.80662704,0.6344807,0.81724036,0.70886946,0.8544347,0.59229845,0.79614925,0.7043289,0.85216445,0.67712414,0.8385621,0.67736596,0.838683
12456,0.7753804,0.8876902,0.74163806,0.87081903,0.75681406,0.878407,0.67370814,0.8368541,0.7393328,0.8696664,0.73312116,0.8665606,0.714708,0.857354,0.75999784,0.8799989,0.7159364,0.8579682,0.74021864,0.8701093
12457,0.70214516,0.85107255,0.65561235,0.8278062,0.73802644,0.8690132,0.5811293,0.79056466,0.717235,0.85861754,0.7521217,0.87606084,0.6884756,0.8442378,0.73254776,0.8662739,0.6979316,0.84896576,0.7420025,0.87100124
12458,0.7199883,0.8599942,0.7352922,0.8676461,0.7180587,0.85902935,0.6058866,0.8029433,0.660214,0.830107,0.6898438,0.8449219,0.59440863,0.7972043,0.71940756,0.8597038,0.69361746,0.84680873,0.66661084,0.8333054
12459,0.62622726,0.81311363,0.5619153,0.78095764,0.5934918,0.7967459,0.49409816,0.7470491,0.60083663,0.8004183,0.59409815,0.79704905,0.5563568,0.7781784,0.5978506,0.7989253,0.554338,0.777169,0.57126296,0.7856315
12460,0.66736484,0.8336824,0.64232194,0.821161,0.64997894,0.82498944,0.59753746,0.79876876,0.66748536,0.8337427,0.7181047,0.85905236,0.6327325,0.81636626,0.6712846,0.83564234,0.7345065,0.86725324,0.6775279,0.83876395
12461,0.72595036,0.8629752,0.6354612,0.8177306,0.7169201,0.85846007,0.5891717,0.7945858,0.65429735,0.8271487,0.74008405,0.870042,0.5847067,0.7923534,0.69385684,0.8469284,0.67700815,0.8385041,0.6895113,0.84475565
12462,0.7008513,0.85042566,0.7047938,0.8523969,0.69630337,0.8481517,0.6385143,0.81925714,0.6919185,0.84595925,0.7714256,0.8857128,0.71876085,0.8593804,0.75166833,0.87583417,0.7873696,0.8936848,0.80846196,0.90423095
12463,0.56765723,0.7838286,0.54558015,0.7727901,0.54981166,0.7749058,0.5504088,0.7752044,0.5358834,0.7679417,0.5885986,0.7942993,0.58333874,0.79166937,0.5613379,0.780669,0.6575061,0.82875305,0.5996878,0.7998439
12464,0.75647914,0.8782396,0.6756313,0.83781564,0.6888772,0.8444386,0.61882895,0.8094145,0.6842643,0.84213215,0.7115065,0.85575324,0.6290275,0.81451374,0.6872605,0.84363025,0.67249227,0.83624613,0.67721146,0.83860576
12465,0.6518835,0.82594174,0.7102921,0.85514605,0.6683509,0.83417547,0.60160816,0.8008041,0.6417639,0.82088196,0.60394704,0.8019735,0.65694034,0.8284702,0.67858446,0.8392922,0.66617036,0.8330852,0.6348034,0.8174017
12466,0.6243409,0.81217045,0.59653765,0.7982688,0.5778807,0.7889403,0.5015923,0.75079614,0.59220105,0.7961005,0.6546584,0.82732916,0.5830008,0.7915004,0.6062802,0.8031401,0.6291363,0.81456816,0.64091724,0.82045865
12467,0.5763256,0.7881628,0.6014403,0.80072016,0.5970914,0.7985457,0.58276075,0.7913804,0.52007055,0.7600353,0.59757787,0.7987889,0.55031204,0.775156,0.6576439,0.82882196,0.6666338,0.8333169,0.61815774,0.8090789
12468,0.6488334,0.8244167,0.6447259,0.82236296,0.6657461,0.83287305,0.579893,0.7899465,0.6855241,0.84276205,0.67000246,0.83500123,0.70547044,0.8527352,0.6736449,0.83682245,0.6990808,0.8495404,0.6867499,0.84337497
12469,0.43573093,0.71786547,0.48605305,0.7430265,0.4514501,0.72572505,0.4189254,0.7094627,0.42866307,0.7143315,0.43442655,0.7172133,0.44355148,0.72177577,0.485708,0.742854,0.5415557,0.7707778,0.5181967,0.75909835
12470,0.7254771,0.86273855,0.7304865,0.86524326,0.7488067,0.87440336,0.66471577,0.8323579,0.73422277,0.8671114,0.7079158,0.8539579,0.7098969,0.85494846,0.77805567,0.88902783,0.69490546,0.84745276,0.7174118,0.8587059
12471,0.7465612,0.87328064,0.7375433,0.8687717,0.67305756,0.8365288,0.6866833,0.84334165,0.7259947,0.86299735,0.72470444,0.86235225,0.7007445,0.85037225,0.7757701,0.8878851,0.7475328,0.8737664,0.753256,0.87662804
12472,0.63260365,0.8163018,0.6579722,0.8289861,0.6060008,0.8030004,0.5906304,0.7953152,0.6365648,0.81828237,0.61589164,0.80794585,0.6377051,0.81885254,0.68521905,0.8426095,0.6885022,0.8442511,0.66154844,0.8307742
12473,0.6758944,0.8379472,0.66600734,0.83300364,0.6466131,0.82330656,0.6324581,0.81622905,0.65417653,0.82708824,0.6649437,0.83247185,0.65766597,0.828833,0.69307524,0.8465376,0.6588922,0.8294461,0.70309526,0.8515476
12474,0.6428932,0.8214466,0.64413273,0.82206637,0.65035796,0.825179,0.56956893,0.78478444,0.6636119,0.83180594,0.69945663,0.84972835,0.62655926,0.8132796,0.69094276,0.8454714,0.66356647,0.83178324,0.6588142,0.8294071
12475,0.6155663,0.8077831,0.5903811,0.7951906,0.5445589,0.77227944,0.53372896,0.7668645,0.5826129,0.79130644,0.5625966,0.7812983,0.59320617,0.7966031,0.57235175,0.78617585,0.5785762,0.7892881,0.55927074,0.77963537
12476,0.6786947,0.83934736,0.67042136,0.8352107,0.62772214,0.8138611,0.5876481,0.7938241,0.6849704,0.8424852,0.6678826,0.83394134,0.717192,0.85859597,0.6992134,0.8496067,0.6602622,0.8301311,0.69128287,0.84564143
12477,0.59841526,0.7992076,0.5504675,0.77523375,0.5790629,0.78953147,0.61781883,0.8089094,0.5535901,0.776795,0.6321322,0.8160661,0.5476635,0.7738317,0.61741775,0.8087089,0.5961696,0.7980848,0.64637387,0.82318693
12478,0.60384774,0.8019239,0.64855766,0.82427883,0.62821424,0.8141071,0.61708504,0.8085425,0.60984457,0.8049223,0.5995302,0.7997651,0.5894683,0.7947341,0.6679996,0.8339998,0.6598041,0.82990205,0.6461472,0.8230736
12479,0.7242433,0.86212164,0.69635105,0.8481755,0.71380246,0.8569012,0.6213693,0.8106847,0.7073016,0.8536508,0.7423879,0.87119395,0.6666764,0.8333382,0.72778535,0.8638927,0.6998363,0.8499181,0.71200454,0.8560023
12480,0.6307404,0.8153702,0.63579255,0.81789625,0.6107463,0.8053732,0.601009,0.8005045,0.58803016,0.79401505,0.5762559,0.78812796,0.5497551,0.77487755,0.6211177,0.81055886,0.592222,0.796111,0.5760833,0.78804165
12481,0.6658527,0.8329264,0.6536126,0.8268063,0.6858485,0.84292424,0.64048755,0.8202438,0.60739744,0.8036987,0.6733663,0.83668315,0.6173307,0.80866534,0.70320964,0.8516048,0.7105729,0.8552865,0.6992064,0.8496032
12482,0.6981038,0.8490519,0.70431983,0.8521599,0.6789769,0.83948845,0.6759513,0.8379756,0.6757387,0.83786935,0.6456654,0.8228327,0.61045396,0.805227,0.6880473,0.84402364,0.64816797,0.824084,0.6456832,0.82284164
12483,0.6054232,0.8027116,0.59858,0.79929,0.57625765,0.78812885,0.5562983,0.7781491,0.57076156,0.7853808,0.59011805,0.795059,0.5919858,0.7959929,0.6060844,0.8030422,0.58189285,0.7909464,0.6181497,0.8090749
12484,0.6664711,0.83323556,0.6593293,0.82966465,0.6728359,0.8364179,0.5877634,0.7938817,0.6562921,0.82814604,0.66854453,0.83427227,0.63076097,0.81538045,0.6596313,0.8298156,0.6662746,0.8331373,0.68295634,0.84147817
12485,0.6035218,0.8017609,0.6326664,0.8163332,0.6004653,0.80023265,0.5387689,0.76938444,0.60522807,0.80261403,0.69650495,0.8482525,0.6927602,0.8463801,0.6533507,0.82667536,0.69756794,0.84878397,0.73045456,0.8652273
12486,0.70241284,0.8512064,0.7184925,0.85924625,0.73872167,0.8693608,0.6172424,0.80862117,0.7113215,0.85566074,0.6964398,0.8482199,0.6849197,0.84245986,0.7464669,0.87323344,0.70200336,0.8510017,0.7009665,0.85048324
12487,0.6756035,0.83780175,0.6856715,0.8428358,0.6914753,0.84573764,0.6007634,0.80038166,0.65746856,0.8287343,0.7109574,0.8554787,0.6974014,0.8487007,0.7289486,0.8644743,0.7338911,0.86694556,0.73282456,0.8664123
12488,0.5533046,0.77665234,0.6311463,0.81557316,0.57565737,0.7878287,0.56086946,0.7804347,0.54762185,0.7738109,0.5399332,0.7699666,0.50392336,0.7519617,0.5871967,0.79359835,0.61906385,0.8095319,0.58248115,0.7912406
12489,0.6339594,0.8169797,0.6292705,0.8146353,0.64914834,0.8245742,0.5540942,0.7770471,0.6117111,0.8058555,0.68139803,0.840699,0.6580056,0.8290028,0.67430055,0.8371503,0.6604943,0.83024716,0.69481075,0.8474054
12490,0.6136205,0.80681026,0.620987,0.81049347,0.6086754,0.80433774,0.60356355,0.8017818,0.58279335,0.7913967,0.58704144,0.7935207,0.6069615,0.80348074,0.5983976,0.7991988,0.64878535,0.8243927,0.6146188,0.8073094
12491,0.69377244,0.8468862,0.69225454,0.8461273,0.6832008,0.8416004,0.625971,0.81298554,0.65619725,0.82809865,0.68580544,0.8429027,0.64467394,0.822337,0.70132613,0.85066307,0.6739286,0.8369643,0.6899173,0.84495866
12492,0.5188583,0.75942916,0.54373634,0.77186817,0.52955866,0.7647793,0.5096335,0.7548168,0.5188409,0.75942045,0.45512766,0.72756386,0.44378588,0.72189295,0.4934377,0.7467189,0.52631605,0.763158,0.43291044,0.7164552
12493,0.58208793,0.791044,0.57707286,0.7885364,0.6219895,0.81099474,0.5209511,0.7604755,0.54430306,0.7721515,0.6351138,0.81755686,0.57024354,0.7851218,0.61171484,0.8058574,0.6496747,0.8248373,0.62179554,0.81089777
12494,0.66469216,0.8323461,0.67401105,0.8370055,0.6695435,0.83477175,0.6379374,0.8189687,0.6277195,0.81385976,0.6464875,0.82324374,0.6672225,0.83361125,0.6608485,0.83042425,0.7302967,0.8651483,0.69192654,0.84596324
12495,0.71869993,0.85934997,0.7212419,0.860621,0.6983141,0.84915704,0.64757574,0.82378787,0.6970055,0.84850276,0.74957746,0.87478876,0.67993134,0.8399657,0.758809,0.8794045,0.75961816,0.8798091,0.7447264,0.8723632
12496,0.6208547,0.8104273,0.6101881,0.80509406,0.62036765,0.8101838,0.58260036,0.7913002,0.58334583,0.79167295,0.61119246,0.80559623,0.5509974,0.7754987,0.6369835,0.81849176,0.67825913,0.83912957,0.62325144,0.8116257
12497,0.6648226,0.8324113,0.645224,0.822612,0.6696621,0.83483106,0.61789393,0.80894697,0.6310874,0.8155437,0.66546977,0.8327349,0.5978545,0.79892725,0.6921619,0.84608096,0.6454048,0.8227024,0.6457088,0.8228544
12498,0.7120428,0.8560214,0.7273851,0.8636925,0.7036948,0.8518474,0.67658883,0.8382944,0.6696191,0.83480954,0.7207729,0.8603865,0.67556447,0.83778226,0.74763453,0.87381727,0.72765946,0.86382973,0.72624576,0.8631229
12499,0.700803,0.8504015,0.69274414,0.84637207,0.6889912,0.8444956,0.59167355,0.7958368,0.68552506,0.84276253,0.7138636,0.8569318,0.67444634,0.8372232,0.7330923,0.86654615,0.68243086,0.84121543,0.7260093,0.8630047
12500,0.69401175,0.84700584,0.67883843,0.83941925,0.67247486,0.83623743,0.5787761,0.78938806,0.6804172,0.8402086,0.68622226,0.84311116,0.6743151,0.83715755,0.70714927,0.85357463,0.66444993,0.83222497,0.6894343,0.84471714
12501,0.23018423,0.6150921,0.25840524,0.6292026,0.24302551,0.6215128,0.18431795,0.592159,0.17664456,0.5883223,0.14919552,0.5745978,0.10853223,0.5542661,0.15750451,0.5787523,0.18607375,0.5930369,0.16311646,0.5815582
12502,0.61442024,0.8072101,0.69750124,0.8487506,0.62407136,0.8120357,0.6047584,0.8023792,0.64914244,0.82457125,0.557552,0.778776,0.62695134,0.81347567,0.66970646,0.83485323,0.62333786,0.81166893,0.5962132,0.7981066
12503,0.61662304,0.8083115,0.5588639,0.77943194,0.6312285,0.8156142,0.53161055,0.76580524,0.54470754,0.77235377,0.63183695,0.81591845,0.50789386,0.7539469,0.5974876,0.79874384,0.5988838,0.79944193,0.570687,0.7853435
12504,0.7105224,0.8552612,0.72871745,0.8643587,0.71204823,0.85602415,0.6758543,0.83792716,0.67726123,0.8386306,0.6017158,0.8008579,0.59811664,0.7990583,0.7221073,0.86105365,0.6276487,0.81382436,0.576807,0.7884035
12505,0.5606761,0.78033805,0.59223735,0.7961187,0.60875106,0.8043755,0.49905396,0.749527,0.5532368,0.77661836,0.57184994,0.785925,0.5308895,0.76544476,0.5782893,0.78914464,0.6044073,0.80220366,0.5971909,0.7985954
12506,0.54213,0.771065,0.5962018,0.7981009,0.6272303,0.81361514,0.5528407,0.77642035,0.5577164,0.7788582,0.48730195,0.743651,0.46376818,0.7318841,0.56341374,0.78170687,0.51852214,0.7592611,0.5015799,0.75078994
12507,0.6868259,0.84341294,0.69756067,0.84878033,0.6984767,0.84923834,0.6324174,0.8162087,0.73579574,0.86789787,0.7617713,0.88088566,0.77316606,0.88658303,0.7576118,0.8788059,0.7662034,0.8831017,0.79769707,0.89884853
12508,0.7412319,0.87061596,0.64979684,0.8248984,0.66231596,0.831158,0.5421585,0.77107924,0.70068973,0.8503449,0.77762157,0.88881075,0.6818016,0.8409008,0.7008325,0.85041624,0.64179796,0.820899,0.7313143,0.86565715
12509,0.71976006,0.85988003,0.66622835,0.83311415,0.7322582,0.8661291,0.62100816,0.8105041,0.6754385,0.83771926,0.7537718,0.8768859,0.6533781,0.82668906,0.7283621,0.86418104,0.7223481,0.86117405,0.7425206,0.8712603
12510,0.55754596,0.77877295,0.5613782,0.7806891,0.55455065,0.7772753,0.54789233,0.77394617,0.516814,0.758407,0.5523323,0.77616614,0.5767673,0.78838366,0.57671005,0.788355,0.5990912,0.7995456,0.5922183,0.79610914
12511,0.5887822,0.7943911,0.565904,0.782952,0.5304073,0.76520365,0.5326687,0.76633435,0.5636653,0.78183264,0.6446349,0.8223175,0.5995196,0.7997598,0.6076378,0.80381894,0.65796614,0.82898307,0.63107884,0.8155394
12512,0.53330946,0.76665473,0.54113495,0.7705675,0.49861473,0.7493074,0.5480052,0.7740026,0.5244668,0.7622334,0.48540813,0.74270403,0.50951,0.754755,0.54628897,0.7731445,0.59036076,0.7951804,0.5332059,0.766603
12513,0.65903246,0.82951623,0.61633515,0.8081676,0.6353736,0.8176868,0.5964302,0.7982151,0.5894594,0.7947297,0.6260056,0.8130028,0.55571866,0.77785933,0.6225981,0.8112991,0.636513,0.8182565,0.6115279,0.80576396
12514,0.751649,0.8758245,0.7441497,0.87207484,0.73063654,0.8653183,0.6634759,0.83173794,0.74256414,0.8712821,0.7117708,0.8558854,0.6524391,0.82621956,0.7409733,0.8704866,0.68537503,0.8426875,0.6922208,0.8461104
12515,0.6954808,0.8477404,0.72062504,0.8603125,0.690797,0.8453985,0.66591465,0.8329573,0.64627326,0.8231366,0.6251377,0.81256884,0.6312905,0.8156452,0.7216087,0.8608043,0.7377428,0.8688714,0.68480384,0.8424019
12516,0.6805856,0.8402928,0.6763202,0.8381601,0.70233333,0.85116667,0.6413679,0.82068396,0.6181996,0.8090998,0.61052823,0.8052641,0.59528196,0.797641,0.68088543,0.8404427,0.6552538,0.82762694,0.63680106,0.8184005
12518,0.77725077,0.8886254,0.77300835,0.8865042,0.7428963,0.87144816,0.6954111,0.84770554,0.76399434,0.88199717,0.75513387,0.87756693,0.721302,0.860651,0.81055224,0.9052761,0.762532,0.881266,0.7850044,0.8925022
12519,0.6455407,0.82277036,0.67263705,0.8363185,0.62948835,0.8147442,0.57614243,0.7880712,0.59856224,0.7992811,0.5552263,0.77761316,0.585088,0.792544,0.60941327,0.80470663,0.60522854,0.8026143,0.58424044,0.7921202
12520,0.70422506,0.85211253,0.6642776,0.8321388,0.6412759,0.82063794,0.6470752,0.8235376,0.6405767,0.82028836,0.6780192,0.83900964,0.6261958,0.8130979,0.6743707,0.8371854,0.65824586,0.8291229,0.67945033,0.83972514
12521,0.68765473,0.84382737,0.6368878,0.8184439,0.66157246,0.8307862,0.5911664,0.7955832,0.617709,0.80885446,0.656782,0.82839096,0.61700284,0.8085014,0.681735,0.8408675,0.59962493,0.79981244,0.66177595,0.830888
12523,0.6202096,0.8101048,0.6027924,0.8013962,0.609617,0.8048085,0.57735,0.788675,0.5531518,0.7765759,0.6269628,0.8134814,0.5712974,0.7856487,0.624903,0.8124515,0.62190247,0.81095123,0.65216404,0.826082
12525,0.8231747,0.91158736,0.7661828,0.8830914,0.8060288,0.9030144,0.7502158,0.8751079,0.78461456,0.8923073,0.7080722,0.8540361,0.6608585,0.83042926,0.773819,0.8869095,0.6984532,0.8492266,0.681985,0.8409925
