Unnamed: 0,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_google_ux_Score
98304,0.76508415,0.8825421,0.74404943,0.8720247,0.66954345,0.83477175,0.6681256,0.8340628,0.75819635,0.8790982,0.8386037,0.91930187,0.8102631,0.9051316,0.8429596,0.9214798,0.79670703,0.8983535,0.8499997,0.92499983
98305,0.74362326,0.8718116,0.72907174,0.86453587,0.6654159,0.83270794,0.66674584,0.83337295,0.7172166,0.8586083,0.77382433,0.88691217,0.7538513,0.87692565,0.7871084,0.8935542,0.7674936,0.8837468,0.793272,0.896636
98306,0.69531226,0.84765613,0.67699337,0.8384967,0.64485687,0.82242846,0.6569748,0.8284874,0.68788695,0.8439435,0.75395477,0.8769774,0.6971186,0.84855926,0.7700758,0.8850379,0.7670517,0.88352585,0.7720296,0.8860148
98307,0.7099539,0.85497695,0.7254426,0.8627213,0.67546046,0.8377302,0.6676415,0.83382076,0.73627484,0.8681374,0.81221765,0.90610886,0.7492534,0.8746267,0.84040177,0.9202009,0.817969,0.90898454,0.825979,0.9129895
98308,0.695758,0.847879,0.6984967,0.84924835,0.6110519,0.80552596,0.6516588,0.8258294,0.7155585,0.85777926,0.7992109,0.89960545,0.78448915,0.8922446,0.78250873,0.89125437,0.7972121,0.89860606,0.8218365,0.91091824
98309,0.72652674,0.86326337,0.7218672,0.8609336,0.63503003,0.817515,0.66270626,0.8313531,0.7180916,0.8590458,0.777499,0.8887495,0.72972476,0.8648624,0.8216244,0.9108122,0.80505955,0.9025298,0.7856497,0.8928249
98310,0.7598504,0.8799252,0.7155842,0.85779214,0.68605864,0.8430293,0.6573755,0.8286878,0.7185831,0.85929155,0.78756106,0.8937805,0.72734517,0.8636726,0.7658416,0.8829208,0.7087649,0.85438246,0.7757963,0.88789815
98311,0.739311,0.8696555,0.69398785,0.8469939,0.6432431,0.82162154,0.6477609,0.82388043,0.7272888,0.86364436,0.82417643,0.9120882,0.76903427,0.88451713,0.7922019,0.89610094,0.79738605,0.898693,0.8529204,0.9264602
98312,0.6959566,0.8479783,0.7153661,0.85768306,0.6287269,0.8143635,0.67334396,0.83667195,0.73686355,0.8684318,0.7881319,0.894066,0.7997924,0.8998962,0.8176818,0.9088409,0.7555638,0.87778187,0.83860207,0.91930103
98313,0.72412884,0.8620644,0.7202232,0.8601116,0.6641741,0.83208704,0.6496202,0.8248101,0.72614014,0.8630701,0.8242705,0.91213524,0.7334173,0.86670864,0.8312879,0.91564393,0.79193604,0.895968,0.82491577,0.9124579
98314,0.7603872,0.8801936,0.7269135,0.8634567,0.67093736,0.83546865,0.6797433,0.83987164,0.7350737,0.86753684,0.79863805,0.89931905,0.7184205,0.85921025,0.7878628,0.8939314,0.7723304,0.8861652,0.7758889,0.88794446
98315,0.6414975,0.82074875,0.64322805,0.821614,0.57845837,0.78922915,0.6221095,0.8110547,0.652252,0.826126,0.7435819,0.87179095,0.6766971,0.8383485,0.70182395,0.850912,0.73927295,0.8696365,0.74112314,0.8705616
98316,0.77099013,0.88549507,0.73987925,0.8699396,0.66581,0.832905,0.6778772,0.8389386,0.7488051,0.8744025,0.84880674,0.92440337,0.8026082,0.9013041,0.8330215,0.91651076,0.7726927,0.88634634,0.84928095,0.9246405
98317,0.69088674,0.84544337,0.7012552,0.8506276,0.6538303,0.82691514,0.6473255,0.82366276,0.76317716,0.8815886,0.8402904,0.9201452,0.8136877,0.90684384,0.81706154,0.9085308,0.79425937,0.89712965,0.8472887,0.92364436
98318,0.7383212,0.8691606,0.71062815,0.8553141,0.6553092,0.8276546,0.7096935,0.8548467,0.7489172,0.8744586,0.82666314,0.91333157,0.7817311,0.89086556,0.810715,0.9053575,0.8036072,0.9018036,0.8508098,0.9254049
98319,0.7371863,0.86859316,0.6968537,0.8484268,0.6675047,0.8337524,0.7357187,0.86785936,0.6915546,0.8457773,0.7731798,0.8865899,0.71866715,0.8593336,0.7693817,0.8846909,0.7795024,0.8897512,0.78625655,0.8931283
98320,0.73611754,0.8680588,0.7007314,0.8503657,0.67242646,0.83621323,0.6458111,0.82290554,0.7699115,0.88495576,0.8536,0.9268,0.7526759,0.87633795,0.8211333,0.9105667,0.7804717,0.89023584,0.82181513,0.91090757
98321,0.69701564,0.8485078,0.68617505,0.84308755,0.6343496,0.8171748,0.71144307,0.85572153,0.6438713,0.82193565,0.75364435,0.8768222,0.69326246,0.8466312,0.755975,0.8779875,0.7587454,0.8793727,0.7805828,0.8902914
98322,0.71003646,0.85501826,0.664368,0.83218396,0.60582626,0.8029131,0.60086966,0.8004348,0.7215625,0.86078125,0.8543817,0.92719084,0.73587453,0.86793727,0.806368,0.903184,0.792573,0.8962865,0.8436496,0.9218248
98323,0.71433103,0.8571655,0.6774408,0.83872044,0.5908967,0.79544836,0.58291245,0.7914562,0.7413379,0.87066895,0.7991878,0.8995939,0.77874875,0.8893744,0.78125715,0.8906286,0.7263446,0.8631723,0.7711419,0.88557094
98324,0.59496146,0.7974807,0.62045676,0.81022835,0.5151445,0.7575723,0.6267686,0.8133843,0.60756266,0.80378133,0.6929569,0.84647846,0.66525495,0.8326275,0.6867703,0.84338516,0.6981798,0.84908986,0.7061,0.85305
98325,0.6608455,0.83042276,0.64520633,0.82260317,0.5846921,0.79234606,0.62780535,0.8139027,0.65552866,0.82776433,0.7594646,0.8797323,0.70608616,0.8530431,0.76145697,0.8807285,0.74972796,0.874864,0.7833171,0.89165854
98326,0.5495889,0.77479446,0.5520321,0.77601606,0.44878674,0.72439337,0.5389227,0.7694614,0.52144325,0.7607216,0.6441252,0.8220626,0.6186498,0.80932486,0.65806973,0.82903486,0.70416737,0.8520837,0.6870332,0.8435166
98327,0.6059075,0.8029537,0.63248765,0.8162438,0.5302265,0.76511323,0.57964104,0.78982055,0.5835105,0.79175526,0.6871277,0.84356385,0.67477685,0.8373884,0.68304634,0.8415232,0.74448556,0.8722428,0.743987,0.87199354
98328,0.7184998,0.8592499,0.6448237,0.82241184,0.6433238,0.8216619,0.70737857,0.8536893,0.7260668,0.8630334,0.7843368,0.8921684,0.7076107,0.85380536,0.80668986,0.9033449,0.7623149,0.88115746,0.78937423,0.8946871
98329,0.6656429,0.8328215,0.6568377,0.82841885,0.5822592,0.7911296,0.6501286,0.8250643,0.68053746,0.84026873,0.77764785,0.8888239,0.75474465,0.8773723,0.78503644,0.8925182,0.8170999,0.90854996,0.84955144,0.9247757
98330,0.622267,0.8111335,0.6230599,0.81153,0.5583135,0.77915674,0.6001764,0.80008817,0.6106186,0.8053093,0.69945,0.849725,0.6477001,0.82385004,0.6996378,0.8498189,0.71375215,0.8568761,0.7233199,0.86165994
98331,0.6282807,0.8141403,0.5617788,0.7808894,0.56937313,0.78468657,0.6046046,0.8023023,0.5573653,0.77868265,0.65171725,0.8258586,0.5091908,0.7545954,0.63162863,0.8158143,0.6719918,0.8359959,0.5954781,0.797739
98332,0.6382539,0.81912696,0.62484276,0.8124214,0.56566465,0.7828323,0.58689934,0.79344964,0.6509551,0.82547754,0.7581825,0.87909126,0.75793606,0.878968,0.73944247,0.86972123,0.7506233,0.8753116,0.7576988,0.8788494
98333,0.62847245,0.8142362,0.6109184,0.8054592,0.57688594,0.78844297,0.58570147,0.79285073,0.6204949,0.8102474,0.7395811,0.86979055,0.7000136,0.8500068,0.6929395,0.84646976,0.74859905,0.8742995,0.7722807,0.88614035
98334,0.6459626,0.8229813,0.62470555,0.8123528,0.6499225,0.82496125,0.57222855,0.7861143,0.629123,0.8145615,0.6486602,0.8243301,0.53681755,0.7684088,0.64122224,0.8206111,0.6268159,0.81340796,0.6197481,0.80987406
98335,0.69587827,0.84793913,0.7169899,0.85849494,0.64774644,0.8238732,0.6917741,0.84588706,0.6724652,0.8362326,0.7401496,0.8700748,0.7169285,0.85846424,0.7848733,0.8924366,0.7473786,0.8736893,0.7568241,0.878412
98336,0.65812916,0.8290646,0.6660283,0.83301413,0.5926173,0.79630864,0.6234059,0.81170297,0.6342268,0.8171134,0.70958185,0.8547909,0.6398243,0.81991214,0.7316975,0.8658488,0.73239636,0.8661982,0.7196485,0.85982424
98337,0.5417582,0.7708791,0.519895,0.75994754,0.42250496,0.71125245,0.5650837,0.7825419,0.55080724,0.7754036,0.5700022,0.7850011,0.6002096,0.8001048,0.55928546,0.7796427,0.61890924,0.8094546,0.59343046,0.79671526
98338,0.6331575,0.81657875,0.6863718,0.8431859,0.61142695,0.8057135,0.6594964,0.8297482,0.59540534,0.79770267,0.53599846,0.76799923,0.5367371,0.76836854,0.6801735,0.84008676,0.6658393,0.83291966,0.59445757,0.7972288
98339,0.5767057,0.78835285,0.5859639,0.792982,0.5103619,0.75518095,0.53331053,0.76665527,0.5882682,0.79413414,0.6834713,0.84173566,0.6525881,0.82629406,0.68024516,0.8401226,0.7077234,0.8538617,0.7216568,0.8608284
98340,0.5808785,0.79043925,0.58476865,0.7923843,0.49068552,0.74534273,0.5533377,0.77666885,0.59004074,0.79502034,0.6969034,0.84845173,0.6924427,0.8462213,0.6544992,0.8272496,0.69566536,0.8478327,0.7418361,0.87091804
98341,0.6829545,0.8414773,0.69965166,0.84982586,0.6047199,0.80235994,0.64759785,0.8237989,0.67382264,0.8369113,0.7692039,0.88460195,0.744261,0.8721305,0.75443625,0.8772181,0.74690616,0.8734531,0.7779106,0.8889553
98342,0.69462895,0.8473145,0.67084795,0.83542395,0.59604526,0.7980226,0.6193179,0.80965894,0.6926291,0.84631455,0.7678956,0.8839478,0.7455348,0.8727674,0.73430693,0.86715347,0.76503634,0.8825182,0.8045438,0.90227187
98343,0.45556504,0.7277825,0.47403944,0.7370197,0.41472036,0.70736015,0.46430224,0.73215115,0.46419707,0.7320985,0.54568666,0.77284336,0.5206618,0.7603309,0.54518974,0.77259487,0.6002002,0.8001001,0.6091249,0.80456245
98344,0.6606109,0.83030546,0.6550571,0.82752854,0.56655115,0.7832756,0.6292436,0.8146218,0.6347269,0.81736344,0.68188274,0.84094137,0.67440295,0.8372015,0.6890861,0.84454304,0.6960533,0.84802663,0.7048833,0.85244167
98345,0.67867595,0.83933794,0.66599166,0.83299583,0.6305362,0.8152681,0.5826045,0.79130226,0.7199249,0.85996246,0.82064635,0.91032314,0.70702094,0.8535105,0.7519413,0.87597066,0.7439946,0.8719973,0.8074861,0.903743
98346,0.56806266,0.78403133,0.5565221,0.77826107,0.5525191,0.77625954,0.5981127,0.79905635,0.58912575,0.7945629,0.66951156,0.8347558,0.5960922,0.7980461,0.7084451,0.85422254,0.658237,0.8291185,0.6578204,0.82891023
98347,0.5926374,0.7963187,0.5843711,0.79218554,0.52980196,0.764901,0.5684913,0.7842456,0.56817114,0.7840856,0.65091723,0.82545865,0.63534343,0.8176717,0.6480703,0.82403517,0.71862155,0.85931075,0.67968893,0.83984447
98348,0.5879711,0.79398555,0.5870213,0.7935107,0.5639096,0.78195477,0.57902753,0.78951377,0.60684395,0.803422,0.681816,0.840908,0.64717996,0.82359,0.6563915,0.82819575,0.73535156,0.8676758,0.71895665,0.85947835
98349,0.70511913,0.85255957,0.6824058,0.8412029,0.6176971,0.80884856,0.66260564,0.8313028,0.67034477,0.8351724,0.7586175,0.87930876,0.6594671,0.82973355,0.7638672,0.88193357,0.758361,0.8791805,0.74684024,0.8734201
98350,0.56500554,0.7825028,0.5834726,0.7917363,0.47245443,0.7362272,0.5743598,0.7871799,0.5926195,0.7963097,0.717891,0.8589455,0.6792021,0.83960104,0.6793456,0.8396728,0.68726957,0.8436348,0.73368204,0.866841
98351,0.59954345,0.7997717,0.60121846,0.80060923,0.5223089,0.7611544,0.5372942,0.7686471,0.60168004,0.80084,0.71174526,0.85587263,0.6623859,0.831193,0.693279,0.8466395,0.7226845,0.86134225,0.7576703,0.87883514
98352,0.50079924,0.7503996,0.50323504,0.75161755,0.39980686,0.6999034,0.48373345,0.7418667,0.5119686,0.7559843,0.64621073,0.82310534,0.62678456,0.8133923,0.6431576,0.8215788,0.6634195,0.83170974,0.6779196,0.8389598
98353,0.6222544,0.8111272,0.58279973,0.79139984,0.4910022,0.7455011,0.51296955,0.75648475,0.61350965,0.8067548,0.7393472,0.8696736,0.7226665,0.86133325,0.66635346,0.83317673,0.7044257,0.85221285,0.7483089,0.87415445
98354,0.48278743,0.7413937,0.52924514,0.76462257,0.46591508,0.73295754,0.46662384,0.7333119,0.44266456,0.7213323,0.45587343,0.72793674,0.4611668,0.7305834,0.49185002,0.745925,0.5013555,0.75067776,0.48372597,0.741863
98355,0.72253966,0.86126983,0.7404307,0.87021536,0.68252975,0.84126484,0.6575335,0.82876676,0.75206316,0.8760316,0.7530196,0.8765098,0.77609456,0.8880473,0.7537029,0.87685144,0.7572398,0.8786199,0.7799171,0.88995856
98356,0.55057424,0.77528715,0.5743435,0.7871717,0.4952227,0.74761134,0.5440142,0.7720071,0.56764734,0.78382367,0.60502267,0.80251133,0.6024035,0.80120176,0.62986064,0.8149303,0.6445416,0.8222708,0.61671007,0.80835503
98357,0.6732869,0.83664346,0.6843997,0.84219986,0.6158568,0.80792844,0.61133087,0.80566543,0.6202555,0.81012774,0.5661624,0.7830812,0.58807003,0.794035,0.59881496,0.7994075,0.5866937,0.7933469,0.5805156,0.7902578
98358,0.650972,0.825486,0.65929925,0.8296496,0.5814998,0.7907499,0.59656715,0.7982836,0.68414676,0.8420734,0.76219785,0.8810989,0.7405159,0.870258,0.73190784,0.8659539,0.770162,0.885081,0.77869123,0.88934565
98359,0.58935446,0.79467726,0.55502605,0.777513,0.47695267,0.73847634,0.5173363,0.7586682,0.5658792,0.7829396,0.67315066,0.8365753,0.6634215,0.83171076,0.63326406,0.81663203,0.6955736,0.8477868,0.72145945,0.8607297
98360,0.54440296,0.7722015,0.6331622,0.81658113,0.55106485,0.7755324,0.68518025,0.8425901,0.5216832,0.7608416,0.47866553,0.7393328,0.5023944,0.7511972,0.6215893,0.81079465,0.62788993,0.81394494,0.54117304,0.7705865
98361,0.7046977,0.85234886,0.71863717,0.8593186,0.63437194,0.817186,0.6776905,0.83884525,0.7190244,0.8595122,0.7635362,0.8817681,0.74068785,0.8703439,0.8205765,0.9102882,0.76710117,0.8835506,0.79408014,0.89704007
98362,0.6033553,0.80167764,0.6110637,0.80553186,0.54331815,0.7716591,0.56254077,0.7812704,0.6293792,0.81468964,0.65063024,0.8253151,0.6775491,0.83877456,0.66491616,0.8324581,0.68709743,0.8435487,0.68910754,0.84455377
98363,0.7423625,0.87118125,0.73919547,0.86959773,0.64585674,0.82292837,0.66570014,0.8328501,0.7287885,0.86439425,0.77473676,0.8873684,0.73840106,0.8692005,0.7907109,0.89535546,0.79214454,0.89607227,0.79677534,0.8983877
98364,0.53780645,0.76890326,0.5398576,0.7699288,0.5162999,0.75815,0.4958846,0.7479423,0.5405206,0.77026033,0.6449053,0.82245266,0.59170973,0.79585487,0.6426617,0.82133085,0.61791986,0.80895996,0.63588434,0.81794214
98365,0.5930364,0.7965182,0.60113585,0.8005679,0.5382123,0.76910615,0.54813254,0.77406627,0.5530987,0.77654934,0.63675165,0.8183758,0.59834415,0.79917204,0.6525293,0.8262646,0.6766051,0.83830255,0.6992037,0.84960186
98366,0.66152537,0.8307627,0.6875502,0.8437751,0.6101554,0.8050777,0.6324251,0.81621253,0.6395767,0.81978834,0.71375895,0.8568795,0.68200743,0.8410037,0.7629024,0.8814512,0.7395448,0.86977243,0.7490133,0.87450665
98367,0.61526054,0.8076303,0.59146464,0.7957323,0.55253005,0.776265,0.56116295,0.7805815,0.6003752,0.8001876,0.6965269,0.84826344,0.6294192,0.8147096,0.65730965,0.8286548,0.6520684,0.8260342,0.6713426,0.8356713
98368,0.5202991,0.76014954,0.556274,0.77813697,0.4776131,0.73880655,0.5229416,0.7614708,0.5116211,0.75581056,0.6273588,0.8136794,0.57847697,0.78923845,0.5841719,0.79208595,0.67315817,0.8365791,0.66398746,0.8319937
98369,0.56906784,0.7845339,0.594625,0.7973125,0.5191284,0.75956416,0.54490364,0.7724518,0.6069718,0.8034859,0.69948834,0.8497442,0.70040506,0.85020256,0.6857425,0.84287125,0.6711754,0.83558774,0.7356131,0.86780655
98370,0.6102006,0.8051003,0.6481975,0.8240987,0.5433435,0.7716718,0.59173065,0.7958653,0.6157709,0.8078854,0.7199699,0.859985,0.6994701,0.849735,0.7240012,0.8620006,0.7274106,0.8637053,0.7684406,0.8842203
98371,0.65136516,0.8256826,0.66730833,0.83365417,0.58832055,0.79416025,0.671101,0.8355505,0.6274979,0.81374896,0.6484368,0.8242184,0.64147455,0.82073724,0.667488,0.833744,0.6946872,0.84734356,0.66442525,0.8322126
98372,0.6985811,0.84929055,0.6832876,0.8416438,0.6092707,0.80463535,0.6463717,0.82318586,0.70183665,0.8509183,0.7664833,0.88324165,0.7633902,0.8816951,0.7754798,0.8877399,0.7615392,0.8807696,0.8005874,0.9002937
98373,0.73913205,0.869566,0.7274183,0.86370915,0.65939766,0.8296988,0.712116,0.856058,0.69977003,0.849885,0.76044524,0.8802226,0.69918764,0.8495938,0.774945,0.8874725,0.7423628,0.87118137,0.77231884,0.8861594
98374,0.7102952,0.8551476,0.6927034,0.84635174,0.62747395,0.813737,0.7183033,0.85915166,0.66815996,0.83408,0.73073757,0.8653688,0.69089115,0.8454456,0.7416835,0.87084174,0.75394285,0.8769714,0.75814176,0.8790709
98375,0.7117739,0.85588694,0.6755413,0.83777064,0.6323346,0.8161673,0.64044034,0.8202202,0.68851906,0.8442595,0.81536573,0.9076829,0.7111547,0.85557735,0.76551723,0.8827586,0.7624384,0.8812192,0.81274945,0.9063747
98376,0.6323023,0.81615114,0.61183524,0.8059176,0.5669427,0.78347135,0.58291733,0.79145867,0.630278,0.815139,0.71491534,0.85745764,0.6510616,0.82553077,0.6573075,0.82865375,0.700112,0.850056,0.7139584,0.8569792
98377,0.67884445,0.8394222,0.69559073,0.84779537,0.5993676,0.7996838,0.64924854,0.8246243,0.6777313,0.83886564,0.76375306,0.8818765,0.7397191,0.8698596,0.77632505,0.8881625,0.7866646,0.8933323,0.81209815,0.9060491
98378,0.6544301,0.8272151,0.65354824,0.8267741,0.5755073,0.78775364,0.59296906,0.79648453,0.6536859,0.82684296,0.78425705,0.8921285,0.75231194,0.876156,0.74790823,0.8739541,0.76892066,0.88446033,0.84430623,0.9221531
98379,0.6743089,0.83715445,0.65187967,0.82593983,0.5967275,0.79836375,0.6083039,0.80415195,0.6875073,0.84375364,0.80883884,0.9044194,0.7390492,0.8695246,0.75805414,0.87902707,0.7645894,0.8822947,0.80633163,0.9031658
98380,0.68911695,0.8445585,0.67095095,0.83547544,0.5857626,0.7928813,0.67025983,0.8351299,0.69710976,0.84855485,0.7811556,0.8905778,0.74076927,0.87038463,0.7767485,0.8883742,0.78023946,0.89011973,0.78921163,0.8946058
98381,0.65419436,0.8270972,0.6395269,0.8197634,0.5680785,0.78403926,0.58036286,0.7901814,0.5997046,0.7998523,0.71204895,0.8560245,0.6224745,0.8112372,0.71441686,0.85720843,0.695016,0.847508,0.6803061,0.84015304
98382,0.63247454,0.8162373,0.61239755,0.8061988,0.53546745,0.7677337,0.5814556,0.7907278,0.6440691,0.82203454,0.7556147,0.8778074,0.7133571,0.85667855,0.7285098,0.8642549,0.74631965,0.8731598,0.794235,0.8971175
98383,0.6956669,0.84783345,0.68376553,0.84188277,0.61191106,0.8059555,0.6495017,0.82475084,0.6723808,0.8361904,0.72595674,0.86297834,0.6807727,0.8403864,0.734197,0.8670985,0.7339479,0.86697394,0.7237971,0.86189854
98384,0.6515187,0.82575935,0.6632889,0.8316444,0.59001195,0.795006,0.672809,0.8364045,0.5987605,0.79938024,0.6122273,0.80611366,0.6150269,0.8075135,0.66614217,0.8330711,0.698524,0.849262,0.68101585,0.8405079
98385,0.6446779,0.82233894,0.60582936,0.8029147,0.57447094,0.7872355,0.5891227,0.7945614,0.6455599,0.82277995,0.79680616,0.89840305,0.7000492,0.8500246,0.76150227,0.88075113,0.7629223,0.88146114,0.8268417,0.91342086
98386,0.7506347,0.87531734,0.7233342,0.8616671,0.6833123,0.84165615,0.7187712,0.8593856,0.72617745,0.8630887,0.76825905,0.8841295,0.7212329,0.86061645,0.81399477,0.9069974,0.7914798,0.8957399,0.78356826,0.89178413
98387,0.65057206,0.82528603,0.6716207,0.83581036,0.57273084,0.7863654,0.67296016,0.8364801,0.6460229,0.82301146,0.6906191,0.84530956,0.6770118,0.83850586,0.72310615,0.8615531,0.675129,0.83756447,0.7153679,0.85768396
98388,0.7332064,0.8666032,0.6860338,0.84301686,0.6304747,0.81523734,0.65079165,0.8253958,0.7078382,0.8539191,0.79458237,0.8972912,0.6986116,0.8493058,0.760232,0.880116,0.72184575,0.8609229,0.74816144,0.8740807
98389,0.6693167,0.8346584,0.6492181,0.82460904,0.57420254,0.78710127,0.6075297,0.8037648,0.68087184,0.8404359,0.7653581,0.88267905,0.72414243,0.8620712,0.7330378,0.8665189,0.7323015,0.86615074,0.77493405,0.887467
98390,0.6946746,0.8473373,0.67375493,0.83687747,0.5817603,0.79088014,0.68837416,0.8441871,0.68222797,0.841114,0.7539446,0.8769723,0.7082344,0.8541172,0.75944304,0.8797215,0.7372749,0.86863744,0.75824,0.87912
98391,0.6335089,0.81675446,0.6235367,0.81176835,0.59180653,0.79590327,0.5917146,0.7958573,0.6421214,0.82106066,0.7403022,0.8701511,0.71631324,0.8581566,0.7080927,0.85404634,0.7416451,0.87082255,0.76132965,0.8806648
98392,0.5903263,0.79516315,0.5802957,0.79014784,0.5271184,0.7635592,0.59979916,0.7998996,0.5661772,0.78308856,0.64853287,0.82426643,0.6109804,0.8054902,0.69445086,0.8472254,0.7042824,0.8521412,0.6905854,0.8452927
98393,0.619707,0.8098535,0.62750363,0.8137518,0.54299384,0.7714969,0.60416174,0.80208087,0.62658954,0.81329477,0.72989416,0.8649471,0.70114976,0.85057485,0.73477215,0.8673861,0.7401579,0.8700789,0.7563331,0.87816656
98394,0.60893357,0.8044668,0.58158636,0.7907932,0.5249985,0.7624992,0.5293232,0.7646616,0.6384646,0.81923234,0.72551346,0.8627567,0.6846781,0.84233904,0.70183516,0.8509176,0.7248262,0.8624131,0.7428603,0.87143016
98395,0.7206848,0.8603424,0.702369,0.8511845,0.6505352,0.8252676,0.63465834,0.81732917,0.73844993,0.86922497,0.8230196,0.9115098,0.76356196,0.881781,0.80693674,0.9034684,0.7614962,0.8807481,0.81488556,0.9074428
98396,0.6385331,0.81926656,0.6774421,0.83872104,0.5761845,0.78809226,0.66032535,0.83016264,0.6590229,0.82951146,0.68800986,0.8440049,0.7102535,0.85512674,0.73354566,0.86677283,0.7302493,0.86512464,0.722864,0.86143196
98397,0.52672815,0.7633641,0.56431854,0.78215927,0.45532116,0.7276606,0.5199102,0.7599551,0.56201315,0.7810066,0.62927246,0.81463623,0.6276813,0.8138406,0.65142214,0.8257111,0.6765801,0.83829004,0.71104854,0.8555243
98398,0.6710351,0.8355175,0.62039936,0.8101997,0.56693697,0.7834685,0.5678147,0.78390735,0.6562967,0.82814837,0.7592523,0.87962615,0.69300115,0.8465006,0.6893464,0.84467316,0.73087084,0.8654354,0.7397855,0.8698927
98399,0.59806716,0.7990336,0.6050398,0.8025199,0.5207177,0.7603588,0.53448987,0.76724494,0.6040387,0.80201936,0.6776029,0.83880144,0.679255,0.8396275,0.65721667,0.82860833,0.6736434,0.8368217,0.7022388,0.8511194
98400,0.6839813,0.84199065,0.6507595,0.8253797,0.5940807,0.79704034,0.7031738,0.85158694,0.6472286,0.8236143,0.6651126,0.8325563,0.635359,0.8176795,0.6725626,0.8362813,0.7181677,0.8590839,0.67997056,0.83998525
98401,0.6688776,0.8344388,0.69487387,0.8474369,0.61024743,0.8051237,0.6371963,0.81859815,0.63323843,0.8166192,0.6889546,0.8444773,0.6560846,0.82804227,0.7798748,0.8899374,0.7507633,0.87538165,0.7308196,0.8654098
98402,0.7376458,0.86882293,0.72854984,0.8642749,0.666548,0.833274,0.6629939,0.83149695,0.7277393,0.86386967,0.789047,0.8945235,0.76383656,0.8819183,0.81751895,0.9087595,0.78908634,0.8945432,0.8260803,0.91304016
