id,DS1 resumes,Mixtral1 resumes,DS2 resumes,Mixtral3 resumes,Mixtral2 resumes,DS3 resumes,Llama1 resumes,GPT-4o1 resumes,Llama2 resumes,GPT-4o3 resumes,GPT-4o2 resumes,Llama3 resumes,GPT-mini2 resumes,GPT-mini3 resumes,GPT-mini1 resumes,GPT-3.5.1 resumes,GPT-3.5.3 resumes,sonnet2 resumes,GPT-3.5.2 resumes,True,CV google Score
98325,0.8966671,0.9221182,0.89883804,0.9147926,0.9234775,0.8966671,0.9225032,0.89165854,0.927088,0.894708,0.88803184,0.927088,0.9069769,0.9069769,0.9069769,0.89411956,0.8941195,0.9299679,0.8941195,1,0.89411956
98326,0.8381593,0.8637438,0.8381593,0.88439506,0.8787193,0.8384108,0.8295039,0.8435166,0.8414729,0.8353889,0.8305284,0.8449763,0.8450911,0.8450911,0.8450911,0.85781884,0.8439671,0.8560492,0.84622514,1,0.85071206
98327,0.87463474,0.8600423,0.87463474,0.84559166,0.8442034,0.87463474,0.84828115,0.87199354,0.84030163,0.86895096,0.87263113,0.8394802,0.8538699,0.8538699,0.8538699,0.8627471,0.86484694,0.84601027,0.86484694,1,0.83965313
98328,0.90238583,0.90649223,0.90238583,0.90768826,0.90946794,0.90238583,0.88813245,0.8946871,0.8893549,0.8946871,0.8946871,0.88702047,0.89546585,0.89546585,0.8957646,0.8727992,0.8727992,0.9059919,0.8727992,1,0.8365718
98329,0.8981301,0.9019161,0.8981301,0.91162115,0.8828199,0.90506685,0.8777279,0.9247757,0.87793,0.9329572,0.9329572,0.8726088,0.8994737,0.8994737,0.8994737,0.90761864,0.91780394,0.9003529,0.91780394,1,0.9038216
98330,0.82185394,0.8060258,0.82529783,0.80228907,0.8149454,0.8758375,0.8741669,0.86165994,0.8628988,0.8645617,0.84674686,0.86346716,0.8351391,0.83676,0.8466215,0.8378082,0.8378082,0.88628554,0.8378082,1,0.8357975
98331,0.81806326,0.8275844,0.81806326,0.82058376,0.8258363,0.86412466,0.7991959,0.797739,0.8147127,0.8130113,0.81301117,0.79868674,0.82985044,0.82985044,0.82985044,0.773388,0.77643335,0.81080496,0.77643335,1,0.7761107
98332,0.85798055,0.9136628,0.85798055,0.85089976,0.88565123,0.8603536,0.8519188,0.8788494,0.8531842,0.8777792,0.87209177,0.8788326,0.8568329,0.8568329,0.8568329,0.858873,0.8613874,0.85025847,0.8602813,1,0.870533
98333,0.8947922,0.8711762,0.87977546,0.8158883,0.8135262,0.87977546,0.87578845,0.88614035,0.87578845,0.8835894,0.88493335,0.89135665,0.86416,0.86416,0.86416,0.82078826,0.82441443,0.8564599,0.82441443,1,0.852561
98334,0.810387,0.79285705,0.810387,0.82530856,0.807261,0.810387,0.7981597,0.80987406,0.7979806,0.80987406,0.80987406,0.7979806,0.8360463,0.8445957,0.83844405,0.6912956,0.68583024,0.81965274,0.68583024,1,0.7238443
98335,0.8855182,0.8758331,0.8855182,0.8892109,0.8808162,0.8855182,0.9024032,0.878412,0.8999617,0.8805835,0.8797888,0.8999617,0.87535286,0.87535286,0.8745668,0.8658902,0.87590384,0.89115465,0.87590384,1,0.8320989
98336,0.8074225,0.76947564,0.8074225,0.7557285,0.7646349,0.80865103,0.79587656,0.85982424,0.79587656,0.8606304,0.86730766,0.79587656,0.8630006,0.8630006,0.8630006,0.7984538,0.7791421,0.83591056,0.7791421,1,0.80651546
98337,0.7466335,0.84058905,0.7477745,0.8166309,0.81633925,0.7725227,0.8007102,0.79671526,0.8007102,0.8054174,0.79251283,0.8409234,0.8047356,0.8047356,0.8047356,0.8040474,0.7888699,0.80435014,0.7962004,1,0.7647954
98338,0.78947914,0.7637067,0.80665016,0.7933875,0.79105765,0.7885506,0.75214684,0.7972288,0.77193666,0.82026523,0.8111731,0.76277417,0.77441645,0.77441645,0.787361,0.78065,0.7737344,0.78072214,0.77354825,1,0.78065
98339,0.824851,0.9016432,0.8791123,0.9094254,0.9003001,0.8717733,0.88553655,0.8608284,0.88553655,0.85735327,0.8547614,0.88553655,0.85413617,0.85413617,0.85413617,0.86816555,0.8523579,0.85674757,0.85432136,1,0.86544514
98340,0.87431514,0.85985094,0.87431514,0.908872,0.87318146,0.8728659,0.9096259,0.87091804,0.90917224,0.8777219,0.8733471,0.90917224,0.900627,0.900627,0.900627,0.8800359,0.8800359,0.88403165,0.8800359,1,0.86327106
98341,0.8814465,0.93143344,0.8814465,0.9266054,0.90598875,0.893202,0.904451,0.8889553,0.904451,0.8941104,0.8878015,0.904451,0.8725855,0.8725855,0.8725855,0.9265444,0.9265444,0.88623667,0.9265444,1,0.93801475
98342,0.9198719,0.8588818,0.9164898,0.8879285,0.880844,0.9270596,0.89042574,0.90227187,0.89042574,0.8944715,0.9037421,0.89042574,0.91414875,0.9043247,0.91414875,0.8794024,0.88168585,0.89802057,0.88168585,1,0.8817732
98343,0.81849945,0.8199444,0.83158046,0.8339924,0.83554924,0.83158046,0.8495154,0.80456245,0.8219721,0.8208095,0.8208095,0.822163,0.8008986,0.8008986,0.81852937,0.78698325,0.79343796,0.832958,0.7863079,1,0.8222071
98344,0.8687956,0.8603573,0.8687956,0.8553932,0.8553932,0.9061866,0.9066073,0.85244167,0.91492546,0.84866107,0.849914,0.91492546,0.85762686,0.85762686,0.85762686,0.8547622,0.85476226,0.92113173,0.8554393,1,0.8429755
98345,0.901875,0.88398635,0.901875,0.9117542,0.88494325,0.91508436,0.9125067,0.903743,0.9123459,0.9338116,0.9035026,0.9123459,0.91301686,0.91301686,0.9142822,0.8992723,0.8994551,0.90412027,0.8749764,1,0.8992723
98346,0.8318221,0.82801116,0.8600877,0.9042821,0.82419354,0.85897505,0.8570833,0.82891023,0.8570833,0.83569586,0.8332291,0.86806405,0.88450706,0.88450706,0.88450706,0.78199375,0.7870818,0.85848886,0.7870818,1,0.82809556
98347,0.8644555,0.8297082,0.8673006,0.81266963,0.8077771,0.8628986,0.8485088,0.83984447,0.85828054,0.8384582,0.8369601,0.8601283,0.8281995,0.8281995,0.8281995,0.8365319,0.83831,0.8442555,0.83831,1,0.7995537
98348,0.8742464,0.8670082,0.85897857,0.61815083,0.8650987,0.86644876,0.7968626,0.85947835,0.7968626,0.8786302,0.88595533,0.8767873,0.8581672,0.8553902,0.8560554,0.8389772,0.81380075,0.8756827,0.82058966,1,0.80704504
98349,0.8936038,0.8633498,0.8936038,0.8859143,0.8778094,0.8936038,0.8754683,0.8734201,0.8754683,0.8756577,0.87358814,0.8754683,0.88376015,0.88376015,0.88376015,0.9078914,0.9085509,0.9063281,0.9085509,1,0.8963203
98350,0.9086343,0.90144664,0.9086343,0.9092795,0.90071166,0.9086343,0.8995347,0.866841,0.8995347,0.8713684,0.8713684,0.8995347,0.88395137,0.88395137,0.88395137,0.9057418,0.9057418,0.9138339,0.9057418,1,0.8703604
98351,0.8891878,0.89143866,0.9025833,0.87455237,0.8762106,0.89666706,0.8521999,0.87883514,0.8566629,0.8938834,0.8963457,0.8653799,0.910058,0.910058,0.910058,0.8646711,0.8614911,0.8962,0.8646711,1,0.8646711
98352,0.8705315,0.8796413,0.8376707,0.8589481,0.8842863,0.85201913,0.8742039,0.8389598,0.8797005,0.83904827,0.8389598,0.8777793,0.8263452,0.8263452,0.82618517,0.8421225,0.8421225,0.86809003,0.8421225,1,0.84720504
98353,0.81577146,0.9002315,0.85669774,0.88507414,0.88250554,0.8634329,0.78242004,0.87415445,0.81714517,0.8717974,0.8717974,0.8074321,0.90579665,0.90579665,0.90579665,0.8055352,0.78754985,0.8479748,0.8055352,1,0.8130189
98354,0.782308,0.74450266,0.782308,0.6987039,0.73846304,0.80337816,0.72087425,0.741863,0.72118044,0.7656482,0.7751233,0.6989787,0.7451513,0.7368946,0.7303027,0.7045557,0.7045557,0.7319531,0.7045557,1,0.7045557
98355,0.9028179,0.83429384,0.8931119,0.8395079,0.8309946,0.9026725,0.86651665,0.88995856,0.8614658,0.88995856,0.88995856,0.8831405,0.8667039,0.8667039,0.8667039,0.8300166,0.8276763,0.8845519,0.8276763,1,0.8594422
98356,0.8150762,0.797713,0.8150762,0.77051955,0.87449586,0.8172015,0.79897475,0.80835503,0.79655176,0.81548387,0.8099053,0.79655176,0.866637,0.866637,0.8623967,0.81346893,0.8036927,0.8613764,0.8005219,1,0.81346893
98357,0.8065407,0.7342007,0.8065407,0.7232543,0.72948885,0.84345925,0.73477,0.7902578,0.73477,0.8028888,0.79644024,0.73477,0.75459266,0.75459266,0.75934184,0.7062538,0.7062538,0.78418183,0.6925181,1,0.7011943
98358,0.9084729,0.9107865,0.9237877,0.9123131,0.91027427,0.9142271,0.92551446,0.88934565,0.929034,0.8889345,0.8925985,0.928468,0.91305435,0.91305435,0.9143059,0.9084888,0.9084888,0.92581624,0.9084888,1,0.9065368
98359,0.86375105,0.848322,0.86375105,0.8787985,0.891504,0.8743879,0.84785515,0.8607297,0.8810587,0.8654633,0.8627027,0.8810587,0.8776864,0.8776864,0.8789953,0.8344499,0.8269562,0.86473423,0.8269562,1,0.8215951
98360,0.7276114,0.72716665,0.8181913,0.7966038,0.7902099,0.81844836,0.7637087,0.7705865,0.72991514,0.76421297,0.75952685,0.72991514,0.8191334,0.8191334,0.8250471,0.7190895,0.7043537,0.72118247,0.7043537,1,0.7474139
98361,0.91618687,0.87859553,0.91618687,0.9087446,0.9219439,0.91618687,0.8917598,0.89704007,0.8917598,0.9051417,0.89601606,0.8917598,0.83242804,0.83242804,0.8347236,0.8798053,0.88295376,0.89765805,0.88295376,1,0.85030663
98362,0.8706091,0.8533195,0.839283,0.84497285,0.84540004,0.839283,0.85756874,0.84455377,0.85756874,0.8417841,0.847584,0.85756874,0.863945,0.863945,0.863945,0.8226894,0.83257794,0.83840925,0.83257794,1,0.7901273
98363,0.8729774,0.88051844,0.88602453,0.89245737,0.878635,0.8828669,0.8571213,0.8983877,0.8571213,0.9018179,0.89927435,0.85367215,0.87820375,0.87820375,0.8796327,0.85793805,0.82951564,0.84993845,0.8261117,1,0.8733057
98364,0.84694207,0.79991865,0.7993475,0.80372155,0.7864509,0.8483027,0.7608949,0.81794214,0.76545393,0.80378336,0.8054328,0.76240814,0.83448446,0.83448446,0.83508,0.7491002,0.7491002,0.8567998,0.7527467,1,0.7758386
98365,0.8086216,0.8314979,0.79801834,0.80943537,0.80811334,0.8540573,0.86821544,0.84960186,0.86821544,0.8493925,0.83368886,0.86821544,0.84230804,0.84230804,0.84966576,0.79798865,0.79798865,0.8247722,0.79798865,1,0.803162
98366,0.79165274,0.7344329,0.79214096,0.8911129,0.87889063,0.8002164,0.7768742,0.87450665,0.77676404,0.8633239,0.86968696,0.80265665,0.79981375,0.8023082,0.8055735,0.8042237,0.7685597,0.7931603,0.7786975,1,0.7802608
98367,0.8400701,0.8536024,0.8433958,0.87435466,0.8500815,0.88912356,0.886837,0.8356713,0.8936452,0.8337025,0.8337025,0.8936452,0.8530505,0.8530505,0.8530505,0.8086525,0.8449221,0.8648708,0.8346619,1,0.82327276
98368,0.8671044,0.8648911,0.8048489,0.88328344,0.85371584,0.864942,0.8103507,0.8319937,0.8134942,0.81579745,0.8155209,0.8134942,0.8705079,0.8705079,0.8705079,0.8124137,0.8124136,0.8450475,0.8124136,1,0.8248572
98369,0.91402173,0.9173322,0.9300021,0.9075097,0.91419095,0.9300021,0.91748625,0.86780655,0.92198616,0.86856276,0.878798,0.9208872,0.9031026,0.9003048,0.90216124,0.8416809,0.83931845,0.8870845,0.8447949,1,0.88148844
98370,0.9124191,0.8873106,0.91217333,0.8970611,0.8949013,0.91217333,0.9434997,0.8842203,0.9434997,0.8829156,0.8829156,0.941082,0.8948294,0.8948294,0.8888613,0.8614861,0.8881298,0.8997999,0.8842423,1,0.89497757
98371,0.89648664,0.8862817,0.9063245,0.8724052,0.85048985,0.89730614,0.9077211,0.8322126,0.9079808,0.8342541,0.8342541,0.90677905,0.8468604,0.8468604,0.8468604,0.86492544,0.86492544,0.87631756,0.86492544,1,0.83284324
98372,0.92652035,0.8847288,0.92924935,0.90184814,0.88053155,0.9376029,0.9196565,0.9002937,0.9154094,0.9002937,0.9002937,0.9154094,0.8760885,0.8760885,0.8812707,0.9238647,0.9238647,0.8718712,0.9238647,1,0.8850974
98373,0.86593604,0.7945083,0.86593604,0.8701225,0.8396687,0.864591,0.8521538,0.8861594,0.8464692,0.881714,0.89418226,0.8698918,0.8881101,0.8881101,0.8881101,0.7351289,0.77869713,0.8603113,0.77869713,1,0.82653606
98374,0.86337924,0.8694328,0.86337924,0.87674916,0.84161973,0.90407336,0.9040105,0.8790709,0.90199256,0.8790709,0.8790709,0.8970456,0.88212436,0.88212436,0.88877344,0.8392125,0.8392125,0.8736577,0.8392125,1,0.83411133
98375,0.90606964,0.8684587,0.9036751,0.86596024,0.8702749,0.90138847,0.9032374,0.9063747,0.9022291,0.9065995,0.89068747,0.9022291,0.92519385,0.92519385,0.92519385,0.8620927,0.8694909,0.87055755,0.8694909,1,0.8638787
98376,0.8648533,0.85865813,0.8648533,0.8863073,0.88280594,0.8648533,0.9085364,0.8569792,0.9085364,0.85698897,0.8569792,0.9044832,0.85863304,0.85863304,0.85863304,0.87361383,0.87361383,0.90000755,0.87361383,1,0.8656709
98377,0.93002796,0.91344655,0.9349525,0.91141576,0.91857713,0.9328643,0.92819166,0.9060491,0.9271979,0.9118233,0.9147544,0.9271979,0.904817,0.904817,0.90578854,0.88284504,0.88243675,0.9079375,0.88243675,1,0.8752586
98378,0.9247072,0.90141886,0.9247072,0.93017507,0.901705,0.9291398,0.89526296,0.9221531,0.89526296,0.92330086,0.92330086,0.89899987,0.8877919,0.8877919,0.8877919,0.9167755,0.9167755,0.9280952,0.9167755,1,0.8843955
98379,0.89777756,0.90235174,0.89920783,0.88855994,0.89019513,0.8971614,0.906827,0.9031658,0.9028278,0.90206635,0.90980506,0.9036263,0.89059806,0.89059806,0.89059806,0.92337793,0.92337793,0.9022812,0.92337793,1,0.8870955
98380,0.8927297,0.9327558,0.8927297,0.9362718,0.93471014,0.8972933,0.9137125,0.8946058,0.9080093,0.8946058,0.8946058,0.9002349,0.8721844,0.8721844,0.8768929,0.9121597,0.90674835,0.9112084,0.90674835,1,0.9101423
98381,0.83041126,0.84547484,0.83351606,0.77028084,0.84096575,0.8327364,0.81868064,0.84015304,0.874486,0.845774,0.84077764,0.87171185,0.8670424,0.8670424,0.8670424,0.81471705,0.8163845,0.7876488,0.82084423,1,0.8697175
98382,0.89088136,0.8987107,0.89088136,0.92239755,0.89753634,0.91881955,0.90173197,0.8971175,0.91046804,0.899805,0.895732,0.909239,0.89454067,0.89454067,0.89454067,0.8981894,0.9014653,0.90270585,0.9014653,1,0.9010713
98383,0.884375,0.8930986,0.8798324,0.8846718,0.886791,0.8798324,0.8550076,0.86189854,0.8550076,0.860478,0.86079675,0.8550076,0.8739054,0.8739054,0.86542356,0.8578266,0.8584816,0.86338854,0.85782665,1,0.8688388
98384,0.866091,0.8726521,0.8711074,0.83677185,0.84269977,0.8711074,0.84588885,0.8405079,0.8279542,0.83735895,0.8348318,0.8279542,0.834313,0.834313,0.82946837,0.8511554,0.8511554,0.8528948,0.8511554,1,0.81190854
98385,0.91106176,0.88378966,0.91106176,0.80479926,0.88490295,0.91106176,0.90329546,0.91342086,0.8974339,0.91342086,0.91342086,0.8929193,0.91148317,0.91148317,0.9108125,0.9224389,0.9224389,0.8876497,0.9224389,1,0.9224389
98386,0.87710375,0.8518101,0.87710375,0.87773824,0.8568199,0.87710375,0.8532314,0.89178413,0.8643637,0.88658786,0.88693464,0.86473346,0.89868575,0.89868575,0.89868575,0.86117876,0.86117876,0.9149703,0.86117876,1,0.85872644
98387,0.8849713,0.89530015,0.91361356,0.74969643,0.7687565,0.8898311,0.85682654,0.85768396,0.8697916,0.84134084,0.8483446,0.8697916,0.8551685,0.8551685,0.864056,0.7348528,0.7348528,0.88225615,0.7443859,1,0.8747141
98388,0.8898078,0.8882658,0.88760245,0.8753494,0.8797503,0.8678317,0.91685367,0.8740807,0.9148669,0.875437,0.875437,0.9148669,0.8665693,0.8665693,0.8665693,0.88814414,0.88814414,0.8968088,0.88814414,1,0.8454345
98389,0.89577967,0.9060873,0.8983083,0.8857386,0.90951514,0.90507317,0.92278934,0.887467,0.91192335,0.88670605,0.88670605,0.91192335,0.90225667,0.90225667,0.90225667,0.89579636,0.90338314,0.9227574,0.90338314,1,0.8902499
98390,0.8480329,0.8782455,0.8480329,0.87265337,0.8931882,0.8480329,0.8590472,0.87912,0.8538873,0.8744246,0.87454164,0.8516955,0.87565106,0.87565106,0.8761704,0.8367946,0.8367946,0.83099896,0.8367946,1,0.8057692
98391,0.8831021,0.9052713,0.8969611,0.8840734,0.891875,0.8969611,0.911309,0.8806648,0.9219282,0.88528097,0.8820526,0.9219282,0.9094877,0.9094877,0.9094877,0.89721686,0.89721686,0.9072735,0.89721686,1,0.89626503
98392,0.83106536,0.85236216,0.83106536,0.8768063,0.85069835,0.83541083,0.88722444,0.8452927,0.8802014,0.8519802,0.85823226,0.8856033,0.87018424,0.87018424,0.8695367,0.8020535,0.77086246,0.79609364,0.77710605,1,0.7998473
98393,0.87329954,0.89281595,0.87329954,0.88736975,0.88685304,0.87329954,0.8183374,0.87816656,0.8342016,0.8818122,0.8818122,0.8342016,0.8321222,0.8321222,0.8321222,0.8883668,0.8883668,0.85414076,0.8883668,1,0.8991163
98394,0.8780285,0.87170416,0.8544326,0.86408246,0.86720294,0.8544326,0.86597955,0.87143016,0.8663373,0.87348175,0.8665246,0.86340654,0.87000936,0.87000936,0.87000936,0.8708207,0.8715704,0.88573426,0.8715704,1,0.85836744
98395,0.93420947,0.9337859,0.93420947,0.9061971,0.94520175,0.93420947,0.93016434,0.9074428,0.93016434,0.9037883,0.9037883,0.93016434,0.9196494,0.9196494,0.9196494,0.90403175,0.90403175,0.915334,0.90403175,1,0.90322626
98396,0.9181309,0.91518235,0.9178381,0.8906704,0.9138992,0.9027238,0.9077598,0.86143196,0.8851547,0.87112176,0.86258584,0.8851547,0.880693,0.880693,0.880693,0.9012213,0.87220085,0.86629045,0.8914851,1,0.8885126
98397,0.891323,0.8902237,0.8900189,0.8712647,0.8760067,0.8899478,0.9119331,0.8555243,0.90388477,0.86814743,0.8555243,0.911968,0.8434038,0.8434038,0.8459797,0.8740927,0.874114,0.90820915,0.874114,1,0.87456316
98398,0.8936124,0.8925526,0.882895,0.85686415,0.877687,0.9064961,0.9121156,0.8698927,0.9060717,0.86560416,0.8698927,0.9032229,0.89307326,0.89307326,0.8885512,0.8785543,0.8785543,0.90692735,0.8785543,1,0.8695544
98399,0.85113883,0.6923641,0.8021708,0.79709816,0.7491987,0.8021708,0.7824964,0.8511194,0.7824964,0.8511194,0.8511194,0.7824964,0.83769774,0.83769774,0.83769774,0.7789415,0.773414,0.81101185,0.7750069,1,0.7789415
98400,0.77855754,0.838205,0.77622515,0.8432704,0.8451704,0.8385889,0.820081,0.83998525,0.820081,0.8519166,0.83998525,0.820081,0.8569355,0.8569355,0.8569355,0.78654,0.7883085,0.83966887,0.7860023,1,0.79268074
98401,0.88199365,0.8211564,0.8464093,0.82306117,0.82306117,0.8757807,0.8521564,0.8654098,0.8336934,0.8659133,0.8590697,0.8336934,0.85573685,0.85573685,0.85573685,0.8581025,0.8581025,0.8521386,0.8581025,1,0.8476142
98402,0.92207557,0.926212,0.91265893,0.92805064,0.92811006,0.91265893,0.91948855,0.91304016,0.91731817,0.9157858,0.9157858,0.91731817,0.8891496,0.8891496,0.8891496,0.89411044,0.885656,0.9117268,0.885656,1,0.90443534
