,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_google_ux_Score
12453,0.7183218,0.8591609,0.72282714,0.8614136,0.6650443,0.83252215,0.6442385,0.82211924,0.6943059,0.84715295,0.7008078,0.8504039,0.64459383,0.8222969,0.74333763,0.8716688,0.6648594,0.8324297,0.70254755,0.8512738
12454,0.7417561,0.87087804,0.6243851,0.81219256,0.5958706,0.7979353,0.57164776,0.7858239,0.69084036,0.8454202,0.74428165,0.8721408,0.6486279,0.82431394,0.689893,0.8449465,0.664856,0.832428,0.6794199,0.83970994
12455,0.7284446,0.8642223,0.66641736,0.8332087,0.681802,0.840901,0.57641816,0.7882091,0.66238743,0.8311937,0.7472008,0.87360036,0.61262167,0.80631083,0.7022211,0.8511106,0.6868943,0.84344715,0.68826306,0.8441315
12456,0.7808776,0.8904388,0.7132983,0.85664916,0.714304,0.857152,0.6326269,0.81631345,0.7161851,0.85809255,0.6896417,0.84482086,0.62706304,0.8135315,0.7121151,0.8560575,0.6441976,0.8220988,0.6532885,0.82664424
12457,0.74126285,0.87063146,0.6430718,0.8215359,0.7046195,0.85230976,0.5796722,0.7898361,0.6974989,0.84874946,0.7791827,0.88959134,0.6732577,0.83662885,0.70927733,0.8546387,0.6613159,0.83065796,0.70423484,0.8521174
12458,0.76089257,0.8804463,0.76367533,0.88183767,0.77967787,0.88983893,0.6802522,0.8401261,0.73155755,0.8657788,0.7454391,0.8727195,0.63323545,0.8166177,0.77547646,0.8877382,0.72871614,0.86435807,0.72108305,0.8605415
12459,0.736324,0.86816204,0.62454665,0.8122733,0.62870294,0.81435144,0.55063283,0.7753164,0.68706834,0.8435342,0.70492095,0.8524605,0.6257066,0.81285334,0.67760044,0.8388002,0.5836679,0.79183394,0.63371825,0.8168591
12460,0.74284804,0.871424,0.68859184,0.8442959,0.7106738,0.8553369,0.6562952,0.8281476,0.7068172,0.8534086,0.7488491,0.8744246,0.6587312,0.8293656,0.7407121,0.8703561,0.7407992,0.8703996,0.71476215,0.8573811
12461,0.71819043,0.8590952,0.6212009,0.81060046,0.6667899,0.83339494,0.5430573,0.77152866,0.66172636,0.8308632,0.7303513,0.86517566,0.55725944,0.7786297,0.6604669,0.83023345,0.6223717,0.81118584,0.6334948,0.8167474
12462,0.71454716,0.8572736,0.68376005,0.84188,0.69727254,0.84863627,0.5690865,0.7845433,0.68234265,0.8411713,0.7430004,0.8715002,0.6131047,0.80655235,0.6861745,0.84308726,0.7055679,0.8527839,0.71170866,0.85585433
12463,0.6826366,0.8413183,0.61917937,0.8095897,0.6795766,0.8397883,0.582434,0.79121697,0.6298252,0.81491256,0.7014045,0.8507023,0.6365328,0.8182664,0.66606,0.83303,0.66847426,0.8342371,0.67194414,0.8359721
12464,0.770786,0.885393,0.67352706,0.8367635,0.69103456,0.8455173,0.60389715,0.80194855,0.7217876,0.8608938,0.7749245,0.88746226,0.6413793,0.8206897,0.7328818,0.8664409,0.67563784,0.8378189,0.70109576,0.8505479
12465,0.7479515,0.87397575,0.6735609,0.8367804,0.6688741,0.834437,0.5836243,0.7918122,0.71348107,0.85674053,0.7524954,0.8762477,0.6911758,0.8455879,0.6977611,0.8488805,0.64061713,0.82030857,0.6971284,0.8485642
12466,0.6059364,0.8029682,0.5706868,0.7853434,0.55356044,0.77678025,0.45317876,0.7265894,0.59723836,0.79861915,0.65572315,0.82786155,0.5779333,0.78896666,0.601588,0.800794,0.5588794,0.7794397,0.5952173,0.7976086
12467,0.7035868,0.8517934,0.66185,0.830925,0.6597088,0.82985437,0.61300176,0.8065009,0.6484327,0.82421637,0.74556565,0.8727828,0.6693224,0.8346612,0.74046934,0.87023467,0.7145467,0.85727334,0.73045033,0.8652252
12468,0.71225536,0.8561277,0.66698074,0.8334904,0.6834539,0.84172696,0.57940793,0.78970397,0.7247443,0.86237216,0.7487612,0.8743806,0.7322217,0.86611086,0.7118206,0.8559103,0.69572645,0.8478632,0.73205364,0.8660268
12469,0.54326826,0.7716341,0.59763205,0.798816,0.5211305,0.7605653,0.507849,0.7539245,0.5629828,0.7814914,0.5803791,0.79018956,0.5830859,0.79154295,0.60218906,0.80109453,0.6657393,0.83286965,0.657265,0.8286325
12470,0.7814497,0.89072484,0.7091708,0.8545854,0.7471129,0.87355644,0.64242727,0.8212136,0.764335,0.88216746,0.7633121,0.88165605,0.6691877,0.8345939,0.7622975,0.88114876,0.6523385,0.82616925,0.7057327,0.85286635
12471,0.71215504,0.85607755,0.69647133,0.84823567,0.65353084,0.8267654,0.67425925,0.8371296,0.6778753,0.83893764,0.68090963,0.8404548,0.67375207,0.83687603,0.7099663,0.85498315,0.6999458,0.8499729,0.7101426,0.8550713
12472,0.78007436,0.8900372,0.74153686,0.8707684,0.68420947,0.84210473,0.6167008,0.80835044,0.7478081,0.87390405,0.7874769,0.89373845,0.695014,0.847507,0.7786573,0.88932866,0.7275909,0.86379546,0.7541927,0.87709635
12473,0.6992812,0.8496406,0.6834213,0.8417107,0.6304001,0.8152001,0.633896,0.816948,0.6775675,0.83878374,0.69694936,0.8484747,0.6870147,0.84350735,0.71095276,0.8554764,0.68327004,0.841635,0.7308199,0.86541
12474,0.63488233,0.81744117,0.62965953,0.81482977,0.634536,0.817268,0.5859597,0.79297984,0.6058098,0.8029049,0.667462,0.833731,0.6080928,0.8040464,0.65204996,0.826025,0.6582439,0.82912195,0.6419139,0.82095695
12475,0.6659348,0.8329674,0.6400622,0.8200311,0.607504,0.803752,0.59668446,0.7983422,0.6245338,0.8122669,0.6295606,0.8147803,0.6281849,0.81409246,0.6383295,0.81916475,0.6461587,0.82307935,0.6246789,0.8123394
12476,0.71144897,0.85572445,0.6532376,0.8266188,0.63913506,0.81956756,0.56167686,0.78083843,0.7153264,0.8576632,0.7530714,0.8765357,0.72905624,0.8645281,0.7300013,0.8650006,0.69374764,0.8468738,0.73922527,0.86961263
12477,0.73260784,0.8663039,0.6932949,0.84664744,0.6948262,0.84741306,0.67816156,0.8390808,0.691646,0.845823,0.7157316,0.8578658,0.64248526,0.82124263,0.7318288,0.8659144,0.68186426,0.84093213,0.7081871,0.85409355
12478,0.76797247,0.88398623,0.705768,0.852884,0.72402096,0.8620105,0.64031273,0.82015634,0.7365886,0.8682943,0.790915,0.8954575,0.67368156,0.83684075,0.76323235,0.8816162,0.737882,0.868941,0.75587106,0.8779355
12479,0.68543357,0.8427168,0.60580075,0.8029004,0.69584596,0.847923,0.5451293,0.77256465,0.62674224,0.8133711,0.67882603,0.83941305,0.5446193,0.77230966,0.65800315,0.82900155,0.626634,0.813317,0.64458185,0.8222909
12480,0.76610684,0.8830534,0.7322749,0.86613744,0.73461026,0.86730516,0.6555819,0.827791,0.71160597,0.855803,0.74843967,0.87421983,0.6370413,0.81852067,0.748963,0.8744815,0.6729971,0.83649856,0.69248074,0.8462404
12481,0.77179873,0.88589936,0.68732476,0.8436624,0.7067076,0.8533538,0.61542624,0.80771315,0.742363,0.8711815,0.8199636,0.9099818,0.6967958,0.8483979,0.7693109,0.8846555,0.72922266,0.8646113,0.76842254,0.8842113
12482,0.7717997,0.88589984,0.6845884,0.8422942,0.6983672,0.84918356,0.5997152,0.7998576,0.7404915,0.87024575,0.77603984,0.8880199,0.6512656,0.8256328,0.7264885,0.86324424,0.6640217,0.83201087,0.704807,0.8524035
12483,0.7193571,0.8596785,0.68633425,0.8431671,0.68338346,0.84169173,0.6437611,0.8218806,0.6502763,0.82513815,0.6970844,0.8485422,0.65435743,0.8271787,0.7009423,0.85047114,0.6906018,0.8453009,0.69228494,0.8461425
12484,0.62464166,0.8123208,0.61797243,0.8089862,0.630877,0.8154385,0.51970464,0.7598523,0.63038456,0.8151923,0.6222781,0.81113905,0.549091,0.7745455,0.6217412,0.8108706,0.5818699,0.7909349,0.58405435,0.7920272
12485,0.6554153,0.82770765,0.64553744,0.8227687,0.61978686,0.8098934,0.5531906,0.7765953,0.64414626,0.8220731,0.73730665,0.8686533,0.68669534,0.84334767,0.704719,0.85235953,0.6625303,0.83126515,0.7095139,0.85475695
12486,0.75228715,0.8761436,0.69130623,0.8456531,0.6677036,0.8338518,0.5683612,0.78418064,0.70926595,0.854633,0.7745049,0.88725245,0.6689436,0.8344718,0.7380017,0.86900085,0.6861496,0.8430748,0.7204844,0.8602422
12487,0.74962527,0.8748126,0.69740987,0.84870493,0.69007695,0.8450385,0.584074,0.792037,0.68904173,0.84452087,0.75682515,0.8784126,0.6737033,0.83685166,0.7253531,0.86267656,0.68954086,0.84477043,0.70323527,0.85161763
12488,0.6909214,0.8454607,0.728719,0.8643595,0.7153591,0.85767955,0.622149,0.8110745,0.699784,0.849892,0.7313377,0.8656689,0.6588278,0.8294139,0.7332765,0.86663824,0.71287096,0.8564355,0.7220365,0.86101824
12489,0.6708574,0.8354287,0.6552547,0.82762736,0.62085277,0.81042635,0.56995595,0.784978,0.62933207,0.81466603,0.667271,0.8336355,0.6744033,0.83720165,0.66791904,0.8339595,0.641636,0.820818,0.6645161,0.83225805
12490,0.62198496,0.8109925,0.55701923,0.7785096,0.5436687,0.7718344,0.55071425,0.7753571,0.5603775,0.78018874,0.61949265,0.8097463,0.5526912,0.7763456,0.56201947,0.78100973,0.60913384,0.8045669,0.6005471,0.80027354
12491,0.7332629,0.86663145,0.6611726,0.8305863,0.66640425,0.8332021,0.6209803,0.81049013,0.6757301,0.83786505,0.71139,0.855695,0.6542917,0.8271458,0.6933218,0.8466609,0.6747243,0.8373622,0.6845156,0.8422578
12492,0.7027313,0.8513657,0.6407938,0.8203969,0.672623,0.83631146,0.6209396,0.8104698,0.6191014,0.8095507,0.6821102,0.8410551,0.59106547,0.7955327,0.67069316,0.8353466,0.65190715,0.8259536,0.6116824,0.8058412
12493,0.68630016,0.8431501,0.660362,0.830181,0.6761055,0.83805275,0.6108849,0.80544245,0.64913523,0.8245676,0.7085309,0.85426545,0.63419014,0.81709504,0.7028915,0.8514458,0.6875597,0.84377986,0.69375193,0.84687597
12494,0.7447686,0.8723843,0.6949275,0.8474637,0.66596496,0.8329825,0.61451435,0.8072572,0.6819562,0.8409781,0.72670984,0.8633549,0.67450017,0.8372501,0.6949358,0.8474679,0.72634315,0.8631716,0.71047604,0.855238
12495,0.7249623,0.8624811,0.6953082,0.8476541,0.6576081,0.828804,0.6118989,0.80594945,0.67967093,0.83983546,0.7604877,0.88024384,0.66759634,0.83379817,0.74148935,0.8707447,0.7279988,0.86399937,0.73374,0.86687
12496,0.7660908,0.88304543,0.6940626,0.8470313,0.7208524,0.8604262,0.59986126,0.79993063,0.74439347,0.87219673,0.79923475,0.8996174,0.67589796,0.837949,0.7660128,0.8830064,0.74060327,0.8703016,0.7585248,0.8792624
12497,0.79604745,0.8980237,0.73520845,0.86760426,0.7297156,0.8648578,0.6566535,0.82832676,0.7494116,0.8747058,0.802775,0.9013875,0.6986109,0.84930545,0.7763977,0.88819885,0.7207198,0.8603599,0.7424439,0.87122196
12498,0.7328268,0.8664134,0.74298877,0.8714944,0.6927295,0.84636474,0.6479342,0.8239671,0.6674247,0.83371234,0.688287,0.8441435,0.6609101,0.83045506,0.71968865,0.8598443,0.6996378,0.8498189,0.6812751,0.84063756
12499,0.6986345,0.84931725,0.6602032,0.8301016,0.6969854,0.84849274,0.57419,0.787095,0.69033396,0.845167,0.7085346,0.8542673,0.6541303,0.8270651,0.71756476,0.8587824,0.62365305,0.8118265,0.67377555,0.8368878
12500,0.6999326,0.8499663,0.658429,0.8292145,0.60976934,0.8048847,0.5676428,0.7838214,0.6400162,0.8200081,0.65643156,0.8282158,0.6309017,0.81545085,0.63556635,0.8177832,0.6337841,0.816892,0.64231354,0.82115674
12501,0.6046294,0.8023147,0.57501626,0.78750813,0.58037734,0.79018867,0.5122156,0.7561078,0.5493487,0.77467436,0.48538628,0.7426931,0.47355515,0.73677754,0.508605,0.7543025,0.4975889,0.74879444,0.4746105,0.7373053
12502,0.7578981,0.87894905,0.725592,0.862796,0.67016566,0.8350828,0.6118052,0.8059026,0.7609438,0.8804719,0.70478916,0.8523946,0.69497526,0.8474876,0.73192656,0.8659633,0.6474441,0.82372206,0.66032565,0.8301628
12503,0.61639297,0.8081965,0.5585655,0.77928275,0.6024167,0.8012084,0.53469753,0.76734877,0.55632246,0.7781612,0.62557954,0.8127898,0.5243615,0.76218075,0.59787357,0.7989368,0.5967588,0.7983794,0.55774164,0.7788708
12504,0.7876553,0.8938277,0.7235264,0.86176324,0.7154986,0.85774934,0.66585386,0.8329269,0.7170332,0.8585166,0.72510326,0.8625516,0.63512576,0.8175629,0.75375736,0.8768787,0.6485645,0.8242823,0.66061103,0.8303055
12505,0.6840092,0.8420046,0.6232416,0.81162083,0.6500847,0.82504237,0.568145,0.7840725,0.63737655,0.8186883,0.6931917,0.8465959,0.58587444,0.7929372,0.6584499,0.82922494,0.6777107,0.8388554,0.66099477,0.8304974
12506,0.6586752,0.8293376,0.6227613,0.8113806,0.6244912,0.8122456,0.5637579,0.78187895,0.60912615,0.80456305,0.64458436,0.8222922,0.5951221,0.79756105,0.6174194,0.80870974,0.6099881,0.80499405,0.6230781,0.81153905
12507,0.6644214,0.83221066,0.67338055,0.8366903,0.69889355,0.8494468,0.5721838,0.7860919,0.6905037,0.84525186,0.68319535,0.8415977,0.69055045,0.8452752,0.67283726,0.8364186,0.6654155,0.83270776,0.6999881,0.84999406
12508,0.74781615,0.87390804,0.6225059,0.81125295,0.6324776,0.81623876,0.52639216,0.7631961,0.7017263,0.85086316,0.7586541,0.87932706,0.6231234,0.8115617,0.67983145,0.83991575,0.60003036,0.8000152,0.6835796,0.84178984
12509,0.6537034,0.8268517,0.6504053,0.82520264,0.65530217,0.8276511,0.5914273,0.79571366,0.6215429,0.81077147,0.6917809,0.84589046,0.6235218,0.8117609,0.6672981,0.83364904,0.6795789,0.83978945,0.67081743,0.8354087
12510,0.559178,0.779589,0.58122766,0.79061383,0.5590734,0.7795367,0.565965,0.78298247,0.51984966,0.7599248,0.549207,0.7746035,0.55112207,0.77556103,0.58739257,0.7936963,0.6068374,0.8034187,0.61023295,0.8051165
12511,0.65729785,0.8286489,0.6262536,0.8131268,0.62122655,0.8106133,0.5276054,0.7638027,0.59812474,0.7990624,0.6725631,0.83628154,0.59234965,0.7961748,0.6424034,0.8212017,0.66571885,0.8328594,0.6462524,0.8231262
12512,0.7007508,0.8503754,0.66386443,0.8319322,0.59309065,0.7965453,0.58840305,0.7942015,0.6542934,0.8271467,0.6111108,0.8055554,0.61180246,0.8059012,0.6334446,0.8167223,0.6526861,0.82634306,0.62188935,0.8109447
12513,0.6325478,0.8162739,0.58392614,0.7919631,0.62262547,0.81131274,0.5612778,0.78063893,0.5739264,0.7869632,0.61314714,0.80657357,0.5342995,0.76714975,0.6184473,0.80922365,0.6019187,0.80095935,0.5844891,0.79224455
12514,0.77364165,0.8868208,0.7388499,0.86942494,0.7375356,0.8687678,0.64604264,0.8230213,0.75491714,0.8774586,0.75863624,0.8793181,0.64636254,0.8231813,0.757797,0.8788985,0.6885867,0.84429336,0.7044798,0.8522399
12515,0.74600136,0.8730007,0.6842648,0.8421324,0.6427042,0.8213521,0.5844855,0.79224277,0.70958257,0.8547913,0.73058,0.86529,0.6357301,0.817865,0.72175467,0.86087734,0.67216027,0.83608013,0.6624785,0.8312392
12516,0.8020456,0.9010228,0.70541584,0.8527079,0.7550334,0.8775167,0.65750873,0.82875437,0.7501586,0.8750793,0.7462153,0.8731077,0.6647842,0.8323921,0.74848866,0.87424433,0.6940698,0.84703493,0.72541714,0.86270857
12518,0.70394814,0.85197407,0.7330846,0.86654234,0.6893516,0.8446758,0.658196,0.829098,0.7413251,0.87066257,0.69714105,0.8485705,0.72717094,0.8635855,0.7365601,0.86828005,0.7216261,0.860813,0.71080077,0.8554004
12519,0.6533034,0.8266517,0.62719333,0.81359667,0.57973766,0.78986883,0.5532348,0.7766174,0.58999777,0.7949989,0.6086198,0.8043099,0.57310474,0.78655237,0.6170037,0.80850184,0.5984939,0.7992469,0.5988804,0.7994402
12520,0.7031917,0.8515959,0.6848031,0.84240156,0.6528483,0.8264241,0.64708686,0.8235434,0.6446121,0.82230604,0.6820687,0.84103435,0.6211871,0.81059355,0.6660168,0.8330084,0.6600809,0.83004045,0.6853147,0.8426573
12521,0.77106154,0.88553077,0.6616898,0.8308449,0.6551125,0.82755625,0.5584718,0.7792359,0.7064582,0.8532291,0.7512258,0.8756129,0.6406464,0.8203232,0.6976054,0.8488027,0.60425586,0.80212796,0.6893283,0.84466416
12523,0.69548047,0.84774023,0.6795404,0.8397702,0.6713862,0.8356931,0.61462057,0.8073103,0.62464,0.81232,0.6912763,0.84563816,0.6223253,0.81116265,0.6677462,0.8338731,0.6649195,0.83245975,0.6775844,0.8387922
12525,0.82583654,0.91291827,0.721283,0.8606415,0.7410922,0.8705461,0.6199258,0.80996287,0.8171042,0.9085521,0.81269616,0.9063481,0.7205777,0.86028886,0.7787086,0.8893543,0.6904007,0.84520036,0.74608374,0.87304187
12526,0.72489154,0.8624458,0.6439357,0.82196784,0.64874315,0.8243716,0.6250337,0.8125168,0.62044626,0.8102231,0.68877405,0.84438705,0.5996356,0.7998178,0.6686083,0.83430415,0.64998084,0.8249904,0.6633016,0.8316508
12527,0.7390044,0.8695022,0.67050934,0.83525467,0.6580206,0.8290103,0.61428237,0.8071412,0.69234604,0.84617305,0.7522359,0.87611794,0.63899314,0.8194966,0.7257048,0.8628524,0.70463705,0.8523185,0.6835543,0.84177715
12528,0.66319394,0.831597,0.6182854,0.8091427,0.676151,0.8380755,0.5479921,0.77399606,0.6073642,0.8036821,0.687493,0.84374654,0.5369808,0.76849043,0.6459466,0.8229733,0.63442945,0.8172147,0.60021234,0.80010617
12529,0.7817487,0.8908744,0.65709835,0.82854915,0.6854027,0.8427013,0.59187514,0.79593754,0.7104274,0.8552137,0.72517884,0.8625894,0.6128681,0.80643404,0.69557273,0.84778637,0.6149786,0.8074893,0.6436752,0.8218376
12530,0.60168827,0.80084413,0.55560076,0.7778004,0.5391643,0.76958215,0.523704,0.761852,0.50204444,0.7510222,0.49043465,0.7452173,0.4609384,0.7304692,0.49651513,0.7482576,0.4882836,0.7441418,0.4962896,0.7481448
12531,0.6138726,0.80693626,0.6316848,0.8158424,0.59836864,0.7991843,0.52979577,0.7648979,0.596856,0.798428,0.64247155,0.8212358,0.60314417,0.8015721,0.6053823,0.80269116,0.61817974,0.8090899,0.6213902,0.8106951
12532,0.7728094,0.8864047,0.663217,0.83160853,0.6784385,0.8392192,0.5999148,0.7999574,0.7079396,0.8539698,0.70594037,0.8529702,0.6304734,0.8152367,0.6795459,0.83977294,0.61751413,0.80875707,0.66228926,0.83114463
12533,0.7352803,0.86764014,0.6494342,0.8247171,0.6454904,0.8227452,0.5612276,0.7806138,0.68670034,0.8433502,0.7518521,0.875926,0.63855946,0.81927973,0.7150365,0.85751826,0.6459458,0.8229729,0.7033982,0.8516991
12565,0.7934568,0.8967284,0.73233044,0.8661652,0.7138994,0.8569497,0.63876736,0.8193837,0.7411243,0.87056214,0.78005064,0.8900253,0.68527675,0.8426384,0.77531797,0.88765895,0.69862545,0.8493127,0.7559862,0.8779931
12656,0.70760965,0.8538048,0.71935177,0.8596759,0.6591416,0.8295708,0.6061344,0.8030672,0.70740324,0.8537016,0.6799488,0.8399744,0.64756787,0.82378393,0.7275711,0.86378556,0.6697698,0.8348849,0.6789094,0.8394547
12674,0.76046145,0.8802307,0.7044917,0.8522458,0.71001494,0.85500747,0.5869858,0.7934929,0.7159647,0.85798234,0.77692646,0.88846326,0.65874004,0.82937,0.7224553,0.86122763,0.6780957,0.83904785,0.71121645,0.8556082
12687,0.61379826,0.80689913,0.65245444,0.8262272,0.5526904,0.7763452,0.5650079,0.78250396,0.6452148,0.8226074,0.67220306,0.83610153,0.69852066,0.84926033,0.6845199,0.84225994,0.70619273,0.85309637,0.6977384,0.8488692
12736,0.72530687,0.86265343,0.66080433,0.83040214,0.599713,0.79985654,0.6489247,0.82446235,0.66469085,0.8323454,0.57679904,0.7883995,0.59866405,0.799332,0.65014577,0.8250729,0.6306033,0.81530166,0.5797719,0.78988594
13078,0.7250248,0.8625124,0.6286699,0.814335,0.62736684,0.8136834,0.58257306,0.7912865,0.69084877,0.8454244,0.74142045,0.87071025,0.64089096,0.8204455,0.7064624,0.8532312,0.6277385,0.81386924,0.66902506,0.83451253
13080,0.7727063,0.88635314,0.7142794,0.8571397,0.6817982,0.8408991,0.634771,0.8173855,0.73329496,0.8666475,0.73110694,0.8655535,0.6564626,0.82823133,0.73071265,0.8653563,0.6933761,0.84668803,0.69865704,0.8493285
13146,0.6982622,0.8491311,0.677798,0.838899,0.58917034,0.79458517,0.61075824,0.80537915,0.6377293,0.81886464,0.6459104,0.8229552,0.6498511,0.82492554,0.6550832,0.8275416,0.70337045,0.8516852,0.6828539,0.84142697
13147,0.78713715,0.8935686,0.6914065,0.84570324,0.65929484,0.8296474,0.66333866,0.83166933,0.7395035,0.86975175,0.7361903,0.86809516,0.70082355,0.8504118,0.69805473,0.8490274,0.7082263,0.85411316,0.73025537,0.8651277
13148,0.72137535,0.8606877,0.6475603,0.8237802,0.66340864,0.8317043,0.58149374,0.79074687,0.70135736,0.8506787,0.6619381,0.83096904,0.5732119,0.78660595,0.65983796,0.829919,0.5563413,0.77817065,0.58888996,0.794445
13149,0.6685457,0.83427286,0.6215488,0.8107744,0.5688291,0.7844145,0.52618057,0.76309025,0.6493418,0.8246709,0.6009439,0.80047196,0.53569734,0.7678487,0.5699332,0.7849666,0.59282804,0.796414,0.58955586,0.7947779
13150,0.7686358,0.8843179,0.75304335,0.8765217,0.7366719,0.86833596,0.6874031,0.84370154,0.76583636,0.8829182,0.7394756,0.8697378,0.7112347,0.85561734,0.76612896,0.8830645,0.7072535,0.8536267,0.7528832,0.8764416
13196,0.6167385,0.8083693,0.64856887,0.82428443,0.5626514,0.7813257,0.55335355,0.7766768,0.54400414,0.7720021,0.5053575,0.75267875,0.48245925,0.74122965,0.5574452,0.77872264,0.5388372,0.7694186,0.4937765,0.7468883
13382,0.69166183,0.8458309,0.6580724,0.82903624,0.64718366,0.8235918,0.6193894,0.8096947,0.6607363,0.83036816,0.71983755,0.8599188,0.6852288,0.8426144,0.6838794,0.8419397,0.69370484,0.8468524,0.72964466,0.8648223
13461,0.67432714,0.83716357,0.664225,0.8321125,0.6649077,0.83245385,0.5729169,0.7864585,0.6328894,0.8164447,0.621378,0.810689,0.6022506,0.8011253,0.6405845,0.82029223,0.6463784,0.8231892,0.60469943,0.8023497
13475,0.76595736,0.8829787,0.7083046,0.8541523,0.6933985,0.84669924,0.64626086,0.8231304,0.72219074,0.86109537,0.74312395,0.871562,0.67639154,0.8381958,0.74751556,0.8737578,0.6943811,0.84719056,0.7163074,0.8581537
13477,0.7077447,0.85387236,0.62510705,0.8125535,0.6587657,0.82938284,0.5468364,0.7734182,0.64078313,0.82039154,0.6976497,0.84882486,0.61385536,0.8069277,0.6548316,0.8274158,0.5851413,0.79257065,0.6559168,0.8279584
13537,0.77707976,0.8885399,0.71032655,0.8551633,0.70112157,0.8505608,0.66300887,0.83150446,0.7273813,0.8636906,0.7203836,0.8601918,0.6720665,0.8360332,0.7096354,0.8548177,0.66233206,0.831166,0.70301485,0.8515074
13893,0.7612487,0.88062435,0.6966136,0.8483068,0.71358347,0.85679173,0.611121,0.80556047,0.71535677,0.8576784,0.69237417,0.8461871,0.60058737,0.8002937,0.72076035,0.8603802,0.60393405,0.801967,0.638504,0.819252
13897,0.74645877,0.8732294,0.6557645,0.8278823,0.62840486,0.8142024,0.57647705,0.7882385,0.62508404,0.812542,0.56745565,0.7837278,0.5051558,0.7525779,0.6329587,0.8164793,0.55198973,0.7759949,0.51980174,0.75990087
14744,0.7440716,0.8720358,0.648401,0.8242005,0.6827705,0.84138525,0.64496076,0.8224804,0.6531228,0.8265614,0.6964694,0.8482347,0.6172452,0.8086226,0.67182374,0.83591187,0.67538154,0.8376908,0.68531716,0.8426586
14862,0.7741819,0.8870909,0.72457075,0.8622854,0.68202335,0.84101164,0.6922741,0.84613705,0.7217124,0.8608562,0.6516849,0.82584244,0.6467096,0.82335484,0.7271975,0.86359876,0.6776686,0.8388343,0.6580099,0.82900494
14882,0.77473223,0.8873661,0.7278159,0.86390793,0.728433,0.8642165,0.65701133,0.82850564,0.74482054,0.8724103,0.7239859,0.86199296,0.63968074,0.8198404,0.75446457,0.8772323,0.68630064,0.8431503,0.7032248,0.8516124
14890,0.7676236,0.88381183,0.6949172,0.8474586,0.64668393,0.82334197,0.5967134,0.7983567,0.7447444,0.8723722,0.77895945,0.88947976,0.6926211,0.84631056,0.7446095,0.87230474,0.68804413,0.84402204,0.74072623,0.8703631
