,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
9445,0.6836539,0.8418269,0.6973626,0.84868133,0.6349944,0.8174972,0.6552548,0.8276274,0.6493732,0.8246866,0.6660467,0.8330233,0.6427388,0.8213694,0.69995826,0.84997916,0.7112841,0.8556421,0.7039273,0.85196364
9542,0.7297342,0.8648671,0.7221296,0.8610648,0.65288526,0.8264426,0.70341855,0.85170925,0.6935836,0.8467918,0.64867073,0.82433534,0.5951098,0.7975549,0.7019056,0.8509528,0.67907023,0.8395351,0.63501287,0.81750643
9546,0.6948545,0.84742725,0.64375675,0.8218784,0.58877087,0.79438543,0.57785857,0.7889293,0.6251544,0.8125772,0.6273805,0.81369025,0.6057981,0.80289906,0.64370084,0.8218504,0.61571294,0.80785644,0.588044,0.79402196
9547,0.6085175,0.80425876,0.5749446,0.7874723,0.561883,0.7809415,0.5591409,0.77957046,0.5156958,0.7578479,0.51008654,0.75504327,0.49763507,0.74881756,0.5373964,0.7686982,0.5726985,0.78634924,0.51546514,0.75773257
9583,0.6622492,0.8311246,0.6459496,0.8229748,0.6064793,0.80323964,0.62175673,0.8108784,0.58775944,0.79387975,0.5789602,0.7894801,0.56540716,0.7827036,0.6192324,0.8096162,0.63912624,0.81956315,0.59585446,0.79792726
9587,0.67965794,0.83982897,0.6593025,0.82965124,0.6311383,0.81556916,0.55724466,0.7786223,0.62067294,0.8103365,0.70815504,0.8540775,0.61339736,0.8066987,0.6585474,0.8292737,0.65404636,0.82702315,0.6816304,0.8408152
12037,0.65994734,0.8299737,0.67175615,0.8358781,0.641856,0.820928,0.60372466,0.80186236,0.6438652,0.8219326,0.68636954,0.84318477,0.6555982,0.8277991,0.6871356,0.8435678,0.7007004,0.8503502,0.7012582,0.8506291
12116,0.66139925,0.8306996,0.60287476,0.8014374,0.6405907,0.82029533,0.5661704,0.7830852,0.6210928,0.8105464,0.7103118,0.8551559,0.62372243,0.8118612,0.66604894,0.8330245,0.6642473,0.83212364,0.70395184,0.8519759
12122,0.74379426,0.8718971,0.6562357,0.82811785,0.6681311,0.83406556,0.58656317,0.79328156,0.6451112,0.8225556,0.71460474,0.85730237,0.60812855,0.8040643,0.661335,0.8306675,0.64873046,0.82436526,0.6724149,0.83620745
12124,0.7186206,0.85931027,0.6576663,0.82883316,0.6538217,0.82691085,0.59604746,0.7980237,0.6337328,0.8168664,0.7047379,0.85236895,0.61379385,0.8068969,0.6733124,0.8366562,0.6288626,0.8144313,0.6788417,0.83942086
12141,0.7629669,0.88148344,0.6554392,0.82771957,0.6545937,0.82729685,0.5697267,0.78486335,0.70576054,0.85288024,0.7823222,0.8911611,0.669449,0.8347245,0.70704293,0.85352147,0.6880571,0.8440286,0.73077977,0.8653899
12143,0.66510534,0.8325527,0.6701671,0.83508354,0.6561211,0.8280605,0.5646488,0.78232443,0.6362902,0.8181451,0.70180416,0.8509021,0.6016592,0.8008296,0.6670022,0.8335011,0.65591633,0.82795817,0.67175275,0.83587635
12149,0.73317116,0.8665856,0.7187801,0.85939,0.6998428,0.8499214,0.5824537,0.79122686,0.73417556,0.8670878,0.7623023,0.88115114,0.73304224,0.8665211,0.72651696,0.8632585,0.70354867,0.85177433,0.7468707,0.8734354
12161,0.5694105,0.7847053,0.53500867,0.76750433,0.54132754,0.77066374,0.50321686,0.75160843,0.53922,0.76961,0.5986337,0.7993169,0.5528374,0.7764187,0.5790235,0.78951174,0.61661994,0.80831,0.60089326,0.8004466
12252,0.59356713,0.79678357,0.6250793,0.81253964,0.55092275,0.7754614,0.5869618,0.7934809,0.5735705,0.78678524,0.5597056,0.7798528,0.5263083,0.76315415,0.6172278,0.8086139,0.594134,0.797067,0.59404576,0.7970229
12408,0.69620013,0.84810007,0.6975181,0.84875906,0.63852835,0.8192642,0.62086153,0.81043077,0.68294775,0.8414739,0.728528,0.864264,0.6829432,0.8414716,0.7106595,0.85532975,0.6935834,0.84679174,0.7259364,0.8629682
12409,0.6495676,0.8247838,0.6000014,0.80000067,0.5550467,0.77752334,0.5581304,0.7790652,0.5706865,0.7853433,0.62667835,0.8133392,0.59158874,0.79579437,0.62416804,0.812084,0.5921644,0.7960822,0.6301189,0.8150594
12410,0.7311679,0.86558396,0.7022946,0.8511473,0.7178802,0.8589401,0.5838802,0.7919401,0.6906333,0.84531665,0.7367322,0.8683661,0.670089,0.8350445,0.71564007,0.85782003,0.6809731,0.8404865,0.7145852,0.8572926
12418,0.68299735,0.8414987,0.640226,0.820113,0.64362925,0.82181466,0.5825118,0.7912559,0.6309975,0.8154987,0.6887307,0.84436536,0.6230401,0.81152004,0.66167176,0.8308359,0.6306182,0.8153091,0.66477954,0.8323898
12422,0.6697018,0.8348509,0.60486543,0.8024327,0.62719953,0.81359977,0.53739685,0.76869845,0.6290567,0.81452835,0.6939258,0.8469629,0.6223813,0.81119066,0.63306093,0.81653047,0.6248188,0.8124094,0.66676533,0.83338267
12435,0.55439675,0.7771984,0.5227734,0.7613867,0.5373534,0.7686767,0.50065106,0.75032556,0.5146669,0.75733346,0.51717323,0.75858665,0.5124092,0.7562046,0.525614,0.762807,0.5048158,0.7524079,0.5054385,0.7527193
12436,0.66013896,0.8300695,0.63321185,0.8166059,0.62863225,0.81431615,0.58355737,0.7917787,0.6169704,0.8084852,0.6439069,0.8219534,0.5920125,0.79600626,0.64396346,0.8219817,0.6465368,0.8232684,0.6322589,0.81612945
12437,0.61451375,0.8072569,0.5943553,0.7971777,0.5935031,0.79675156,0.55180144,0.7759007,0.5741103,0.78705513,0.624321,0.8121605,0.5805831,0.79029155,0.6399714,0.8199857,0.63086927,0.81543463,0.64566416,0.8228321
12447,0.73031664,0.8651583,0.74052805,0.87026405,0.67457414,0.83728707,0.6562265,0.82811326,0.70912576,0.8545629,0.729545,0.8647725,0.69605565,0.8480278,0.7411384,0.8705692,0.7028842,0.8514421,0.71975344,0.85987675
12448,0.7985271,0.89926356,0.73788154,0.8689408,0.7321099,0.86605495,0.69304615,0.84652305,0.77827287,0.88913643,0.8155712,0.9077856,0.7268213,0.86341065,0.7944974,0.8972487,0.756953,0.8784765,0.76903677,0.8845184
12449,0.73203593,0.86601794,0.6366682,0.8183341,0.6570792,0.8285396,0.5868223,0.79341114,0.6619837,0.83099186,0.7648512,0.8824256,0.59841406,0.79920703,0.6822928,0.8411464,0.6674342,0.8337171,0.6799494,0.8399747
12450,0.7600063,0.88000315,0.68767655,0.8438383,0.67055666,0.83527833,0.5888622,0.7944311,0.71730876,0.8586544,0.7451964,0.8725982,0.6761066,0.8380533,0.702526,0.851263,0.65088415,0.8254421,0.71091205,0.855456
12451,0.71978027,0.8598901,0.66770524,0.83385265,0.6800586,0.8400293,0.5435696,0.7717848,0.66411626,0.83205813,0.6526755,0.82633775,0.5614202,0.7807101,0.6283946,0.8141973,0.60377514,0.8018876,0.61238986,0.8061949
12452,0.68303084,0.8415154,0.62308085,0.8115404,0.65020096,0.8251005,0.58677715,0.7933886,0.6425308,0.8212654,0.6745628,0.8372814,0.5726131,0.78630656,0.6639273,0.83196366,0.64681226,0.8234061,0.6431028,0.82155144
12453,0.7445741,0.87228703,0.6750882,0.8375441,0.65212893,0.82606447,0.6381874,0.8190937,0.66352177,0.8317609,0.69801414,0.84900707,0.6240141,0.81200707,0.71901196,0.859506,0.63464415,0.8173221,0.6670692,0.8335346
12454,0.6770539,0.83852696,0.64222324,0.8211116,0.58132505,0.7906625,0.53967893,0.76983947,0.6821691,0.84108454,0.6702712,0.8351356,0.63988143,0.8199407,0.6580619,0.829031,0.6154673,0.80773365,0.6094321,0.80471605
12455,0.7168031,0.85840154,0.6596708,0.8298354,0.67511904,0.8375595,0.56570977,0.7828549,0.65410215,0.82705104,0.7616091,0.88080454,0.6258291,0.81291455,0.7143259,0.85716295,0.68390787,0.84195393,0.71223277,0.8561164
12456,0.76248837,0.8812442,0.67798233,0.83899117,0.6913823,0.84569114,0.57841617,0.78920805,0.7296822,0.8648411,0.76124597,0.880623,0.6615683,0.83078414,0.7188471,0.8594235,0.64292014,0.82146007,0.7014762,0.8507381
12457,0.71453995,0.85727,0.63805586,0.8190279,0.6765077,0.83825386,0.5678869,0.7839434,0.6741115,0.83705574,0.7674319,0.883716,0.6658746,0.8329373,0.7113269,0.8556634,0.6577629,0.82888144,0.68722457,0.8436123
12458,0.7816282,0.89081407,0.7220693,0.86103463,0.7464334,0.8732167,0.63085425,0.8154271,0.7071912,0.8535956,0.7273022,0.8636511,0.58321273,0.79160637,0.737117,0.8685585,0.6589294,0.8294647,0.67019665,0.8350983
12459,0.72269034,0.8613452,0.65986395,0.829932,0.64479953,0.82239974,0.5676163,0.7838081,0.68008864,0.8400443,0.7055948,0.8527974,0.6495681,0.82478404,0.6872351,0.84361756,0.6367668,0.8183834,0.6556152,0.8278076
12460,0.779474,0.889737,0.6549858,0.8274929,0.6701032,0.8350516,0.59288186,0.79644096,0.73389494,0.8669475,0.8371602,0.9185801,0.68597007,0.84298503,0.73157406,0.865787,0.7413945,0.87069726,0.76384026,0.8819201
12461,0.76200837,0.8810042,0.6597851,0.8298925,0.6984671,0.8492335,0.6000568,0.80002844,0.6818366,0.8409183,0.7628726,0.8814363,0.61425996,0.80713,0.7051859,0.85259295,0.67742556,0.8387128,0.69459116,0.8472956
12462,0.69414234,0.8470712,0.687262,0.843631,0.71677476,0.85838735,0.5864135,0.79320675,0.662933,0.8314665,0.7234969,0.86174846,0.62857014,0.81428504,0.70520747,0.85260373,0.7254092,0.86270463,0.7288923,0.86444616
12463,0.6251213,0.8125607,0.6033393,0.80166966,0.64058894,0.8202945,0.55041087,0.77520543,0.60365796,0.801829,0.66820765,0.8341038,0.61187357,0.8059368,0.6445856,0.8222928,0.6719787,0.83598936,0.6537742,0.82688713
12464,0.73185015,0.8659251,0.63341606,0.816708,0.68367994,0.84183997,0.583542,0.791771,0.66572887,0.8328644,0.7435698,0.8717849,0.59424454,0.79712224,0.700137,0.8500685,0.6594544,0.8297272,0.680817,0.8404085
12465,0.75723684,0.8786184,0.7212394,0.86061966,0.7235392,0.86176956,0.60333884,0.8016694,0.72709394,0.86354697,0.71849513,0.85924757,0.66937894,0.8346895,0.7229575,0.86147875,0.64821285,0.82410645,0.6975206,0.8487603
12466,0.6280371,0.81401855,0.5660119,0.78300595,0.5670355,0.7835177,0.4962747,0.74813735,0.5824791,0.79123956,0.6363711,0.81818557,0.553133,0.7765665,0.58792865,0.7939643,0.562965,0.78148246,0.578416,0.789208
12467,0.6253395,0.81266975,0.61451423,0.8072571,0.61702967,0.80851483,0.58446187,0.79223096,0.59204817,0.7960241,0.68453115,0.8422656,0.6188029,0.80940145,0.7090621,0.85453105,0.6818557,0.84092784,0.66251016,0.8312551
12468,0.6718674,0.8359337,0.6206905,0.8103453,0.62843287,0.81421643,0.52786654,0.7639333,0.7120403,0.85602015,0.72158444,0.8607922,0.70666254,0.85333127,0.6693149,0.83465743,0.6537603,0.82688016,0.69755995,0.84878
12469,0.5057845,0.75289226,0.5325417,0.7662709,0.50733006,0.75366503,0.48064214,0.74032104,0.5082374,0.7541187,0.5393623,0.76968116,0.52110267,0.76055133,0.55668163,0.7783408,0.5960672,0.7980336,0.5988339,0.79941696
12470,0.7830186,0.8915093,0.72907156,0.8645358,0.76406515,0.8820326,0.63417757,0.8170888,0.7716311,0.88581556,0.73997176,0.8699859,0.6606821,0.83034104,0.772226,0.886113,0.6588651,0.82943255,0.6907431,0.84537154
12471,0.7239924,0.8619962,0.70603424,0.8530171,0.65112174,0.82556087,0.6523249,0.82616246,0.7019336,0.8509668,0.7248926,0.8624463,0.72261167,0.86130583,0.7674858,0.8837429,0.73730767,0.86865383,0.7757553,0.88787764
12472,0.72083676,0.8604184,0.7275026,0.8637513,0.6470399,0.82351995,0.66180164,0.8309008,0.6787374,0.8393687,0.6911704,0.8455852,0.66220343,0.8311017,0.74499404,0.872497,0.70140314,0.8507016,0.6880585,0.84402925
12473,0.724622,0.862311,0.6984569,0.84922844,0.6552353,0.82761765,0.62392646,0.8119632,0.7107549,0.85537744,0.71603054,0.8580153,0.7291577,0.86457884,0.7177036,0.8588518,0.663538,0.831769,0.7130984,0.8565492
12474,0.564727,0.78236353,0.5488743,0.7744372,0.55260676,0.7763034,0.54795516,0.7739776,0.512954,0.756477,0.58979666,0.79489833,0.52707696,0.7635385,0.5932709,0.79663545,0.61815614,0.8090781,0.5740789,0.78703946
12475,0.66933304,0.8346665,0.6481187,0.82405937,0.6352016,0.8176008,0.6370438,0.81852186,0.6346578,0.81732893,0.6734618,0.8367309,0.6616423,0.83082116,0.6636834,0.8318417,0.69864625,0.84932315,0.699298,0.849649
12476,0.6424738,0.8212369,0.6231805,0.81159025,0.59238595,0.796193,0.5505174,0.77525866,0.65969115,0.82984555,0.6673759,0.83368796,0.6938166,0.84690833,0.6797906,0.8398953,0.63713723,0.8185686,0.6765672,0.8382836
12477,0.66420686,0.83210343,0.6411202,0.8205601,0.612563,0.8062815,0.6224476,0.8112238,0.67039716,0.8351986,0.70196867,0.85098433,0.6315754,0.8157877,0.7115585,0.8557793,0.65549123,0.8277456,0.7047243,0.85236216
12478,0.7136992,0.8568496,0.72628707,0.86314356,0.7072202,0.8536101,0.6697864,0.8348932,0.70118135,0.8505907,0.72569424,0.8628471,0.67074776,0.8353739,0.7623652,0.8811826,0.73175526,0.8658776,0.74037665,0.87018836
12479,0.6304989,0.81524944,0.6102196,0.8051098,0.63389397,0.816947,0.5473789,0.77368945,0.60250807,0.80125403,0.6779547,0.83897734,0.59377545,0.79688776,0.6677373,0.8338686,0.6622262,0.8311131,0.6393306,0.8196653
12480,0.703587,0.8517935,0.6601938,0.8300969,0.6791853,0.83959264,0.5985543,0.7992772,0.63483655,0.8174183,0.69304085,0.8465204,0.55439794,0.777199,0.685935,0.8429675,0.6374768,0.8187384,0.63306034,0.81653017
12481,0.4632063,0.73160315,0.5374963,0.76874816,0.4605711,0.7302855,0.47871423,0.7393571,0.47392428,0.73696214,0.42457706,0.7122885,0.5129501,0.7564751,0.5036106,0.7518053,0.52208346,0.76104176,0.5156785,0.75783926
12482,0.73676234,0.86838114,0.67596567,0.83798283,0.67251796,0.836259,0.61182636,0.8059132,0.71314967,0.85657483,0.76866245,0.8843312,0.667171,0.8335855,0.72706884,0.86353445,0.6815727,0.84078634,0.7199755,0.85998774
12483,0.6935568,0.8467784,0.6799236,0.83996177,0.68336594,0.841683,0.6074326,0.8037163,0.6576704,0.8288352,0.7048021,0.852401,0.6695828,0.8347914,0.6990963,0.84954816,0.6893147,0.84465736,0.7302847,0.86514235
12484,0.64254403,0.821272,0.59229004,0.796145,0.63139063,0.8156953,0.5336312,0.7668156,0.62152165,0.81076086,0.62500334,0.81250167,0.5294093,0.76470464,0.6156225,0.80781126,0.5711919,0.78559595,0.5927303,0.79636514
12485,0.63601243,0.8180062,0.6496376,0.8248188,0.6175411,0.80877054,0.567863,0.7839315,0.6400292,0.8200146,0.7259643,0.86298215,0.69221497,0.8461075,0.7171105,0.85855526,0.7010336,0.8505168,0.7238035,0.86190176
12486,0.71777034,0.85888517,0.7035212,0.8517606,0.7013023,0.85065114,0.6104019,0.80520093,0.7136133,0.85680664,0.7380272,0.8690136,0.67250156,0.8362508,0.76186234,0.88093114,0.7013576,0.8506788,0.70280766,0.85140383
12487,0.7448194,0.8724097,0.69661176,0.8483059,0.69793767,0.84896886,0.5927552,0.7963776,0.7189729,0.85948646,0.78034586,0.89017296,0.70842004,0.85421,0.7503214,0.8751607,0.6987668,0.8493834,0.73392516,0.86696255
12488,0.69518304,0.8475915,0.7432845,0.87164223,0.7198938,0.8599469,0.6329007,0.81645036,0.69438505,0.8471925,0.6810216,0.8405108,0.6328111,0.81640553,0.72621113,0.86310554,0.6863891,0.84319454,0.6911745,0.84558725
12489,0.68076587,0.84038293,0.68607074,0.84303534,0.6725931,0.83629656,0.6013262,0.8006631,0.65990454,0.82995224,0.69190216,0.8459511,0.6565922,0.82829607,0.7096789,0.85483944,0.65694416,0.8284721,0.68479794,0.842399
12490,0.57776845,0.7888842,0.53278816,0.7663941,0.57335424,0.7866771,0.5275649,0.76378244,0.53457147,0.7672857,0.5670811,0.78354055,0.5014556,0.7507278,0.54354054,0.77177024,0.564861,0.7824305,0.53276193,0.76638097
12491,0.6960224,0.8480112,0.6603811,0.83019054,0.6513634,0.8256817,0.6134434,0.8067217,0.645828,0.822914,0.65718293,0.82859147,0.62517226,0.8125861,0.66618544,0.8330927,0.6526985,0.82634926,0.6522258,0.82611287
12492,0.69044346,0.84522176,0.6190575,0.8095287,0.66952074,0.83476037,0.60366493,0.80183244,0.6280898,0.8140449,0.6508422,0.8254211,0.5459025,0.77295125,0.66714156,0.8335708,0.642233,0.8211165,0.57694876,0.7884744
12493,0.70556027,0.8527801,0.65075886,0.82537943,0.6670768,0.8335384,0.5821916,0.7910958,0.65119505,0.8255975,0.7185378,0.8592689,0.6406807,0.82034034,0.69029784,0.8451489,0.676943,0.83847153,0.69095117,0.84547555
12494,0.6737322,0.83686614,0.6399758,0.8199879,0.60996294,0.80498147,0.5675652,0.7837826,0.6227475,0.8113737,0.6897041,0.8448521,0.6487693,0.8243847,0.65313524,0.82656765,0.6918173,0.84590864,0.6760826,0.8380413
12495,0.7377759,0.86888796,0.7092165,0.85460824,0.67839766,0.8391988,0.6425226,0.8212613,0.7062388,0.8531194,0.77288496,0.8864425,0.68875504,0.8443775,0.7559337,0.8779669,0.7595784,0.87978923,0.75701123,0.8785056
12496,0.75535756,0.87767875,0.6957574,0.8478787,0.72430205,0.862151,0.6179774,0.8089887,0.71418697,0.85709345,0.7448225,0.87241125,0.6415044,0.8207522,0.75334656,0.8766733,0.735219,0.8676095,0.72788346,0.8639417
12497,0.7531382,0.8765691,0.67264485,0.8363224,0.69036764,0.84518385,0.61451757,0.8072588,0.7021589,0.85107946,0.77156425,0.8857821,0.6388728,0.81943643,0.7276834,0.8638417,0.6763203,0.83816016,0.680642,0.840321
12498,0.70785654,0.85392827,0.7019226,0.8509613,0.68924034,0.84462017,0.63375974,0.81687987,0.64608425,0.82304215,0.71859396,0.859297,0.65611786,0.82805896,0.72309905,0.8615495,0.71539176,0.8576959,0.7324051,0.8662026
12499,0.6988541,0.84942704,0.66381514,0.8319076,0.6765743,0.8382871,0.5580195,0.77900976,0.69503903,0.8475195,0.70267594,0.85133797,0.65937144,0.8296857,0.69884324,0.8494216,0.5968088,0.7984044,0.6503479,0.825174
12500,0.70946,0.85473,0.666965,0.8334825,0.6296388,0.8148194,0.5705663,0.78528315,0.6915616,0.8457808,0.6949861,0.84749305,0.6777153,0.83885765,0.6780796,0.8390398,0.6427903,0.82139516,0.6801752,0.8400876
12501,0.48933887,0.74466944,0.4974001,0.7487,0.49764943,0.7488247,0.43934566,0.7196728,0.45306355,0.72653174,0.38361245,0.6918062,0.40197128,0.70098567,0.40904427,0.70452213,0.43906122,0.7195306,0.39869964,0.6993498
12502,0.72585046,0.86292523,0.7086039,0.8543019,0.6589758,0.8294879,0.59355074,0.79677534,0.7411511,0.87057555,0.6907621,0.845381,0.68489707,0.84244853,0.7119926,0.8559963,0.6475351,0.82376754,0.6630836,0.8315418
12503,0.63875663,0.8193783,0.58313257,0.79156625,0.6268011,0.8134005,0.5545472,0.7772736,0.5896476,0.79482377,0.66436994,0.832185,0.5601256,0.7800628,0.6354641,0.81773204,0.6450715,0.82253575,0.60400534,0.80200267
12504,0.679353,0.8396765,0.6630626,0.8315313,0.6484854,0.8242427,0.6023762,0.8011881,0.63101363,0.8155068,0.6277318,0.8138659,0.62329996,0.81165,0.67011577,0.83505785,0.62903833,0.81451917,0.6193712,0.8096856
12505,0.63478184,0.8173909,0.6192261,0.80961305,0.6424793,0.82123965,0.5626352,0.7813176,0.60180527,0.8009026,0.64881355,0.82440674,0.55298024,0.7764901,0.63466775,0.8173339,0.6638131,0.83190656,0.63436204,0.817181
12506,0.6605549,0.83027744,0.66944563,0.8347228,0.63727164,0.8186358,0.5807419,0.79037094,0.64734864,0.8236743,0.652941,0.8264705,0.63091755,0.8154588,0.6540892,0.8270446,0.6201173,0.81005865,0.6457244,0.8228622
12507,0.63508844,0.8175442,0.6718799,0.83593994,0.6742437,0.83712184,0.5804589,0.79022944,0.67291224,0.8364561,0.683309,0.84165454,0.721874,0.860937,0.68266606,0.84133303,0.6928148,0.8464074,0.72112405,0.860562
12508,0.70963836,0.8548192,0.6070314,0.8035157,0.6202932,0.8101466,0.48916167,0.74458086,0.6868627,0.84343135,0.7838997,0.8919499,0.6354434,0.8177217,0.670146,0.835073,0.6048653,0.80243266,0.7103679,0.85518396
12509,0.6614833,0.83074164,0.6586896,0.8293448,0.6549183,0.82745916,0.57458794,0.787294,0.63231504,0.8161575,0.6865418,0.8432709,0.62862253,0.81431127,0.67048347,0.83524173,0.6745831,0.83729154,0.66564524,0.8328226
12510,0.6553639,0.82768196,0.64443135,0.8222157,0.64381635,0.8219082,0.62504596,0.812523,0.6281028,0.8140514,0.663333,0.83166647,0.6138029,0.80690145,0.68135536,0.8406777,0.6669703,0.8334851,0.67093575,0.8354679
12511,0.6211512,0.8105756,0.5974841,0.79874206,0.58078915,0.79039454,0.4983992,0.7491996,0.558772,0.77938604,0.67014503,0.8350725,0.592458,0.796229,0.62663126,0.81331563,0.6550793,0.8275397,0.6362647,0.81813234
12512,0.6611723,0.83058614,0.6331649,0.81658244,0.5725161,0.78625804,0.57048726,0.78524363,0.6324775,0.81623876,0.60307807,0.80153906,0.61940175,0.80970085,0.6146498,0.8073249,0.66571426,0.83285713,0.63957,0.819785
12513,0.65165627,0.82582814,0.59515154,0.7975758,0.6362255,0.81811273,0.5756276,0.7878138,0.6073761,0.80368805,0.6613461,0.83067304,0.55104446,0.77552223,0.6397095,0.81985474,0.628762,0.814381,0.6228273,0.81141365
12514,0.7120582,0.8560291,0.68140674,0.84070337,0.67904675,0.8395234,0.6118611,0.80593055,0.67019457,0.8350973,0.6712327,0.83561635,0.57748073,0.7887404,0.6708157,0.83540785,0.6124284,0.8062142,0.6015203,0.80076015
12515,0.6811118,0.8405559,0.6453686,0.8226843,0.6359761,0.81798804,0.6182708,0.80913544,0.6075145,0.80375725,0.65917116,0.82958555,0.5954125,0.79770625,0.6925675,0.8462838,0.68223834,0.84111917,0.6559329,0.82796645
12516,0.72936803,0.864684,0.68282,0.84141004,0.72208965,0.8610448,0.6563264,0.8281632,0.6761627,0.83808136,0.6351979,0.81759894,0.5938848,0.7969424,0.69850945,0.8492547,0.63707507,0.81853753,0.62447333,0.81223667
12518,0.70826185,0.8541309,0.7420564,0.8710282,0.7054651,0.85273254,0.65290236,0.8264512,0.7571346,0.87856734,0.7215331,0.86076653,0.75055516,0.8752776,0.7610475,0.88052374,0.7422544,0.8711272,0.7476138,0.8738069
12519,0.68189985,0.8409499,0.6302477,0.81512386,0.5859267,0.7929634,0.5247377,0.76236886,0.6209197,0.81045985,0.6566492,0.82832456,0.5966396,0.7983198,0.6388743,0.81943715,0.60642385,0.8032119,0.6258361,0.81291807
12520,0.7508342,0.8754171,0.6448331,0.82241654,0.66108006,0.83054006,0.55006135,0.7750307,0.6965817,0.84829086,0.7546356,0.8773178,0.62633073,0.81316537,0.690775,0.84538746,0.62958926,0.81479466,0.7136747,0.8568374
