,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_google_ux_Score
12476,0.6770364,0.8385182,0.6418343,0.8209171,0.617187,0.8085935,0.5591385,0.77956927,0.7012608,0.8506304,0.70444226,0.85222113,0.73473144,0.8673657,0.7059244,0.8529622,0.664474,0.832237,0.72038615,0.8601931
12477,0.68852305,0.8442615,0.65609014,0.82804507,0.6572143,0.82860714,0.65534234,0.8276712,0.64984417,0.8249221,0.6948846,0.84744227,0.6221429,0.81107146,0.70874417,0.8543721,0.6748631,0.83743155,0.7006814,0.8503407
12478,0.75446475,0.8772324,0.7156355,0.85781777,0.72928476,0.8646424,0.65234625,0.8261731,0.7292287,0.86461437,0.7678802,0.8839401,0.6667126,0.83335626,0.75816995,0.87908494,0.7322056,0.8661028,0.74132144,0.8706607
12479,0.62959313,0.81479657,0.5801414,0.7900707,0.67524797,0.83762395,0.51872826,0.7593641,0.5785105,0.78925526,0.6392561,0.81962806,0.50722766,0.7536138,0.62525016,0.81262505,0.5955311,0.79776555,0.5888934,0.7944467
12480,0.73315275,0.8665764,0.7130836,0.8565418,0.697084,0.848542,0.65675926,0.82837963,0.68095565,0.8404778,0.7013831,0.85069156,0.6223612,0.8111806,0.7198808,0.8599404,0.6711544,0.8355772,0.6750213,0.83751065
12481,0.7538574,0.8769287,0.6842091,0.84210455,0.70197517,0.85098755,0.6226746,0.8113373,0.70809513,0.85404754,0.7833475,0.89167374,0.6614932,0.8307466,0.76242197,0.881211,0.7154976,0.8577488,0.7293096,0.8646548
12482,0.7291622,0.8645811,0.67237747,0.83618873,0.67244494,0.83622247,0.5960717,0.79803586,0.69863105,0.8493155,0.7490232,0.8745116,0.6418568,0.8209284,0.7027044,0.8513522,0.6652624,0.83263123,0.69229555,0.8461478
12483,0.7149433,0.85747164,0.69007444,0.8450372,0.69394815,0.8469741,0.6533762,0.8266881,0.6434666,0.8217333,0.686578,0.843289,0.6417109,0.82085544,0.6985255,0.8492627,0.69025123,0.8451256,0.6899115,0.84495574
12484,0.5870589,0.79352945,0.5591104,0.7795552,0.6086998,0.8043499,0.5030733,0.7515366,0.5523845,0.77619225,0.5737356,0.7868678,0.47939837,0.7396992,0.5599311,0.7799655,0.55617285,0.7780864,0.550159,0.7750795
12485,0.6589721,0.829486,0.6459399,0.8229699,0.6336525,0.8168262,0.54132277,0.77066135,0.65159297,0.8257965,0.74516344,0.8725817,0.6838306,0.8419153,0.71034706,0.8551735,0.6742783,0.8371391,0.72413516,0.8620676
12486,0.7396225,0.86981124,0.70983976,0.8549199,0.699548,0.849774,0.5977241,0.79886204,0.7066281,0.85331404,0.75294983,0.8764749,0.6700578,0.8350289,0.7536093,0.87680465,0.69876933,0.84938467,0.7257687,0.86288434
12487,0.7256355,0.86281776,0.6825994,0.8412997,0.6930423,0.84652114,0.5726843,0.78634214,0.66746736,0.8337337,0.72798026,0.8639901,0.63536155,0.8176808,0.7171031,0.85855156,0.66189075,0.8309454,0.67272216,0.83636105
12488,0.66227186,0.8311359,0.7273708,0.86368537,0.7167957,0.85839784,0.6366483,0.81832415,0.68953043,0.8447652,0.69607675,0.8480384,0.63587916,0.8179396,0.7340194,0.8670097,0.6980301,0.84901506,0.7007128,0.8503564
12489,0.6489701,0.82448506,0.64954984,0.8247749,0.6167066,0.8083533,0.5635493,0.78177464,0.6114788,0.8057394,0.65928185,0.8296409,0.6643934,0.8321967,0.66764104,0.8338205,0.64084685,0.8204234,0.6529834,0.8264917
12490,0.62167704,0.8108385,0.5808033,0.79040164,0.5629269,0.78146344,0.56495667,0.78247833,0.5687449,0.78437245,0.61882424,0.8094121,0.5737909,0.78689545,0.58286905,0.7914345,0.6274133,0.81370664,0.60770506,0.80385256
12491,0.73269963,0.8663498,0.6797479,0.8398739,0.6772673,0.83863366,0.62649846,0.81324923,0.68063974,0.8403199,0.71716446,0.85858226,0.6715114,0.8357557,0.7175243,0.85876215,0.6921197,0.84605986,0.70474637,0.8523732
12492,0.5688671,0.78443354,0.57467306,0.7873365,0.55923295,0.7796165,0.5724779,0.7862389,0.53131557,0.7656578,0.506342,0.75317097,0.5228306,0.7614153,0.58042943,0.7902147,0.59321666,0.7966083,0.49664193,0.74832094
12493,0.6415938,0.8207969,0.62025726,0.8101286,0.62670076,0.8133504,0.57231295,0.7861565,0.5998318,0.7999159,0.68963814,0.84481907,0.6352674,0.8176337,0.66071117,0.8303556,0.6679146,0.8339573,0.6786864,0.8393432
12494,0.73204494,0.86602247,0.68170774,0.84085387,0.65869737,0.8293487,0.6164614,0.8082307,0.6738217,0.83691084,0.7201443,0.86007214,0.67460597,0.837303,0.6916318,0.8458159,0.71847916,0.8592396,0.7115793,0.85578966
12495,0.7024579,0.85122895,0.6968623,0.8484311,0.65336925,0.8266846,0.6326923,0.81634617,0.6936518,0.8468259,0.7576302,0.8788151,0.69743896,0.8487195,0.753778,0.876889,0.7554418,0.8777209,0.7506288,0.8753144
12496,0.7586647,0.87933236,0.69890285,0.8494514,0.7171806,0.8585903,0.62556624,0.8127831,0.71500117,0.85750055,0.770754,0.885377,0.65529895,0.8276495,0.76066375,0.8803319,0.76750576,0.8837529,0.75029546,0.8751477
12497,0.763381,0.8816905,0.702409,0.8512045,0.7051767,0.85258836,0.6639582,0.8319791,0.7208524,0.8604262,0.77072,0.88536,0.6652503,0.83262515,0.75385666,0.8769283,0.72856057,0.8642803,0.72077775,0.8603889
12498,0.6190385,0.8095193,0.6326065,0.81630325,0.6097887,0.8048943,0.5964124,0.7982062,0.5531907,0.77659535,0.58836055,0.7941803,0.5479192,0.77395964,0.6325003,0.81625015,0.6225321,0.81126606,0.5908122,0.7954061
12499,0.6986345,0.84931725,0.6602032,0.8301016,0.6969854,0.84849274,0.57419,0.787095,0.69033396,0.845167,0.7085346,0.8542673,0.6541303,0.8270651,0.71756476,0.8587824,0.62365305,0.8118265,0.67377555,0.8368878
12500,0.72008824,0.8600441,0.6410553,0.8205277,0.61484814,0.80742407,0.5657433,0.78287166,0.6902906,0.8451453,0.72331285,0.8616564,0.69718194,0.84859097,0.67261696,0.8363085,0.64983594,0.824918,0.70001215,0.8500061
12501,0.5002943,0.75014716,0.49800563,0.7490028,0.49309707,0.74654853,0.4118607,0.70593035,0.47891256,0.7394563,0.4176695,0.70883477,0.4244994,0.7122497,0.41700667,0.70850337,0.4465009,0.72325045,0.4152373,0.70761865
12502,0.74651945,0.8732597,0.7210125,0.86050624,0.67807776,0.83903885,0.615305,0.8076525,0.7516476,0.8758238,0.6949867,0.84749335,0.68045986,0.8402299,0.73046964,0.86523485,0.64394236,0.8219712,0.65044004,0.82522
12503,0.6066128,0.8033064,0.554181,0.7770905,0.59694624,0.7984731,0.52537024,0.7626851,0.5490887,0.77454436,0.6228303,0.81141514,0.52523875,0.7626194,0.603014,0.801507,0.59254104,0.7962705,0.55595195,0.777976
12504,0.72721934,0.8636097,0.71025205,0.855126,0.6730095,0.83650476,0.63831353,0.81915677,0.66799575,0.83399785,0.68516374,0.84258187,0.6205836,0.81029177,0.7222984,0.8611492,0.63904333,0.81952167,0.6352055,0.81760275
12505,0.62693906,0.8134695,0.5960145,0.79800725,0.6221916,0.81109583,0.5513834,0.7756917,0.58595693,0.79297847,0.6245487,0.81227434,0.53192705,0.76596355,0.6073518,0.8036759,0.62576354,0.81288177,0.5859942,0.7929971
12506,0.6388885,0.81944424,0.6026218,0.8013109,0.59253,0.796265,0.5588751,0.77943754,0.569842,0.784921,0.62784237,0.8139212,0.5544299,0.77721494,0.5879315,0.79396576,0.5763722,0.7881861,0.6065804,0.8032902
12507,0.6576978,0.8288489,0.67584956,0.8379248,0.6894541,0.84472704,0.58038676,0.7901934,0.68517554,0.84258777,0.6750863,0.83754313,0.6887677,0.84438384,0.6738663,0.83693314,0.66853213,0.83426607,0.69830835,0.8491542
12508,0.74168956,0.8708448,0.6241869,0.81209344,0.6323763,0.81618816,0.52190477,0.76095235,0.70705533,0.85352767,0.76025844,0.8801292,0.6239855,0.81199276,0.67619395,0.838097,0.5981884,0.7990942,0.6865497,0.84327483
12509,0.6614528,0.8307264,0.6542543,0.82712716,0.6556381,0.82781905,0.6112769,0.80563843,0.62179875,0.8108994,0.67596185,0.8379809,0.6333891,0.81669456,0.6623272,0.8311636,0.6877619,0.84388095,0.67470574,0.8373529
12510,0.5440835,0.77204174,0.56085986,0.78042996,0.53402555,0.7670128,0.55086267,0.77543133,0.49506024,0.7475301,0.55212975,0.7760649,0.55271745,0.7763587,0.56757736,0.7837887,0.6225053,0.81125265,0.6134432,0.80672157
12511,0.5763131,0.7881565,0.5593245,0.77966225,0.5399851,0.7699926,0.49937207,0.749686,0.5137265,0.75686324,0.57379067,0.78689533,0.531471,0.7657355,0.5733719,0.78668594,0.569983,0.7849915,0.54802513,0.77401257
12512,0.6467831,0.82339156,0.6240486,0.8120243,0.57012224,0.7850611,0.5688513,0.7844256,0.6161852,0.8080926,0.5777624,0.7888812,0.5835794,0.7917897,0.6218982,0.8109491,0.64364934,0.82182467,0.61307144,0.8065357
12513,0.63820237,0.8191012,0.5973176,0.7986588,0.6240922,0.8120461,0.5688391,0.78441954,0.5871462,0.79357314,0.601322,0.80066097,0.53923863,0.76961935,0.6205782,0.81028914,0.5952234,0.7976117,0.5718879,0.785944
12514,0.75334144,0.8766707,0.7295563,0.86477816,0.71485174,0.85742587,0.6478107,0.82390535,0.7338614,0.8669307,0.7402698,0.8701349,0.6444717,0.8222358,0.73138535,0.8656927,0.679748,0.839874,0.6876287,0.8438144
12515,0.67119825,0.8355991,0.616091,0.8080455,0.6013447,0.80067235,0.5555106,0.77775526,0.60679376,0.8033969,0.6793251,0.83966255,0.5725344,0.78626716,0.67793274,0.83896637,0.649256,0.824628,0.6319621,0.81598103
12516,0.7842211,0.8921106,0.6895489,0.8447745,0.7312863,0.86564314,0.6475729,0.82378644,0.7294424,0.8647212,0.74992776,0.8749639,0.66193604,0.830968,0.75508094,0.87754047,0.6774411,0.83872056,0.7150111,0.85750556
12518,0.68819046,0.84409523,0.7267748,0.8633874,0.68183345,0.84091675,0.6541781,0.8270891,0.73656154,0.86828077,0.6874685,0.84373426,0.7311045,0.86555225,0.7371118,0.8685559,0.7181094,0.8590547,0.7075107,0.85375535
12519,0.6578135,0.8289068,0.6277951,0.81389755,0.6022703,0.8011352,0.554746,0.77737296,0.58760256,0.7938013,0.6075237,0.80376184,0.56271803,0.781359,0.6170583,0.80852914,0.5972995,0.7986498,0.599476,0.799738
12520,0.6930132,0.8465066,0.6640766,0.8320383,0.64938205,0.82469106,0.63293314,0.81646657,0.6400512,0.82002556,0.6918427,0.84592134,0.62908757,0.8145438,0.6855275,0.8427638,0.6612222,0.8306111,0.6970931,0.84854656
12521,0.7785797,0.88928986,0.67442656,0.8372133,0.67566764,0.8378338,0.5992613,0.79963064,0.71364605,0.856823,0.7596346,0.8798173,0.6610361,0.830518,0.71806693,0.85903347,0.6475979,0.82379895,0.71876514,0.85938257
12523,0.67551744,0.8377587,0.6649635,0.83248174,0.6601967,0.8300984,0.61583126,0.8079156,0.626604,0.81330204,0.6957474,0.8478737,0.63551974,0.8177599,0.6783691,0.8391845,0.67074716,0.8353736,0.6954912,0.8477456
12525,0.8059237,0.90296185,0.7159408,0.85797036,0.73678994,0.868395,0.5987362,0.79936814,0.80393803,0.901969,0.8199849,0.90999246,0.7370915,0.8685458,0.77222276,0.8861114,0.71731544,0.8586577,0.7653197,0.88265985
12526,0.7231744,0.86158717,0.6537367,0.82686836,0.6531772,0.82658863,0.6269625,0.8134812,0.62868214,0.81434107,0.69722664,0.8486133,0.6114257,0.8057128,0.67338336,0.8366917,0.6590914,0.82954574,0.67373484,0.83686745
12527,0.7389493,0.86947465,0.67742205,0.838711,0.6768987,0.83844936,0.60612357,0.8030618,0.6877178,0.8438589,0.75142485,0.8757124,0.6313923,0.8156961,0.7254778,0.8627389,0.7019272,0.8509636,0.67735654,0.83867824
12528,0.64949536,0.8247477,0.6422207,0.82111037,0.65742683,0.8287134,0.5705742,0.78528714,0.61803997,0.80902,0.6485767,0.82428837,0.56087554,0.78043777,0.65857697,0.8292885,0.6474886,0.8237443,0.6137804,0.8068902
12529,0.7681298,0.8840649,0.6427953,0.82139766,0.6886008,0.8443004,0.588642,0.794321,0.68331975,0.8416599,0.71380377,0.8569019,0.58697104,0.7934855,0.68642557,0.8432128,0.5985939,0.799297,0.62686336,0.8134317
12530,0.5604859,0.7802429,0.5241283,0.76206416,0.5061553,0.7530776,0.49404657,0.7470233,0.46466506,0.7323325,0.4848174,0.7424087,0.4450048,0.7225024,0.4834848,0.7417424,0.47590476,0.73795235,0.4923824,0.7461912
12531,0.62046325,0.8102316,0.62207645,0.81103826,0.6034034,0.80170166,0.5160416,0.75802076,0.60606813,0.80303407,0.6820978,0.8410489,0.6191679,0.80958396,0.62070894,0.8103545,0.6292789,0.81463945,0.64645565,0.8232278
12532,0.7344953,0.86724764,0.6285978,0.81429887,0.65780324,0.82890165,0.5722164,0.7861082,0.6572175,0.82860875,0.68099993,0.8405,0.58267057,0.7913353,0.6486422,0.8243211,0.5900204,0.7950102,0.6187906,0.8093953
12533,0.6917419,0.845871,0.61803883,0.80901945,0.6127836,0.80639184,0.53258157,0.7662908,0.649124,0.824562,0.7374401,0.86872005,0.62627494,0.8131375,0.68373764,0.8418688,0.6293564,0.8146782,0.6826707,0.84133536
12565,0.7803855,0.89019275,0.734164,0.867082,0.7015334,0.85076666,0.6521863,0.82609314,0.7284223,0.86421114,0.7685084,0.8842542,0.68287456,0.8414373,0.76460534,0.88230264,0.6978542,0.84892714,0.73879445,0.8693972
12656,0.6760367,0.83801836,0.701753,0.8508765,0.6203041,0.81015205,0.59995186,0.79997593,0.68018925,0.8400946,0.6723714,0.8361857,0.65734774,0.82867384,0.7231661,0.86158305,0.68543124,0.8427156,0.67794484,0.83897245
12674,0.75002813,0.87501407,0.6988808,0.8494404,0.7157359,0.85786796,0.59119284,0.7955964,0.7206918,0.8603459,0.7732855,0.88664275,0.6499587,0.82497936,0.7289612,0.8644806,0.6701505,0.83507526,0.7020898,0.8510449
12687,0.6376462,0.8188231,0.657671,0.8288355,0.5780126,0.7890063,0.5817591,0.79087955,0.6522422,0.8261211,0.7004684,0.8502342,0.71031344,0.8551567,0.70374435,0.8518722,0.71987903,0.8599395,0.72670573,0.8633529
12736,0.6686299,0.83431494,0.6429313,0.8214656,0.5678365,0.78391826,0.64244366,0.8212218,0.63575673,0.81787837,0.5579233,0.77896166,0.61612463,0.8080623,0.6415043,0.82075214,0.63855267,0.81927633,0.5875099,0.79375494
13078,0.65681696,0.8284085,0.5921987,0.79609936,0.58679545,0.7933977,0.5662899,0.78314495,0.6274222,0.8137111,0.69206846,0.8460342,0.6023664,0.8011832,0.6550522,0.8275261,0.5940317,0.79701585,0.63015205,0.815076
13080,0.7263497,0.86317486,0.7034035,0.85170174,0.67443204,0.837216,0.6190051,0.80950254,0.6951426,0.8475713,0.7091248,0.8545624,0.63522243,0.8176112,0.72456825,0.8622841,0.692438,0.846219,0.6811163,0.8405582
13146,0.7067105,0.8533553,0.7035073,0.85175365,0.61091334,0.80545664,0.6328756,0.81643784,0.66044116,0.8302206,0.66690314,0.83345157,0.65582305,0.8279115,0.68529433,0.8426472,0.73264146,0.8663207,0.71264255,0.8563213
13147,0.7290431,0.86452156,0.68091506,0.84045756,0.63253844,0.8162692,0.6426933,0.82134664,0.6890993,0.84454966,0.637252,0.818626,0.6541251,0.82706255,0.66256917,0.8312846,0.6841322,0.8420661,0.6678785,0.83393925
13148,0.69742984,0.84871495,0.62032664,0.8101633,0.6494386,0.8247193,0.610224,0.805112,0.6514177,0.82570887,0.5925369,0.79626846,0.5397764,0.76988816,0.6499382,0.8249691,0.54885894,0.77442944,0.5415201,0.77076006
13149,0.62770295,0.8138515,0.58088076,0.7904404,0.5312212,0.7656106,0.49060374,0.74530184,0.600769,0.8003845,0.55639684,0.7781984,0.48587042,0.7429352,0.5338224,0.7669112,0.54966354,0.7748318,0.5403759,0.770188
13150,0.75714684,0.8785734,0.7398058,0.8699029,0.7211423,0.86057115,0.6970031,0.84850156,0.75058913,0.87529457,0.7077652,0.8538826,0.69900405,0.849502,0.7322793,0.86613965,0.6915918,0.84579587,0.7187549,0.85937744
13196,0.6331539,0.81657696,0.6644678,0.8322339,0.5863052,0.7931526,0.56929296,0.7846465,0.56607413,0.78303707,0.522308,0.761154,0.49898645,0.74949324,0.57640874,0.7882044,0.5552572,0.7776286,0.51412165,0.7570608
13382,0.6798686,0.8399343,0.640646,0.820323,0.64666253,0.82333124,0.59942174,0.79971087,0.64431286,0.8221564,0.70538235,0.8526912,0.6694928,0.83474636,0.6662173,0.83310866,0.6837176,0.8418588,0.71739054,0.85869527
13461,0.6805997,0.84029984,0.6710901,0.83554506,0.6563616,0.8281808,0.59661454,0.7983073,0.6271558,0.8135779,0.618833,0.80941653,0.60490024,0.8024501,0.6411958,0.8205979,0.6422334,0.8211167,0.6075526,0.80377626
13475,0.7357008,0.8678504,0.6858641,0.84293205,0.67652965,0.8382648,0.6085264,0.80426323,0.7037797,0.85188985,0.72680306,0.86340153,0.6603428,0.8301714,0.72616595,0.863083,0.65753424,0.8287671,0.6962526,0.8481263
13477,0.7036729,0.85183644,0.63328993,0.81664497,0.6652322,0.8326161,0.5508345,0.7754172,0.6506988,0.8253494,0.7071167,0.85355836,0.62478983,0.8123949,0.6620214,0.8310107,0.5981208,0.7990604,0.66617304,0.8330865
13537,0.7576482,0.8788241,0.70943594,0.85471797,0.7025409,0.85127044,0.66190577,0.8309529,0.6984471,0.84922355,0.7059432,0.8529716,0.65601367,0.82800686,0.6959381,0.84796906,0.6551362,0.8275681,0.69499826,0.84749913
13893,0.7678143,0.88390714,0.7066142,0.8533071,0.7139867,0.8569933,0.6275561,0.81377804,0.7182281,0.85911405,0.70175457,0.8508773,0.6128146,0.80640733,0.7287301,0.86436504,0.6108383,0.80541915,0.64922744,0.8246137
13897,0.6923541,0.84617704,0.6076282,0.8038141,0.60103476,0.8005174,0.5476452,0.7738226,0.5881541,0.79407704,0.5265235,0.76326174,0.45949972,0.72974986,0.58859396,0.794297,0.55750924,0.7787546,0.49562383,0.7478119
14744,0.74752223,0.8737611,0.6546712,0.8273356,0.69022167,0.84511083,0.65058243,0.8252912,0.66176313,0.8308816,0.70879865,0.8543993,0.62327623,0.8116381,0.6847186,0.8423593,0.6904628,0.8452314,0.69650567,0.84825283
14862,0.78236353,0.89118177,0.7010748,0.8505374,0.6891655,0.84458274,0.6610101,0.830505,0.73171765,0.8658588,0.6890105,0.84450525,0.64689386,0.8234469,0.7317817,0.86589086,0.683861,0.8419305,0.6890856,0.8445428
14882,0.7907095,0.89535475,0.7331492,0.8665746,0.7249105,0.86245525,0.6620431,0.83102155,0.7465447,0.87327236,0.7327999,0.86639994,0.64185655,0.8209283,0.7621485,0.88107425,0.68947875,0.8447394,0.7085157,0.8542578
14890,0.7432486,0.8716243,0.6576242,0.8288121,0.636878,0.818439,0.58465254,0.7923263,0.7152819,0.857641,0.7685904,0.8842952,0.65160424,0.8258021,0.752462,0.876231,0.668437,0.8342185,0.7072294,0.8536147
14906,0.63334966,0.8166748,0.5949889,0.7974944,0.55761147,0.77880573,0.5775565,0.78877825,0.5637121,0.78185606,0.48735833,0.74367917,0.49446976,0.7472349,0.54304063,0.7715203,0.5414674,0.7707337,0.4945687,0.74728435
14907,0.5980855,0.79904276,0.6238446,0.8119223,0.54889345,0.7744467,0.5018559,0.7509279,0.6443342,0.8221671,0.57262605,0.78631306,0.59447503,0.7972375,0.64476573,0.82238287,0.5690819,0.78454095,0.56384385,0.7819219
14914,0.6452423,0.8226211,0.5647012,0.7823506,0.53031695,0.7651585,0.5427105,0.7713553,0.5701122,0.7850561,0.54714155,0.7735708,0.48871306,0.7443565,0.56380594,0.78190297,0.5460192,0.7730096,0.48458588,0.74229294
14916,0.61604905,0.8080245,0.63198674,0.81599337,0.57087576,0.7854379,0.59577143,0.7978857,0.5687455,0.78437275,0.558164,0.779082,0.5795373,0.78976864,0.5946799,0.7973399,0.6039065,0.80195326,0.5717181,0.78585905
14930,0.7544607,0.87723035,0.6278358,0.8139179,0.6626102,0.8313051,0.58702004,0.79351,0.710134,0.855067,0.7407832,0.8703916,0.6388026,0.81940126,0.685557,0.8427785,0.6357292,0.8178646,0.7070716,0.8535358
14932,0.6830647,0.84153235,0.65908647,0.82954323,0.6312344,0.8156172,0.560868,0.780434,0.6574954,0.8287477,0.72428423,0.8621421,0.6675098,0.8337549,0.68994594,0.84497297,0.71414036,0.8570702,0.7124249,0.85621244
14939,0.7647908,0.8823954,0.70795715,0.8539786,0.7024334,0.8512167,0.61782706,0.8089135,0.7218183,0.86090916,0.74899346,0.8744967,0.70195603,0.850978,0.71400833,0.85700417,0.68214685,0.8410734,0.74485564,0.8724278
14947,0.718661,0.85933053,0.6529595,0.8264798,0.62725794,0.813629,0.5832422,0.7916211,0.64754254,0.82377124,0.7078357,0.85391784,0.6204399,0.81021994,0.67853,0.839265,0.66247916,0.8312396,0.67479706,0.8373985
15180,0.6024511,0.80122554,0.5963118,0.7981559,0.616523,0.8082615,0.62312496,0.8115625,0.54160357,0.7708018,0.54645175,0.7732259,0.51159894,0.7557995,0.5540569,0.77702844,0.6060339,0.80301696,0.54877585,0.77438796
15240,0.5960237,0.79801184,0.5688416,0.7844208,0.53031516,0.7651576,0.5198631,0.75993156,0.5768882,0.7884441,0.5742966,0.7871483,0.5854104,0.7927052,0.58112377,0.7905619,0.5383686,0.7691843,0.60401523,0.8020076
15339,0.58433324,0.7921666,0.6719241,0.83596206,0.6089703,0.80448514,0.6119876,0.8059938,0.55567145,0.7778357,0.48131275,0.7406564,0.4867151,0.74335754,0.61091995,0.80546,0.5262034,0.7631017,0.5054956,0.7527478
15419,0.73954916,0.8697746,0.70465636,0.8523282,0.71450686,0.85725343,0.62407506,0.8120375,0.6910057,0.84550285,0.67059064,0.8352953,0.63154,0.81577003,0.693907,0.8469535,0.6306104,0.81530523,0.6658153,0.8329077
15425,0.69006324,0.8450316,0.6535399,0.82676995,0.5790019,0.78950095,0.624535,0.81226754,0.6629328,0.83146644,0.63681734,0.81840867,0.6525705,0.82628524,0.66176236,0.8308812,0.63357735,0.8167887,0.6589304,0.8294652
15426,0.6470195,0.82350975,0.6646262,0.83231306,0.5816182,0.7908091,0.5342854,0.7671427,0.5693668,0.7846834,0.58482814,0.79241407,0.53038853,0.7651943,0.631487,0.8157435,0.598859,0.79942954,0.57424176,0.7871209
15474,0.7340934,0.8670467,0.72566843,0.8628342,0.7123164,0.8561582,0.6383959,0.81919795,0.7108373,0.8554187,0.7038746,0.8519373,0.6511868,0.8255934,0.69880867,0.84940434,0.6577674,0.8288837,0.70061624,0.8503081
15519,0.72146875,0.86073434,0.73749197,0.868746,0.7002845,0.85014224,0.62772256,0.81386125,0.7196732,0.8598366,0.6933936,0.8466968,0.6903225,0.84516126,0.71402466,0.85701233,0.71095616,0.85547805,0.72290194,0.86145097
15524,0.65573525,0.8278676,0.6678541,0.83392704,0.615515,0.8077575,0.5921183,0.79605913,0.6290735,0.81453675,0.6426039,0.82130194,0.6108521,0.80542606,0.64127135,0.8206357,0.65826523,0.8291326,0.6860379,0.84301895
15589,0.6814416,0.8407208,0.6602707,0.83013535,0.6488823,0.8244412,0.5931627,0.7965814,0.6326907,0.81634533,0.57317996,0.78659,0.5702256,0.7851128,0.60810506,0.80405253,0.58629704,0.7931485,0.6028788,0.8014394
15679,0.57224715,0.7861236,0.56062114,0.7803106,0.43914872,0.71957433,0.544086,0.772043,0.5816651,0.7908325,0.5947249,0.79736245,0.63146764,0.8157338,0.5697367,0.78486836,0.6469264,0.8234632,0.6289109,0.81445545
15743,0.75166595,0.875833,0.72014964,0.8600748,0.6286507,0.81432533,0.62616825,0.8130841,0.6964717,0.84823585,0.70243084,0.8512154,0.70135593,0.85067797,0.74091625,0.8704581,0.67868483,0.8393424,0.711589,0.8557945
16036,0.71843743,0.8592187,0.67681146,0.8384057,0.6326411,0.81632054,0.65511894,0.8275595,0.69587994,0.84793997,0.645025,0.8225125,0.61624646,0.80812323,0.6808935,0.8404467,0.6581526,0.8290763,0.6410388,0.8205194
16039,0.6708919,0.83544594,0.6527215,0.82636076,0.6475368,0.8237684,0.69444084,0.8472204,0.5649524,0.7824762,0.5215218,0.7607609,0.5152496,0.7576248,0.6401086,0.8200543,0.61191,0.805955,0.5316848,0.76584244
16064,0.83243346,0.91621673,0.79827356,0.8991368,0.7234479,0.86172396,0.7246601,0.8623301,0.7951969,0.89759845,0.7613721,0.88068604,0.70992804,0.854964,0.8101495,0.9050747,0.7182859,0.85914296,0.74101126,0.87050563
