,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
12448,0.75266373,0.87633187,0.6846121,0.842306,0.6921019,0.846051,0.6633062,0.8316531,0.7210705,0.86053526,0.78094137,0.8904707,0.6837756,0.84188783,0.73413175,0.8670659,0.72196054,0.8609803,0.72876656,0.8643833
12449,0.7628278,0.88141394,0.65127206,0.825636,0.65919936,0.8295997,0.58570343,0.7928517,0.6945181,0.84725904,0.74695265,0.8734763,0.6248748,0.8124374,0.6910493,0.84552467,0.62945247,0.81472623,0.6659884,0.8329942
12450,0.75588214,0.8779411,0.6761358,0.8380679,0.66928494,0.83464247,0.6025251,0.80126256,0.7057173,0.85285866,0.73975706,0.86987853,0.67753935,0.8387697,0.69493693,0.8474685,0.6674812,0.8337406,0.7112509,0.85562545
12451,0.69768393,0.84884197,0.6255814,0.8127907,0.6353938,0.8176969,0.4951976,0.74759877,0.65193725,0.8259686,0.67321754,0.83660877,0.55511034,0.77755517,0.62082213,0.8104111,0.59280336,0.7964017,0.6141521,0.80707604
12452,0.7519159,0.87595797,0.6454078,0.8227039,0.67194194,0.835971,0.58758205,0.79379106,0.7018645,0.85093224,0.7206486,0.86032426,0.5915378,0.79576886,0.68852806,0.84426403,0.6463616,0.8231808,0.6890375,0.8445188
12453,0.6718177,0.8359089,0.6747843,0.83739215,0.6110263,0.80551314,0.61968756,0.8098438,0.6243471,0.81217355,0.6247924,0.81239617,0.57421196,0.787106,0.6815535,0.84077674,0.6283479,0.81417394,0.62512267,0.81256133
12454,0.76231575,0.8811579,0.69696593,0.84848297,0.6418682,0.82093406,0.6267401,0.81337005,0.7451123,0.87255615,0.75765145,0.8788257,0.70221055,0.8511053,0.7349824,0.8674912,0.70628977,0.8531449,0.7113044,0.8556522
12455,0.72791445,0.8639572,0.6754708,0.8377354,0.6913352,0.8456676,0.60764337,0.8038217,0.64346635,0.8217332,0.6942238,0.84711194,0.57250345,0.7862517,0.6760105,0.83800524,0.6740911,0.83704555,0.6544264,0.82721317
12456,0.78895587,0.89447796,0.6936754,0.8468377,0.68595386,0.8429769,0.5938027,0.79690135,0.7097023,0.8548511,0.731342,0.86567104,0.6551477,0.82757384,0.7085673,0.8542837,0.6269083,0.81345415,0.674216,0.837108
12457,0.73201823,0.8660091,0.67643356,0.8382168,0.7045131,0.85225654,0.5842726,0.7921363,0.7016231,0.85081154,0.79386127,0.89693063,0.71197635,0.85598814,0.7143196,0.8571598,0.6860355,0.84301776,0.7145588,0.8572794
12458,0.7868996,0.8934498,0.7459005,0.87295026,0.7810664,0.8905332,0.6733428,0.8366714,0.73339206,0.866696,0.77111775,0.88555884,0.66219443,0.83109725,0.7758435,0.88792175,0.724666,0.862333,0.74013555,0.8700678
12459,0.7495787,0.87478936,0.65928936,0.8296447,0.6581037,0.82905185,0.57163084,0.7858154,0.7143245,0.85716224,0.7278227,0.8639114,0.6351257,0.8175628,0.7139709,0.85698545,0.628523,0.8142615,0.6697558,0.8348779
12460,0.743613,0.8718065,0.6350602,0.8175301,0.6473811,0.82369053,0.5517234,0.77586174,0.7163229,0.85816145,0.8184074,0.9092037,0.64836645,0.8241832,0.70842874,0.8542144,0.6912898,0.8456449,0.7088376,0.8544188
12461,0.7282768,0.86413836,0.65022,0.82510996,0.73607135,0.8680357,0.62429696,0.81214845,0.6421604,0.8210802,0.70845354,0.85422677,0.54928654,0.7746433,0.6772101,0.83860505,0.65324706,0.82662356,0.64746606,0.82373303
12462,0.71200097,0.8560005,0.68957907,0.8447895,0.7079332,0.8539666,0.57410884,0.7870544,0.6908152,0.8454076,0.771943,0.8859715,0.64196336,0.8209817,0.71494585,0.8574729,0.7148663,0.85743314,0.7435795,0.87178975
12463,0.58406806,0.79203403,0.53573394,0.76786697,0.6001539,0.80007696,0.4899123,0.74495614,0.54699075,0.7734954,0.63958716,0.8197936,0.5858084,0.7929042,0.5819758,0.7909879,0.6072439,0.80362195,0.6071059,0.803553
12464,0.7565238,0.8782619,0.6717834,0.8358917,0.69360435,0.8468022,0.5733062,0.7866531,0.70058775,0.8502939,0.7840233,0.89201164,0.65496385,0.8274819,0.7289256,0.8644628,0.68791044,0.8439552,0.7168386,0.8584193
12465,0.69956595,0.84978294,0.68606704,0.84303355,0.67144614,0.83572304,0.6041709,0.80208546,0.66648245,0.8332412,0.6577301,0.82886505,0.6311357,0.81556785,0.6617731,0.83088654,0.6311905,0.81559527,0.63566184,0.8178309
12466,0.62387395,0.811937,0.5993139,0.799657,0.5763177,0.7881589,0.52267265,0.7613363,0.5955475,0.7977737,0.6439861,0.82199305,0.59448504,0.7972425,0.63021046,0.8151052,0.58501816,0.7925091,0.62608236,0.8130412
12467,0.67347765,0.8367388,0.6576025,0.8288013,0.6380769,0.81903845,0.59551084,0.7977554,0.63832486,0.8191624,0.73029256,0.8651463,0.66395473,0.83197737,0.73910743,0.8695537,0.7023067,0.8511534,0.70830107,0.85415053
12468,0.7363416,0.8681708,0.6378577,0.81892884,0.6478131,0.82390654,0.5503774,0.7751887,0.72702974,0.8635149,0.77517974,0.8875899,0.7132931,0.85664654,0.7044823,0.85224116,0.6595268,0.8297634,0.7245276,0.8622638
12469,0.49528605,0.747643,0.53078926,0.7653946,0.4931271,0.74656355,0.4616593,0.73082966,0.480815,0.74040747,0.51023954,0.7551198,0.4997537,0.74987686,0.5336256,0.7668128,0.61203635,0.8060182,0.57913184,0.7895659
12470,0.77560365,0.8878018,0.7311628,0.8655814,0.726663,0.8633315,0.6655375,0.83276874,0.7889503,0.89447516,0.75934577,0.8796729,0.6884793,0.84423965,0.79690623,0.8984531,0.67225087,0.83612543,0.6997602,0.8498801
12471,0.7294052,0.8647026,0.7118559,0.85592794,0.648674,0.824337,0.6329453,0.81647265,0.72157335,0.8607867,0.79323465,0.8966173,0.73809266,0.86904633,0.7773203,0.8886602,0.7674159,0.88370794,0.8126247,0.90631235
12472,0.7723356,0.88616776,0.75073886,0.8753694,0.67577624,0.8378881,0.68996894,0.8449845,0.7308583,0.86542916,0.7369187,0.86845934,0.6800716,0.8400358,0.77609074,0.8880454,0.73168707,0.86584353,0.73125595,0.865628
12473,0.7023313,0.85116565,0.66733986,0.8336699,0.6269313,0.81346565,0.60085887,0.80042946,0.683283,0.8416415,0.70880747,0.85440373,0.7097313,0.8548657,0.6899548,0.8449774,0.65453136,0.8272657,0.71139365,0.8556968
12474,0.6290833,0.81454164,0.606482,0.803241,0.6219374,0.8109687,0.5473109,0.7736554,0.6055916,0.80279577,0.6899133,0.84495664,0.58422285,0.7921114,0.6574764,0.8287382,0.63581955,0.8179098,0.6179857,0.80899286
12475,0.7179124,0.8589562,0.64159286,0.82079643,0.63532394,0.817662,0.6238905,0.81194526,0.6702642,0.8351321,0.6898319,0.844916,0.64298743,0.82149374,0.67156243,0.8357812,0.67258847,0.83629423,0.66697305,0.83348656
12476,0.7029548,0.8514774,0.6587063,0.82935315,0.6293543,0.8146771,0.5481978,0.7740989,0.70799106,0.85399556,0.71709895,0.8585495,0.7294215,0.86471075,0.7156534,0.8578267,0.6698201,0.83491004,0.7150058,0.85750294
12477,0.6914823,0.84574115,0.649822,0.824911,0.6754924,0.8377462,0.6380894,0.8190447,0.66393745,0.8319687,0.71816254,0.85908127,0.6244999,0.81224996,0.7125501,0.8562751,0.679417,0.8397085,0.71546066,0.8577303
12478,0.76937807,0.88468903,0.734262,0.867131,0.7328464,0.8664232,0.6491511,0.82457554,0.7552233,0.87761164,0.8014556,0.9007278,0.7047257,0.8523629,0.78241885,0.8912094,0.7608069,0.88040346,0.77898073,0.88949037
12479,0.68967754,0.84483874,0.6107763,0.80538815,0.7011516,0.8505758,0.5358865,0.76794326,0.641551,0.8207755,0.69505906,0.84752953,0.5444592,0.7722296,0.6492425,0.82462126,0.60747385,0.8037369,0.6381421,0.81907105
12480,0.7331714,0.86658573,0.69046116,0.8452306,0.7065983,0.85329914,0.6251262,0.81256306,0.66648364,0.8332418,0.7186042,0.8593021,0.59655976,0.7982799,0.70543927,0.85271966,0.66777426,0.8338871,0.6638104,0.8319052
12481,0.7606357,0.8803178,0.6798916,0.8399458,0.7194158,0.8597079,0.6222441,0.81112206,0.70730853,0.85365427,0.7816752,0.8908376,0.65123403,0.825617,0.7502498,0.87512493,0.6983598,0.84917986,0.72853196,0.864266
12482,0.76288956,0.8814448,0.68017256,0.8400863,0.68886286,0.8444314,0.6162627,0.80813134,0.71224606,0.85612303,0.7742231,0.88711154,0.6772008,0.8386004,0.71133375,0.8556669,0.6847819,0.84239095,0.71434605,0.857173
12483,0.71292603,0.856463,0.70925736,0.8546287,0.70602584,0.8530129,0.66432333,0.83216166,0.6766588,0.83832943,0.7102735,0.85513675,0.6526717,0.82633585,0.7211648,0.8605824,0.69709706,0.84854853,0.7048278,0.8524139
12484,0.6832949,0.84164745,0.6486891,0.8243445,0.6536871,0.82684356,0.5689441,0.78447205,0.6711448,0.83557236,0.63687915,0.8184396,0.57702196,0.788511,0.6434617,0.82173085,0.59067816,0.7953391,0.59234476,0.7961724
12485,0.7101692,0.8550846,0.65828943,0.8291447,0.660655,0.8303275,0.5730659,0.78653294,0.68815386,0.84407693,0.7637578,0.8818789,0.67036307,0.83518153,0.72159857,0.8607993,0.6676569,0.83382845,0.7171385,0.85856926
12486,0.7826108,0.8913054,0.75163615,0.8758181,0.7348143,0.86740714,0.64838314,0.8241916,0.7690004,0.8845002,0.78728235,0.8936412,0.7206237,0.86031187,0.79990363,0.8999518,0.7401639,0.87008196,0.7530028,0.87650144
12487,0.7756448,0.8878224,0.72868085,0.8643404,0.74242723,0.8712136,0.61515784,0.8075789,0.73460245,0.8673012,0.76970506,0.8848525,0.6746186,0.8373093,0.76572216,0.8828611,0.7115808,0.8557904,0.72180796,0.860904
12488,0.7007235,0.85036176,0.7440264,0.8720132,0.73381853,0.86690927,0.64226955,0.8211348,0.7091378,0.8545689,0.71549404,0.857747,0.64475113,0.82237554,0.73999846,0.86999923,0.6928828,0.8464414,0.7091309,0.85456544
12489,0.6351849,0.81759244,0.6271346,0.8135673,0.6193365,0.80966824,0.5540385,0.77701926,0.58752286,0.79376143,0.651165,0.8255825,0.62193364,0.81096685,0.6515631,0.8257816,0.623513,0.8117565,0.62378025,0.8118901
12490,0.66648304,0.8332415,0.59001124,0.7950056,0.58888316,0.7944416,0.5380852,0.7690426,0.6034614,0.8017307,0.6531409,0.82657045,0.58752704,0.7937635,0.5957845,0.7978922,0.6070256,0.8035128,0.6241761,0.812088
12491,0.7408134,0.8704067,0.6799942,0.8399971,0.6854863,0.84274316,0.632413,0.8162065,0.6797844,0.8398922,0.7240967,0.8620484,0.6695316,0.8347658,0.71924555,0.8596228,0.698009,0.8490045,0.71761847,0.85880923
12492,0.70708036,0.8535402,0.6616331,0.8308165,0.6857257,0.84286284,0.6286284,0.8143142,0.64361703,0.8218085,0.6559042,0.8279521,0.58953226,0.7947661,0.6824037,0.84120184,0.6580955,0.82904774,0.5975243,0.79876214
12493,0.6684871,0.83424354,0.63815844,0.8190792,0.65345323,0.8267266,0.5890572,0.7945286,0.6261234,0.8130617,0.7036052,0.8518026,0.63043314,0.81521654,0.69495475,0.8474774,0.6710089,0.8355044,0.68672943,0.8433647
12494,0.73888624,0.8694431,0.6795238,0.8397619,0.6921258,0.8460629,0.5960194,0.7980097,0.6915593,0.84577966,0.76662314,0.88331157,0.68324304,0.8416215,0.7170969,0.85854846,0.7197491,0.85987455,0.73352635,0.8667632
12495,0.74070287,0.87035143,0.6962886,0.8481443,0.6835258,0.8417629,0.62933844,0.81466925,0.70898956,0.8544948,0.7820325,0.89101624,0.6892989,0.84464943,0.7634564,0.8817282,0.73900485,0.8695024,0.74558437,0.8727922
12496,0.75547796,0.87773895,0.6643375,0.83216876,0.69261134,0.84630567,0.56578106,0.78289056,0.6971413,0.84857064,0.77286017,0.8864301,0.63352215,0.8167611,0.7320049,0.86600244,0.7135402,0.8567701,0.7134924,0.8567462
12497,0.78212404,0.891062,0.71715784,0.8585789,0.7283841,0.864192,0.62947464,0.8147373,0.7433754,0.8716877,0.7763903,0.88819516,0.66750073,0.83375037,0.7674176,0.88370883,0.6851646,0.8425823,0.71785676,0.8589284
12498,0.6779994,0.8389997,0.69130796,0.845654,0.6311375,0.81556875,0.6291803,0.81459016,0.6221216,0.8110608,0.6584395,0.82921976,0.62671554,0.8133578,0.69754803,0.848774,0.6834388,0.8417194,0.6657877,0.83289385
12499,0.7040006,0.8520003,0.6835842,0.8417921,0.70798355,0.85399175,0.57958305,0.7897915,0.70654225,0.8532711,0.68952465,0.8447623,0.6652659,0.83263296,0.71569145,0.8578457,0.6283337,0.81416684,0.6650578,0.8325289
12500,0.72027206,0.86013603,0.6649666,0.8324833,0.6316271,0.81581354,0.5671593,0.78357965,0.7136216,0.8568108,0.7339916,0.8669958,0.70770013,0.85385007,0.70142114,0.8507106,0.6769761,0.83848804,0.710011,0.8550055
12501,0.60477793,0.80238897,0.6101741,0.8050871,0.5878318,0.79391587,0.52711546,0.76355773,0.5717582,0.78587914,0.50212663,0.75106335,0.5332647,0.7666323,0.5226792,0.7613396,0.54496896,0.7724845,0.52382547,0.7619127
12502,0.79107785,0.8955389,0.7441598,0.8720799,0.70969015,0.85484505,0.6510006,0.8255003,0.7727931,0.8863965,0.71749455,0.85874724,0.68876195,0.844381,0.75970674,0.87985337,0.66163075,0.8308154,0.6956409,0.84782046
12503,0.65057343,0.82528675,0.5536891,0.77684456,0.61915064,0.8095753,0.51835775,0.7591789,0.5904763,0.79523814,0.71737534,0.85868764,0.5462184,0.7731092,0.64340425,0.8217021,0.6326027,0.81630135,0.6254376,0.8127188
12504,0.7555616,0.8777808,0.7460487,0.87302434,0.74242294,0.87121147,0.7213094,0.8606547,0.6991116,0.8495558,0.6812031,0.84060156,0.62789005,0.81394506,0.76692235,0.8834612,0.6889695,0.84448475,0.65108204,0.825541
12505,0.6207692,0.81038463,0.58437216,0.7921861,0.6113443,0.80567217,0.5296484,0.7648242,0.592213,0.79610646,0.646364,0.823182,0.55427957,0.7771398,0.6042774,0.8021387,0.6342635,0.81713176,0.62286025,0.8114301
12506,0.694514,0.847257,0.65957665,0.8297883,0.65043193,0.82521594,0.6006126,0.8003063,0.6514436,0.8257218,0.67404747,0.83702374,0.6245063,0.8122531,0.6530396,0.8265198,0.621367,0.8106835,0.6522659,0.82613295
12507,0.64551777,0.8227589,0.65182686,0.8259134,0.67202854,0.8360143,0.5792364,0.7896182,0.69385695,0.8469285,0.71940994,0.859705,0.7011688,0.8505844,0.69565237,0.8478262,0.6868953,0.8434477,0.71847385,0.85923696
12508,0.73535836,0.8676792,0.60796684,0.80398345,0.628109,0.8140545,0.51808083,0.7590404,0.693949,0.8469745,0.78116614,0.89058304,0.6266582,0.8133291,0.67741144,0.8387057,0.6049237,0.80246186,0.69700336,0.8485017
12509,0.6582176,0.82910883,0.62697124,0.8134856,0.67151785,0.8357589,0.58342063,0.7917103,0.604218,0.802109,0.654593,0.8272965,0.57422245,0.7871112,0.6444607,0.82223034,0.64198303,0.8209915,0.62153643,0.81076825
12510,0.6163477,0.80817384,0.62532574,0.81266284,0.6271688,0.8135844,0.60636854,0.8031843,0.59170866,0.79585433,0.62067544,0.8103377,0.60858333,0.80429167,0.6551018,0.8275509,0.6436566,0.8218283,0.6554456,0.8277228
12511,0.70479965,0.8523998,0.6657411,0.83287054,0.6569576,0.8284788,0.5698341,0.78491706,0.6411525,0.82057625,0.72399455,0.86199725,0.63974786,0.8198739,0.68163943,0.8408197,0.69225204,0.846126,0.69022185,0.8451109
12512,0.63235337,0.81617665,0.64604294,0.8230215,0.5638221,0.781911,0.5949459,0.79747295,0.6186544,0.8093272,0.57713544,0.7885677,0.5948509,0.79742545,0.64028585,0.8201429,0.6587802,0.8293901,0.61467284,0.80733645
12513,0.62468326,0.81234163,0.5762665,0.78813326,0.61041087,0.80520546,0.54604423,0.7730221,0.5694931,0.7847465,0.6151303,0.80756515,0.5197618,0.7598809,0.61118555,0.8055928,0.59583014,0.7979151,0.5780109,0.78900546
12514,0.7422593,0.87112963,0.684651,0.8423255,0.69099164,0.8454958,0.62377197,0.81188595,0.7119146,0.85595727,0.7332785,0.86663926,0.6055817,0.8027909,0.71547455,0.8577373,0.65100074,0.82550037,0.6551357,0.8275678
12515,0.7298336,0.8649168,0.66803634,0.8340182,0.6469844,0.82349217,0.60532004,0.80266,0.68930745,0.8446537,0.72530824,0.8626541,0.6231717,0.81158584,0.7262427,0.8631214,0.67487144,0.8374357,0.67178315,0.8358916
12516,0.77088225,0.8854411,0.6886134,0.8443067,0.7052742,0.8526371,0.6479455,0.82397276,0.7190927,0.85954636,0.7038379,0.85191894,0.6327684,0.8163842,0.7399452,0.8699726,0.6497092,0.8248546,0.66692114,0.83346057
12518,0.7005031,0.85025156,0.74323535,0.8716177,0.7082081,0.85410404,0.6665747,0.83328736,0.7466256,0.87331283,0.69087034,0.84543514,0.7247112,0.8623556,0.7514101,0.87570506,0.7212826,0.8606413,0.7128282,0.8564141
12519,0.69258606,0.84629303,0.6296353,0.81481767,0.60595953,0.80297977,0.536623,0.7683115,0.6266516,0.81332576,0.6279797,0.8139899,0.5559959,0.777998,0.6227523,0.81137615,0.5836803,0.79184014,0.5803733,0.79018664
12520,0.75038886,0.87519443,0.68102354,0.8405118,0.6683998,0.8341999,0.580066,0.790033,0.68846893,0.84423447,0.74491715,0.8724586,0.6236819,0.81184095,0.6979241,0.84896207,0.65483975,0.8274199,0.71812963,0.8590648
12521,0.7791066,0.8895533,0.6823267,0.84116334,0.6808965,0.84044826,0.6052109,0.80260545,0.7158946,0.8579473,0.7661897,0.88309485,0.6737226,0.8368613,0.7183099,0.85915494,0.6450132,0.8225066,0.71468294,0.85734147
12523,0.67263705,0.8363185,0.6637991,0.8318995,0.65564585,0.8278229,0.60744846,0.8037242,0.6156703,0.80783516,0.6720943,0.8360472,0.61091846,0.80545926,0.6757921,0.83789605,0.6587285,0.82936424,0.6855869,0.84279346
12525,0.83338165,0.9166908,0.708112,0.854056,0.7504215,0.87521076,0.61653304,0.8082665,0.79903954,0.8995198,0.8205998,0.9102999,0.70347536,0.8517377,0.77104926,0.88552463,0.69309384,0.8465469,0.7538816,0.8769408
12526,0.73392427,0.86696213,0.6294793,0.81473964,0.6497141,0.82485706,0.6015661,0.80078304,0.63498807,0.81749403,0.7125748,0.85628736,0.59334135,0.7966707,0.663957,0.8319785,0.656904,0.828452,0.66888887,0.8344444
12527,0.76520133,0.88260067,0.70383525,0.8519176,0.6746056,0.8373028,0.6117102,0.8058551,0.73171425,0.8658571,0.77650416,0.8882521,0.67420745,0.8371037,0.7513901,0.87569505,0.72022325,0.8601116,0.7112427,0.85562134
12528,0.6620846,0.8310423,0.6320033,0.81600165,0.6647682,0.8323841,0.5772045,0.78860223,0.6056996,0.80284977,0.65894353,0.82947177,0.5513922,0.7756961,0.6546613,0.82733065,0.66673315,0.8333666,0.6105542,0.8052771
12529,0.75271165,0.8763558,0.6358825,0.81794125,0.65716285,0.82858145,0.56010664,0.7800533,0.68538344,0.8426917,0.7225834,0.8612917,0.60707176,0.8035359,0.6829785,0.84148926,0.5845723,0.79228616,0.63779104,0.8188955
12530,0.55177414,0.7758871,0.5065831,0.75329155,0.5002208,0.7501104,0.49605203,0.748026,0.45344746,0.72672373,0.4794299,0.739715,0.43549228,0.71774614,0.4737851,0.7368926,0.47077537,0.7353877,0.48450142,0.7422507
12531,0.6445892,0.8222946,0.6442833,0.82214165,0.62800384,0.8140019,0.54796445,0.7739822,0.6269442,0.8134721,0.6622163,0.83110815,0.6189607,0.8094803,0.63006836,0.81503415,0.63526034,0.8176302,0.6437725,0.82188624
12532,0.7166514,0.8583257,0.62132573,0.81066287,0.6565486,0.8282743,0.5373467,0.76867336,0.6428267,0.82141334,0.71446323,0.8572316,0.5943866,0.7971933,0.6409062,0.8204531,0.6061411,0.80307055,0.64816755,0.8240838
12533,0.77007043,0.8850352,0.6619636,0.8309818,0.65077966,0.82538986,0.56187236,0.7809362,0.72287273,0.86143637,0.77088296,0.8854415,0.6561197,0.82805985,0.7178746,0.85893726,0.63698554,0.81849277,0.71645284,0.8582264
12565,0.7383976,0.8691988,0.66930425,0.8346521,0.64051497,0.8202575,0.62864953,0.81432474,0.6770443,0.83852214,0.7463076,0.8731538,0.63380086,0.81690043,0.7472172,0.8736086,0.70213544,0.8510677,0.7203101,0.86015505
12656,0.6878732,0.84393656,0.7157143,0.8578571,0.643811,0.8219055,0.5994361,0.799718,0.7060659,0.85303295,0.67176056,0.8358803,0.6588402,0.8294201,0.71535385,0.8576769,0.6675912,0.8337956,0.68375444,0.8418772
12674,0.754807,0.8774035,0.6667799,0.83338994,0.6928711,0.84643555,0.591241,0.7956205,0.69004744,0.84502375,0.75435394,0.877177,0.6256503,0.81282514,0.69961977,0.8498099,0.65768206,0.82884103,0.68632996,0.843165
12687,0.6060972,0.8030486,0.618933,0.8094665,0.5402407,0.7701204,0.5618555,0.7809278,0.60244936,0.8012247,0.63963366,0.8198168,0.65850914,0.82925457,0.64251363,0.8212568,0.668624,0.83431196,0.6817546,0.8408773
12736,0.7097947,0.8548974,0.6713511,0.83567554,0.58217335,0.7910867,0.6627561,0.83137804,0.674191,0.8370955,0.5856688,0.7928344,0.6439668,0.8219834,0.6566969,0.82834846,0.6756998,0.83784986,0.6156844,0.8078422
13078,0.70192224,0.8509611,0.6550114,0.8275057,0.6561792,0.8280896,0.625188,0.812594,0.6595579,0.8297789,0.70500493,0.85250247,0.6218156,0.81090784,0.69584036,0.8479202,0.64110744,0.8205537,0.6661713,0.83308566
13080,0.7418169,0.87090844,0.70938015,0.8546901,0.6808215,0.8404107,0.58011985,0.7900599,0.7308471,0.86542356,0.7375152,0.8687576,0.6626786,0.8313393,0.72775185,0.8638759,0.68020165,0.8401008,0.68921995,0.84461
13146,0.74188244,0.8709412,0.6635214,0.8317607,0.5969387,0.79846936,0.58537877,0.7926894,0.66044825,0.83022416,0.70172495,0.8508625,0.6415329,0.82076645,0.66851926,0.8342596,0.69355774,0.84677887,0.69269246,0.84634626
13147,0.74643517,0.8732176,0.6985851,0.8492925,0.65769815,0.8288491,0.65158343,0.8257917,0.7053768,0.85268843,0.6610335,0.83051676,0.67217517,0.8360876,0.67949545,0.8397477,0.6991999,0.84959996,0.6782612,0.83913064
13148,0.70757115,0.8537856,0.6198974,0.8099487,0.6508485,0.82542425,0.57489085,0.7874454,0.67943275,0.8397164,0.6714932,0.8357466,0.5881784,0.7940892,0.6745212,0.8372606,0.56754947,0.78377473,0.5901675,0.79508376
13149,0.70303214,0.85151607,0.62523127,0.81261563,0.58485997,0.79243,0.54033005,0.770165,0.64967346,0.82483673,0.6011966,0.80059826,0.5403205,0.77016026,0.5697452,0.7848726,0.6025286,0.8012643,0.6124718,0.8062359
13150,0.7755941,0.88779706,0.74492323,0.8724616,0.72502065,0.8625103,0.66281223,0.8314061,0.75998724,0.8799936,0.7357775,0.86788875,0.7143334,0.8571667,0.76369596,0.881848,0.6852622,0.8426311,0.72674507,0.86337256
13196,0.75652933,0.87826467,0.715378,0.857689,0.648824,0.824412,0.61135757,0.8056788,0.689381,0.8446905,0.6896575,0.8448287,0.6341065,0.81705326,0.6797886,0.8398943,0.6512644,0.8256322,0.66942936,0.83471465
13382,0.67945534,0.83972764,0.67519534,0.83759767,0.67666006,0.83833003,0.60563767,0.80281883,0.66158974,0.8307949,0.6602324,0.8301162,0.645652,0.822826,0.65207255,0.8260363,0.6416072,0.82080364,0.6763584,0.83817923
13461,0.70908237,0.8545412,0.6735898,0.8367949,0.7013838,0.8506919,0.5962265,0.7981132,0.6465856,0.8232928,0.6567922,0.8283961,0.610335,0.8051675,0.6645616,0.8322808,0.6210966,0.8105483,0.6141087,0.80705434
13475,0.791456,0.895728,0.74067575,0.87033784,0.70015097,0.8500755,0.63636875,0.8181844,0.7500112,0.8750056,0.7823186,0.8911593,0.73520887,0.86760443,0.76575214,0.88287604,0.73228014,0.86614007,0.7692492,0.8846246
13477,0.728881,0.8644405,0.6269386,0.8134693,0.6537732,0.8268866,0.58992434,0.79496217,0.6664037,0.8332019,0.68312514,0.84156257,0.63291085,0.8164554,0.6616902,0.8308451,0.58358693,0.79179347,0.6647526,0.8323763
13537,0.7528517,0.87642586,0.6933174,0.8466587,0.68512845,0.8425642,0.658632,0.829316,0.6779398,0.8389699,0.68036854,0.8401843,0.6391159,0.81955796,0.678618,0.839309,0.62993693,0.81496847,0.6699095,0.83495474
