,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
12452,0.68303084,0.8415154,0.62308085,0.8115404,0.65020096,0.8251005,0.58677715,0.7933886,0.6425308,0.8212654,0.6745628,0.8372814,0.5726131,0.78630656,0.6639273,0.83196366,0.64681226,0.8234061,0.6431028,0.82155144
12453,0.7445741,0.87228703,0.6750882,0.8375441,0.65212893,0.82606447,0.6381874,0.8190937,0.66352177,0.8317609,0.69801414,0.84900707,0.6240141,0.81200707,0.71901196,0.859506,0.63464415,0.8173221,0.6670692,0.8335346
12454,0.6770539,0.83852696,0.64222324,0.8211116,0.58132505,0.7906625,0.53967893,0.76983947,0.6821691,0.84108454,0.6702712,0.8351356,0.63988143,0.8199407,0.6580619,0.829031,0.6154673,0.80773365,0.6094321,0.80471605
12455,0.73905253,0.86952627,0.6615697,0.83078486,0.69720626,0.8486031,0.6180756,0.8090378,0.6449306,0.8224653,0.72203517,0.8610176,0.61277497,0.8063875,0.6899508,0.8449754,0.6876303,0.84381515,0.6964704,0.8482352
12456,0.7525995,0.87629974,0.66541183,0.8327059,0.6848444,0.8424222,0.55808234,0.7790412,0.7240461,0.86202306,0.75110984,0.8755549,0.64969003,0.824845,0.69890827,0.84945416,0.6305896,0.8152948,0.6943562,0.8471781
12457,0.71453995,0.85727,0.63805586,0.8190279,0.6765077,0.83825386,0.5678869,0.7839434,0.6741115,0.83705574,0.7674319,0.883716,0.6658746,0.8329373,0.7113269,0.8556634,0.6577629,0.82888144,0.68722457,0.8436123
12458,0.76605856,0.8830293,0.71994257,0.8599713,0.7426952,0.8713476,0.6236082,0.81180406,0.6942103,0.84710515,0.7103658,0.8551829,0.5716942,0.78584707,0.7242962,0.8621481,0.65306944,0.82653475,0.65810716,0.8290536
12459,0.7226903,0.8613452,0.65986395,0.829932,0.6447996,0.8223998,0.56761634,0.7838082,0.6800887,0.8400444,0.70559484,0.8527974,0.6495681,0.82478404,0.68723506,0.84361756,0.6367668,0.8183834,0.65561527,0.82780766
12460,0.7804711,0.89023554,0.6698092,0.8349046,0.68285424,0.8414271,0.59853184,0.7992659,0.74102646,0.8705132,0.82695806,0.91347903,0.67265046,0.8363252,0.7509964,0.8754982,0.73195213,0.8659761,0.74072695,0.8703635
12461,0.76200837,0.8810042,0.6597851,0.8298925,0.6984671,0.8492335,0.6000568,0.80002844,0.6818366,0.8409183,0.7628726,0.8814363,0.61425996,0.80713,0.7051859,0.85259295,0.67742556,0.8387128,0.69459116,0.8472956
12462,0.67620564,0.8381028,0.6707063,0.83535314,0.69637257,0.84818625,0.5749835,0.78749174,0.63882375,0.8194119,0.696115,0.8480575,0.5952109,0.79760545,0.68552554,0.84276277,0.7008692,0.8504346,0.6834518,0.8417259
12463,0.63177335,0.8158867,0.59654176,0.7982709,0.643193,0.8215965,0.5455295,0.77276474,0.6050649,0.80253243,0.67974854,0.83987427,0.6071406,0.8035703,0.6463895,0.82319474,0.67017186,0.8350859,0.6579253,0.8289627
12464,0.73185015,0.8659251,0.63341606,0.816708,0.68367994,0.84183997,0.583542,0.791771,0.66572887,0.8328644,0.7435698,0.8717849,0.59424454,0.79712224,0.700137,0.8500685,0.6594544,0.8297272,0.680817,0.8404085
12465,0.7631797,0.8815899,0.71857935,0.85928965,0.7360482,0.8680241,0.6355016,0.8177508,0.7250968,0.8625484,0.7417468,0.8708734,0.6994151,0.84970754,0.7397076,0.8698538,0.6930054,0.84650266,0.7372451,0.86862254
12466,0.579631,0.7898155,0.51688844,0.7584442,0.52710205,0.763551,0.4498657,0.72493285,0.52866614,0.76433307,0.60726476,0.8036324,0.5072509,0.75362545,0.54689395,0.773447,0.5490137,0.7745068,0.5574602,0.7787301
12467,0.6148077,0.80740386,0.62001884,0.8100094,0.62112725,0.8105636,0.59414923,0.7970746,0.56952393,0.78476197,0.6616725,0.83083624,0.5990771,0.79953855,0.70947695,0.8547385,0.68851244,0.8442562,0.66085416,0.83042705
12468,0.6997451,0.8498726,0.6440723,0.82203615,0.65705514,0.82852757,0.5691361,0.7845681,0.72010124,0.8600506,0.7179022,0.8589511,0.7163192,0.8581596,0.6780294,0.8390147,0.6650233,0.83251166,0.7093382,0.8546691
12469,0.5106517,0.75532585,0.5327237,0.76636183,0.51268494,0.7563425,0.48208186,0.74104095,0.51490045,0.7574502,0.5511338,0.77556694,0.52781945,0.7639097,0.56276625,0.78138316,0.6016279,0.8008139,0.60937476,0.8046874
12470,0.7830186,0.8915093,0.72907156,0.8645358,0.76406515,0.8820326,0.63417757,0.8170888,0.7716311,0.88581556,0.73997176,0.8699859,0.6606821,0.83034104,0.772226,0.886113,0.6588651,0.82943255,0.6907431,0.84537154
12471,0.7239924,0.8619962,0.70603424,0.8530171,0.65112174,0.82556087,0.6523249,0.82616246,0.7019336,0.8509668,0.7248926,0.8624463,0.72261167,0.86130583,0.7674858,0.8837429,0.73730767,0.86865383,0.7757553,0.88787764
12472,0.71418744,0.8570937,0.7391785,0.8695892,0.65140617,0.8257031,0.6728306,0.8364153,0.6872481,0.84362406,0.6943396,0.84716976,0.67213714,0.8360686,0.75256366,0.87628186,0.7177682,0.8588841,0.6938981,0.84694904
12473,0.7131809,0.85659045,0.68718386,0.8435919,0.6705471,0.83527356,0.64795065,0.8239753,0.68243325,0.8412166,0.6855401,0.84277004,0.68975246,0.8448762,0.703053,0.8515265,0.6603801,0.83019006,0.7013105,0.85065526
12474,0.564727,0.78236353,0.5488743,0.7744372,0.55260676,0.7763034,0.54795516,0.7739776,0.512954,0.756477,0.58979666,0.79489833,0.52707696,0.7635385,0.5932709,0.79663545,0.61815614,0.8090781,0.5740789,0.78703946
12475,0.66933304,0.8346665,0.6481187,0.82405937,0.6352016,0.8176008,0.6370438,0.81852186,0.6346578,0.81732893,0.6734618,0.8367309,0.6616423,0.83082116,0.6636834,0.8318417,0.69864625,0.84932315,0.699298,0.849649
12476,0.643364,0.821682,0.63375354,0.81687677,0.5988344,0.7994172,0.5596627,0.77983135,0.65239155,0.8261958,0.6501677,0.82508385,0.6844446,0.84222233,0.6768367,0.83841836,0.6242358,0.81211793,0.6625122,0.8312561
12477,0.66420686,0.83210343,0.6411202,0.8205601,0.612563,0.8062815,0.6224476,0.8112238,0.67039716,0.8351986,0.70196867,0.85098433,0.6315754,0.8157877,0.7115585,0.8557793,0.65549123,0.8277456,0.7047243,0.85236216
12478,0.69471073,0.84735537,0.7214364,0.8607182,0.6966139,0.84830695,0.6660383,0.83301914,0.68442976,0.8422149,0.7015011,0.85075057,0.6597668,0.8298834,0.74953455,0.8747673,0.72494644,0.86247325,0.72967625,0.8648381
12479,0.6304989,0.81524944,0.6102196,0.8051098,0.63389397,0.816947,0.5473789,0.77368945,0.60250807,0.80125403,0.6779547,0.83897734,0.59377545,0.79688776,0.6677373,0.8338686,0.6622262,0.8311131,0.6393306,0.8196653
12480,0.7021619,0.85108095,0.6666385,0.83331925,0.67431664,0.8371583,0.60096925,0.80048466,0.6356911,0.8178456,0.69074655,0.8453733,0.55928075,0.7796404,0.6829134,0.8414567,0.63780296,0.8189015,0.63156736,0.8157837
12481,0.45741117,0.7287056,0.520978,0.760489,0.44947276,0.7247364,0.44340432,0.72170216,0.45149797,0.725749,0.41545695,0.7077285,0.5130368,0.75651836,0.49281892,0.7464095,0.5209495,0.76047474,0.5038715,0.7519357
12482,0.744418,0.872209,0.6828197,0.84140986,0.68038666,0.84019333,0.61412853,0.8070643,0.71081775,0.8554089,0.7682303,0.88411516,0.6671027,0.83355135,0.7350105,0.86750525,0.6867907,0.84339535,0.719427,0.8597135
12483,0.6935568,0.8467784,0.6799236,0.83996177,0.68336594,0.841683,0.6074326,0.8037163,0.6576704,0.8288352,0.7048021,0.852401,0.6695828,0.8347914,0.6990963,0.84954816,0.6893147,0.84465736,0.7302847,0.86514235
12484,0.64631873,0.82315934,0.59413075,0.7970654,0.6244581,0.81222904,0.54353976,0.7717699,0.62016666,0.8100833,0.634022,0.817011,0.53853273,0.76926637,0.6257814,0.8128907,0.5745406,0.7872703,0.5964399,0.7982199
12485,0.63601243,0.8180062,0.6496376,0.8248188,0.6175411,0.80877054,0.567863,0.7839315,0.6400292,0.8200146,0.7259643,0.86298215,0.69221497,0.8461075,0.7171105,0.85855526,0.7010336,0.8505168,0.7238035,0.86190176
12486,0.74000376,0.8700019,0.72889245,0.8644462,0.7171364,0.8585682,0.6340071,0.81700355,0.73134625,0.8656731,0.74986696,0.8749335,0.68204343,0.8410217,0.7798828,0.8899414,0.7146889,0.85734445,0.71315837,0.8565792
12487,0.7473569,0.87367845,0.7028093,0.85140467,0.6976373,0.84881866,0.59582126,0.79791063,0.72712135,0.8635607,0.7901825,0.89509124,0.73089886,0.8654494,0.759289,0.8796445,0.70706344,0.8535317,0.74409544,0.8720477
12488,0.66379225,0.8318961,0.736173,0.86808646,0.7039818,0.85199094,0.63916713,0.81958354,0.6734078,0.8367039,0.6541741,0.82708704,0.61003757,0.8050188,0.7116383,0.8558191,0.690639,0.8453195,0.6707629,0.83538145
12489,0.69869363,0.8493468,0.69260997,0.846305,0.6785579,0.83927894,0.6086319,0.8043159,0.6736262,0.8368131,0.71566296,0.8578315,0.67015797,0.83507895,0.7283852,0.8641926,0.6687437,0.83437186,0.706513,0.85325646
12490,0.57776845,0.7888842,0.53278816,0.7663941,0.5733543,0.7866771,0.52756476,0.7637824,0.5345714,0.7672857,0.56708115,0.7835406,0.50145555,0.7507278,0.5435405,0.77177024,0.56486106,0.7824305,0.5327618,0.7663809
12491,0.6874372,0.8437186,0.65509415,0.8275471,0.64171624,0.8208581,0.6092975,0.80464876,0.6424497,0.8212248,0.6516131,0.82580656,0.630634,0.81531703,0.6608368,0.8304184,0.6475899,0.82379496,0.6494016,0.82470083
12492,0.6927554,0.84637773,0.61638606,0.808193,0.6674586,0.83372927,0.5994569,0.79972845,0.62055254,0.81027627,0.6585318,0.8292659,0.5445725,0.77228624,0.6732851,0.83664256,0.64673626,0.82336813,0.5781179,0.7890589
12493,0.7049619,0.85248095,0.6525822,0.8262911,0.666256,0.833128,0.58489263,0.7924463,0.650491,0.8252455,0.7158859,0.85794294,0.6403009,0.8201505,0.6895641,0.84478205,0.67597663,0.8379883,0.688458,0.844229
12494,0.6661421,0.83307105,0.62626886,0.81313443,0.6078583,0.80392915,0.55919516,0.7795976,0.61894953,0.80947477,0.69668424,0.8483421,0.6454747,0.82273734,0.6487926,0.8243963,0.68937874,0.84468937,0.67729336,0.83864665
12495,0.7096132,0.8548066,0.70047426,0.85023713,0.6695626,0.8347813,0.6242908,0.8121454,0.6824681,0.8412341,0.7534871,0.87674356,0.6721258,0.8360629,0.74386597,0.871933,0.74873465,0.87436736,0.74193585,0.8709679
12496,0.7553576,0.8776788,0.6957574,0.8478787,0.7243022,0.8621511,0.6179774,0.8089887,0.714187,0.8570935,0.7448225,0.87241125,0.6415043,0.82075214,0.7533467,0.87667334,0.7352191,0.86760956,0.7278836,0.8639418
12497,0.7531382,0.8765691,0.67264485,0.8363224,0.69036764,0.84518385,0.61451757,0.8072588,0.7021589,0.85107946,0.77156425,0.8857821,0.6388728,0.81943643,0.7276834,0.8638417,0.6763203,0.83816016,0.680642,0.840321
12498,0.7014337,0.8507168,0.7006243,0.8503121,0.6866622,0.8433311,0.6308784,0.8154392,0.63883066,0.81941533,0.69847643,0.8492382,0.64510643,0.8225532,0.71300256,0.8565013,0.70219535,0.8510977,0.71139514,0.8556976
12499,0.6988541,0.84942704,0.6638152,0.83190763,0.6765742,0.8382871,0.5580196,0.7790098,0.6950389,0.84751946,0.70267594,0.85133797,0.6593714,0.8296857,0.69884324,0.8494216,0.59680885,0.79840446,0.6503477,0.82517385
12500,0.717422,0.858711,0.66454923,0.8322746,0.6370326,0.8185163,0.56561136,0.7828057,0.70388186,0.85194093,0.7182826,0.8591413,0.6992574,0.8496287,0.69186974,0.84593487,0.6427025,0.8213513,0.69286036,0.8464302
12501,0.48933887,0.74466944,0.4974001,0.7487,0.49764943,0.7488247,0.43934566,0.7196728,0.45306355,0.72653174,0.38361245,0.6918062,0.40197128,0.70098567,0.40904427,0.70452213,0.43906122,0.7195306,0.39869964,0.6993498
12502,0.72585046,0.86292523,0.7086039,0.8543019,0.6589758,0.8294879,0.59355074,0.79677534,0.7411511,0.87057555,0.6907621,0.845381,0.68489707,0.84244853,0.7119926,0.8559963,0.6475351,0.82376754,0.6630836,0.8315418
12503,0.6406324,0.8203162,0.5795697,0.78978485,0.62625265,0.8131263,0.5479851,0.77399254,0.59577686,0.7978884,0.6785208,0.8392604,0.5665226,0.7832613,0.63803685,0.8190184,0.6504892,0.8252446,0.6150418,0.80752087
12504,0.664717,0.8323585,0.65685743,0.82842875,0.63679767,0.81839883,0.5993911,0.79969555,0.624038,0.812019,0.6124971,0.80624855,0.60895205,0.804476,0.6642695,0.8321347,0.6232022,0.8116011,0.605268,0.802634
12505,0.62537456,0.8126873,0.62218416,0.8110921,0.645882,0.822941,0.55820954,0.77910477,0.5917998,0.79589987,0.61704695,0.8085235,0.5361409,0.76807046,0.62064177,0.81032085,0.6317297,0.81586486,0.6049726,0.8024863
12506,0.66577876,0.8328894,0.6795517,0.83977586,0.6454165,0.82270825,0.5927299,0.79636496,0.6541039,0.82705194,0.6616086,0.8308043,0.63569653,0.81784827,0.66128606,0.83064306,0.6265457,0.81327283,0.6500639,0.82503194
12507,0.63508844,0.8175442,0.6718799,0.83593994,0.6742437,0.83712184,0.5804589,0.79022944,0.67291224,0.8364561,0.683309,0.84165454,0.721874,0.860937,0.68266606,0.84133303,0.6928148,0.8464074,0.72112405,0.860562
12508,0.722547,0.8612735,0.63420033,0.81710017,0.6386539,0.81932694,0.51662415,0.7583121,0.6961391,0.84806955,0.7790571,0.8895285,0.6423229,0.82116145,0.6837114,0.8418557,0.63093126,0.8154656,0.7132242,0.8566121
12509,0.68173313,0.84086657,0.67082936,0.83541465,0.67008066,0.83504033,0.57501245,0.7875062,0.65438044,0.8271902,0.71683866,0.8584193,0.6549995,0.82749975,0.6902443,0.84512216,0.6908035,0.84540176,0.6903757,0.84518784
12510,0.6575558,0.8287779,0.6459408,0.8229704,0.6425859,0.82129294,0.6277623,0.81388116,0.62853837,0.8142692,0.66398084,0.8319904,0.6141262,0.8070631,0.6818187,0.84090936,0.6683756,0.8341878,0.6727588,0.8363794
12511,0.5664506,0.7832253,0.56490314,0.78245157,0.51843244,0.7592162,0.51207006,0.75603503,0.5297473,0.7648736,0.5938554,0.7969277,0.5748403,0.78742015,0.57978415,0.7898921,0.6172066,0.8086033,0.57863,0.789315
12512,0.6611723,0.83058614,0.6331649,0.81658244,0.5725161,0.78625804,0.57048726,0.78524363,0.6324775,0.81623876,0.60307807,0.80153906,0.61940175,0.80970085,0.6146498,0.8073249,0.66571426,0.83285713,0.63957,0.819785
12513,0.63964534,0.81982267,0.6116973,0.80584866,0.6358224,0.8179112,0.5822154,0.7911077,0.6018293,0.80091465,0.6245447,0.8122723,0.5551667,0.77758336,0.6284878,0.8142439,0.61387926,0.8069396,0.5995709,0.79978544
12514,0.67804253,0.83902127,0.6631377,0.83156884,0.6714392,0.8357196,0.61897826,0.80948913,0.63719994,0.81859994,0.6679549,0.83397746,0.574921,0.7874605,0.6710603,0.83553016,0.6083934,0.8041967,0.597864,0.79893196
12515,0.6811118,0.8405559,0.6453686,0.8226843,0.6359761,0.81798804,0.6182708,0.80913544,0.6075145,0.80375725,0.65917116,0.82958555,0.5954125,0.79770625,0.6925675,0.8462838,0.68223834,0.84111917,0.6559329,0.82796645
12516,0.7105184,0.8552592,0.66682875,0.8334144,0.7011081,0.85055405,0.65771043,0.8288552,0.6591469,0.82957345,0.6018009,0.80090046,0.57506895,0.7875345,0.6728035,0.83640176,0.6216483,0.81082416,0.59891796,0.799459
12518,0.7079301,0.85396504,0.73895574,0.86947787,0.70746976,0.85373485,0.6584979,0.82924896,0.7575271,0.87876356,0.7201915,0.86009574,0.74772066,0.87386036,0.7588824,0.8794412,0.7344415,0.86722076,0.7416618,0.8708309
12519,0.67132014,0.8356601,0.6349238,0.8174619,0.5957772,0.79788864,0.52847594,0.764238,0.6090045,0.80450225,0.63022053,0.81511027,0.5727447,0.78637236,0.6301381,0.8150691,0.59531856,0.7976593,0.6033033,0.80165166
12520,0.75485635,0.8774282,0.64647484,0.8232374,0.6612424,0.83062124,0.55259955,0.7762998,0.7009279,0.850464,0.75781524,0.8789076,0.6282556,0.8141278,0.6958587,0.84792936,0.6260186,0.81300926,0.713223,0.8566115
12521,0.7413887,0.87069434,0.65428805,0.827144,0.66326964,0.8316348,0.57139176,0.7856959,0.6846881,0.84234405,0.7560924,0.8780462,0.6404612,0.8202306,0.6915158,0.8457579,0.6374724,0.8187362,0.7091503,0.85457516
12523,0.690652,0.845326,0.6640097,0.83200485,0.6667092,0.8333546,0.62948585,0.8147429,0.63005805,0.815029,0.68752325,0.8437616,0.611645,0.8058225,0.67500925,0.8375046,0.66973615,0.8348681,0.70403594,0.852018
12525,0.8196918,0.9098459,0.6992878,0.8496439,0.73154473,0.86577237,0.6188972,0.8094486,0.7876357,0.89381784,0.8232154,0.91160774,0.7436731,0.87183654,0.7664637,0.8832319,0.7204766,0.8602383,0.77605563,0.8880278
12526,0.7657632,0.88288164,0.6877687,0.84388435,0.68194973,0.84097487,0.6480974,0.8240487,0.69187164,0.8459358,0.7457603,0.87288016,0.66434085,0.8321704,0.7226833,0.86134166,0.7062365,0.85311824,0.7418748,0.8709374
12527,0.73397684,0.8669884,0.6728963,0.8364482,0.66056126,0.83028066,0.60649085,0.8032454,0.6900313,0.84501565,0.73843706,0.8692185,0.6253661,0.81268305,0.71730566,0.85865283,0.69077706,0.84538853,0.66675645,0.8333782
12528,0.6527094,0.82635474,0.61372066,0.8068603,0.65444016,0.8272201,0.53276074,0.76638037,0.6100355,0.8050177,0.67810404,0.839052,0.54108596,0.770543,0.63987356,0.81993675,0.64899504,0.8244975,0.6072105,0.80360526
12529,0.79423165,0.8971158,0.6844313,0.84221566,0.68639565,0.8431978,0.5864239,0.79321194,0.736233,0.8681165,0.76667666,0.88333833,0.64864177,0.8243209,0.7159727,0.85798633,0.6230985,0.81154925,0.68166435,0.8408322
12530,0.581313,0.7906565,0.53197384,0.7659869,0.53899056,0.76949525,0.51096916,0.7554846,0.4815545,0.74077725,0.49534783,0.7476739,0.44871944,0.72435975,0.4971683,0.74858415,0.48074132,0.74037063,0.50212336,0.7510617
12531,0.63727033,0.81863517,0.64294446,0.8214722,0.6155838,0.8077919,0.5286615,0.76433074,0.6447464,0.8223732,0.68542105,0.8427105,0.6534636,0.8267318,0.63561666,0.81780833,0.6395252,0.8197626,0.6538037,0.82690185
12532,0.72703105,0.8635155,0.6009964,0.8004982,0.6577524,0.8288762,0.52668065,0.76334035,0.677197,0.8385985,0.74844146,0.8742207,0.6239781,0.81198907,0.6675188,0.8337594,0.64739394,0.823697,0.6966095,0.84830475
12533,0.6870673,0.84353364,0.6598099,0.8299049,0.6368061,0.818403,0.58770156,0.7938508,0.6483624,0.8241812,0.64064074,0.82032037,0.6284578,0.8142289,0.6612283,0.83061415,0.61995304,0.8099765,0.6230585,0.8115293
12565,0.7682924,0.8841462,0.7004237,0.85021186,0.7038483,0.8519242,0.63699657,0.81849825,0.71128464,0.8556423,0.77954525,0.88977265,0.65284526,0.82642263,0.7606151,0.88030756,0.6841254,0.8420627,0.7184416,0.8592208
12656,0.7085738,0.8542869,0.7210014,0.8605007,0.6669074,0.8334537,0.6212339,0.81061697,0.69799364,0.8489968,0.6977872,0.84889364,0.667153,0.8335765,0.7325352,0.86626756,0.7131797,0.85658985,0.71972036,0.8598602
12674,0.71263057,0.85631526,0.62435955,0.8121798,0.6685355,0.83426774,0.5450815,0.77254075,0.65082884,0.8254144,0.7612231,0.88061154,0.6206919,0.81034595,0.68362045,0.8418102,0.65352637,0.82676315,0.678594,0.839297
12687,0.58399045,0.7919952,0.6312323,0.81561613,0.5533695,0.77668476,0.5500791,0.77503955,0.6063993,0.80319965,0.6389961,0.81949806,0.6489778,0.8244889,0.6757568,0.8378784,0.6508384,0.8254192,0.6697916,0.8348958
12736,0.7112271,0.8556136,0.68507135,0.8425357,0.6004882,0.8002441,0.66272944,0.83136475,0.69733155,0.8486658,0.6128064,0.80640316,0.6581689,0.82908446,0.66231745,0.83115876,0.69358015,0.8467901,0.63782996,0.818915
13078,0.6831001,0.84155005,0.61355746,0.8067787,0.6079222,0.8039611,0.5605614,0.7802807,0.6646417,0.8323208,0.71565366,0.8578268,0.63019764,0.8150988,0.69277525,0.8463876,0.5866859,0.79334295,0.6484375,0.82421875
13080,0.7098044,0.8549022,0.7078599,0.85392994,0.6579572,0.8289786,0.6365696,0.8182848,0.6592067,0.8296033,0.66478103,0.83239055,0.6196501,0.80982506,0.70282626,0.85141313,0.6822635,0.84113175,0.6584306,0.8292153
13146,0.6725092,0.8362546,0.6530146,0.82650733,0.5632417,0.78162086,0.5903634,0.7951817,0.62665987,0.81332994,0.64485323,0.8224266,0.6307318,0.8153659,0.6372489,0.81862444,0.70319843,0.8515992,0.6714566,0.8357283
13147,0.8043695,0.9021847,0.6743197,0.8371599,0.66903794,0.83451897,0.6123054,0.8061527,0.74349403,0.871747,0.7747396,0.8873698,0.6802541,0.84012705,0.7152877,0.85764384,0.67912674,0.83956337,0.7417316,0.8708658
13148,0.6969353,0.84846765,0.6318799,0.81593996,0.6175288,0.8087644,0.55858946,0.7792947,0.65986955,0.8299348,0.65465593,0.82732797,0.57184464,0.7859223,0.65164185,0.8258209,0.5585897,0.77929485,0.57762897,0.7888145
13149,0.68164325,0.8408216,0.6238133,0.81190664,0.5632898,0.78164494,0.5541638,0.7770819,0.6397894,0.8198947,0.6566663,0.82833314,0.6158444,0.80792224,0.6219902,0.8109951,0.62845945,0.8142297,0.6742197,0.83710986
13150,0.74154437,0.8707722,0.7136719,0.85683596,0.7264043,0.86320215,0.65426683,0.8271334,0.70260704,0.8513035,0.7066338,0.8533169,0.6395359,0.81976795,0.73595357,0.8679768,0.6589819,0.82949096,0.67771924,0.8388596
13196,0.6933347,0.84666735,0.6691983,0.83459914,0.60724604,0.803623,0.5717515,0.78587574,0.63699484,0.8184974,0.6114634,0.8057317,0.54376376,0.7718819,0.61713886,0.80856943,0.58631325,0.7931566,0.5911102,0.7955551
13382,0.6838835,0.8419417,0.66998434,0.8349922,0.65050465,0.8252523,0.62641215,0.8132061,0.6525096,0.82625484,0.6846539,0.84232694,0.67457545,0.8372877,0.6797899,0.83989495,0.67488587,0.83744293,0.69712025,0.8485601
13461,0.69090474,0.84545237,0.661615,0.8308075,0.70493186,0.8524659,0.5849035,0.79245174,0.63467836,0.8173392,0.651018,0.825509,0.60058844,0.8002942,0.6732189,0.8366095,0.6540689,0.8270345,0.65045846,0.8252292
13475,0.7627703,0.88138515,0.72208667,0.86104333,0.6901625,0.8450812,0.62200665,0.8110033,0.724514,0.862257,0.73642504,0.8682125,0.68060505,0.8403025,0.7366675,0.86833376,0.699962,0.849981,0.7166176,0.8583088
13477,0.74494183,0.8724709,0.6562596,0.82812977,0.6910957,0.84554785,0.6098163,0.80490816,0.6935785,0.84678924,0.7298134,0.86490667,0.63324654,0.8166233,0.7128507,0.85642534,0.6237941,0.81189704,0.6932691,0.8466345
13537,0.73840773,0.86920387,0.6876558,0.8438279,0.6776351,0.83881754,0.63281214,0.8164061,0.67406934,0.8370347,0.67353415,0.8367671,0.6256074,0.8128037,0.6881447,0.84407234,0.6136812,0.8068406,0.6611209,0.83056045
13893,0.6549456,0.8274728,0.66409546,0.8320477,0.6466519,0.823326,0.60678196,0.803391,0.62737775,0.8136889,0.5839953,0.7919977,0.5546362,0.7773181,0.6303171,0.81515855,0.58906734,0.79453367,0.5890232,0.79451156
13897,0.6786126,0.8393063,0.60868907,0.80434453,0.56468105,0.7823405,0.55698067,0.7784903,0.56929135,0.7846457,0.5118957,0.7559478,0.4852855,0.74264276,0.57321954,0.78660977,0.54743624,0.7737181,0.48445117,0.7422256
14744,0.72746813,0.86373407,0.61240184,0.8062009,0.6500801,0.82504004,0.5995908,0.7997954,0.625357,0.81267846,0.6823749,0.8411875,0.59170485,0.7958524,0.639762,0.81988096,0.64875036,0.82437515,0.67762923,0.8388146
14862,0.71895874,0.85947937,0.69451535,0.8472577,0.6536412,0.8268206,0.6631498,0.8315749,0.6872332,0.8436166,0.65145546,0.8257277,0.63432235,0.8171612,0.70119095,0.8505955,0.67522824,0.8376141,0.65309477,0.8265474
