,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
9445,0.7180066,0.8590033,0.68639404,0.843197,0.6445427,0.82227135,0.6150676,0.8075338,0.6814847,0.84074235,0.7094145,0.85470724,0.6486779,0.8243389,0.70380473,0.85190237,0.70384234,0.8519212,0.70961,0.854805
9542,0.76158845,0.8807942,0.7117311,0.85586554,0.66235745,0.8311787,0.666433,0.8332165,0.73174673,0.86587334,0.70208275,0.8510414,0.6111929,0.8055965,0.71531427,0.85765713,0.6815921,0.84079605,0.6581565,0.82907826
9546,0.7266835,0.86334175,0.6493739,0.82468694,0.6052349,0.80261743,0.59475845,0.79737926,0.6694335,0.83471674,0.6953931,0.84769654,0.6264443,0.81322217,0.67869776,0.8393489,0.6293919,0.81469595,0.6644461,0.83222306
9547,0.59354997,0.796775,0.5877836,0.7938918,0.5533268,0.7766634,0.5648,0.7824,0.52549535,0.76274765,0.51220775,0.7561039,0.5194708,0.7597354,0.5526937,0.77634686,0.5812321,0.79061604,0.5308434,0.7654217
9583,0.63939834,0.81969917,0.61834,0.80917,0.5907849,0.79539245,0.6074019,0.8037009,0.57378185,0.7868909,0.5594622,0.7797311,0.536588,0.768294,0.5985586,0.79927933,0.60864997,0.804325,0.5530324,0.7765162
9587,0.65753365,0.8287668,0.6539568,0.8269784,0.6269983,0.81349915,0.55354416,0.7767721,0.59559023,0.7977951,0.6528663,0.8264332,0.5828327,0.79141635,0.6320526,0.81602633,0.6220424,0.8110212,0.630364,0.815182
12037,0.672039,0.8360195,0.71905875,0.8595294,0.6482639,0.82413197,0.63257515,0.8162876,0.6540047,0.82700235,0.67758715,0.8387936,0.6748187,0.8374094,0.72071964,0.8603598,0.716354,0.858177,0.7240758,0.8620379
12116,0.6559778,0.82798886,0.61820316,0.8091016,0.6395862,0.8197931,0.5680136,0.78400683,0.61159384,0.8057969,0.68396133,0.8419807,0.62221706,0.8111085,0.6626381,0.8313191,0.6438762,0.8219381,0.6821716,0.8410858
12122,0.75476503,0.8773825,0.6747689,0.83738446,0.6857176,0.8428588,0.59607553,0.79803777,0.67574584,0.8378729,0.73199356,0.8659968,0.62646914,0.81323457,0.70326495,0.8516325,0.6785277,0.83926386,0.6904545,0.84522724
12124,0.662812,0.831406,0.59569585,0.7978479,0.612244,0.806122,0.54929674,0.77464837,0.5903343,0.79516715,0.705495,0.8527475,0.6122024,0.8061012,0.6372696,0.8186348,0.63613045,0.8180652,0.6764301,0.83821505
12141,0.71197057,0.8559853,0.6005339,0.800267,0.59939724,0.7996986,0.534001,0.7670005,0.6488044,0.8244022,0.7393538,0.8696769,0.65365434,0.82682717,0.6538162,0.8269081,0.66468704,0.8323435,0.6987492,0.8493746
12143,0.7059468,0.8529734,0.70387125,0.8519356,0.6974765,0.84873825,0.5895112,0.7947556,0.67364883,0.8368244,0.7272364,0.8636182,0.62768966,0.8138448,0.7007927,0.85039634,0.6843586,0.8421793,0.70692825,0.8534641
12149,0.7008641,0.85043204,0.6911806,0.8455903,0.6891364,0.8445682,0.5754415,0.78772074,0.69004387,0.84502196,0.7106538,0.8553269,0.6720331,0.83601654,0.6986778,0.8493389,0.665648,0.832824,0.6938089,0.84690446
12161,0.57367086,0.78683543,0.5265937,0.76329684,0.5417029,0.7708515,0.53054166,0.7652708,0.53274137,0.76637065,0.60139513,0.80069757,0.54598725,0.7729936,0.5869479,0.79347396,0.5949398,0.7974699,0.6013944,0.8006972
12252,0.5928873,0.79644364,0.6241486,0.8120743,0.5430263,0.77151316,0.58946115,0.79473054,0.5872867,0.79364336,0.5752084,0.7876042,0.5547155,0.77735776,0.63988054,0.81994027,0.63380754,0.81690377,0.6280128,0.8140064
12408,0.6113621,0.80568105,0.6441342,0.82206714,0.5604234,0.7802117,0.58465385,0.7923269,0.6016894,0.80084467,0.616035,0.8080175,0.61338794,0.806694,0.6392987,0.81964934,0.6294464,0.8147232,0.6387831,0.81939155
12409,0.64441824,0.8222091,0.6105199,0.80525994,0.55553013,0.77776504,0.5379803,0.76899016,0.5938307,0.79691535,0.6492106,0.8246053,0.6217897,0.81089485,0.63889843,0.8194492,0.61176205,0.805881,0.6464876,0.8232438
12410,0.7172467,0.8586234,0.72477865,0.8623893,0.7207681,0.86038405,0.6005628,0.8002814,0.67683667,0.83841836,0.6688316,0.8344158,0.6365274,0.8182637,0.70180213,0.85090107,0.66464794,0.83232397,0.6366276,0.81831384
12418,0.70936286,0.85468143,0.654212,0.827106,0.6668374,0.8334187,0.57959807,0.78979903,0.67429256,0.8371463,0.73693234,0.86846614,0.6640769,0.83203846,0.71097827,0.85548913,0.68349016,0.8417451,0.7114961,0.85574806
12422,0.69392097,0.8469605,0.6679155,0.8339578,0.6614572,0.8307286,0.6121381,0.806069,0.6716298,0.8358149,0.6766484,0.8383242,0.6321168,0.8160584,0.6696378,0.8348189,0.66157717,0.8307886,0.66717243,0.8335862
12435,0.56264925,0.7813246,0.5265791,0.7632896,0.5260644,0.7630322,0.49432367,0.74716187,0.51193017,0.7559651,0.5302683,0.76513416,0.52924544,0.7646227,0.5271661,0.76358306,0.5219853,0.76099265,0.5216994,0.7608497
12436,0.6773634,0.8386817,0.6314055,0.81570274,0.6024996,0.8012498,0.57898873,0.7894944,0.63138986,0.8156949,0.6338377,0.81691885,0.5935025,0.79675126,0.6617986,0.8308993,0.61909306,0.80954653,0.6059615,0.8029808
12437,0.60654294,0.8032715,0.59632075,0.7981604,0.5947759,0.79738796,0.5533096,0.77665484,0.5746908,0.7873454,0.61754704,0.8087735,0.60555834,0.8027792,0.64352894,0.82176447,0.64666307,0.82333153,0.65247786,0.82623893
12447,0.7377013,0.86885065,0.74034303,0.87017155,0.6904496,0.8452248,0.6830864,0.8415432,0.70264614,0.85132307,0.7062018,0.8531009,0.6425866,0.8212933,0.70910823,0.8545541,0.70528924,0.8526446,0.6832739,0.84163696
12448,0.7787323,0.88936615,0.7224529,0.86122644,0.7344233,0.86721164,0.67947465,0.8397373,0.752327,0.8761635,0.78902054,0.89451027,0.684553,0.8422765,0.76932704,0.8846635,0.7253051,0.86265254,0.7360871,0.86804354
12449,0.71054095,0.8552705,0.62928045,0.8146402,0.64210284,0.8210514,0.5811456,0.79057276,0.6500443,0.82502216,0.7302117,0.86510587,0.5995734,0.7997867,0.6658526,0.8329263,0.6699189,0.83495945,0.6530694,0.8265347
12450,0.6842066,0.8421033,0.6115184,0.8057592,0.60955393,0.80477697,0.54086405,0.770432,0.6366739,0.81833696,0.6970755,0.84853774,0.6250263,0.8125131,0.6451807,0.82259035,0.62813383,0.8140669,0.6645409,0.83227044
12451,0.68224084,0.8411204,0.6221886,0.8110943,0.6414441,0.82072204,0.48637003,0.74318504,0.65351033,0.82675517,0.6621264,0.8310632,0.52495396,0.762477,0.60626644,0.80313325,0.57009816,0.7850491,0.59439754,0.7971988
12452,0.74600744,0.8730037,0.6797577,0.83987886,0.6923258,0.8461629,0.6155046,0.8077523,0.70279026,0.85139513,0.7211579,0.86057895,0.6296458,0.8148229,0.7016908,0.8508454,0.67812425,0.8390621,0.69145143,0.8457257
12453,0.6644309,0.8322154,0.6491984,0.8245992,0.60705423,0.8035271,0.5886078,0.7943039,0.60083026,0.80041516,0.62177634,0.8108882,0.5592271,0.77961355,0.6445496,0.8222748,0.59283674,0.79641837,0.595506,0.797753
12454,0.6485976,0.8242988,0.63190997,0.815955,0.55528706,0.77764356,0.5452007,0.77260035,0.69763434,0.84881717,0.65513456,0.8275673,0.6717588,0.8358794,0.6361314,0.8180657,0.63816184,0.81908095,0.61834323,0.8091716
12455,0.70780766,0.85390383,0.6459427,0.82297134,0.6776855,0.83884275,0.6080356,0.8040178,0.6290146,0.8145073,0.6868863,0.84344316,0.56559896,0.7827995,0.6613302,0.8306651,0.66074204,0.830371,0.6443511,0.82217556
12456,0.75125,0.875625,0.69657063,0.8482853,0.71173966,0.8558698,0.6430486,0.82152426,0.6998854,0.8499427,0.6785432,0.8392716,0.6156983,0.80784917,0.7027178,0.8513589,0.6616541,0.83082706,0.6542846,0.8271423
12457,0.69458824,0.8472941,0.64189696,0.8209485,0.6852182,0.8426091,0.56411904,0.78205955,0.6702179,0.83510894,0.77306646,0.88653326,0.6674955,0.83374774,0.70515835,0.8525792,0.6382679,0.81913394,0.67034256,0.8351713
12458,0.7567856,0.8783928,0.7113062,0.8556531,0.7513635,0.87568176,0.6204435,0.8102218,0.709524,0.85476196,0.74622315,0.8731116,0.60701334,0.8035067,0.7432692,0.8716346,0.6856034,0.8428017,0.68763983,0.8438199
12459,0.7221408,0.8610704,0.6255831,0.8127916,0.62719625,0.81359816,0.54346365,0.77173185,0.6899277,0.84496385,0.729439,0.8647195,0.6358324,0.8179162,0.6749739,0.837487,0.635237,0.8176185,0.6729404,0.8364702
12460,0.7541442,0.8770721,0.6475076,0.82375383,0.691719,0.8458595,0.585199,0.7925995,0.7432381,0.87161905,0.83332944,0.9166647,0.6859931,0.84299654,0.7478224,0.8739112,0.7231641,0.86158204,0.747242,0.873621
12461,0.762908,0.881454,0.6560883,0.8280442,0.7130053,0.85650265,0.62211555,0.8110578,0.686274,0.843137,0.7514882,0.8757441,0.5950538,0.7975269,0.7096998,0.85484993,0.67028975,0.8351449,0.6770806,0.8385403
12462,0.7147493,0.85737467,0.70198023,0.8509901,0.7284864,0.8642432,0.6182538,0.8091269,0.68982327,0.84491163,0.72208524,0.8610426,0.61145365,0.8057268,0.71238756,0.8561938,0.7284626,0.8642313,0.6988438,0.84942186
12463,0.70157576,0.8507879,0.6437567,0.8218783,0.69373715,0.8468686,0.57716906,0.78858453,0.6599856,0.8299928,0.7299095,0.8649547,0.6338581,0.81692904,0.68815994,0.84408,0.6828073,0.84140366,0.6920166,0.8460083
12464,0.7268264,0.8634132,0.6288539,0.81442696,0.6873814,0.8436907,0.5765115,0.78825575,0.6749381,0.83746904,0.7526297,0.8763149,0.5910467,0.79552335,0.70128,0.85064,0.65798354,0.8289918,0.68204784,0.8410239
12465,0.7007208,0.8503604,0.73990273,0.86995137,0.69054145,0.84527075,0.6156835,0.8078418,0.7078533,0.85392666,0.6779783,0.83898914,0.70104927,0.85052466,0.7134894,0.8567447,0.7123622,0.8561811,0.7123997,0.85619986
12466,0.6347606,0.8173803,0.56699187,0.7834959,0.56645596,0.783228,0.50453246,0.7522662,0.5891892,0.7945946,0.66276443,0.8313822,0.56684387,0.78342193,0.6144763,0.80723816,0.60619444,0.80309725,0.62537706,0.8126885
12467,0.67315143,0.83657575,0.6337664,0.8168832,0.6380645,0.81903225,0.5833878,0.7916939,0.61163086,0.80581546,0.7231604,0.8615802,0.6140996,0.8070498,0.70841324,0.8542066,0.6611731,0.83058655,0.6701807,0.83509034
12468,0.739334,0.869667,0.7034103,0.8517052,0.7035133,0.8517567,0.6126337,0.80631685,0.73962545,0.8698127,0.72368205,0.861841,0.71937776,0.8596889,0.70923615,0.8546181,0.6833062,0.8416531,0.71360147,0.85680073
12469,0.5571481,0.77857405,0.57168955,0.7858448,0.5558275,0.77791375,0.5165372,0.7582686,0.54839665,0.7741983,0.5851488,0.7925744,0.5553601,0.77768004,0.599206,0.799603,0.6367878,0.8183939,0.6323018,0.8161509
12470,0.80615175,0.9030759,0.7237952,0.8618976,0.75182164,0.8759108,0.6633973,0.83169866,0.77604187,0.88802093,0.76921666,0.8846083,0.6802944,0.8401472,0.7827189,0.89135945,0.67816246,0.8390812,0.73190856,0.8659543
12471,0.734722,0.867361,0.6670497,0.8335248,0.63712025,0.8185601,0.66986245,0.83493125,0.66574043,0.83287024,0.67252886,0.83626443,0.6654851,0.8327426,0.7074517,0.85372585,0.67936957,0.8396848,0.6950544,0.8475272
12472,0.6994394,0.8497197,0.72963524,0.8648176,0.6512091,0.82560456,0.6564754,0.8282377,0.69328046,0.8466402,0.7016044,0.8508022,0.6580976,0.8290488,0.7484808,0.8742404,0.7196249,0.85981244,0.7023028,0.8511514
12473,0.719736,0.859868,0.68562627,0.84281313,0.63926584,0.8196329,0.60920435,0.80460215,0.70948124,0.8547406,0.7375914,0.8687957,0.74267274,0.87133634,0.7076689,0.85383445,0.6574199,0.82870996,0.7304597,0.86522985
12474,0.6011485,0.80057424,0.60998553,0.8049928,0.5975952,0.7987976,0.5745902,0.7872951,0.60144544,0.8007227,0.6554123,0.82770616,0.60345423,0.8017271,0.65611327,0.82805663,0.6552288,0.8276144,0.6221447,0.81107235
12475,0.70178556,0.8508928,0.64082,0.82041,0.64083886,0.82041943,0.6250209,0.8125105,0.6679589,0.8339795,0.6904771,0.84523857,0.6538308,0.8269154,0.6727747,0.83638734,0.6865019,0.843251,0.6691026,0.83455133
12476,0.6790457,0.83952284,0.6377411,0.81887054,0.62483174,0.81241584,0.5536015,0.77680075,0.69526356,0.8476318,0.72036886,0.86018443,0.73346597,0.86673295,0.7045122,0.85225606,0.66394174,0.8319709,0.72998416,0.8649921
12477,0.69527435,0.8476372,0.6467489,0.82337445,0.631606,0.815803,0.6513952,0.8256976,0.67328453,0.83664227,0.71831083,0.8591554,0.6293466,0.8146733,0.71276927,0.85638463,0.66491926,0.8324596,0.7048944,0.8524472
12478,0.73125815,0.8656291,0.69606924,0.8480346,0.6821966,0.8410983,0.6353352,0.8176676,0.6987847,0.84939235,0.7462678,0.8731339,0.6634089,0.83170444,0.7436271,0.87181354,0.7266979,0.86334896,0.731823,0.8659115
12479,0.62986517,0.8149326,0.59009564,0.7950478,0.6717075,0.83585376,0.5486921,0.77434605,0.5828427,0.79142135,0.6615278,0.83076394,0.55172014,0.7758601,0.6474824,0.8237412,0.6386173,0.81930864,0.6180352,0.8090176
12480,0.7248393,0.86241966,0.6810006,0.8405003,0.707464,0.853732,0.61362696,0.8068135,0.6655766,0.8327883,0.7028374,0.85141873,0.60193837,0.8009692,0.69717276,0.8485864,0.6476426,0.8238213,0.66169846,0.83084923
12481,0.4466984,0.7233492,0.49371743,0.7468587,0.46129626,0.73064816,0.46904042,0.7345202,0.45185137,0.7259257,0.42822403,0.71411204,0.4845532,0.7422766,0.4879579,0.743979,0.49245575,0.74622786,0.5041784,0.7520892
12482,0.7348436,0.8674218,0.63118166,0.81559086,0.6513779,0.82568896,0.5619001,0.78095007,0.68135476,0.8406774,0.75530887,0.87765443,0.6411047,0.82055235,0.68906814,0.84453404,0.65701014,0.82850504,0.6852225,0.84261125
12483,0.7008319,0.85041595,0.7013819,0.85069096,0.6565092,0.8282546,0.6305996,0.8152998,0.66546005,0.83273005,0.7223493,0.86117464,0.692896,0.846448,0.71713877,0.8585694,0.7274685,0.86373425,0.7476479,0.87382394
12484,0.7127619,0.85638094,0.6347485,0.8173742,0.6438729,0.8219365,0.5403684,0.77018416,0.6966201,0.84831005,0.74065024,0.8703251,0.62764263,0.8138213,0.68027323,0.84013665,0.6374643,0.81873214,0.6867894,0.8433947
12485,0.66545147,0.83272576,0.64948386,0.82474196,0.63974357,0.8198718,0.54195607,0.77097803,0.6517019,0.82585096,0.73612195,0.86806095,0.6730971,0.83654857,0.6984333,0.84921664,0.6575552,0.8287776,0.70012736,0.8500637
12486,0.7472049,0.87360245,0.70502234,0.85251117,0.7074122,0.8537061,0.60297036,0.8014852,0.73269725,0.8663486,0.76029634,0.8801482,0.6817746,0.8408873,0.75491726,0.87745863,0.69951534,0.8497577,0.7143346,0.8571673
12487,0.74773586,0.8738679,0.70051,0.850255,0.6878513,0.84392565,0.60378003,0.80189,0.704288,0.852144,0.767635,0.8838175,0.6966604,0.8483302,0.74715775,0.8735789,0.70904183,0.8545209,0.73119366,0.86559683
12488,0.68965864,0.8448293,0.74194044,0.87097025,0.7384044,0.8692022,0.643998,0.821999,0.6954048,0.8477024,0.6760906,0.8380453,0.6235295,0.8117647,0.73909986,0.86954993,0.6705812,0.8352906,0.6676997,0.83384985
12489,0.61849004,0.809245,0.61509794,0.807549,0.6243378,0.8121689,0.5675643,0.7837821,0.5787755,0.78938776,0.5964679,0.798234,0.5871025,0.7935512,0.6463914,0.8231957,0.58822584,0.7941129,0.5852207,0.79261035
12490,0.56866336,0.7843317,0.5202196,0.7601098,0.5649152,0.7824576,0.51657367,0.75828683,0.52226335,0.76113164,0.5872965,0.79364824,0.50373274,0.75186634,0.55038345,0.7751917,0.57973534,0.78986764,0.5509261,0.77546304
12491,0.7437953,0.87189764,0.69891226,0.84945613,0.68684113,0.84342057,0.6132747,0.80663735,0.71193933,0.85596967,0.7346554,0.8673277,0.677691,0.8388455,0.72439635,0.8621982,0.7066555,0.85332775,0.7112633,0.85563165
12492,0.66214156,0.8310708,0.62626445,0.8131322,0.63787436,0.8189372,0.604814,0.802407,0.6222736,0.81113684,0.63071895,0.8153595,0.55928874,0.77964437,0.6572028,0.82860136,0.64597857,0.8229893,0.5741175,0.7870587
12493,0.70878696,0.8543935,0.6640709,0.8320354,0.66829187,0.8341459,0.5936415,0.79682076,0.6662459,0.83312297,0.73020315,0.8651016,0.64720714,0.8236036,0.7033688,0.8516844,0.6809014,0.8404507,0.69852406,0.849262
12494,0.7342783,0.86713916,0.70048875,0.8502444,0.68491375,0.8424569,0.6013546,0.8006773,0.68748784,0.8437439,0.7427192,0.8713596,0.6807579,0.84037894,0.7018167,0.85090834,0.7309211,0.8654605,0.71934813,0.8596741
12495,0.73188376,0.8659419,0.69800305,0.8490015,0.68329895,0.8416495,0.61381626,0.80690813,0.70477253,0.85238624,0.7707113,0.88535565,0.66817224,0.8340861,0.7364378,0.8682189,0.7338729,0.86693645,0.7446372,0.8723186
12496,0.74044716,0.8702236,0.671808,0.835904,0.68498325,0.8424916,0.59420466,0.79710233,0.68385494,0.84192747,0.7583302,0.8791651,0.6432938,0.8216469,0.72881943,0.8644097,0.755175,0.8775875,0.72876096,0.8643805
12497,0.7592045,0.87960225,0.67579454,0.8378973,0.6801154,0.84005773,0.61368984,0.80684495,0.7122538,0.8561269,0.78645295,0.8932265,0.659916,0.82995796,0.7274524,0.8637262,0.68528175,0.8426409,0.7084757,0.85423785
12498,0.68616486,0.8430824,0.7023845,0.85119224,0.687961,0.8439805,0.6258831,0.81294155,0.6384462,0.8192231,0.6789442,0.83947206,0.62822175,0.8141109,0.6995286,0.8497643,0.7018756,0.85093784,0.6875932,0.8437966
12499,0.7334069,0.86670345,0.68522584,0.8426129,0.68678564,0.84339285,0.56715715,0.7835786,0.7249898,0.8624949,0.74853575,0.8742679,0.69047916,0.8452396,0.7246711,0.86233556,0.6270361,0.81351805,0.701153,0.8505765
12500,0.70485294,0.85242647,0.6714518,0.8357259,0.62551415,0.8127571,0.5481085,0.7740543,0.7014808,0.85074043,0.7118222,0.85591114,0.6926664,0.8463332,0.6752453,0.83762264,0.6348503,0.81742513,0.6819619,0.84098095
12501,0.5925156,0.7962578,0.58105695,0.7905285,0.5819687,0.7909844,0.54490435,0.7724522,0.5302737,0.76513684,0.4711215,0.7355608,0.46472365,0.7323618,0.5117977,0.75589883,0.5364703,0.76823515,0.47759932,0.7387997
12502,0.7348423,0.86742115,0.72241586,0.86120796,0.66131926,0.8306596,0.5995784,0.7997892,0.73075384,0.86537695,0.69686735,0.8484337,0.68761325,0.8438066,0.7211871,0.86059356,0.66742665,0.8337133,0.6788832,0.8394416
12503,0.65042603,0.825213,0.6092669,0.80463344,0.6106446,0.8053223,0.56327546,0.7816377,0.6046594,0.80232966,0.68313813,0.84156907,0.5741526,0.7870763,0.6330042,0.8165021,0.65666485,0.8283324,0.62040985,0.8102049
12504,0.7415292,0.8707646,0.7099313,0.8549657,0.70072985,0.8503649,0.6876799,0.84383994,0.6739639,0.83698195,0.67224693,0.83612347,0.6231513,0.81157565,0.7249929,0.86249644,0.67472243,0.8373612,0.6401899,0.82009494
12505,0.6111511,0.80557555,0.60549104,0.8027455,0.62244046,0.8112202,0.5655784,0.78278923,0.5843839,0.792192,0.59485006,0.79742503,0.52637106,0.7631855,0.60945976,0.8047299,0.63931,0.819655,0.5874511,0.79372555
12506,0.6558154,0.8279077,0.62365913,0.81182957,0.6143207,0.8071604,0.5761176,0.78805876,0.59496975,0.7974849,0.63259757,0.8162988,0.58938587,0.79469293,0.61464846,0.80732423,0.60005695,0.80002844,0.6009275,0.80046374
12507,0.6723149,0.83615744,0.6717242,0.8358621,0.685871,0.8429355,0.5773001,0.78865004,0.6911648,0.84558237,0.6889016,0.84445083,0.6832335,0.84161675,0.69391006,0.84695506,0.6895688,0.8447844,0.7096168,0.8548084
12508,0.7563286,0.8781643,0.6681421,0.83407104,0.6497579,0.82487893,0.56292045,0.7814602,0.71059453,0.85529727,0.75753844,0.8787692,0.66437364,0.8321868,0.69042957,0.8452148,0.6461337,0.82306683,0.7111167,0.85555834
12509,0.6465728,0.8232864,0.62494564,0.8124728,0.6497783,0.8248892,0.564806,0.782403,0.59982777,0.7999139,0.6622989,0.83114946,0.56724066,0.78362036,0.6503588,0.8251794,0.6316798,0.8158399,0.62146246,0.81073123
12510,0.64165705,0.82082856,0.6536529,0.82682645,0.6181909,0.80909544,0.61783034,0.80891514,0.6198611,0.80993056,0.65264463,0.8263223,0.6437708,0.8218854,0.69136477,0.8456824,0.68987477,0.8449374,0.6978934,0.8489467
12511,0.54626274,0.7731314,0.5254642,0.7627321,0.5069752,0.7534876,0.44593582,0.7229679,0.48279563,0.7413978,0.5822858,0.79114294,0.51271105,0.7563555,0.5388286,0.7694143,0.5770616,0.7885308,0.54040456,0.7702023
12512,0.63725007,0.81862503,0.6120187,0.80600935,0.5447437,0.7723719,0.57403505,0.7870175,0.59987557,0.7999378,0.5607992,0.78039956,0.58935,0.794675,0.5950254,0.7975127,0.6575784,0.82878923,0.60775137,0.8038757
12513,0.6552026,0.8276013,0.60274434,0.8013722,0.6384251,0.81921256,0.5793242,0.7896621,0.5822953,0.79114765,0.62241924,0.8112096,0.54644984,0.77322495,0.63937545,0.8196877,0.6166482,0.8083241,0.6069435,0.80347174
12514,0.73287207,0.866436,0.6956332,0.8478166,0.70954615,0.85477304,0.6512697,0.82563484,0.6943104,0.8471552,0.710099,0.8550495,0.6008291,0.80041456,0.72551906,0.86275953,0.63410413,0.81705207,0.6374644,0.8187322
12515,0.68266314,0.8413316,0.6531619,0.82658094,0.6273206,0.81366026,0.6034363,0.8017181,0.63467896,0.8173395,0.6768335,0.83841676,0.6175651,0.8087826,0.69034725,0.8451736,0.69393384,0.8469669,0.65427196,0.827136
12516,0.7713008,0.8856504,0.71105886,0.8555294,0.75114405,0.875572,0.67939,0.839695,0.7272695,0.8636347,0.6940402,0.8470201,0.65178406,0.82589203,0.73687947,0.86843973,0.6957592,0.8478796,0.7047831,0.85239154
12518,0.6913394,0.8456697,0.7248244,0.8624122,0.7019136,0.8509568,0.6659169,0.83295846,0.73724717,0.8686236,0.6825571,0.84127855,0.7020885,0.85104424,0.7420298,0.8710149,0.7063981,0.85319906,0.698078,0.84903896
12519,0.58703715,0.79351854,0.54300797,0.771504,0.56059074,0.7802954,0.47029448,0.73514724,0.49562168,0.74781084,0.50124764,0.7506238,0.415084,0.707542,0.52293986,0.76146996,0.49044287,0.74522144,0.4638431,0.73192155
12520,0.7603539,0.88017696,0.66185176,0.8309259,0.6598919,0.8299459,0.57755685,0.7887784,0.70508385,0.8525419,0.7773355,0.88866776,0.63785255,0.8189263,0.71077275,0.8553864,0.6397219,0.81986094,0.72001183,0.8600059
