,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_google_ux_Score
12479,0.5659305,0.78296524,0.5379856,0.7689928,0.5739838,0.7869919,0.4670871,0.7335435,0.52862346,0.76431173,0.61146545,0.8057327,0.51230985,0.7561549,0.579437,0.7897185,0.5663241,0.78316206,0.54534495,0.7726725
12480,0.7553345,0.87766725,0.70325106,0.85162556,0.6942346,0.8471173,0.6470574,0.8235287,0.6900308,0.8450154,0.7127267,0.85636336,0.6145232,0.8072616,0.7189831,0.8594916,0.6690872,0.8345436,0.66360277,0.8318014
12481,0.72979057,0.8648953,0.6625345,0.83126724,0.6671368,0.8335684,0.63920414,0.8196021,0.67697847,0.83848923,0.7315091,0.86575454,0.65256125,0.8262806,0.7292745,0.86463726,0.7159653,0.85798264,0.727212,0.863606
12482,0.7445213,0.8722607,0.66363543,0.83181775,0.6605437,0.83027184,0.5957734,0.7978867,0.72007215,0.8600361,0.7672314,0.88361573,0.7024962,0.8512481,0.7095413,0.85477066,0.67352223,0.8367611,0.7152252,0.8576126
12483,0.64513636,0.8225682,0.65157354,0.82578677,0.62102455,0.8105123,0.5901152,0.7950576,0.61008954,0.8050448,0.67132825,0.83566415,0.63467234,0.8173362,0.6628329,0.8314165,0.67418915,0.83709455,0.67178345,0.8358917
12484,0.669529,0.8347645,0.6205896,0.8102948,0.66610146,0.8330507,0.5480459,0.77402294,0.6392628,0.8196314,0.65139884,0.82569945,0.54983205,0.77491605,0.637668,0.818834,0.6178013,0.80890065,0.63028175,0.81514084
12485,0.6410741,0.8205371,0.63710696,0.81855345,0.63359815,0.81679904,0.5589515,0.77947575,0.6192474,0.8096237,0.70165515,0.8508276,0.6546165,0.82730824,0.69307506,0.84653753,0.6603866,0.8301933,0.68218946,0.84109473
12486,0.7338209,0.86691046,0.7201672,0.8600836,0.71024585,0.8551229,0.61058235,0.8052912,0.69995284,0.8499764,0.71730864,0.8586543,0.6548169,0.82740843,0.74194384,0.8709719,0.67662144,0.8383107,0.67086196,0.835431
12487,0.74928325,0.87464166,0.7067076,0.8533538,0.70111704,0.8505585,0.5961296,0.7980648,0.7043233,0.85216165,0.771293,0.88564646,0.7013227,0.85066134,0.74537563,0.8726878,0.7165738,0.85828686,0.7375462,0.8687731
12488,0.53259075,0.7662954,0.6489313,0.82446563,0.5561236,0.7780618,0.5561203,0.77806014,0.5396135,0.76980674,0.51280594,0.75640297,0.5290079,0.76450396,0.5888034,0.7944017,0.62574434,0.8128722,0.556607,0.7783035
12489,0.60059625,0.8002981,0.5994953,0.79974765,0.6096376,0.8048188,0.5333675,0.76668376,0.56010425,0.7800521,0.5982365,0.7991183,0.5770243,0.7885121,0.62243927,0.81121963,0.56760025,0.7838001,0.5840069,0.79200345
12490,0.57896256,0.7894813,0.5486779,0.77433896,0.5225897,0.76129484,0.5489829,0.7744914,0.5165385,0.75826925,0.5537467,0.77687335,0.52613425,0.7630671,0.5375339,0.76876694,0.5800803,0.79004014,0.5576083,0.7788042
12491,0.63535917,0.8176796,0.6128608,0.8064304,0.6052706,0.8026353,0.5845321,0.792266,0.5868176,0.7934088,0.6284288,0.8142144,0.5848112,0.7924056,0.62964714,0.81482357,0.6331141,0.81655705,0.6233971,0.81169856
12492,0.5575138,0.77875686,0.5672051,0.78360254,0.5530206,0.7765103,0.54997706,0.77498853,0.5263244,0.7631622,0.5073704,0.75368524,0.5156219,0.75781095,0.5672965,0.78364825,0.573439,0.7867195,0.48641223,0.74320614
12493,0.64446384,0.8222319,0.6300206,0.8150103,0.62096936,0.81048465,0.601925,0.8009625,0.6072196,0.8036098,0.67094314,0.8354716,0.6242974,0.8121487,0.6672201,0.83361006,0.6852828,0.8426414,0.6725698,0.8362849
12494,0.6783812,0.8391906,0.6445538,0.8222769,0.61007303,0.80503654,0.60075766,0.8003788,0.634524,0.817262,0.683774,0.841887,0.6438489,0.82192445,0.6672627,0.83363134,0.70368016,0.8518401,0.682274,0.841137
12495,0.71207964,0.8560398,0.6818894,0.8409447,0.6570375,0.82851875,0.613635,0.80681753,0.682019,0.8410095,0.76524067,0.88262033,0.67710185,0.8385509,0.739221,0.8696105,0.7377892,0.8688946,0.7416371,0.87081856
12496,0.74835885,0.8741794,0.7070023,0.85350114,0.71377707,0.85688853,0.6213999,0.81069994,0.71489155,0.8574458,0.777306,0.88865304,0.6805773,0.84028864,0.7562351,0.87811756,0.76670754,0.88335377,0.7590169,0.87950844
12497,0.78963524,0.8948176,0.7269479,0.86347395,0.71540165,0.8577008,0.6486768,0.82433844,0.7413808,0.8706904,0.79310596,0.896553,0.6939894,0.8469947,0.76138866,0.8806943,0.7193148,0.8596574,0.7360382,0.8680191
12498,0.64649475,0.8232474,0.65768105,0.8288405,0.62173665,0.8108683,0.61189383,0.80594695,0.5966475,0.79832375,0.63695383,0.8184769,0.614192,0.807096,0.66046345,0.8302317,0.66768515,0.8338426,0.6475246,0.8237623
12499,0.6825991,0.84129953,0.68860966,0.8443048,0.6938531,0.84692657,0.5889349,0.79446745,0.70400935,0.85200465,0.6968212,0.8484106,0.706762,0.85338104,0.7125332,0.8562666,0.67532146,0.83766073,0.6984285,0.84921426
12500,0.6911049,0.84555244,0.65421534,0.82710767,0.6199316,0.8099658,0.559986,0.779993,0.6789099,0.83945495,0.68059963,0.84029984,0.6709664,0.8354832,0.6786866,0.8393433,0.6448089,0.82240444,0.6586832,0.8293416
12501,0.555431,0.7777155,0.5529475,0.77647376,0.54358697,0.7717935,0.5107786,0.75538933,0.51514924,0.7575746,0.44945303,0.7247265,0.48270696,0.7413535,0.4721653,0.7360827,0.49877343,0.7493867,0.47092462,0.7354623
12502,0.6911588,0.8455794,0.7047421,0.85237104,0.6512399,0.82561994,0.59740263,0.7987013,0.70132196,0.850661,0.6204461,0.81022304,0.6444123,0.82220614,0.69181824,0.8459091,0.6287885,0.81439424,0.6164501,0.80822504
12503,0.5945173,0.7972586,0.54605806,0.773029,0.5807951,0.7903975,0.5201125,0.76005626,0.5348891,0.76744455,0.607097,0.8035485,0.51383376,0.7569169,0.5791738,0.7895869,0.600793,0.8003965,0.550519,0.7752595
12504,0.73079747,0.86539876,0.74026227,0.87013113,0.7128334,0.8564167,0.68330324,0.8416516,0.6858176,0.8429088,0.64629984,0.8231499,0.6112261,0.80561304,0.7312424,0.8656212,0.65946937,0.8297347,0.61749697,0.8087485
12505,0.667006,0.833503,0.6081705,0.80408525,0.641292,0.820646,0.574055,0.7870275,0.6126063,0.80630314,0.6758435,0.83792174,0.5696879,0.7848439,0.64647365,0.8232368,0.66411537,0.8320577,0.6371894,0.8185947
12506,0.6703744,0.8351872,0.6536524,0.8268262,0.63137215,0.8156861,0.57165885,0.7858294,0.62908995,0.814545,0.6436104,0.82180524,0.5928695,0.79643476,0.6387465,0.81937325,0.611648,0.80582404,0.62614906,0.8130745
12507,0.6671526,0.8335763,0.7005122,0.8502561,0.70795715,0.8539786,0.61035514,0.80517757,0.69056,0.84528,0.6699272,0.83496356,0.6813233,0.84066164,0.68498755,0.8424938,0.7015556,0.8507778,0.7106811,0.85534054
12508,0.7419175,0.87095875,0.6571135,0.8285568,0.6415392,0.8207696,0.55772364,0.7788618,0.70065874,0.8503294,0.7291843,0.8645922,0.64505553,0.82252777,0.6809798,0.84048986,0.63045305,0.81522655,0.6751188,0.8375594
12509,0.63154507,0.81577253,0.61927384,0.80963695,0.6417658,0.8208829,0.562108,0.781054,0.591882,0.795941,0.6648867,0.83244336,0.5745672,0.7872836,0.63222724,0.8161136,0.63039744,0.8151987,0.62087417,0.8104371
12510,0.6075164,0.8037582,0.61294043,0.8064702,0.59677577,0.7983879,0.61144745,0.8057237,0.57998824,0.7899941,0.60156786,0.80078393,0.58313036,0.7915652,0.62803185,0.8140159,0.6489668,0.8244834,0.6365524,0.81827617
12511,0.64245135,0.82122564,0.6380771,0.8190385,0.6101699,0.80508494,0.53104144,0.7655207,0.5865161,0.7932581,0.67967623,0.83983815,0.6032709,0.80163544,0.64448625,0.8222431,0.6618407,0.83092034,0.6507104,0.8253552
12512,0.61465406,0.80732703,0.5980915,0.79904574,0.5367158,0.7683579,0.5276771,0.7638385,0.5826292,0.7913146,0.54152334,0.77076167,0.5391487,0.76957434,0.5739087,0.78695434,0.5979948,0.7989974,0.5494559,0.77472794
12513,0.64626056,0.82313025,0.59472394,0.79736197,0.6354876,0.8177438,0.570318,0.785159,0.5854592,0.7927296,0.62322795,0.811614,0.5341919,0.7670959,0.63212943,0.8160647,0.59142256,0.7957113,0.5829656,0.7914828
12514,0.7566247,0.87831235,0.7206766,0.86033833,0.71675646,0.85837823,0.63692415,0.8184621,0.7534861,0.8767431,0.76266646,0.88133323,0.67113036,0.8355652,0.7703714,0.8851857,0.68435305,0.84217656,0.7212014,0.8606007
12515,0.6906326,0.8453163,0.6329168,0.8164584,0.58945334,0.79472667,0.58400166,0.79200083,0.62218714,0.81109357,0.66906404,0.834532,0.6063851,0.80319256,0.66637814,0.8331891,0.65934134,0.82967067,0.63495517,0.8174776
12516,0.7486004,0.87430024,0.70606256,0.8530313,0.7444601,0.87223005,0.6669386,0.8334693,0.7138096,0.8569048,0.693812,0.846906,0.6690004,0.8345002,0.741138,0.870569,0.70132613,0.85066307,0.7149137,0.85745686
12518,0.6930274,0.8465137,0.74909973,0.87454987,0.71021616,0.8551081,0.6549318,0.8274659,0.7548573,0.87742865,0.71053565,0.8552678,0.7433729,0.87168646,0.7723,0.88615,0.7309825,0.8654913,0.730885,0.8654425
12519,0.6823671,0.84118354,0.64288175,0.8214409,0.6108522,0.8054261,0.53462267,0.76731133,0.62210345,0.8110517,0.6309422,0.8154711,0.5879706,0.7939853,0.6356405,0.81782025,0.60400057,0.8020003,0.6177416,0.8088708
12520,0.7768029,0.88840145,0.70613945,0.8530697,0.65975916,0.8298796,0.62447774,0.8122389,0.71476495,0.8573825,0.7761437,0.8880719,0.6833006,0.8416503,0.7080958,0.8540479,0.69359314,0.8467966,0.7440952,0.8720476
12521,0.75819254,0.87909627,0.69785166,0.8489258,0.7177802,0.85889006,0.6128042,0.8064021,0.69854903,0.8492745,0.71441925,0.8572096,0.6298442,0.8149221,0.71503085,0.85751545,0.6335981,0.81679904,0.7051405,0.85257024
12523,0.6687988,0.8343994,0.6556853,0.82784265,0.64614713,0.82307357,0.6179467,0.8089733,0.6048058,0.8024029,0.6763252,0.8381626,0.61584926,0.8079246,0.66747314,0.83373654,0.6637532,0.83187664,0.69150776,0.8457539
12525,0.8129941,0.90649706,0.70833075,0.8541654,0.74867606,0.87433803,0.6095942,0.8047971,0.80604506,0.9030225,0.82135594,0.91067797,0.7282624,0.8641312,0.7789297,0.88946486,0.70866776,0.8543339,0.7620205,0.8810103
12526,0.7511822,0.8755911,0.663221,0.8316105,0.684011,0.8420055,0.6342864,0.8171432,0.672436,0.836218,0.7225564,0.8612782,0.62446725,0.8122336,0.69566405,0.847832,0.683443,0.84172153,0.68775064,0.8438753
12527,0.7442249,0.87211245,0.6684927,0.83424634,0.66158473,0.83079237,0.6083072,0.80415356,0.69221616,0.8461081,0.7491586,0.8745793,0.6439517,0.8219758,0.72962725,0.8648136,0.6977532,0.8488766,0.68794334,0.84397167
12528,0.6226989,0.81134945,0.64035964,0.8201798,0.63066566,0.81533283,0.5609931,0.78049654,0.59962463,0.7998123,0.64170134,0.8208507,0.5697051,0.78485256,0.6711012,0.8355506,0.6450714,0.8225357,0.6069921,0.80349606
12529,0.78005,0.890025,0.68597674,0.8429884,0.714963,0.8574815,0.6075022,0.8037511,0.72405446,0.8620272,0.7500898,0.87504494,0.62728286,0.8136414,0.7228614,0.8614307,0.61225414,0.8061271,0.66271305,0.8313565
12530,0.56761974,0.7838099,0.5272451,0.7636225,0.5230881,0.76154405,0.4989633,0.7494817,0.47122627,0.7356131,0.4802321,0.74011606,0.43032956,0.7151648,0.4813646,0.7406823,0.46837986,0.7341899,0.476987,0.7384935
12531,0.6315622,0.8157811,0.63692254,0.8184613,0.62280214,0.81140107,0.53428733,0.76714367,0.62146246,0.81073123,0.6697627,0.8348813,0.6178019,0.80890095,0.6298156,0.8149078,0.6237326,0.8118663,0.6449379,0.82246894
12532,0.742059,0.8710295,0.6449007,0.82245034,0.65888095,0.8294405,0.5666389,0.7833195,0.67074335,0.8353717,0.7067735,0.85338676,0.62320346,0.81160176,0.66833806,0.83416903,0.62333274,0.81166637,0.6508117,0.82540584
12533,0.70208454,0.8510423,0.65522337,0.8276117,0.643764,0.821882,0.5740644,0.7870322,0.66591763,0.8329588,0.724491,0.8622455,0.65929854,0.82964927,0.69377124,0.8468856,0.65199363,0.8259968,0.6927035,0.84635174
12565,0.78532857,0.8926643,0.685886,0.842943,0.6971816,0.8485908,0.61481553,0.80740774,0.7360286,0.86801434,0.8232075,0.91160375,0.6748117,0.83740586,0.7543453,0.87717265,0.7202526,0.86012626,0.762391,0.8811955
12656,0.6444268,0.8222134,0.69721913,0.84860957,0.6025436,0.8012718,0.60179573,0.80089784,0.64612097,0.8230605,0.61452454,0.8072623,0.6175503,0.8087752,0.6720282,0.8360141,0.65166676,0.8258334,0.64271533,0.82135767
12674,0.72642535,0.8632127,0.6592592,0.8296296,0.6810602,0.8405301,0.5708401,0.78542006,0.67413527,0.8370676,0.76648104,0.8832405,0.6333352,0.81666756,0.6984585,0.8492292,0.67872906,0.8393645,0.7011769,0.85058844
12687,0.6319979,0.8159989,0.641398,0.820699,0.58591545,0.7929577,0.5607219,0.78036094,0.63739336,0.8186967,0.7119453,0.85597265,0.68792033,0.84396017,0.7013271,0.85066354,0.6994827,0.84974134,0.7247625,0.8623812
12736,0.78137803,0.890689,0.70642304,0.8532115,0.6160893,0.8080447,0.66723645,0.8336182,0.73223263,0.8661163,0.6940254,0.8470127,0.70101094,0.8505055,0.71469533,0.85734767,0.71099937,0.8554997,0.7085104,0.8542552
13078,0.6899327,0.84496635,0.6327708,0.8163854,0.62220615,0.8111031,0.5918095,0.79590476,0.6580335,0.82901675,0.6995054,0.84975266,0.6307949,0.81539744,0.6833612,0.8416806,0.61234885,0.8061744,0.643685,0.8218425
13080,0.7502355,0.8751178,0.7069322,0.8534661,0.68111193,0.84055597,0.59433687,0.79716843,0.7259958,0.8629979,0.7553254,0.87766266,0.6575074,0.8287537,0.74248207,0.87124103,0.6902379,0.84511894,0.7049509,0.85247546
13146,0.712335,0.8561675,0.7253729,0.86268646,0.62409794,0.812049,0.66409004,0.832045,0.69703126,0.8485156,0.7130375,0.85651875,0.7034212,0.85171056,0.7255459,0.86277294,0.78220886,0.89110446,0.7638085,0.88190424
13147,0.7361041,0.868052,0.6464023,0.8232012,0.62889695,0.8144485,0.60488415,0.8024421,0.67545813,0.8377291,0.6264352,0.81321764,0.59531224,0.7976561,0.6315761,0.81578803,0.61929476,0.8096474,0.6288637,0.81443185
13148,0.63650036,0.8182502,0.5329525,0.7664763,0.56858516,0.7842926,0.46633863,0.7331693,0.61898834,0.80949414,0.59316486,0.79658246,0.49538696,0.7476935,0.5912906,0.7956453,0.46050924,0.73025465,0.4999436,0.7499718
13149,0.6111945,0.80559725,0.57553387,0.78776693,0.5029299,0.75146496,0.49260187,0.74630094,0.57677764,0.78838885,0.53303516,0.7665176,0.49504897,0.7475245,0.50197184,0.7509859,0.5214138,0.7607069,0.51726305,0.7586315
13150,0.73623294,0.8681165,0.68059397,0.840297,0.6983615,0.84918076,0.63977027,0.81988513,0.7201602,0.8600801,0.7100775,0.85503876,0.6443276,0.8221638,0.72572744,0.8628637,0.6561149,0.8280574,0.7036935,0.85184675
13196,0.72190475,0.8609524,0.7258919,0.8629459,0.6440439,0.82202196,0.61107826,0.80553913,0.6646737,0.83233684,0.6468736,0.8234368,0.6188029,0.80940145,0.6575083,0.8287542,0.64276063,0.8213803,0.6306101,0.81530505
13382,0.6633465,0.83167326,0.6480818,0.8240409,0.6495788,0.8247894,0.5826696,0.7913348,0.6359465,0.81797326,0.6697495,0.83487475,0.6329995,0.8164997,0.6327053,0.8163526,0.63497037,0.8174852,0.6657207,0.83286035
13461,0.6821626,0.84108126,0.64401686,0.82200843,0.62363565,0.8118178,0.5693302,0.7846651,0.61779,0.808895,0.64135677,0.82067835,0.57523495,0.78761744,0.62722456,0.8136123,0.60703504,0.8035175,0.6130159,0.80650795
13475,0.692659,0.8463295,0.6389573,0.81947863,0.61774904,0.8088745,0.5219614,0.7609807,0.6466911,0.82334554,0.6915109,0.84575546,0.62245595,0.811228,0.6485721,0.82428604,0.5993012,0.7996506,0.6401189,0.8200594
13477,0.66608816,0.83304405,0.590927,0.7954635,0.6164566,0.8082283,0.5712246,0.7856123,0.6189674,0.8094837,0.62918806,0.81459403,0.57297933,0.78648967,0.6322942,0.8161471,0.5195245,0.7597623,0.60070336,0.8003517
13537,0.7533236,0.8766618,0.6921164,0.8460582,0.70507467,0.85253733,0.6535543,0.82677716,0.6858971,0.84294856,0.70093584,0.8504679,0.62741137,0.8137057,0.6977597,0.8488798,0.6432161,0.82160807,0.6724306,0.83621526
13893,0.68754804,0.843774,0.712137,0.8560685,0.6703414,0.8351707,0.6409584,0.8204792,0.6745917,0.8372959,0.55603427,0.77801716,0.565036,0.782518,0.65663064,0.8283153,0.5751565,0.7875782,0.55650437,0.7782522
13897,0.7198458,0.8599229,0.61458516,0.8072926,0.5890363,0.7945181,0.57332313,0.78666157,0.6112808,0.8056404,0.54059994,0.7703,0.48416588,0.74208295,0.5932624,0.7966312,0.5376984,0.7688492,0.5045077,0.7522539
14744,0.7252964,0.8626482,0.6815525,0.84077626,0.69301474,0.8465074,0.6516345,0.8258172,0.6481393,0.8240696,0.68304795,0.841524,0.6236446,0.8118223,0.67189914,0.83594954,0.6854983,0.8427491,0.67760605,0.83880305
14862,0.7658194,0.88290966,0.71178406,0.85589206,0.673218,0.836609,0.6691518,0.8345759,0.73450553,0.86725277,0.71509707,0.85754853,0.67088556,0.8354428,0.7440728,0.8720364,0.6859342,0.8429671,0.69257367,0.84628683
14882,0.7713959,0.88569796,0.7359595,0.86797976,0.72329664,0.8616483,0.6357013,0.81785065,0.7538513,0.87692565,0.6992457,0.84962285,0.61912966,0.8095648,0.73407716,0.8670386,0.66738605,0.833693,0.6622439,0.8311219
14890,0.7428833,0.87144166,0.685151,0.8425755,0.6239903,0.81199515,0.60945463,0.8047273,0.6930311,0.84651554,0.71276945,0.85638475,0.6229107,0.81145537,0.7294717,0.86473584,0.63859457,0.8192973,0.6545401,0.82727003
14906,0.63255906,0.81627953,0.6269285,0.8134643,0.56166637,0.7808332,0.60307723,0.8015386,0.6065431,0.80327153,0.53153086,0.7657654,0.55732626,0.77866316,0.5815331,0.79076654,0.58349884,0.7917494,0.5549905,0.77749527
14907,0.5410085,0.77050424,0.57825994,0.78913,0.5174514,0.7587257,0.48085895,0.74042946,0.5776112,0.7888056,0.51391876,0.7569594,0.543905,0.7719525,0.59361696,0.7968085,0.5297899,0.76489496,0.5148415,0.7574208
14914,0.6944423,0.84722114,0.5697757,0.78488785,0.53599894,0.7679995,0.52063006,0.76031506,0.6211868,0.81059337,0.6132839,0.80664194,0.50938255,0.75469124,0.58654,0.79327,0.5566099,0.77830493,0.53375256,0.7668763
14916,0.68912005,0.84456,0.70225364,0.8511268,0.6248016,0.8124008,0.64170766,0.8208538,0.62051255,0.81025624,0.5774274,0.7887137,0.5787071,0.78935355,0.6594856,0.8297428,0.63633764,0.8181688,0.59435093,0.79717547
14930,0.7519802,0.8759901,0.6417643,0.82088214,0.674576,0.837288,0.59372836,0.79686415,0.7064584,0.85322917,0.7739309,0.88696545,0.6617297,0.83086485,0.71639526,0.8581976,0.68001485,0.8400074,0.7357075,0.86785376
14932,0.59393024,0.7969651,0.6176047,0.80880237,0.5658481,0.78292406,0.5308188,0.7654094,0.5758629,0.78793144,0.6129582,0.8064791,0.5784067,0.78920335,0.60216916,0.8010846,0.6402289,0.8201145,0.61967,0.80983496
14939,0.7718992,0.8859496,0.7031293,0.85156465,0.71427906,0.8571395,0.6222944,0.8111472,0.7278724,0.8639362,0.75294805,0.876474,0.69205725,0.8460286,0.7205119,0.86025596,0.6863132,0.8431566,0.7472497,0.87362486
14947,0.6938206,0.8469103,0.6537403,0.82687014,0.6154405,0.80772024,0.58162236,0.7908112,0.6318635,0.81593174,0.69973934,0.84986967,0.635554,0.81777704,0.66990936,0.8349547,0.6675376,0.83376884,0.67848825,0.8392441
15180,0.6375134,0.8187567,0.6112906,0.8056453,0.62046915,0.81023455,0.6283952,0.8141976,0.5609038,0.7804519,0.5805478,0.7902739,0.52676535,0.7633827,0.556498,0.778249,0.6057253,0.80286264,0.57705355,0.7885268
15240,0.6376662,0.8188331,0.5969825,0.79849124,0.5592713,0.77963567,0.54842174,0.7742109,0.627413,0.8137065,0.61639786,0.8081989,0.6523479,0.82617396,0.6081849,0.8040924,0.6040729,0.80203646,0.66466475,0.8323324
15339,0.56968385,0.7848419,0.6719382,0.8359691,0.5649697,0.7824849,0.608076,0.804038,0.560179,0.7800895,0.49018556,0.74509275,0.50049746,0.75024873,0.5990287,0.79951435,0.5553565,0.77767825,0.5453266,0.7726633
15419,0.78502077,0.8925104,0.7190561,0.85952806,0.7146274,0.8573137,0.6427078,0.8213539,0.72073966,0.8603698,0.7059582,0.85297906,0.66049504,0.8302475,0.71575785,0.8578789,0.665359,0.8326795,0.6940167,0.84700835
15425,0.7931223,0.89656115,0.6708975,0.83544874,0.7221667,0.8610834,0.63693845,0.8184692,0.7144061,0.857203,0.72792697,0.8639635,0.5685345,0.78426725,0.7156239,0.8578119,0.6419982,0.8209991,0.6729512,0.8364756
15426,0.6814662,0.8407331,0.686101,0.8430505,0.5963758,0.7981879,0.56567216,0.7828361,0.6020434,0.8010217,0.61252093,0.80626047,0.55011296,0.7750565,0.6656158,0.8328079,0.6102144,0.80510724,0.58482355,0.7924118
15474,0.7099942,0.8549971,0.7384558,0.8692279,0.68207407,0.84103703,0.62762374,0.8138119,0.70597804,0.852989,0.70936763,0.8546838,0.64757574,0.82378787,0.72292006,0.86146003,0.68462247,0.84231126,0.7311363,0.86556816
15519,0.74101335,0.87050664,0.71175706,0.85587853,0.6633189,0.83165944,0.59121895,0.7956095,0.70119834,0.85059917,0.71070826,0.85535413,0.68414813,0.84207404,0.688256,0.844128,0.68750805,0.84375405,0.7130055,0.8565028
15524,0.6839479,0.84197396,0.69522345,0.8476117,0.6419399,0.82096994,0.60296303,0.8014815,0.65319645,0.8265982,0.66096216,0.83048105,0.6372914,0.8186457,0.66505414,0.83252704,0.68936974,0.84468484,0.6994347,0.8497174
15589,0.71788216,0.8589411,0.6609582,0.8304791,0.6406299,0.82031494,0.5839286,0.7919643,0.6784807,0.8392403,0.6773559,0.83867794,0.65061873,0.8253094,0.66324496,0.8316225,0.6353329,0.8176664,0.6811321,0.84056604
15679,0.55551934,0.7777597,0.52008224,0.7600411,0.4088557,0.70442784,0.506863,0.7534315,0.56489027,0.78244513,0.56727815,0.7836391,0.57569575,0.7878479,0.5357839,0.76789194,0.62088543,0.8104427,0.6051182,0.80255914
15743,0.74440396,0.872202,0.72585714,0.86292857,0.62735605,0.813678,0.6249291,0.81246454,0.69893444,0.8494672,0.6981631,0.8490815,0.7039934,0.85199666,0.7225059,0.86125296,0.68736327,0.84368163,0.71944577,0.85972285
16036,0.7528386,0.8764193,0.70496905,0.8524845,0.6455806,0.82279027,0.67408407,0.83704203,0.7098131,0.85490656,0.6643482,0.83217406,0.6375763,0.8187882,0.7073592,0.8536796,0.64997935,0.8249897,0.65642065,0.82821035
16039,0.6647256,0.8323628,0.633026,0.816513,0.6439241,0.82196206,0.69203293,0.84601647,0.54822105,0.77411056,0.5034159,0.7517079,0.4646551,0.7323276,0.6146193,0.8073096,0.5817933,0.79089665,0.4932223,0.7466111
16064,0.8074538,0.90372694,0.78527325,0.89263666,0.6789565,0.83947825,0.6837326,0.8418663,0.8031714,0.9015857,0.75728774,0.8786439,0.73159343,0.8657967,0.7938721,0.89693606,0.69897056,0.8494853,0.74251825,0.8712591
