,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
7654,0.71346796,0.856734,0.6716591,0.83582956,0.6565032,0.8282516,0.5867156,0.7933578,0.661651,0.8308255,0.7080101,0.85400504,0.61596185,0.8079809,0.67507786,0.83753896,0.64040244,0.8202012,0.65944433,0.82972217
8890,0.62608576,0.8130429,0.63960636,0.8198032,0.62621415,0.8131071,0.64853585,0.8242679,0.6183841,0.80919206,0.61557126,0.80778563,0.5905801,0.79529005,0.67944247,0.8397212,0.65424955,0.8271248,0.6450964,0.8225482
8916,0.6273903,0.8136952,0.60167104,0.8008355,0.60141176,0.8007059,0.5207863,0.76039314,0.57583547,0.78791773,0.52267236,0.7613362,0.49080524,0.74540263,0.5442549,0.77212745,0.54796773,0.77398384,0.51047885,0.7552394
9028,0.6478637,0.8239318,0.6530154,0.8265077,0.60199845,0.8009992,0.5977912,0.7988956,0.61809796,0.809049,0.6481466,0.8240733,0.63162345,0.81581175,0.6749024,0.8374512,0.61964357,0.8098218,0.6619357,0.83096784
9066,0.69153523,0.8457676,0.60621774,0.8031089,0.57887965,0.7894398,0.5478312,0.7739156,0.61348855,0.8067443,0.60214424,0.8010721,0.52207166,0.7610358,0.59590924,0.7979546,0.5664716,0.7832358,0.5580253,0.7790127
9445,0.6903689,0.84518445,0.6671509,0.8335755,0.6163647,0.80818236,0.6342789,0.81713945,0.63746583,0.8187329,0.6247666,0.8123833,0.6078707,0.80393535,0.6605303,0.83026516,0.6594461,0.82972306,0.63219273,0.81609637
9542,0.7716476,0.8858238,0.7177181,0.85885906,0.67656255,0.8382813,0.67416954,0.8370848,0.7330457,0.86652285,0.7110598,0.8555299,0.6231617,0.81158084,0.73916745,0.8695837,0.67415094,0.8370755,0.6599333,0.82996666
9546,0.6643032,0.8321516,0.6057341,0.80286705,0.56625044,0.7831252,0.59617895,0.7980895,0.605333,0.8026665,0.6318096,0.8159048,0.5599868,0.7799934,0.61376905,0.8068845,0.64533484,0.8226674,0.58511406,0.792557
9547,0.66002136,0.83001065,0.62025476,0.8101274,0.59885895,0.7994295,0.6157537,0.8078768,0.5821718,0.7910859,0.5828999,0.79144996,0.5652288,0.7826144,0.5987599,0.79937994,0.622203,0.8111015,0.58522165,0.7926108
9583,0.75886,0.87943,0.6885013,0.8442507,0.6740973,0.83704865,0.6698363,0.83491814,0.67430973,0.83715487,0.6690548,0.8345274,0.6214612,0.8107306,0.681424,0.840712,0.6578394,0.8289197,0.64846915,0.8242346
9587,0.6442627,0.82213134,0.6402723,0.8201362,0.59979606,0.799898,0.5555047,0.77775234,0.59276146,0.79638076,0.6492678,0.8246339,0.61908674,0.8095434,0.6468293,0.8234147,0.6454119,0.822706,0.649361,0.8246805
12037,0.7307695,0.86538476,0.7463045,0.87315226,0.6886338,0.8443169,0.63569176,0.8178459,0.725014,0.862507,0.73745334,0.8687267,0.7186006,0.85930026,0.7712731,0.88563657,0.7212778,0.86063886,0.75222343,0.87611175
12116,0.6354095,0.81770474,0.61003757,0.8050188,0.62736464,0.8136823,0.5658539,0.7829269,0.5930485,0.7965243,0.6430012,0.8215006,0.6164637,0.80823183,0.63254225,0.8162711,0.63419056,0.8170953,0.6610439,0.83052194
12122,0.7041266,0.8520633,0.6411139,0.82055694,0.65003335,0.8250167,0.58812094,0.79406047,0.6183222,0.80916107,0.6723472,0.8361736,0.58320475,0.7916024,0.6579762,0.8289881,0.6288967,0.81444836,0.61828196,0.809141
12124,0.69848835,0.8492442,0.6288785,0.81443924,0.6563375,0.82816875,0.5505637,0.77528185,0.64927804,0.824639,0.72083783,0.8604189,0.63534606,0.817673,0.676162,0.838081,0.6433246,0.8216623,0.6959823,0.8479911
12141,0.71123123,0.8556156,0.64807045,0.8240352,0.63959557,0.81979775,0.5819489,0.79097444,0.6698667,0.83493334,0.7056706,0.8528353,0.6729673,0.83648366,0.6668932,0.8334466,0.6724117,0.83620584,0.6837436,0.8418718
12143,0.68584603,0.84292305,0.6883179,0.84415895,0.67790633,0.83895314,0.571838,0.785919,0.6679949,0.8339975,0.7332031,0.8666016,0.62323093,0.81161547,0.70288134,0.85144067,0.68446946,0.84223473,0.70579493,0.85289747
12149,0.7583468,0.8791734,0.6882647,0.84413236,0.68545914,0.84272957,0.60343623,0.8017181,0.6891339,0.84456694,0.72843236,0.8642162,0.6660204,0.8330102,0.69646174,0.84823084,0.65063673,0.82531834,0.698365,0.8491825
12161,0.5956298,0.7978149,0.58425987,0.79212993,0.5901623,0.79508114,0.53389204,0.766946,0.5742909,0.78714544,0.6309143,0.8154571,0.5899329,0.79496646,0.6170794,0.8085397,0.64063555,0.82031775,0.6279136,0.8139568
12252,0.7409284,0.8704642,0.71555865,0.8577793,0.68661714,0.84330857,0.65059507,0.82529753,0.7235379,0.86176896,0.75223565,0.8761178,0.68663704,0.8433185,0.77175057,0.8858753,0.729771,0.8648855,0.74569917,0.8728496
12408,0.6124115,0.80620575,0.63118625,0.8155931,0.5683933,0.7841966,0.58167946,0.79083973,0.603716,0.801858,0.6522554,0.8261277,0.6309273,0.81546366,0.63797754,0.8189888,0.64069796,0.820349,0.6469034,0.8234517
12409,0.74732614,0.87366307,0.68589723,0.8429486,0.64523774,0.82261884,0.6031337,0.80156684,0.6964251,0.84821254,0.7086337,0.85431683,0.6494484,0.8247242,0.72389895,0.86194944,0.6500498,0.8250249,0.7007147,0.85035735
12410,0.72020924,0.8601046,0.69920343,0.84960175,0.69038904,0.8451945,0.5816494,0.7908247,0.67913294,0.83956647,0.70197475,0.8509874,0.62837243,0.8141862,0.7175548,0.8587774,0.6542556,0.8271278,0.65448284,0.8272414
12418,0.6598549,0.82992744,0.6213335,0.81066674,0.6095416,0.8047708,0.5940497,0.79702485,0.5974433,0.7987217,0.6234192,0.81170964,0.6010425,0.80052125,0.63887954,0.81943977,0.6004611,0.80023056,0.6125582,0.80627906
12422,0.6915567,0.84577835,0.6365201,0.8182601,0.6210122,0.8105061,0.5781229,0.7890614,0.6661097,0.83305484,0.66482234,0.83241117,0.61455214,0.80727607,0.63265055,0.8163253,0.64422995,0.82211494,0.6657789,0.83288944
12435,0.60883045,0.8044152,0.60065085,0.8003254,0.56739676,0.7836984,0.57086766,0.7854338,0.5709692,0.7854846,0.5597969,0.77989846,0.5842906,0.7921453,0.5774571,0.78872854,0.58237505,0.7911875,0.5960603,0.79803014
12436,0.660429,0.8302145,0.6109003,0.80545014,0.60279727,0.80139863,0.551648,0.775824,0.6237216,0.8118608,0.6304246,0.8152123,0.5669849,0.78349245,0.63696575,0.8184829,0.6182411,0.80912054,0.58355236,0.7917762
12437,0.6691128,0.8345564,0.64097047,0.82048523,0.66319335,0.8315967,0.59282875,0.7964144,0.6666997,0.8333498,0.65248144,0.8262407,0.64680123,0.8234006,0.67812777,0.8390639,0.67374873,0.83687437,0.6793846,0.8396923
12447,0.7048188,0.85240936,0.6974407,0.8487203,0.64484656,0.8224233,0.65223753,0.82611877,0.6586076,0.8293038,0.70003366,0.85001683,0.62849975,0.8142499,0.6836482,0.8418241,0.680648,0.84032404,0.6721357,0.83606786
12448,0.75266373,0.87633187,0.6846121,0.842306,0.6921019,0.846051,0.6633062,0.8316531,0.7210705,0.86053526,0.78094137,0.8904707,0.6837756,0.84188783,0.73413175,0.8670659,0.72196054,0.8609803,0.72876656,0.8643833
12449,0.76009077,0.8800454,0.6448231,0.82241154,0.65232205,0.826161,0.5743719,0.7871859,0.687533,0.8437665,0.7430749,0.87153745,0.62080544,0.81040275,0.68161035,0.8408052,0.6235122,0.81175613,0.6620753,0.83103764
12450,0.7557608,0.8778804,0.6705561,0.83527803,0.66698223,0.8334911,0.598353,0.7991765,0.7066163,0.85330814,0.7516682,0.8758341,0.6863178,0.8431589,0.6961709,0.84808546,0.67003566,0.8350178,0.72000486,0.8600024
12451,0.6970478,0.8485239,0.61743534,0.80871767,0.6247207,0.81236035,0.49561924,0.74780965,0.64497447,0.82248724,0.66822445,0.8341122,0.5482987,0.77414936,0.61857796,0.809289,0.5851969,0.7925985,0.60743904,0.8037195
12452,0.725338,0.862669,0.59836674,0.79918337,0.6303263,0.81516314,0.5365387,0.76826936,0.65497506,0.8274875,0.71380293,0.85690147,0.5493465,0.7746732,0.66428757,0.8321438,0.5982197,0.7991098,0.6515385,0.82576925
12453,0.662328,0.831164,0.67134225,0.8356711,0.61026835,0.8051342,0.61669385,0.8083469,0.61930436,0.8096522,0.6297556,0.8148778,0.5825069,0.79125345,0.6829967,0.8414984,0.62982357,0.8149118,0.62425685,0.8121284
12454,0.7619513,0.88097566,0.7031112,0.8515556,0.6711524,0.8355762,0.6375599,0.81877995,0.73482454,0.86741227,0.73009646,0.8650482,0.66456413,0.83228207,0.7382777,0.86913884,0.7169354,0.8584677,0.6892319,0.84461594
12455,0.7448984,0.87244916,0.6793591,0.83967954,0.6933608,0.8466804,0.6097708,0.8048854,0.66361916,0.8318096,0.7072011,0.85360056,0.6087402,0.8043701,0.67616224,0.8380811,0.6809454,0.8404727,0.6681811,0.8340906
12456,0.7917832,0.8958916,0.6957125,0.8478563,0.68446845,0.84223425,0.6038277,0.80191386,0.71375227,0.85687613,0.7307861,0.86539304,0.65512997,0.82756495,0.715719,0.8578595,0.6306151,0.81530756,0.67575955,0.8378798
12457,0.73201823,0.8660091,0.67643356,0.8382168,0.7045131,0.85225654,0.5842726,0.7921363,0.7016231,0.85081154,0.79386127,0.89693063,0.71197635,0.85598814,0.7143196,0.8571598,0.6860355,0.84301776,0.7145588,0.8572794
12458,0.782864,0.891432,0.7483802,0.8741901,0.78451157,0.8922558,0.6788725,0.8394363,0.73953164,0.8697658,0.7568475,0.87842375,0.6545297,0.82726485,0.7783464,0.8891732,0.71894366,0.8594718,0.7349445,0.8674723
12459,0.7515076,0.87575376,0.6373224,0.8186612,0.64239657,0.8211983,0.55689156,0.7784458,0.71265113,0.85632557,0.74241674,0.87120837,0.62719727,0.81359863,0.7074072,0.8537036,0.62168026,0.81084013,0.67735183,0.8386759
12460,0.74051124,0.8702556,0.62612015,0.81306005,0.64177406,0.820887,0.5461964,0.77309823,0.7032454,0.8516227,0.8101841,0.90509206,0.6444224,0.8222112,0.6989998,0.84949994,0.67425454,0.83712727,0.7041204,0.8520602
12461,0.73006845,0.8650342,0.6470324,0.8235162,0.728428,0.864214,0.6176553,0.80882764,0.63838995,0.819195,0.6975287,0.84876436,0.5367575,0.76837873,0.66683257,0.8334163,0.63415194,0.81707597,0.6297715,0.81488574
12462,0.71950084,0.8597504,0.69523674,0.84761834,0.7064459,0.85322297,0.5810337,0.79051685,0.7037538,0.8518769,0.77931994,0.88966,0.6545242,0.8272621,0.7217064,0.8608532,0.7290383,0.8645191,0.7514202,0.8757101
12463,0.5821018,0.7910509,0.5437368,0.7718684,0.59232926,0.79616463,0.50502884,0.7525144,0.5467495,0.77337474,0.63198686,0.8159934,0.60109985,0.8005499,0.596074,0.798037,0.62078756,0.8103938,0.62593216,0.8129661
12464,0.74696016,0.8734801,0.6580211,0.82901055,0.6778422,0.83892107,0.5656325,0.7828163,0.6943095,0.84715474,0.7775674,0.8887837,0.6316896,0.8158448,0.7144985,0.85724926,0.6844088,0.8422044,0.70302856,0.8515143
12465,0.69956595,0.84978294,0.68606704,0.84303355,0.67144614,0.83572304,0.6041709,0.80208546,0.66648245,0.8332412,0.6577301,0.82886505,0.6311357,0.81556785,0.6617731,0.83088654,0.6311905,0.81559527,0.63566184,0.8178309
12466,0.62387395,0.811937,0.5993139,0.799657,0.5763177,0.7881589,0.52267265,0.7613363,0.5955475,0.7977737,0.6439861,0.82199305,0.59448504,0.7972425,0.63021046,0.8151052,0.58501816,0.7925091,0.62608236,0.8130412
12467,0.71317714,0.8565886,0.68728065,0.8436403,0.67168725,0.8358436,0.6246551,0.81232756,0.68383515,0.8419176,0.763399,0.8816995,0.68391204,0.841956,0.7762963,0.8881482,0.7112154,0.8556077,0.73140633,0.86570317
12468,0.7323776,0.86618876,0.636451,0.8182255,0.6461742,0.8230871,0.5483463,0.77417314,0.72671795,0.863359,0.7736804,0.8868402,0.71405673,0.85702837,0.7012607,0.85063034,0.66074497,0.83037245,0.7230078,0.8615039
12469,0.4911509,0.7455754,0.5275104,0.7637552,0.48977602,0.744888,0.45745358,0.7287268,0.47495723,0.7374786,0.5053708,0.7526854,0.49204844,0.74602425,0.5272603,0.76363015,0.6066444,0.8033222,0.57244015,0.7862201
12470,0.78761154,0.89380574,0.7444026,0.8722013,0.74434274,0.8721714,0.67156345,0.8357817,0.8105873,0.90529364,0.77371395,0.886857,0.7060733,0.85303664,0.80633247,0.90316623,0.6837605,0.84188026,0.71023124,0.85511565
12471,0.7206557,0.86032784,0.6949277,0.84746385,0.6495508,0.8247754,0.65460217,0.8273011,0.6902923,0.8451462,0.74221784,0.8711089,0.70350766,0.85175383,0.74877775,0.8743889,0.73227155,0.8661358,0.7634626,0.8817313
12472,0.75381553,0.87690777,0.756403,0.8782015,0.66370296,0.8318515,0.6831615,0.84158075,0.7200154,0.8600077,0.7303773,0.86518866,0.6903537,0.8451768,0.77406394,0.887032,0.73898935,0.8694947,0.73485565,0.8674278
12473,0.71353364,0.8567668,0.67146015,0.8357301,0.6342025,0.81710124,0.601587,0.8007935,0.68842655,0.84421325,0.71456754,0.8572838,0.714967,0.8574835,0.69290566,0.84645283,0.6552489,0.82762444,0.71591437,0.8579572
12474,0.6290833,0.81454164,0.606482,0.803241,0.6219374,0.8109687,0.5473109,0.7736554,0.6055916,0.80279577,0.6899133,0.84495664,0.58422285,0.7921114,0.6574764,0.8287382,0.63581955,0.8179098,0.6179857,0.80899286
12475,0.7626723,0.88133615,0.6802782,0.8401391,0.6680862,0.8340431,0.64136153,0.82068074,0.69706047,0.84853023,0.69512856,0.8475643,0.6438155,0.82190776,0.6875633,0.84378165,0.68847525,0.8442376,0.67648447,0.83824223
12476,0.70955586,0.85477793,0.66175354,0.83087677,0.63680446,0.81840223,0.5536146,0.7768073,0.7084037,0.85420185,0.71968955,0.8598448,0.7249249,0.86246246,0.7167208,0.8583604,0.6731473,0.83657366,0.71732175,0.8586609
12477,0.6867347,0.84336734,0.64707255,0.8235363,0.674059,0.83702946,0.6418708,0.82093537,0.6591906,0.8295953,0.7047708,0.8523854,0.6221188,0.81105936,0.7123578,0.8561789,0.6729838,0.83649194,0.70866454,0.85433227
12478,0.7635413,0.8817706,0.7228061,0.86140305,0.7322287,0.8661144,0.6500111,0.82500553,0.73958194,0.869791,0.79541934,0.89770967,0.6858643,0.84293216,0.77365446,0.88682723,0.7622778,0.8811389,0.7665015,0.8832507
12479,0.68880844,0.8444042,0.6125665,0.80628324,0.68865216,0.8443261,0.5350943,0.76754713,0.650064,0.825032,0.71017385,0.8550869,0.5558102,0.7779051,0.6512437,0.82562184,0.61917186,0.8095859,0.657774,0.828887
12480,0.7234981,0.86174905,0.67616963,0.8380848,0.7013103,0.85065514,0.61675215,0.8083761,0.6556128,0.8278064,0.7151909,0.85759544,0.5874467,0.79372334,0.69635284,0.8481764,0.6610724,0.8305362,0.6617947,0.83089733
12481,0.76871437,0.8843572,0.6973127,0.84865636,0.7170458,0.8585229,0.6322421,0.81612104,0.726423,0.8632115,0.7999877,0.89999384,0.68795973,0.84397984,0.76197696,0.8809885,0.7209703,0.86048514,0.7521995,0.8760997
12482,0.7594749,0.87973744,0.66693395,0.833467,0.68101025,0.8405051,0.6030699,0.80153495,0.6988679,0.84943396,0.7652291,0.88261455,0.656851,0.8284255,0.69994074,0.84997034,0.6704105,0.83520526,0.69649565,0.8482478
12483,0.71292603,0.856463,0.70925736,0.8546287,0.70602584,0.8530129,0.66432333,0.83216166,0.6766588,0.83832943,0.7102735,0.85513675,0.6526717,0.82633585,0.7211648,0.8605824,0.69709706,0.84854853,0.7048278,0.8524139
12484,0.6879597,0.84397984,0.653883,0.8269415,0.65955985,0.8297799,0.57677746,0.7883887,0.6747161,0.83735806,0.64109546,0.8205477,0.58106357,0.79053175,0.64874846,0.8243742,0.5957154,0.7978577,0.59761935,0.79880965
12485,0.7101692,0.8550846,0.65828943,0.8291447,0.660655,0.8303275,0.5730659,0.78653294,0.68815386,0.84407693,0.7637578,0.8818789,0.67036307,0.83518153,0.72159857,0.8607993,0.6676569,0.83382845,0.7171385,0.85856926
12486,0.7829998,0.8914999,0.7546654,0.8773327,0.73582673,0.86791337,0.6500213,0.82501066,0.7727114,0.8863557,0.7885227,0.89426136,0.72576475,0.8628824,0.8006538,0.9003269,0.7421547,0.87107736,0.7556329,0.87781644
12487,0.77422774,0.88711387,0.72390556,0.8619528,0.73706454,0.8685323,0.60833126,0.8041656,0.73891133,0.8694557,0.7787525,0.8893763,0.68384737,0.8419237,0.76703024,0.8835151,0.7134354,0.8567177,0.72839296,0.8641965
12488,0.7143756,0.8571878,0.7590121,0.87950605,0.7453118,0.87265587,0.6480794,0.8240397,0.72172236,0.8608612,0.729915,0.8649575,0.6488484,0.8244242,0.75543165,0.8777158,0.71281785,0.85640895,0.7176291,0.85881454
12489,0.6255492,0.8127746,0.6233071,0.81165355,0.6141319,0.80706596,0.5476328,0.7738164,0.58129174,0.79064584,0.64232194,0.821161,0.6176772,0.8088386,0.6472766,0.8236383,0.61610836,0.8080542,0.61622083,0.8081104
12490,0.6457381,0.82286906,0.5673476,0.78367376,0.5827914,0.79139566,0.5139627,0.7569814,0.57652533,0.78826267,0.63049424,0.8152471,0.55725336,0.7786267,0.57298815,0.7864941,0.58180594,0.790903,0.5969608,0.7984804
12491,0.7599265,0.8799633,0.6888067,0.8444034,0.6875341,0.84376705,0.6232994,0.8116497,0.69881624,0.84940815,0.727617,0.8638085,0.67324173,0.83662087,0.7186414,0.8593207,0.6931646,0.8465823,0.71526635,0.8576332
12492,0.73833096,0.8691655,0.6934162,0.84670806,0.7143755,0.85718775,0.62965524,0.8148276,0.6676663,0.83383316,0.68154216,0.8407711,0.59187686,0.79593843,0.70220655,0.8511033,0.6518127,0.82590634,0.6029713,0.80148566
12493,0.6684871,0.83424354,0.63815844,0.8190792,0.65345323,0.8267266,0.5890572,0.7945286,0.6261234,0.8130617,0.7036052,0.8518026,0.63043314,0.81521654,0.69495475,0.8474774,0.6710089,0.8355044,0.68672943,0.8433647
12494,0.7289883,0.86449414,0.6689338,0.83446693,0.6829318,0.8414659,0.58725584,0.7936279,0.6851604,0.8425802,0.7583825,0.8791913,0.6772392,0.8386196,0.7076057,0.85380286,0.70327795,0.851639,0.72348607,0.86174303
12495,0.7402244,0.8701122,0.68993616,0.8449681,0.6729485,0.83647424,0.62605006,0.813025,0.69808483,0.8490424,0.7715726,0.8857863,0.67560214,0.8378011,0.7533518,0.8766759,0.72533584,0.8626679,0.7337305,0.8668653
12496,0.75547796,0.87773895,0.6643375,0.83216876,0.69261134,0.84630567,0.56578106,0.78289056,0.6971413,0.84857064,0.77286017,0.8864301,0.63352215,0.8167611,0.7320049,0.86600244,0.7135402,0.8567701,0.7134924,0.8567462
12497,0.7764026,0.8882013,0.7148719,0.85743594,0.7200247,0.86001235,0.6105645,0.80528224,0.7364496,0.8682248,0.77063406,0.885317,0.6567184,0.8283592,0.75715965,0.87857985,0.6708207,0.83541036,0.7019471,0.85097355
12498,0.75615597,0.878078,0.77771014,0.8888551,0.7132306,0.8566153,0.67310596,0.836553,0.7157384,0.8578692,0.71646965,0.8582348,0.69523454,0.84761727,0.7637791,0.8818896,0.732319,0.8661595,0.7183161,0.85915804
12499,0.6983477,0.84917384,0.6996577,0.84982884,0.6886487,0.84432435,0.5869564,0.7934782,0.7187352,0.8593676,0.692081,0.8460405,0.6970769,0.84853846,0.70779765,0.8538988,0.6515211,0.82576054,0.67836225,0.8391811
12500,0.7206403,0.86032015,0.66625917,0.8331296,0.6354841,0.81774205,0.57457125,0.7872856,0.71431243,0.8571562,0.7295996,0.8647998,0.6959367,0.84796834,0.7019417,0.85097086,0.6715413,0.8357706,0.70453215,0.8522661
12501,0.60477793,0.80238897,0.6101741,0.8050871,0.5878318,0.79391587,0.52711546,0.76355773,0.5717582,0.78587914,0.50212663,0.75106335,0.5332647,0.7666323,0.5226792,0.7613396,0.54496896,0.7724845,0.52382547,0.7619127
12502,0.80580753,0.9029038,0.74658155,0.8732908,0.72190666,0.86095333,0.6626034,0.8313017,0.78520775,0.8926039,0.7189114,0.8594557,0.69062245,0.8453112,0.7584592,0.8792296,0.6572809,0.82864046,0.6927096,0.84635484
12503,0.65057343,0.82528675,0.5536891,0.77684456,0.61915064,0.8095753,0.51835775,0.7591789,0.5904763,0.79523814,0.71737534,0.85868764,0.5462184,0.7731092,0.64340425,0.8217021,0.6326027,0.81630135,0.6254376,0.8127188
12504,0.7555616,0.8777808,0.7460487,0.87302434,0.74242294,0.87121147,0.7213094,0.8606547,0.6991116,0.8495558,0.6812031,0.84060156,0.62789005,0.81394506,0.76692235,0.8834612,0.6889695,0.84448475,0.65108204,0.825541
12505,0.61338186,0.80669093,0.56324905,0.78162456,0.6015242,0.80076206,0.52089703,0.7604485,0.57894164,0.7894708,0.6553261,0.82766306,0.54559636,0.7727982,0.59731805,0.798659,0.64208484,0.8210424,0.63019216,0.8150961
12506,0.69510514,0.84755254,0.6675576,0.8337788,0.6614667,0.83073336,0.5971161,0.79855806,0.6636596,0.8318298,0.680974,0.840487,0.65151376,0.8257569,0.66604495,0.8330225,0.643914,0.821957,0.6626313,0.83131564
12507,0.67464805,0.837324,0.6765981,0.83829904,0.6966063,0.84830314,0.6029743,0.80148715,0.72555643,0.8627782,0.7299504,0.8649752,0.7174101,0.85870504,0.7104118,0.8552059,0.69978344,0.8498917,0.7310048,0.86550236
12508,0.7164669,0.85823345,0.5931486,0.7965743,0.6104894,0.8052447,0.49743307,0.74871653,0.6784072,0.8392036,0.77355486,0.8867774,0.61832523,0.8091626,0.660605,0.8303025,0.5883287,0.79416436,0.68403757,0.8420188
12509,0.66442764,0.8322138,0.65680796,0.82840395,0.6885564,0.8442782,0.60528994,0.80264497,0.61516047,0.80758023,0.6649015,0.83245075,0.5892947,0.79464734,0.65942085,0.8297104,0.6606463,0.83032316,0.64558816,0.8227941
12510,0.5964087,0.79820436,0.602456,0.801228,0.59759736,0.7987987,0.58525515,0.7926276,0.57134616,0.7856731,0.5973809,0.79869044,0.59509236,0.79754615,0.6277139,0.81385696,0.6281113,0.8140557,0.6386653,0.81933266
12511,0.6835226,0.8417613,0.6529082,0.8264541,0.6336256,0.8168128,0.5550351,0.77751756,0.6219498,0.8109749,0.713879,0.8569395,0.6396867,0.81984335,0.66791326,0.8339566,0.6857331,0.84286654,0.68625665,0.8431283
12512,0.6293817,0.8146908,0.6343763,0.81718814,0.5630145,0.78150725,0.59387726,0.79693866,0.6009096,0.8004548,0.56040096,0.7802005,0.5814463,0.79072315,0.62784326,0.81392163,0.64580065,0.8229003,0.5972626,0.7986313
12513,0.678916,0.839458,0.61566067,0.80783033,0.63180745,0.8159037,0.5643563,0.78217816,0.63372743,0.8168637,0.6842447,0.8421223,0.5975095,0.79875475,0.65498275,0.8274914,0.6392008,0.8196004,0.6373601,0.81868005
