,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_google_ux_Score
12451,0.7407261,0.87036306,0.6531775,0.82658875,0.64448047,0.82224023,0.5247561,0.76237804,0.6774787,0.83873934,0.6969539,0.84847695,0.5819161,0.79095805,0.64338624,0.8216931,0.6134038,0.8067019,0.63012195,0.815061
12452,0.7449826,0.8724913,0.6406941,0.8203471,0.6673996,0.8336998,0.54177696,0.77088845,0.70775414,0.85387707,0.72400117,0.8620006,0.5903998,0.7951999,0.6846689,0.84233445,0.6285194,0.8142597,0.6725892,0.8362946
12453,0.6863369,0.84316844,0.6945505,0.84727526,0.6222555,0.8111278,0.62448084,0.8122404,0.6488713,0.82443565,0.6539608,0.8269804,0.60538876,0.8026944,0.7070451,0.85352254,0.64645845,0.8232292,0.6508455,0.82542276
12454,0.7804274,0.8902137,0.6988759,0.84943795,0.64828056,0.8241403,0.6098351,0.8049176,0.7562187,0.87810934,0.7792178,0.88960886,0.6897537,0.8448769,0.7307649,0.86538243,0.71720207,0.85860103,0.73417306,0.8670865
12455,0.7585788,0.8792894,0.7118186,0.8559093,0.7185626,0.8592813,0.6023667,0.80118334,0.7044803,0.85224015,0.77487487,0.88743746,0.64737654,0.82368827,0.7344394,0.8672197,0.7103193,0.85515964,0.72921586,0.86460793
12456,0.788627,0.8943135,0.7382417,0.86912084,0.7398828,0.8699414,0.63788176,0.8189409,0.7394358,0.8697179,0.7252927,0.86264634,0.6590132,0.82950664,0.73957515,0.8697876,0.67366505,0.8368325,0.68637806,0.843189
12457,0.7528136,0.8764068,0.67716235,0.8385812,0.7104693,0.8552346,0.60539246,0.8026962,0.7223047,0.86115235,0.7987757,0.89938784,0.71636814,0.8581841,0.7358386,0.8679193,0.6875931,0.84379655,0.73262626,0.8663131
12458,0.778167,0.8890835,0.7501814,0.8750907,0.77796197,0.888981,0.66281605,0.831408,0.73809683,0.8690484,0.7826706,0.8913353,0.66531694,0.83265847,0.7817972,0.8908986,0.73180366,0.8659018,0.7490388,0.8745194
12459,0.7438562,0.8719281,0.6334439,0.8167219,0.63174105,0.8158705,0.5644214,0.7822107,0.7164303,0.85821515,0.7529713,0.87648565,0.67352825,0.8367641,0.7084622,0.8542311,0.6328336,0.8164168,0.694373,0.8471865
12460,0.7545738,0.8772869,0.63789904,0.8189495,0.6391549,0.81957746,0.56918764,0.7845938,0.7074148,0.85370743,0.8106201,0.90531003,0.6726599,0.83632994,0.7145623,0.85728115,0.7126422,0.8563211,0.7296125,0.8648063
12461,0.7386751,0.86933756,0.67306125,0.8365306,0.7090997,0.8545499,0.6156391,0.80781955,0.67274,0.83637,0.72630155,0.8631508,0.59550905,0.7977545,0.69752204,0.848761,0.67508787,0.83754396,0.6818993,0.84094965
12462,0.6759976,0.8379988,0.67238164,0.8361908,0.6950341,0.847517,0.58037615,0.7901881,0.6481538,0.8240769,0.69383,0.846915,0.57201207,0.78600603,0.6847236,0.8423618,0.6975657,0.84878284,0.65614563,0.8280728
12463,0.6277993,0.81389964,0.5496566,0.7748283,0.6147562,0.8073781,0.535776,0.767888,0.59091306,0.7954565,0.67338425,0.8366921,0.6291514,0.8145757,0.61199,0.805995,0.6597554,0.82987773,0.6547507,0.82737535
12464,0.7736504,0.8868252,0.6779671,0.83898354,0.6892098,0.8446049,0.59610295,0.7980515,0.72879195,0.864396,0.78236324,0.8911816,0.6626647,0.8313323,0.728845,0.8644225,0.6838195,0.84190977,0.7101319,0.85506594
12465,0.68861055,0.8443053,0.67163324,0.8358166,0.6576844,0.82884216,0.595562,0.797781,0.6606561,0.83032805,0.64926124,0.8246306,0.62914854,0.81457424,0.6528113,0.82640564,0.6259459,0.81297296,0.6280344,0.8140172
12466,0.6135198,0.8067599,0.56544054,0.78272027,0.5613489,0.78067446,0.47199893,0.73599946,0.5925964,0.7962982,0.6557588,0.8278794,0.5715946,0.7857973,0.6004075,0.80020374,0.5647427,0.78237134,0.6098629,0.80493146
12467,0.6624498,0.8312249,0.64724696,0.8236235,0.6439749,0.82198745,0.5991046,0.7995523,0.61685145,0.8084257,0.70871866,0.8543593,0.6430192,0.8215096,0.7166511,0.85832554,0.6955575,0.84777874,0.69085264,0.8454263
12468,0.72417045,0.8620852,0.6585287,0.82926434,0.63005424,0.8150271,0.56026924,0.7801346,0.7236512,0.8618256,0.75774306,0.87887156,0.7164911,0.85824555,0.70615435,0.8530772,0.6724215,0.8362107,0.7230356,0.8615178
12469,0.588717,0.7943585,0.6351041,0.8175521,0.5809958,0.7904979,0.5478599,0.77392995,0.57409704,0.7870485,0.5956193,0.79780966,0.57246995,0.786235,0.6240679,0.81203395,0.6765418,0.8382709,0.6708585,0.83542925
12470,0.7702372,0.8851186,0.7443728,0.8721864,0.76364017,0.8818201,0.6609882,0.8304941,0.8030775,0.9015387,0.773448,0.886724,0.7024729,0.85123646,0.8064598,0.9032299,0.67373383,0.8368669,0.70496774,0.85248387
12471,0.7304111,0.8652055,0.7169249,0.85846245,0.6520231,0.82601154,0.6632441,0.83162206,0.7187542,0.8593771,0.7703508,0.8851754,0.74294096,0.87147045,0.76712394,0.88356197,0.75520927,0.8776046,0.7866135,0.89330673
12472,0.77569944,0.8878497,0.76658297,0.8832915,0.7020025,0.85100126,0.6778037,0.8389019,0.7568376,0.8784188,0.80239254,0.90119624,0.71631885,0.8581594,0.8365892,0.9182946,0.78511673,0.89255834,0.7953803,0.8976902
12473,0.72612745,0.8630637,0.67584765,0.8379238,0.66218865,0.8310943,0.61894184,0.8094709,0.6939981,0.84699905,0.70037854,0.85018927,0.67349863,0.8367493,0.7005708,0.8502854,0.6418951,0.8209475,0.6892097,0.84460485
12474,0.59854025,0.79927015,0.5925715,0.79628575,0.61395323,0.8069766,0.5576279,0.77881396,0.56706095,0.7835305,0.65296316,0.8264816,0.55998176,0.7799909,0.642647,0.8213235,0.6321912,0.8160956,0.6017852,0.8008926
12475,0.7311995,0.86559975,0.65043306,0.82521653,0.63922536,0.8196127,0.6318064,0.8159032,0.676915,0.83845747,0.6652434,0.8326217,0.6418057,0.8209028,0.6579778,0.8289889,0.6755778,0.83778894,0.65414584,0.8270729
12476,0.71745515,0.8587276,0.668283,0.8341415,0.65740556,0.8287028,0.5644653,0.78223264,0.71183395,0.855917,0.71850866,0.85925436,0.7154517,0.85772586,0.7319616,0.8659808,0.673451,0.8367255,0.71306574,0.8565329
12477,0.7090974,0.8545487,0.6679075,0.83395374,0.6730646,0.8365323,0.6533625,0.82668126,0.6643907,0.83219534,0.7170519,0.858526,0.6372721,0.81863606,0.7189028,0.8594514,0.69936043,0.8496802,0.72055817,0.8602791
12478,0.75632274,0.8781614,0.71803916,0.8590196,0.7226616,0.8613308,0.653438,0.826719,0.7334293,0.86671466,0.760808,0.880404,0.66426444,0.8321322,0.75795764,0.87897885,0.7482729,0.87413645,0.73698926,0.86849463
12479,0.68529975,0.8426499,0.6418931,0.8209466,0.7032167,0.85160834,0.5625747,0.7812873,0.65260804,0.826304,0.69622666,0.8481133,0.58209026,0.7910451,0.68529856,0.8426493,0.63031167,0.81515586,0.64842784,0.8242139
12480,0.73425126,0.86712563,0.686525,0.8432625,0.70855737,0.8542787,0.5973072,0.7986536,0.6854899,0.84274495,0.74754083,0.8737704,0.61255777,0.8062789,0.7263546,0.8631773,0.6618383,0.83091915,0.68830025,0.8441501
12481,0.7740251,0.88701254,0.7008556,0.8504278,0.7211635,0.86058176,0.6471144,0.8235572,0.70741343,0.8537067,0.7688594,0.8844297,0.6675174,0.8337587,0.74567455,0.8728373,0.7155473,0.85777366,0.7281457,0.86407286
12482,0.76168823,0.8808441,0.66446435,0.8322322,0.67010355,0.8350518,0.5873482,0.7936741,0.7158252,0.8579126,0.7732455,0.8866228,0.66188157,0.8309408,0.71147346,0.85573673,0.65355337,0.8267767,0.69428104,0.84714055
12483,0.6673384,0.8336692,0.6711713,0.83558565,0.65358186,0.8267909,0.62948275,0.8147414,0.6216628,0.8108314,0.66492885,0.83246446,0.63639706,0.81819856,0.6808717,0.84043586,0.6717856,0.8358928,0.66628706,0.83314353
12484,0.61297894,0.80648947,0.5501163,0.77505815,0.60271657,0.8013583,0.47826618,0.7391331,0.584393,0.7921965,0.6213036,0.8106518,0.5127884,0.7563942,0.5984978,0.79924893,0.5451113,0.77255565,0.5714607,0.78573036
12485,0.7123343,0.85616714,0.67187566,0.83593786,0.66435325,0.8321766,0.5772059,0.78860295,0.6817404,0.8408702,0.7635611,0.88178056,0.6647829,0.83239144,0.7263348,0.8631674,0.67760277,0.8388014,0.7149142,0.8574571
12486,0.7818194,0.8909097,0.7592638,0.8796319,0.72945946,0.86472976,0.6573665,0.82868326,0.76555336,0.8827767,0.779614,0.889807,0.73385555,0.86692774,0.7992269,0.89961344,0.7420451,0.8710226,0.74961555,0.8748078
12487,0.7704681,0.88523406,0.7132162,0.8566081,0.7306236,0.8653118,0.59615123,0.7980756,0.72776574,0.8638829,0.76942945,0.8847147,0.6732265,0.83661324,0.75629354,0.87814677,0.7050674,0.8525337,0.7173277,0.85866386
12488,0.7036008,0.85180044,0.7409688,0.8704844,0.74475724,0.8723786,0.6485919,0.82429594,0.7246115,0.86230576,0.7361404,0.8680702,0.65594155,0.82797074,0.75935626,0.87967813,0.7146715,0.85733575,0.73157,0.865785
12489,0.60235494,0.8011775,0.59785116,0.7989256,0.598802,0.799401,0.5403679,0.7701839,0.55656236,0.7782812,0.5982703,0.79913515,0.58531225,0.7926561,0.61969167,0.8098458,0.5678904,0.7839452,0.57344866,0.7867243
12490,0.61015594,0.80507797,0.5503149,0.77515745,0.5498916,0.7749458,0.53558683,0.7677934,0.56407815,0.78203905,0.6075396,0.8037698,0.55955106,0.7797755,0.54339623,0.7716981,0.5777446,0.7888723,0.5730598,0.7865299
12491,0.7549002,0.8774501,0.68389463,0.8419473,0.6890802,0.8445401,0.6368021,0.81840104,0.6867404,0.8433702,0.7123872,0.8561936,0.65734565,0.8286728,0.7183796,0.8591898,0.6891941,0.84459704,0.7066965,0.85334826
12492,0.7026201,0.85131,0.6503335,0.82516676,0.66702616,0.8335131,0.60720325,0.8036016,0.63562036,0.8178102,0.6729101,0.83645505,0.6094314,0.8047157,0.6742674,0.8371337,0.66932476,0.8346624,0.6203114,0.8101557
12493,0.68613267,0.84306633,0.6398034,0.8199017,0.67527497,0.8376375,0.6059104,0.8029552,0.6354334,0.8177167,0.713484,0.856742,0.6220695,0.81103474,0.697348,0.848674,0.68189394,0.840947,0.68803334,0.8440167
12494,0.6923789,0.84618944,0.6566775,0.82833874,0.64860135,0.82430065,0.5911951,0.79559755,0.6420014,0.8210007,0.71052337,0.8552617,0.665729,0.8328645,0.6738055,0.83690274,0.71917355,0.8595868,0.69389766,0.84694886
12495,0.74522066,0.87261033,0.6899356,0.84496784,0.6741699,0.83708495,0.63213,0.816065,0.6927762,0.8463881,0.75309134,0.87654567,0.6549877,0.82749385,0.74048096,0.87024045,0.71755576,0.8587779,0.72962534,0.8648127
12496,0.76417506,0.8820875,0.7027075,0.85135376,0.71380603,0.856903,0.6117307,0.80586535,0.72448015,0.8622401,0.7726568,0.8863284,0.65290964,0.8264548,0.76240695,0.8812035,0.74350977,0.8717549,0.73293185,0.8664659
12497,0.7907704,0.8953852,0.7282807,0.8641404,0.7493336,0.8746668,0.6441665,0.82208323,0.7564939,0.87824696,0.806822,0.90341103,0.6909563,0.8454782,0.7849918,0.8924959,0.7213254,0.8606627,0.758457,0.8792285
12498,0.6680894,0.8340447,0.6724209,0.8362105,0.6343396,0.8171698,0.6326969,0.81634843,0.6185398,0.8092699,0.6738587,0.8369293,0.62736326,0.8136816,0.70466447,0.85233223,0.68999827,0.84499913,0.67315346,0.8365767
12499,0.7019162,0.8509581,0.6849509,0.8424754,0.704319,0.8521595,0.5771297,0.78856486,0.7054721,0.85273606,0.69850826,0.84925413,0.67085505,0.8354275,0.72431445,0.8621572,0.6378211,0.81891054,0.6747494,0.8373747
12500,0.7244587,0.86222935,0.67511034,0.83755517,0.63784707,0.81892353,0.56705725,0.7835286,0.7112318,0.8556159,0.70071745,0.8503587,0.6734278,0.8367139,0.67430687,0.83715343,0.6331494,0.8165747,0.664886,0.832443
12501,0.5284767,0.76423836,0.54569805,0.772849,0.5209382,0.7604691,0.45849967,0.72924984,0.5053108,0.7526554,0.43807998,0.71904,0.43827623,0.71913815,0.45884353,0.72942173,0.48027614,0.74013805,0.44515073,0.72257537
12502,0.7552888,0.8776444,0.72889435,0.8644472,0.673764,0.836882,0.61290133,0.80645066,0.7555325,0.87776625,0.7169118,0.8584559,0.6930444,0.8465222,0.7315219,0.8657609,0.65795326,0.82897663,0.6700002,0.8350001
12503,0.6659558,0.8329779,0.5783545,0.78917724,0.6275904,0.8137952,0.54392636,0.7719632,0.5877389,0.79386944,0.6986787,0.84933937,0.56169915,0.7808496,0.6348176,0.8174088,0.65777826,0.82888913,0.6395427,0.81977135
12504,0.79600155,0.8980008,0.74839187,0.87419593,0.7460279,0.873014,0.71161234,0.8558062,0.7218032,0.8609016,0.70487493,0.8524375,0.64604425,0.8230221,0.75406694,0.8770335,0.67046505,0.8352325,0.6732383,0.83661914
12505,0.64427876,0.8221394,0.59627587,0.7981379,0.6325954,0.8162977,0.52107203,0.760536,0.6077697,0.80388486,0.6696385,0.83481926,0.5531069,0.77655345,0.622699,0.8113495,0.62944686,0.81472343,0.620628,0.810314
12506,0.67550445,0.8377522,0.6553586,0.8276793,0.6474661,0.8237331,0.56911683,0.7845584,0.6564353,0.8282176,0.67314845,0.8365742,0.65752435,0.8287622,0.652105,0.8260525,0.6135624,0.8067812,0.6599734,0.8299867
12507,0.66180277,0.8309014,0.67948735,0.8397437,0.700009,0.8500045,0.610278,0.805139,0.72823906,0.8641195,0.7346507,0.8673253,0.74069464,0.8703473,0.7299044,0.8649522,0.7129877,0.85649383,0.7521837,0.87609184
12508,0.7354613,0.8677306,0.61945814,0.8097291,0.6273284,0.8136642,0.5169811,0.75849056,0.705029,0.8525145,0.78430444,0.8921522,0.64016396,0.82008195,0.68231595,0.841158,0.6055355,0.80276775,0.70132375,0.8506619
12509,0.7018887,0.85094434,0.6829882,0.8414941,0.7155423,0.85777116,0.6275963,0.8137982,0.65108705,0.8255435,0.69131744,0.8456587,0.6049181,0.80245906,0.6966243,0.84831214,0.67805254,0.8390263,0.67315114,0.83657557
12510,0.6053285,0.8026643,0.6066729,0.80333644,0.58755314,0.7937766,0.5980618,0.7990309,0.58113074,0.7905654,0.60804,0.80402,0.6053926,0.8026963,0.634658,0.817329,0.64614135,0.82307065,0.6465757,0.82328784
12511,0.70180434,0.8509022,0.65423065,0.8271153,0.66554725,0.8327736,0.5743561,0.78717804,0.64344585,0.8217229,0.69840264,0.8492013,0.58931375,0.7946569,0.6592967,0.8296484,0.6470971,0.82354856,0.6400056,0.8200028
12512,0.6439364,0.8219682,0.616197,0.8080985,0.5590782,0.7795391,0.5619722,0.7809861,0.6027312,0.8013656,0.57524943,0.7876247,0.5835061,0.79175305,0.6085726,0.8042863,0.625612,0.812806,0.6008047,0.80040234
12513,0.6480657,0.82403284,0.5850829,0.79254144,0.6232953,0.81164765,0.54966193,0.77483094,0.5939111,0.7969556,0.65868723,0.8293436,0.5495701,0.77478504,0.6244079,0.81220394,0.6150242,0.8075121,0.60724145,0.8036207
12514,0.76412773,0.88206387,0.70262706,0.85131353,0.70205677,0.8510284,0.627241,0.8136205,0.73032606,0.865163,0.7530657,0.87653285,0.62643903,0.81321955,0.73141944,0.8657097,0.6713211,0.8356606,0.6733779,0.83668894
12515,0.738093,0.8690465,0.65348506,0.82674253,0.64738715,0.8236936,0.58526945,0.7926347,0.68688583,0.8434429,0.74464625,0.87232316,0.6286823,0.8143412,0.70611453,0.85305727,0.6894039,0.84470195,0.6959202,0.8479601
12516,0.75629866,0.87814933,0.67875314,0.83937657,0.7075208,0.85376036,0.6390549,0.81952745,0.7322035,0.86610174,0.70774966,0.8538748,0.6477421,0.823871,0.72590053,0.86295027,0.67640865,0.8382043,0.6812943,0.84064716
12518,0.67417485,0.8370874,0.7150039,0.857502,0.67409813,0.83704907,0.6380622,0.8190311,0.7291069,0.86455345,0.69872475,0.8493624,0.74740124,0.8737006,0.7354922,0.8677461,0.7331897,0.86659485,0.72643423,0.8632171
12519,0.67568934,0.83784467,0.62072957,0.8103648,0.5941723,0.7970861,0.5254831,0.76274157,0.6091101,0.80455506,0.6120367,0.80601835,0.5453721,0.77268606,0.60762405,0.803812,0.5721569,0.78607845,0.57540494,0.78770244
12520,0.75201666,0.87600833,0.66217566,0.8310878,0.68028724,0.8401436,0.56846523,0.7842326,0.6799108,0.8399554,0.7206576,0.8603288,0.5836406,0.7918203,0.67961806,0.83980906,0.6211052,0.8105526,0.68079096,0.84039545
12521,0.77198845,0.8859942,0.6598729,0.82993644,0.667948,0.833974,0.5766994,0.7883497,0.706524,0.853262,0.7674896,0.88374484,0.66773945,0.8338697,0.6989353,0.84946764,0.6325482,0.8162741,0.7065341,0.8532671
12523,0.6791352,0.8395676,0.6519363,0.82596815,0.64573705,0.8228685,0.6028022,0.80140114,0.6074058,0.8037029,0.66986704,0.8349335,0.59255123,0.7962756,0.65936625,0.8296831,0.6350045,0.81750226,0.6740655,0.83703274
12525,0.8246776,0.9123388,0.6679046,0.8339523,0.7134783,0.85673916,0.5855237,0.79276186,0.7798703,0.88993514,0.80012,0.90006,0.68655914,0.8432796,0.7337546,0.8668773,0.6461947,0.82309735,0.7166906,0.85834527
12526,0.7392757,0.86963785,0.6321461,0.81607306,0.6547258,0.8273629,0.59731317,0.7986566,0.6439068,0.8219534,0.72461665,0.8623083,0.6063392,0.8031696,0.67145073,0.83572537,0.6704788,0.8352394,0.68525696,0.8426285
12527,0.7624386,0.88121927,0.6868165,0.8434082,0.67481863,0.8374093,0.6182716,0.8091358,0.7104384,0.8552192,0.7675296,0.8837648,0.65568185,0.8278409,0.7406876,0.8703438,0.71847904,0.8592395,0.69495475,0.8474774
12528,0.66991866,0.8349593,0.62385285,0.8119264,0.6751487,0.83757436,0.575243,0.7876215,0.6119101,0.80595505,0.6972369,0.84861845,0.5605179,0.78025895,0.6770596,0.8385298,0.67498374,0.83749187,0.62465465,0.8123273
12529,0.7566976,0.8783488,0.63475883,0.8173794,0.6693623,0.83468115,0.553386,0.776693,0.6982887,0.84914434,0.7354077,0.86770386,0.6152333,0.80761665,0.69157386,0.8457869,0.5842168,0.7921084,0.63660145,0.8183007
12530,0.59882665,0.7994133,0.54311216,0.7715561,0.53283346,0.7664167,0.5130259,0.75651294,0.48974305,0.7448715,0.4946953,0.74734765,0.45211214,0.7260561,0.49507374,0.7475369,0.49637198,0.748186,0.51321864,0.7566093
12531,0.672028,0.83601403,0.66300035,0.8315002,0.6531118,0.8265559,0.5746379,0.78731894,0.65066874,0.82533437,0.674225,0.8371125,0.6315201,0.81576,0.6485239,0.82426196,0.64695084,0.8234754,0.6497846,0.8248923
12532,0.75624764,0.8781238,0.6822543,0.84112716,0.7042252,0.8521126,0.5974858,0.7987429,0.7049584,0.8524792,0.7442511,0.8721255,0.64762163,0.8238108,0.70796955,0.8539848,0.6598419,0.82992095,0.6960115,0.8480058
12533,0.7739151,0.8869575,0.67329645,0.8366482,0.66062284,0.8303114,0.5947701,0.79738504,0.7052326,0.8526163,0.7384994,0.8692497,0.63203186,0.81601596,0.716832,0.85841596,0.6562238,0.8281119,0.68605417,0.8430271
12565,0.74311334,0.87155664,0.67160535,0.8358027,0.6482095,0.8241048,0.6286422,0.8143211,0.68362033,0.84181017,0.7326709,0.86633545,0.6416652,0.8208326,0.74494326,0.87247163,0.69320333,0.84660167,0.7047073,0.8523537
12656,0.68684804,0.843424,0.70170027,0.8508501,0.63111174,0.8155559,0.5936322,0.7968161,0.6960976,0.8480488,0.68786967,0.84393483,0.6716936,0.8358468,0.7089628,0.8544814,0.66331446,0.83165723,0.70828986,0.85414493
12674,0.7481762,0.8740881,0.6773317,0.83866584,0.70245135,0.8512257,0.6010222,0.8005111,0.7125406,0.8562703,0.77793026,0.88896513,0.65112805,0.825564,0.7313566,0.8656783,0.69142926,0.8457146,0.72024333,0.86012167
12687,0.65410995,0.827055,0.65514004,0.82757,0.5988204,0.7994102,0.59763825,0.7988191,0.64467156,0.8223358,0.6908248,0.8454124,0.70287037,0.8514352,0.6959767,0.84798837,0.70778644,0.8538932,0.7200145,0.8600073
12736,0.7359909,0.86799544,0.6793586,0.8396793,0.61270136,0.8063507,0.65819275,0.8290964,0.7022249,0.8511125,0.60313076,0.8015654,0.62781703,0.8139085,0.6722868,0.8361434,0.6433123,0.8216561,0.60497534,0.8024877
13078,0.699464,0.84973204,0.6137699,0.80688494,0.6257008,0.81285036,0.59754527,0.79877263,0.66457844,0.8322892,0.71826065,0.8591303,0.6150229,0.80751145,0.67909974,0.8395499,0.61855155,0.80927575,0.6564052,0.8282026
13080,0.75866294,0.87933147,0.696754,0.848377,0.67856705,0.8392835,0.5723882,0.7861941,0.71702623,0.8585131,0.74518114,0.87259054,0.64884275,0.8244214,0.72531736,0.8626587,0.66869193,0.83434594,0.6935593,0.84677964
13146,0.74721515,0.8736076,0.6600183,0.83000916,0.5971401,0.79857004,0.5710565,0.78552824,0.67786205,0.838931,0.6997815,0.8498907,0.6458124,0.8229062,0.6624125,0.83120626,0.684023,0.8420115,0.69238865,0.8461943
13147,0.7470711,0.8735355,0.6784437,0.83922184,0.623679,0.81183946,0.6290536,0.8145268,0.7046329,0.85231644,0.7031958,0.8515979,0.69388163,0.8469408,0.66474533,0.83237267,0.6986791,0.84933954,0.7113304,0.8556652
13148,0.714677,0.8573385,0.6390544,0.8195272,0.6650957,0.83254784,0.5789023,0.7894511,0.6873107,0.84365535,0.6785027,0.83925134,0.5845016,0.7922508,0.666419,0.8332095,0.5658374,0.7829187,0.59669113,0.79834557
13149,0.70851445,0.8542572,0.61637664,0.8081883,0.57505393,0.78752697,0.5148691,0.75743455,0.6454369,0.82271844,0.6109517,0.80547583,0.5278851,0.76394254,0.5686637,0.78433186,0.58075386,0.7903769,0.59919834,0.7995992
13150,0.75510657,0.8775533,0.73283577,0.8664179,0.7295454,0.8647727,0.6703024,0.8351512,0.73892593,0.86946297,0.7274953,0.86374766,0.68756425,0.8437821,0.74909306,0.8745465,0.6825637,0.8412819,0.71704334,0.8585217
13196,0.7363179,0.86815894,0.7233952,0.8616976,0.64974415,0.8248721,0.6148148,0.8074074,0.668447,0.8342235,0.6397158,0.8198579,0.60806936,0.8040347,0.6574931,0.82874656,0.6262289,0.81311446,0.61535394,0.807677
13382,0.68923604,0.844618,0.6825333,0.84126663,0.67559767,0.83779883,0.60972023,0.8048601,0.67841697,0.8392085,0.6757039,0.83785194,0.64505863,0.8225293,0.6620226,0.8310113,0.63862205,0.819311,0.68394417,0.8419721
13461,0.7477016,0.8738508,0.69934916,0.8496746,0.7254737,0.8627368,0.62997276,0.81498635,0.6879399,0.84396994,0.6894447,0.8447224,0.6261092,0.81305456,0.6990188,0.84950936,0.6570486,0.8285243,0.65216196,0.826081
13475,0.78422284,0.8921114,0.733376,0.866688,0.7122473,0.8561237,0.6436355,0.82181776,0.754606,0.877303,0.7683493,0.88417464,0.7028992,0.8514496,0.76627755,0.8831388,0.71751165,0.8587558,0.7479441,0.87397206
13477,0.74222136,0.8711107,0.6342733,0.81713665,0.6566154,0.8283077,0.58306205,0.791531,0.6743145,0.83715725,0.68917215,0.8445861,0.61187494,0.80593747,0.67261064,0.8363053,0.5715209,0.78576046,0.65017176,0.8250859
13537,0.7782246,0.8891123,0.7120842,0.8560421,0.6948193,0.8474096,0.6695658,0.8347829,0.72252715,0.8612636,0.72068775,0.8603439,0.66828895,0.8341445,0.69734335,0.8486717,0.66125965,0.8306298,0.70389885,0.85194945
13893,0.69725895,0.8486295,0.6669575,0.83347875,0.66425145,0.8321257,0.6193838,0.8096919,0.65164536,0.8258227,0.59527314,0.79763657,0.5467313,0.7733656,0.6518717,0.82593584,0.5621009,0.78105044,0.5672239,0.78361195
13897,0.7220075,0.86100376,0.6260153,0.81300765,0.60017586,0.8000879,0.57479656,0.7873983,0.6191147,0.8095573,0.54399973,0.77199984,0.50075746,0.7503787,0.60001785,0.8000089,0.5449675,0.7724837,0.5067195,0.7533598
14744,0.69490063,0.8474503,0.6071979,0.80359894,0.61817765,0.8090888,0.57636034,0.7881802,0.6179811,0.80899054,0.6568888,0.82844436,0.59164,0.79582,0.6461792,0.8230896,0.62209547,0.81104773,0.6363137,0.81815684
14862,0.7657868,0.88289344,0.66005605,0.83002806,0.65838087,0.82919043,0.6374922,0.8187461,0.70202553,0.85101277,0.67287636,0.8364382,0.61717373,0.80858684,0.70855,0.854275,0.61782813,0.80891407,0.6399696,0.8199848
