,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
3332,0.67541176,0.83770585,0.6658864,0.8329432,0.71960664,0.8598033,0.60429513,0.80214757,0.63065445,0.8153272,0.6290003,0.81450015,0.53235704,0.7661785,0.64918697,0.8245935,0.6267321,0.81336606,0.58994305,0.7949715
5877,0.6372932,0.8186466,0.7009933,0.85049665,0.593094,0.796547,0.5859591,0.79297954,0.60275364,0.8013768,0.58176726,0.79088366,0.57191795,0.785959,0.6069378,0.80346894,0.64959,0.824795,0.6218189,0.81090945
5981,0.79704833,0.89852417,0.68188083,0.8409404,0.74756384,0.8737819,0.6530224,0.8265112,0.72313607,0.86156803,0.69382167,0.84691083,0.5920507,0.79602534,0.7008174,0.8504087,0.6343236,0.8171618,0.63859093,0.81929547
6043,0.7288188,0.8644094,0.6444619,0.82223094,0.60300094,0.80150044,0.57211256,0.7860563,0.66682935,0.8334147,0.7218725,0.8609363,0.64813423,0.8240671,0.65197504,0.8259875,0.67842674,0.8392134,0.6764875,0.8382437
6078,0.72393185,0.8619659,0.643353,0.8216765,0.62828577,0.8141429,0.5941632,0.7970816,0.67826986,0.83913493,0.6396656,0.8198328,0.5566227,0.7783114,0.6384712,0.81923556,0.6226123,0.8113061,0.6045587,0.80227935
6081,0.77080536,0.8854027,0.6803291,0.84016454,0.6772995,0.83864975,0.6510538,0.8255269,0.72693086,0.8634654,0.79321873,0.89660937,0.71581364,0.8579068,0.7306504,0.8653252,0.74059165,0.8702958,0.772715,0.8863575
6082,0.72040224,0.8602011,0.6277283,0.8138641,0.60913587,0.80456793,0.595137,0.7975685,0.6919682,0.8459841,0.7572094,0.8786047,0.6984517,0.8492259,0.6925292,0.8462646,0.71682733,0.8584137,0.72084117,0.8604206
6090,0.70456105,0.8522805,0.63481843,0.8174092,0.6544639,0.82723194,0.6495136,0.8247568,0.6130152,0.8065076,0.62832564,0.81416285,0.59750783,0.7987539,0.6604007,0.8302003,0.6260756,0.8130378,0.6179637,0.80898184
6127,0.7373443,0.86867213,0.782367,0.8911835,0.76451623,0.8822581,0.63826495,0.81913245,0.75050545,0.8752527,0.7383487,0.86917436,0.64108217,0.8205411,0.7762955,0.8881477,0.64647,0.82323503,0.6903294,0.84516466
6211,0.7243992,0.8621996,0.6774293,0.83871466,0.6727691,0.83638453,0.55866694,0.7793335,0.66493714,0.83246857,0.7138211,0.8569106,0.64430237,0.8221512,0.67142427,0.83571213,0.6682849,0.83414245,0.6858223,0.8429111
6213,0.7417435,0.8708718,0.6296996,0.8148498,0.60183537,0.8009177,0.5841548,0.7920774,0.676293,0.8381465,0.7291275,0.86456376,0.63510346,0.81755173,0.6679361,0.83396804,0.6889032,0.8444516,0.7015685,0.85078424
6214,0.65395963,0.8269798,0.59869325,0.7993466,0.6043104,0.8021552,0.5274061,0.76370305,0.5762317,0.78811586,0.61282367,0.80641186,0.5503057,0.77515286,0.5991688,0.7995844,0.5935416,0.7967708,0.56416094,0.7820805
6231,0.6946756,0.84733784,0.62187004,0.810935,0.60783243,0.8039162,0.5411744,0.7705872,0.6197225,0.80986124,0.63033223,0.8151661,0.53447014,0.76723504,0.6368741,0.81843704,0.58176476,0.79088235,0.5784,0.7892
6232,0.7735105,0.8867552,0.69070005,0.84535,0.7093159,0.85465795,0.65123206,0.825616,0.68780595,0.84390295,0.70685005,0.853425,0.62478316,0.8123916,0.705405,0.8527025,0.6594292,0.8297146,0.6910044,0.8455022
6233,0.7664422,0.8832211,0.72503304,0.8625165,0.70933354,0.85466677,0.61483467,0.80741733,0.7352736,0.8676368,0.7082865,0.85414326,0.6199695,0.80998474,0.7175739,0.85878694,0.66813934,0.83406967,0.6504508,0.8252254
6239,0.57462823,0.7873141,0.6006352,0.8003176,0.5240872,0.7620436,0.59537685,0.7976884,0.54486084,0.7724304,0.550829,0.77541447,0.5676151,0.7838075,0.5837102,0.7918551,0.64307165,0.8215358,0.6032095,0.80160475
6240,0.75858164,0.8792908,0.6770493,0.83852464,0.65695274,0.82847637,0.6015505,0.8007753,0.7132273,0.85661364,0.7384207,0.86921036,0.6701165,0.8350582,0.6848007,0.8424003,0.6768605,0.8384303,0.7031266,0.85156333
6254,0.70578575,0.8528929,0.71584535,0.8579227,0.6115595,0.80577976,0.6145539,0.80727696,0.7055366,0.8527683,0.7133714,0.8566857,0.6881957,0.84409785,0.71721566,0.8586078,0.6736225,0.83681124,0.72310877,0.8615544
6255,0.69173837,0.8458692,0.6048254,0.8024127,0.62647253,0.81323624,0.55274767,0.77637386,0.62045336,0.8102267,0.6412561,0.82062805,0.5789932,0.7894966,0.6094897,0.80474484,0.5991685,0.79958427,0.6065161,0.80325806
6342,0.64284134,0.82142067,0.62770045,0.8138502,0.61040044,0.8052002,0.51882386,0.75941193,0.6256486,0.8128243,0.64464915,0.8223246,0.6084229,0.80421144,0.639459,0.8197295,0.5758386,0.7879193,0.5972981,0.7986491
7630,0.6255225,0.81276125,0.70214736,0.8510737,0.52907264,0.7645363,0.60961425,0.8048071,0.62234604,0.811173,0.6210345,0.81051725,0.6347426,0.8173713,0.6737628,0.8368814,0.6806333,0.84031665,0.70009226,0.85004616
7654,0.6323553,0.8161776,0.5926788,0.7963394,0.5620488,0.7810244,0.50379795,0.751899,0.58086646,0.7904332,0.6255833,0.81279165,0.55313826,0.7765691,0.5629692,0.7814846,0.57415044,0.7870752,0.5769477,0.78847384
8890,0.5820629,0.7910315,0.60506845,0.8025342,0.57949245,0.7897462,0.63370776,0.8168539,0.57743824,0.7887191,0.5872393,0.79361963,0.5783236,0.7891618,0.64834094,0.8241705,0.6614785,0.83073926,0.63849264,0.8192463
8916,0.6461602,0.82308006,0.6382226,0.8191113,0.63986087,0.81993043,0.5612279,0.78061396,0.59512234,0.79756117,0.56268966,0.78134483,0.5272171,0.7636086,0.59561753,0.79780877,0.5967734,0.7983867,0.5646541,0.78232706
9028,0.6443207,0.82216036,0.6153959,0.80769795,0.58871377,0.7943569,0.57624745,0.7881237,0.5606377,0.78031886,0.6121074,0.8060537,0.5753206,0.7876603,0.62834424,0.81417215,0.58428,0.79214,0.6134825,0.80674124
9066,0.6998968,0.8499484,0.6213126,0.8106563,0.5863278,0.7931639,0.54551256,0.7727563,0.62785494,0.8139275,0.620327,0.8101635,0.5325817,0.76629084,0.6156489,0.8078245,0.5987929,0.79939646,0.5704261,0.78521305
9445,0.74080837,0.8704042,0.7092104,0.8546052,0.66437066,0.8321853,0.64061105,0.8203055,0.71247005,0.856235,0.72150594,0.86075294,0.673942,0.83697104,0.7231735,0.86158675,0.7285522,0.8642761,0.7177698,0.85888493
9542,0.76158845,0.8807942,0.7117311,0.85586554,0.66235745,0.8311787,0.666433,0.8332165,0.73174673,0.86587334,0.70208275,0.8510414,0.6111929,0.8055965,0.71531427,0.85765713,0.6815921,0.84079605,0.6581565,0.82907826
9546,0.7266835,0.86334175,0.6493739,0.82468694,0.6052349,0.80261743,0.59475845,0.79737926,0.6694335,0.83471674,0.6953931,0.84769654,0.6264443,0.81322217,0.67869776,0.8393489,0.6293919,0.81469595,0.6644461,0.83222306
9547,0.63675225,0.8183761,0.61598647,0.80799323,0.590245,0.7951225,0.59385717,0.7969286,0.56749403,0.783747,0.55476165,0.7773808,0.5518366,0.7759183,0.5867462,0.7933731,0.6081108,0.8040554,0.5665493,0.78327465
9583,0.6375793,0.81878966,0.6114229,0.80571145,0.5923034,0.7961517,0.5959632,0.7979816,0.56317246,0.7815862,0.553061,0.7765305,0.52477264,0.7623863,0.5835484,0.7917742,0.6000352,0.8000176,0.5409689,0.77048445
9587,0.65753365,0.8287668,0.6539568,0.8269784,0.6269983,0.81349915,0.55354416,0.7767721,0.59559023,0.7977951,0.6528663,0.8264332,0.5828327,0.79141635,0.6320526,0.81602633,0.6220424,0.8110212,0.630364,0.815182
12037,0.67504776,0.8375239,0.7242799,0.86213994,0.6513976,0.8256988,0.63470036,0.81735015,0.6557009,0.82785046,0.68030983,0.8401549,0.6766958,0.8383479,0.726063,0.8630315,0.7179891,0.85899454,0.72536457,0.8626823
12116,0.6559778,0.82798886,0.61820316,0.8091016,0.6395862,0.8197931,0.5680136,0.78400683,0.61159384,0.8057969,0.68396133,0.8419807,0.62221706,0.8111085,0.6626381,0.8313191,0.6438762,0.8219381,0.6821716,0.8410858
12122,0.75476503,0.8773825,0.6747689,0.83738446,0.6857176,0.8428588,0.59607553,0.79803777,0.67574584,0.8378729,0.73199356,0.8659968,0.62646914,0.81323457,0.70326495,0.8516325,0.6785277,0.83926386,0.6904545,0.84522724
12124,0.662812,0.831406,0.59569585,0.7978479,0.612244,0.806122,0.54929674,0.77464837,0.5903343,0.79516715,0.705495,0.8527475,0.6122024,0.8061012,0.6372696,0.8186348,0.63613045,0.8180652,0.6764301,0.83821505
12141,0.72013617,0.8600681,0.60647064,0.8032353,0.60497427,0.80248713,0.5406687,0.77033436,0.65568435,0.8278422,0.7451972,0.8725986,0.6659709,0.83298546,0.66255385,0.8312769,0.67398345,0.8369917,0.7107466,0.85537326
12143,0.70750225,0.8537511,0.70410097,0.8520505,0.69516134,0.8475807,0.5864904,0.7932452,0.67586243,0.8379312,0.73245937,0.86622965,0.63399166,0.81699586,0.7017075,0.85085374,0.68388224,0.8419411,0.71219945,0.8560997
12149,0.7033239,0.8516619,0.69156337,0.8457817,0.6867376,0.84336877,0.5740185,0.78700924,0.69131196,0.845656,0.71216357,0.8560818,0.67324173,0.83662087,0.69858205,0.849291,0.663999,0.83199954,0.69018805,0.845094
12161,0.5733341,0.78666705,0.5248356,0.7624178,0.5382252,0.7691126,0.5298439,0.76492196,0.5332167,0.76660836,0.60324836,0.8016242,0.5485662,0.7742831,0.5859636,0.7929818,0.59642315,0.7982116,0.6008674,0.8004337
12252,0.5928873,0.79644364,0.6241486,0.8120743,0.5430263,0.77151316,0.58946115,0.79473054,0.5872867,0.79364336,0.5752084,0.7876042,0.5547155,0.77735776,0.63988054,0.81994027,0.63380754,0.81690377,0.6280128,0.8140064
12408,0.6113621,0.80568105,0.6441342,0.82206714,0.5604234,0.7802117,0.58465385,0.7923269,0.6016894,0.80084467,0.616035,0.8080175,0.61338794,0.806694,0.6392987,0.81964934,0.6294464,0.8147232,0.6387831,0.81939155
12409,0.642496,0.821248,0.6132778,0.8066389,0.5569986,0.7784993,0.542749,0.77137446,0.5941818,0.7970909,0.6475961,0.82379806,0.62068164,0.8103408,0.64523506,0.82261753,0.6104412,0.8052206,0.64850545,0.8242527
12410,0.7172467,0.8586234,0.72477865,0.8623893,0.7207681,0.86038405,0.6005628,0.8002814,0.67683667,0.83841836,0.6688316,0.8344158,0.6365274,0.8182637,0.70180213,0.85090107,0.66464794,0.83232397,0.6366276,0.81831384
12418,0.70936286,0.85468143,0.654212,0.827106,0.6668374,0.8334187,0.57959807,0.78979903,0.67429256,0.8371463,0.73693234,0.86846614,0.6640769,0.83203846,0.71097827,0.85548913,0.68349016,0.8417451,0.7114961,0.85574806
12422,0.69392097,0.8469605,0.6679155,0.8339578,0.6614572,0.8307286,0.6121381,0.806069,0.6716298,0.8358149,0.6766484,0.8383242,0.6321168,0.8160584,0.6696378,0.8348189,0.66157717,0.8307886,0.66717243,0.8335862
12435,0.5671496,0.7835748,0.525993,0.7629965,0.53198826,0.76599413,0.49591768,0.74795884,0.5148665,0.75743324,0.52894294,0.7644715,0.52657807,0.76328903,0.52546716,0.7627336,0.51950663,0.75975335,0.5192001,0.75960004
12436,0.695665,0.8478325,0.6418054,0.8209027,0.6253563,0.81267816,0.5798266,0.7899133,0.64828384,0.8241419,0.6427363,0.82136816,0.5888387,0.79441935,0.6722808,0.8361404,0.61607015,0.8080351,0.6112906,0.8056453
12437,0.6065428,0.8032714,0.59632075,0.7981604,0.59477586,0.79738796,0.55330956,0.7766548,0.5746908,0.7873454,0.617547,0.8087735,0.6055583,0.80277914,0.64352894,0.82176447,0.64666307,0.82333153,0.65247774,0.8262389
12447,0.7377013,0.86885065,0.74034303,0.87017155,0.6904496,0.8452248,0.6830864,0.8415432,0.70264614,0.85132307,0.7062018,0.8531009,0.6425866,0.8212933,0.70910823,0.8545541,0.70528924,0.8526446,0.6832739,0.84163696
12448,0.7787323,0.88936615,0.7224529,0.86122644,0.7344233,0.86721164,0.67947465,0.8397373,0.752327,0.8761635,0.78902054,0.89451027,0.684553,0.8422765,0.76932704,0.8846635,0.7253051,0.86265254,0.7360871,0.86804354
12449,0.71054095,0.8552705,0.62928045,0.8146402,0.64210284,0.8210514,0.5811456,0.79057276,0.6500443,0.82502216,0.7302117,0.86510587,0.5995734,0.7997867,0.6658526,0.8329263,0.6699189,0.83495945,0.6530694,0.8265347
12450,0.68630135,0.8431507,0.6135127,0.8067564,0.6114825,0.80574125,0.54052854,0.77026427,0.63993657,0.8199683,0.7003059,0.85015297,0.6269522,0.8134761,0.6472454,0.8236227,0.63053393,0.81526697,0.6684232,0.8342116
12451,0.68224084,0.8411204,0.6221886,0.8110943,0.6414441,0.82072204,0.48637003,0.74318504,0.65351033,0.82675517,0.6621264,0.8310632,0.52495396,0.762477,0.60626644,0.80313325,0.57009816,0.7850491,0.59439754,0.7971988
12452,0.73228174,0.86614084,0.65106267,0.82553136,0.69022787,0.84511393,0.5855611,0.7927805,0.6920807,0.84604037,0.7129997,0.85649985,0.5950871,0.7975435,0.68839157,0.8441958,0.65495694,0.82747847,0.672643,0.8363215
12453,0.66899264,0.8344963,0.65112734,0.82556367,0.6078988,0.80394936,0.5926012,0.7963006,0.6046549,0.80232745,0.6301763,0.81508815,0.5678259,0.78391296,0.6545871,0.8272935,0.59835297,0.79917645,0.6061833,0.80309165
12454,0.6485976,0.8242988,0.63190997,0.815955,0.55528706,0.77764356,0.5452007,0.77260035,0.69763434,0.84881717,0.65513456,0.8275673,0.6717588,0.8358794,0.6361314,0.8180657,0.63816184,0.81908095,0.61834323,0.8091716
12455,0.70624673,0.85312337,0.6233652,0.8116826,0.6675166,0.8337583,0.5941639,0.79708195,0.61273587,0.80636793,0.689525,0.8447625,0.56529355,0.7826468,0.6452981,0.82264906,0.6574767,0.82873833,0.6452711,0.82263553
12456,0.75810707,0.87905353,0.70156884,0.8507844,0.7233915,0.86169577,0.6468227,0.82341135,0.7068367,0.85341835,0.68405795,0.842029,0.61874795,0.809374,0.7095022,0.8547511,0.6681236,0.8340618,0.6608472,0.8304236
12457,0.69458824,0.8472941,0.64189696,0.8209485,0.6852182,0.8426091,0.56411904,0.78205955,0.6702179,0.83510894,0.77306646,0.88653326,0.6674955,0.83374774,0.70515835,0.8525792,0.6382679,0.81913394,0.67034256,0.8351713
12458,0.75738806,0.87869406,0.70882267,0.85441136,0.74997723,0.8749886,0.61856234,0.8092812,0.7100214,0.8550107,0.74539226,0.87269616,0.603006,0.801503,0.74489856,0.8724493,0.6779304,0.8389652,0.686402,0.84320104
12459,0.7289357,0.86446786,0.62490225,0.8124511,0.62875694,0.8143785,0.5435489,0.7717744,0.6925812,0.8462906,0.732676,0.866338,0.63571274,0.8178564,0.67520094,0.83760047,0.6327038,0.8163519,0.6745497,0.83727485
12460,0.7497184,0.8748592,0.6544735,0.8272368,0.689743,0.8448715,0.5887468,0.7943734,0.7389952,0.8694976,0.8328772,0.9164386,0.6897583,0.84487915,0.7482815,0.87414074,0.73434126,0.86717063,0.7544426,0.8772213
12461,0.7600223,0.88001114,0.6602434,0.8301217,0.71394926,0.8569746,0.62063664,0.81031835,0.68491346,0.8424567,0.7496717,0.87483585,0.5921405,0.7960702,0.7078026,0.85390127,0.6693597,0.83467984,0.6741482,0.8370741
12462,0.7147493,0.85737467,0.70198023,0.8509901,0.7284864,0.8642432,0.6182538,0.8091269,0.68982327,0.84491163,0.72208524,0.8610426,0.61145365,0.8057268,0.71238756,0.8561938,0.7284626,0.8642313,0.6988438,0.84942186
12463,0.7043514,0.8521757,0.6484801,0.8242401,0.6976237,0.84881186,0.5812638,0.7906319,0.6655334,0.8327667,0.7332406,0.8666203,0.64109755,0.8205488,0.6928077,0.84640384,0.6878742,0.8439371,0.6985815,0.8492907
12464,0.7268264,0.8634132,0.6288539,0.81442696,0.6873814,0.8436907,0.5765115,0.78825575,0.6749381,0.83746904,0.7526297,0.8763149,0.5910467,0.79552335,0.70128,0.85064,0.65798354,0.8289918,0.68204784,0.8410239
12465,0.7007208,0.8503604,0.73990273,0.86995137,0.69054145,0.84527075,0.6156835,0.8078418,0.7078533,0.85392666,0.6779783,0.83898914,0.70104927,0.85052466,0.7134894,0.8567447,0.7123622,0.8561811,0.7123997,0.85619986
12466,0.62050414,0.8102521,0.5579446,0.77897227,0.5591625,0.77958125,0.48217306,0.74108654,0.566147,0.78307354,0.6284313,0.81421566,0.5346587,0.76732934,0.57742715,0.7887136,0.5723057,0.78615284,0.5834466,0.7917233
12467,0.67315143,0.83657575,0.6337664,0.8168832,0.6380645,0.81903225,0.5833878,0.7916939,0.61163086,0.80581546,0.7231604,0.8615802,0.6140996,0.8070498,0.70841324,0.8542066,0.6611731,0.83058655,0.6701807,0.83509034
12468,0.741007,0.8705035,0.7048205,0.85241026,0.7039351,0.8519676,0.6133708,0.8066854,0.74002934,0.87001467,0.7233687,0.8616843,0.7177341,0.85886705,0.70989615,0.85494804,0.6836269,0.84181345,0.7126976,0.8563488
12469,0.5571481,0.77857405,0.57168955,0.7858448,0.5558275,0.77791375,0.5165372,0.7582686,0.54839665,0.7741983,0.5851488,0.7925744,0.5553601,0.77768004,0.599206,0.799603,0.6367878,0.8183939,0.6323018,0.8161509
12470,0.80281925,0.9014096,0.7081506,0.8540753,0.7585851,0.87929255,0.6463016,0.8231508,0.7613499,0.88067496,0.7637338,0.88186693,0.6552621,0.82763106,0.76945996,0.88473,0.64809763,0.8240488,0.7073427,0.8536713
12471,0.7358608,0.8679304,0.66136634,0.8306832,0.62815046,0.81407523,0.6661178,0.8330589,0.6592762,0.8296381,0.65725017,0.8286251,0.65412915,0.8270646,0.6893917,0.8446958,0.6654433,0.83272165,0.6843301,0.84216505
12472,0.7302844,0.8651422,0.7461033,0.87305164,0.6693602,0.8346801,0.6641657,0.83208287,0.71824,0.85912,0.71471477,0.8573574,0.65908957,0.8295448,0.7571758,0.8785879,0.7178407,0.85892034,0.7077748,0.85388744
12473,0.719736,0.859868,0.68562627,0.84281313,0.63926584,0.8196329,0.60920435,0.80460215,0.70948124,0.8547406,0.7375914,0.8687957,0.74267274,0.87133634,0.7076689,0.85383445,0.6574199,0.82870996,0.7304597,0.86522985
12474,0.5865723,0.79328614,0.59792876,0.7989644,0.58924633,0.79462314,0.56686395,0.783432,0.58280396,0.791402,0.6442735,0.82213676,0.5904056,0.7952028,0.6476659,0.823833,0.6579701,0.82898504,0.61354864,0.8067743
12475,0.69979155,0.8498958,0.66016364,0.8300818,0.6347457,0.81737286,0.6069438,0.8034719,0.6636948,0.8318474,0.65360504,0.8268025,0.621129,0.8105645,0.66666245,0.8333312,0.65290916,0.8264546,0.6355072,0.8177536
12476,0.68219066,0.8410953,0.64207613,0.82103807,0.6282937,0.8141469,0.55102086,0.77551043,0.6995915,0.84979576,0.7283539,0.864177,0.7371142,0.8685571,0.7079074,0.8539537,0.66994935,0.83497465,0.73485184,0.8674259
12477,0.69527435,0.8476372,0.6467489,0.82337445,0.631606,0.815803,0.6513952,0.8256976,0.67328453,0.83664227,0.71831083,0.8591554,0.6293466,0.8146733,0.71276927,0.85638463,0.66491926,0.8324596,0.7048944,0.8524472
12478,0.7320138,0.8660069,0.7001242,0.85006213,0.69064087,0.84532046,0.63351977,0.8167599,0.7004461,0.85022306,0.76343656,0.8817183,0.6750666,0.8375333,0.74575484,0.8728774,0.73642683,0.8682134,0.74106157,0.8705308
12479,0.62986517,0.8149326,0.59009564,0.7950478,0.6717075,0.83585376,0.5486921,0.77434605,0.5828427,0.79142135,0.6615278,0.83076394,0.55172014,0.7758601,0.6474824,0.8237412,0.6386173,0.81930864,0.6180352,0.8090176
12480,0.7259221,0.86296105,0.68062437,0.8403122,0.70901704,0.8545085,0.61453855,0.8072693,0.6645897,0.8322948,0.7006625,0.85033125,0.5943802,0.79719007,0.696131,0.8480655,0.64664954,0.8233248,0.6578108,0.8289054
12481,0.4466984,0.7233492,0.49371743,0.7468587,0.46129626,0.73064816,0.46904042,0.7345202,0.45185137,0.7259257,0.42822403,0.71411204,0.4845532,0.7422766,0.4879579,0.743979,0.49245575,0.74622786,0.5041784,0.7520892
12482,0.7337599,0.86687994,0.630484,0.815242,0.65201783,0.8260089,0.5606958,0.78034794,0.68096226,0.84048116,0.7538336,0.87691677,0.6399963,0.81999815,0.68950725,0.8447536,0.6564545,0.8282273,0.6815699,0.8407849
12483,0.7008319,0.85041595,0.7013819,0.85069096,0.6565092,0.8282546,0.6305996,0.8152998,0.66546005,0.83273005,0.7223493,0.86117464,0.692896,0.846448,0.71713877,0.8585694,0.7274685,0.86373425,0.7476479,0.87382394
12484,0.7127619,0.85638094,0.6347485,0.8173742,0.6438729,0.8219365,0.5403684,0.77018416,0.6966201,0.84831005,0.74065024,0.8703251,0.62764263,0.8138213,0.68027323,0.84013665,0.6374643,0.81873214,0.6867894,0.8433947
12485,0.65624905,0.8281245,0.6376302,0.8188151,0.6281321,0.81406605,0.53934264,0.7696713,0.6352815,0.8176408,0.7303114,0.8651557,0.6616522,0.8308261,0.6970192,0.8485096,0.6582937,0.82914686,0.69570863,0.8478543
12486,0.7472049,0.87360245,0.70502234,0.85251117,0.7074122,0.8537061,0.60297036,0.8014852,0.73269725,0.8663486,0.76029634,0.8801482,0.6817746,0.8408873,0.75491726,0.87745863,0.69951534,0.8497577,0.7143346,0.8571673
12487,0.78246826,0.89123416,0.7055275,0.8527638,0.7308705,0.86543524,0.607797,0.8038985,0.73277175,0.8663859,0.8123632,0.9061816,0.7151207,0.85756034,0.77744997,0.888725,0.7334528,0.8667264,0.77354634,0.88677317
12488,0.68965864,0.8448293,0.74194044,0.87097025,0.7384044,0.8692022,0.643998,0.821999,0.6954048,0.8477024,0.6760906,0.8380453,0.6235295,0.8117647,0.73909986,0.86954993,0.6705812,0.8352906,0.6676997,0.83384985
