,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
12472,0.79782915,0.8989146,0.75084984,0.8754249,0.71613204,0.858066,0.6663504,0.8331752,0.7568353,0.8784176,0.7712599,0.88562995,0.6725575,0.83627874,0.78900695,0.8945035,0.72354186,0.8617709,0.73282826,0.8664141
12473,0.70247686,0.8512384,0.67199457,0.8359973,0.63232434,0.81616217,0.624577,0.8122885,0.6715681,0.8357841,0.7043704,0.8521852,0.69354236,0.8467712,0.6999992,0.8499996,0.6880288,0.8440144,0.74216723,0.8710836
12474,0.617779,0.8088895,0.5975951,0.79879755,0.61705005,0.808525,0.59242594,0.796213,0.5721742,0.7860871,0.6368154,0.8184077,0.55774295,0.7788715,0.6337187,0.81685936,0.6453551,0.82267755,0.6051026,0.80255127
12475,0.7979411,0.89897054,0.6723137,0.83615685,0.6728454,0.8364227,0.61001813,0.80500907,0.73288465,0.8664423,0.7534838,0.8767419,0.655047,0.82752347,0.68660927,0.84330463,0.670143,0.8350715,0.7041863,0.85209316
12476,0.6790326,0.8395163,0.6452567,0.8226284,0.6216126,0.8108063,0.561027,0.7805135,0.70084286,0.8504214,0.70240575,0.85120285,0.7349676,0.8674838,0.7054345,0.8527173,0.6652403,0.83262014,0.72255933,0.86127967
12477,0.69301784,0.8465089,0.6598197,0.82990986,0.6573863,0.82869315,0.65639365,0.8281968,0.65052885,0.82526445,0.687281,0.8436405,0.6091548,0.8045774,0.70366395,0.851832,0.6679013,0.83395064,0.6931565,0.84657824
12478,0.75332487,0.87666243,0.6930188,0.8465094,0.7112559,0.85562795,0.62057143,0.8102857,0.7203047,0.86015236,0.784026,0.892013,0.65843815,0.8292191,0.7540015,0.87700075,0.72500205,0.862501,0.7406874,0.8703437
12479,0.6860832,0.8430416,0.60212064,0.8010603,0.6934515,0.84672576,0.53005326,0.7650266,0.6263867,0.8131933,0.68511415,0.8425571,0.5454286,0.77271426,0.65629137,0.8281457,0.6075876,0.8037938,0.6347996,0.8173998
12480,0.73972857,0.8698643,0.6924926,0.8462463,0.6946482,0.84732413,0.6405108,0.8202554,0.70223355,0.8511168,0.7386258,0.8693129,0.64025396,0.820127,0.72882736,0.8644137,0.6797191,0.83985955,0.6953401,0.8476701
12481,0.7511197,0.8755598,0.6603386,0.8301693,0.69935066,0.8496753,0.5926045,0.79630226,0.7033431,0.8516716,0.7825502,0.8912751,0.6466744,0.8233372,0.7332237,0.86661184,0.6886298,0.84431493,0.7262805,0.8631402
12482,0.7434144,0.8717072,0.6498767,0.82493836,0.6675294,0.8337647,0.55382365,0.77691185,0.72527534,0.86263764,0.76948935,0.88474464,0.64188397,0.820942,0.7019093,0.85095465,0.64693415,0.8234671,0.6943736,0.8471868
12483,0.7414431,0.8707216,0.7169768,0.85848844,0.7103691,0.85518456,0.66355526,0.83177763,0.6797818,0.8398909,0.71188307,0.85594153,0.6670221,0.83351105,0.718156,0.859078,0.7028271,0.85141355,0.71455014,0.85727507
12484,0.64719516,0.82359755,0.61245334,0.8062267,0.62620234,0.8131012,0.51313835,0.75656915,0.6229119,0.81145597,0.6033149,0.80165744,0.52644265,0.7632213,0.5985408,0.7992704,0.5734831,0.78674155,0.5663079,0.78315395
12485,0.65478075,0.8273904,0.63254297,0.8162715,0.6321163,0.81605816,0.55529046,0.77764523,0.62822145,0.81411076,0.72313756,0.8615688,0.65340495,0.8267025,0.6938882,0.8469441,0.6456865,0.82284325,0.6942086,0.8471043
12486,0.7560748,0.8780374,0.6957979,0.84789896,0.68734133,0.84367067,0.5960039,0.79800195,0.7279506,0.8639753,0.77496123,0.8874806,0.6949291,0.84746456,0.74723184,0.8736159,0.68097657,0.8404883,0.7329031,0.86645156
12487,0.7955128,0.8977564,0.7271329,0.86356646,0.7239036,0.8619518,0.5890249,0.79451245,0.74059725,0.8702986,0.78212607,0.89106303,0.6788318,0.8394159,0.7470244,0.8735122,0.702225,0.8511125,0.72144246,0.86072123
12488,0.7190594,0.85952973,0.7394937,0.86974686,0.7385051,0.86925256,0.6459211,0.82296056,0.7262225,0.86311126,0.7292621,0.86463106,0.64707005,0.823535,0.73667574,0.86833787,0.70711386,0.85355693,0.7059952,0.8529976
12489,0.64074814,0.8203741,0.6408667,0.8204334,0.61006594,0.80503297,0.5581542,0.7790771,0.60315514,0.80157757,0.6499373,0.82496864,0.6581576,0.8290788,0.65757006,0.82878506,0.6307156,0.8153578,0.6506174,0.8253087
12490,0.6288998,0.8144499,0.57325566,0.7866278,0.56574583,0.7828729,0.5390235,0.76951176,0.578984,0.789492,0.65658593,0.82829297,0.5794786,0.7897393,0.58572114,0.79286057,0.62205863,0.8110293,0.6207361,0.81036806
12491,0.7306185,0.86530924,0.6600679,0.83003396,0.67004883,0.8350244,0.6125813,0.8062906,0.6669711,0.83348554,0.7315626,0.8657813,0.6581638,0.8290819,0.70423114,0.8521156,0.69144386,0.84572196,0.709512,0.854756
12492,0.7236849,0.86184245,0.64827275,0.8241364,0.6711018,0.8355509,0.58292365,0.7914618,0.6524404,0.8262202,0.7063922,0.85319614,0.58341074,0.79170537,0.6760118,0.8380059,0.6366962,0.8183481,0.6096344,0.8048172
12493,0.6526041,0.82630205,0.6225107,0.81125534,0.62785566,0.8139278,0.579592,0.789796,0.6054195,0.80270976,0.70180154,0.85090077,0.64054275,0.8202714,0.6732939,0.8366469,0.67755497,0.8387775,0.6914816,0.8457408
12494,0.7498024,0.8749012,0.65600264,0.8280013,0.6458967,0.82294834,0.55609787,0.77804893,0.68327975,0.8416399,0.76887625,0.88443816,0.6484699,0.82423496,0.6879798,0.8439899,0.6789425,0.8394712,0.7139605,0.85698026
12495,0.7552787,0.87763935,0.7104262,0.8552131,0.66632855,0.8331643,0.6139593,0.80697966,0.73204046,0.8660202,0.81471455,0.9073573,0.71858716,0.8592936,0.76947975,0.8847399,0.7507051,0.87535256,0.7751238,0.8875619
12496,0.75564337,0.8778217,0.6635091,0.83175457,0.7034068,0.8517034,0.58083606,0.790418,0.7359351,0.86796755,0.81679416,0.9083971,0.68479526,0.84239763,0.7581471,0.87907356,0.74253607,0.87126803,0.773492,0.886746
12497,0.7703408,0.8851704,0.69961387,0.8498069,0.7086067,0.85430336,0.6578605,0.82893026,0.7276882,0.8638441,0.78421485,0.8921074,0.6683181,0.834159,0.7569735,0.87848675,0.72850204,0.864251,0.723373,0.86168647
12498,0.7995759,0.89978796,0.7551274,0.8775637,0.73068255,0.8653413,0.66034716,0.8301736,0.73813,0.869065,0.7702004,0.8851002,0.66352236,0.8317612,0.7778431,0.88892156,0.71973467,0.85986733,0.72079283,0.8603964
12499,0.6956011,0.84780055,0.67595094,0.8379755,0.6897733,0.84488666,0.5742183,0.78710914,0.7077458,0.8538729,0.7086806,0.8543403,0.6835408,0.8417704,0.7113304,0.8556652,0.63364816,0.8168241,0.6761266,0.8380633
12500,0.7411656,0.8705828,0.66482913,0.83241457,0.6390132,0.8195066,0.5837239,0.79186195,0.70605284,0.8530264,0.7445363,0.87226814,0.70200694,0.85100347,0.6991178,0.8495589,0.6655275,0.8327638,0.7185298,0.8592649
12501,0.6541928,0.8270964,0.60912,0.80456,0.6084286,0.8042143,0.5500765,0.77503824,0.6152607,0.80763036,0.6175016,0.8087508,0.5678789,0.7839395,0.59545547,0.7977277,0.5873597,0.79367983,0.59348994,0.79674494
12502,0.7559645,0.87798226,0.71995676,0.8599784,0.67304194,0.83652097,0.60566753,0.8028338,0.7662913,0.8831457,0.72714293,0.86357147,0.6996539,0.84982693,0.7397316,0.8698658,0.6502811,0.82514054,0.6810333,0.8405167
12503,0.61665595,0.808328,0.5656056,0.7828028,0.5949648,0.7974824,0.53246737,0.7662337,0.5661729,0.7830864,0.6364608,0.8182304,0.54735124,0.7736756,0.61121964,0.8056098,0.5998758,0.7999379,0.5676153,0.78380764
12504,0.734476,0.867238,0.6977534,0.8488767,0.687289,0.8436445,0.6350551,0.81752753,0.6701597,0.83507985,0.6880524,0.8440262,0.60818255,0.8040913,0.7173013,0.8586507,0.63477266,0.8173863,0.6266742,0.8133371
12505,0.6551695,0.82758474,0.61084485,0.8054224,0.6225819,0.811291,0.5736264,0.7868132,0.60304785,0.8015239,0.6508223,0.82541114,0.55505824,0.7775291,0.6192397,0.80961984,0.67495716,0.8374786,0.6491941,0.82459706
12506,0.71671396,0.85835695,0.66899467,0.83449733,0.65612984,0.8280649,0.6014305,0.8007152,0.6727737,0.83638686,0.7005435,0.85027176,0.64424515,0.8221226,0.6658417,0.83292085,0.65270615,0.8263531,0.67630565,0.8381528
12507,0.6801274,0.8400637,0.675315,0.8376575,0.70125556,0.8506278,0.58459955,0.79229975,0.69285536,0.8464277,0.7003831,0.8501916,0.6836494,0.8418247,0.6809912,0.8404956,0.6733881,0.83669406,0.69656575,0.8482829
12508,0.74432886,0.8721644,0.6252024,0.8126012,0.6286055,0.81430274,0.52607524,0.7630376,0.69902885,0.8495144,0.74118406,0.870592,0.6082698,0.8041349,0.66356987,0.83178496,0.5976864,0.7988432,0.65828323,0.8291416
12509,0.6478652,0.8239326,0.62406635,0.8120332,0.64825445,0.8241272,0.5865158,0.7932579,0.59580815,0.7979041,0.6670617,0.83353084,0.6001599,0.80007994,0.64694214,0.82347107,0.6592121,0.82960606,0.6547876,0.8273938
12510,0.65711796,0.828559,0.63549405,0.817747,0.6297314,0.8148657,0.6084999,0.80424994,0.6133195,0.80665976,0.67002046,0.83501023,0.6078104,0.8039052,0.6654969,0.8327484,0.65264505,0.82632256,0.6645099,0.83225495
12511,0.6444985,0.8222493,0.6225276,0.8112638,0.61192703,0.8059635,0.5192268,0.7596134,0.5734436,0.7867218,0.647117,0.8235585,0.5541584,0.7770792,0.60376394,0.80188197,0.61310625,0.8065531,0.58869845,0.7943492
12512,0.70709664,0.8535483,0.6747099,0.83735496,0.6102499,0.80512494,0.61446965,0.8072348,0.648185,0.8240925,0.59912264,0.7995613,0.5943041,0.79715204,0.64854705,0.8242735,0.66183984,0.8309199,0.6181338,0.8090669
12513,0.6608711,0.8304355,0.5988423,0.7994212,0.6233363,0.81166816,0.5745904,0.7872952,0.60213816,0.8010691,0.660126,0.830063,0.58181846,0.79090923,0.6441782,0.8220891,0.62574434,0.8128722,0.6259428,0.8129714
12514,0.75334144,0.8766707,0.7295563,0.86477816,0.71485174,0.85742587,0.6478107,0.82390535,0.7338614,0.8669307,0.7402698,0.8701349,0.6444717,0.8222358,0.73138535,0.8656927,0.679748,0.839874,0.6876287,0.8438144
12515,0.7413249,0.87066245,0.6707152,0.8353576,0.6582631,0.82913154,0.558415,0.77920747,0.7004745,0.85023725,0.7540637,0.87703186,0.634207,0.8171035,0.7037364,0.8518682,0.67967534,0.8398377,0.6997982,0.8498991
12516,0.7665478,0.8832739,0.69216543,0.8460827,0.7139944,0.8569972,0.63996935,0.8199847,0.72419024,0.8620951,0.71776116,0.8588806,0.66104203,0.830521,0.73649454,0.8682473,0.6439994,0.82199967,0.6976005,0.84880024
12518,0.7238015,0.86190075,0.7449018,0.8724509,0.72870976,0.86435485,0.6761819,0.83809096,0.75756985,0.8787849,0.71042013,0.85521007,0.7217469,0.86087346,0.7712874,0.8856437,0.7204615,0.86023074,0.72665477,0.8633274
12519,0.6838263,0.84191316,0.622473,0.8112365,0.59918076,0.79959035,0.5352718,0.76763594,0.61464894,0.80732447,0.6404954,0.8202477,0.57217073,0.78608537,0.63834417,0.8191721,0.5841116,0.7920558,0.5984181,0.79920906
12520,0.7588451,0.87942255,0.6954688,0.8477344,0.6781217,0.83906084,0.621199,0.8105995,0.6968698,0.8484349,0.7598038,0.8799019,0.65199643,0.8259982,0.71396714,0.85698354,0.6857801,0.84289,0.74167156,0.8708358
12521,0.79724824,0.8986241,0.67123914,0.83561957,0.678882,0.839441,0.58393353,0.7919668,0.74217534,0.8710877,0.78071856,0.8903593,0.66949403,0.834747,0.7261147,0.8630574,0.6369946,0.8184973,0.7189772,0.8594886
12523,0.68761146,0.84380573,0.65905005,0.829525,0.6605272,0.8302636,0.6060927,0.80304635,0.62437165,0.8121858,0.7063576,0.8531788,0.615856,0.80792797,0.69652724,0.8482636,0.6769428,0.8384714,0.6856667,0.84283334
12525,0.8075072,0.90375364,0.7192912,0.8596456,0.7383202,0.86916006,0.6040764,0.8020382,0.8085128,0.9042564,0.8202957,0.91014785,0.73998606,0.86999303,0.774426,0.887213,0.7186481,0.85932404,0.7662084,0.8831042
12526,0.73595726,0.86797863,0.66534746,0.8326737,0.6736294,0.8368147,0.64013517,0.8200676,0.646343,0.8231715,0.7217829,0.86089146,0.62587607,0.81293803,0.6947887,0.84739435,0.6757322,0.83786607,0.6933086,0.8466543
12527,0.746947,0.8734735,0.68236566,0.8411828,0.6616187,0.83080935,0.60374725,0.8018736,0.7003063,0.85015315,0.7540144,0.8770072,0.6524538,0.8262269,0.72513384,0.86256695,0.70816815,0.8540841,0.6876658,0.8438329
12528,0.6692729,0.83463645,0.67362463,0.8368123,0.6811074,0.8405537,0.59170675,0.7958534,0.66081357,0.8304068,0.70433664,0.8521683,0.60786706,0.8039335,0.71088195,0.855441,0.6898961,0.84494805,0.6725149,0.83625746
12529,0.76038444,0.8801922,0.6383505,0.81917524,0.64972216,0.82486105,0.574635,0.7873175,0.6808722,0.8404361,0.7181508,0.8590754,0.6036402,0.8018201,0.67980516,0.8399026,0.59569013,0.79784507,0.64457077,0.8222854
12530,0.5810142,0.7905071,0.54507947,0.77253973,0.5337237,0.76686186,0.50999975,0.7549999,0.49151903,0.7457595,0.49796167,0.7489808,0.45355803,0.726779,0.5001598,0.7500799,0.487498,0.743749,0.5004703,0.75023514
12531,0.6618541,0.830927,0.6587137,0.82935685,0.63424134,0.8171207,0.545345,0.77267253,0.6390565,0.8195282,0.6903944,0.8451972,0.6313176,0.8156588,0.6365042,0.8182521,0.6385026,0.8192513,0.65382004,0.82691
12532,0.74284804,0.871424,0.6135342,0.8067671,0.65552324,0.82776165,0.54285836,0.7714292,0.661921,0.8309605,0.7203745,0.8601873,0.5802659,0.79013294,0.6542965,0.82714826,0.6026272,0.80131364,0.6486752,0.8243376
12533,0.74111044,0.8705552,0.6437515,0.82187575,0.6313255,0.81566274,0.54192466,0.77096236,0.6946207,0.84731036,0.7567922,0.8783961,0.6311519,0.81557596,0.7033358,0.8516679,0.6148982,0.8074491,0.6900005,0.84500027
12565,0.7792822,0.8896411,0.72649205,0.863246,0.70012265,0.8500613,0.65210104,0.8260505,0.7260155,0.8630078,0.7627915,0.88139576,0.6818578,0.8409289,0.7616135,0.88080674,0.696871,0.8484355,0.7381414,0.8690707
12656,0.734362,0.867181,0.7344402,0.8672201,0.65081453,0.82540727,0.58423096,0.79211545,0.717997,0.85899854,0.7307695,0.86538476,0.6731149,0.83655745,0.73661125,0.8683056,0.67135984,0.8356799,0.72136486,0.8606824
12674,0.7509987,0.87549937,0.69805217,0.8490261,0.70991516,0.8549576,0.5857223,0.79286116,0.7092873,0.85464364,0.774488,0.887244,0.64204884,0.8210244,0.7163738,0.8581869,0.68311584,0.8415579,0.709818,0.854909
12687,0.65763617,0.8288181,0.68328285,0.8416414,0.6124767,0.80623835,0.58356446,0.79178226,0.65878224,0.8293911,0.7127565,0.85637826,0.6806489,0.84032446,0.73530924,0.8676546,0.7210823,0.86054116,0.71761274,0.8588064
12736,0.8086673,0.90433365,0.68896574,0.8444829,0.6565479,0.82827395,0.6396061,0.81980306,0.748861,0.87443054,0.74090105,0.8704505,0.67846406,0.839232,0.7337799,0.86688995,0.6884546,0.8442273,0.71461165,0.8573058
13078,0.69200146,0.84600073,0.61338127,0.80669063,0.6167115,0.80835575,0.5559044,0.7779522,0.65968263,0.8298413,0.72106093,0.8605305,0.61176544,0.8058827,0.688015,0.8440075,0.6007623,0.8003812,0.6534256,0.8267128
13080,0.73861307,0.86930656,0.7306725,0.86533624,0.6895447,0.84477234,0.6200925,0.81004626,0.7071656,0.8535828,0.71847624,0.85923815,0.6558169,0.82790846,0.7427162,0.8713581,0.70637095,0.8531855,0.68737173,0.84368587
13146,0.7673658,0.8836829,0.7108346,0.8554173,0.63975924,0.81987965,0.62828994,0.81414497,0.7091639,0.85458195,0.7205093,0.86025465,0.6928153,0.84640765,0.7089884,0.8544942,0.74924403,0.874622,0.7422993,0.87114966
13147,0.7873804,0.8936902,0.7075393,0.85376966,0.6754465,0.83772326,0.65121955,0.8256098,0.7334831,0.86674154,0.70496225,0.8524811,0.67168677,0.8358434,0.6960075,0.84800375,0.68868756,0.8443438,0.69333935,0.8466697
13148,0.7338213,0.86691064,0.6559432,0.8279716,0.66953313,0.83476657,0.56706023,0.7835301,0.74545,0.872725,0.71694386,0.85847193,0.6215555,0.8107778,0.70111763,0.8505588,0.5795331,0.78976655,0.6361997,0.81809986
13149,0.64271164,0.8213558,0.58757836,0.79378915,0.5412259,0.77061296,0.49364918,0.7468246,0.6115782,0.8057891,0.55243766,0.77621883,0.4861167,0.7430583,0.54405975,0.7720299,0.5484948,0.7742474,0.5329177,0.76645887
13150,0.7639619,0.88198096,0.74115497,0.87057745,0.7356062,0.8678031,0.6880629,0.84403145,0.7568477,0.8784238,0.7192378,0.8596189,0.69051516,0.8452576,0.7561818,0.87809086,0.6905468,0.8452734,0.7276863,0.86384314
13196,0.71121,0.855605,0.70417875,0.8520894,0.61059487,0.80529743,0.5799122,0.7899561,0.6455283,0.82276416,0.6440307,0.82201535,0.6137174,0.80685866,0.6490582,0.8245291,0.6004102,0.8002051,0.6164255,0.80821276
13382,0.6698783,0.8349391,0.62571216,0.8128561,0.6291475,0.81457376,0.5994619,0.79973096,0.6286283,0.8143141,0.70647824,0.8532391,0.66546667,0.83273333,0.65954834,0.82977414,0.68404067,0.84202033,0.7186025,0.8593012
13461,0.6919222,0.8459611,0.6703416,0.8351708,0.6641787,0.83208936,0.5775864,0.7887932,0.6505432,0.8252716,0.6343986,0.8171993,0.6107403,0.80537015,0.6479064,0.8239532,0.63885224,0.8194261,0.61957204,0.809786
13475,0.76026666,0.88013333,0.6976948,0.8488474,0.6946986,0.8473493,0.6399231,0.81996155,0.723372,0.861686,0.762651,0.8813255,0.6892381,0.84461904,0.7443096,0.87215483,0.6955707,0.84778535,0.7311083,0.86555415
13477,0.7112466,0.8556233,0.6387199,0.81935996,0.6732736,0.8366368,0.5538784,0.7769392,0.65551364,0.8277568,0.71284664,0.8564233,0.6238735,0.81193674,0.6668337,0.8334168,0.60355353,0.80177677,0.6691164,0.8345582
13537,0.79661274,0.89830637,0.73844564,0.8692228,0.7159091,0.85795456,0.6940258,0.8470129,0.76519287,0.88259643,0.73135376,0.8656769,0.6883992,0.8441996,0.7395825,0.86979127,0.6713878,0.8356939,0.72061336,0.8603067
13893,0.78642535,0.8932127,0.71451885,0.8572594,0.71797496,0.85898745,0.6337212,0.81686056,0.7412542,0.8706271,0.7233207,0.86166036,0.6394194,0.81970966,0.72572446,0.8628622,0.64018357,0.8200918,0.68055093,0.84027547
13897,0.7001503,0.8500751,0.6006127,0.8003063,0.6069721,0.80348605,0.54589427,0.77294713,0.5819236,0.7909618,0.5313798,0.7656899,0.45177102,0.7258855,0.5868123,0.7934061,0.5501095,0.77505475,0.5016557,0.75082785
14744,0.7484107,0.87420535,0.6818181,0.84090906,0.7032,0.8516,0.68016493,0.84008247,0.67275786,0.83637893,0.694312,0.847156,0.6471337,0.82356685,0.6894866,0.8447433,0.7047575,0.8523787,0.6994556,0.8497278
14862,0.76523924,0.8826196,0.6810965,0.8405483,0.6413456,0.8206728,0.6407221,0.820361,0.71012366,0.8550618,0.67077625,0.8353881,0.61953425,0.8097671,0.72038627,0.86019313,0.66870666,0.8343533,0.6665927,0.83329636
14882,0.79094183,0.8954709,0.72852117,0.86426055,0.7362035,0.8681017,0.6587204,0.8293602,0.76319,0.881595,0.74641573,0.87320787,0.64436734,0.82218367,0.7649379,0.88246894,0.693591,0.8467955,0.71552604,0.85776305
14890,0.7496234,0.8748117,0.6652074,0.8326037,0.64137983,0.8206899,0.59138286,0.79569143,0.7275017,0.8637508,0.7864357,0.89321786,0.6637299,0.83186495,0.7634251,0.88171256,0.6880903,0.84404516,0.72948873,0.86474437
14906,0.72333974,0.8616699,0.66852,0.83426,0.6377953,0.81889766,0.65502274,0.82751137,0.6679909,0.83399546,0.5843191,0.79215956,0.58982384,0.7949119,0.64354235,0.82177114,0.6039898,0.8019949,0.5787519,0.78937596
14907,0.640976,0.820488,0.62042534,0.8102127,0.5715965,0.78579825,0.5203068,0.7601534,0.657354,0.828677,0.5949908,0.79749537,0.58161247,0.79080623,0.6523621,0.82618105,0.5689796,0.7844898,0.5726465,0.78632325
14914,0.72196925,0.8609846,0.5986552,0.7993276,0.58458877,0.7922944,0.5553992,0.7776996,0.6370716,0.8185358,0.6557195,0.82785976,0.5523696,0.7761848,0.60350364,0.80175185,0.5803585,0.79017925,0.5757892,0.7878946
14916,0.7328566,0.86642826,0.7169332,0.8584666,0.6297949,0.8148974,0.63333976,0.8166699,0.6571083,0.82855415,0.66631085,0.8331554,0.61947274,0.8097364,0.69393885,0.8469694,0.6620306,0.8310153,0.67139363,0.8356968
14930,0.74954927,0.87477463,0.6258472,0.8129236,0.6655703,0.8327851,0.57077473,0.7853874,0.7138454,0.8569227,0.7529042,0.8764521,0.6654116,0.8327058,0.68736947,0.84368473,0.6436359,0.821818,0.7196933,0.85984665
14932,0.6797341,0.83986706,0.65785766,0.8289288,0.63032913,0.81516457,0.5574832,0.7787416,0.6551772,0.82758856,0.72233677,0.8611684,0.6729743,0.8364872,0.6921233,0.84606165,0.7112327,0.85561633,0.71457946,0.85728973
14939,0.74960184,0.8748009,0.6580746,0.8290373,0.6752124,0.8376062,0.58952665,0.7947633,0.68586314,0.84293157,0.76915646,0.8845782,0.6669209,0.83346045,0.6929447,0.8464724,0.66149306,0.83074653,0.75176823,0.8758841
