,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Score
12037,0.69199586,0.8459979,0.69212294,0.84606147,0.6596477,0.82982385,0.5954501,0.7977251,0.66965145,0.83482575,0.6854731,0.84273654,0.65581274,0.82790637,0.6956905,0.84784526,0.6922992,0.84614956,0.6893978,0.8446989
12116,0.6532337,0.8266169,0.5933232,0.7966616,0.6272011,0.81360054,0.5590942,0.7795471,0.60883826,0.80441916,0.68989646,0.84494823,0.6310048,0.8155024,0.64518917,0.8225946,0.6496616,0.8248308,0.6991395,0.84956974
12122,0.7769716,0.8884858,0.67314863,0.8365743,0.68471736,0.8423587,0.5947779,0.7973889,0.6992155,0.8496077,0.73695934,0.86847967,0.6176021,0.80880105,0.70006955,0.8500348,0.6651467,0.83257335,0.6776804,0.8388402
12124,0.68378556,0.8418928,0.62306756,0.8115338,0.64613616,0.8230681,0.57807267,0.78903633,0.60336983,0.8016849,0.6874304,0.8437152,0.59260285,0.7963014,0.64244807,0.82122403,0.6409319,0.8204659,0.6651471,0.83257353
12141,0.7022438,0.8511219,0.633632,0.816816,0.62627137,0.8131357,0.55579597,0.77789795,0.64288557,0.8214428,0.66033345,0.8301667,0.6280992,0.8140496,0.6228597,0.81142986,0.62226236,0.8111312,0.62442887,0.81221443
12143,0.6600252,0.83001256,0.6860304,0.8430152,0.6407268,0.8203634,0.5422479,0.77112395,0.6383431,0.81917155,0.6632557,0.83162785,0.5639042,0.78195214,0.6669683,0.8334842,0.6198871,0.80994356,0.63532245,0.8176612
12149,0.71437013,0.85718507,0.7129419,0.85647094,0.702435,0.8512175,0.6218438,0.8109219,0.6831955,0.84159774,0.6649504,0.8324752,0.66194737,0.8309737,0.7044444,0.8522222,0.67145735,0.83572865,0.6799143,0.8399571
12161,0.6838452,0.84192264,0.629148,0.814574,0.620201,0.8101005,0.5790882,0.7895441,0.650481,0.8252405,0.68302107,0.84151053,0.6252434,0.8126217,0.6704327,0.83521634,0.62700766,0.81350386,0.6390238,0.8195119
12252,0.6997604,0.8498802,0.71417344,0.8570867,0.64833754,0.8241688,0.6619938,0.8309969,0.6808237,0.84041184,0.6658044,0.8329022,0.6483643,0.82418215,0.7259171,0.86295855,0.6916671,0.84583354,0.69601834,0.84800917
12408,0.62731004,0.813655,0.6535629,0.82678145,0.5871231,0.7935616,0.57910466,0.78955233,0.6012193,0.80060965,0.6321863,0.81609315,0.6009072,0.8004536,0.6395459,0.81977296,0.63224393,0.81612194,0.6501073,0.8250537
12409,0.7193928,0.8596964,0.6258551,0.81292754,0.61636686,0.80818343,0.5653503,0.78267515,0.635851,0.8179255,0.70081526,0.8504076,0.58859867,0.79429936,0.670512,0.835256,0.6081399,0.80406994,0.642303,0.8211515
12410,0.76552016,0.88276005,0.76188034,0.8809402,0.72545147,0.86272573,0.64916027,0.82458013,0.7224021,0.86120105,0.7294618,0.8647309,0.6864585,0.8432293,0.7644334,0.8822167,0.7094077,0.85470384,0.710384,0.855192
12418,0.6605272,0.8302636,0.6004063,0.80020314,0.58355665,0.7917783,0.5582864,0.7791432,0.59383583,0.7969179,0.6454592,0.8227296,0.6017318,0.8008659,0.6222578,0.8111289,0.59806406,0.79903203,0.61618537,0.8080927
12422,0.6460034,0.82300174,0.60683286,0.80341643,0.58967024,0.7948351,0.5155401,0.75777006,0.6370288,0.8185144,0.64869446,0.82434726,0.59865975,0.7993299,0.6111891,0.80559456,0.6101332,0.8050666,0.629285,0.8146425
12435,0.65117323,0.8255866,0.60029995,0.80015,0.5854409,0.79272044,0.57046664,0.7852333,0.61081,0.805405,0.621199,0.8105995,0.6173694,0.8086847,0.5968683,0.79843414,0.58853066,0.79426533,0.6192898,0.80964494
12436,0.7321902,0.86609507,0.660933,0.8304665,0.64547896,0.8227395,0.6072383,0.80361915,0.6831806,0.8415903,0.6748191,0.83740956,0.599344,0.799672,0.699209,0.8496045,0.6223239,0.81116194,0.637882,0.818941
12437,0.70570207,0.85285103,0.6622075,0.83110374,0.63041115,0.8152056,0.5810408,0.7905204,0.6864541,0.843227,0.7174996,0.8587498,0.6515771,0.82578856,0.70857453,0.85428727,0.67859346,0.8392967,0.70581865,0.8529093
12447,0.7660031,0.88300157,0.743589,0.87179446,0.7027026,0.85135126,0.6918373,0.84591866,0.7099651,0.85498255,0.7019627,0.85098135,0.6538049,0.82690245,0.7149725,0.85748625,0.7161037,0.85805184,0.68694896,0.8434745
12448,0.79343855,0.8967193,0.7257377,0.86286885,0.73002976,0.8650149,0.6976261,0.84881306,0.75838524,0.8791926,0.7951926,0.8975963,0.69016325,0.8450816,0.79827136,0.8991357,0.7516271,0.87581354,0.75730467,0.87865233
12449,0.7078223,0.85391116,0.618485,0.8092425,0.5998709,0.79993546,0.5433136,0.7716568,0.67291003,0.836455,0.74088496,0.8704425,0.61223173,0.80611587,0.6641816,0.8320908,0.6396301,0.81981504,0.6529726,0.8264863
12450,0.71879625,0.8593981,0.65032345,0.8251617,0.6485301,0.82426506,0.57410586,0.7870529,0.6563132,0.8281566,0.71112394,0.855562,0.63014734,0.81507367,0.66723335,0.8336167,0.6332983,0.81664914,0.67442167,0.83721083
12451,0.6921244,0.8460622,0.6598552,0.82992756,0.6551398,0.8275699,0.55009204,0.775046,0.64111614,0.8205581,0.6044729,0.80223644,0.5518213,0.7759106,0.6173365,0.80866826,0.5900672,0.7950336,0.5627186,0.7813593
12452,0.71554077,0.8577704,0.6286228,0.8143114,0.62992084,0.8149604,0.59139985,0.79569995,0.6438165,0.82190824,0.6557462,0.8278731,0.5871724,0.7935862,0.66513723,0.83256865,0.61250603,0.806253,0.6279588,0.8139794
12453,0.7688951,0.8844476,0.71923864,0.8596193,0.68871415,0.8443571,0.6477674,0.8238837,0.70316374,0.8515819,0.70774853,0.85387427,0.64522624,0.8226131,0.72717035,0.8635852,0.66647804,0.833239,0.67975146,0.8398757
12454,0.7821481,0.89107406,0.6696932,0.8348466,0.6599839,0.82999194,0.5979985,0.79899925,0.7490682,0.87453413,0.754133,0.8770665,0.67526615,0.8376331,0.7178625,0.85893124,0.6765704,0.8382852,0.70296276,0.8514814
12455,0.7764136,0.88820684,0.6922107,0.84610534,0.7194799,0.85973996,0.6163289,0.8081645,0.6961199,0.84805995,0.7587211,0.87936056,0.64087725,0.8204386,0.7210784,0.8605392,0.70404035,0.85202014,0.71673363,0.85836685
12456,0.792002,0.896001,0.7118145,0.85590726,0.7261031,0.86305153,0.64019895,0.8200995,0.7218021,0.86090106,0.7304026,0.8652013,0.66277874,0.83138937,0.7262208,0.8631104,0.6688813,0.83444065,0.7010324,0.8505162
12457,0.7145139,0.85725695,0.6893099,0.8446549,0.6763409,0.8381704,0.61884016,0.8094201,0.6888939,0.84444696,0.71842337,0.8592117,0.69915754,0.84957874,0.7177593,0.8588797,0.67911065,0.8395553,0.66540956,0.8327048
12458,0.8114536,0.9057268,0.7203747,0.86018735,0.73494,0.86747,0.6436346,0.8218173,0.7341967,0.86709833,0.77226734,0.8861337,0.64642644,0.8232132,0.7546498,0.87732494,0.6726937,0.83634686,0.70188224,0.8509411
12459,0.74568665,0.8728433,0.64802086,0.82401043,0.624804,0.812402,0.56965613,0.78482807,0.6914401,0.84572005,0.7573273,0.87866366,0.68352985,0.8417649,0.70238936,0.8511947,0.63800573,0.81900287,0.6949495,0.84747475
12460,0.76430225,0.8821511,0.67561466,0.8378073,0.67693967,0.83846986,0.5900812,0.7950406,0.73338795,0.866694,0.82436275,0.9121814,0.6964192,0.8482096,0.74528533,0.87264264,0.7369547,0.86847734,0.7505982,0.8752991
12461,0.75813544,0.8790677,0.64922965,0.8246148,0.6820037,0.84100187,0.59492636,0.7974632,0.6813357,0.84066784,0.76252866,0.8812643,0.6256591,0.81282955,0.6906246,0.8453123,0.66761935,0.8338097,0.6880496,0.8440248
12462,0.72220755,0.8611038,0.686213,0.8431065,0.7064523,0.8532262,0.586777,0.7933885,0.66398996,0.831995,0.7314454,0.86572266,0.6037758,0.80188787,0.69102097,0.8455105,0.6963184,0.8481592,0.6825813,0.84129065
12463,0.69342077,0.8467104,0.6426276,0.8213138,0.67277914,0.83638954,0.5606769,0.7803384,0.66801775,0.8340089,0.7449895,0.87249476,0.67274666,0.8363733,0.6895089,0.84475446,0.6878609,0.8439305,0.70495176,0.8524759
12464,0.7635313,0.88176566,0.67563975,0.8378199,0.683201,0.84160054,0.625211,0.8126055,0.7276255,0.86381274,0.76784545,0.8839227,0.66902447,0.83451223,0.7209044,0.8604522,0.70182955,0.8509148,0.72456,0.86228
12465,0.76795375,0.8839769,0.71334386,0.8566719,0.68352747,0.84176373,0.63219553,0.81609774,0.6916386,0.8458193,0.7164901,0.858245,0.6555382,0.8277691,0.6955668,0.8477834,0.668495,0.83424747,0.6859821,0.84299105
12466,0.6482761,0.82413805,0.5659434,0.78297174,0.57426655,0.7871333,0.49230915,0.74615455,0.60085905,0.8004295,0.66082335,0.8304117,0.5657499,0.78287494,0.5998911,0.7999456,0.57186174,0.7859309,0.60789335,0.8039467
12467,0.64986044,0.8249302,0.6512683,0.8256341,0.6399095,0.81995475,0.6201883,0.8100941,0.5978225,0.7989112,0.66164905,0.8308245,0.6114025,0.80570126,0.7145629,0.85728145,0.689522,0.844761,0.6537993,0.82689965
12468,0.68334085,0.8416704,0.63437855,0.8171893,0.64246094,0.8212305,0.540524,0.770262,0.6987821,0.84939104,0.70076853,0.85038424,0.67828643,0.8391432,0.65926266,0.8296313,0.64970493,0.82485247,0.66680264,0.8334013
12469,0.5607592,0.7803796,0.6170529,0.80852646,0.5522882,0.7761441,0.5345316,0.7672658,0.57373834,0.78686917,0.60077447,0.80038726,0.5904963,0.79524815,0.638394,0.819197,0.6825566,0.8412783,0.6731123,0.83655614
12470,0.803095,0.9015475,0.7460247,0.87301236,0.7476859,0.87384295,0.65742445,0.8287122,0.79139054,0.89569527,0.8173109,0.90865546,0.7260134,0.8630067,0.8198701,0.90993506,0.71199924,0.8559996,0.7706069,0.88530344
12471,0.8232293,0.91161466,0.7505505,0.87527525,0.7002356,0.8501178,0.6499486,0.8249743,0.7968813,0.89844066,0.8108785,0.90543926,0.73346114,0.8667306,0.7889946,0.8944973,0.73946726,0.86973363,0.7957367,0.89786834
12472,0.785726,0.89286304,0.7673292,0.8836646,0.70768714,0.85384357,0.67020094,0.8351005,0.74551153,0.87275577,0.77014637,0.8850732,0.668574,0.834287,0.80271775,0.90135884,0.7541536,0.8770768,0.7463696,0.8731848
12473,0.724957,0.8624785,0.7054817,0.8527409,0.66621107,0.83310556,0.66154045,0.83077025,0.70568633,0.85284317,0.69931847,0.8496592,0.7030994,0.85154974,0.71860516,0.8593026,0.67627144,0.8381357,0.70903575,0.8545179
12474,0.61785346,0.8089267,0.59369427,0.7968471,0.6112625,0.8056313,0.57276946,0.7863847,0.58163774,0.79081887,0.6782887,0.83914435,0.5943887,0.79719436,0.638982,0.819491,0.6462062,0.8231031,0.6369939,0.81849694
12475,0.673766,0.836883,0.6411667,0.82058334,0.6079129,0.80395645,0.6002999,0.8001499,0.6372736,0.8186368,0.65428543,0.8271427,0.6386302,0.8193151,0.65141916,0.8257096,0.675868,0.837934,0.63985676,0.8199284
12476,0.7315768,0.8657884,0.6717521,0.83587605,0.6488475,0.8244238,0.5765011,0.78825057,0.7328106,0.8664053,0.7450086,0.8725043,0.7202087,0.8601043,0.73061645,0.8653082,0.67446953,0.83723474,0.7157821,0.8578911
12477,0.63950837,0.8197542,0.59176946,0.7958847,0.58575463,0.7928773,0.61712676,0.80856335,0.5821507,0.79107535,0.6404066,0.8202033,0.58685577,0.7934279,0.63923216,0.8196161,0.63241404,0.81620705,0.6658906,0.8329453
12478,0.7274583,0.8637291,0.6501864,0.8250932,0.63415086,0.81707543,0.6190212,0.8095106,0.67294776,0.8364739,0.7279676,0.8639838,0.62084574,0.8104229,0.7020793,0.85103965,0.68783176,0.8439159,0.6926007,0.84630036
12479,0.6433602,0.82168007,0.5810473,0.79052365,0.5981813,0.7990906,0.5019739,0.75098693,0.5859162,0.79295814,0.67147684,0.8357384,0.5542533,0.77712667,0.62037563,0.8101878,0.6215315,0.81076574,0.6221675,0.8110838
12480,0.731856,0.865928,0.6825741,0.841287,0.69331837,0.8466592,0.61603177,0.8080159,0.67056715,0.8352836,0.7287005,0.86435026,0.6094407,0.80472034,0.70776784,0.8538839,0.65890396,0.829452,0.6609883,0.83049417
12481,0.73510915,0.86755455,0.6902609,0.84513044,0.69320714,0.8466036,0.6585616,0.8292808,0.6856098,0.8428049,0.7190721,0.85953605,0.6556824,0.82784116,0.7284125,0.86420625,0.7219872,0.8609936,0.7184334,0.8592167
12482,0.7538074,0.8769037,0.68274915,0.8413746,0.66919184,0.8345959,0.6008225,0.8004112,0.73351645,0.8667582,0.7774806,0.8887403,0.6993382,0.8496691,0.7241101,0.86205506,0.68557906,0.84278953,0.71935517,0.85967755
12483,0.69459254,0.84729624,0.68535316,0.8426766,0.65031207,0.82515603,0.6093006,0.8046503,0.6606947,0.83034736,0.72509384,0.8625469,0.669127,0.8345635,0.7039732,0.8519866,0.70703274,0.85351634,0.7200541,0.8600271
12484,0.66323566,0.83161783,0.634441,0.8172205,0.6412749,0.82063746,0.5110127,0.75550634,0.6596829,0.8298415,0.6492729,0.82463646,0.5516578,0.7758289,0.63641024,0.8182051,0.6002814,0.80014074,0.61888444,0.8094422
12485,0.6886608,0.84433043,0.65615344,0.8280767,0.64568913,0.82284456,0.57511836,0.78755915,0.65466,0.82733,0.7327118,0.8663559,0.6707863,0.8353932,0.7085168,0.8542584,0.6657126,0.8328563,0.68872035,0.8443602
12486,0.7298882,0.8649441,0.712585,0.8562925,0.70345783,0.8517289,0.6250792,0.8125396,0.6855233,0.84276164,0.68922484,0.8446124,0.64658344,0.8232917,0.73068655,0.8653433,0.6742972,0.8371486,0.6499363,0.82496816
12487,0.7839266,0.8919633,0.7199893,0.85999465,0.71469986,0.85734993,0.6036545,0.80182725,0.7436303,0.87181515,0.7788074,0.8894037,0.6941532,0.8470766,0.753512,0.876756,0.7059696,0.8529848,0.73359275,0.8667964
12488,0.6720849,0.83604246,0.73490196,0.86745095,0.7189881,0.8594941,0.6404452,0.8202226,0.69375026,0.84687513,0.6631608,0.8315804,0.6153984,0.8076992,0.7085309,0.85426545,0.6931534,0.8465767,0.6625279,0.83126396
12489,0.64698386,0.82349193,0.640414,0.820207,0.6487428,0.8243714,0.56551677,0.78275836,0.6108327,0.80541635,0.6388134,0.8194067,0.61587286,0.80793643,0.6663201,0.83316004,0.5891048,0.7945524,0.61512065,0.8075603
12490,0.5538561,0.77692807,0.52277815,0.7613891,0.5102853,0.7551427,0.5235713,0.7617856,0.47536886,0.7376844,0.5031842,0.7515921,0.46974543,0.7348727,0.48998594,0.744993,0.53991234,0.7699562,0.49415252,0.7470763
12491,0.7229382,0.8614691,0.66267514,0.8313376,0.6960809,0.84804046,0.61908966,0.8095448,0.64982116,0.8249106,0.67672515,0.8383626,0.6003188,0.8001594,0.6725546,0.8362773,0.64499235,0.8224962,0.6518959,0.82594794
12492,0.7041279,0.85206395,0.65481985,0.8274099,0.68407243,0.84203625,0.6061292,0.8030646,0.6320399,0.81601995,0.68420136,0.8421007,0.5934939,0.79674697,0.67712724,0.8385636,0.6520219,0.82601094,0.6123873,0.80619365
12493,0.6696882,0.8348441,0.6426269,0.82131344,0.6359693,0.81798464,0.6221771,0.81108856,0.6289908,0.81449544,0.66974,0.83487,0.62269926,0.81134963,0.6802745,0.84013724,0.66749704,0.8337485,0.6547072,0.8273536
12494,0.7102676,0.8551338,0.66545683,0.8327284,0.6514761,0.8257381,0.58322465,0.7916123,0.65655255,0.8282763,0.7303765,0.86518824,0.6677802,0.8338901,0.68353224,0.8417661,0.72453034,0.86226517,0.7101162,0.8550581
12495,0.760653,0.8803265,0.7046037,0.85230184,0.71255696,0.8562785,0.6262529,0.81312644,0.7094271,0.85471356,0.79309857,0.8965493,0.687228,0.843614,0.75389725,0.8769486,0.7333892,0.86669457,0.7538999,0.8769499
12496,0.7632861,0.88164306,0.7035501,0.85177505,0.7078315,0.85391575,0.6204788,0.81023943,0.7416841,0.87084204,0.7987112,0.8993556,0.71074414,0.8553721,0.7684375,0.88421875,0.75941324,0.8797066,0.7697599,0.88487995
12497,0.8034408,0.9017204,0.73760664,0.8688033,0.71944505,0.8597225,0.634971,0.8174855,0.7666768,0.8833384,0.795977,0.8979885,0.70836365,0.8541818,0.7642678,0.8821339,0.7171906,0.8585953,0.75537884,0.8776894
12498,0.69541717,0.8477086,0.70494133,0.85247064,0.6858274,0.8429137,0.6449405,0.82247025,0.642829,0.8214145,0.6531122,0.8265561,0.6197761,0.80988806,0.692786,0.846393,0.6853379,0.84266895,0.6590952,0.82954764
12499,0.70837456,0.85418725,0.643069,0.8215345,0.68749416,0.8437471,0.54902947,0.77451473,0.69211733,0.84605867,0.7075766,0.85378826,0.6133915,0.80669576,0.69529295,0.8476465,0.5928029,0.79640144,0.64886725,0.8244336
12500,0.69117695,0.84558845,0.6011942,0.8005971,0.5620254,0.7810127,0.4744758,0.73723793,0.6730554,0.8365277,0.71723247,0.85861623,0.62313545,0.8115677,0.6331462,0.81657314,0.60133183,0.8006659,0.64222026,0.8211101
12501,0.6088785,0.80443925,0.5491886,0.7745943,0.5639794,0.7819897,0.5027135,0.7513567,0.5495534,0.7747767,0.53703433,0.76851714,0.49804854,0.7490243,0.49886322,0.7494316,0.5370444,0.7685222,0.5264681,0.763234
12502,0.71405655,0.85702825,0.71679366,0.8583968,0.66378915,0.8318946,0.6212784,0.8106392,0.72818774,0.8640939,0.63987863,0.8199393,0.65762913,0.82881457,0.69141525,0.84570765,0.63376033,0.81688017,0.6272546,0.8136273
12503,0.6806165,0.84030825,0.6249206,0.8124603,0.6522324,0.8261162,0.5878854,0.7939427,0.6296919,0.8148459,0.6975796,0.8487898,0.57472867,0.78736436,0.67084837,0.8354242,0.65437686,0.82718843,0.6282538,0.8141269
12504,0.75331557,0.8766578,0.7234575,0.8617288,0.70709157,0.8535458,0.68064046,0.8403202,0.68959767,0.8447988,0.67853606,0.839268,0.6296406,0.8148203,0.7254611,0.86273056,0.6520046,0.8260023,0.644938,0.822469
12505,0.7078973,0.85394865,0.6433684,0.82168424,0.6605476,0.8302738,0.5680479,0.78402394,0.6445854,0.8222927,0.7128053,0.85640264,0.596295,0.7981475,0.66719717,0.8335986,0.67011416,0.8350571,0.6607268,0.8303634
12506,0.76210606,0.88105303,0.71079516,0.8553976,0.69857025,0.8492851,0.6268823,0.81344116,0.72194433,0.86097217,0.72293913,0.86146957,0.6820569,0.84102845,0.70939827,0.85469913,0.67543703,0.8377185,0.7136423,0.8568212
12507,0.6049663,0.80248314,0.6678499,0.83392495,0.6554351,0.82771754,0.58836603,0.794183,0.6465827,0.82329136,0.58385175,0.7919259,0.63451517,0.8172576,0.63289595,0.816448,0.67187023,0.8359351,0.6448615,0.82243073
12508,0.74618995,0.873095,0.62824976,0.8141249,0.6405226,0.8202613,0.5391383,0.76956916,0.6919572,0.8459786,0.73086214,0.8654311,0.59755015,0.7987751,0.6717345,0.8358673,0.5998168,0.7999084,0.65086955,0.8254348
12509,0.68468857,0.8423443,0.6636237,0.83181185,0.66644126,0.8332206,0.60957575,0.8047879,0.631572,0.815786,0.68090487,0.84045243,0.60871726,0.8043586,0.6697744,0.8348872,0.6612499,0.83062494,0.6719215,0.83596075
12510,0.70425147,0.85212576,0.673151,0.8365755,0.653286,0.826643,0.6280764,0.81403816,0.6592204,0.8296102,0.68543476,0.8427174,0.6386742,0.8193371,0.6849235,0.84246176,0.6722853,0.83614266,0.6862483,0.84312415
12511,0.712265,0.8561325,0.67577505,0.8378875,0.6622354,0.8311177,0.56234086,0.7811704,0.6468525,0.82342625,0.7321465,0.86607325,0.6147198,0.80735993,0.6722892,0.83614457,0.69143975,0.8457199,0.6784177,0.83920884
12512,0.605761,0.8028805,0.58426356,0.7921318,0.5438215,0.7719108,0.5296166,0.7648083,0.5812861,0.79064304,0.52383274,0.7619164,0.5355085,0.76775426,0.56405216,0.78202605,0.5853069,0.79265344,0.5431974,0.7715987
12513,0.63112986,0.81556493,0.5941068,0.7970534,0.6176461,0.80882305,0.57655716,0.7882786,0.573036,0.786518,0.60168403,0.80084205,0.5326392,0.76631963,0.62247384,0.8112369,0.5983857,0.79919285,0.5740777,0.78703886
12514,0.7926215,0.89631075,0.7622241,0.88111204,0.74640584,0.8732029,0.6665018,0.8332509,0.79943705,0.8997185,0.79295635,0.8964782,0.70791006,0.85395503,0.7919694,0.8959847,0.7336123,0.86680615,0.7519625,0.8759812
12515,0.71717066,0.85858536,0.6566647,0.82833236,0.6211765,0.81058824,0.60896397,0.804482,0.6616293,0.83081466,0.6848341,0.84241706,0.626469,0.8132345,0.7067435,0.85337174,0.69741786,0.8487089,0.6604749,0.83023745
12516,0.7759832,0.8879916,0.7235936,0.8617968,0.7455239,0.87276196,0.68024933,0.84012467,0.73199654,0.86599827,0.6630521,0.83152604,0.6493541,0.82467705,0.7346611,0.86733055,0.6818173,0.84090865,0.67475665,0.8373783
12518,0.6993388,0.8496694,0.7445458,0.8722729,0.68436706,0.84218353,0.6411615,0.8205807,0.749218,0.874609,0.71443945,0.8572197,0.7423443,0.8711722,0.7619282,0.8809641,0.7254101,0.86270505,0.73611224,0.8680561
12519,0.70479167,0.85239583,0.6650765,0.83253825,0.6566063,0.82830316,0.5502189,0.7751094,0.6473776,0.8236888,0.6599444,0.8299722,0.6070154,0.8035077,0.64801574,0.82400787,0.6171216,0.8085608,0.6323631,0.81618154
12520,0.76557887,0.88278943,0.6746279,0.83731395,0.65742683,0.8287134,0.61900175,0.8095009,0.68411964,0.84205985,0.7538179,0.87690896,0.6315469,0.8157735,0.6936217,0.8468108,0.68720853,0.84360427,0.7194492,0.85972464
12521,0.79795194,0.89897597,0.6737454,0.8368727,0.7021818,0.8510909,0.57947224,0.78973615,0.73792493,0.86896247,0.7874433,0.89372164,0.6618482,0.8309241,0.71615523,0.85807765,0.65680695,0.8284035,0.7358238,0.86791193
12523,0.69487596,0.847438,0.65803975,0.8290199,0.6628821,0.83144104,0.6238731,0.81193656,0.6256349,0.81281745,0.68386894,0.84193444,0.610477,0.8052385,0.6818971,0.8409486,0.6571159,0.82855797,0.69053555,0.8452678
12525,0.8242092,0.9121046,0.7148858,0.85744286,0.75207996,0.87604,0.626222,0.813111,0.79854107,0.89927053,0.8183894,0.9091947,0.7430712,0.8715356,0.7741165,0.88705826,0.7208493,0.86042464,0.7677713,0.8838856
12526,0.78232205,0.891161,0.7068277,0.8534138,0.6907846,0.8453923,0.6616698,0.83083487,0.70923173,0.85461587,0.7229707,0.86148536,0.6661067,0.83305335,0.7247331,0.86236656,0.686805,0.8434025,0.7191213,0.8595606
12527,0.7596729,0.87983644,0.69032246,0.8451612,0.68831664,0.8441583,0.587033,0.7935165,0.7190162,0.8595081,0.7874826,0.8937413,0.66620755,0.8331038,0.74447644,0.8722382,0.707756,0.853878,0.7169608,0.8584804
12528,0.6706599,0.83532995,0.63328016,0.8166401,0.67908514,0.83954257,0.5578782,0.7789391,0.6304349,0.81521744,0.72800195,0.864001,0.5992224,0.7996112,0.68751574,0.84375787,0.68723476,0.8436174,0.664736,0.832368
12529,0.7941461,0.89707303,0.6907792,0.8453896,0.7141981,0.85709906,0.6161414,0.80807066,0.74036276,0.8701814,0.77802694,0.88901347,0.66562134,0.83281064,0.74837327,0.87418664,0.66343737,0.8317187,0.7192134,0.85960674
