,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_google_ux_Score
12478,0.7105355,0.85526776,0.7353411,0.86767054,0.6960408,0.84802043,0.67288315,0.8364416,0.70221317,0.8511066,0.70454115,0.8522706,0.673278,0.836639,0.74689513,0.87344754,0.7241765,0.86208826,0.72617346,0.8630867
12479,0.6320381,0.81601906,0.59194386,0.79597193,0.6726644,0.8363322,0.5481371,0.7740686,0.5842631,0.79213154,0.6624525,0.8312262,0.54874325,0.7743716,0.64825773,0.82412887,0.6365433,0.81827164,0.6173772,0.80868864
12480,0.73063457,0.8653173,0.70232147,0.85116076,0.71597844,0.8579892,0.63897085,0.8194854,0.67863715,0.8393186,0.7046752,0.8523376,0.6316893,0.81584466,0.71553516,0.8577676,0.6721786,0.8360893,0.68075264,0.8403763
12481,0.43252596,0.716263,0.48165447,0.7408272,0.36473745,0.68236876,0.3696728,0.6848364,0.41644734,0.7082237,0.45464894,0.7273245,0.4771036,0.7385518,0.43939322,0.71969664,0.5124917,0.75624585,0.539436,0.769718
12482,0.7196042,0.8598021,0.64018774,0.82009387,0.65429467,0.82714736,0.58664465,0.7933223,0.677743,0.8388715,0.75004786,0.87502396,0.6541368,0.8270684,0.6964233,0.84821165,0.67154634,0.83577317,0.69706196,0.848531
12483,0.6967608,0.8483804,0.69518924,0.8475946,0.65309215,0.8265461,0.63073397,0.815367,0.6601063,0.83005315,0.71992815,0.8599641,0.6873797,0.84368986,0.7135048,0.8567524,0.7281863,0.8640932,0.74327564,0.8716378
12484,0.6941726,0.8470863,0.6074983,0.80374914,0.6219347,0.8109673,0.5230794,0.7615397,0.6624247,0.83121234,0.71667874,0.85833937,0.5950463,0.79752314,0.6497829,0.82489145,0.6143465,0.80717325,0.65801364,0.8290068
12485,0.6417639,0.82088196,0.6343684,0.8171842,0.620808,0.810404,0.5658332,0.7829166,0.6262393,0.81311965,0.71415526,0.8570776,0.66987085,0.8349354,0.6958921,0.84794605,0.6769364,0.8384682,0.70540905,0.8527045
12486,0.7830558,0.8915279,0.73372465,0.8668623,0.72222376,0.8611119,0.6220082,0.8110041,0.7624246,0.8812123,0.7824333,0.89121664,0.7017736,0.8508868,0.7728765,0.88643825,0.7043209,0.85216045,0.7317791,0.86588955
12487,0.7561346,0.8780673,0.70673245,0.85336626,0.6966424,0.8483212,0.60014963,0.8000748,0.7036189,0.85180944,0.75984836,0.8799242,0.68085265,0.8404263,0.7476781,0.873839,0.70369935,0.8518497,0.71589243,0.8579462
12488,0.6048774,0.80243874,0.70623577,0.8531179,0.63627124,0.8181356,0.61207,0.80603504,0.6125369,0.80626845,0.57737595,0.78868794,0.5849401,0.79247004,0.6567793,0.82838964,0.65285206,0.826426,0.6161089,0.80805445
12489,0.6183535,0.80917674,0.6150896,0.8075448,0.6245054,0.8122527,0.5766994,0.7883497,0.5740093,0.78700465,0.58949256,0.7947463,0.5816057,0.79080284,0.64240444,0.8212022,0.58611774,0.7930589,0.583411,0.7917055
12490,0.56866336,0.7843317,0.5202196,0.7601098,0.5649152,0.7824576,0.51657367,0.75828683,0.52226335,0.76113164,0.5872965,0.79364824,0.50373274,0.75186634,0.55038345,0.7751917,0.57973534,0.78986764,0.5509261,0.77546304
12491,0.7329633,0.86648166,0.6975548,0.8487774,0.68726647,0.84363323,0.62058294,0.81029147,0.69988644,0.8499432,0.7207594,0.8603797,0.66396487,0.83198243,0.7197279,0.85986394,0.7025049,0.85125244,0.7129658,0.85648286
12492,0.5955566,0.7977783,0.5864384,0.7932192,0.58220625,0.7911031,0.58121395,0.790607,0.5613735,0.78068674,0.53196585,0.7659829,0.5355228,0.7677614,0.58787787,0.79393893,0.59954345,0.7997717,0.5060384,0.7530192
12493,0.692428,0.846214,0.6555443,0.82777214,0.6529965,0.82649827,0.5930748,0.7965374,0.648134,0.824067,0.7210146,0.8605073,0.65261626,0.82630813,0.6952516,0.8476258,0.6767256,0.8383628,0.6948309,0.84741545
12494,0.7144555,0.85722774,0.6862649,0.84313244,0.67209923,0.8360496,0.5992744,0.7996372,0.6604172,0.8302086,0.7183863,0.85919315,0.6567444,0.82837224,0.6890198,0.8445099,0.7107177,0.85535884,0.6937578,0.8468789
12495,0.7107184,0.8553592,0.7026223,0.85131115,0.66443264,0.8322163,0.62774694,0.81387347,0.6948852,0.8474426,0.75929475,0.8796474,0.6880693,0.8440347,0.7470065,0.8735032,0.75576246,0.8778812,0.7523695,0.87618476
12496,0.7426598,0.8713299,0.6896765,0.84483826,0.6984104,0.8492052,0.63057464,0.81528735,0.69665873,0.84832937,0.74942815,0.8747141,0.6514225,0.82571125,0.74901104,0.8745055,0.75916743,0.8795837,0.7238637,0.86193186
12497,0.7398869,0.86994344,0.6788853,0.8394426,0.6775876,0.8387938,0.6258505,0.8129252,0.6921996,0.8460998,0.7674,0.8837,0.6502618,0.82513094,0.7326407,0.8663204,0.7056664,0.8528332,0.71325564,0.8566278
12498,0.6849205,0.8424603,0.69251263,0.8462563,0.6966337,0.84831685,0.61415124,0.8070756,0.63257194,0.81628597,0.67965925,0.8398296,0.62218505,0.8110925,0.7012572,0.8506286,0.6908243,0.84541214,0.6754118,0.8377059
12499,0.7205241,0.86026204,0.68047357,0.8402368,0.6759685,0.83798426,0.56412697,0.7820635,0.7158121,0.85790604,0.7451577,0.87257886,0.69920766,0.84960383,0.7235963,0.86179817,0.6411338,0.8205669,0.70908767,0.8545438
12500,0.6951224,0.84756124,0.66506517,0.8325326,0.63697684,0.8184884,0.5515379,0.77576894,0.69561183,0.8478059,0.69285154,0.8464258,0.67829347,0.83914673,0.6858456,0.8429228,0.637529,0.8187645,0.67300355,0.8365018
12501,0.51963145,0.7598157,0.52708876,0.7635444,0.5294584,0.7647292,0.48682916,0.7434146,0.47185498,0.73592746,0.40083677,0.70041835,0.41775948,0.7088797,0.44879955,0.7243998,0.4658375,0.73291874,0.40618917,0.7030946
12502,0.7118813,0.85594064,0.72179484,0.8608974,0.65600973,0.82800484,0.6013994,0.8006997,0.7170091,0.85850453,0.6623169,0.83115846,0.67065483,0.8353274,0.7140435,0.85702175,0.6413749,0.8206874,0.6438698,0.82193494
12503,0.65277815,0.8263891,0.59305376,0.7965269,0.6363404,0.8181702,0.55491817,0.7774591,0.5965766,0.7982883,0.6677603,0.8338802,0.55148256,0.7757413,0.6386618,0.81933093,0.62305063,0.81152534,0.6038953,0.80194765
12504,0.71496964,0.8574848,0.69279444,0.8463972,0.6777177,0.83885884,0.6756679,0.83783394,0.6579528,0.8289764,0.6449619,0.8224809,0.6133724,0.80668616,0.7106327,0.85531634,0.672316,0.83615804,0.6229156,0.8114578
12505,0.62538195,0.812691,0.60370904,0.8018545,0.6366604,0.81833017,0.57018584,0.78509295,0.5844767,0.79223835,0.59401643,0.7970082,0.5208464,0.7604232,0.5986905,0.79934525,0.63147956,0.81573975,0.5815985,0.79079926
12506,0.6321796,0.8160898,0.6001792,0.8000896,0.5810274,0.7905137,0.5480227,0.7740114,0.5738895,0.78694475,0.6095919,0.804796,0.5509239,0.7754619,0.5881845,0.79409224,0.5718584,0.7859292,0.5699005,0.78495026
12507,0.6715321,0.8357661,0.67786175,0.83893085,0.7058401,0.85292006,0.6012727,0.80063635,0.6771714,0.83858573,0.63711274,0.81855637,0.64361566,0.82180786,0.67748713,0.83874357,0.67806196,0.839031,0.6747089,0.8373544
12508,0.7641113,0.88205564,0.70016694,0.8500835,0.6764765,0.83823824,0.5986203,0.79931015,0.7384018,0.8692009,0.7613619,0.8806809,0.68394804,0.841974,0.7194836,0.8597418,0.682461,0.8412305,0.7250773,0.86253864
12509,0.62237203,0.811186,0.6080848,0.8040424,0.6306391,0.81531954,0.56940126,0.78470063,0.57866764,0.7893338,0.6421986,0.8210993,0.56557596,0.782788,0.63891673,0.81945837,0.6359216,0.8179608,0.6226641,0.81133205
12510,0.62317836,0.8115892,0.6390636,0.8195318,0.6004864,0.8002432,0.60680616,0.8034031,0.60238284,0.80119145,0.6283769,0.8141885,0.6270644,0.81353223,0.66367555,0.8318378,0.6803933,0.8401966,0.68203795,0.841019
12511,0.52868897,0.76434445,0.51827073,0.75913537,0.48014855,0.7400743,0.48298672,0.74149334,0.47671643,0.7383582,0.5529599,0.77647996,0.5211979,0.76059896,0.53466636,0.76733315,0.58384556,0.7919228,0.54306555,0.7715328
12512,0.6242653,0.81213266,0.601859,0.8009295,0.54451525,0.7722576,0.56603384,0.7830169,0.5914273,0.79571366,0.55418813,0.77709407,0.5811825,0.79059124,0.58794457,0.79397225,0.6489016,0.8244508,0.60000956,0.8000048
12513,0.645685,0.8228425,0.6035884,0.8017942,0.62384313,0.8119216,0.57592404,0.787962,0.58429366,0.7921468,0.61604655,0.8080233,0.5538074,0.7769037,0.62539405,0.81269705,0.60747457,0.8037373,0.58809423,0.7940471
12514,0.6908766,0.8454383,0.6720089,0.83600444,0.67143416,0.8357171,0.6189081,0.8094541,0.6686514,0.8343257,0.67004955,0.8350248,0.5790714,0.7895357,0.7020292,0.8510146,0.62210095,0.8110505,0.6128128,0.8064064
12515,0.68266314,0.8413316,0.6531619,0.82658094,0.6273206,0.81366026,0.6034363,0.8017181,0.63467896,0.8173395,0.6768335,0.83841676,0.6175651,0.8087826,0.69034725,0.8451736,0.69393384,0.8469669,0.65427196,0.827136
12516,0.7321332,0.8660666,0.6856861,0.84284306,0.70935583,0.8546779,0.6552316,0.8276158,0.6707847,0.83539236,0.64316416,0.8215821,0.6077008,0.8038504,0.70333785,0.85166895,0.66011965,0.8300598,0.6585792,0.82928956
12518,0.6810776,0.8405388,0.71939254,0.85969627,0.6944213,0.84721065,0.661356,0.830678,0.7034509,0.85172546,0.65334225,0.8266711,0.67776424,0.8388821,0.72436357,0.8621818,0.6853739,0.84268695,0.67210495,0.8360525
12519,0.5914684,0.79573417,0.5480231,0.77401155,0.551078,0.77553904,0.48152447,0.74076223,0.4960851,0.7480426,0.50455827,0.75227916,0.4220701,0.711035,0.52187186,0.7609359,0.4973871,0.7486936,0.4780746,0.7390373
12520,0.74418974,0.87209487,0.6727531,0.83637655,0.6659582,0.8329791,0.5935531,0.79677653,0.7042624,0.8521312,0.77352715,0.8867636,0.6586423,0.82932115,0.7100095,0.8550048,0.6796099,0.83980495,0.73358727,0.86679363
12521,0.7615828,0.8807914,0.67040396,0.835202,0.6635799,0.83179,0.5777763,0.78888816,0.70280325,0.8514016,0.7716885,0.88584423,0.65868485,0.8293424,0.71471286,0.8573564,0.6533761,0.82668805,0.7245786,0.8622893
12523,0.6952434,0.8476217,0.6586189,0.82930946,0.66121393,0.83060694,0.6312505,0.81562525,0.63413846,0.81706923,0.69305885,0.8465294,0.6223366,0.8111683,0.6828929,0.84144646,0.6638664,0.8319332,0.7081858,0.8540929
12525,0.84057754,0.9202888,0.7478937,0.87394685,0.77737534,0.8886877,0.6780287,0.83901435,0.8211304,0.9105652,0.84114504,0.9205725,0.77197915,0.88598955,0.81514317,0.90757155,0.73890686,0.86945343,0.79995215,0.8999761
12526,0.7455703,0.87278515,0.67761695,0.8388085,0.6884556,0.8442278,0.6369149,0.8184575,0.6993849,0.84969246,0.7513398,0.8756699,0.67425114,0.83712554,0.7220526,0.8610263,0.69580126,0.8479006,0.7395393,0.8697697
12527,0.75901484,0.8795074,0.6943072,0.8471536,0.68261796,0.84130895,0.62647223,0.8132361,0.7186864,0.8593432,0.7705704,0.8852852,0.6646774,0.8323387,0.7457013,0.87285066,0.71306175,0.8565309,0.7038883,0.85194415
12528,0.6367238,0.8183619,0.606038,0.803019,0.65065587,0.82532793,0.5382316,0.7691158,0.5749731,0.78748655,0.6507424,0.8253712,0.51766264,0.7588313,0.6242769,0.81213844,0.6364045,0.81820226,0.5862353,0.79311764
12529,0.7317171,0.86585855,0.6055044,0.8027522,0.6435907,0.82179534,0.5336447,0.76682234,0.6584575,0.82922876,0.7120584,0.8560292,0.56777763,0.7838888,0.66684186,0.83342093,0.5683955,0.78419775,0.6118146,0.8059073
12530,0.5200283,0.7600142,0.47936827,0.7396841,0.490865,0.7454325,0.4724155,0.7362077,0.42168444,0.71084225,0.44285324,0.7214266,0.39679945,0.6983997,0.44162112,0.72081053,0.43246073,0.7162304,0.44294533,0.7214727
12531,0.5985735,0.7992867,0.6099565,0.80497825,0.59248495,0.7962425,0.52209,0.761045,0.582268,0.791134,0.62737894,0.8136895,0.5991751,0.79958755,0.5893625,0.79468125,0.6316205,0.81581026,0.61541325,0.8077066
12532,0.726406,0.863203,0.6247914,0.8123957,0.6621453,0.8310727,0.5671011,0.78355056,0.65292716,0.8264636,0.7208476,0.8604238,0.61846346,0.80923176,0.6619983,0.83099914,0.63843906,0.8192195,0.6779933,0.83899665
12533,0.69889665,0.8494483,0.6720742,0.8360371,0.6562978,0.8281489,0.61126256,0.8056313,0.659992,0.829996,0.6600556,0.8300278,0.6405487,0.82027435,0.6890377,0.84451884,0.63624096,0.8181205,0.63916624,0.8195831
12565,0.7740265,0.88701326,0.6897412,0.84487057,0.6894522,0.8447261,0.6047264,0.80236316,0.7071775,0.85358876,0.7883023,0.89415115,0.631114,0.815557,0.7379186,0.8689593,0.6831665,0.84158325,0.72756493,0.86378247
12656,0.6993917,0.84969586,0.71971965,0.8598598,0.628278,0.814139,0.60608816,0.8030441,0.68475443,0.8423772,0.67203677,0.8360184,0.6579105,0.8289553,0.72657216,0.8632861,0.703532,0.851766,0.6970594,0.8485297
12674,0.77104104,0.8855205,0.69424665,0.8471233,0.70669746,0.85334873,0.60689735,0.8034487,0.7116629,0.85583144,0.7918779,0.895939,0.6687213,0.83436066,0.7331065,0.86655325,0.70332456,0.8516623,0.7381051,0.8690525
12687,0.5982305,0.79911524,0.6155257,0.80776286,0.53737783,0.7686889,0.56352997,0.781765,0.6253457,0.81267285,0.6829698,0.8414849,0.69391143,0.8469557,0.68979037,0.8448952,0.6842892,0.8421446,0.718969,0.8594845
12736,0.7105747,0.8552873,0.67156863,0.8357843,0.5932568,0.79662836,0.6465105,0.82325524,0.6865126,0.8432563,0.5935607,0.79678035,0.64473903,0.8223695,0.6599153,0.82995766,0.6504323,0.8252162,0.6176585,0.80882925
13078,0.7076244,0.8538122,0.67102134,0.8355107,0.6362685,0.81813425,0.59884906,0.7994245,0.7000419,0.85002095,0.725021,0.8625105,0.6926151,0.8463075,0.6867707,0.84338534,0.6573292,0.8286646,0.69402623,0.8470131
13080,0.7219491,0.86097455,0.6919887,0.84599435,0.6653669,0.83268344,0.6071675,0.80358374,0.69508725,0.8475436,0.7128451,0.85642254,0.6440138,0.82200694,0.7276138,0.8638069,0.6908015,0.84540075,0.6933856,0.8466928
13146,0.6896759,0.84483796,0.70589375,0.8529469,0.6095283,0.80476415,0.64412975,0.8220649,0.6417558,0.8208779,0.633616,0.816808,0.6345616,0.81728077,0.6804956,0.8402478,0.73396194,0.86698097,0.6931523,0.84657615
13147,0.79656816,0.8982841,0.70717424,0.85358715,0.69469416,0.8473471,0.62505126,0.81252563,0.7529663,0.87648314,0.73768204,0.86884105,0.6811055,0.84055275,0.72671807,0.86335903,0.69180113,0.84590054,0.7210752,0.8605376
13148,0.6899264,0.8449632,0.6113908,0.8056954,0.63996154,0.81998074,0.56711257,0.7835563,0.69551206,0.847756,0.6252744,0.8126372,0.551321,0.7756605,0.6697984,0.8348992,0.5443219,0.77216095,0.5538444,0.7769222
13149,0.62787104,0.8139355,0.5641766,0.7820883,0.52289045,0.7614452,0.48742396,0.74371195,0.5922495,0.79612476,0.57128567,0.78564286,0.51936996,0.759685,0.5352725,0.76763624,0.540313,0.7701565,0.5682033,0.7841016
13150,0.7548001,0.87740004,0.7387408,0.8693704,0.7112124,0.8556062,0.6758745,0.83793724,0.7303628,0.8651814,0.7222261,0.8611131,0.6990849,0.84954244,0.73385847,0.86692923,0.68427896,0.8421395,0.7160944,0.8580472
13196,0.6647794,0.8323897,0.65193844,0.8259692,0.58648527,0.79324263,0.56102395,0.780512,0.6058059,0.80290294,0.5782106,0.7891053,0.51507425,0.7575371,0.58565605,0.792828,0.5675499,0.783775,0.54691744,0.7734587
13382,0.706555,0.8532775,0.70930034,0.85465014,0.6864993,0.8432497,0.6628568,0.8314284,0.6857422,0.84287107,0.6982105,0.84910524,0.67158484,0.8357924,0.6983608,0.8491804,0.6793419,0.83967096,0.7195023,0.8597511
13461,0.6659788,0.8329894,0.65713257,0.8285663,0.6746147,0.83730733,0.5857222,0.7928611,0.6301218,0.8150609,0.61637974,0.80818987,0.61250556,0.8062528,0.6474143,0.82370716,0.6304634,0.8152317,0.6089692,0.8044846
13475,0.75832045,0.8791602,0.729687,0.8648435,0.691947,0.8459735,0.63367796,0.816839,0.72849107,0.86424553,0.7577854,0.87889266,0.6909307,0.84546536,0.7650045,0.88250226,0.7054749,0.8527374,0.73645985,0.8682299
13477,0.6944866,0.8472433,0.5951679,0.79758394,0.6321167,0.81605834,0.5478946,0.7739473,0.6485825,0.8242912,0.6924727,0.84623635,0.60241866,0.80120933,0.6643022,0.83215106,0.56009007,0.78004503,0.64801,0.824005
13537,0.7243314,0.8621657,0.6997459,0.84987295,0.6804054,0.8402027,0.65308493,0.8265425,0.65920395,0.829602,0.6384105,0.8192053,0.6118678,0.8059339,0.6739459,0.83697295,0.6303906,0.8151953,0.6315214,0.81576073
13893,0.7659726,0.8829863,0.7330346,0.8665173,0.7524826,0.8762413,0.66612303,0.8330615,0.7313243,0.86566216,0.65890646,0.82945323,0.61329645,0.80664825,0.73743635,0.86871815,0.6421396,0.82106984,0.64831376,0.8241569
13897,0.71986926,0.8599346,0.6465857,0.82329285,0.6053439,0.8026719,0.5956682,0.7978341,0.6319331,0.81596655,0.5929756,0.7964878,0.5581834,0.7790917,0.6339357,0.81696784,0.59642804,0.798214,0.55541575,0.7777079
14744,0.7721709,0.88608545,0.69331944,0.8466597,0.7114209,0.85571045,0.6604801,0.83024,0.6787914,0.8393957,0.7021103,0.85105515,0.62041855,0.8102093,0.7085837,0.85429186,0.68277687,0.84138846,0.69497967,0.84748983
14862,0.7186925,0.8593463,0.6781218,0.8390609,0.66169727,0.83084863,0.6622493,0.83112466,0.6865369,0.84326845,0.64912426,0.82456213,0.6152703,0.8076352,0.7021808,0.85109043,0.6580743,0.8290372,0.6460545,0.82302725
14882,0.7692177,0.88460886,0.70297503,0.8514875,0.7192018,0.8596009,0.64148813,0.82074404,0.7346454,0.8673227,0.7340368,0.8670184,0.6124723,0.80623615,0.7648746,0.8824373,0.66886556,0.8344328,0.68049544,0.84024775
14890,0.7202517,0.86012584,0.6522099,0.82610494,0.6304415,0.8152207,0.5732442,0.7866221,0.65781164,0.8289058,0.7038997,0.8519498,0.5929736,0.7964868,0.7267754,0.8633877,0.63864034,0.8193202,0.66102636,0.8305132
14906,0.57558084,0.7877904,0.56486297,0.7824315,0.5193158,0.75965786,0.5310853,0.7655426,0.54352295,0.7717615,0.48838383,0.7441919,0.5057103,0.7528552,0.52543646,0.7627182,0.52835476,0.7641774,0.50568926,0.75284463
14907,0.6019417,0.80097085,0.6228359,0.81141794,0.535637,0.7678185,0.53573805,0.767869,0.6266566,0.81332827,0.626815,0.81340754,0.6444151,0.82220757,0.6400135,0.8200067,0.6067333,0.80336666,0.6596534,0.8298267
14914,0.6203404,0.8101702,0.513686,0.756843,0.4858086,0.7429043,0.5225427,0.76127136,0.53936017,0.7696801,0.5133395,0.75666976,0.4602851,0.73014253,0.54583144,0.7729157,0.4875179,0.7437589,0.46395272,0.7319764
14916,0.7142676,0.8571338,0.7180468,0.8590234,0.6429173,0.82145864,0.65427613,0.82713807,0.6555358,0.8277679,0.6219209,0.8109604,0.63569605,0.817848,0.66329956,0.8316498,0.65903896,0.8295195,0.6362171,0.81810856
14930,0.7283076,0.8641538,0.6314521,0.81572604,0.63608557,0.81804276,0.576159,0.7880795,0.6952401,0.84762,0.73703325,0.8685166,0.6283789,0.81418943,0.6776361,0.8388181,0.63110644,0.8155532,0.68138987,0.8406949
14932,0.6174377,0.80871886,0.6367167,0.81835836,0.60916924,0.8045846,0.5397744,0.7698872,0.6076919,0.80384594,0.660722,0.830361,0.61168075,0.8058404,0.6470516,0.8235258,0.67356545,0.8367827,0.6547371,0.82736856
14939,0.7689127,0.88445634,0.69154215,0.8457711,0.7055702,0.8527851,0.60184395,0.800922,0.7248556,0.86242783,0.76923513,0.88461757,0.6951269,0.84756345,0.7159802,0.8579901,0.6829336,0.8414668,0.76156086,0.88078046
14947,0.6453794,0.8226897,0.6124057,0.8062029,0.58302474,0.79151237,0.5591085,0.77955425,0.5633055,0.78165275,0.645843,0.8229215,0.58160734,0.7908037,0.61790526,0.8089526,0.64047223,0.8202361,0.63953424,0.8197671
15180,0.5664582,0.7832291,0.5648148,0.7824074,0.56983316,0.7849166,0.5863117,0.79315585,0.50328314,0.7516416,0.5219006,0.7609503,0.48090276,0.7404514,0.5160925,0.75804627,0.5594492,0.7797246,0.5163903,0.75819516
15240,0.58356583,0.7917829,0.5806575,0.79032874,0.5111563,0.75557816,0.5396547,0.76982737,0.6069039,0.80345196,0.6037771,0.8018886,0.6202491,0.8101245,0.59448814,0.7972441,0.6101773,0.80508864,0.65878177,0.8293909
15339,0.59863293,0.79931647,0.6729442,0.8364721,0.61314774,0.80657387,0.5866798,0.7933399,0.5964076,0.7982038,0.5108693,0.75543463,0.48504472,0.74252236,0.6161802,0.8080901,0.5158088,0.7579044,0.5223473,0.7611736
15419,0.7673239,0.883662,0.68860745,0.8443037,0.7222624,0.8611312,0.6300688,0.8150344,0.6955373,0.84776866,0.6926047,0.8463024,0.62402177,0.8120109,0.7026481,0.8513241,0.64756525,0.8237826,0.686905,0.8434525
15425,0.7236015,0.8618008,0.63270605,0.816353,0.6365753,0.8182876,0.6577606,0.8288803,0.66545105,0.8327255,0.68780327,0.84390163,0.642619,0.8213095,0.68296665,0.84148335,0.647936,0.823968,0.6717938,0.8358969
15426,0.6842263,0.84211314,0.68226796,0.84113395,0.6056962,0.8028481,0.5673674,0.78368366,0.5930499,0.79652494,0.61631185,0.8081559,0.55455494,0.77727747,0.66257495,0.8312875,0.61321265,0.8066063,0.5916095,0.79580474
15474,0.65370876,0.82685435,0.7023595,0.8511797,0.6500513,0.8250257,0.6180794,0.8090397,0.65466595,0.827333,0.64549315,0.8227466,0.5993106,0.7996553,0.6909934,0.8454967,0.6362927,0.81814635,0.6668798,0.8334399
15519,0.7125714,0.8562857,0.7002828,0.8501414,0.6379035,0.8189517,0.5982544,0.7991272,0.70680237,0.8534012,0.7074202,0.85371006,0.6851086,0.84255433,0.68388647,0.84194326,0.65798646,0.8289932,0.6855376,0.8427688
15524,0.6445482,0.8222741,0.6820008,0.84100044,0.6173587,0.80867934,0.5983647,0.79918236,0.6250633,0.81253165,0.62923527,0.81461763,0.6197215,0.8098607,0.65039694,0.8251985,0.6779885,0.83899426,0.6915386,0.8457693
15589,0.7654021,0.88270104,0.7281786,0.8640893,0.706069,0.8530345,0.63988245,0.8199412,0.7191932,0.8595966,0.6953378,0.8476689,0.6586119,0.82930595,0.6971649,0.84858245,0.66551405,0.832757,0.706804,0.853402
15679,0.5340737,0.76703686,0.5373143,0.76865715,0.42728782,0.7136439,0.51152587,0.75576293,0.55891424,0.7794571,0.583303,0.7916515,0.6301193,0.81505966,0.55122745,0.7756137,0.6367985,0.81839925,0.627728,0.813864
15743,0.7201923,0.86009616,0.7359735,0.86798674,0.6691586,0.8345793,0.641095,0.82054746,0.6807481,0.84037405,0.64152527,0.82076263,0.6635823,0.83179116,0.70689726,0.8534486,0.6670196,0.8335098,0.67853796,0.839269
16036,0.7587147,0.87935734,0.68054926,0.84027463,0.6360792,0.8180396,0.670354,0.835177,0.69157875,0.8457894,0.62876344,0.8143817,0.5986583,0.79932916,0.6739272,0.8369636,0.63251066,0.81625533,0.61925507,0.80962753
16039,0.669052,0.834526,0.6610269,0.8305135,0.66280735,0.8314037,0.7059792,0.8529896,0.5825086,0.7912543,0.53085345,0.76542675,0.5061786,0.7530893,0.646935,0.8234675,0.6078804,0.8039402,0.53139305,0.7656965
16064,0.8221302,0.9110651,0.81495845,0.9074792,0.7303449,0.86517245,0.7346624,0.8673312,0.7993759,0.89968795,0.75784516,0.8789226,0.7395995,0.86979973,0.8261187,0.91305935,0.7593323,0.87966615,0.7793802,0.8896901
