,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Score
13893,0.68554187,0.84277093,0.7022154,0.8511077,0.65876466,0.8293823,0.6369891,0.81849456,0.6712607,0.83563036,0.5552268,0.7776134,0.56365395,0.781827,0.65294766,0.82647383,0.5735423,0.7867712,0.551033,0.7755165
13897,0.720407,0.8602035,0.60347056,0.8017353,0.5795659,0.78978294,0.5786704,0.7893352,0.62124807,0.810624,0.5871354,0.79356766,0.5181159,0.75905794,0.5966377,0.79831886,0.5595466,0.7797733,0.54024214,0.7701211
14744,0.7241978,0.86209893,0.6725854,0.83629274,0.6918659,0.84593296,0.6562922,0.8281461,0.6535417,0.82677084,0.701368,0.850684,0.63572866,0.8178643,0.67971367,0.83985686,0.68476975,0.8423849,0.68595827,0.84297913
14862,0.76382846,0.88191426,0.7156458,0.8578229,0.6742831,0.8371415,0.67294157,0.8364708,0.7305295,0.8652648,0.70386076,0.8519304,0.6738877,0.83694386,0.743091,0.8715455,0.6882169,0.84410846,0.68427956,0.8421398
14882,0.7668463,0.88342315,0.7211604,0.8605802,0.722291,0.8611455,0.6250534,0.8125267,0.7413697,0.87068486,0.6926733,0.84633666,0.6127039,0.80635196,0.7229843,0.86149216,0.653146,0.826573,0.654917,0.8274585
14890,0.76293755,0.8814688,0.69501007,0.84750503,0.63893074,0.8194654,0.5951669,0.79758346,0.7123915,0.85619575,0.73277116,0.8663856,0.6267203,0.81336015,0.73416936,0.8670847,0.6527505,0.82637525,0.66672754,0.8333638
14906,0.73253334,0.86626667,0.6626761,0.83133805,0.62483764,0.8124188,0.64538085,0.8226904,0.669801,0.8349005,0.60103273,0.80051637,0.6001371,0.80006856,0.63646114,0.81823057,0.61657774,0.8082889,0.6077288,0.80386436
14907,0.57605034,0.78802514,0.60812664,0.8040633,0.5565833,0.77829164,0.5115858,0.75579286,0.6036988,0.80184937,0.5426994,0.77134967,0.55736613,0.77868307,0.6208604,0.81043017,0.5527986,0.7763993,0.5432466,0.7716233
14914,0.76346326,0.8817316,0.64005303,0.8200265,0.6116618,0.8058309,0.57802737,0.7890137,0.7078906,0.8539453,0.6971017,0.84855086,0.6349252,0.81746256,0.6567633,0.82838166,0.61487806,0.807439,0.65225565,0.8261278
14916,0.76118565,0.8805928,0.71583027,0.85791516,0.64788944,0.8239447,0.65171444,0.8258572,0.67949176,0.8397459,0.6371311,0.81856555,0.624568,0.812284,0.6922837,0.8461418,0.6817894,0.8408947,0.64708185,0.8235409
14930,0.7463715,0.87318575,0.6514755,0.8257377,0.66936123,0.8346806,0.5881314,0.7940657,0.7077357,0.8538679,0.7679025,0.88395125,0.6706618,0.8353309,0.70674694,0.85337347,0.6803428,0.8401714,0.7334086,0.8667043
14932,0.5950656,0.7975328,0.6180893,0.80904466,0.5730995,0.78654975,0.5409126,0.7704563,0.56566596,0.782833,0.6146322,0.80731606,0.5816456,0.7908228,0.61481714,0.8074086,0.6445011,0.82225055,0.6303172,0.8151586
14939,0.75915706,0.87957853,0.6872452,0.84362257,0.7055977,0.8527988,0.59201026,0.79600513,0.7072389,0.85361946,0.7699659,0.88498294,0.6852897,0.8426448,0.720315,0.8601575,0.6732044,0.8366022,0.7541402,0.87707007
14947,0.72872925,0.8643646,0.67274255,0.8363713,0.637746,0.818873,0.5895425,0.79477125,0.6683935,0.83419675,0.7386886,0.8693443,0.6482593,0.82412964,0.6794647,0.83973235,0.69338226,0.84669113,0.7065529,0.8532765
15180,0.6712208,0.8356104,0.6034773,0.8017386,0.6200409,0.81002045,0.6113521,0.80567604,0.5840259,0.79201293,0.62894595,0.814473,0.5519731,0.77598655,0.57317907,0.7865895,0.60975456,0.8048773,0.6058592,0.80292964
15240,0.5642731,0.78213656,0.57861364,0.7893068,0.5086273,0.75431365,0.5354403,0.76772016,0.56141436,0.7807072,0.5486704,0.7743352,0.60353935,0.8017697,0.5551195,0.77755976,0.58385944,0.7919297,0.6112176,0.8056088
15339,0.56968385,0.7848419,0.6719382,0.8359691,0.5649697,0.7824849,0.608076,0.804038,0.560179,0.7800895,0.49018556,0.74509275,0.50049746,0.75024873,0.5990287,0.79951435,0.5553565,0.77767825,0.5453266,0.7726633
15419,0.7826184,0.8913092,0.7057667,0.85288334,0.6903386,0.8451693,0.63729274,0.8186464,0.70144,0.85072,0.6972417,0.8486209,0.6601838,0.8300919,0.7018179,0.850909,0.66427696,0.8321385,0.6953974,0.8476987
15425,0.80093855,0.9004693,0.693773,0.8468865,0.7227094,0.8613547,0.6484605,0.82423025,0.7245356,0.8622678,0.7375772,0.8687886,0.59999555,0.7999978,0.7254092,0.86270463,0.6590755,0.82953775,0.6995039,0.84975195
15426,0.7746427,0.88732135,0.7614142,0.8807071,0.7101668,0.8550834,0.6385477,0.8192738,0.6946945,0.84734726,0.7085612,0.8542806,0.62211645,0.8110582,0.73286676,0.8664334,0.67772377,0.8388619,0.67579126,0.83789563
15474,0.72079,0.860395,0.7200553,0.8600277,0.6742969,0.8371484,0.61760247,0.80880123,0.6989801,0.84949005,0.7197892,0.85989463,0.6376755,0.81883776,0.7174672,0.8587336,0.68585765,0.8429288,0.7302476,0.8651238
15519,0.71721363,0.8586068,0.69465244,0.8473262,0.6494281,0.82471406,0.5755062,0.7877531,0.67394733,0.83697367,0.70772505,0.8538625,0.6719069,0.8359535,0.6827651,0.84138256,0.67137,0.835685,0.70259094,0.8512955
15524,0.7564728,0.8782364,0.75630856,0.8781543,0.70877737,0.8543887,0.63932323,0.8196616,0.73945636,0.8697282,0.74116945,0.8705847,0.71794045,0.8589702,0.7489766,0.8744883,0.7380723,0.86903614,0.7643801,0.88219005
15589,0.73841155,0.8692058,0.67004246,0.83502126,0.64626634,0.8231332,0.60176766,0.8008838,0.68794996,0.84397495,0.70031524,0.8501576,0.66115594,0.83057797,0.67432415,0.8371621,0.657483,0.8287415,0.708898,0.85444903
15679,0.60032034,0.80016017,0.53333116,0.7666656,0.42132074,0.71066034,0.5036216,0.7518108,0.5898056,0.7949028,0.5970333,0.79851663,0.5954438,0.79772186,0.5548161,0.77740806,0.612016,0.806008,0.6141304,0.8070652
15743,0.7511401,0.87557006,0.7068136,0.8534068,0.6301991,0.81509954,0.62240756,0.8112038,0.6897813,0.84489065,0.6954295,0.8477148,0.67913413,0.83956707,0.7219584,0.8609792,0.6645565,0.83227825,0.7051649,0.85258245
16036,0.7760103,0.88800514,0.71240056,0.8562003,0.6402,0.8201,0.6665976,0.8332988,0.7240819,0.86204094,0.6874793,0.8437396,0.65886194,0.82943094,0.7215642,0.8607821,0.6755537,0.83777684,0.6782576,0.8391288
16039,0.6772193,0.83860964,0.6286028,0.8143014,0.6529259,0.826463,0.7081219,0.85406095,0.5534667,0.77673334,0.5124141,0.75620705,0.46346146,0.7317307,0.6234085,0.8117043,0.585053,0.7925265,0.49687588,0.74843794
16064,0.79396576,0.8969829,0.77194244,0.8859712,0.6801551,0.8400775,0.6553358,0.8276679,0.8069607,0.90348035,0.75617296,0.87808645,0.72194254,0.8609713,0.78763556,0.8938178,0.6787438,0.8393719,0.72940314,0.86470157
