,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
12453,0.6644309,0.8322154,0.6491984,0.8245992,0.60705423,0.8035271,0.5886078,0.7943039,0.60083026,0.80041516,0.62177634,0.8108882,0.5592271,0.77961355,0.6445496,0.8222748,0.59283674,0.79641837,0.595506,0.797753
12454,0.6485976,0.8242988,0.63190997,0.815955,0.55528706,0.77764356,0.5452007,0.77260035,0.69763434,0.84881717,0.65513456,0.8275673,0.6717588,0.8358794,0.6361314,0.8180657,0.63816184,0.81908095,0.61834323,0.8091716
12455,0.7191011,0.85955054,0.6634104,0.8317052,0.69062066,0.84531033,0.63455105,0.8172755,0.6272793,0.81363964,0.6876665,0.8438332,0.57327116,0.7866356,0.67536384,0.8376819,0.67486787,0.83743393,0.65742123,0.8287106
12456,0.7626592,0.8813296,0.7103454,0.8551727,0.7205321,0.8602661,0.64169097,0.8208455,0.71565807,0.85782903,0.6929561,0.84647804,0.6280638,0.8140319,0.71360654,0.8568033,0.6763517,0.8381759,0.67531115,0.83765554
12457,0.69458824,0.8472941,0.64189696,0.8209485,0.6852182,0.8426091,0.56411904,0.78205955,0.6702179,0.83510894,0.77306646,0.88653326,0.6674955,0.83374774,0.70515835,0.8525792,0.6382679,0.81913394,0.67034256,0.8351713
12458,0.7567856,0.8783928,0.7113062,0.8556531,0.7513635,0.87568176,0.6204435,0.8102218,0.709524,0.85476196,0.74622315,0.8731116,0.60701334,0.8035067,0.7432692,0.8716346,0.6856034,0.8428017,0.68763983,0.8438199
12459,0.731377,0.8656885,0.65273523,0.8263676,0.6501316,0.8250658,0.562141,0.7810705,0.7003435,0.85017174,0.7119392,0.8559696,0.63932157,0.8196608,0.6908212,0.8454106,0.62319887,0.81159943,0.6570554,0.8285277
12460,0.74332255,0.8716613,0.6367487,0.81837434,0.6706588,0.8353294,0.57247186,0.7862359,0.7091235,0.85456175,0.8161117,0.90805584,0.6615726,0.8307863,0.7264471,0.86322355,0.70885736,0.85442865,0.7250352,0.8625176
12461,0.7562673,0.87813365,0.6414294,0.8207147,0.7052192,0.85260963,0.61025894,0.80512947,0.6790973,0.83954865,0.751655,0.8758275,0.5857661,0.79288304,0.70682025,0.8534101,0.6704175,0.8352088,0.674425,0.8372125
12462,0.721294,0.86064696,0.70946586,0.85473293,0.7362747,0.86813736,0.62278533,0.81139266,0.69253147,0.84626573,0.73038375,0.8651919,0.6183742,0.8091871,0.71583694,0.8579185,0.73401546,0.86700773,0.70882356,0.8544118
12463,0.69409156,0.8470458,0.64214206,0.821071,0.6917158,0.84585786,0.5741247,0.78706235,0.65614635,0.82807314,0.71987057,0.8599353,0.6297032,0.81485164,0.6800456,0.8400228,0.6836715,0.84183574,0.6886772,0.8443386
12464,0.7268264,0.8634132,0.6288539,0.81442696,0.6873814,0.8436907,0.5765115,0.78825575,0.6749381,0.83746904,0.7526297,0.8763149,0.5910467,0.79552335,0.70128,0.85064,0.65798354,0.8289918,0.68204784,0.8410239
12465,0.7007208,0.8503604,0.73990273,0.86995137,0.69054145,0.84527075,0.6156835,0.8078418,0.7078533,0.85392666,0.6779783,0.83898914,0.70104927,0.85052466,0.7134894,0.8567447,0.7123622,0.8561811,0.7123997,0.85619986
12466,0.6347606,0.8173803,0.56699187,0.7834959,0.56645596,0.783228,0.50453246,0.7522662,0.5891892,0.7945946,0.66276443,0.8313822,0.56684387,0.78342193,0.6144763,0.80723816,0.60619444,0.80309725,0.62537706,0.8126885
12467,0.6897633,0.84488165,0.6506193,0.82530963,0.65572584,0.8278629,0.6035956,0.8017978,0.6230762,0.8115381,0.7322811,0.86614054,0.6155512,0.8077756,0.72642875,0.8632144,0.6745191,0.83725953,0.68098533,0.84049267
12468,0.7208768,0.8604384,0.6883966,0.8441983,0.69144917,0.8457246,0.6025848,0.8012924,0.71751386,0.8587569,0.713984,0.856992,0.7139065,0.85695326,0.6988361,0.84941804,0.67956024,0.8397801,0.70927155,0.8546358
12469,0.5572331,0.77861655,0.5729653,0.7864827,0.5552318,0.7776159,0.5165726,0.7582863,0.5464317,0.7732159,0.5861116,0.7930558,0.5547792,0.7773896,0.5979513,0.79897565,0.63611907,0.81805956,0.63167703,0.8158385
12470,0.79600585,0.8980029,0.7333298,0.8666649,0.7619358,0.88096786,0.6565925,0.82829624,0.7628903,0.88144517,0.7549535,0.87747675,0.67575115,0.8378756,0.7670274,0.8835137,0.6686232,0.8343116,0.7209676,0.86048377
12471,0.73515487,0.86757743,0.6659881,0.83299404,0.63818955,0.8190948,0.67294633,0.83647317,0.66197914,0.8309896,0.65581024,0.8279051,0.65195376,0.82597685,0.6895958,0.8447979,0.6711167,0.83555835,0.6800593,0.84002966
12472,0.6891191,0.84455955,0.7241486,0.86207426,0.65633893,0.82816947,0.6561923,0.82809615,0.68408036,0.8420402,0.6957241,0.84786206,0.6535642,0.8267821,0.75342447,0.8767122,0.72057045,0.8602852,0.7018873,0.8509437
12473,0.72024167,0.86012083,0.68600595,0.843003,0.6439754,0.8219877,0.61364686,0.80682343,0.7074932,0.8537466,0.7333387,0.86666936,0.7376753,0.86883765,0.70703626,0.8535181,0.65429866,0.82714933,0.72861314,0.86430657
12474,0.6011485,0.80057424,0.60998553,0.8049928,0.5975952,0.7987976,0.5745902,0.7872951,0.60144544,0.8007227,0.6554123,0.82770616,0.60345423,0.8017271,0.65611327,0.82805663,0.6552288,0.8276144,0.6221447,0.81107235
12475,0.70178556,0.8508928,0.64082,0.82041,0.64083886,0.82041943,0.6250209,0.8125105,0.6679589,0.8339795,0.6904771,0.84523857,0.6538308,0.8269154,0.6727747,0.83638734,0.6865019,0.843251,0.6691026,0.83455133
12476,0.6705315,0.83526576,0.6335577,0.81677884,0.61947227,0.80973613,0.54375786,0.77187896,0.6913483,0.84567416,0.7235884,0.86179423,0.73852384,0.8692619,0.70414114,0.85207057,0.6723256,0.8361628,0.73367196,0.86683595
12477,0.67708445,0.8385422,0.64155805,0.820779,0.62224555,0.8111228,0.6396427,0.81982136,0.6664859,0.83324295,0.71393645,0.8569682,0.63697827,0.81848913,0.70938957,0.8546948,0.66443086,0.8322154,0.70582974,0.85291487
12478,0.73125815,0.8656291,0.69606924,0.8480346,0.6821966,0.8410983,0.6353352,0.8176676,0.6987847,0.84939235,0.7462678,0.8731339,0.6634089,0.83170444,0.7436271,0.87181354,0.7266979,0.86334896,0.731823,0.8659115
12479,0.63096315,0.81548154,0.5914542,0.79572713,0.67267656,0.8363383,0.55018914,0.77509457,0.58292866,0.7914643,0.662133,0.8310665,0.55158,0.77579,0.6485106,0.8242553,0.63759845,0.81879926,0.61703163,0.8085158
12480,0.7294917,0.86474586,0.68241763,0.8412088,0.7091973,0.85459864,0.6183436,0.8091718,0.6682275,0.8341137,0.7102924,0.85514617,0.60825133,0.80412567,0.7058207,0.85291034,0.65625215,0.8281261,0.6704005,0.83520025
12481,0.4466984,0.7233492,0.49371743,0.7468587,0.46129626,0.73064816,0.46904042,0.7345202,0.45185137,0.7259257,0.42822403,0.71411204,0.4845532,0.7422766,0.4879579,0.743979,0.49245575,0.74622786,0.5041784,0.7520892
12482,0.74009013,0.87004507,0.6424032,0.82120156,0.6593753,0.82968765,0.5724497,0.78622484,0.6874391,0.84371954,0.7561581,0.87807906,0.6523987,0.82619935,0.6994892,0.84974456,0.6649164,0.8324582,0.69707125,0.84853566
12483,0.7008319,0.85041595,0.7013819,0.85069096,0.6565092,0.8282546,0.6305996,0.8152998,0.66546005,0.83273005,0.7223493,0.86117464,0.692896,0.846448,0.71713877,0.8585694,0.7274685,0.86373425,0.7476479,0.87382394
12484,0.7127619,0.85638094,0.6347485,0.8173742,0.6438729,0.8219365,0.5403684,0.77018416,0.6966201,0.84831005,0.74065024,0.8703251,0.62764263,0.8138213,0.68027323,0.84013665,0.6374643,0.81873214,0.6867894,0.8433947
12485,0.67234385,0.8361719,0.65497434,0.8274872,0.6456171,0.82280856,0.5489199,0.77445996,0.6598221,0.82991105,0.74583954,0.8729198,0.6820283,0.84101415,0.70842946,0.8542147,0.67634666,0.83817333,0.71525574,0.85762787
12486,0.7472049,0.87360245,0.70502234,0.85251117,0.7074122,0.8537061,0.60297036,0.8014852,0.73269725,0.8663486,0.76029634,0.8801482,0.6817746,0.8408873,0.75491726,0.87745863,0.69951534,0.8497577,0.7143346,0.8571673
12487,0.74773586,0.8738679,0.70051,0.850255,0.6878513,0.84392565,0.60378003,0.80189,0.704288,0.852144,0.767635,0.8838175,0.6966604,0.8483302,0.74715775,0.8735789,0.70904183,0.8545209,0.73119366,0.86559683
12488,0.6781806,0.8390903,0.74012643,0.8700632,0.72383666,0.86191833,0.6423811,0.82119054,0.68634653,0.84317327,0.66400975,0.8320049,0.6174288,0.8087144,0.7348813,0.86744064,0.6765382,0.8382691,0.6663462,0.8331731
12489,0.61849004,0.809245,0.61509794,0.807549,0.6243378,0.8121689,0.5675643,0.7837821,0.5787755,0.78938776,0.5964679,0.798234,0.5871025,0.7935512,0.6463914,0.8231957,0.58822584,0.7941129,0.5852207,0.79261035
12490,0.56866336,0.7843317,0.5202196,0.7601098,0.5649152,0.7824576,0.51657367,0.75828683,0.52226335,0.76113164,0.5872965,0.79364824,0.50373274,0.75186634,0.55038345,0.7751917,0.57973534,0.78986764,0.5509261,0.77546304
12491,0.7339544,0.8669772,0.69328666,0.8466433,0.672228,0.836114,0.6077094,0.8038547,0.7046965,0.8523482,0.7314162,0.8657081,0.67685205,0.838426,0.7199253,0.85996264,0.70696247,0.85348123,0.7099935,0.85499674
12492,0.62136424,0.8106821,0.5968633,0.79843163,0.6061024,0.80305123,0.5817479,0.79087394,0.58991784,0.79495895,0.58557475,0.7927874,0.5445452,0.7722726,0.62476707,0.81238353,0.62026197,0.81013095,0.5405804,0.7702902
12493,0.70878696,0.8543935,0.6640709,0.8320354,0.66829187,0.8341459,0.5936415,0.79682076,0.6662459,0.83312297,0.73020315,0.8651016,0.64720714,0.8236036,0.7033688,0.8516844,0.6809014,0.8404507,0.69852406,0.849262
12494,0.7248537,0.8624269,0.69231766,0.84615886,0.67615056,0.8380753,0.60279745,0.80139875,0.6721015,0.83605075,0.73343563,0.8667178,0.6716685,0.83583426,0.6982285,0.84911424,0.7212112,0.8606056,0.7085159,0.85425794
12495,0.7135725,0.85678625,0.6969722,0.84848607,0.66195416,0.8309771,0.6222736,0.81113684,0.6896359,0.84481794,0.7637166,0.8818583,0.682786,0.841393,0.74764186,0.8738209,0.746318,0.873159,0.7470182,0.8735091
12496,0.74555886,0.8727794,0.6878994,0.8439497,0.6890485,0.84452426,0.61887836,0.8094392,0.69620717,0.8481036,0.7555804,0.8777902,0.6543667,0.82718337,0.744087,0.8720435,0.7589638,0.8794819,0.7249371,0.86246854
12497,0.7592045,0.87960225,0.67579454,0.8378973,0.6801154,0.84005773,0.61368984,0.80684495,0.7122538,0.8561269,0.78645295,0.8932265,0.659916,0.82995796,0.7274524,0.8637262,0.68528175,0.8426409,0.7084757,0.85423785
12498,0.6805119,0.840256,0.7020307,0.8510153,0.6821423,0.8410711,0.6238999,0.81194997,0.63465154,0.8173258,0.67516136,0.8375807,0.6258756,0.8129378,0.69678295,0.8483915,0.6981187,0.84905934,0.6837092,0.8418546
12499,0.730613,0.8653065,0.6926776,0.8463388,0.689264,0.844632,0.5720347,0.78601736,0.7250755,0.86253774,0.74826217,0.8741311,0.6981025,0.84905124,0.7300489,0.86502445,0.6429626,0.8214813,0.7110162,0.8555081
12500,0.6998178,0.8499089,0.66474587,0.8323729,0.61561906,0.80780953,0.5416393,0.77081966,0.69773865,0.8488693,0.70311004,0.851555,0.68103504,0.8405175,0.6643148,0.8321574,0.62992954,0.8149648,0.6691336,0.83456683
12501,0.60489345,0.8024467,0.5879735,0.79398674,0.58856887,0.79428446,0.5471506,0.7735753,0.5372527,0.76862633,0.48043442,0.7402172,0.45673794,0.728369,0.5182495,0.75912476,0.5383268,0.76916337,0.47792727,0.7389636
12502,0.7330762,0.8665381,0.71492064,0.8574603,0.6523012,0.8261506,0.5916605,0.79583025,0.73011833,0.86505914,0.6976564,0.8488282,0.68945026,0.84472513,0.7153754,0.8576877,0.65393305,0.8269665,0.6694684,0.8347342
12503,0.6293856,0.8146928,0.58095634,0.79047817,0.58682775,0.7934139,0.53208226,0.76604116,0.58213127,0.79106563,0.6628566,0.8314283,0.5560117,0.77800584,0.5994729,0.79973644,0.6275842,0.8137921,0.59737146,0.7986857
12504,0.74255407,0.87127703,0.703952,0.85197604,0.69848645,0.8492432,0.70005214,0.8500261,0.67622834,0.83811414,0.6615584,0.8307792,0.6233492,0.8116746,0.72026587,0.86013293,0.6732333,0.83661664,0.6343646,0.8171823
12505,0.6213706,0.8106853,0.5930366,0.7965183,0.61389923,0.8069496,0.55922806,0.77961403,0.58797467,0.79398733,0.60286725,0.8014336,0.53614527,0.7680726,0.5943682,0.7971841,0.62368774,0.8118439,0.5874039,0.79370195
12506,0.6558154,0.8279077,0.62365913,0.81182957,0.6143207,0.8071604,0.5761176,0.78805876,0.59496975,0.7974849,0.63259757,0.8162988,0.58938587,0.79469293,0.61464846,0.80732423,0.60005695,0.80002844,0.6009275,0.80046374
12507,0.67784435,0.83892214,0.6791688,0.8395844,0.69529736,0.8476487,0.5854826,0.7927413,0.69545376,0.8477269,0.6925615,0.84628075,0.6834837,0.84174186,0.69751,0.848755,0.6944984,0.8472492,0.7107078,0.8553539
12508,0.7582036,0.8791018,0.7038361,0.85191804,0.67747486,0.8387374,0.6012399,0.80061996,0.7436978,0.87184894,0.7581111,0.87905556,0.6858016,0.8429008,0.718398,0.859199,0.67899275,0.8394964,0.7192246,0.8596123
12509,0.64110386,0.82055193,0.61555505,0.8077775,0.6387261,0.81936306,0.5530064,0.7765032,0.5973958,0.7986979,0.6678474,0.8339237,0.5684843,0.78424215,0.64534295,0.8226715,0.63081086,0.8154054,0.6237005,0.81185025
12510,0.64165705,0.82082856,0.6536529,0.82682645,0.6181909,0.80909544,0.61783034,0.80891514,0.6198611,0.80993056,0.65264463,0.8263223,0.6437708,0.8218854,0.69136477,0.8456824,0.68987477,0.8449374,0.6978934,0.8489467
12511,0.5630983,0.78154916,0.53575003,0.767875,0.5081519,0.75407594,0.50282097,0.7514105,0.5229136,0.7614568,0.6079116,0.8039558,0.5523108,0.7761554,0.57198083,0.7859904,0.61266184,0.8063309,0.58213544,0.7910677
12512,0.645026,0.822513,0.62740105,0.81370056,0.5635157,0.78175783,0.5832189,0.7916094,0.61310995,0.806555,0.56168985,0.7808449,0.5924046,0.7962023,0.6016448,0.8008224,0.6634215,0.83171076,0.6067327,0.80336636
12513,0.64318395,0.821592,0.6046919,0.802346,0.6299716,0.8149858,0.57208896,0.7860445,0.577417,0.7887085,0.6022186,0.8011093,0.54794836,0.7739742,0.62817574,0.81408787,0.6035719,0.80178595,0.58397174,0.79198587
12514,0.73287207,0.866436,0.6956332,0.8478166,0.70954615,0.85477304,0.6512697,0.82563484,0.6943104,0.8471552,0.710099,0.8550495,0.6008291,0.80041456,0.72551906,0.86275953,0.63410413,0.81705207,0.6374644,0.8187322
12515,0.68266314,0.8413316,0.6531619,0.82658094,0.6273206,0.81366026,0.6034363,0.8017181,0.63467896,0.8173395,0.6768335,0.83841676,0.6175651,0.8087826,0.69034725,0.8451736,0.69393384,0.8469669,0.65427196,0.827136
12516,0.7555636,0.8777818,0.7014384,0.8507192,0.72951066,0.86475533,0.6617229,0.83086145,0.7041915,0.8520957,0.6736368,0.8368184,0.6387126,0.8193563,0.7163503,0.85817516,0.6832921,0.8416461,0.69112945,0.8455647
12518,0.6913394,0.8456697,0.7248244,0.8624122,0.7019136,0.8509568,0.6659169,0.83295846,0.73724717,0.8686236,0.6825571,0.84127855,0.7020885,0.85104424,0.7420298,0.8710149,0.7063981,0.85319906,0.698078,0.84903896
12519,0.5914684,0.79573417,0.5480231,0.77401155,0.551078,0.77553904,0.48152447,0.74076223,0.4960851,0.7480426,0.50455827,0.75227916,0.4220701,0.711035,0.52187186,0.7609359,0.4973871,0.7486936,0.4780746,0.7390373
12520,0.7657012,0.8828506,0.67532456,0.8376623,0.6630975,0.83154875,0.58233905,0.7911695,0.7258811,0.86294055,0.7956033,0.89780164,0.658893,0.8294465,0.7247139,0.86235696,0.6722987,0.83614933,0.74178326,0.87089163
12521,0.7660335,0.8830167,0.67777103,0.83888555,0.66549814,0.83274907,0.5851413,0.79257065,0.70740604,0.853703,0.7671673,0.88358366,0.66419435,0.8320972,0.71753407,0.85876703,0.65340173,0.82670087,0.7252933,0.86264664
12523,0.67806363,0.8390318,0.6488172,0.8244086,0.6415762,0.8207881,0.6155855,0.8077928,0.6139974,0.8069987,0.6814313,0.84071565,0.61566174,0.80783087,0.66601324,0.8330066,0.65024114,0.82512057,0.7056637,0.85283184
12525,0.8367592,0.9183796,0.7610177,0.88050884,0.7935852,0.8967926,0.6776897,0.83884484,0.835044,0.917522,0.83361244,0.9168062,0.7679749,0.8839874,0.82546484,0.9127324,0.76471174,0.88235587,0.80483705,0.9024185
12526,0.73202443,0.8660122,0.6439404,0.8219702,0.629635,0.8148175,0.582974,0.791487,0.69029725,0.8451486,0.7669275,0.88346374,0.69477326,0.8473866,0.70901245,0.85450625,0.6585386,0.8292693,0.73619187,0.86809593
12527,0.73120826,0.86560416,0.6768155,0.83840775,0.6689734,0.8344867,0.60291874,0.8014594,0.6936195,0.84680974,0.7528384,0.8764192,0.62935877,0.8146794,0.7186513,0.85932565,0.7002797,0.85013986,0.67652833,0.83826417
12528,0.6390909,0.81954545,0.6169622,0.8084811,0.65708447,0.82854223,0.5444194,0.7722097,0.5850285,0.79251426,0.64146906,0.8207345,0.51729023,0.7586451,0.62640536,0.8132027,0.63908434,0.81954217,0.5801017,0.79005086
12529,0.7347815,0.86739075,0.61080575,0.8054029,0.64842725,0.8242136,0.5393469,0.76967347,0.6674639,0.83373195,0.7175652,0.8587826,0.5757561,0.78787804,0.6716111,0.83580554,0.57532454,0.78766227,0.61549234,0.8077462
12530,0.51161766,0.75580883,0.47661245,0.7383062,0.48221228,0.74110615,0.46352947,0.73176473,0.4211899,0.71059495,0.43133128,0.71566564,0.39285368,0.69642687,0.43276623,0.7163831,0.42534167,0.7126708,0.43380654,0.71690327
12531,0.6134285,0.80671424,0.605994,0.802997,0.601213,0.8006065,0.513653,0.7568265,0.59943616,0.7997181,0.6531967,0.82659835,0.61129713,0.80564857,0.5995782,0.7997891,0.6308213,0.8154106,0.6290195,0.81450975
12532,0.726406,0.863203,0.6247914,0.8123957,0.6621453,0.8310727,0.5671011,0.78355056,0.65292716,0.8264636,0.7208476,0.8604238,0.61846346,0.80923176,0.6619983,0.83099914,0.63843906,0.8192195,0.6779933,0.83899665
12533,0.71351683,0.8567584,0.6804286,0.8402143,0.653419,0.8267095,0.59518075,0.7975904,0.68956137,0.8447807,0.7009823,0.85049117,0.6809329,0.84046644,0.7003186,0.8501593,0.65131354,0.8256568,0.6738944,0.8369472
12565,0.77609587,0.88804793,0.70048594,0.850243,0.6855396,0.8427698,0.63330615,0.8166531,0.7207727,0.8603864,0.78229296,0.8911465,0.65691805,0.828459,0.7388279,0.869414,0.69355094,0.8467755,0.7336963,0.8668481
12656,0.7099482,0.8549741,0.724238,0.86211896,0.6387044,0.8193522,0.6163209,0.8081604,0.6836525,0.84182626,0.6778543,0.83892715,0.6501626,0.8250813,0.73055923,0.8652796,0.6915767,0.84578836,0.68523276,0.8426164
12674,0.7680292,0.8840146,0.7019932,0.8509966,0.7110458,0.8555229,0.6144199,0.80720997,0.7198787,0.85993934,0.7942023,0.89710116,0.6882062,0.8441031,0.7469951,0.87349755,0.71054494,0.8552725,0.74262965,0.8713148
12687,0.59529674,0.7976484,0.60580456,0.8029023,0.53622514,0.76811254,0.55557513,0.77778757,0.629257,0.8146285,0.678121,0.8390605,0.69516265,0.8475813,0.687516,0.843758,0.6823393,0.84116966,0.715466,0.857733
12736,0.7478349,0.87391746,0.68231195,0.841156,0.605016,0.802508,0.6487906,0.8243953,0.7055224,0.8527612,0.6449042,0.82245207,0.6771121,0.83855605,0.6820699,0.84103495,0.6850635,0.84253174,0.6695874,0.8347937
13078,0.70353276,0.85176635,0.66787875,0.8339394,0.6322299,0.81611496,0.5984651,0.79923254,0.69593513,0.84796757,0.7237117,0.86185586,0.6955774,0.8477887,0.6837756,0.84188783,0.6526855,0.82634276,0.6931782,0.8465891
13080,0.74399966,0.87199986,0.71185005,0.855925,0.68445504,0.8422275,0.6289333,0.81446666,0.7128521,0.85642606,0.7248458,0.86242294,0.663013,0.8315065,0.73879755,0.8693988,0.71030307,0.85515153,0.7193818,0.8596909
13146,0.6610894,0.8305447,0.67456937,0.8372847,0.57502735,0.7875137,0.6173606,0.8086803,0.615023,0.8075115,0.6082692,0.8041346,0.614092,0.807046,0.6619401,0.83097005,0.7066764,0.85333824,0.669289,0.8346445
13147,0.788906,0.894453,0.68918866,0.84459436,0.67977566,0.83988786,0.6066468,0.8033234,0.74589,0.872945,0.7449204,0.8724602,0.6818743,0.84093714,0.7163472,0.8581736,0.68843496,0.8442175,0.7211164,0.8605582
13148,0.71339417,0.8566971,0.64496726,0.82248366,0.660138,0.830069,0.5856331,0.7928165,0.7178212,0.85891056,0.65741646,0.82870823,0.58785725,0.7939286,0.6881604,0.8440802,0.5710317,0.78551584,0.5867735,0.79338676
13149,0.6091037,0.80455184,0.55692995,0.778465,0.49850386,0.74925196,0.474697,0.7373485,0.5779818,0.7889909,0.5529566,0.7764783,0.50710297,0.7535515,0.5111808,0.75559044,0.5333311,0.7666656,0.534989,0.7674945
13150,0.7548661,0.87743306,0.74320596,0.871603,0.7155944,0.8577972,0.67434865,0.8371743,0.7237265,0.86186326,0.7210067,0.8605033,0.698863,0.8494315,0.73470986,0.8673549,0.6867353,0.84336764,0.7130884,0.8565442
13196,0.65529263,0.8276463,0.65007836,0.82503915,0.5802772,0.7901386,0.5610316,0.7805158,0.60080343,0.8004017,0.56670535,0.7833527,0.5099918,0.75499594,0.57757866,0.78878933,0.5620726,0.78103626,0.540339,0.7701695
13382,0.7061136,0.8530568,0.70984435,0.8549222,0.69122165,0.84561086,0.6605929,0.83029646,0.68703765,0.84351885,0.7057349,0.8528675,0.6742408,0.8371204,0.70419115,0.8520956,0.6796317,0.83981586,0.72466797,0.862334
13461,0.66173965,0.8308698,0.6516084,0.82580423,0.6700704,0.8350352,0.5786241,0.78931206,0.6268464,0.81342316,0.6151682,0.8075841,0.6098515,0.80492574,0.64929414,0.82464707,0.6358793,0.81793964,0.6148618,0.80743086
13475,0.7609314,0.8804657,0.726918,0.863459,0.69226015,0.8461301,0.62862456,0.8143123,0.7298169,0.86490846,0.7564336,0.8782168,0.6932601,0.84663004,0.7642096,0.8821048,0.702662,0.851331,0.73328066,0.8666403
13477,0.6982355,0.84911776,0.60780144,0.8039007,0.65122616,0.8256131,0.56173253,0.78086627,0.6660497,0.83302486,0.680914,0.84045696,0.6196377,0.80981886,0.6708331,0.83541656,0.5587501,0.7793751,0.647745,0.8238725
13537,0.72938424,0.8646921,0.7147138,0.8573569,0.6892254,0.8446127,0.6859138,0.8429569,0.6685741,0.83428705,0.6391352,0.81956756,0.62986445,0.8149322,0.689214,0.844607,0.6388259,0.81941295,0.6387334,0.8193667
13893,0.7072934,0.8536467,0.6852784,0.8426392,0.6729743,0.8364872,0.63307005,0.816535,0.6788681,0.839434,0.6128291,0.80641454,0.58810264,0.7940513,0.68662345,0.8433117,0.6091361,0.80456805,0.61191213,0.80595607
13897,0.73291814,0.8664591,0.64780784,0.8239039,0.613595,0.8067975,0.6038952,0.8019476,0.64406806,0.822034,0.6060072,0.8030036,0.5651356,0.7825678,0.6481892,0.8240946,0.6006216,0.8003108,0.5692318,0.7846159
14744,0.77460575,0.8873029,0.6907866,0.8453933,0.70912534,0.85456264,0.6646334,0.8323167,0.6813418,0.84067094,0.7061976,0.8530988,0.62556016,0.8127801,0.7073374,0.8536687,0.68260264,0.8413013,0.698967,0.8494835
14862,0.6755992,0.8377996,0.6537321,0.82686603,0.5985477,0.79927385,0.6302391,0.81511956,0.6331529,0.8165765,0.57869446,0.78934723,0.56662744,0.78331375,0.6456326,0.8228163,0.59950984,0.7997549,0.57804996,0.78902495
14882,0.7692177,0.88460886,0.70297503,0.8514875,0.7192018,0.8596009,0.64148813,0.82074404,0.7346454,0.8673227,0.7340368,0.8670184,0.6124723,0.80623615,0.7648746,0.8824373,0.66886556,0.8344328,0.68049544,0.84024775
14890,0.72833365,0.86416686,0.6558748,0.82793736,0.63832664,0.8191633,0.58506274,0.7925314,0.672035,0.8360175,0.71939456,0.8596973,0.6086243,0.8043121,0.7229266,0.8614633,0.64225435,0.8211272,0.6811036,0.8405518
