,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
5877,0.63289106,0.8164455,0.6968664,0.8484332,0.60593975,0.8029699,0.5891186,0.7945593,0.62188786,0.81094396,0.59406203,0.79703104,0.5835038,0.79175186,0.6203925,0.8101963,0.6295532,0.8147766,0.60772794,0.803864
5981,0.7981664,0.8990832,0.68679285,0.8433964,0.76732695,0.8836635,0.66392124,0.8319606,0.73210037,0.8660502,0.71356356,0.8567818,0.5956577,0.79782885,0.7222369,0.86111844,0.655671,0.8278355,0.65974003,0.82987
6043,0.72655106,0.8632755,0.6445973,0.82229865,0.6197969,0.80989844,0.59719527,0.79859763,0.66628635,0.8331432,0.73144734,0.86572367,0.6528719,0.8264359,0.6688869,0.83444345,0.6969967,0.84849834,0.69953805,0.849769
6078,0.7549351,0.8774675,0.6880251,0.84401256,0.6702647,0.83513236,0.6247994,0.8123997,0.6916121,0.84580606,0.7168224,0.8584112,0.6329544,0.8164772,0.6921208,0.8460604,0.6717168,0.8358584,0.6911961,0.84559804
6081,0.78963506,0.89481753,0.6755405,0.8377702,0.69004744,0.84502375,0.6549904,0.8274952,0.737025,0.8685125,0.8022342,0.9011171,0.713954,0.856977,0.7364354,0.8682177,0.7093747,0.85468733,0.7409677,0.8704839
6082,0.72010756,0.8600538,0.5961869,0.79809344,0.6044334,0.8022167,0.55692184,0.7784609,0.6603433,0.83017164,0.74609935,0.8730497,0.66511345,0.8325567,0.66070014,0.83035004,0.6442705,0.8221352,0.6900253,0.84501266
6090,0.67546356,0.8377318,0.61494017,0.8074701,0.6402985,0.82014924,0.63893974,0.81946987,0.5869082,0.7934541,0.60373557,0.8018678,0.5696534,0.7848267,0.64738286,0.8236914,0.62301135,0.8115057,0.61506504,0.80753255
6127,0.7127945,0.8563973,0.71240044,0.8562002,0.7046974,0.8523487,0.57796633,0.78898317,0.71340096,0.8567005,0.7592959,0.879648,0.6387285,0.81936425,0.74698025,0.8734901,0.63036716,0.8151836,0.68384355,0.8419218
6211,0.7197011,0.8598505,0.6717546,0.8358773,0.6641299,0.832065,0.54819584,0.7740979,0.67199504,0.8359975,0.72387993,0.86193997,0.6555836,0.8277918,0.6698707,0.8349353,0.6676234,0.8338117,0.69393635,0.8469682
6213,0.6971173,0.84855866,0.58918667,0.79459333,0.57196236,0.7859812,0.52528894,0.76264447,0.6134763,0.80673814,0.6454201,0.82271004,0.5841842,0.7920921,0.60335433,0.80167717,0.6124474,0.8062237,0.6016015,0.80080074
6214,0.6934285,0.84671426,0.61129427,0.80564713,0.618927,0.8094635,0.54811144,0.7740557,0.60563457,0.8028173,0.6406269,0.82031345,0.55664885,0.7783244,0.61312205,0.806561,0.59378386,0.7968919,0.5837554,0.7918777
6231,0.6713427,0.8356713,0.63794386,0.81897193,0.5998487,0.7999244,0.5531242,0.7765621,0.6195482,0.8097741,0.5884863,0.79424316,0.5495088,0.7747544,0.6300963,0.81504816,0.58374405,0.791872,0.5606414,0.7803207
6232,0.7701395,0.8850697,0.6663133,0.83315665,0.6931298,0.8465649,0.57661897,0.78830945,0.7137003,0.85685015,0.7655829,0.88279146,0.64159656,0.8207983,0.7084938,0.8542469,0.64353156,0.8217658,0.7265885,0.86329424
6233,0.74583626,0.8729181,0.7179608,0.8589804,0.6918682,0.8459341,0.5908793,0.79543966,0.68827605,0.844138,0.6791637,0.83958185,0.5807448,0.7903724,0.6809821,0.84049106,0.6393248,0.8196624,0.6152284,0.8076142
6239,0.6000299,0.800015,0.61066735,0.8053337,0.5527346,0.7763673,0.6018989,0.80094945,0.5693092,0.7846546,0.6011698,0.8005849,0.6100204,0.8050102,0.62257075,0.8112854,0.6645112,0.8322556,0.6348768,0.81743836
6240,0.7202472,0.86012363,0.6341175,0.81705874,0.63136137,0.8156807,0.5600399,0.78001994,0.66675687,0.83337843,0.6996716,0.8498358,0.6145643,0.80728215,0.6393891,0.8196945,0.63941383,0.8197069,0.6476818,0.82384086
6254,0.67436683,0.8371834,0.70857584,0.8542879,0.6142446,0.8071223,0.6241275,0.81206375,0.65212345,0.8260617,0.62176704,0.8108835,0.6162181,0.80810905,0.6869933,0.8434967,0.640549,0.8202745,0.64242685,0.8212134
6255,0.68785584,0.8439279,0.6214199,0.81070995,0.6105181,0.80525905,0.56708264,0.7835413,0.62210023,0.8110501,0.6245096,0.8122548,0.6134895,0.80674475,0.627488,0.813744,0.62547606,0.81273806,0.6207575,0.8103788
6342,0.57974243,0.7898712,0.5904482,0.7952241,0.54861724,0.7743086,0.4599902,0.72999513,0.5986967,0.79934835,0.60811496,0.8040575,0.60262895,0.8013145,0.595312,0.797656,0.5679735,0.78398675,0.56352496,0.7817625
7630,0.63908434,0.81954217,0.6920573,0.8460287,0.56262034,0.7813102,0.60456157,0.8022808,0.63590616,0.8179531,0.6237592,0.81187963,0.6259242,0.8129621,0.70077074,0.85038537,0.6760218,0.8380109,0.7191484,0.8595742
7654,0.6831145,0.84155726,0.6425535,0.8212768,0.61021256,0.8051063,0.5376613,0.76883066,0.6322727,0.81613636,0.6863272,0.8431636,0.60187066,0.8009353,0.6432927,0.82164633,0.6025257,0.80126286,0.6348716,0.8174358
8890,0.5978731,0.79893655,0.6290567,0.81452835,0.602538,0.801269,0.62844336,0.8142217,0.6076927,0.80384636,0.62904537,0.8145227,0.6226498,0.8113249,0.69689846,0.84844923,0.70029736,0.8501487,0.700586,0.85029304
8916,0.5825066,0.7912533,0.58773077,0.7938654,0.5999992,0.7999996,0.5583843,0.77919215,0.5323825,0.76619124,0.4824273,0.7412137,0.50917643,0.75458825,0.5385891,0.76929456,0.5610179,0.78050894,0.509194,0.754597
9028,0.6519785,0.82598925,0.62039256,0.8101963,0.59129226,0.79564613,0.58736837,0.7936842,0.5935985,0.79679924,0.6494307,0.8247154,0.60560775,0.8028039,0.64730036,0.8236502,0.61539733,0.80769867,0.64287364,0.8214368
9066,0.69436127,0.8471806,0.6221869,0.81109345,0.59081507,0.79540753,0.56479317,0.78239655,0.61528075,0.8076404,0.60281277,0.8014064,0.5339759,0.7669879,0.60753,0.803765,0.5953332,0.7976666,0.5685211,0.7842605
9445,0.6836539,0.8418269,0.6973626,0.84868133,0.6349944,0.8174972,0.6552548,0.8276274,0.6493732,0.8246866,0.6660467,0.8330233,0.6427388,0.8213694,0.69995826,0.84997916,0.7112841,0.8556421,0.7039273,0.85196364
9542,0.7346636,0.8673318,0.7227235,0.86136174,0.65161085,0.8258054,0.7072263,0.85361314,0.6974723,0.84873617,0.646111,0.8230555,0.5966556,0.7983278,0.70367455,0.8518373,0.68129885,0.8406494,0.6320809,0.81604046
9546,0.6948545,0.84742725,0.64375675,0.8218784,0.58877087,0.79438543,0.57785857,0.7889293,0.6251544,0.8125772,0.6273805,0.81369025,0.6057981,0.80289906,0.64370084,0.8218504,0.61571294,0.80785644,0.588044,0.79402196
9547,0.6362436,0.8181218,0.61101294,0.80550647,0.59143245,0.7957162,0.5878891,0.79394454,0.5436448,0.7718224,0.5479666,0.7739833,0.5306257,0.76531285,0.5725001,0.78625005,0.6031492,0.8015746,0.54978204,0.774891
9583,0.6622492,0.8311246,0.6459496,0.8229748,0.6064793,0.80323964,0.62175673,0.8108784,0.58775944,0.79387975,0.5789602,0.7894801,0.56540716,0.7827036,0.6192324,0.8096162,0.63912624,0.81956315,0.59585446,0.79792726
9587,0.67837787,0.83918893,0.6587457,0.8293729,0.63163924,0.8158196,0.55557585,0.7777879,0.62150425,0.81075215,0.7048116,0.8524058,0.61359215,0.8067961,0.66008306,0.8300415,0.6547824,0.8273912,0.6791197,0.83955985
12037,0.65994734,0.8299737,0.67175615,0.8358781,0.641856,0.820928,0.60372466,0.80186236,0.6438652,0.8219326,0.68636954,0.84318477,0.6555982,0.8277991,0.6871356,0.8435678,0.7007004,0.8503502,0.7012582,0.8506291
12116,0.66120255,0.8306013,0.61030847,0.8051542,0.63972646,0.8198632,0.57010984,0.7850549,0.6226018,0.8113009,0.7015299,0.850765,0.62025297,0.8101265,0.6681793,0.83408964,0.66293824,0.8314691,0.698236,0.849118
12122,0.74379426,0.8718971,0.6562357,0.82811785,0.6681311,0.83406556,0.58656317,0.79328156,0.6451112,0.8225556,0.71460474,0.85730237,0.60812855,0.8040643,0.661335,0.8306675,0.64873046,0.82436526,0.6724149,0.83620745
12124,0.6918132,0.8459066,0.6382271,0.81911355,0.62360597,0.811803,0.58008397,0.790042,0.614981,0.80749047,0.67733264,0.8386663,0.60552603,0.802763,0.6487442,0.8243721,0.60715544,0.8035777,0.6621869,0.83109343
12141,0.7629669,0.88148344,0.6554392,0.82771957,0.6545937,0.82729685,0.5697267,0.78486335,0.70576054,0.85288024,0.7823222,0.8911611,0.669449,0.8347245,0.70704293,0.85352147,0.6880571,0.8440286,0.73077977,0.8653899
12143,0.66018546,0.8300927,0.66712177,0.8335609,0.65191543,0.8259577,0.56035674,0.78017837,0.63096464,0.8154823,0.69509506,0.84754753,0.59634763,0.7981738,0.6602029,0.8301015,0.6474933,0.8237467,0.6637354,0.8318677
12149,0.736869,0.8684345,0.7264789,0.8632394,0.7086289,0.85431445,0.5899723,0.7949861,0.7384689,0.86923444,0.7648933,0.88244665,0.74169177,0.8708459,0.73255515,0.8662776,0.71074176,0.8553709,0.7562259,0.8781129
12161,0.5694105,0.7847053,0.53500867,0.76750433,0.54132754,0.77066374,0.50321686,0.75160843,0.53922,0.76961,0.5986337,0.7993169,0.5528374,0.7764187,0.5790235,0.78951174,0.61661994,0.80831,0.60089326,0.8004466
12252,0.619476,0.80973804,0.6378102,0.8189051,0.56152654,0.78076327,0.59853435,0.7992672,0.593977,0.7969885,0.580837,0.7904185,0.5414047,0.77070236,0.63489366,0.8174468,0.6033458,0.80167294,0.6120819,0.80604094
12408,0.69474375,0.8473719,0.70573443,0.85286725,0.6417812,0.8208906,0.62680626,0.8134031,0.685507,0.8427535,0.7269606,0.8634803,0.696783,0.84839153,0.7140673,0.8570336,0.70875704,0.8543785,0.728521,0.8642605
12409,0.6707996,0.8353998,0.60845566,0.8042278,0.5681646,0.7840823,0.57441574,0.78720784,0.57897615,0.7894881,0.6289801,0.8144901,0.58201075,0.7910054,0.63267606,0.81633806,0.5845528,0.7922764,0.6217777,0.8108889
12410,0.7618991,0.88094956,0.71472085,0.8573604,0.7262471,0.86312354,0.5960462,0.7980231,0.7350749,0.86753744,0.7828598,0.8914299,0.7254411,0.86272055,0.7471335,0.87356675,0.70562315,0.8528116,0.75287974,0.87643987
12418,0.68299735,0.8414987,0.640226,0.820113,0.64362925,0.82181466,0.5825118,0.7912559,0.6309975,0.8154987,0.6887307,0.84436536,0.6230401,0.81152004,0.66167176,0.8308359,0.6306182,0.8153091,0.66477954,0.8323898
12422,0.6697018,0.8348509,0.60486543,0.8024327,0.62719953,0.81359977,0.53739685,0.76869845,0.6290567,0.81452835,0.6939258,0.8469629,0.6223813,0.81119066,0.63306093,0.81653047,0.6248188,0.8124094,0.66676533,0.83338267
12435,0.55439675,0.7771984,0.5227734,0.7613867,0.5373534,0.7686767,0.50065106,0.75032556,0.5146669,0.75733346,0.51717323,0.75858665,0.5124092,0.7562046,0.525614,0.762807,0.5048158,0.7524079,0.5054385,0.7527193
12436,0.68316483,0.8415824,0.6307874,0.8153937,0.6493969,0.82469845,0.5947982,0.7973991,0.63666236,0.8183312,0.6734623,0.83673114,0.59959954,0.7997998,0.6720017,0.83600086,0.64728445,0.82364225,0.64934707,0.82467353
12437,0.62138516,0.81069255,0.60771096,0.8038555,0.6050059,0.802503,0.5577096,0.7788548,0.58946884,0.7947344,0.6288795,0.8144398,0.59789884,0.7989494,0.6524093,0.82620466,0.63863075,0.8193154,0.6496754,0.8248377
12447,0.73031664,0.8651583,0.74052805,0.87026405,0.67457414,0.83728707,0.6562265,0.82811326,0.70912576,0.8545629,0.729545,0.8647725,0.69605565,0.8480278,0.7411384,0.8705692,0.7028842,0.8514421,0.71975344,0.85987675
12448,0.7985271,0.89926356,0.73788154,0.8689408,0.7321099,0.86605495,0.69304615,0.84652305,0.77827287,0.88913643,0.8155712,0.9077856,0.7268213,0.86341065,0.7944974,0.8972487,0.756953,0.8784765,0.76903677,0.8845184
12449,0.7552773,0.87763864,0.64702916,0.8235146,0.665756,0.832878,0.5686703,0.78433514,0.7043569,0.85217845,0.79522157,0.8976108,0.6383047,0.81915236,0.712736,0.856368,0.66570514,0.8328526,0.71192324,0.8559616
12450,0.7600063,0.88000315,0.68767655,0.8438383,0.67055666,0.83527833,0.5888622,0.7944311,0.71730876,0.8586544,0.7451964,0.8725982,0.6761066,0.8380533,0.702526,0.851263,0.65088415,0.8254421,0.71091205,0.855456
12451,0.71978027,0.8598901,0.66770524,0.83385265,0.6800586,0.8400293,0.5435696,0.7717848,0.66411626,0.83205813,0.6526755,0.82633775,0.5614202,0.7807101,0.6283946,0.8141973,0.60377514,0.8018876,0.61238986,0.8061949
12452,0.68303084,0.8415154,0.62308085,0.8115404,0.65020096,0.8251005,0.58677715,0.7933886,0.6425308,0.8212654,0.6745628,0.8372814,0.5726131,0.78630656,0.6639273,0.83196366,0.64681226,0.8234061,0.6431028,0.82155144
12453,0.7482084,0.8741042,0.67584383,0.8379219,0.66600084,0.8330004,0.63026434,0.81513214,0.66768885,0.8338444,0.71461535,0.8573077,0.6148517,0.80742586,0.72260994,0.861305,0.6352341,0.81761706,0.67394423,0.8369721
12454,0.6770539,0.83852696,0.64222324,0.8211116,0.58132505,0.7906625,0.53967893,0.76983947,0.6821691,0.84108454,0.6702712,0.8351356,0.63988143,0.8199407,0.6580619,0.829031,0.6154673,0.80773365,0.6094321,0.80471605
12455,0.7168031,0.85840154,0.6596708,0.8298354,0.67511904,0.8375595,0.56570977,0.7828549,0.65410215,0.82705104,0.7616091,0.88080454,0.6258291,0.81291455,0.7143259,0.85716295,0.68390787,0.84195393,0.71223277,0.8561164
12456,0.74237007,0.87118506,0.6636719,0.831836,0.6750027,0.83750135,0.5580327,0.7790164,0.7190175,0.85950875,0.74859834,0.87429917,0.64913654,0.8245683,0.692152,0.846076,0.6302277,0.81511384,0.68679446,0.84339726
12457,0.71004426,0.85502213,0.6290209,0.81451046,0.6674673,0.8337337,0.5568316,0.7784158,0.66790056,0.8339503,0.7694169,0.88470846,0.6619686,0.8309843,0.7022719,0.85113597,0.6473478,0.8236739,0.6830344,0.8415172
12458,0.76462877,0.8823144,0.6923784,0.8461892,0.7340542,0.8670271,0.61576366,0.80788183,0.6818887,0.84094435,0.70991963,0.85495985,0.55289257,0.7764463,0.7160531,0.85802656,0.63826156,0.8191308,0.6520695,0.8260348
12459,0.72269034,0.8613452,0.65986395,0.829932,0.64479953,0.82239974,0.5676163,0.7838081,0.68008864,0.8400443,0.7055948,0.8527974,0.6495681,0.82478404,0.6872351,0.84361756,0.6367668,0.8183834,0.6556152,0.8278076
12460,0.7735815,0.88679075,0.6444031,0.82220155,0.66079056,0.8303953,0.5840992,0.7920496,0.72201765,0.8610088,0.8297522,0.9148761,0.67676115,0.8383806,0.7161069,0.85805345,0.7327383,0.8663691,0.75641596,0.878208
12461,0.7706008,0.8853004,0.66818506,0.8340925,0.7063763,0.85318816,0.5984939,0.7992469,0.69434845,0.8471742,0.76678157,0.8833908,0.6158854,0.8079427,0.71111476,0.8555574,0.6761474,0.83807373,0.69811594,0.849058
12462,0.69414234,0.8470712,0.687262,0.843631,0.71677476,0.85838735,0.5864135,0.79320675,0.662933,0.8314665,0.7234969,0.86174846,0.62857014,0.81428504,0.70520747,0.85260373,0.7254092,0.86270463,0.7288923,0.86444616
12463,0.6251213,0.8125607,0.6033393,0.80166966,0.64058894,0.8202945,0.55041087,0.77520543,0.60365796,0.801829,0.66820765,0.8341038,0.61187357,0.8059368,0.6445856,0.8222928,0.6719787,0.83598936,0.6537742,0.82688713
12464,0.73185015,0.8659251,0.63341606,0.816708,0.68367994,0.84183997,0.583542,0.791771,0.66572887,0.8328644,0.7435698,0.8717849,0.59424454,0.79712224,0.700137,0.8500685,0.6594544,0.8297272,0.680817,0.8404085
12465,0.75220287,0.87610143,0.7158706,0.8579353,0.71697277,0.8584864,0.608032,0.804016,0.7190895,0.85954475,0.72322226,0.8616111,0.67751634,0.8387582,0.7247828,0.8623914,0.66196585,0.8309829,0.7022362,0.8511181
12466,0.6280371,0.81401855,0.5660119,0.78300595,0.5670355,0.7835177,0.4962747,0.74813735,0.5824791,0.79123956,0.6363711,0.81818557,0.553133,0.7765665,0.58792865,0.7939643,0.562965,0.78148246,0.578416,0.789208
12467,0.66047835,0.8302392,0.6416321,0.82081604,0.6467882,0.82339406,0.5933428,0.7966714,0.63624275,0.8181214,0.7359548,0.8679774,0.6506853,0.82534266,0.7412209,0.8706105,0.7188378,0.85941887,0.7035816,0.8517908
12468,0.67192715,0.8359636,0.6179278,0.8089639,0.63878334,0.81939167,0.52742517,0.7637126,0.71199155,0.8559958,0.7143531,0.85717654,0.6905397,0.84526986,0.6714748,0.8357374,0.6389544,0.8194772,0.68454224,0.8422711
12469,0.5057845,0.75289226,0.5325417,0.7662709,0.50733006,0.75366503,0.48064214,0.74032104,0.5082374,0.7541187,0.5393623,0.76968116,0.52110267,0.76055133,0.55668163,0.7783408,0.5960672,0.7980336,0.5988339,0.79941696
12470,0.7830186,0.8915093,0.72907156,0.8645358,0.76406515,0.8820326,0.63417757,0.8170888,0.7716311,0.88581556,0.73997176,0.8699859,0.6606821,0.83034104,0.772226,0.886113,0.6588651,0.82943255,0.6907431,0.84537154
12471,0.72504663,0.8625233,0.7013726,0.8506863,0.6443629,0.82218146,0.6518998,0.8259499,0.7021291,0.85106456,0.72199094,0.8609955,0.71873575,0.85936785,0.7612473,0.88062364,0.73654586,0.8682729,0.7747071,0.88735354
12472,0.75862527,0.87931263,0.7568463,0.87842315,0.66957355,0.8347868,0.68791205,0.843956,0.7092906,0.8546453,0.718092,0.859046,0.6761507,0.83807534,0.7746441,0.88732207,0.7299748,0.8649874,0.72344697,0.8617235
12473,0.71828294,0.85914147,0.6981823,0.8490912,0.6600578,0.8300289,0.6257533,0.81287664,0.7032012,0.8516006,0.70372605,0.851863,0.7108586,0.8554293,0.71097505,0.8554875,0.6607503,0.8303752,0.70980597,0.854903
12474,0.62935305,0.8146765,0.61025965,0.8051298,0.6278374,0.8139187,0.5808548,0.7904274,0.5885662,0.7942831,0.67418253,0.83709127,0.6001266,0.8000633,0.66586125,0.8329306,0.67523855,0.8376193,0.6564499,0.82822496
12475,0.66933304,0.8346665,0.6481187,0.82405937,0.6352016,0.8176008,0.6370438,0.81852186,0.6346578,0.81732893,0.6734618,0.8367309,0.6616423,0.83082116,0.6636834,0.8318417,0.69864625,0.84932315,0.699298,0.849649
12476,0.65950525,0.8297526,0.63116133,0.81558067,0.61503434,0.8075172,0.54340845,0.7717042,0.699885,0.8499425,0.7181186,0.85905933,0.7416752,0.87083757,0.6904125,0.84520626,0.662918,0.831459,0.7121007,0.8560504
12477,0.66420686,0.83210343,0.6411202,0.8205601,0.612563,0.8062815,0.6224476,0.8112238,0.67039716,0.8351986,0.70196867,0.85098433,0.6315754,0.8157877,0.7115585,0.8557793,0.65549123,0.8277456,0.7047243,0.85236216
12478,0.7136992,0.8568496,0.72628707,0.86314356,0.7072202,0.8536101,0.6697864,0.8348932,0.70118135,0.8505907,0.72569424,0.8628471,0.67074776,0.8353739,0.7623652,0.8811826,0.73175526,0.8658776,0.74037665,0.87018836
12479,0.6304989,0.81524944,0.6102196,0.8051098,0.63389397,0.816947,0.5473789,0.77368945,0.60250807,0.80125403,0.6779547,0.83897734,0.59377545,0.79688776,0.6677373,0.8338686,0.6622262,0.8311131,0.6393306,0.8196653
12480,0.71761394,0.85880697,0.66889954,0.83444977,0.69515604,0.84757805,0.6062771,0.80313855,0.65125597,0.825628,0.70683455,0.8534173,0.5695141,0.784757,0.70101273,0.85050637,0.6429624,0.8214812,0.6488105,0.82440525
12481,0.47599852,0.73799926,0.48762858,0.7438143,0.484856,0.742428,0.44852942,0.72426474,0.47907698,0.7395385,0.48535085,0.7426754,0.5041422,0.75207114,0.5245919,0.76229596,0.5498881,0.77494407,0.558347,0.7791735
12482,0.7521892,0.8760946,0.6848672,0.8424336,0.682222,0.841111,0.6131948,0.8065974,0.73450226,0.86725116,0.77772737,0.8888637,0.6792048,0.8396024,0.74534,0.87267,0.6900197,0.84500986,0.7338833,0.8669417
12483,0.69863725,0.8493186,0.6840576,0.8420288,0.6871785,0.84358925,0.60898405,0.804492,0.66255856,0.8312793,0.71176064,0.8558803,0.6734032,0.83670163,0.6999924,0.8499962,0.69449925,0.8472496,0.73283184,0.8664159
12484,0.6372718,0.81863594,0.5820051,0.7910025,0.62058055,0.8102903,0.52783334,0.7639167,0.61424744,0.8071237,0.61613417,0.8080671,0.5199779,0.75998896,0.6055677,0.80278385,0.55978256,0.77989125,0.57750493,0.78875244
12485,0.63064945,0.8153247,0.64204633,0.82102317,0.6137893,0.80689466,0.5659652,0.7829826,0.63013244,0.8150662,0.7187773,0.85938865,0.6857238,0.8428619,0.70709586,0.85354793,0.6927713,0.84638566,0.71327907,0.8566395
12486,0.7220798,0.8610399,0.7061994,0.8530997,0.69841254,0.84920627,0.59814405,0.799072,0.7133243,0.85666215,0.7348051,0.86740255,0.6690597,0.8345299,0.7587931,0.87939656,0.69269,0.846345,0.69983757,0.8499188
12487,0.7384609,0.86923045,0.68950987,0.84475493,0.69038594,0.84519297,0.58531296,0.7926565,0.7144182,0.8572091,0.7760296,0.8880148,0.7017518,0.8508759,0.74595994,0.87298,0.6911668,0.84558344,0.7271352,0.8635676
12488,0.69646853,0.8482343,0.7410806,0.87054026,0.7154949,0.85774744,0.6367692,0.8183846,0.69602287,0.84801143,0.6808146,0.8404073,0.6321808,0.8160904,0.7267913,0.8633957,0.68365496,0.8418275,0.68651736,0.8432587
12489,0.69721895,0.84860945,0.6946044,0.8473022,0.67834604,0.839173,0.61109936,0.8055497,0.6654892,0.8327446,0.6927401,0.84637004,0.6525184,0.8262592,0.719018,0.859509,0.65593874,0.8279694,0.68054146,0.84027076
