,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Score
6082,0.7158248,0.8579124,0.6345881,0.81729406,0.5963744,0.7981872,0.6055721,0.80278605,0.69617605,0.848088,0.7274356,0.8637178,0.6870159,0.84350795,0.67864823,0.8393241,0.72809494,0.86404747,0.70178676,0.8508934
6090,0.7231618,0.8615809,0.6572952,0.8286476,0.66313034,0.83156514,0.65421164,0.8271058,0.6577698,0.8288849,0.64619493,0.82309747,0.626695,0.81334746,0.68302846,0.8415142,0.60962737,0.8048137,0.6477053,0.82385266
6127,0.74243546,0.8712177,0.77121687,0.88560843,0.74899626,0.8744981,0.6353111,0.81765556,0.72794527,0.86397266,0.7299638,0.8649819,0.6671697,0.83358485,0.7586763,0.87933815,0.6508902,0.82544506,0.6868352,0.84341764
6211,0.73525214,0.8676261,0.72984016,0.8649201,0.6992401,0.84962004,0.5877435,0.79387176,0.7229254,0.8614627,0.7427578,0.8713789,0.68512523,0.8425626,0.7251688,0.8625844,0.67340994,0.83670497,0.71735877,0.8586794
6213,0.8065734,0.9032867,0.6827419,0.84137094,0.662396,0.831198,0.59846854,0.7992343,0.7215825,0.8607912,0.70491445,0.8524572,0.6282176,0.8141088,0.67233026,0.83616513,0.64233756,0.8211688,0.6632645,0.83163226
6214,0.71592104,0.8579605,0.66332304,0.8316615,0.6220052,0.8110026,0.58393526,0.79196763,0.6720385,0.8360193,0.6831312,0.8415656,0.6551019,0.82755095,0.64745593,0.82372797,0.66541624,0.8327081,0.6642441,0.8321221
6231,0.6944991,0.8472495,0.62640357,0.8132018,0.5895009,0.79475045,0.5515156,0.7757578,0.6284955,0.8142477,0.63552743,0.8177637,0.5811856,0.7905928,0.62181544,0.8109077,0.606248,0.803124,0.6001755,0.80008775
6232,0.78714776,0.8935739,0.68444544,0.8422227,0.6954348,0.8477174,0.61087114,0.80543554,0.718386,0.85919297,0.7610254,0.8805127,0.6495402,0.8247701,0.7270775,0.86353874,0.6615449,0.83077246,0.7199396,0.8599698
6233,0.76200414,0.88100207,0.70378417,0.8518921,0.6863764,0.84318817,0.58576286,0.7928814,0.7286967,0.86434835,0.72856617,0.8642831,0.6388446,0.8194223,0.6893694,0.8446847,0.6467527,0.82337636,0.6632586,0.8316293
6239,0.719911,0.8599555,0.65899885,0.8294994,0.6432543,0.82162714,0.62968653,0.8148433,0.66846937,0.8342347,0.721269,0.8606345,0.68082565,0.84041286,0.6997961,0.84989804,0.6753806,0.8376903,0.72024024,0.8601201
6240,0.77954245,0.8897712,0.7098067,0.85490334,0.6703769,0.83518845,0.61959153,0.80979574,0.7471666,0.8735833,0.7565365,0.87826824,0.7102897,0.85514486,0.7052425,0.85262126,0.6931047,0.8465524,0.73510003,0.86755
6254,0.7562585,0.87812924,0.7760715,0.8880358,0.6808206,0.8404103,0.6740453,0.83702266,0.72995204,0.86497605,0.7339524,0.8669762,0.71559036,0.8577952,0.7713096,0.8856548,0.7206756,0.8603378,0.7426524,0.8713262
6255,0.69900113,0.84950054,0.58954644,0.7947732,0.5947617,0.79738086,0.53221345,0.7661067,0.6044421,0.80222106,0.68555737,0.8427787,0.58435977,0.7921799,0.61205757,0.8060288,0.6115424,0.80577123,0.6320605,0.81603026
6342,0.6635953,0.83179766,0.6432697,0.8216349,0.5738317,0.78691584,0.54904133,0.77452064,0.6566831,0.82834154,0.6461784,0.82308924,0.62433636,0.8121682,0.63829434,0.81914717,0.60667026,0.80333513,0.6033419,0.8016709
7630,0.692904,0.846452,0.70086575,0.8504329,0.569994,0.784997,0.6275464,0.8137732,0.69010067,0.84505033,0.68073165,0.8403658,0.6794076,0.8397038,0.7141849,0.85709244,0.68241936,0.84120965,0.72784054,0.8639203
7654,0.70262325,0.8513116,0.6093271,0.80466354,0.5939806,0.7969903,0.50623024,0.7531151,0.62731385,0.8136569,0.6995064,0.8497532,0.57830894,0.78915447,0.602026,0.801013,0.60373175,0.8018659,0.63248086,0.81624043
8890,0.6719043,0.83595216,0.6954735,0.8477367,0.6428244,0.8214122,0.670486,0.835243,0.672503,0.8362515,0.69369185,0.8468459,0.67274594,0.836373,0.7488067,0.87440336,0.7527263,0.87636316,0.72581786,0.86290896
8916,0.7409171,0.87045854,0.6920586,0.8460293,0.68487966,0.84243983,0.59491694,0.79745847,0.6908449,0.84542245,0.64812183,0.8240609,0.59606427,0.79803216,0.65086055,0.8254303,0.6380162,0.8190081,0.6158675,0.80793375
9028,0.6421511,0.82107556,0.6231611,0.81158054,0.57687044,0.7884352,0.59909236,0.7995462,0.56889653,0.78444827,0.6097262,0.8048631,0.58888614,0.7944431,0.62934726,0.81467366,0.59517205,0.797586,0.62721443,0.8136072
9066,0.7319815,0.86599076,0.63323337,0.81661665,0.58355343,0.7917767,0.55498314,0.77749157,0.6429255,0.82146275,0.65307015,0.8265351,0.576337,0.7881685,0.62056583,0.81028295,0.5869273,0.79346365,0.6023289,0.80116445
9445,0.6828429,0.8414215,0.668536,0.834268,0.6253152,0.8126576,0.64295906,0.82147956,0.6123321,0.80616605,0.6140796,0.8070398,0.58995306,0.79497653,0.6481496,0.8240748,0.65475714,0.8273786,0.62164056,0.8108203
9542,0.76091945,0.8804597,0.7419454,0.8709727,0.68250304,0.8412515,0.6978009,0.84890044,0.75358534,0.87679267,0.6812706,0.8406353,0.6161294,0.8080647,0.73290706,0.8664535,0.68076086,0.84038043,0.64953315,0.8247666
9546,0.7874601,0.89373004,0.66847765,0.8342388,0.6141853,0.80709267,0.61907285,0.80953646,0.6946677,0.84733385,0.7023065,0.85115325,0.6297852,0.8148926,0.6925725,0.84628624,0.6383833,0.8191917,0.6569951,0.8284975
9547,0.68391585,0.8419579,0.6625747,0.8312874,0.6247365,0.8123683,0.62730634,0.8136532,0.6079515,0.80397576,0.62177104,0.81088555,0.6110021,0.80550104,0.6504446,0.8252223,0.6499742,0.8249871,0.6356353,0.8178177
9583,0.7810359,0.89051795,0.6982583,0.84912914,0.66104645,0.83052325,0.6685929,0.83429646,0.70611036,0.8530552,0.7132577,0.85662884,0.6726539,0.83632696,0.691802,0.845901,0.68779886,0.8438994,0.6887319,0.84436595
9587,0.67420995,0.837105,0.61262596,0.806313,0.5936333,0.79681665,0.5294803,0.7647401,0.6025939,0.80129695,0.6910155,0.84550774,0.5938451,0.79692256,0.6223393,0.8111696,0.63820636,0.8191032,0.6620995,0.83104974
12037,0.6908585,0.84542924,0.69050074,0.84525037,0.658508,0.82925403,0.5939847,0.79699236,0.66841054,0.83420527,0.684689,0.8423445,0.65537757,0.8276888,0.6938473,0.84692365,0.69106793,0.84553397,0.68913245,0.8445662
12116,0.6841341,0.84206706,0.62771404,0.813857,0.6530194,0.8265097,0.5806924,0.7903462,0.6553782,0.8276891,0.7171275,0.8585638,0.65666896,0.82833445,0.67359304,0.8367965,0.670158,0.835079,0.71879447,0.85939723
12122,0.76161623,0.8808081,0.6681496,0.8340748,0.67328703,0.8366435,0.5927524,0.7963762,0.6753519,0.8376759,0.7169826,0.8584913,0.58598435,0.7929922,0.69421697,0.8471085,0.662964,0.831482,0.6667241,0.83336204
12124,0.6817808,0.8408904,0.6205554,0.8102777,0.6412971,0.82064855,0.56984967,0.78492486,0.60185343,0.8009267,0.6766348,0.8383174,0.58204305,0.7910215,0.63159996,0.81579995,0.62929106,0.8146455,0.6506642,0.8253321
12141,0.72610116,0.8630506,0.62658954,0.81329477,0.62574214,0.8128711,0.53936243,0.7696812,0.6559896,0.8279948,0.6987179,0.8493589,0.63122916,0.8156146,0.63916427,0.8195821,0.6297705,0.81488526,0.6474569,0.82372844
12143,0.6724542,0.83622706,0.6943673,0.84718364,0.6602783,0.83013916,0.54591984,0.77295995,0.66402674,0.83201337,0.686579,0.8432895,0.5809517,0.79047585,0.6815541,0.84077704,0.6275695,0.8137847,0.6493733,0.82468665
12149,0.70244133,0.85122067,0.7084207,0.8542104,0.69952977,0.8497649,0.61558545,0.8077927,0.6708256,0.8354128,0.6624368,0.83121836,0.6546527,0.82732636,0.70050776,0.8502539,0.67219543,0.8360977,0.68035316,0.8401766
12161,0.7034092,0.8517046,0.6369771,0.81848854,0.6364352,0.81821764,0.5868464,0.7934232,0.67562306,0.8378115,0.72259694,0.86129844,0.6548639,0.8274319,0.6891881,0.84459406,0.6745739,0.83728695,0.68535256,0.8426763
12252,0.69332814,0.8466641,0.7187489,0.85937446,0.6592749,0.8296374,0.66059226,0.83029616,0.6909981,0.84549904,0.64706004,0.82353,0.64808047,0.82404023,0.7207817,0.86039084,0.68736076,0.8436804,0.67636466,0.83818233
12408,0.6282692,0.8141346,0.6453882,0.82269406,0.58342594,0.791713,0.5780555,0.78902775,0.59926844,0.7996342,0.6350526,0.81752634,0.59309113,0.79654557,0.6328253,0.8164127,0.6241991,0.8120996,0.6464044,0.8232022
12409,0.7343124,0.8671562,0.6103755,0.80518776,0.61471725,0.8073586,0.56576085,0.7828804,0.63965625,0.81982815,0.7071382,0.8535691,0.5760392,0.7880196,0.66279745,0.8313987,0.60603464,0.8030173,0.64927965,0.8246398
12410,0.77697563,0.8884878,0.76251906,0.88125956,0.7312672,0.8656336,0.6396067,0.81980336,0.7299884,0.86499417,0.742684,0.871342,0.68696344,0.8434817,0.7630102,0.88150513,0.70733774,0.85366887,0.71838766,0.8591938
12418,0.6508939,0.82544696,0.5992607,0.79963034,0.5757715,0.7878858,0.5589778,0.7794889,0.5869261,0.79346305,0.63737535,0.8186877,0.6020112,0.8010056,0.6177379,0.80886894,0.59725225,0.7986261,0.61778307,0.80889153
12422,0.6538638,0.8269319,0.61910516,0.80955255,0.58753777,0.7937689,0.5130115,0.7565057,0.63660026,0.8183001,0.65103984,0.8255199,0.604966,0.80248296,0.6084112,0.8042056,0.61995566,0.8099778,0.6341562,0.8170781
12435,0.66747165,0.8337358,0.6240704,0.8120352,0.6015076,0.80075383,0.5815477,0.79077387,0.6336525,0.8168262,0.63434553,0.81717277,0.6383737,0.8191868,0.6039413,0.80197066,0.61459327,0.80729663,0.6393939,0.81969696
12436,0.72667503,0.8633375,0.6555636,0.8277818,0.63453627,0.81726813,0.60412866,0.8020643,0.66924965,0.8346248,0.659364,0.829682,0.594319,0.7971595,0.68644583,0.8432229,0.6233368,0.8116684,0.62704486,0.81352246
12437,0.7302034,0.8651017,0.66011316,0.83005655,0.61780965,0.8089048,0.57658064,0.7882903,0.68204224,0.8410211,0.6990433,0.84952164,0.624731,0.81236553,0.68892777,0.8444639,0.6490353,0.8245176,0.67544556,0.8377228
12447,0.7637856,0.8818928,0.7411634,0.8705817,0.7035981,0.851799,0.6884103,0.84420514,0.7089977,0.85449886,0.6938641,0.84693205,0.65137506,0.8256875,0.7093711,0.85468554,0.71270156,0.8563508,0.68174577,0.8408729
12448,0.7895204,0.8947602,0.7214594,0.8607297,0.7236823,0.86184114,0.6954367,0.84771836,0.7660837,0.88304186,0.80674225,0.9033711,0.7025819,0.85129094,0.799024,0.899512,0.76268196,0.881341,0.76593745,0.8829687
12449,0.7032566,0.8516283,0.61530167,0.8076508,0.5954943,0.79774714,0.5483581,0.77417904,0.665549,0.8327745,0.72808516,0.8640426,0.60634995,0.803175,0.65704846,0.82852423,0.635095,0.8175475,0.6422231,0.82111156
12450,0.7090175,0.85450876,0.6422643,0.8211322,0.63499653,0.81749827,0.56814325,0.7840716,0.65033114,0.82516557,0.71224433,0.85612214,0.6363261,0.81816304,0.6647928,0.8323964,0.6349821,0.81749105,0.68185246,0.84092623
12451,0.7261412,0.8630706,0.6617073,0.83085364,0.6619692,0.8309846,0.55021703,0.7751085,0.6717621,0.83588105,0.6755228,0.8377614,0.6045177,0.80225885,0.6390116,0.8195058,0.6229741,0.8114871,0.6314536,0.81572676
12452,0.72740567,0.86370283,0.6511406,0.8255703,0.65938836,0.82969415,0.59331524,0.7966576,0.65814996,0.829075,0.6661736,0.8330868,0.58256876,0.7912844,0.6765441,0.83827204,0.6148034,0.80740166,0.63222754,0.81611377
12453,0.7681072,0.8840536,0.71885055,0.8594253,0.697718,0.848859,0.6511667,0.82558334,0.7028658,0.8514329,0.7189046,0.8594523,0.6478915,0.82394576,0.73418355,0.8670918,0.67661214,0.83830607,0.6905831,0.84529155
12454,0.7833475,0.89167374,0.6908871,0.84544355,0.6641543,0.83207715,0.6086123,0.80430615,0.7586443,0.8793222,0.7594925,0.87974626,0.69266343,0.8463317,0.7231337,0.86156684,0.698997,0.8494985,0.7192686,0.8596343
12455,0.7744508,0.8872254,0.6916332,0.8458166,0.7122136,0.85610676,0.6122054,0.8061027,0.69930816,0.8496541,0.7567888,0.87839437,0.6382785,0.81913924,0.7109268,0.8554634,0.69793427,0.84896713,0.71512175,0.8575609
12456,0.7771441,0.88857204,0.67909205,0.839546,0.7126198,0.8563099,0.5945939,0.79729694,0.72233295,0.8611665,0.74223816,0.8711191,0.6382328,0.8191164,0.7185212,0.85926056,0.6485101,0.82425505,0.68466187,0.84233093
12457,0.71614933,0.85807467,0.6863193,0.8431597,0.6806978,0.8403489,0.6217464,0.8108732,0.6862986,0.8431493,0.71172106,0.85586053,0.68754673,0.84377337,0.7121355,0.8560678,0.676842,0.838421,0.65884775,0.8294239
12458,0.8154273,0.90771365,0.7228321,0.86141604,0.7217823,0.86089116,0.65724033,0.8286202,0.73274946,0.86637473,0.7781724,0.8890862,0.66301215,0.8315061,0.756523,0.8782615,0.6864736,0.8432368,0.7204051,0.86020255
12459,0.7526593,0.87632966,0.6373295,0.8186648,0.61292875,0.8064644,0.5688158,0.7844079,0.68733394,0.843667,0.76041275,0.88020635,0.67173165,0.83586586,0.6890046,0.84450233,0.6232022,0.8116011,0.6889665,0.84448326
12460,0.7735896,0.8867948,0.6787243,0.83936214,0.6618644,0.8309322,0.61563075,0.8078154,0.7220371,0.86101854,0.77514625,0.8875731,0.6930338,0.8465169,0.719313,0.8596565,0.7075325,0.85376626,0.72712505,0.8635625
12461,0.7599831,0.87999153,0.6496333,0.82481664,0.68227506,0.8411375,0.5948882,0.7974441,0.6838623,0.84193116,0.7644629,0.8822315,0.62858355,0.8142918,0.69396085,0.84698045,0.6668302,0.8334151,0.6923704,0.8461852
12462,0.7252259,0.86261296,0.7011372,0.8505686,0.71511304,0.8575565,0.6000532,0.8000266,0.67187464,0.8359373,0.733024,0.866512,0.6120093,0.80600464,0.70096195,0.850481,0.696357,0.8481785,0.68884045,0.8444202
12463,0.71572566,0.85786283,0.64595425,0.8229771,0.6549027,0.82745135,0.57566786,0.7878339,0.70017093,0.8500855,0.7870275,0.89351374,0.7177851,0.85889256,0.69963884,0.8498194,0.72039723,0.8601986,0.7544389,0.87721944
12464,0.7632832,0.8816416,0.6783457,0.83917284,0.6874537,0.8437269,0.6267349,0.8133675,0.72651,0.863255,0.768814,0.88440704,0.6649188,0.8324594,0.7244688,0.8622344,0.6986351,0.84931755,0.7245163,0.86225814
12465,0.7673975,0.88369876,0.7184967,0.85924834,0.67841065,0.8392053,0.62329143,0.81164575,0.71328306,0.85664153,0.71680856,0.8584043,0.6699165,0.83495826,0.7058773,0.85293865,0.6668365,0.83341825,0.6952843,0.8476422
12466,0.60882175,0.8044109,0.5775353,0.78876764,0.5687779,0.78438896,0.5005,0.75025,0.5979281,0.798964,0.6353676,0.8176838,0.57798815,0.7889941,0.6002173,0.8001087,0.5932194,0.7966097,0.5980162,0.79900813
12467,0.6556989,0.82784945,0.6563992,0.8281996,0.6464393,0.82321966,0.62204015,0.8110201,0.60604775,0.8030239,0.6697855,0.83489275,0.6197313,0.80986565,0.7224184,0.8612092,0.6924337,0.84621686,0.65903103,0.8295155
12468,0.67264354,0.8363218,0.6352025,0.81760126,0.63852644,0.8192632,0.5395038,0.7697519,0.6928543,0.84642714,0.6962856,0.8481428,0.6823528,0.8411764,0.65471125,0.8273556,0.6535151,0.82675755,0.66458666,0.83229333
12469,0.55519414,0.77759707,0.6082524,0.8041262,0.5417737,0.77088684,0.5364287,0.76821434,0.56650066,0.78325033,0.5915092,0.7957546,0.5860534,0.7930267,0.6342893,0.81714463,0.6789775,0.83948874,0.6688582,0.8344291
12470,0.7961972,0.8980986,0.7419348,0.8709674,0.75370204,0.876851,0.6593721,0.82968605,0.8051944,0.9025972,0.8271601,0.91358006,0.73023456,0.8651173,0.83436406,0.917182,0.70918316,0.8545916,0.7757298,0.8878649
12471,0.82485914,0.9124296,0.7450391,0.87251955,0.70928884,0.8546444,0.639022,0.819511,0.7916914,0.8958457,0.8027544,0.9013772,0.7339995,0.86699975,0.78557193,0.89278597,0.7263104,0.8631552,0.79012096,0.8950605
12472,0.80078936,0.9003947,0.7410522,0.8705261,0.71154606,0.85577303,0.64010197,0.82005095,0.74510145,0.8725507,0.8055556,0.9027778,0.66075164,0.8303758,0.77893555,0.8894678,0.73619497,0.8680975,0.74376976,0.8718849
12473,0.7373933,0.8686967,0.7192856,0.8596428,0.6770786,0.8385393,0.6670175,0.83350873,0.7211683,0.86058414,0.7123512,0.8561756,0.716494,0.85824704,0.728448,0.86422396,0.68351007,0.84175503,0.7155868,0.8577934
12474,0.6412409,0.8206204,0.5983348,0.7991674,0.64176285,0.8208814,0.55897653,0.77948827,0.5992204,0.7996102,0.7077942,0.8538971,0.59791857,0.79895926,0.65738,0.82869,0.64818925,0.82409465,0.65452886,0.8272644
12475,0.6659183,0.8329592,0.63424486,0.81712246,0.5948367,0.79741836,0.59667957,0.7983398,0.62982607,0.81491303,0.6500119,0.82500595,0.64247966,0.8212398,0.6433393,0.82166964,0.6694983,0.83474916,0.6369395,0.81846976
12476,0.7192347,0.85961735,0.66427666,0.8321383,0.63888144,0.8194407,0.5644671,0.78223354,0.73616993,0.86808497,0.74322605,0.871613,0.73718333,0.86859167,0.72472686,0.86236346,0.67761,0.83880496,0.7274635,0.86373174
12477,0.63950837,0.8197542,0.59176946,0.7958847,0.58575463,0.7928773,0.61712676,0.80856335,0.5821507,0.79107535,0.6404066,0.8202033,0.58685577,0.7934279,0.63923216,0.8196161,0.63241404,0.81620705,0.6658906,0.8329453
12478,0.74516785,0.8725839,0.6736077,0.83680385,0.6552317,0.82761586,0.63463277,0.8173164,0.6867128,0.8433564,0.73760366,0.86880183,0.62554026,0.8127701,0.7149967,0.85749835,0.69632095,0.8481605,0.7048633,0.85243165
12479,0.6620592,0.8310296,0.6010568,0.8005284,0.6175616,0.8087808,0.5036912,0.7518456,0.62766784,0.81383395,0.6943876,0.84719384,0.5824675,0.7912338,0.64181346,0.82090676,0.618462,0.80923104,0.64176524,0.8208826
12480,0.72127175,0.8606359,0.6719377,0.83596885,0.6842871,0.84214354,0.597988,0.798994,0.66455513,0.83227754,0.7320509,0.86602545,0.60673964,0.8033698,0.6995853,0.84979266,0.65115887,0.8255794,0.6582259,0.82911295
12481,0.76372105,0.8818605,0.6901072,0.8450536,0.70695555,0.8534778,0.6576326,0.8288163,0.7022934,0.8511467,0.7514131,0.87570655,0.65214145,0.8260707,0.7357077,0.8678539,0.7123234,0.8561617,0.7207655,0.86038274
12482,0.79150826,0.8957541,0.69187605,0.845938,0.6765969,0.83829844,0.6174325,0.80871624,0.74988365,0.8749418,0.79416215,0.8970811,0.6909455,0.84547275,0.73303807,0.86651903,0.6897116,0.8448558,0.73134744,0.8656737
12483,0.69386905,0.84693456,0.6825348,0.8412674,0.64937085,0.82468545,0.60501385,0.8025069,0.6587438,0.8293719,0.7267246,0.8633623,0.66824836,0.8341242,0.70262754,0.85131377,0.7068696,0.8534348,0.7200576,0.8600288
12484,0.67010903,0.8350545,0.646915,0.8234575,0.64930105,0.8246505,0.53024685,0.7651234,0.666024,0.833012,0.65801996,0.82901,0.56727093,0.7836355,0.6475636,0.8237818,0.6231283,0.81156415,0.63453984,0.8172699
12485,0.70005476,0.8500274,0.663991,0.8319955,0.6514046,0.8257023,0.58513296,0.7925665,0.65753514,0.82876754,0.73725176,0.8686259,0.66339177,0.8316959,0.7061757,0.85308784,0.6689529,0.8344765,0.68823195,0.844116
12486,0.7335352,0.8667676,0.7154775,0.85773873,0.7078604,0.85393023,0.6303518,0.8151759,0.6882563,0.84412813,0.6956641,0.8478321,0.65118587,0.82559294,0.7367637,0.86838186,0.6805548,0.84027743,0.65618724,0.82809365
12487,0.7851301,0.892565,0.7199178,0.8599589,0.7135118,0.8567559,0.6001421,0.80007106,0.7476945,0.87384725,0.78199637,0.8909982,0.6944531,0.84722656,0.7513952,0.8756976,0.7010169,0.85050845,0.7293818,0.8646909
12488,0.70110846,0.8505542,0.75908077,0.8795404,0.7411173,0.8705586,0.6633904,0.8316952,0.7176975,0.85884875,0.6816762,0.8408381,0.63061196,0.81530595,0.73694205,0.868471,0.7056169,0.8528085,0.67909276,0.8395464
12489,0.6398152,0.8199076,0.6239159,0.81195796,0.63025117,0.8151256,0.55034244,0.7751712,0.5983057,0.79915285,0.64216125,0.8210806,0.60678667,0.80339336,0.640031,0.8200155,0.5884917,0.79424584,0.6071245,0.8035623
12490,0.54000723,0.7700036,0.5063536,0.7531768,0.5018135,0.7509067,0.51971716,0.7598586,0.45790124,0.7289506,0.48658776,0.7432939,0.4554137,0.72770685,0.47363794,0.73681897,0.5268519,0.76342595,0.47704566,0.7385228
12491,0.72816265,0.8640813,0.663745,0.83187246,0.69323677,0.8466184,0.6214505,0.8107252,0.65564674,0.8278234,0.684403,0.8422015,0.6118203,0.8059101,0.6757437,0.83787185,0.65273654,0.8263683,0.6631485,0.83157426
12492,0.72716975,0.8635849,0.66588295,0.8329415,0.70116043,0.8505802,0.62498015,0.8124901,0.6586877,0.82934386,0.7055229,0.85276145,0.6151687,0.80758435,0.68978506,0.8448925,0.6701374,0.8350687,0.6355008,0.8177504
12493,0.67960334,0.83980167,0.6652698,0.8326349,0.6566678,0.8283339,0.6162973,0.8081486,0.65345573,0.82672787,0.70050305,0.85025156,0.65219074,0.82609534,0.70332795,0.85166395,0.6999064,0.8499532,0.68816113,0.84408057
12494,0.7100263,0.85501313,0.6683406,0.83417034,0.6503889,0.8251945,0.5841669,0.79208344,0.6640926,0.8320463,0.7320661,0.8660331,0.6759019,0.83795094,0.6854727,0.84273636,0.7255916,0.8627958,0.71656466,0.8582823
12495,0.7634275,0.88171375,0.7093168,0.85465837,0.70560956,0.8528048,0.62597996,0.81298995,0.72402847,0.86201423,0.8085618,0.9042809,0.7005118,0.8502559,0.7674614,0.8837307,0.7377212,0.8688606,0.76758724,0.8837936
