,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
7654,0.72828776,0.86414385,0.64143544,0.8207177,0.63502,0.81751,0.5642976,0.78214884,0.6384984,0.8192492,0.6923728,0.8461864,0.5717865,0.78589326,0.6430509,0.82152545,0.5925958,0.7962979,0.63684887,0.81842446
8890,0.7278284,0.8639142,0.68924975,0.8446249,0.7004633,0.85023165,0.65332973,0.82666487,0.71953166,0.8597658,0.7610632,0.8805316,0.68330455,0.8416523,0.76442593,0.882213,0.7307495,0.86537474,0.75193715,0.8759686
8916,0.7211432,0.8605716,0.6763871,0.83819354,0.67937696,0.8396885,0.57487476,0.7874374,0.67912316,0.8395616,0.6233386,0.8116693,0.5652634,0.7826317,0.6488128,0.8244064,0.6277288,0.8138644,0.6092341,0.80461705
9028,0.6523123,0.82615614,0.6423307,0.8211653,0.6023835,0.80119175,0.6037323,0.8018662,0.6044338,0.8022169,0.65444326,0.82722163,0.6259837,0.81299186,0.6599934,0.8299967,0.6212534,0.8106267,0.67448354,0.83724177
9066,0.6848903,0.84244514,0.59631026,0.7981551,0.56823945,0.7841197,0.5449939,0.77249694,0.589352,0.794676,0.5945293,0.79726464,0.5002001,0.7501,0.58212125,0.7910606,0.5686178,0.7843089,0.5415849,0.7707925
9445,0.7115941,0.85579705,0.6878339,0.84391695,0.64412445,0.82206225,0.64022464,0.82011235,0.6599959,0.82999796,0.66920257,0.8346013,0.6298553,0.81492764,0.6926087,0.84630436,0.6954591,0.84772956,0.6783569,0.83917844
9542,0.7951939,0.89759696,0.7541882,0.8770941,0.6907466,0.8453733,0.72397923,0.8619896,0.7591005,0.8795502,0.719355,0.8596775,0.66261446,0.83130723,0.75060296,0.8753015,0.7204313,0.86021566,0.7040931,0.85204655
9546,0.7600751,0.88003755,0.70106256,0.8505313,0.6444731,0.82223654,0.63082564,0.8154128,0.7009077,0.85045385,0.6949606,0.8474803,0.62648034,0.8132402,0.7155446,0.8577723,0.6782985,0.83914924,0.67367536,0.83683765
9547,0.7561084,0.8780542,0.6678715,0.83393574,0.6679648,0.8339824,0.6525264,0.8262632,0.6496744,0.8248372,0.6797919,0.83989596,0.6174364,0.8087182,0.6769521,0.83847606,0.6520139,0.82600695,0.6607311,0.83036554
9583,0.75914335,0.8795717,0.69166595,0.84583294,0.65876234,0.82938117,0.6546191,0.82730955,0.67345095,0.8367255,0.6787679,0.83938396,0.645829,0.8229145,0.67478967,0.83739483,0.67078614,0.8353931,0.6631057,0.83155286
9587,0.67594004,0.83797,0.6210823,0.81054115,0.6043804,0.8021902,0.5536222,0.7768111,0.58596504,0.7929825,0.6990803,0.8495401,0.58748174,0.79374087,0.654162,0.82708097,0.6417847,0.82089233,0.6769211,0.83846056
12037,0.6992507,0.84962535,0.71423435,0.8571172,0.68162346,0.8408117,0.60146,0.80073,0.68194354,0.84097177,0.7233141,0.861657,0.68394864,0.8419743,0.7314935,0.86574674,0.7001479,0.85007393,0.7223127,0.86115634
12116,0.63419616,0.8170981,0.598986,0.799493,0.6443665,0.82218325,0.567296,0.783648,0.5759673,0.78798366,0.6276417,0.81382084,0.5727343,0.7863672,0.62968814,0.8148441,0.61934185,0.8096709,0.63871586,0.81935793
12122,0.73382324,0.86691165,0.65535897,0.8276795,0.66750777,0.8337539,0.60013115,0.8000656,0.6482794,0.8241397,0.70162356,0.8508118,0.6053299,0.80266494,0.6746081,0.83730406,0.6413533,0.8206767,0.6532922,0.8266461
12124,0.65501297,0.8275065,0.6082725,0.8041363,0.6097419,0.80487096,0.5260477,0.76302385,0.5907253,0.79536265,0.6699035,0.83495176,0.60307527,0.80153763,0.62755,0.813775,0.6156458,0.80782294,0.6403557,0.82017785
12141,0.6832535,0.84162676,0.5904803,0.79524016,0.58287656,0.7914383,0.52800894,0.76400447,0.6203177,0.81015885,0.7130142,0.85650706,0.6221499,0.811075,0.6224215,0.81121075,0.6235711,0.8117856,0.65630037,0.82815015
12143,0.6641582,0.8320791,0.67951846,0.83975923,0.6639612,0.8319806,0.57211715,0.78605855,0.62600946,0.81300473,0.68475604,0.842378,0.57349825,0.7867491,0.6662935,0.83314675,0.6424728,0.8212364,0.6535151,0.82675755
12149,0.76349735,0.8817487,0.70784014,0.8539201,0.7218716,0.8609358,0.62565315,0.8128266,0.708721,0.85436046,0.73371077,0.8668554,0.68494487,0.84247243,0.718781,0.8593905,0.67829144,0.8391457,0.7062892,0.8531446
12161,0.5899051,0.7949525,0.54176825,0.77088416,0.53891957,0.7694598,0.516878,0.758439,0.5553601,0.77768004,0.6077954,0.80389774,0.5460825,0.77304125,0.5890032,0.7945016,0.5912424,0.79562116,0.58229303,0.7911465
12252,0.67569184,0.8378459,0.68454,0.84227,0.618171,0.8090855,0.6538968,0.8269484,0.6593836,0.82969177,0.6833689,0.84168446,0.63513315,0.8175666,0.71471226,0.85735613,0.708465,0.8542325,0.71958,0.85978997
12408,0.6880708,0.8440354,0.6892966,0.8446483,0.6441399,0.82206994,0.6092224,0.8046112,0.68779504,0.8438975,0.7258097,0.86290485,0.67788184,0.8389409,0.71929896,0.8596495,0.69223416,0.8461171,0.71685266,0.85842633
12409,0.7203475,0.86017376,0.69541967,0.84770983,0.6362597,0.81812984,0.5887642,0.7943821,0.68943983,0.8447199,0.6909056,0.8454528,0.6559902,0.82799506,0.72345245,0.8617262,0.65077776,0.8253889,0.69245696,0.8462285
12410,0.7334616,0.8667308,0.7359813,0.8679906,0.7237165,0.86185825,0.6111842,0.80559206,0.7002636,0.8501318,0.6767249,0.83836246,0.6303115,0.81515574,0.7223665,0.8611833,0.68646884,0.8432344,0.6484021,0.82420105
12418,0.6979296,0.8489648,0.6320516,0.8160258,0.6535307,0.82676536,0.58316386,0.7915819,0.66652983,0.83326495,0.7031827,0.85159135,0.6453061,0.82265306,0.6773274,0.8386637,0.6620179,0.8310089,0.67657995,0.83829
12422,0.7125282,0.8562641,0.64455,0.82227504,0.66327596,0.831638,0.606609,0.8033045,0.6737573,0.83687866,0.698662,0.849331,0.6238291,0.81191456,0.6798075,0.8399037,0.6590998,0.8295499,0.68954825,0.8447741
12435,0.6502371,0.82511854,0.6032012,0.8016006,0.59761864,0.7988093,0.5617135,0.7808567,0.6148092,0.80740464,0.6088711,0.80443555,0.6318852,0.8159426,0.60428286,0.8021414,0.6011332,0.8005666,0.6138357,0.80691785
12436,0.6539362,0.8269681,0.59666836,0.7983342,0.5962702,0.7981351,0.56160367,0.78080183,0.60977304,0.8048865,0.5990031,0.79950154,0.5398438,0.7699219,0.6284354,0.8142177,0.5847678,0.7923839,0.56184936,0.7809247
12437,0.58662057,0.7933103,0.55504245,0.77752125,0.56997836,0.7849892,0.53033376,0.7651669,0.5338313,0.7669157,0.5905577,0.79527885,0.5460595,0.77302974,0.6193407,0.8096703,0.59411216,0.7970561,0.6015302,0.8007651
12447,0.7695705,0.8847853,0.7514516,0.8757258,0.7252143,0.8626071,0.67759407,0.83879703,0.70645565,0.85322785,0.74383104,0.8719155,0.68116033,0.84058017,0.7390372,0.86951864,0.71885395,0.859427,0.7340679,0.86703396
12448,0.79451394,0.897257,0.72266984,0.8613349,0.72982734,0.8649137,0.711409,0.8557045,0.7502611,0.87513053,0.74923,0.874615,0.70293784,0.8514689,0.7720474,0.8860237,0.73456013,0.86728007,0.7366692,0.8683346
12449,0.75493824,0.8774691,0.6433002,0.8216501,0.6478253,0.8239126,0.55805826,0.77902913,0.700665,0.8503325,0.7734589,0.8867295,0.644963,0.8224815,0.696828,0.848414,0.6425669,0.82128346,0.69887674,0.84943837
12450,0.7135546,0.8567773,0.64748335,0.8237417,0.6517829,0.82589144,0.5526303,0.77631515,0.67398417,0.8369921,0.7212339,0.8606169,0.6303176,0.81515884,0.67161477,0.8358074,0.6259502,0.8129751,0.67253363,0.8362668
12451,0.7210709,0.86053544,0.6752121,0.8376061,0.67728066,0.83864033,0.549255,0.7746275,0.66596293,0.83298147,0.6691113,0.8345556,0.6107104,0.8053552,0.6426817,0.82134086,0.620136,0.810068,0.6432862,0.8216431
12452,0.7091558,0.8545779,0.61113507,0.8055675,0.6301534,0.8150767,0.5574793,0.7787397,0.6152253,0.80761266,0.6945534,0.8472767,0.5481786,0.77408934,0.663909,0.8319545,0.6161869,0.8080934,0.63963693,0.8198185
12453,0.68153447,0.84076726,0.6797222,0.8398611,0.62181723,0.8109086,0.60501546,0.80250776,0.65047395,0.825237,0.6612328,0.8306164,0.6027994,0.8013997,0.704702,0.852351,0.6204687,0.8102343,0.65019834,0.8250992
12454,0.7487773,0.87438864,0.6295898,0.8147949,0.6114485,0.80572426,0.585392,0.792696,0.69411635,0.8470582,0.74341005,0.87170506,0.65330297,0.82665145,0.69754136,0.8487707,0.6563209,0.82816046,0.6638671,0.83193356
12455,0.7316562,0.8658281,0.6524019,0.82620096,0.67047703,0.8352385,0.5428456,0.7714228,0.67244554,0.83622277,0.7784977,0.88924885,0.6331371,0.81656855,0.7046248,0.8523124,0.67328334,0.83664167,0.7028922,0.8514461
12456,0.77796036,0.88898015,0.70282054,0.85141027,0.70719194,0.853596,0.6178524,0.8089262,0.7178905,0.85894525,0.7020611,0.8510306,0.63361514,0.81680757,0.7113786,0.8556893,0.6442698,0.8221349,0.6577916,0.8288958
12457,0.7208431,0.86042154,0.64166576,0.82083285,0.68156135,0.8407807,0.5925196,0.79625976,0.6698085,0.83490425,0.7606023,0.8803011,0.6590595,0.82952976,0.685215,0.8426075,0.6499033,0.82495165,0.66908526,0.83454263
12458,0.7573969,0.87869847,0.7442763,0.87213814,0.7749703,0.88748515,0.66559243,0.8327962,0.72587675,0.8629384,0.7392154,0.8696077,0.6261351,0.81306756,0.76630354,0.88315177,0.7162359,0.85811794,0.70554316,0.8527716
12459,0.7505044,0.8752522,0.61878407,0.80939204,0.62832195,0.81416094,0.55506706,0.77753353,0.69790685,0.8489534,0.72964096,0.8648205,0.6248248,0.8124124,0.69708955,0.8485448,0.60290104,0.8014505,0.6586181,0.82930905
12460,0.69074047,0.84537023,0.65388024,0.8269401,0.6520793,0.8260397,0.645012,0.822506,0.6567776,0.8283888,0.69168305,0.8458415,0.6316689,0.81583446,0.69172597,0.845863,0.7030475,0.85152376,0.65812266,0.8290613
12461,0.7605695,0.8802848,0.6626382,0.8313191,0.71298325,0.8564916,0.6344627,0.81723136,0.6690732,0.8345366,0.7197736,0.85988677,0.5749693,0.78748465,0.6850974,0.8425487,0.66021526,0.8301076,0.66481805,0.832409
12462,0.69586945,0.8479347,0.6590601,0.82953006,0.70731485,0.8536574,0.5540538,0.7770269,0.68248427,0.84124213,0.75676936,0.8783847,0.612178,0.80608904,0.70095026,0.85047513,0.7048064,0.85240316,0.7228048,0.8614024
12463,0.6225567,0.81127834,0.575359,0.7876795,0.63802445,0.8190122,0.5513537,0.77567685,0.5748125,0.7874062,0.6200769,0.81003845,0.5918548,0.7959274,0.6154033,0.80770165,0.633873,0.8169365,0.600545,0.80027246
12464,0.75180995,0.875905,0.6467123,0.82335615,0.68743825,0.8437191,0.588271,0.7941355,0.7063863,0.85319316,0.77095854,0.8854793,0.61944383,0.80972195,0.7166374,0.8583187,0.67352533,0.83676267,0.69165015,0.8458251
12465,0.7250099,0.86250496,0.662544,0.831272,0.6748991,0.83744955,0.565678,0.782839,0.67953753,0.83976877,0.7240617,0.86203086,0.63740385,0.8187019,0.67978317,0.83989155,0.61614305,0.8080715,0.6736715,0.83683574
12466,0.62023675,0.8101184,0.5942683,0.79713416,0.5742612,0.7871306,0.46816462,0.73408234,0.62806284,0.8140314,0.68537176,0.8426859,0.60724527,0.8036226,0.62265575,0.8113279,0.59807914,0.7990396,0.6353574,0.8176787
12467,0.7069464,0.8534732,0.63575816,0.8178791,0.6668088,0.8334044,0.61734265,0.80867136,0.6252257,0.8126129,0.76526463,0.8826323,0.6334441,0.81672204,0.7412784,0.8706392,0.7056905,0.85284525,0.73064756,0.8653238
12468,0.72879815,0.8643991,0.6505445,0.82527226,0.6311285,0.8155643,0.54472226,0.77236116,0.69486445,0.84743226,0.74534464,0.8726723,0.67767143,0.8388357,0.6797,0.83985,0.6217209,0.81086046,0.673809,0.8369045
12469,0.46735632,0.73367816,0.51821625,0.7591081,0.46247113,0.73123556,0.42808712,0.71404356,0.4725865,0.73629326,0.51677096,0.7583855,0.5130578,0.7565289,0.52607286,0.76303643,0.6016012,0.80080056,0.58201826,0.7910091
12470,0.77905434,0.8895272,0.70744824,0.8537241,0.72829026,0.86414516,0.6094545,0.80472726,0.77812314,0.88906157,0.7861687,0.89308435,0.68372905,0.8418645,0.7835736,0.8917868,0.64987004,0.824935,0.71289563,0.8564478
12471,0.72590053,0.86295027,0.701025,0.8505125,0.6578044,0.82890224,0.6804996,0.8402498,0.6850457,0.84252286,0.6910368,0.8455184,0.6670661,0.83353305,0.70850325,0.8542516,0.69992685,0.8499634,0.71521413,0.85760707
12472,0.79782915,0.8989146,0.75084984,0.8754249,0.71613204,0.858066,0.6663504,0.8331752,0.7568353,0.8784176,0.7712599,0.88562995,0.6725575,0.83627874,0.78900695,0.8945035,0.72354186,0.8617709,0.73282826,0.8664141
12473,0.70247686,0.8512384,0.67199457,0.8359973,0.63232434,0.81616217,0.624577,0.8122885,0.6715681,0.8357841,0.7043704,0.8521852,0.69354236,0.8467712,0.6999992,0.8499996,0.6880288,0.8440144,0.74216723,0.8710836
12474,0.621584,0.81079197,0.60229933,0.80114967,0.6229112,0.8114556,0.595706,0.797853,0.57618314,0.78809154,0.6378933,0.81894666,0.55912924,0.7795646,0.6377871,0.81889355,0.64507914,0.82253957,0.6046382,0.8023191
12475,0.7979411,0.89897054,0.6723137,0.83615685,0.6728454,0.8364227,0.61001813,0.80500907,0.73288465,0.8664423,0.7534838,0.8767419,0.655047,0.82752347,0.68660927,0.84330463,0.670143,0.8350715,0.7041863,0.85209316
12476,0.6790326,0.8395163,0.6452567,0.8226284,0.6216126,0.8108063,0.561027,0.7805135,0.70084286,0.8504214,0.70240575,0.85120285,0.7349676,0.8674838,0.7054345,0.8527173,0.6652403,0.83262014,0.72255933,0.86127967
12477,0.6935303,0.84676516,0.6536803,0.82684016,0.6591,0.82955,0.6537314,0.8268657,0.64333713,0.82166857,0.6904979,0.84524894,0.615113,0.8075565,0.6990514,0.8495257,0.6623225,0.83116126,0.6937953,0.84689766
12478,0.75942695,0.8797135,0.6982812,0.84914064,0.72008574,0.86004287,0.6307131,0.81535655,0.7296324,0.8648162,0.78365153,0.8918258,0.6640434,0.8320217,0.7577476,0.8788738,0.7292112,0.8646056,0.7501425,0.8750713
12479,0.6860832,0.8430416,0.60212064,0.8010603,0.6934515,0.84672576,0.53005326,0.7650266,0.6263867,0.8131933,0.68511415,0.8425571,0.5454286,0.77271426,0.65629137,0.8281457,0.6075876,0.8037938,0.6347996,0.8173998
12480,0.7459788,0.8729894,0.6964444,0.8482222,0.6975068,0.8487534,0.6448109,0.82240546,0.71049273,0.85524637,0.74259436,0.8712972,0.64904594,0.824523,0.7352441,0.867622,0.67685926,0.83842963,0.70356166,0.85178083
12481,0.7590184,0.8795092,0.6566365,0.82831824,0.6903812,0.84519064,0.59441364,0.7972068,0.7073412,0.8536706,0.78988326,0.8949416,0.657148,0.828574,0.7370436,0.8685218,0.68907076,0.84453535,0.73226833,0.86613417
12482,0.74850446,0.8742522,0.6739946,0.8369973,0.6818053,0.8409027,0.60110664,0.8005533,0.74223804,0.871119,0.7795309,0.88976544,0.66640747,0.83320373,0.7283529,0.86417645,0.68694484,0.8434724,0.73062134,0.86531067
12483,0.7414431,0.8707216,0.7169768,0.85848844,0.7103691,0.85518456,0.66355526,0.83177763,0.6797818,0.8398909,0.71188307,0.85594153,0.6670221,0.83351105,0.718156,0.859078,0.7028271,0.85141355,0.71455014,0.85727507
12484,0.64719516,0.82359755,0.61245334,0.8062267,0.62620234,0.8131012,0.51313835,0.75656915,0.6229119,0.81145597,0.6033149,0.80165744,0.52644265,0.7632213,0.5985408,0.7992704,0.5734831,0.78674155,0.5663079,0.78315395
12485,0.65478075,0.8273904,0.63254297,0.8162715,0.6321163,0.81605816,0.55529046,0.77764523,0.62822145,0.81411076,0.72313756,0.8615688,0.65340495,0.8267025,0.6938882,0.8469441,0.6456865,0.82284325,0.6942086,0.8471043
12486,0.74244577,0.87122285,0.7030479,0.85152394,0.68586075,0.8429304,0.5987837,0.79939187,0.71719015,0.8585951,0.7749679,0.88748395,0.7043077,0.85215384,0.75187624,0.8759381,0.7056279,0.85281396,0.7411952,0.8705976
12487,0.7852102,0.89260507,0.7293451,0.86467254,0.7276859,0.86384296,0.59406483,0.7970324,0.7276535,0.86382675,0.76691496,0.8834575,0.66927886,0.83463943,0.74681866,0.87340933,0.7019132,0.85095656,0.7103309,0.8551655
12488,0.72533786,0.86266893,0.7445743,0.87228715,0.74868405,0.874342,0.64430857,0.8221543,0.73613966,0.8680698,0.7386534,0.8693267,0.6491966,0.8245983,0.7460381,0.87301904,0.70851034,0.8542552,0.70604056,0.8530203
12489,0.64074814,0.8203741,0.6408667,0.8204334,0.61006594,0.80503297,0.5581542,0.7790771,0.60315514,0.80157757,0.6499373,0.82496864,0.6581576,0.8290788,0.65757006,0.82878506,0.6307156,0.8153578,0.6506174,0.8253087
12490,0.6288998,0.8144499,0.57325566,0.7866278,0.56574583,0.7828729,0.5390235,0.76951176,0.578984,0.789492,0.65658593,0.82829297,0.5794786,0.7897393,0.58572114,0.79286057,0.62205863,0.8110293,0.6207361,0.81036806
12491,0.74679977,0.87339985,0.6632614,0.8316307,0.6683607,0.83418036,0.61542535,0.8077127,0.6790514,0.8395257,0.7464436,0.8732218,0.66793466,0.8339673,0.7072216,0.8536108,0.6919135,0.84595674,0.719098,0.859549
12492,0.7236849,0.86184245,0.64827275,0.8241364,0.6711018,0.8355509,0.58292365,0.7914618,0.6524404,0.8262202,0.7063922,0.85319614,0.58341074,0.79170537,0.6760118,0.8380059,0.6366962,0.8183481,0.6096344,0.8048172
12493,0.6526041,0.82630205,0.6225107,0.81125534,0.62785566,0.8139278,0.579592,0.789796,0.6054195,0.80270976,0.70180154,0.85090077,0.64054275,0.8202714,0.6732939,0.8366469,0.67755497,0.8387775,0.6914816,0.8457408
12494,0.74077106,0.8703855,0.66668594,0.83334297,0.6349913,0.81749564,0.5586147,0.77930737,0.68699133,0.84349567,0.75940967,0.87970483,0.65852,0.82926,0.69393873,0.84696937,0.6818303,0.84091514,0.7147924,0.8573962
12495,0.7240794,0.8620397,0.6969263,0.8484632,0.65651095,0.8282555,0.615979,0.8079895,0.6984277,0.84921384,0.77940047,0.88970023,0.6812568,0.8406284,0.7526708,0.8763354,0.74244803,0.87122405,0.7496238,0.8748119
12496,0.75564337,0.8778217,0.6635091,0.83175457,0.7034068,0.8517034,0.58083606,0.790418,0.7359351,0.86796755,0.81679416,0.9083971,0.68479526,0.84239763,0.7581471,0.87907356,0.74253607,0.87126803,0.773492,0.886746
12497,0.7703408,0.8851704,0.69961387,0.8498069,0.7086067,0.85430336,0.6578605,0.82893026,0.7276882,0.8638441,0.78421485,0.8921074,0.6683181,0.834159,0.7569735,0.87848675,0.72850204,0.864251,0.723373,0.86168647
12498,0.8089186,0.9044593,0.76241946,0.88120973,0.73510635,0.8675532,0.666445,0.8332225,0.7386346,0.8693173,0.76312834,0.88156414,0.6655425,0.83277124,0.7773152,0.88865757,0.71953875,0.85976934,0.7195926,0.8597963
12499,0.6956011,0.84780055,0.67595094,0.8379755,0.6897733,0.84488666,0.5742183,0.78710914,0.7077458,0.8538729,0.7086806,0.8543403,0.6835408,0.8417704,0.7113304,0.8556652,0.63364816,0.8168241,0.6761266,0.8380633
12500,0.7411656,0.8705828,0.66482913,0.83241457,0.6390132,0.8195066,0.5837239,0.79186195,0.70605284,0.8530264,0.7445363,0.87226814,0.70200694,0.85100347,0.6991178,0.8495589,0.6655275,0.8327638,0.7185298,0.8592649
12501,0.6465492,0.8232746,0.60397565,0.8019878,0.607176,0.80358803,0.53240997,0.76620495,0.59769404,0.798847,0.5794368,0.7897184,0.5243684,0.7621842,0.56571615,0.7828581,0.55403984,0.7770199,0.55847526,0.7792376
12502,0.7557161,0.87785804,0.718776,0.859388,0.67297995,0.83649,0.6058725,0.80293626,0.7556739,0.87783694,0.71330744,0.8566537,0.69300103,0.8465005,0.7309466,0.8654733,0.6386206,0.8193103,0.6679293,0.83396465
12503,0.60383564,0.8019178,0.5554197,0.77770984,0.5879066,0.7939533,0.52444553,0.76222277,0.54839975,0.77419984,0.6266149,0.81330746,0.53560734,0.76780367,0.5990348,0.7995174,0.5945699,0.79728496,0.5594957,0.77974784
12504,0.7143645,0.85718226,0.69680166,0.84840083,0.67803943,0.8390197,0.6291384,0.81456923,0.6618043,0.83090216,0.69457245,0.8472862,0.62255406,0.81127703,0.7194078,0.8597039,0.6559903,0.8279952,0.6506778,0.8253389
12505,0.66665745,0.8333287,0.62624484,0.8131224,0.65093195,0.825466,0.5641155,0.78205776,0.6249155,0.81245774,0.6810223,0.84051114,0.5643288,0.7821644,0.6451067,0.82255334,0.6705778,0.8352889,0.65794146,0.82897073
12506,0.6646421,0.83232105,0.63039684,0.8151984,0.62937737,0.8146887,0.5810773,0.79053867,0.6059091,0.80295455,0.6335615,0.81678075,0.5932245,0.79661226,0.6193094,0.8096547,0.6116785,0.80583924,0.6266192,0.8133096
12507,0.6801274,0.8400637,0.675315,0.8376575,0.70125556,0.8506278,0.58459955,0.79229975,0.69285536,0.8464277,0.7003831,0.8501916,0.6836494,0.8418247,0.6809912,0.8404956,0.6733881,0.83669406,0.69656575,0.8482829
12508,0.735554,0.867777,0.6219729,0.81098646,0.6301243,0.81506217,0.5200684,0.7600342,0.69151855,0.8457593,0.7408411,0.8704206,0.60006166,0.8000308,0.6630471,0.83152354,0.5963264,0.7981632,0.65845215,0.8292261
12509,0.6708759,0.83543795,0.64969087,0.82484543,0.67311335,0.8365567,0.6094571,0.8047285,0.62330735,0.8116537,0.680027,0.8400135,0.61805975,0.8090299,0.6756125,0.8378062,0.6723215,0.8361608,0.67131853,0.83565927
12510,0.61784804,0.808924,0.6191631,0.8095815,0.6048831,0.80244154,0.60759467,0.80379736,0.5942701,0.79713506,0.6237915,0.8118957,0.60559165,0.8027958,0.6487744,0.8243872,0.6607441,0.83037204,0.65503395,0.827517
12511,0.6444985,0.8222493,0.6225276,0.8112638,0.61192703,0.8059635,0.5192268,0.7596134,0.5734436,0.7867218,0.647117,0.8235585,0.5541584,0.7770792,0.60376394,0.80188197,0.61310625,0.8065531,0.58869845,0.7943492
12512,0.6436939,0.82184696,0.6099503,0.80497515,0.5696648,0.78483236,0.56080925,0.7804046,0.5967871,0.79839355,0.5704137,0.78520685,0.5520611,0.77603054,0.60728407,0.80364203,0.62413585,0.8120679,0.58430016,0.7921501
12513,0.6499678,0.8249839,0.5947672,0.7973836,0.6124932,0.80624664,0.5719209,0.78596044,0.5970651,0.79853255,0.6521628,0.8260814,0.58245015,0.7912251,0.6374194,0.81870973,0.6229017,0.81145084,0.6210414,0.8105207
