,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_google_ux_Score
12453,0.738042,0.869021,0.7113186,0.8556593,0.6791432,0.8395716,0.6378472,0.8189236,0.6834214,0.8417107,0.67574877,0.8378744,0.6262368,0.8131184,0.7176244,0.8588122,0.6333681,0.816684,0.6358048,0.8179024
12454,0.74653286,0.87326646,0.65542185,0.8277109,0.62591124,0.8129556,0.57707965,0.7885398,0.72296,0.86148,0.74451303,0.8722565,0.6553546,0.8276773,0.70980954,0.8549048,0.6574311,0.82871556,0.67777276,0.8388864
12455,0.7171854,0.8585927,0.6489397,0.82446986,0.6912559,0.84562796,0.5948739,0.79743695,0.6299913,0.81499565,0.69106746,0.8455337,0.5684481,0.78422403,0.6594248,0.8297124,0.66127586,0.83063793,0.6464132,0.8232066
12456,0.74911076,0.87455535,0.64828026,0.82414013,0.678903,0.8394515,0.56679606,0.78339803,0.69686955,0.8484348,0.72704875,0.8635244,0.6296538,0.8148269,0.6895994,0.8447997,0.6174856,0.80874276,0.66372514,0.83186257
12457,0.7273436,0.8636718,0.6594292,0.8297146,0.68506056,0.84253025,0.5671699,0.78358495,0.7040638,0.8520319,0.7939741,0.8969871,0.7086888,0.85434437,0.70949996,0.85475,0.6591608,0.8295804,0.715304,0.857652
12458,0.80692416,0.90346205,0.73351574,0.86675787,0.7340125,0.86700624,0.6417501,0.82087505,0.7408575,0.87042874,0.8030709,0.90153545,0.6692592,0.8346296,0.77170205,0.885851,0.7107308,0.8553654,0.7478154,0.8739077
12459,0.784515,0.8922575,0.6674061,0.83370304,0.65284985,0.82642496,0.5870741,0.793537,0.7275702,0.8637851,0.7836046,0.8918023,0.7005361,0.850268,0.7263644,0.8631822,0.66999984,0.8349999,0.735356,0.867678
12460,0.77458495,0.8872925,0.6674174,0.8337087,0.68351066,0.84175533,0.6071904,0.8035952,0.73319244,0.8665962,0.79957306,0.89978653,0.65371525,0.8268576,0.7440002,0.8720001,0.715225,0.8576125,0.719635,0.8598175
12461,0.74323994,0.87161994,0.64927065,0.8246353,0.73039424,0.8651971,0.61145157,0.8057258,0.65974545,0.8298727,0.74536383,0.8726819,0.59442806,0.79721403,0.69725597,0.848628,0.6828172,0.8414086,0.6888573,0.84442866
12462,0.63920283,0.8196014,0.6238413,0.81192064,0.6554257,0.8277129,0.52752817,0.7637641,0.6200763,0.81003815,0.68969613,0.84484804,0.5714612,0.7857306,0.6541983,0.82709914,0.67401934,0.83700967,0.6593464,0.8296732
12463,0.6155283,0.8077642,0.59605235,0.7980262,0.63889873,0.81944937,0.54961246,0.77480626,0.6050731,0.80253655,0.69230723,0.8461536,0.63857776,0.81928885,0.64797175,0.8239859,0.6745142,0.8372571,0.67724234,0.83862114
12464,0.7757205,0.88786024,0.6543,0.82715,0.6939327,0.8469664,0.59827554,0.7991378,0.712679,0.8563395,0.7571204,0.8785602,0.61909163,0.8095458,0.709097,0.8545485,0.6589773,0.82948864,0.68101,0.840505
12465,0.6901518,0.8450759,0.72027117,0.86013556,0.66236603,0.831183,0.60745764,0.8037288,0.67153203,0.835766,0.65564317,0.8278216,0.68805945,0.8440297,0.686654,0.843327,0.6664469,0.83322346,0.66539955,0.8326998
12466,0.65723866,0.82861936,0.5972729,0.79863644,0.59014213,0.79507107,0.5341905,0.7670952,0.6369253,0.8184626,0.67345476,0.8367274,0.5938841,0.79694206,0.62936795,0.814684,0.5916125,0.7958063,0.62058234,0.8102912
12467,0.70574045,0.8528702,0.6510335,0.82551676,0.6445888,0.8222944,0.5929591,0.7964796,0.6500386,0.8250193,0.7714032,0.8857016,0.6590625,0.82953125,0.7328121,0.8664061,0.7187588,0.8593794,0.7348815,0.86744076
12468,0.6914314,0.8457157,0.63044393,0.81522197,0.64845943,0.8242297,0.5401219,0.77006096,0.7004284,0.85021424,0.72486365,0.8624318,0.69039965,0.8451998,0.668424,0.834212,0.63770926,0.81885463,0.6779115,0.83895576
12469,0.5450378,0.7725189,0.56467324,0.7823366,0.5341753,0.76708764,0.47169763,0.7358488,0.5581696,0.7790848,0.5947753,0.79738766,0.5645566,0.7822783,0.5956214,0.7978107,0.6450092,0.82250464,0.6557827,0.82789135
12470,0.81936234,0.9096812,0.698313,0.8491565,0.7348604,0.8674302,0.62567365,0.8128368,0.7743063,0.88715315,0.76676196,0.883381,0.64410293,0.82205147,0.7584979,0.879249,0.6413659,0.82068294,0.7062088,0.8531044
12471,0.7515039,0.875752,0.7222199,0.86111,0.6520762,0.8260381,0.67160213,0.83580106,0.7231829,0.86159146,0.73793864,0.8689693,0.73203087,0.86601543,0.77066904,0.8853345,0.7479333,0.8739667,0.7854599,0.89272994
12472,0.7741884,0.8870942,0.744821,0.87241054,0.69571716,0.84785855,0.6850246,0.8425123,0.7443313,0.8721657,0.7652414,0.8826207,0.68995,0.844975,0.79864526,0.8993226,0.7395344,0.8697672,0.7374078,0.8687039
12473,0.68484044,0.8424202,0.6759939,0.83799696,0.65543556,0.8277178,0.6240793,0.8120396,0.6770445,0.83852226,0.66966414,0.8348321,0.6917362,0.8458681,0.69957185,0.8497859,0.6514449,0.82572246,0.6879626,0.84398127
12474,0.5980225,0.79901123,0.59151393,0.79575694,0.5824798,0.79123986,0.5558579,0.77792895,0.5720322,0.7860161,0.6435137,0.82175684,0.59838045,0.7991902,0.6382142,0.81910706,0.6433259,0.82166296,0.62622476,0.8131124
12475,0.6810974,0.8405487,0.6560352,0.8280176,0.6344765,0.8172382,0.6362747,0.81813735,0.6412954,0.8206477,0.6695234,0.83476174,0.6624301,0.831215,0.66707075,0.8335354,0.700224,0.85011196,0.7042489,0.85212445
12476,0.67878187,0.83939093,0.6547711,0.82738554,0.6249863,0.81249315,0.5785404,0.78927016,0.6570109,0.82850546,0.66099215,0.8304961,0.6795094,0.8397547,0.6868018,0.8434009,0.64064205,0.820321,0.67640525,0.8382026
12477,0.6811242,0.8405621,0.6515063,0.82575315,0.61571145,0.8078557,0.6374266,0.8187133,0.68502027,0.8425101,0.73154837,0.86577415,0.65523326,0.82761663,0.72340333,0.86170167,0.6849934,0.8424967,0.7335757,0.86678785
12478,0.6831062,0.8415531,0.6876354,0.8438177,0.66465724,0.8323286,0.64057803,0.820289,0.6592339,0.82961696,0.67290366,0.8364518,0.63203585,0.8160179,0.71569574,0.85784787,0.69336545,0.8466827,0.6873643,0.84368217
12479,0.6613618,0.8306809,0.6123004,0.8061502,0.65239143,0.8261957,0.54755557,0.7737778,0.6068316,0.8034158,0.6872999,0.84365,0.58449686,0.7922484,0.670086,0.835043,0.6596794,0.8298397,0.65397006,0.826985
12480,0.74044,0.87022,0.69257146,0.8462857,0.6804601,0.84023005,0.60126483,0.8006324,0.68908954,0.84454477,0.7418766,0.8709383,0.6183065,0.80915326,0.7136183,0.85680914,0.66810054,0.8340503,0.68437934,0.84218967
12481,0.38928527,0.69464266,0.4256543,0.71282715,0.38723895,0.6936195,0.37073708,0.68536854,0.43480033,0.7174002,0.42650485,0.7132524,0.51540864,0.7577043,0.44797325,0.7239866,0.4975493,0.74877465,0.5038982,0.7519491
12482,0.76968443,0.8848422,0.6810088,0.8405044,0.67549706,0.8377485,0.598807,0.7994035,0.71800035,0.8590002,0.76627016,0.8831351,0.6787205,0.83936024,0.7272697,0.8636348,0.6598519,0.82992595,0.6874098,0.84370494
12483,0.71430105,0.85715055,0.70598686,0.8529934,0.673298,0.836649,0.6480483,0.82402414,0.65954524,0.8297726,0.7059077,0.85295385,0.66740704,0.8337035,0.71121126,0.8556056,0.71494436,0.8574722,0.7325393,0.86626965
12484,0.63061726,0.81530863,0.5772893,0.7886447,0.60946655,0.8047333,0.5123336,0.7561668,0.6056522,0.8028261,0.6176604,0.8088302,0.5199295,0.75996476,0.60096186,0.80048096,0.55220675,0.7761034,0.572826,0.786413
12485,0.67632675,0.8381634,0.6545888,0.8272944,0.6216302,0.8108151,0.59430224,0.7971511,0.6554116,0.8277058,0.73013175,0.8650659,0.6741762,0.8370881,0.71994114,0.85997057,0.7108443,0.85542214,0.7245052,0.8622526
12486,0.7451322,0.8725661,0.7289956,0.8644978,0.7112732,0.8556366,0.63378674,0.81689334,0.7313801,0.86569005,0.7446485,0.8723242,0.6737593,0.8368796,0.77597094,0.88798547,0.7089268,0.8544634,0.70436215,0.8521811
12487,0.74244475,0.8712224,0.69048786,0.84524393,0.67342764,0.8367138,0.57552075,0.7877604,0.7257874,0.8628937,0.79446095,0.8972305,0.73338515,0.86669254,0.7466479,0.8733239,0.6997439,0.849872,0.7404278,0.87021387
12488,0.6265061,0.81325305,0.71956336,0.8597817,0.6491184,0.8245592,0.6251119,0.8125559,0.63178456,0.8158923,0.5839797,0.79198986,0.56718427,0.7835921,0.6491873,0.82459366,0.6609768,0.83048844,0.6136882,0.8068441
12489,0.6393055,0.81965274,0.6280328,0.8140164,0.6344125,0.81720626,0.5645275,0.78226376,0.589236,0.794618,0.6568175,0.8284087,0.6073127,0.80365634,0.6500193,0.82500964,0.6118394,0.8059197,0.63963044,0.8198152
12490,0.58462775,0.7923139,0.5457877,0.77289385,0.56907916,0.7845396,0.51963085,0.75981545,0.5342427,0.7671213,0.5698222,0.7849111,0.5026146,0.7513073,0.5408745,0.77043724,0.5677169,0.7838584,0.538228,0.769114
12491,0.70091856,0.8504593,0.6709843,0.83549213,0.6390874,0.8195437,0.612144,0.806072,0.6652471,0.83262354,0.7004237,0.85021186,0.6819742,0.8409871,0.6865115,0.84325576,0.68838394,0.84419197,0.70331943,0.8516597
12492,0.69901735,0.84950864,0.64473915,0.8223696,0.6664812,0.8332406,0.6054779,0.80273896,0.6418427,0.82092136,0.6649091,0.83245456,0.5800228,0.7900114,0.6760191,0.83800954,0.6490344,0.8245172,0.58540463,0.7927023
12493,0.714401,0.8572005,0.6463124,0.82315624,0.6675222,0.8337611,0.57712215,0.7885611,0.6598053,0.82990265,0.7164787,0.85823935,0.6195594,0.8097797,0.68804395,0.844022,0.6702551,0.8351276,0.68669,0.843345
12494,0.7178019,0.85890096,0.65875185,0.8293759,0.6454005,0.82270026,0.5772016,0.7886008,0.6694121,0.83470607,0.72972196,0.864861,0.664573,0.8322865,0.6867994,0.8433997,0.69836783,0.8491839,0.69691455,0.8484573
12495,0.73263127,0.8663156,0.7218954,0.8609477,0.68889654,0.84444827,0.6373639,0.81868196,0.6965889,0.84829444,0.7504095,0.87520474,0.66570956,0.83285475,0.7541969,0.87709844,0.7499192,0.8749596,0.7398126,0.8699063
12496,0.75358224,0.8767911,0.70854664,0.8542733,0.7310177,0.86550885,0.6335095,0.81675476,0.72576714,0.86288357,0.75280017,0.8764001,0.6669926,0.83349633,0.76529706,0.8826485,0.76745975,0.8837299,0.74153435,0.8707672
12497,0.80105543,0.9005277,0.6937436,0.8468718,0.71031,0.855155,0.63516533,0.81758267,0.7087645,0.8543823,0.75484854,0.87742424,0.6123428,0.8061714,0.72659504,0.8632975,0.66050774,0.83025384,0.67504376,0.8375219
12498,0.69621575,0.8481079,0.71596086,0.85798043,0.6956533,0.84782666,0.6470915,0.82354575,0.6360768,0.8180384,0.6859133,0.84295666,0.6412247,0.8206123,0.715057,0.8575285,0.7028334,0.8514167,0.70565474,0.85282737
12499,0.7118114,0.8559057,0.64612067,0.82306033,0.6820215,0.84101075,0.5483427,0.77417135,0.709127,0.8545635,0.7132627,0.85663134,0.6350844,0.8175422,0.7012062,0.8506031,0.5766834,0.7883417,0.646994,0.823497
12500,0.7296375,0.86481875,0.6640737,0.83203685,0.6233983,0.81169915,0.57449543,0.7872477,0.70470244,0.8523512,0.71887636,0.8594382,0.69583905,0.8479195,0.68401396,0.842007,0.65834177,0.8291709,0.6910251,0.8455125
12501,0.44593313,0.72296655,0.46171194,0.73085594,0.43936247,0.71968126,0.40426397,0.702132,0.44096267,0.72048134,0.37680972,0.68840486,0.41120106,0.7056005,0.381074,0.690537,0.4222387,0.71111935,0.38686574,0.69343287
12502,0.7366414,0.8683207,0.7315756,0.8657878,0.6829215,0.84146076,0.62401986,0.81200993,0.7503762,0.8751881,0.6831886,0.84159434,0.6880403,0.8440201,0.7387502,0.8693751,0.6647525,0.83237624,0.6823404,0.8411702
12503,0.65616864,0.82808435,0.60718787,0.80359393,0.6470448,0.8235224,0.5606236,0.7803118,0.6135368,0.8067684,0.702502,0.851251,0.5860137,0.79300684,0.6615325,0.83076626,0.6676003,0.83380014,0.64644045,0.82322025
12504,0.7191168,0.8595584,0.7143289,0.85716444,0.6723827,0.83619136,0.6525048,0.8262524,0.6619966,0.8309983,0.64388835,0.8219442,0.61870134,0.80935067,0.70379937,0.8518997,0.6569233,0.82846165,0.6152489,0.80762446
12505,0.6427082,0.8213541,0.595989,0.7979945,0.6207554,0.8103777,0.5321697,0.76608485,0.6042987,0.80214936,0.6610471,0.83052355,0.55746734,0.7787337,0.62046003,0.81023,0.64077735,0.8203887,0.6188391,0.8094195
12506,0.7219962,0.8609981,0.6963597,0.8481798,0.6770431,0.83852154,0.6100708,0.8050354,0.7221379,0.86106896,0.7076698,0.85383487,0.666072,0.833036,0.7023881,0.851194,0.6507249,0.82536244,0.6982465,0.84912324
12507,0.6382977,0.81914884,0.6689888,0.8344944,0.69534314,0.84767157,0.5840231,0.79201156,0.65448445,0.82724226,0.6484694,0.8242347,0.6798686,0.8399343,0.6740953,0.83704764,0.6754931,0.83774656,0.6890427,0.84452134
12508,0.70237166,0.8511858,0.6168808,0.8084404,0.6324779,0.81623894,0.49832118,0.7491606,0.6704128,0.8352064,0.76477706,0.88238853,0.61975914,0.80987954,0.6720599,0.83602995,0.60682905,0.8034145,0.6945461,0.84727305
12509,0.6701361,0.83506805,0.6409702,0.8204851,0.64985216,0.8249261,0.56477034,0.7823852,0.6375158,0.8187579,0.70854414,0.85427207,0.6176332,0.8088166,0.6594181,0.82970905,0.6649201,0.83246005,0.67229116,0.8361456
12510,0.63076127,0.81538063,0.6338019,0.81690097,0.6236421,0.81182104,0.6070492,0.8035246,0.6074542,0.8037271,0.62708974,0.81354487,0.6193596,0.8096798,0.64773345,0.8238667,0.64921653,0.82460827,0.6519445,0.82597226
12511,0.6080171,0.80400854,0.59888345,0.7994417,0.57795703,0.7889785,0.51165813,0.7558291,0.55551165,0.77775586,0.6345618,0.8172809,0.5822019,0.791101,0.6075375,0.80376875,0.6311099,0.815555,0.6120262,0.8060131
12512,0.65391314,0.82695657,0.63692313,0.81846154,0.56288624,0.7814431,0.5780022,0.7890011,0.6329158,0.81645787,0.5852245,0.79261225,0.61966133,0.80983067,0.6090724,0.8045362,0.6652067,0.83260334,0.62355983,0.8117799
12513,0.70102954,0.85051477,0.62277865,0.8113893,0.63962126,0.8198106,0.5708188,0.7854094,0.65846956,0.8292348,0.699597,0.8497985,0.6089729,0.80448645,0.662737,0.8313685,0.6404132,0.82020664,0.6638186,0.8319093
12514,0.76799417,0.8839971,0.74096084,0.8704804,0.7483722,0.8741861,0.6699963,0.83499813,0.7269601,0.8634801,0.7261239,0.86306196,0.63010335,0.8150517,0.7570739,0.87853694,0.67226696,0.8361335,0.665812,0.832906
12515,0.71585566,0.8579278,0.6566732,0.8283366,0.64499384,0.8224969,0.6093276,0.8046638,0.6319325,0.81596625,0.6977725,0.84888625,0.6009451,0.80047256,0.72046196,0.860231,0.68571454,0.84285724,0.65930676,0.8296534
12516,0.761598,0.880799,0.6961249,0.84806246,0.72154653,0.86077327,0.6562828,0.8281414,0.7065754,0.8532877,0.6766982,0.8383491,0.6289673,0.81448364,0.7093986,0.8546993,0.6667826,0.8333913,0.6608356,0.8304178
12518,0.6926776,0.8463388,0.73964167,0.86982083,0.6995935,0.8497968,0.6613468,0.8306734,0.75159836,0.8757992,0.69787025,0.8489351,0.7416961,0.87084806,0.7510799,0.87553996,0.7242634,0.8621317,0.7263247,0.86316234
12519,0.69764864,0.8488243,0.6556095,0.82780474,0.61170435,0.8058522,0.5521096,0.7760548,0.63131833,0.81565917,0.6502704,0.82513523,0.58878595,0.79439294,0.6464114,0.8232057,0.6195512,0.8097756,0.62313896,0.81156945
12520,0.72865236,0.8643262,0.63732934,0.81866467,0.63663137,0.8183157,0.5520716,0.7760358,0.66967845,0.8348392,0.7302927,0.86514634,0.6240659,0.81203294,0.67859125,0.8392956,0.61278814,0.8063941,0.6834044,0.8417022
12521,0.7617488,0.8808744,0.6693884,0.8346942,0.6727874,0.8363937,0.58445835,0.7922292,0.6967362,0.8483681,0.750939,0.8754695,0.64365935,0.8218297,0.7004887,0.85024434,0.6316453,0.81582266,0.71025646,0.8551282
12523,0.72779137,0.86389565,0.712589,0.8562945,0.68879664,0.8443983,0.610556,0.805278,0.681637,0.8408185,0.7240337,0.86201686,0.6469618,0.8234809,0.6878227,0.84391135,0.66998374,0.8349919,0.7106031,0.85530156
12525,0.83261853,0.91630924,0.70766026,0.8538301,0.7375957,0.86879784,0.63460875,0.8173044,0.7961006,0.8980503,0.8127142,0.9063571,0.7338227,0.86691135,0.76535237,0.8826762,0.7147082,0.8573541,0.7508528,0.8754264
12526,0.76132846,0.8806642,0.67397714,0.83698857,0.6749956,0.83749783,0.6380305,0.81901526,0.6861656,0.8430828,0.7326977,0.86634886,0.64362276,0.8218114,0.69867265,0.8493363,0.6831199,0.84155995,0.70869625,0.8543481
12527,0.73845434,0.8692272,0.6704372,0.8352186,0.6595043,0.82975215,0.609242,0.804621,0.70037115,0.8501856,0.7621895,0.88109475,0.6499429,0.82497144,0.73306704,0.8665335,0.718768,0.859384,0.70195884,0.85097945
12528,0.6851213,0.84256065,0.6362176,0.8181088,0.69246507,0.84623253,0.55288637,0.7764432,0.6387701,0.81938505,0.6969904,0.8484952,0.56248814,0.78124404,0.65046155,0.8252308,0.62624395,0.813122,0.61204684,0.8060234
12529,0.7819376,0.8909688,0.6556599,0.82782996,0.6858777,0.84293884,0.58443487,0.79221743,0.72384083,0.8619204,0.7532418,0.8766209,0.64453137,0.8222657,0.70131266,0.85065633,0.6124464,0.8062232,0.684121,0.8420605
12530,0.58035696,0.7901785,0.54674125,0.7733706,0.53530943,0.7676547,0.5071212,0.7535606,0.49333823,0.7466691,0.49324468,0.7466223,0.45518088,0.72759044,0.49477857,0.7473893,0.48642886,0.7432144,0.49812537,0.74906266
12531,0.6606648,0.8303324,0.6420443,0.82102215,0.63534456,0.81767225,0.5565762,0.7782881,0.6223424,0.8111712,0.67920053,0.83960027,0.6098268,0.8049134,0.63513684,0.8175684,0.64879775,0.8243989,0.6565441,0.82827204
12532,0.75717294,0.8785865,0.67159915,0.8357996,0.682099,0.8410495,0.58462006,0.79231,0.7178986,0.8589493,0.7380386,0.86901927,0.6679925,0.83399624,0.7064949,0.85324746,0.67100674,0.83550334,0.7023798,0.8511899
12533,0.69621825,0.8481091,0.6746415,0.83732074,0.63766766,0.8188338,0.5922381,0.7961191,0.6657356,0.8328678,0.66338044,0.8316902,0.6620627,0.8310313,0.67091155,0.8354558,0.63837314,0.81918657,0.64864016,0.8243201
12565,0.7764423,0.88822114,0.67758,0.83879,0.68914205,0.844571,0.64745355,0.8237268,0.68630373,0.84315187,0.7594318,0.8797159,0.635847,0.8179235,0.7412218,0.8706109,0.6586201,0.82931006,0.69717205,0.848586
12656,0.71114135,0.8555707,0.71994424,0.8599721,0.65014756,0.8250738,0.6139955,0.8069978,0.69957495,0.8497875,0.69169044,0.8458452,0.65766025,0.8288301,0.7426126,0.8713063,0.6904919,0.84524596,0.6924815,0.84624076
12674,0.73628366,0.86814183,0.66270185,0.8313509,0.6827873,0.84139365,0.56465846,0.7823292,0.6862069,0.8431034,0.7672268,0.8836134,0.647895,0.8239475,0.69927293,0.84963644,0.67214096,0.8360705,0.70236653,0.8511833
12687,0.57629895,0.7881495,0.62847006,0.81423503,0.55609804,0.778049,0.5420671,0.7710335,0.58977586,0.7948879,0.63891387,0.81945693,0.6280255,0.81401277,0.6673178,0.83365893,0.6485757,0.8242879,0.6689191,0.83445954
12736,0.75467813,0.87733907,0.6910293,0.84551466,0.60493207,0.80246603,0.65754807,0.82877403,0.73117757,0.8655888,0.6700599,0.83502996,0.6879959,0.84399796,0.67790365,0.8389518,0.6819254,0.8409627,0.67876303,0.8393815
13078,0.7309535,0.8654767,0.6556274,0.82781374,0.64816284,0.8240814,0.6097957,0.80489784,0.6967975,0.84839875,0.74452543,0.8722627,0.6650162,0.8325081,0.7144461,0.85722303,0.6576921,0.82884604,0.69513535,0.8475677
13080,0.7685913,0.88429564,0.7194058,0.8597029,0.6809603,0.84048015,0.62630576,0.8131529,0.7297181,0.86485904,0.73304373,0.86652184,0.6639488,0.8319744,0.7318797,0.86593986,0.7006544,0.8503272,0.7060685,0.85303426
13146,0.75937665,0.8796883,0.6881773,0.8440887,0.61176324,0.8058816,0.6217158,0.8108579,0.68201756,0.8410088,0.6762556,0.8381278,0.6606301,0.83031505,0.68907815,0.84453905,0.70312524,0.8515626,0.6894729,0.84473646
13147,0.78273535,0.8913677,0.6323525,0.81617624,0.62814915,0.8140746,0.5613421,0.78067106,0.7416323,0.8708161,0.7495055,0.87475276,0.6496094,0.82480466,0.668689,0.8343445,0.6314126,0.8157063,0.70231247,0.85115623
13148,0.714782,0.857391,0.65926766,0.82963383,0.6348189,0.81740946,0.5694239,0.78471196,0.691105,0.8455525,0.65799564,0.82899785,0.58659303,0.7932965,0.67635953,0.83817977,0.5738727,0.78693634,0.5954045,0.79770225
13149,0.71671486,0.8583574,0.6540272,0.8270136,0.60353684,0.8017684,0.5702845,0.78514224,0.6780201,0.83901006,0.6468351,0.82341754,0.611016,0.805508,0.623016,0.811508,0.6344863,0.81724316,0.65655196,0.828276
13150,0.7544449,0.8772224,0.7390647,0.86953235,0.7267636,0.8633818,0.66163373,0.83081686,0.7160923,0.8580462,0.7211214,0.86056066,0.668908,0.834454,0.73995584,0.86997795,0.68554294,0.8427715,0.6987699,0.84938496
13196,0.73677105,0.86838555,0.7053889,0.85269445,0.64736384,0.82368195,0.60308933,0.80154467,0.6694883,0.83474416,0.63606024,0.8180301,0.56716853,0.78358424,0.6513283,0.82566416,0.619051,0.8095255,0.6110239,0.80551195
13382,0.6628815,0.83144075,0.647416,0.823708,0.63742733,0.81871367,0.6224834,0.8112417,0.6197216,0.8098608,0.6436875,0.82184374,0.6438,0.8219,0.6455885,0.82279426,0.65248257,0.82624125,0.66498524,0.8324926
13461,0.6955787,0.84778935,0.6672902,0.8336451,0.6934612,0.8467306,0.57697374,0.78848684,0.64120567,0.82060283,0.66298574,0.8314929,0.6150031,0.80750155,0.6748704,0.8374352,0.6516453,0.82582265,0.6472908,0.8236454
13475,0.7843884,0.8921942,0.7280704,0.8640352,0.6922437,0.84612185,0.6411668,0.8205834,0.7512716,0.8756358,0.77613354,0.88806677,0.71569276,0.8578464,0.7553951,0.8776976,0.7165681,0.85828406,0.75271153,0.87635577
13477,0.76446575,0.8822329,0.6582174,0.8291087,0.68548775,0.8427439,0.6130007,0.8065003,0.7094376,0.8547188,0.74518216,0.8725911,0.642105,0.8210525,0.71220225,0.85610116,0.605181,0.8025905,0.6995369,0.84976846
13537,0.7528228,0.87641144,0.68904984,0.8445249,0.68412673,0.84206337,0.63725567,0.81862783,0.7000854,0.8500427,0.6981515,0.8490758,0.64089155,0.8204458,0.70154667,0.85077333,0.61503655,0.80751824,0.67953587,0.83976793
13893,0.636809,0.8184045,0.65243995,0.82622,0.60904396,0.804522,0.5910638,0.79553187,0.62961626,0.81480813,0.5361035,0.76805174,0.53067946,0.76533973,0.6150497,0.80752486,0.5611557,0.78057784,0.5465864,0.7732932
13897,0.6846854,0.84234273,0.5764308,0.7882154,0.5283915,0.76419574,0.53235394,0.76617694,0.5760837,0.78804183,0.5270164,0.7635082,0.47520113,0.73760056,0.5609334,0.7804667,0.5113151,0.75565755,0.48980933,0.74490464
14744,0.7302689,0.8651345,0.6430274,0.8215137,0.671741,0.8358705,0.61865234,0.8093262,0.63071316,0.8153566,0.6812155,0.84060776,0.6035262,0.80176306,0.65163106,0.82581556,0.65667367,0.82833683,0.6773385,0.83866924
14862,0.74424505,0.8721225,0.7278923,0.86394614,0.67140186,0.8357009,0.6706221,0.83531106,0.7355196,0.8677598,0.670768,0.835384,0.6544589,0.82722944,0.7286946,0.86434734,0.6765134,0.8382567,0.67021555,0.8351078
14882,0.7907871,0.89539355,0.7377938,0.8688969,0.71166617,0.85583305,0.6505234,0.8252617,0.7579527,0.87897635,0.736061,0.8680305,0.65388334,0.82694167,0.7541119,0.87705594,0.68634903,0.8431745,0.7021135,0.85105675
14890,0.74779606,0.873898,0.66811407,0.83405703,0.6344579,0.8172289,0.59295446,0.7964772,0.68544865,0.8427243,0.7174632,0.8587316,0.60807484,0.80403745,0.724434,0.862217,0.6348083,0.81740415,0.655676,0.827838
