,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_google_ux_Score
12453,0.7425459,0.8712729,0.7267178,0.8633589,0.69510907,0.84755456,0.64348626,0.82174313,0.6958802,0.8479401,0.70382565,0.85191286,0.6367034,0.8183517,0.72443277,0.86221635,0.6625618,0.8312809,0.6791786,0.8395893
12454,0.70089805,0.850449,0.6346464,0.8173232,0.5909928,0.7954964,0.53995705,0.7699785,0.7114744,0.8557372,0.7193463,0.85967314,0.6763641,0.8381821,0.6429385,0.82146925,0.65387905,0.8269395,0.6605714,0.83028567
12455,0.75579494,0.8778975,0.6896908,0.8448454,0.71268964,0.8563448,0.602088,0.801044,0.69742346,0.8487117,0.78221333,0.89110667,0.6569793,0.82848966,0.73407304,0.8670365,0.7144426,0.8572213,0.74191415,0.8709571
12456,0.78189635,0.8909482,0.701797,0.8508985,0.70446,0.85223,0.60951704,0.80475855,0.7148042,0.8574021,0.72353745,0.8617687,0.6457417,0.82287085,0.6974883,0.84874415,0.66518545,0.8325927,0.68731475,0.8436574
12457,0.68551457,0.8427573,0.6128126,0.80640626,0.65542364,0.8277118,0.52852213,0.76426107,0.6666609,0.83333045,0.7924541,0.89622706,0.662917,0.8314585,0.69384205,0.846921,0.62100446,0.81050223,0.67656636,0.8382832
12458,0.7577433,0.8788717,0.7214783,0.8607391,0.7564461,0.87822306,0.63389087,0.81694543,0.72665805,0.86332905,0.74193287,0.87096643,0.60955656,0.8047783,0.75574374,0.8778719,0.68022156,0.8401108,0.6967977,0.84839886
12459,0.7605356,0.8802678,0.67960894,0.8398045,0.6611836,0.8305918,0.5848604,0.79243016,0.7442722,0.8721361,0.7508937,0.87544686,0.68334055,0.8416703,0.72787523,0.8639376,0.6664481,0.83322406,0.7141679,0.8570839
12460,0.7712843,0.8856422,0.6370982,0.8185491,0.6661577,0.83307886,0.57644266,0.78822136,0.7290573,0.86452866,0.8239716,0.9119858,0.66527474,0.83263737,0.7245921,0.86229604,0.7139268,0.8569634,0.7357305,0.86786526
12461,0.75849915,0.8792496,0.6549057,0.82745284,0.70699894,0.8534995,0.60954255,0.8047713,0.68820214,0.8441011,0.7487387,0.8743694,0.5952937,0.7976469,0.7074151,0.85370755,0.6763085,0.83815426,0.67624724,0.8381236
12462,0.6902447,0.84512234,0.6927298,0.84636486,0.70606947,0.85303473,0.5929687,0.79648435,0.67590046,0.8379502,0.723066,0.861533,0.62445503,0.8122275,0.7077919,0.85389596,0.70947397,0.854737,0.6968974,0.8484487
12463,0.68632674,0.8431634,0.6421459,0.82107294,0.67833614,0.8391681,0.5665809,0.78329045,0.65377164,0.8268858,0.71478915,0.8573946,0.61808604,0.80904305,0.67806524,0.83903265,0.6785813,0.8392906,0.66620326,0.83310163
12464,0.77785087,0.88892543,0.658071,0.8290355,0.68369406,0.84184706,0.60302603,0.801513,0.7199575,0.85997874,0.76132405,0.880662,0.6265571,0.81327856,0.7076702,0.8538351,0.6658155,0.83290774,0.6875516,0.8437758
12465,0.7421678,0.87108386,0.73826295,0.86913145,0.7001038,0.8500519,0.6273499,0.8136749,0.7293985,0.86469924,0.6798094,0.83990467,0.6822431,0.84112155,0.704085,0.8520425,0.6808746,0.8404373,0.6931175,0.84655875
12466,0.6166199,0.8083099,0.5373847,0.7686924,0.54722416,0.7736121,0.4734556,0.73672783,0.56267595,0.781338,0.6519503,0.8259752,0.5360899,0.76804495,0.58961344,0.7948067,0.5762354,0.7881177,0.59512913,0.79756457
12467,0.67734253,0.83867127,0.6611956,0.83059776,0.6434077,0.82170385,0.59940016,0.7997001,0.61931014,0.8096551,0.6839839,0.84199196,0.6026268,0.8013134,0.7124702,0.8562351,0.6693317,0.8346659,0.6430017,0.82150084
12468,0.71501446,0.8575072,0.6400157,0.82000786,0.6570765,0.82853824,0.57283133,0.7864157,0.7063336,0.8531668,0.6932,0.8466,0.6695217,0.83476084,0.66619873,0.83309937,0.635404,0.817702,0.65842885,0.82921445
12469,0.55416125,0.77708066,0.6168195,0.80840975,0.54779005,0.773895,0.53247243,0.7662362,0.56835663,0.7841783,0.62681496,0.8134075,0.6010301,0.80051506,0.6265763,0.81328815,0.6764606,0.8382303,0.66955924,0.8347796
12470,0.7805879,0.89029396,0.6679269,0.83396345,0.725073,0.8625365,0.6112782,0.8056391,0.7350341,0.86751705,0.7401471,0.87007356,0.6181462,0.8090731,0.7348619,0.8674309,0.6349987,0.81749934,0.68319285,0.8415964
12471,0.732996,0.866498,0.7089489,0.8544744,0.6500448,0.8250224,0.66285026,0.83142513,0.7056215,0.85281074,0.70887303,0.8544365,0.7017491,0.85087454,0.72971463,0.8648573,0.72072935,0.8603647,0.73552877,0.86776435
12472,0.74992824,0.8749641,0.7565342,0.8782671,0.6939504,0.8469752,0.6930334,0.8465167,0.74407756,0.8720388,0.74025756,0.87012875,0.7085743,0.85428715,0.7885109,0.89425546,0.75695825,0.8784791,0.7330452,0.8665226
12473,0.73224473,0.86612236,0.6775714,0.8387857,0.6507027,0.82535136,0.6265292,0.8132646,0.7002318,0.8501159,0.7138437,0.85692185,0.7156379,0.85781896,0.7105802,0.8552901,0.6487979,0.824399,0.70904934,0.8545247
12474,0.6155421,0.8077711,0.5832524,0.7916262,0.607854,0.803927,0.57178545,0.7858927,0.57613456,0.7880673,0.65422046,0.82711023,0.5787109,0.78935546,0.62966967,0.81483483,0.6359912,0.8179956,0.6078901,0.80394506
12475,0.63733494,0.8186675,0.60008824,0.8000441,0.5665412,0.7832706,0.57853615,0.7892681,0.60338765,0.8016938,0.5972345,0.79861724,0.601656,0.800828,0.5994102,0.7997051,0.6121553,0.80607766,0.5831815,0.79159075
12476,0.7008946,0.8504473,0.66063035,0.8303152,0.64075345,0.82037675,0.5743074,0.7871537,0.7038755,0.8519378,0.7152856,0.85764277,0.73277426,0.8663871,0.716683,0.85834146,0.6791905,0.83959526,0.7323309,0.86616546
12477,0.6970844,0.8485422,0.6706643,0.83533216,0.67754745,0.8387737,0.66137266,0.83068633,0.6938188,0.8469094,0.7405981,0.87029904,0.66075206,0.830376,0.7418831,0.8709415,0.6921605,0.84608024,0.7367436,0.86837184
12478,0.74270123,0.87135065,0.7214532,0.8607266,0.7130288,0.8565144,0.6606713,0.8303356,0.7279366,0.8639683,0.7291997,0.8645998,0.6755643,0.83778214,0.74406064,0.8720303,0.71579903,0.85789955,0.7216699,0.86083496
12479,0.6489686,0.8244843,0.6298667,0.81493336,0.64986026,0.82493013,0.5164485,0.75822425,0.62041545,0.8102077,0.69667786,0.84833896,0.61313236,0.8065662,0.6568867,0.82844335,0.625857,0.8129285,0.6396363,0.81981814
12480,0.7137281,0.85686404,0.6741715,0.8370857,0.6812438,0.8406219,0.5973898,0.7986949,0.6563443,0.82817215,0.70565635,0.85282815,0.5859807,0.7929903,0.6903925,0.84519625,0.62722504,0.8136125,0.6366148,0.8183074
12481,0.45059896,0.7252995,0.5138898,0.7569449,0.4490016,0.7245008,0.45492762,0.72746384,0.4759692,0.7379846,0.45989653,0.7299483,0.5544356,0.7772178,0.5122386,0.7561193,0.5624501,0.7812251,0.5436757,0.77183783
12482,0.7819936,0.8909968,0.6651007,0.83255035,0.66850436,0.8342522,0.5898824,0.7949412,0.7190988,0.8595494,0.7900009,0.89500046,0.67981416,0.83990705,0.71981347,0.85990673,0.6748992,0.8374496,0.7293401,0.86467004
12483,0.72377783,0.8618889,0.68596905,0.84298456,0.6683799,0.83418995,0.6251021,0.812551,0.6671597,0.83357984,0.7255033,0.86275166,0.6761246,0.8380623,0.6973436,0.8486718,0.7112916,0.8556458,0.71862566,0.85931283
12484,0.69281065,0.8464053,0.583831,0.79191554,0.6086732,0.8043366,0.50532514,0.75266254,0.6491952,0.8245976,0.70998466,0.85499233,0.5713089,0.7856544,0.6319996,0.8159998,0.5929102,0.7964551,0.6501693,0.8250847
12485,0.6713722,0.8356861,0.66032946,0.83016473,0.6357007,0.81785035,0.5725473,0.78627366,0.6465268,0.8232634,0.7289798,0.8644899,0.6792747,0.83963734,0.70825475,0.8541274,0.68434966,0.8421748,0.7268251,0.86341256
12486,0.75119174,0.87559587,0.7044476,0.8522238,0.6989871,0.84949356,0.5926763,0.79633814,0.7097093,0.85485464,0.7483567,0.87417835,0.6665794,0.83328974,0.7362411,0.86812055,0.680622,0.840311,0.69418335,0.8470917
12487,0.7738279,0.88691396,0.7061845,0.85309225,0.70742714,0.8537136,0.6058767,0.80293834,0.71657586,0.85828793,0.78081477,0.8904074,0.6910583,0.84552914,0.75808537,0.8790427,0.7194126,0.8597063,0.7433443,0.87167215
12488,0.6695975,0.83479875,0.74848306,0.87424153,0.7080939,0.85404694,0.647865,0.8239325,0.6806476,0.8403238,0.6261772,0.8130886,0.61543113,0.80771554,0.70277715,0.8513886,0.6834108,0.84170544,0.6495855,0.82479274
12489,0.67691845,0.83845925,0.6500351,0.8250176,0.6619431,0.83097154,0.58318824,0.79159415,0.646009,0.8230045,0.6687123,0.8343562,0.6296817,0.81484085,0.6912113,0.8456056,0.6391888,0.8195944,0.6508765,0.82543826
12490,0.5866004,0.7933002,0.53687316,0.76843655,0.5575088,0.7787544,0.5337437,0.7668718,0.52592987,0.76296496,0.5879138,0.7939569,0.50292623,0.7514631,0.5531827,0.77659136,0.5743506,0.7871753,0.55209637,0.7760482
12491,0.72800124,0.8640006,0.6601426,0.83007133,0.6534466,0.82672334,0.6033381,0.80166906,0.6692122,0.8346061,0.6909436,0.8454718,0.6386055,0.81930274,0.68033934,0.84016967,0.66266274,0.8313314,0.6758021,0.83790106
12492,0.70004165,0.8500208,0.6475262,0.82376313,0.68383014,0.8419151,0.62179124,0.8108956,0.6253569,0.81267846,0.6567022,0.82835114,0.5727361,0.786368,0.6633248,0.8316624,0.65141857,0.8257093,0.58610505,0.79305255
12493,0.6993227,0.84966135,0.6561214,0.8280607,0.65606165,0.8280308,0.5931393,0.79656965,0.65241677,0.82620835,0.7045908,0.8522954,0.6304815,0.81524074,0.68989396,0.844947,0.65935373,0.82967687,0.67014945,0.8350747
12494,0.7341532,0.86707664,0.7027045,0.8513522,0.6755835,0.83779174,0.6045289,0.80226445,0.68262064,0.8413103,0.7297243,0.86486214,0.6743101,0.83715504,0.69572604,0.847863,0.7216073,0.86080366,0.70164305,0.8508215
12495,0.7178752,0.8589376,0.67207146,0.8360357,0.65446544,0.8272327,0.6042859,0.802143,0.6812484,0.8406242,0.7709473,0.8854736,0.66867316,0.8343366,0.73375523,0.8668776,0.7171119,0.8585559,0.72574806,0.86287403
12496,0.7401836,0.8700918,0.6690131,0.8345065,0.6929553,0.8464776,0.5929595,0.79647976,0.6960801,0.84804004,0.76552117,0.8827606,0.6451392,0.8225696,0.74645555,0.8732278,0.74344414,0.8717221,0.73024774,0.86512387
12497,0.78879637,0.8943982,0.7188049,0.8594024,0.7042469,0.85212344,0.6636561,0.83182806,0.72136515,0.8606826,0.78843176,0.8942159,0.67550474,0.83775234,0.7595099,0.87975496,0.74220145,0.8711007,0.7441943,0.87209713
12498,0.7066736,0.8533368,0.6950196,0.8475098,0.6960097,0.8480048,0.62654775,0.8132739,0.6540295,0.82701474,0.7166295,0.85831475,0.64792967,0.82396483,0.71200407,0.85600203,0.72351754,0.86175877,0.7235105,0.86175525
12499,0.74206614,0.8710331,0.6887902,0.8443951,0.6942378,0.8471189,0.57878673,0.78939337,0.7377584,0.8688792,0.73933387,0.86966693,0.68706936,0.8435347,0.73388684,0.8669434,0.63372374,0.81686187,0.6950104,0.8475052
12500,0.6961025,0.84805125,0.6596376,0.8298188,0.6354281,0.81771404,0.54965836,0.77482915,0.68998826,0.8449941,0.6956156,0.84780777,0.65375257,0.8268763,0.6819862,0.8409931,0.6262748,0.8131374,0.6619246,0.8309623
12501,0.65083766,0.82541883,0.6274538,0.8137269,0.61923933,0.80961967,0.56624657,0.78312325,0.59860885,0.7993044,0.5317718,0.7658859,0.5430026,0.7715013,0.55563235,0.7778162,0.56139624,0.7806981,0.540822,0.770411
12502,0.7722508,0.8861254,0.7147378,0.8573689,0.672142,0.836071,0.6104307,0.80521536,0.7698879,0.88494396,0.72466445,0.8623322,0.7055349,0.85276747,0.7309396,0.8654698,0.6619519,0.83097595,0.6892643,0.84463215
12503,0.62080294,0.81040144,0.5625402,0.7812701,0.60078657,0.8003933,0.53367984,0.7668399,0.56653875,0.7832694,0.6323644,0.8161822,0.5301043,0.76505214,0.6111647,0.80558234,0.6012808,0.8006404,0.57105577,0.7855279
12504,0.7310507,0.86552536,0.7226623,0.86133116,0.69992054,0.84996027,0.69290817,0.8464541,0.6770607,0.83853036,0.659094,0.829547,0.6240938,0.8120469,0.73595357,0.8679768,0.68627983,0.8431399,0.641959,0.8209795
12505,0.6931031,0.84655154,0.6459946,0.82299733,0.6576601,0.82883006,0.5829147,0.79145736,0.6432551,0.82162756,0.69229233,0.84614617,0.59219766,0.7960988,0.6652199,0.83260995,0.6785417,0.83927083,0.65770674,0.82885337
12506,0.6745271,0.8372636,0.6482825,0.82414126,0.6223192,0.8111596,0.60002977,0.80001485,0.6244895,0.8122448,0.639066,0.819533,0.60945904,0.8047295,0.6270535,0.81352675,0.607942,0.803971,0.62322176,0.8116109
12507,0.6833412,0.84167063,0.6776767,0.83883834,0.6879601,0.8439801,0.6090696,0.8045348,0.6777571,0.8388785,0.64132357,0.8206618,0.6585277,0.8292638,0.6852944,0.8426472,0.68323576,0.8416179,0.6786994,0.8393497
12508,0.69835424,0.8491771,0.611565,0.8057825,0.5964665,0.7982333,0.52078235,0.7603912,0.65415156,0.8270758,0.6815286,0.8407643,0.5751195,0.78755975,0.63295364,0.8164768,0.57259876,0.78629935,0.6136512,0.80682564
12509,0.66157985,0.8307899,0.647606,0.823803,0.6445339,0.82226694,0.5908402,0.7954201,0.6305957,0.81529784,0.6802669,0.8401334,0.5960871,0.79804355,0.6661838,0.8330919,0.6647147,0.83235735,0.64406633,0.82203317
12510,0.6150874,0.8075437,0.63503647,0.81751823,0.5949058,0.7974529,0.6047576,0.8023788,0.60162437,0.8008122,0.6143788,0.8071894,0.6272712,0.8136356,0.6447371,0.82236856,0.6572434,0.8286217,0.64333117,0.8216656
12511,0.62663066,0.81331533,0.61138785,0.8056939,0.584323,0.79216146,0.5104469,0.75522345,0.5739363,0.7869681,0.6545671,0.82728356,0.60106385,0.8005319,0.6172572,0.80862856,0.6472026,0.8236013,0.631248,0.815624
12512,0.6006849,0.80034244,0.6007041,0.80035204,0.5335319,0.76676595,0.5537077,0.77685386,0.5696697,0.78483486,0.5247978,0.7623989,0.5653438,0.7826719,0.5673826,0.7836913,0.63471663,0.8173583,0.5686338,0.7843169
12513,0.6891335,0.84456676,0.6382829,0.81914145,0.66141677,0.8307084,0.6074101,0.80370504,0.61760557,0.8088028,0.661116,0.830558,0.57319665,0.7865983,0.65874195,0.829371,0.64710784,0.8235539,0.6363555,0.81817776
12514,0.7278744,0.8639372,0.68727446,0.8436372,0.6741053,0.83705264,0.6095477,0.8047738,0.70708567,0.8535428,0.7186773,0.85933864,0.6170491,0.80852455,0.71297383,0.8564869,0.64202523,0.8210126,0.6535042,0.82675207
12515,0.7124313,0.85621566,0.6768992,0.8384496,0.65171564,0.8258578,0.61195695,0.8059785,0.6782024,0.8391012,0.71446955,0.8572348,0.6640064,0.83200324,0.71510804,0.857554,0.70550597,0.852753,0.69005716,0.8450286
12516,0.7698282,0.8849141,0.7078153,0.85390764,0.73770136,0.8688507,0.6418309,0.82091546,0.73522246,0.8676112,0.7281511,0.86407554,0.67667043,0.8383352,0.72731006,0.86365503,0.69333464,0.8466673,0.70750743,0.8537537
12518,0.6651648,0.8325824,0.7085892,0.8542946,0.6826883,0.8413441,0.6464385,0.82321924,0.6991068,0.8495534,0.65783787,0.82891893,0.6883111,0.84415555,0.7283889,0.86419445,0.69737625,0.8486881,0.69112086,0.84556043
12519,0.59918404,0.799592,0.55583453,0.77791727,0.5445571,0.77227855,0.495551,0.7477755,0.5039066,0.7519533,0.49821174,0.7491059,0.43816552,0.7190828,0.52331996,0.76166,0.5100727,0.75503635,0.48689693,0.7434485
12520,0.77165896,0.88582945,0.65393186,0.8269659,0.6622827,0.83114135,0.578423,0.7892115,0.7055892,0.8527946,0.7648382,0.8824191,0.6171856,0.8085928,0.69527274,0.84763634,0.62148345,0.8107417,0.7023134,0.8511567
12521,0.77070546,0.88535273,0.6405474,0.8202737,0.6509749,0.8254875,0.5640081,0.78200406,0.6848068,0.8424034,0.7560342,0.87801707,0.6205853,0.81029266,0.67981315,0.8399066,0.59899,0.799495,0.6966131,0.84830654
12523,0.6932546,0.8466273,0.68940604,0.844703,0.6645943,0.83229715,0.6194452,0.8097226,0.6377081,0.8188541,0.6768126,0.8384063,0.6194866,0.8097433,0.6705593,0.83527964,0.65299106,0.8264955,0.69939274,0.8496964
12525,0.8409437,0.92047185,0.7561977,0.87809885,0.79487383,0.8974369,0.66943157,0.8347158,0.8280835,0.91404176,0.82698756,0.91349375,0.7572826,0.8786413,0.8152205,0.90761024,0.7456074,0.8728037,0.7864506,0.8932253
12526,0.7346568,0.8673284,0.65760803,0.828804,0.68904495,0.8445225,0.6228298,0.8114149,0.65771997,0.82886,0.69920063,0.8496003,0.61453396,0.80726695,0.68505085,0.8425254,0.6594781,0.8297391,0.6720624,0.8360312
12527,0.73164916,0.8658246,0.6724762,0.8362381,0.64979315,0.8248966,0.59863514,0.7993176,0.70967513,0.85483754,0.7568856,0.87844276,0.6661206,0.83306026,0.7368208,0.8684104,0.725801,0.8629005,0.70231295,0.8511565
12528,0.6621398,0.8310699,0.62069327,0.8103466,0.6665727,0.83328635,0.5474783,0.77373916,0.6032431,0.80162156,0.6917025,0.84585124,0.54590034,0.7729502,0.6265179,0.81325895,0.61598253,0.80799127,0.615635,0.80781746
12529,0.7693211,0.88466054,0.6579734,0.8289867,0.6722883,0.83614415,0.5763736,0.7881868,0.7042444,0.8521222,0.7599544,0.8799772,0.63443524,0.8172176,0.702711,0.8513555,0.6304573,0.81522864,0.6819737,0.84098685
12530,0.58075213,0.79037607,0.5362874,0.7681437,0.52728164,0.7636408,0.51523405,0.757617,0.4758861,0.73794305,0.47169235,0.73584616,0.4445698,0.7222849,0.4778005,0.73890024,0.47248182,0.7362409,0.4868753,0.74343765
12531,0.64252913,0.82126456,0.6350686,0.8175343,0.62649167,0.81324583,0.5393468,0.7696734,0.6214517,0.8107258,0.67618394,0.83809197,0.63396144,0.8169807,0.62910044,0.8145502,0.64416283,0.82208145,0.648847,0.8244235
12532,0.7780891,0.8890445,0.6981954,0.8490977,0.7222495,0.86112475,0.63153297,0.81576645,0.72256637,0.8612832,0.7435814,0.8717907,0.672779,0.83638954,0.7173679,0.85868394,0.685956,0.842978,0.7143272,0.8571636
12533,0.73736334,0.86868167,0.6828082,0.8414041,0.66083276,0.8304164,0.612876,0.80643797,0.6982074,0.8491037,0.69143546,0.8457177,0.65533537,0.8276677,0.7137375,0.85686874,0.64752436,0.8237622,0.6665554,0.8332777
12565,0.7767284,0.8883642,0.7008409,0.8504205,0.70599234,0.8529962,0.6005101,0.80025506,0.7273017,0.86365086,0.7823978,0.8911989,0.6373749,0.81868744,0.7460818,0.8730409,0.6831658,0.8415829,0.7241874,0.8620937
12656,0.698557,0.8492785,0.74083537,0.8704177,0.645607,0.8228035,0.61930525,0.8096526,0.7080752,0.85403764,0.67537415,0.8376871,0.66288775,0.8314439,0.7332525,0.86662626,0.6967201,0.84836006,0.68579674,0.84289837
12674,0.76364195,0.881821,0.6834978,0.8417489,0.70309865,0.8515493,0.60868454,0.80434227,0.72074485,0.8603724,0.7961118,0.8980559,0.6842253,0.84211266,0.736412,0.868206,0.7153033,0.85765165,0.7481834,0.87409174
12687,0.60387367,0.80193686,0.6010986,0.80054927,0.52314126,0.76157063,0.55515647,0.77757823,0.62448,0.81224,0.6729808,0.8364904,0.67608285,0.8380414,0.68517625,0.8425881,0.66590416,0.8329521,0.6907649,0.84538245
12736,0.74107033,0.87053514,0.6725751,0.83628756,0.5927347,0.79636735,0.657647,0.8288235,0.6960167,0.8480084,0.6323728,0.8161864,0.65736854,0.8286843,0.6750281,0.83751404,0.65377784,0.8268889,0.6503495,0.82517475
13078,0.69369787,0.84684896,0.6680052,0.8340026,0.6359948,0.8179974,0.60154295,0.8007715,0.68623054,0.84311527,0.7192098,0.8596049,0.6861534,0.8430767,0.6948524,0.8474262,0.6684729,0.83423644,0.6966299,0.84831494
13080,0.7447746,0.8723873,0.68783855,0.8439193,0.6696968,0.8348484,0.5811675,0.7905837,0.7097553,0.85487765,0.70543694,0.8527185,0.6225681,0.81128407,0.72589743,0.8629487,0.6605493,0.83027464,0.6612748,0.8306374
13146,0.7241384,0.8620692,0.70595205,0.852976,0.60305756,0.8015288,0.6443053,0.8221526,0.65306056,0.8265303,0.6414962,0.8207481,0.6200576,0.8100288,0.6773323,0.83866614,0.706563,0.8532815,0.67505443,0.8375272
13147,0.80069566,0.9003478,0.6622406,0.8311203,0.64413303,0.82206655,0.5942238,0.79711187,0.733899,0.8669495,0.7253438,0.8626719,0.65076596,0.82538295,0.6878132,0.84390664,0.64647627,0.82323813,0.6977209,0.84886044
13148,0.725567,0.8627835,0.6627493,0.83137465,0.6678634,0.8339317,0.5896081,0.79480404,0.72705495,0.8635275,0.6642805,0.8321402,0.6087507,0.80437535,0.6970786,0.8485393,0.5838436,0.7919218,0.6008681,0.80043405
13149,0.6340984,0.8170492,0.563755,0.7818775,0.50816214,0.7540811,0.48744082,0.7437204,0.60267293,0.80133647,0.5819408,0.79097044,0.5252489,0.76262444,0.5336955,0.7668477,0.54803073,0.77401537,0.5716302,0.7858151
13150,0.761634,0.880817,0.7449224,0.8724612,0.7117704,0.8558852,0.6653149,0.83265746,0.7293877,0.8646939,0.74442214,0.8722111,0.7347099,0.867355,0.75740695,0.8787035,0.71504366,0.85752183,0.7470325,0.87351626
13196,0.714488,0.857244,0.69595796,0.84797895,0.6280278,0.8140139,0.5909815,0.79549074,0.66051894,0.83025944,0.62771016,0.81385505,0.5604994,0.7802497,0.6356132,0.8178066,0.6126164,0.8063082,0.60393316,0.80196655
13382,0.695395,0.8476975,0.68658805,0.843294,0.6524652,0.8262326,0.62752104,0.8137605,0.66510165,0.8325508,0.7036669,0.85183346,0.6903647,0.84518236,0.7035455,0.8517728,0.6910237,0.84551185,0.73739547,0.86869776
13461,0.6514486,0.8257243,0.6414076,0.8207038,0.64214003,0.82107,0.5804504,0.7902252,0.5989344,0.7994672,0.5844438,0.7922219,0.58479583,0.7923979,0.6164483,0.80822414,0.60715246,0.80357623,0.58142364,0.7907118
13475,0.7604483,0.8802241,0.694222,0.847111,0.68103516,0.8405176,0.6073489,0.80367446,0.7197218,0.8598609,0.7600001,0.88000005,0.65741706,0.8287085,0.75400054,0.8770003,0.6782299,0.83911496,0.7214935,0.86074674
13477,0.7127026,0.85635126,0.6144788,0.8072394,0.6463152,0.8231576,0.55361354,0.7768068,0.6635044,0.8317522,0.7009176,0.8504588,0.60875976,0.8043799,0.66993475,0.8349674,0.5726522,0.7863261,0.6518991,0.82594955
13537,0.7511395,0.87556976,0.72819257,0.8640963,0.6993525,0.84967625,0.6651722,0.8325861,0.70355016,0.85177505,0.6824101,0.84120506,0.63895464,0.8194773,0.69890046,0.84945023,0.6521667,0.82608336,0.6650475,0.83252376
13893,0.725036,0.862518,0.70907426,0.8545371,0.69278467,0.84639233,0.6653349,0.83266747,0.6937691,0.84688455,0.5820812,0.7910406,0.558315,0.7791575,0.6725036,0.8362518,0.58659834,0.7932992,0.5701176,0.7850588
13897,0.7470671,0.87353355,0.6136954,0.8068477,0.60057867,0.80028933,0.55236804,0.776184,0.646315,0.8231575,0.6332923,0.81664616,0.55764616,0.7788231,0.6448,0.8224,0.58173597,0.790868,0.5777889,0.7888944
14744,0.785036,0.89251804,0.7110392,0.8555196,0.72478384,0.86239195,0.6704242,0.8352121,0.6975229,0.84876144,0.7057216,0.8528608,0.6409323,0.82046616,0.72484136,0.8624207,0.6969514,0.8484757,0.7114823,0.85574114
14862,0.74561095,0.8728055,0.7164834,0.8582417,0.66342306,0.83171153,0.67948425,0.8397421,0.71659523,0.8582976,0.66167927,0.83083963,0.64458895,0.8222945,0.7242346,0.8621173,0.6670685,0.83353424,0.6670629,0.83353144
14882,0.7606846,0.8803423,0.72247815,0.8612391,0.70956457,0.8547823,0.6543719,0.827186,0.7397861,0.8698931,0.7366377,0.86831886,0.65084434,0.82542217,0.76265526,0.8813276,0.6968213,0.8484106,0.70060325,0.8503016
14890,0.7598024,0.8799012,0.7047366,0.8523683,0.64003015,0.8200151,0.6094123,0.80470616,0.7317296,0.8658648,0.7475461,0.87377304,0.66801405,0.834007,0.7394374,0.8697187,0.67727166,0.8386358,0.7206975,0.86034876
