,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Score
6082,0.771244,0.885622,0.6401155,0.82005775,0.63806856,0.8190343,0.6007016,0.8003508,0.71875453,0.85937726,0.77679944,0.8883997,0.7010256,0.8505128,0.7011122,0.85055614,0.7001041,0.85005206,0.7319466,0.8659733
6090,0.72573555,0.8628678,0.67064995,0.835325,0.65654266,0.8282713,0.6552892,0.8276446,0.6612197,0.83060986,0.6768944,0.8384472,0.6400961,0.8200481,0.6871563,0.84357816,0.64415145,0.8220757,0.6795717,0.8397858
6127,0.7857678,0.8928839,0.7701449,0.88507247,0.7437054,0.8718527,0.6326076,0.8163038,0.76433647,0.88216823,0.7798094,0.88990474,0.68083525,0.8404176,0.7799426,0.88997126,0.6705291,0.83526456,0.7285367,0.86426836
6211,0.7186173,0.85930866,0.7461768,0.87308836,0.6838342,0.8419171,0.61385024,0.8069251,0.6675799,0.83378994,0.66789275,0.83394635,0.6297411,0.81487054,0.69521236,0.8476062,0.65729797,0.828649,0.6560638,0.8280319
6213,0.77027714,0.8851386,0.64178336,0.8208917,0.6261303,0.8130652,0.5765947,0.78829736,0.6916832,0.8458416,0.6986233,0.84931165,0.62090385,0.8104519,0.64741063,0.8237053,0.67271477,0.83635736,0.6704763,0.83523816
6214,0.7255269,0.86276346,0.6779078,0.8389539,0.6127328,0.80636644,0.58516943,0.7925847,0.6854596,0.8427298,0.69385827,0.84692913,0.6746763,0.83733815,0.6631412,0.8315706,0.6725991,0.83629954,0.68976724,0.8448836
6231,0.7481097,0.87405485,0.66546184,0.8327309,0.63489157,0.81744576,0.5784562,0.7892281,0.68242717,0.8412136,0.64851916,0.8242596,0.59173816,0.7958691,0.6519319,0.82596594,0.6276618,0.8138309,0.62308294,0.81154144
6232,0.7913836,0.8956918,0.686073,0.84303653,0.70267105,0.8513355,0.59809613,0.79904807,0.71836185,0.8591809,0.7581123,0.87905616,0.63025343,0.8151267,0.7172644,0.8586322,0.6513338,0.8256669,0.71226,0.85613
6233,0.761775,0.8808875,0.6927429,0.8463714,0.70635337,0.8531767,0.5849303,0.79246515,0.72556853,0.86278427,0.7417113,0.8708557,0.6015198,0.8007599,0.70917,0.854585,0.64369094,0.8218455,0.6624539,0.83122694
6239,0.759563,0.8797815,0.6660596,0.8330298,0.6802014,0.8401007,0.61186993,0.80593497,0.71576434,0.85788214,0.7775546,0.88877726,0.67330545,0.83665276,0.7248632,0.8624316,0.718369,0.8591845,0.7461927,0.87309635
6240,0.7455232,0.8727616,0.6463101,0.82315505,0.63580036,0.8179002,0.57580805,0.787904,0.69938695,0.8496935,0.7130957,0.85654783,0.6454766,0.8227383,0.6449969,0.82249844,0.6444459,0.82222295,0.6805217,0.84026086
6254,0.71170616,0.8558531,0.7524018,0.8762009,0.63474685,0.8173734,0.6470737,0.8235369,0.7188098,0.8594049,0.705775,0.8528875,0.69083273,0.84541637,0.7490777,0.87453884,0.6888033,0.84440166,0.7209933,0.86049664
6255,0.74532944,0.8726647,0.63031065,0.8151553,0.6722324,0.8361162,0.5812317,0.79061586,0.67543447,0.83771724,0.6983111,0.84915555,0.6138475,0.80692375,0.6646976,0.8323488,0.6470203,0.82351017,0.6611886,0.8305943
6342,0.6009953,0.80049765,0.6090696,0.8045348,0.53460467,0.76730233,0.49891654,0.74945825,0.60878575,0.8043929,0.6161748,0.8080874,0.6052581,0.80262905,0.59736747,0.79868376,0.5764705,0.78823525,0.5680448,0.7840224
7630,0.651127,0.8255635,0.67750704,0.8387535,0.5561393,0.7780696,0.6203594,0.8101797,0.62494016,0.8124701,0.623346,0.811673,0.6249443,0.81247216,0.679124,0.839562,0.6636356,0.8318178,0.7042713,0.85213566
7654,0.69560605,0.847803,0.62059885,0.8102994,0.60494137,0.8024707,0.52183473,0.76091737,0.6194614,0.8097307,0.6538771,0.8269385,0.5531123,0.77655613,0.59414613,0.79707307,0.5838418,0.7919209,0.5876416,0.7938208
8890,0.5925294,0.7962647,0.6042204,0.8021102,0.5723917,0.7861959,0.6366238,0.8183119,0.576055,0.7880275,0.5706438,0.7853219,0.57287484,0.7864374,0.6377709,0.81888545,0.6517103,0.82585514,0.6353217,0.8176608
8916,0.5984106,0.7992053,0.5826895,0.79134476,0.5898925,0.79494625,0.5129735,0.7564868,0.548327,0.7741635,0.4888913,0.7444457,0.46966594,0.734833,0.52678716,0.7633936,0.53502375,0.76751184,0.47882587,0.7394129
9028,0.6692158,0.8346079,0.63870806,0.81935406,0.5952019,0.797601,0.5967037,0.7983519,0.6187664,0.8093832,0.643656,0.821828,0.62344074,0.8117204,0.6552863,0.82764316,0.6224115,0.81120574,0.65222687,0.82611346
9066,0.7264573,0.8632287,0.6458603,0.82293016,0.6028868,0.8014434,0.56468576,0.7823429,0.6702134,0.83510673,0.7001289,0.85006446,0.59495604,0.797478,0.66809154,0.83404577,0.64437795,0.822189,0.6502842,0.8251421
9445,0.6692095,0.83460474,0.6633086,0.8316543,0.6240688,0.81203437,0.63817954,0.8190898,0.62253773,0.81126887,0.6312177,0.81560886,0.6010492,0.8005246,0.6707693,0.8353846,0.6747484,0.8373742,0.6389125,0.8194562
9542,0.7908914,0.8954457,0.75685513,0.87842757,0.6908946,0.8454473,0.6893938,0.8446969,0.7648876,0.8824438,0.7137114,0.8568557,0.6437711,0.8218856,0.7557486,0.8778743,0.701365,0.8506825,0.6808188,0.8404094
9546,0.77046114,0.88523054,0.701957,0.8509785,0.6429192,0.8214596,0.6339391,0.8169695,0.6974061,0.848703,0.69620645,0.8481032,0.64168596,0.820843,0.71335125,0.8566756,0.647637,0.8238185,0.6550829,0.8275415
9547,0.7819162,0.8909581,0.7134675,0.85673374,0.6855448,0.84277236,0.6768625,0.83843124,0.70134914,0.85067457,0.718716,0.859358,0.6892438,0.8446219,0.7077655,0.8538828,0.6861633,0.84308165,0.70033383,0.8501669
9583,0.6780611,0.83903056,0.647048,0.823524,0.5964018,0.7982009,0.6269566,0.8134783,0.60125166,0.8006258,0.559355,0.7796775,0.54691434,0.77345717,0.5977446,0.7988723,0.6245549,0.81227744,0.5499795,0.7749897
9587,0.656737,0.82836854,0.6230156,0.8115078,0.59552634,0.79776317,0.5128972,0.7564486,0.59769124,0.79884565,0.69534403,0.847672,0.6118381,0.80591905,0.6245497,0.8122748,0.6385541,0.81927705,0.6621103,0.83105516
12037,0.7015375,0.85076874,0.7079923,0.85399616,0.6770436,0.83852184,0.62390554,0.81195277,0.67486995,0.837435,0.7173358,0.8586679,0.6725663,0.83628315,0.72808826,0.86404413,0.7220329,0.86101645,0.73637104,0.8681855
12116,0.6967801,0.84839004,0.6401751,0.82008755,0.6488208,0.82441044,0.5665417,0.78327084,0.66398275,0.8319914,0.73981595,0.869908,0.6614002,0.8307001,0.6971613,0.84858066,0.66929734,0.83464867,0.7213402,0.8606701
12122,0.76881695,0.8844085,0.67139125,0.8356956,0.6695069,0.83475345,0.58046997,0.790235,0.6997007,0.84985036,0.7388333,0.86941665,0.6221822,0.81109107,0.69458866,0.84729433,0.66083586,0.83041793,0.6764649,0.83823246
12124,0.72361684,0.8618084,0.686044,0.843022,0.6658642,0.8329321,0.61809266,0.8090463,0.67402947,0.83701473,0.70831835,0.8541592,0.6640456,0.8320228,0.69418275,0.8470914,0.675516,0.837758,0.7033641,0.85168207
12141,0.7194308,0.8597154,0.637137,0.81856847,0.61730146,0.80865073,0.52885956,0.7644298,0.6819904,0.8409952,0.7168783,0.85843915,0.65756494,0.82878244,0.64588827,0.82294416,0.6346313,0.81731564,0.6663345,0.83316725
12143,0.72843015,0.8642151,0.71013606,0.855068,0.69500256,0.8475013,0.60471934,0.8023597,0.68325794,0.84162897,0.74268365,0.8713418,0.62273055,0.81136525,0.7248223,0.86241114,0.66884977,0.83442485,0.7022384,0.85111916
12149,0.698512,0.84925604,0.6984505,0.8492253,0.72951865,0.8647593,0.60680306,0.8034015,0.6509708,0.8254854,0.6423018,0.8211509,0.6176417,0.80882084,0.6750515,0.8375257,0.6443284,0.8221642,0.64643455,0.8232173
12161,0.67712307,0.83856153,0.63270223,0.8163511,0.62094617,0.8104731,0.58564895,0.7928245,0.6633427,0.83167136,0.6659529,0.83297646,0.62082493,0.81041247,0.652727,0.8263635,0.6340629,0.81703144,0.6310823,0.81554115
12252,0.7547152,0.8773576,0.7188256,0.8594128,0.67838776,0.8391939,0.6599577,0.8299788,0.7144605,0.85723025,0.718323,0.8591615,0.6655996,0.8327998,0.7393558,0.8696779,0.7033118,0.8516559,0.716671,0.8583355
12408,0.6119673,0.80598366,0.6315744,0.8157872,0.567732,0.783866,0.55912614,0.77956307,0.5802818,0.79014087,0.62129945,0.81064975,0.57908994,0.78954494,0.6053268,0.8026634,0.6173892,0.8086946,0.6322854,0.8161427
12409,0.71625835,0.85812914,0.6623177,0.8311589,0.59441704,0.79720855,0.5945678,0.7972839,0.6427269,0.82136345,0.687094,0.843547,0.64641047,0.82320523,0.66410863,0.8320543,0.6459142,0.8229571,0.6766403,0.83832014
12410,0.780089,0.8900445,0.7473884,0.8736942,0.7287745,0.8643873,0.61574197,0.807871,0.75565743,0.8778287,0.75595903,0.8779795,0.70167255,0.8508363,0.758223,0.8791115,0.69352704,0.8467635,0.72338676,0.8616934
12418,0.6522221,0.8261111,0.6187661,0.80938303,0.59627104,0.7981355,0.5904998,0.79524994,0.58226347,0.79113173,0.62673855,0.8133693,0.59207785,0.7960389,0.6313579,0.81567895,0.6161468,0.8080734,0.6355374,0.8177687
12422,0.6733464,0.8366732,0.6294136,0.8147068,0.5859393,0.79296964,0.5326528,0.7663264,0.65352166,0.8267608,0.6535989,0.82679945,0.6310862,0.81554306,0.6139059,0.80695295,0.63172567,0.81586283,0.6539549,0.8269775
12435,0.7001378,0.8500689,0.6169084,0.80845416,0.587289,0.7936445,0.5601631,0.7800815,0.64859164,0.8242958,0.6407796,0.8203898,0.6252843,0.81264216,0.6058464,0.8029232,0.59427994,0.79714,0.6327808,0.8163904
12436,0.75196755,0.8759838,0.67428255,0.8371413,0.6479806,0.8239903,0.6300645,0.81503224,0.67978513,0.83989257,0.6695498,0.8347749,0.6048149,0.80240744,0.69726217,0.8486311,0.640405,0.82020247,0.6415813,0.82079065
12437,0.6713307,0.83566535,0.6550874,0.82754374,0.64694214,0.82347107,0.54305816,0.7715291,0.6588819,0.82944095,0.7185749,0.85928744,0.6413299,0.82066494,0.68949926,0.8447496,0.6638385,0.83191925,0.6814887,0.8407444
12447,0.75376,0.87688,0.73190594,0.86595297,0.6934364,0.8467182,0.66349924,0.8317496,0.70220435,0.8511022,0.7357595,0.86787975,0.66233754,0.8311688,0.71594894,0.85797447,0.71356237,0.8567812,0.70620763,0.8531038
12448,0.756989,0.8784945,0.7198771,0.85993856,0.717608,0.858804,0.7006967,0.85034835,0.7198982,0.8599491,0.73242337,0.86621165,0.6652501,0.83262503,0.75349075,0.87674534,0.71574366,0.85787183,0.7047379,0.85236895
12449,0.7421764,0.8710882,0.63483274,0.81741637,0.6136705,0.8068353,0.5284847,0.76424235,0.697518,0.848759,0.77288723,0.8864436,0.63102365,0.8155118,0.67366576,0.8368329,0.63239634,0.81619817,0.67628586,0.83814293
12450,0.7028979,0.85144895,0.6393657,0.81968284,0.62601256,0.8130063,0.55871683,0.7793584,0.6625972,0.8312986,0.71311396,0.856557,0.64820886,0.8241044,0.6768136,0.8384068,0.6294961,0.81474805,0.673442,0.836721
12451,0.71885,0.859425,0.6592302,0.8296151,0.6636309,0.8318155,0.54069984,0.7703499,0.66342276,0.8317114,0.6678122,0.8339061,0.5838752,0.7919376,0.63215226,0.81607616,0.60940135,0.8047007,0.61385053,0.8069253
12452,0.78449464,0.8922473,0.72232497,0.8611625,0.7134844,0.8567422,0.63268137,0.8163407,0.747774,0.873887,0.75784683,0.8789234,0.6713592,0.8356796,0.74082184,0.8704109,0.70225656,0.8511283,0.7320465,0.86602324
12453,0.7152159,0.85760796,0.71501935,0.8575097,0.65271306,0.82635653,0.6399292,0.8199646,0.6743343,0.83716714,0.65622336,0.82811165,0.6274906,0.81374526,0.70654833,0.85327417,0.64028287,0.82014143,0.6535395,0.8267697
12454,0.75695837,0.8784792,0.7153567,0.85767835,0.649377,0.8246885,0.63010657,0.8150533,0.7449871,0.8724935,0.72865224,0.8643261,0.6800431,0.84002155,0.727923,0.86396146,0.7037044,0.8518522,0.68116087,0.84058046
12455,0.74510336,0.8725517,0.6766773,0.8383386,0.69887686,0.8494384,0.59806263,0.7990313,0.65911317,0.8295566,0.72031915,0.8601596,0.6000606,0.8000303,0.69039685,0.8451984,0.68205816,0.84102905,0.6712915,0.83564574
12456,0.8108373,0.90541863,0.711606,0.855803,0.7230121,0.86150604,0.62298584,0.8114929,0.75671446,0.87835723,0.7555283,0.8777641,0.67223626,0.8361181,0.7241753,0.8620876,0.6610192,0.8305096,0.6957052,0.8478526
12457,0.7517578,0.87587893,0.6877328,0.8438664,0.68562585,0.8428129,0.60771227,0.80385613,0.7091923,0.85459614,0.7539561,0.87697804,0.69739103,0.8486955,0.7188738,0.85943687,0.6757623,0.83788115,0.6832082,0.8416041
12458,0.7910476,0.8955238,0.7439607,0.8719803,0.75069916,0.8753496,0.67228395,0.83614194,0.73902595,0.869513,0.7406982,0.8703491,0.63366854,0.8168343,0.76336026,0.88168013,0.68744826,0.84372413,0.6952877,0.84764385
12459,0.7456484,0.8728242,0.63303494,0.8165175,0.6309698,0.8154849,0.56832373,0.78416187,0.67887163,0.8394358,0.71766746,0.85883373,0.6268531,0.81342655,0.68369424,0.8418471,0.6053414,0.8026707,0.65021217,0.8251061
12460,0.7929359,0.8964679,0.6948315,0.84741575,0.6856663,0.84283316,0.61893404,0.809467,0.7542858,0.8771429,0.8384807,0.91924036,0.7080958,0.8540479,0.77114,0.88557,0.7449273,0.87246364,0.77694947,0.8884747
12461,0.75374913,0.87687457,0.6788447,0.83942235,0.7072876,0.8536438,0.61649716,0.8082486,0.683408,0.841704,0.7472086,0.8736043,0.60908663,0.8045433,0.70430315,0.8521516,0.6873921,0.84369606,0.6893041,0.84465206
12462,0.71667576,0.8583379,0.72804326,0.86402166,0.7196921,0.85984606,0.6514665,0.82573324,0.67858875,0.8392944,0.68729305,0.8436465,0.6165317,0.80826586,0.7148378,0.8574189,0.72450197,0.862251,0.6826212,0.8413106
12463,0.7249849,0.86249244,0.6520455,0.82602274,0.6612844,0.8306422,0.5892206,0.79461026,0.6987844,0.8493922,0.7780671,0.88903356,0.6971935,0.84859675,0.7147403,0.85737014,0.71782255,0.8589113,0.74742067,0.87371033
12464,0.7766356,0.8883178,0.6532432,0.8266216,0.6810273,0.84051365,0.6038671,0.8019335,0.7254478,0.8627239,0.7912706,0.8956353,0.65666556,0.8283328,0.73376274,0.8668814,0.66177845,0.8308892,0.7186352,0.8593176
12465,0.7725985,0.88629925,0.72690624,0.86345315,0.6976702,0.8488351,0.6500512,0.82502556,0.7225929,0.8612964,0.7326991,0.8663496,0.7106788,0.8553394,0.7236223,0.86181116,0.67523324,0.8376166,0.71353936,0.8567697
12466,0.6085743,0.80428714,0.5755805,0.78779024,0.56376386,0.7818819,0.49478698,0.7473935,0.58359206,0.791796,0.63595426,0.81797713,0.56033665,0.7801683,0.5863166,0.7931583,0.5934564,0.7967282,0.5955857,0.79779285
12467,0.6901335,0.8450668,0.65510654,0.8275533,0.6347493,0.81737465,0.58798134,0.7939907,0.6267935,0.81339675,0.71955067,0.8597753,0.65333176,0.8266659,0.71066874,0.8553344,0.68511504,0.84255755,0.67729414,0.83864707
12468,0.68482864,0.8424143,0.6518359,0.82591796,0.6531582,0.8265791,0.5388625,0.76943123,0.71149325,0.8557466,0.72682476,0.8634124,0.70179445,0.8508972,0.6868459,0.84342295,0.6638893,0.83194464,0.6935933,0.84679663
12469,0.5604516,0.7802258,0.62284267,0.81142133,0.54193634,0.7709682,0.5145804,0.75729024,0.5680928,0.7840464,0.5934156,0.7967078,0.59098315,0.7954916,0.6298866,0.8149433,0.6773654,0.8386827,0.6724086,0.8362043
12470,0.7931099,0.89655495,0.7631365,0.88156825,0.7526927,0.87634635,0.6618847,0.8309424,0.7865602,0.8932801,0.76855874,0.8842794,0.7081815,0.85409075,0.7946285,0.89731425,0.69996715,0.8499836,0.72436607,0.86218303
12471,0.83673704,0.9183685,0.76983845,0.8849192,0.7072306,0.8536153,0.6604987,0.8302493,0.8141947,0.90709734,0.8229964,0.9114982,0.7519813,0.8759906,0.8081342,0.9040671,0.75760865,0.8788043,0.80043924,0.9002196
12472,0.7618841,0.88094205,0.751804,0.875902,0.6785457,0.83927286,0.6797312,0.83986557,0.7276087,0.86380434,0.73512983,0.8675649,0.6711099,0.83555496,0.7803713,0.89018565,0.7517016,0.8758508,0.7389529,0.86947644
12473,0.70920134,0.85460067,0.65127647,0.82563823,0.6439743,0.82198715,0.6271785,0.8135892,0.6598685,0.82993424,0.7046324,0.8523162,0.67606115,0.8380306,0.6787257,0.83936286,0.6474761,0.82373804,0.67880344,0.8394017
12474,0.6724942,0.8362471,0.6002617,0.80013084,0.66036296,0.8301815,0.5737212,0.7868606,0.6359315,0.81796575,0.719857,0.8599285,0.5952405,0.79762024,0.6620887,0.8310443,0.64952624,0.8247631,0.6528521,0.826426
12475,0.6484116,0.82420576,0.63891757,0.8194588,0.59397864,0.7969893,0.6121038,0.8060519,0.6205021,0.81025106,0.61075807,0.80537903,0.6269585,0.81347924,0.63236845,0.8161842,0.65151715,0.8257586,0.6098429,0.80492145
12476,0.70956606,0.85478306,0.6438586,0.82192934,0.6368757,0.8184378,0.5933129,0.7966565,0.7130166,0.8565083,0.72849244,0.86424625,0.71026826,0.8551341,0.71874034,0.8593702,0.6622989,0.83114946,0.71630573,0.85815287
12477,0.6254861,0.81274307,0.6013465,0.80067325,0.5806974,0.7903487,0.61843693,0.80921847,0.5672356,0.7836178,0.6267785,0.81338924,0.56995285,0.7849764,0.63190246,0.8159512,0.619954,0.809977,0.6521411,0.82607055
12478,0.662498,0.831249,0.6178892,0.8089446,0.6079777,0.8039888,0.60036385,0.8001819,0.62080634,0.81040317,0.68523383,0.8426169,0.5787807,0.7893903,0.67319685,0.8365984,0.6674626,0.8337313,0.6575172,0.8287586
12479,0.63210356,0.8160518,0.5763937,0.78819686,0.6008804,0.8004402,0.4757711,0.73788553,0.5955372,0.7977686,0.6816176,0.8408088,0.55910236,0.77955115,0.6224303,0.81121516,0.5980793,0.79903966,0.61965173,0.8098259
12480,0.7522699,0.876135,0.69769776,0.8488489,0.70396286,0.8519814,0.614776,0.807388,0.7036336,0.8518168,0.74268365,0.8713418,0.6145906,0.8072953,0.72758055,0.8637903,0.6666721,0.83333606,0.6794695,0.8397348
12481,0.7742059,0.88710296,0.68153286,0.84076643,0.6886287,0.84431434,0.6473498,0.8236749,0.71250856,0.8562543,0.77144384,0.8857219,0.6662063,0.8331032,0.73549664,0.8677483,0.71683717,0.8584186,0.73449457,0.8672473
12482,0.77151656,0.8857583,0.6768338,0.83841693,0.6742312,0.8371156,0.6188663,0.80943316,0.72831124,0.86415565,0.76158917,0.8807946,0.71478355,0.8573918,0.7242787,0.86213934,0.65793735,0.82896864,0.71416295,0.8570815
12483,0.6684882,0.83424413,0.67206,0.83603,0.6320319,0.81601596,0.6003873,0.80019367,0.6383345,0.81916726,0.6994439,0.8497219,0.6606367,0.83031833,0.68555915,0.8427796,0.7000772,0.8500386,0.69761366,0.84880686
12484,0.67765886,0.8388294,0.6299167,0.81495833,0.6421687,0.8210844,0.5285873,0.7642937,0.6653312,0.83266556,0.6679499,0.83397496,0.56785023,0.7839251,0.6489396,0.8244698,0.61923254,0.80961627,0.64398,0.82199
12485,0.6793463,0.83967316,0.67066664,0.83533335,0.66561604,0.832808,0.5839226,0.7919613,0.6724186,0.8362093,0.7540449,0.87702245,0.6920291,0.84601456,0.72706723,0.8635336,0.7016921,0.85084605,0.7339411,0.86697054
12486,0.7406142,0.8703071,0.71345437,0.8567272,0.7148022,0.85740113,0.61042285,0.8052114,0.70243347,0.85121673,0.7267923,0.86339617,0.6496542,0.8248271,0.75256395,0.876282,0.67787224,0.8389361,0.6752758,0.8376379
12487,0.7889805,0.89449024,0.69475794,0.84737897,0.71855843,0.8592792,0.5718113,0.78590566,0.73704153,0.86852074,0.7945217,0.89726084,0.6829722,0.8414861,0.7382478,0.86912394,0.6918549,0.8459275,0.73169065,0.8658453
12488,0.6664909,0.83324546,0.74790806,0.87395406,0.72466373,0.86233187,0.66038805,0.830194,0.6724706,0.8362353,0.6141324,0.8070662,0.57132965,0.7856648,0.6753356,0.8376678,0.6548264,0.8274132,0.62374645,0.8118732
12489,0.61582613,0.80791306,0.57923883,0.78961945,0.57857955,0.7892898,0.55498695,0.7774935,0.56265205,0.78132606,0.61050534,0.8052527,0.5722625,0.78613126,0.614694,0.807347,0.5827277,0.79136384,0.5818964,0.7909482
12490,0.6025207,0.80126035,0.5615489,0.7807745,0.55073565,0.77536786,0.5672223,0.7836112,0.53835183,0.7691759,0.5536657,0.7768328,0.5305091,0.76525456,0.5512566,0.7756283,0.5865755,0.79328775,0.5575068,0.7787534
12491,0.71323717,0.8566186,0.67526186,0.8376309,0.6723034,0.8361517,0.6112372,0.80561864,0.6650101,0.83250505,0.7023947,0.85119736,0.64246976,0.8212349,0.692079,0.84603953,0.66263306,0.83131653,0.66745317,0.8337266
12492,0.7348906,0.8674453,0.64372814,0.82186407,0.6744242,0.8372121,0.62021005,0.810105,0.66696703,0.8334835,0.6950766,0.8475383,0.5970296,0.79851484,0.6837115,0.84185576,0.65910816,0.8295541,0.62584174,0.81292087
12493,0.68007505,0.8400375,0.6606799,0.8303399,0.6528039,0.82640195,0.6212083,0.81060416,0.6382,0.8191,0.6943064,0.8471532,0.64545107,0.82272553,0.6936567,0.84682834,0.6974322,0.84871614,0.68558013,0.84279007
12494,0.7273698,0.8636849,0.67851543,0.8392577,0.65191114,0.82595557,0.6196766,0.8098383,0.6707057,0.83535284,0.72170883,0.8608544,0.6596283,0.82981414,0.70302105,0.8515105,0.73442316,0.8672116,0.7172707,0.8586353
12495,0.7323618,0.8661809,0.70075643,0.8503782,0.6591213,0.82956064,0.5897758,0.7948879,0.71194255,0.8559713,0.770455,0.8852275,0.68560517,0.8428026,0.7316544,0.8658272,0.7167171,0.85835856,0.7450762,0.8725381
