,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
3162,0.7748817,0.88744086,0.6674489,0.83372444,0.6860634,0.8430317,0.61653507,0.80826753,0.701604,0.850802,0.74658585,0.8732929,0.63698137,0.8184907,0.72556674,0.8627834,0.66226804,0.831134,0.6918505,0.8459252
3186,0.80737996,0.90369,0.7433733,0.87168664,0.6884077,0.8442038,0.6930755,0.8465377,0.7293644,0.8646822,0.7234164,0.86170816,0.6871078,0.8435539,0.7259643,0.86298215,0.69420683,0.8471034,0.7258588,0.8629294
3225,0.58305275,0.7915264,0.6326802,0.8163401,0.5402844,0.7701422,0.5784724,0.7892362,0.5518234,0.7759117,0.4872568,0.7436284,0.50085014,0.7504251,0.55113053,0.77556527,0.54121983,0.7706099,0.4846593,0.74232966
3315,0.69159603,0.845798,0.6350789,0.81753945,0.6491139,0.82455695,0.55952203,0.779761,0.6482634,0.8241317,0.7350025,0.86750126,0.6322172,0.8161086,0.7007906,0.8503953,0.68338823,0.8416941,0.69684124,0.8484206
3321,0.6964581,0.84822905,0.63487595,0.817438,0.6195662,0.8097831,0.58805144,0.7940257,0.6716998,0.8358499,0.716391,0.85819554,0.62753016,0.81376505,0.69647765,0.8482388,0.61206555,0.8060328,0.6421673,0.82108366
3332,0.77748334,0.8887417,0.68286216,0.8414311,0.72328097,0.86164045,0.62775815,0.8138791,0.71081734,0.85540867,0.7287636,0.8643818,0.6067903,0.80339515,0.70369494,0.85184747,0.64963317,0.8248166,0.6438904,0.8219452
5877,0.595241,0.79762053,0.6805008,0.8402504,0.56541437,0.7827072,0.5939346,0.79696727,0.5710976,0.7855488,0.5420381,0.77101904,0.53672355,0.7683618,0.59094405,0.795472,0.6235379,0.81176895,0.58263797,0.791319
5981,0.81801486,0.90900743,0.71831906,0.8591595,0.769248,0.884624,0.65062094,0.82531047,0.7602473,0.8801236,0.7245636,0.8622818,0.6509155,0.82545775,0.7409743,0.87048715,0.6953163,0.84765816,0.698995,0.8494975
6043,0.7714462,0.8857231,0.66276765,0.8313838,0.6414573,0.82072866,0.5928312,0.79641557,0.7148722,0.85743606,0.7705576,0.8852788,0.677029,0.8385145,0.6958643,0.84793216,0.684585,0.8422925,0.7165788,0.85828936
6078,0.7507504,0.8753752,0.65804017,0.8290201,0.65650564,0.8282528,0.55431396,0.77715695,0.7227815,0.8613907,0.7288457,0.86442286,0.6215938,0.81079686,0.68924284,0.8446214,0.63909197,0.819546,0.6861656,0.8430828
6081,0.79521096,0.8976055,0.7125974,0.8562987,0.672475,0.8362375,0.628847,0.8144235,0.7639832,0.8819916,0.8252152,0.9126076,0.7258431,0.86292154,0.771628,0.885814,0.73022646,0.86511326,0.77374566,0.8868728
6082,0.72300375,0.8615019,0.6332097,0.81660485,0.6179559,0.80897796,0.6010635,0.80053174,0.6875209,0.8437605,0.7707917,0.8853959,0.7050456,0.8525228,0.69993675,0.8499684,0.7051574,0.8525787,0.7236272,0.8618136
6090,0.7553018,0.87765086,0.6703558,0.8351779,0.6746439,0.83732194,0.65071166,0.8253558,0.6820164,0.8410082,0.6973448,0.8486724,0.6581143,0.82905716,0.71957135,0.8597857,0.6718604,0.8359302,0.7078566,0.8539283
6127,0.76536334,0.88268167,0.7498833,0.87494165,0.7158241,0.85791206,0.57854027,0.78927016,0.7691137,0.8845569,0.79761016,0.8988051,0.6836434,0.8418217,0.7718861,0.88594306,0.6307597,0.81537986,0.7140332,0.85701656
6211,0.73625886,0.86812943,0.709741,0.8548705,0.69302845,0.8465142,0.5836641,0.7918321,0.7124597,0.85622984,0.7433425,0.87167126,0.6845337,0.84226686,0.72516817,0.8625841,0.6879188,0.8439594,0.71148217,0.8557411
6213,0.78571177,0.8928559,0.651759,0.8258795,0.63437426,0.81718713,0.5690098,0.7845049,0.70982903,0.85491455,0.7327381,0.866369,0.64849174,0.82424587,0.666633,0.8333165,0.6459441,0.82297206,0.6740783,0.8370391
6214,0.76166916,0.8808346,0.68200696,0.8410035,0.7002944,0.8501472,0.6005024,0.8002512,0.6919409,0.84597045,0.7487069,0.8743534,0.6592994,0.8296497,0.69268656,0.8463433,0.6906112,0.84530556,0.71941555,0.8597078
6231,0.708573,0.8542865,0.67054135,0.83527064,0.61761147,0.8088057,0.60935664,0.8046783,0.6552032,0.8276016,0.6395676,0.8197838,0.62646484,0.8132324,0.65853626,0.8292681,0.62111014,0.8105551,0.6248046,0.8124023
6232,0.7902736,0.89513683,0.6658624,0.83293116,0.69602585,0.8480129,0.6053058,0.8026529,0.72335243,0.8616762,0.7687229,0.88436145,0.65910894,0.82955444,0.72392666,0.86196333,0.6501534,0.8250767,0.7287071,0.86435354
6233,0.7323868,0.8661934,0.68330467,0.84165233,0.66306,0.83153,0.5979098,0.7989549,0.6736914,0.8368457,0.66540706,0.83270353,0.6067055,0.8033527,0.6777133,0.83885664,0.6749911,0.83749557,0.6319706,0.8159853
6239,0.7099353,0.85496765,0.66664636,0.8333232,0.6773039,0.83865196,0.63063896,0.8153195,0.67954344,0.83977175,0.73234564,0.8661728,0.65636533,0.8281827,0.71352077,0.8567604,0.7154789,0.85773945,0.7328868,0.8664434
6240,0.7769333,0.88846666,0.68321455,0.8416073,0.65560323,0.8278016,0.5868734,0.7934367,0.72942746,0.8647137,0.7639756,0.8819878,0.6932931,0.84664655,0.7001631,0.85008156,0.6589518,0.8294759,0.72833973,0.86416984
6254,0.76953804,0.884769,0.7853447,0.89267236,0.7056534,0.8528267,0.6516743,0.82583714,0.7456567,0.87282836,0.7166964,0.8583482,0.65743834,0.82871914,0.79189783,0.8959489,0.68611455,0.8430573,0.704033,0.8520165
6255,0.7441356,0.8720678,0.6251627,0.81258136,0.63273656,0.8163683,0.53280884,0.7664044,0.67167866,0.83583933,0.7269896,0.8634948,0.6275362,0.8137681,0.66266423,0.8313321,0.62670773,0.8133539,0.6804662,0.8402331
6342,0.6705966,0.8352983,0.64505184,0.8225259,0.63650167,0.81825083,0.5394062,0.7697031,0.6530758,0.8265379,0.6751586,0.8375793,0.6249683,0.81248415,0.6712476,0.8356238,0.5948802,0.7974401,0.6203495,0.81017476
7630,0.77633286,0.8881664,0.76672006,0.88336,0.6769091,0.83845454,0.61388385,0.8069419,0.7588554,0.8794277,0.72620046,0.86310023,0.6761509,0.83807546,0.7573986,0.8786993,0.65139437,0.8256972,0.6947495,0.84737474
7654,0.71346796,0.856734,0.6716591,0.83582956,0.6565032,0.8282516,0.5867156,0.7933578,0.661651,0.8308255,0.7080101,0.85400504,0.61596185,0.8079809,0.67507786,0.83753896,0.64040244,0.8202012,0.65944433,0.82972217
8890,0.62608576,0.8130429,0.63960636,0.8198032,0.62621415,0.8131071,0.64853585,0.8242679,0.6183841,0.80919206,0.61557126,0.80778563,0.5905801,0.79529005,0.67944247,0.8397212,0.65424955,0.8271248,0.6450964,0.8225482
8916,0.6273903,0.8136952,0.60167104,0.8008355,0.60141176,0.8007059,0.5207863,0.76039314,0.57583547,0.78791773,0.52267236,0.7613362,0.49080524,0.74540263,0.5442549,0.77212745,0.54796773,0.77398384,0.51047885,0.7552394
9028,0.6478637,0.8239318,0.6530154,0.8265077,0.60199845,0.8009992,0.5977912,0.7988956,0.61809796,0.809049,0.6481466,0.8240733,0.63162345,0.81581175,0.6749024,0.8374512,0.61964357,0.8098218,0.6619357,0.83096784
9066,0.6915351,0.84576756,0.6062177,0.8031088,0.5788796,0.7894398,0.5478311,0.7739155,0.61348855,0.8067443,0.6021441,0.80107206,0.5220716,0.7610358,0.5959092,0.79795456,0.56647146,0.7832357,0.55802524,0.7790126
9445,0.7056107,0.8528054,0.67386264,0.83693135,0.62805676,0.8140284,0.63707554,0.8185378,0.65024096,0.82512045,0.64088327,0.8204416,0.61556756,0.8077838,0.66935927,0.8346796,0.6648282,0.8324141,0.6418761,0.82093805
9542,0.78237164,0.8911858,0.73868656,0.8693433,0.70607996,0.85304,0.7100838,0.85504186,0.7516576,0.8758288,0.7132131,0.85660654,0.6290064,0.8145032,0.76185083,0.8809254,0.6876751,0.84383756,0.67219496,0.8360975
9546,0.6447922,0.8223961,0.59193844,0.79596925,0.54922456,0.7746123,0.5786742,0.7893371,0.5900221,0.79501104,0.6127287,0.80636436,0.5420315,0.77101576,0.5949508,0.7974754,0.6274084,0.8137042,0.56429124,0.7821456
9547,0.66002136,0.83001065,0.62025476,0.8101274,0.59885895,0.7994295,0.61575365,0.8078768,0.5821719,0.79108596,0.58290005,0.79145,0.5652289,0.78261447,0.5987599,0.79937994,0.6222029,0.81110144,0.58522165,0.7926108
9583,0.783973,0.8919865,0.6777985,0.83889925,0.7080989,0.85404944,0.67585677,0.8379284,0.6880369,0.84401846,0.6953553,0.84767765,0.5871967,0.79359835,0.6923181,0.84615904,0.6729828,0.8364914,0.66928583,0.8346429
9587,0.6447978,0.8223989,0.64199066,0.82099533,0.6008908,0.80044544,0.5559569,0.7779784,0.59327734,0.79663867,0.65013576,0.8250679,0.62140787,0.81070393,0.64692265,0.8234613,0.64796305,0.8239815,0.64893496,0.8244675
12037,0.7365625,0.86828125,0.7504424,0.8752212,0.6916829,0.8458414,0.6450043,0.82250214,0.7348474,0.8674237,0.74195826,0.87097913,0.7272763,0.86363816,0.77924234,0.88962114,0.7316614,0.86583066,0.75619316,0.8780966
12116,0.6354095,0.81770474,0.61003757,0.8050188,0.62736464,0.8136823,0.5658539,0.7829269,0.5930485,0.7965243,0.6430012,0.8215006,0.6164637,0.80823183,0.63254225,0.8162711,0.63419056,0.8170953,0.6610439,0.83052194
12122,0.7041266,0.8520633,0.6411139,0.82055694,0.65003335,0.8250167,0.58812094,0.79406047,0.6183222,0.80916107,0.6723472,0.8361736,0.58320475,0.7916024,0.6579762,0.8289881,0.6288967,0.81444836,0.61828196,0.809141
12124,0.69848835,0.8492442,0.6288785,0.81443924,0.6563375,0.82816875,0.5505637,0.77528185,0.64927804,0.824639,0.72083783,0.8604189,0.63534606,0.817673,0.676162,0.838081,0.6433246,0.8216623,0.6959823,0.8479911
12141,0.6932949,0.84664744,0.6195358,0.8097679,0.6214596,0.8107298,0.55983835,0.77991915,0.6411016,0.8205508,0.6895552,0.8447776,0.64790606,0.82395303,0.64139545,0.8206977,0.65416217,0.8270811,0.6633718,0.8316859
12143,0.68584603,0.84292305,0.6883179,0.84415895,0.67790633,0.83895314,0.571838,0.785919,0.6679949,0.8339975,0.7332031,0.8666016,0.62323093,0.81161547,0.70288134,0.85144067,0.68446946,0.84223473,0.70579493,0.85289747
12149,0.75025177,0.8751259,0.6799457,0.83997285,0.6801975,0.84009874,0.592947,0.7964735,0.6844766,0.8422383,0.72571313,0.86285657,0.65456873,0.82728434,0.68777215,0.8438861,0.64623094,0.82311547,0.68995726,0.84497863
12161,0.5945389,0.79726946,0.5802389,0.7901194,0.5856205,0.79281026,0.53087777,0.7654389,0.5765617,0.78828084,0.6309202,0.8154601,0.5903971,0.79519856,0.61169004,0.805845,0.63758683,0.8187934,0.6229291,0.81146455
12252,0.73241335,0.86620665,0.7042842,0.8521421,0.6753875,0.83769375,0.6418189,0.82090944,0.7091018,0.8545509,0.7402385,0.8701192,0.6726251,0.83631253,0.7592058,0.8796029,0.72112346,0.8605617,0.73403716,0.8670186
12408,0.62235904,0.8111795,0.643403,0.8217015,0.5829407,0.79147035,0.58920443,0.7946022,0.6173658,0.8086829,0.6526828,0.8263414,0.64791936,0.8239597,0.6537676,0.8268838,0.6573866,0.8286933,0.6539666,0.82698333
12409,0.7464529,0.87322646,0.6573265,0.82866323,0.6429067,0.82145333,0.59145826,0.79572916,0.6658077,0.83290386,0.7095094,0.8547547,0.61951303,0.8097565,0.693571,0.8467855,0.6414086,0.82070434,0.6922009,0.84610045
12410,0.7300149,0.86500746,0.7069615,0.85348076,0.6982627,0.84913135,0.59914315,0.7995716,0.6918647,0.84593236,0.708249,0.8541245,0.64291644,0.8214582,0.72395676,0.8619784,0.66080624,0.8304031,0.66962945,0.8348147
12418,0.6727034,0.8363517,0.6330714,0.8165357,0.6131573,0.80657864,0.60376656,0.8018833,0.60822105,0.8041105,0.6245507,0.81227535,0.61028516,0.8051426,0.6486529,0.82432646,0.6058059,0.80290294,0.6164501,0.80822504
12422,0.6888274,0.8444137,0.63276553,0.81638277,0.618549,0.8092745,0.5743556,0.7871778,0.6638483,0.83192414,0.6632635,0.8316318,0.61135125,0.8056756,0.6296283,0.81481415,0.6412484,0.82062423,0.6626405,0.8313203
12435,0.6341375,0.81706876,0.6062412,0.8031206,0.5760878,0.78804386,0.5757313,0.78786564,0.58667123,0.7933356,0.5718943,0.78594714,0.5897715,0.79488575,0.5706496,0.7853248,0.5978582,0.7989291,0.6017134,0.8008567
12436,0.660429,0.8302145,0.6109003,0.80545014,0.60279727,0.80139863,0.551648,0.775824,0.6237216,0.8118608,0.6304246,0.8152123,0.5669849,0.78349245,0.63696575,0.8184829,0.6182411,0.80912054,0.58355236,0.7917762
12437,0.6654871,0.8327435,0.6437528,0.8218764,0.66602033,0.8330102,0.59581244,0.7979062,0.6632165,0.83160824,0.6461762,0.8230881,0.64514583,0.82257295,0.68033373,0.84016687,0.6715517,0.83577585,0.67427707,0.83713853
12447,0.6742629,0.83713144,0.65691155,0.8284558,0.6026325,0.80131626,0.6377362,0.8188681,0.6200336,0.8100168,0.6462139,0.82310694,0.5931741,0.79658705,0.6417091,0.82085454,0.6285571,0.81427854,0.6219926,0.8109963
12448,0.75266373,0.87633187,0.6846121,0.842306,0.6921019,0.846051,0.6633062,0.8316531,0.7210705,0.86053526,0.78094137,0.8904707,0.6837756,0.84188783,0.73413175,0.8670659,0.72196054,0.8609803,0.72876656,0.8643833
12449,0.76009077,0.8800454,0.6448231,0.82241154,0.65232205,0.826161,0.5743719,0.7871859,0.687533,0.8437665,0.7430749,0.87153745,0.62080544,0.81040275,0.68161035,0.8408052,0.6235122,0.81175613,0.6620753,0.83103764
12450,0.7557608,0.8778804,0.6705561,0.83527803,0.66698223,0.8334911,0.598353,0.7991765,0.7066163,0.85330814,0.7516682,0.8758341,0.6863178,0.8431589,0.6961709,0.84808546,0.67003566,0.8350178,0.72000486,0.8600024
12451,0.695268,0.84763396,0.6116669,0.80583346,0.6204277,0.81021386,0.4971163,0.74855816,0.6410192,0.8205096,0.66904914,0.8345246,0.5433955,0.77169776,0.6114886,0.8057443,0.5856625,0.79283124,0.6119418,0.8059709
12452,0.7090292,0.8545146,0.58482194,0.79241097,0.6142316,0.8071158,0.5216694,0.7608347,0.63789827,0.8189491,0.71277964,0.8563898,0.54383403,0.771917,0.65655875,0.8282794,0.5823648,0.7911824,0.6388989,0.8194494
12453,0.662328,0.831164,0.67134225,0.8356711,0.61026835,0.8051342,0.61669385,0.8083469,0.61930436,0.8096522,0.6297556,0.8148778,0.5825069,0.79125345,0.6829967,0.8414984,0.62982357,0.8149118,0.62425685,0.8121284
12454,0.766834,0.883417,0.7083677,0.85418385,0.66022444,0.8301122,0.6447849,0.82239246,0.74160314,0.87080157,0.73067176,0.8653359,0.6833476,0.8416738,0.73686695,0.8684335,0.72739947,0.86369973,0.70083755,0.8504188
12455,0.7448984,0.87244916,0.6793591,0.83967954,0.6933608,0.8466804,0.6097708,0.8048854,0.66361916,0.8318096,0.7072011,0.85360056,0.6087402,0.8043701,0.67616224,0.8380811,0.6809454,0.8404727,0.6681811,0.8340906
12456,0.79035246,0.89517623,0.69531417,0.8476571,0.6806904,0.8403452,0.6026963,0.80134815,0.7067361,0.85336804,0.71795607,0.85897803,0.64113235,0.8205662,0.7063776,0.8531888,0.6270224,0.8135112,0.6626016,0.8313008
12457,0.74475855,0.8723793,0.6927055,0.84635276,0.71667814,0.8583391,0.6024921,0.80124605,0.71458745,0.8572937,0.79530907,0.89765453,0.7184382,0.8592191,0.72868913,0.8643446,0.69887304,0.8494365,0.7252896,0.8626448
12458,0.7741581,0.88707906,0.74454755,0.8722738,0.78286624,0.8914331,0.6704658,0.8352329,0.7322286,0.86611426,0.7589107,0.8794553,0.65564024,0.8278201,0.7741846,0.8870923,0.7251595,0.86257976,0.73541033,0.86770517
12459,0.7615154,0.8807577,0.6484215,0.82421076,0.6491159,0.82455796,0.56914043,0.7845702,0.71436167,0.85718083,0.7437708,0.8718854,0.63457024,0.8172851,0.7111539,0.855577,0.63928133,0.81964064,0.6827705,0.84138525
12460,0.76481104,0.8824055,0.66205347,0.83102673,0.6765738,0.8382869,0.5777801,0.78889006,0.7325915,0.86629575,0.81765544,0.9088277,0.66597724,0.8329886,0.73735785,0.8686789,0.707882,0.85394096,0.7314664,0.8657332
12461,0.73729014,0.8686451,0.65908235,0.8295412,0.7379123,0.86895615,0.62475264,0.8123763,0.65075374,0.82537687,0.7042999,0.85214996,0.5493216,0.7746608,0.678332,0.839166,0.64551234,0.8227562,0.6414621,0.82073104
12462,0.72513247,0.86256623,0.6926122,0.8463061,0.70384985,0.8519249,0.5818591,0.79092956,0.7091296,0.8545648,0.78527296,0.8926365,0.65807486,0.8290374,0.72401726,0.86200863,0.7328526,0.8664263,0.7569732,0.87848663
12463,0.62038577,0.8101929,0.5743963,0.7871982,0.62706757,0.8135338,0.5349796,0.7674898,0.5852717,0.79263586,0.6683399,0.83417,0.6284752,0.8142376,0.6306199,0.81530994,0.648746,0.824373,0.65637356,0.82818675
12464,0.74696016,0.8734801,0.6580211,0.82901055,0.6778422,0.83892107,0.5656325,0.7828163,0.6943095,0.84715474,0.7775674,0.8887837,0.6316896,0.8158448,0.7144985,0.85724926,0.6844088,0.8422044,0.70302856,0.8515143
12465,0.69956595,0.84978294,0.68606704,0.84303355,0.67144614,0.83572304,0.6041709,0.80208546,0.66648245,0.8332412,0.6577301,0.82886505,0.6311357,0.81556785,0.6617731,0.83088654,0.6311905,0.81559527,0.63566184,0.8178309
12466,0.6259655,0.81298274,0.59937394,0.79968697,0.5728279,0.7864139,0.5227001,0.76135004,0.5950296,0.7975148,0.64582753,0.82291377,0.59764934,0.79882467,0.6309287,0.8154644,0.5837898,0.7918949,0.6262749,0.8131374
12467,0.71664715,0.8583236,0.6822668,0.84113336,0.6893687,0.84468436,0.6279719,0.81398594,0.6670264,0.8335132,0.76937366,0.8846868,0.65678936,0.82839465,0.7772353,0.88861763,0.7266313,0.86331564,0.7288265,0.86441326
12468,0.74258757,0.8712938,0.63343287,0.81671643,0.6402557,0.82012784,0.5520538,0.7760269,0.7351444,0.8675722,0.78163975,0.8908199,0.7090502,0.8545251,0.7033615,0.85168076,0.65829074,0.8291454,0.7209698,0.8604849
12469,0.49528605,0.747643,0.53078926,0.7653946,0.4931271,0.74656355,0.4616593,0.73082966,0.480815,0.74040747,0.51023954,0.7551198,0.4997537,0.74987686,0.5336256,0.7668128,0.61203635,0.8060182,0.57913184,0.7895659
12470,0.7817752,0.8908876,0.7297877,0.86489385,0.73705375,0.8685269,0.6456122,0.8228061,0.79480517,0.8974026,0.78229636,0.8911482,0.70128214,0.8506411,0.7949432,0.8974716,0.6740649,0.83703244,0.7119537,0.8559768
12471,0.7206557,0.86032784,0.6949277,0.84746385,0.6495508,0.8247754,0.65460217,0.8273011,0.6902923,0.8451462,0.74221784,0.8711089,0.70350766,0.85175383,0.74877775,0.8743889,0.73227155,0.8661358,0.7634626,0.8817313
12472,0.75381553,0.87690777,0.756403,0.8782015,0.66370296,0.8318515,0.6831615,0.84158075,0.7200154,0.8600077,0.7303773,0.86518866,0.6903537,0.8451768,0.77406394,0.887032,0.73898935,0.8694947,0.73485565,0.8674278
12473,0.7089348,0.8544674,0.65531296,0.8276565,0.6306474,0.8153237,0.6160536,0.8080268,0.66215765,0.8310788,0.68754256,0.8437713,0.67441,0.837205,0.6777854,0.8388927,0.6338639,0.81693196,0.6900604,0.8450302
12474,0.6290833,0.81454164,0.606482,0.803241,0.6219374,0.8109687,0.5473109,0.7736554,0.6055916,0.80279577,0.6899133,0.84495664,0.58422285,0.7921114,0.6574764,0.8287382,0.63581955,0.8179098,0.6179857,0.80899286
12475,0.7958151,0.89790756,0.68932104,0.8446605,0.6935223,0.8467611,0.6531081,0.82655406,0.7427397,0.87136984,0.754958,0.87747896,0.66053563,0.8302678,0.7249017,0.86245084,0.70455766,0.8522788,0.7017872,0.8508936
12476,0.70955586,0.85477793,0.66175354,0.83087677,0.63680446,0.81840223,0.5536146,0.7768073,0.7084037,0.85420185,0.71968955,0.8598448,0.7249249,0.86246246,0.7167208,0.8583604,0.6731473,0.83657366,0.71732175,0.8586609
12477,0.68329763,0.8416488,0.6440431,0.82202154,0.6689441,0.83447206,0.640393,0.8201965,0.6552773,0.8276386,0.7012528,0.8506264,0.6214244,0.8107122,0.70952034,0.85476017,0.6688416,0.8344208,0.70454824,0.8522741
12478,0.7635412,0.8817706,0.72280616,0.8614031,0.73222876,0.8661144,0.6500111,0.82500553,0.73958194,0.869791,0.7954194,0.8977097,0.6858644,0.8429322,0.77365446,0.88682723,0.7622777,0.88113886,0.76650155,0.8832508
12479,0.71927226,0.8596361,0.6502105,0.82510525,0.71589816,0.8579491,0.5762404,0.7881202,0.6706703,0.83533514,0.7197164,0.8598582,0.5894703,0.7947352,0.681443,0.8407215,0.6411908,0.8205954,0.6684356,0.8342178
12480,0.74647033,0.87323517,0.6941545,0.84707725,0.7071407,0.85357034,0.62082547,0.81041276,0.6879407,0.84397036,0.7476126,0.8738063,0.61968267,0.80984133,0.7217257,0.86086285,0.6796431,0.8398216,0.69165885,0.8458294
12481,0.7692675,0.8846338,0.69834864,0.8491743,0.71741116,0.8587056,0.63161665,0.8158083,0.7274204,0.86371017,0.801296,0.900648,0.6900656,0.8450328,0.76167154,0.8808358,0.72211635,0.8610582,0.75271297,0.8763565
12482,0.7594749,0.87973744,0.66693395,0.833467,0.68101025,0.8405051,0.6030699,0.80153495,0.6988679,0.84943396,0.7652291,0.88261455,0.656851,0.8284255,0.69994074,0.84997034,0.6704105,0.83520526,0.69649565,0.8482478
