,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_google_ux_Score
12478,0.69471073,0.84735537,0.7214364,0.8607182,0.6966139,0.84830695,0.6660383,0.83301914,0.68442976,0.8422149,0.7015011,0.85075057,0.6597668,0.8298834,0.74953455,0.8747673,0.72494644,0.86247325,0.72967625,0.8648381
12479,0.6293574,0.81467867,0.60256684,0.8012834,0.64078385,0.8203919,0.53691095,0.7684555,0.5905254,0.7952627,0.66965145,0.83482575,0.5782192,0.7891096,0.6577276,0.8288638,0.64463675,0.8223184,0.6269691,0.81348455
12480,0.7345628,0.86728144,0.69815046,0.8490752,0.68457615,0.8422881,0.6469709,0.8234855,0.6717794,0.8358897,0.6986542,0.8493271,0.6008488,0.8004244,0.7043537,0.85217685,0.6712853,0.83564264,0.6602534,0.8301267
12481,0.40787396,0.703937,0.4771579,0.7385789,0.36297113,0.68148553,0.38753378,0.6937669,0.4035098,0.7017549,0.37945712,0.68972856,0.43764356,0.71882176,0.41390347,0.70695174,0.4673393,0.73366964,0.48594344,0.7429717
12482,0.74548686,0.8727434,0.67259943,0.8362997,0.6804427,0.84022135,0.60257053,0.80128527,0.71033263,0.8551663,0.7793246,0.88966227,0.6790734,0.83953667,0.7337878,0.8668939,0.68196464,0.8409823,0.7236253,0.86181265
12483,0.6935568,0.8467784,0.6799236,0.83996177,0.68336594,0.841683,0.6074326,0.8037163,0.6576704,0.8288352,0.7048021,0.852401,0.6695828,0.8347914,0.6990963,0.84954816,0.6893147,0.84465736,0.7302847,0.86514235
12484,0.65410376,0.8270519,0.59867954,0.7993398,0.6377626,0.8188813,0.5502866,0.77514327,0.6257113,0.81285566,0.63815546,0.81907773,0.5390554,0.7695277,0.6243608,0.8121804,0.5784754,0.78923774,0.6056197,0.80280983
12485,0.6212982,0.8106491,0.6248479,0.81242394,0.6021954,0.8010977,0.54221916,0.7711096,0.6196729,0.80983645,0.71450734,0.8572537,0.6589637,0.82948184,0.6871636,0.8435818,0.6824309,0.8412155,0.70399654,0.85199827
12486,0.730319,0.8651595,0.72663224,0.8633161,0.71112263,0.8555613,0.62404037,0.8120202,0.72499466,0.8624973,0.74508905,0.8725445,0.68380535,0.8419027,0.7746072,0.8873036,0.71504486,0.8575224,0.71316594,0.856583
12487,0.74041283,0.8702064,0.6995361,0.84976804,0.693282,0.846641,0.58931905,0.7946595,0.7238692,0.8619346,0.78669935,0.89334965,0.72899544,0.8644977,0.7567661,0.87838304,0.69959867,0.84979934,0.7391166,0.86955833
12488,0.5346289,0.76731443,0.6522511,0.82612556,0.54797053,0.77398527,0.5502728,0.7751364,0.5377514,0.7688757,0.5121542,0.7560771,0.5296222,0.7648111,0.5832617,0.79163086,0.6178773,0.8089386,0.55522704,0.7776135
12489,0.6657441,0.83287203,0.64981735,0.8249087,0.6657821,0.83289105,0.56841165,0.7842058,0.6321182,0.8160591,0.6748838,0.8374419,0.63008225,0.8150411,0.6812656,0.8406328,0.62121075,0.8106054,0.65002966,0.8250148
12490,0.5706914,0.7853457,0.52711976,0.7635599,0.5689096,0.7844548,0.5212778,0.7606389,0.5295527,0.76477635,0.5678172,0.7839086,0.50784767,0.75392383,0.54188037,0.7709402,0.5652965,0.7826482,0.53363514,0.76681757
12491,0.7030876,0.8515438,0.68597853,0.84298927,0.6690982,0.83454907,0.62805235,0.8140262,0.6648172,0.8324086,0.67830503,0.8391525,0.6523504,0.8261752,0.6918981,0.84594905,0.6851209,0.8425604,0.68113846,0.84056926
12492,0.61642915,0.80821455,0.59180444,0.79590225,0.59582096,0.79791045,0.5918584,0.7959292,0.56349874,0.78174937,0.5454334,0.7727167,0.51793826,0.7589691,0.59691834,0.7984592,0.5969949,0.79849744,0.5037701,0.75188506
12493,0.6753452,0.8376726,0.6513283,0.82566416,0.64894235,0.8244712,0.5927338,0.79636693,0.63883495,0.8194175,0.70369714,0.8518486,0.6592463,0.82962316,0.6924533,0.8462267,0.6863563,0.84317815,0.6962695,0.84813476
12494,0.6618911,0.83094555,0.61961883,0.80980945,0.6058184,0.8029092,0.5596241,0.77981204,0.6098065,0.80490327,0.6864203,0.84321016,0.6377597,0.81887984,0.63940835,0.8197042,0.685205,0.8426025,0.6699882,0.8349941
12495,0.70898867,0.85449433,0.6997532,0.84987664,0.6654546,0.8327273,0.62479687,0.81239843,0.6841084,0.8420542,0.75167626,0.87583816,0.6764281,0.83821404,0.7413884,0.87069416,0.7513617,0.87568086,0.7504722,0.8752361
12496,0.7500688,0.8750344,0.6889137,0.84445685,0.7137978,0.8568989,0.6091883,0.80459416,0.71131545,0.8556577,0.7368573,0.86842865,0.6398503,0.8199252,0.74051845,0.8702592,0.7325021,0.86625105,0.7231478,0.86157393
12497,0.7403474,0.8701737,0.66073954,0.8303698,0.6813518,0.8406759,0.6151136,0.8075568,0.6843127,0.84215635,0.7633854,0.8816927,0.6243002,0.8121501,0.72251713,0.86125857,0.6935797,0.84678984,0.69262403,0.84631205
12498,0.7014015,0.85070074,0.6922724,0.8461362,0.67790735,0.8389537,0.6263855,0.8131927,0.648618,0.824309,0.71096784,0.8554839,0.6404433,0.82022166,0.7209123,0.8604561,0.6989424,0.8494712,0.71115756,0.8555788
12499,0.6988541,0.84942704,0.6638152,0.83190763,0.6765742,0.8382871,0.5580196,0.7790098,0.6950389,0.84751946,0.70267594,0.85133797,0.6593714,0.8296857,0.69884324,0.8494216,0.59680885,0.79840446,0.6503477,0.82517385
12500,0.69640845,0.84820426,0.62224734,0.81112367,0.6179359,0.80896795,0.54063857,0.7703193,0.6859788,0.8429894,0.71909237,0.8595462,0.680326,0.840163,0.66944396,0.834722,0.6469635,0.82348174,0.6777361,0.838868
12501,0.48933887,0.74466944,0.4974001,0.7487,0.49764943,0.7488247,0.43934566,0.7196728,0.45306355,0.72653174,0.38361245,0.6918062,0.40197128,0.70098567,0.40904427,0.70452213,0.43906122,0.7195306,0.39869964,0.6993498
12502,0.71814,0.85907,0.7146082,0.8573041,0.6643487,0.83217436,0.5989958,0.7994979,0.7336439,0.86682194,0.68849623,0.8442481,0.6890507,0.84452534,0.71996397,0.859982,0.662037,0.8310185,0.66993535,0.8349677
12503,0.64994574,0.82497287,0.5929941,0.79649705,0.6323076,0.81615376,0.5524412,0.77622056,0.607036,0.803518,0.69180834,0.8459042,0.57642794,0.78821397,0.6518655,0.82593274,0.6519494,0.8259747,0.62539005,0.812695
12504,0.69779885,0.8488994,0.7040117,0.85200584,0.6862647,0.8431324,0.63802814,0.8190141,0.6440285,0.8220142,0.6148443,0.80742216,0.5971563,0.79857814,0.6863437,0.84317183,0.6535131,0.82675654,0.6125921,0.80629605
12505,0.627131,0.8135655,0.6070939,0.8035469,0.63859797,0.819299,0.5780138,0.7890069,0.5862292,0.7931146,0.5995668,0.7997834,0.52920544,0.7646027,0.60596764,0.8029838,0.6391788,0.8195894,0.5859988,0.7929994
12506,0.66591346,0.83295673,0.6809093,0.84045464,0.6468363,0.82341814,0.5955707,0.79778534,0.6600346,0.8300173,0.665313,0.8326565,0.64159644,0.8207982,0.6689235,0.83446175,0.62854314,0.81427157,0.65503275,0.8275164
12507,0.6462878,0.8231439,0.6863563,0.84317815,0.68168855,0.8408443,0.5953188,0.7976594,0.6728725,0.8364363,0.66091037,0.8304552,0.70743215,0.8537161,0.6750562,0.8375281,0.69425213,0.84712607,0.719405,0.85970247
12508,0.7248198,0.8624099,0.6323229,0.81616145,0.65285105,0.82642555,0.52252465,0.7612623,0.6902261,0.84511304,0.78032064,0.8901603,0.65095246,0.8254762,0.6872199,0.8436099,0.6410085,0.82050425,0.7281853,0.86409265
12509,0.69678915,0.8483946,0.68296117,0.8414806,0.68912417,0.84456205,0.59356016,0.7967801,0.6705241,0.83526206,0.72635865,0.8631793,0.6583475,0.82917374,0.71248186,0.8562409,0.7074189,0.85370946,0.70220876,0.8511044
12510,0.65566623,0.8278331,0.64658314,0.82329154,0.64504105,0.8225205,0.6232393,0.81161964,0.6346557,0.81732786,0.6592742,0.8296371,0.62759674,0.81379837,0.67093515,0.8354676,0.6777868,0.8388934,0.67513907,0.83756953
12511,0.5789399,0.78946996,0.5754543,0.7877271,0.5272168,0.7636084,0.5220663,0.7610332,0.54437834,0.77218914,0.60860586,0.80430293,0.5886814,0.7943407,0.59581447,0.79790723,0.63132083,0.8156604,0.5951258,0.7975629
12512,0.6599024,0.82995117,0.6397917,0.81989586,0.5722678,0.7861339,0.57519346,0.7875967,0.6333442,0.8166721,0.59187126,0.79593563,0.6162117,0.8081058,0.61121434,0.8056072,0.6635144,0.8317572,0.63033104,0.8151655
12513,0.6458436,0.8229218,0.6174538,0.8087269,0.63974905,0.8198745,0.5822139,0.79110694,0.6097347,0.8048674,0.6351583,0.81757915,0.56374395,0.781872,0.6370159,0.8185079,0.62047756,0.8102388,0.6100293,0.8050146
12514,0.66213673,0.8310684,0.64836365,0.8241818,0.6516187,0.82580936,0.6140362,0.8070181,0.620317,0.8101585,0.64294297,0.82147145,0.5584637,0.77923185,0.6553402,0.8276701,0.59482586,0.79741293,0.57724893,0.78862447
12515,0.6811118,0.8405559,0.6453686,0.8226843,0.6359761,0.81798804,0.6182708,0.80913544,0.6075145,0.80375725,0.65917116,0.82958555,0.5954125,0.79770625,0.6925675,0.8462838,0.68223834,0.84111917,0.6559329,0.82796645
12516,0.6939784,0.8469892,0.6540619,0.82703096,0.68591094,0.84295547,0.6399883,0.81999415,0.64610726,0.8230536,0.59088993,0.79544497,0.5686805,0.78434026,0.6616334,0.8308167,0.6132508,0.80662537,0.5890857,0.79454285
12518,0.702981,0.8514905,0.7425192,0.87125957,0.7125167,0.8562584,0.65632224,0.8281611,0.7572323,0.87861615,0.72240806,0.861204,0.7528631,0.8764316,0.764678,0.882339,0.74173325,0.87086666,0.74833524,0.8741676
12519,0.66318107,0.83159053,0.6349624,0.81748116,0.6068075,0.80340374,0.5346558,0.7673279,0.60907835,0.8045392,0.61557066,0.80778533,0.5624073,0.7812036,0.62498367,0.81249183,0.5897608,0.7948804,0.5899739,0.79498696
12520,0.7490345,0.87451726,0.6375083,0.81875414,0.6524161,0.82620806,0.57507086,0.7875354,0.6794715,0.83973575,0.7464442,0.8732221,0.61474085,0.8073704,0.69555324,0.84777665,0.6155093,0.80775464,0.6920444,0.8460222
12521,0.74961203,0.87480605,0.66707706,0.83353853,0.6699594,0.8349797,0.58511424,0.7925571,0.6961388,0.8480694,0.75564945,0.8778247,0.64809215,0.8240461,0.695576,0.847788,0.65290225,0.8264511,0.71267474,0.85633737
12523,0.69507754,0.84753877,0.6613457,0.83067286,0.66907316,0.83453655,0.62957597,0.814788,0.62992513,0.81496257,0.68946147,0.84473073,0.6109643,0.80548215,0.6743885,0.83719426,0.66904557,0.8345228,0.70197946,0.8509897
12525,0.8232925,0.91164625,0.70714724,0.8535736,0.73952436,0.8697622,0.6262964,0.8131482,0.7951698,0.8975849,0.816766,0.908383,0.7423786,0.8711893,0.76831114,0.8841556,0.71003735,0.8550187,0.75976086,0.8798804
12526,0.7683233,0.88416165,0.68836594,0.84418297,0.67981696,0.8399085,0.65089357,0.8254468,0.702072,0.851036,0.7613609,0.88068044,0.6932149,0.84660745,0.7324163,0.86620814,0.7132971,0.85664856,0.76767206,0.88383603
12527,0.75875103,0.8793755,0.68393826,0.84196913,0.66599756,0.83299875,0.62606686,0.81303346,0.7089126,0.8544563,0.7638487,0.8819244,0.6594553,0.82972765,0.7422187,0.87110937,0.70325565,0.8516278,0.6984254,0.8492127
12528,0.6495914,0.8247957,0.617729,0.8088645,0.65832424,0.8291621,0.53258455,0.7662923,0.59132147,0.79566073,0.65234625,0.8261731,0.521297,0.7606485,0.62893057,0.8144653,0.63091624,0.8154581,0.5824155,0.7912078
12529,0.7617715,0.8808857,0.65634024,0.8281701,0.66954654,0.8347733,0.5837874,0.7918937,0.71033716,0.8551686,0.7432233,0.87161165,0.6299834,0.8149917,0.6894106,0.84470534,0.6016855,0.80084276,0.66034144,0.83017075
12530,0.5668165,0.7834083,0.52735656,0.7636783,0.52902186,0.7645109,0.5015937,0.75079685,0.47262055,0.73631024,0.48007596,0.740038,0.44101202,0.720506,0.48610774,0.74305385,0.47204474,0.73602235,0.4862744,0.7431372
12531,0.61055285,0.8052764,0.6275573,0.81377864,0.6007252,0.8003626,0.5206176,0.7603088,0.6266148,0.8133074,0.6667703,0.8333851,0.6459466,0.8229733,0.6216165,0.81080824,0.63488483,0.8174424,0.6482957,0.8241478
12532,0.74979377,0.8748969,0.6626735,0.83133674,0.67979944,0.8398997,0.5744614,0.78723073,0.7088226,0.8544113,0.73078567,0.8653928,0.6570957,0.82854784,0.6873816,0.8436908,0.6547593,0.82737964,0.6910646,0.8455323
12533,0.6802061,0.84010303,0.65367883,0.82683945,0.6295842,0.8147921,0.58138657,0.7906933,0.6310994,0.81554973,0.64338696,0.8216935,0.6232879,0.81164396,0.65859133,0.82929564,0.62627816,0.8131391,0.63198495,0.8159925
12565,0.76122487,0.88061243,0.6951761,0.84758806,0.70069003,0.850345,0.6407369,0.8203684,0.6996556,0.84982777,0.7660785,0.88303924,0.64090323,0.8204516,0.74951947,0.87475973,0.6719292,0.83596456,0.7081291,0.8540646
12656,0.7043048,0.8521524,0.7132234,0.8566117,0.6451908,0.82259536,0.61086124,0.80543065,0.68769705,0.8438485,0.6748822,0.8374411,0.6534635,0.82673174,0.7299061,0.86495304,0.70653665,0.8532683,0.69788134,0.8489407
12674,0.7151509,0.8575754,0.63249516,0.8162476,0.6693988,0.8346994,0.5523118,0.7761559,0.6557133,0.82785666,0.7568077,0.87840384,0.62404203,0.812021,0.68981814,0.8449091,0.654227,0.8271135,0.6828841,0.84144205
12687,0.58399045,0.7919952,0.6312323,0.81561613,0.5533695,0.77668476,0.5500791,0.77503955,0.6063993,0.80319965,0.6389961,0.81949806,0.6489778,0.8244889,0.6757568,0.8378784,0.6508384,0.8254192,0.6697916,0.8348958
12736,0.71583235,0.8579162,0.6893137,0.8446568,0.5997469,0.7998735,0.66150415,0.8307521,0.7029356,0.8514678,0.6176022,0.8088011,0.6661924,0.8330962,0.6642148,0.8321074,0.69492483,0.8474624,0.6419221,0.82096106
13078,0.67357326,0.8367866,0.59425193,0.79712594,0.5971879,0.79859394,0.5465551,0.7732775,0.649939,0.82496953,0.72186404,0.860932,0.6147003,0.80735016,0.68206155,0.8410308,0.5826342,0.7913171,0.6459846,0.8229923
13080,0.7098044,0.8549022,0.7078599,0.85392994,0.6579572,0.8289786,0.6365696,0.8182848,0.6592067,0.8296033,0.66478103,0.83239055,0.6196501,0.80982506,0.70282626,0.85141313,0.6822635,0.84113175,0.6584306,0.8292153
13146,0.668673,0.8343365,0.63818824,0.8190941,0.5580399,0.77901995,0.57567835,0.7878392,0.6075939,0.80379695,0.62814426,0.81407213,0.6101202,0.8050601,0.6183499,0.80917495,0.6771253,0.8385626,0.6443175,0.82215875
13147,0.7845302,0.8922651,0.67096645,0.8354832,0.6672689,0.83363444,0.6080023,0.80400115,0.7326527,0.86632633,0.76660025,0.8833001,0.67858285,0.83929145,0.70706177,0.8535309,0.682032,0.841016,0.72697175,0.8634859
13148,0.69987595,0.849938,0.6295706,0.8147853,0.62468934,0.8123447,0.55769,0.778845,0.66589224,0.8329461,0.63630795,0.818154,0.55647707,0.77823853,0.6554653,0.8277327,0.5450157,0.77250785,0.5592877,0.7796439
13149,0.69149244,0.8457462,0.63289297,0.8164465,0.5764061,0.78820306,0.55153465,0.7757673,0.6526029,0.82630146,0.6501273,0.82506365,0.6043577,0.80217886,0.62079805,0.81039906,0.6161748,0.8080874,0.66674924,0.8333746
13150,0.72825456,0.8641273,0.70817196,0.854086,0.7139571,0.85697854,0.64869255,0.8243463,0.6855099,0.84275496,0.686697,0.8433485,0.63136625,0.8156831,0.71049386,0.8552469,0.64450896,0.8222545,0.65793693,0.82896847
13196,0.7002659,0.85013294,0.66418576,0.8320929,0.60611725,0.8030586,0.5698854,0.7849427,0.6335182,0.8167591,0.6211498,0.8105749,0.54489654,0.7724483,0.6221965,0.8110982,0.5846229,0.79231143,0.591216,0.79560804
13382,0.688127,0.8440635,0.67494035,0.8374702,0.6548183,0.82740915,0.6274734,0.8137367,0.6585499,0.82927495,0.6943127,0.84715635,0.67953694,0.83976847,0.6903404,0.8451702,0.6802033,0.84010166,0.70697254,0.8534863
13461,0.69059443,0.8452972,0.65298736,0.8264937,0.7050796,0.8525398,0.59385526,0.79692763,0.63302416,0.8165121,0.6473837,0.82369184,0.6003939,0.80019695,0.6770593,0.83852965,0.65629005,0.828145,0.64771354,0.8238568
13475,0.7627703,0.88138515,0.72208667,0.86104333,0.6901625,0.8450812,0.62200665,0.8110033,0.724514,0.862257,0.73642504,0.8682125,0.68060505,0.8403025,0.7366675,0.86833376,0.699962,0.849981,0.7166176,0.8583088
13477,0.7421552,0.8710776,0.64581364,0.82290685,0.6723933,0.83619666,0.594314,0.797157,0.6822306,0.8411153,0.7283219,0.86416095,0.6214192,0.8107096,0.69806266,0.8490313,0.6153298,0.8076649,0.6871095,0.84355474
13537,0.7321305,0.86606526,0.6812484,0.8406242,0.6677897,0.83389485,0.6270298,0.8135149,0.67423594,0.83711797,0.67849916,0.8392496,0.6303834,0.8151917,0.6860361,0.84301805,0.61073166,0.8053658,0.66123295,0.8306165
13893,0.65750563,0.8287528,0.66266966,0.8313348,0.6347857,0.8173928,0.6116185,0.80580926,0.643365,0.8216825,0.56216586,0.7810829,0.5466491,0.77332455,0.6350459,0.81752294,0.56855905,0.7842795,0.5652807,0.78264034
13897,0.6497827,0.8248913,0.59130126,0.7956506,0.54222155,0.7711108,0.5499736,0.7749868,0.5426616,0.77133083,0.47925395,0.739627,0.46722314,0.7336116,0.5472586,0.7736293,0.5421358,0.77106786,0.46780205,0.733901
14744,0.734901,0.8674505,0.63064,0.81532,0.64536476,0.8226824,0.61774683,0.8088734,0.6304923,0.81524616,0.69243604,0.846218,0.6066854,0.8033427,0.6467955,0.82339776,0.66297626,0.83148813,0.6932829,0.8466414
14862,0.7171535,0.8585768,0.68636,0.84318,0.6530237,0.82651186,0.663648,0.831824,0.68390185,0.8419509,0.6607867,0.8303933,0.6362867,0.81814337,0.70209587,0.85104793,0.67736316,0.8386816,0.6604562,0.8302281
14882,0.78017163,0.8900858,0.7060682,0.85303414,0.69551355,0.84775674,0.62169147,0.81084573,0.7230871,0.86154354,0.6999923,0.84999615,0.5992502,0.7996251,0.720046,0.860023,0.63863814,0.81931907,0.6595634,0.8297817
14890,0.7121272,0.8560636,0.6581949,0.82909745,0.62857157,0.81428576,0.57937956,0.7896898,0.6736318,0.8368159,0.7127991,0.85639954,0.6212041,0.81060207,0.72323465,0.8616173,0.6560611,0.8280306,0.68548346,0.8427417
14906,0.61482525,0.8074126,0.6094077,0.80470383,0.5568332,0.77841663,0.5854682,0.7927341,0.5817512,0.7908756,0.5268196,0.7634098,0.55893946,0.7794697,0.5675523,0.78377616,0.5851639,0.7925819,0.5530634,0.7765317
14907,0.53951657,0.7697583,0.5689277,0.7844639,0.46667433,0.73333716,0.5113209,0.7556604,0.58315444,0.7915772,0.58300304,0.7915015,0.61313504,0.80656755,0.6088432,0.8044216,0.5899117,0.79495585,0.61813587,0.80906796
14914,0.64220977,0.8211049,0.56366074,0.7818304,0.5367397,0.76836985,0.5473864,0.7736932,0.5660701,0.78303504,0.5334685,0.76673424,0.48031574,0.74015784,0.57567847,0.78783923,0.53248435,0.76624215,0.4862207,0.74311036
14916,0.6573194,0.8286597,0.69121706,0.84560853,0.61726654,0.80863327,0.6268979,0.8134489,0.61489964,0.8074498,0.5867392,0.7933696,0.6141236,0.8070618,0.6469368,0.8234684,0.6439317,0.8219658,0.6271477,0.81357384
14930,0.73417944,0.86708975,0.61743736,0.8087187,0.64215434,0.82107717,0.55055594,0.775278,0.67453724,0.8372686,0.7539352,0.8769676,0.6173266,0.8086633,0.6743686,0.8371843,0.6335934,0.81679666,0.6793144,0.8396572
14932,0.6466974,0.8233487,0.6395295,0.81976473,0.6237997,0.81189984,0.56585187,0.78292596,0.6368985,0.81844926,0.6646199,0.83230996,0.63301706,0.81650853,0.6630504,0.8315252,0.6935872,0.8467936,0.6844699,0.84223497
14939,0.7581831,0.87909156,0.6833833,0.8416916,0.6978282,0.8489141,0.5918694,0.7959347,0.7234992,0.8617496,0.76704216,0.8835211,0.6927291,0.84636456,0.7112665,0.85563326,0.67327154,0.83663577,0.75524485,0.8776224
14947,0.68051493,0.84025747,0.64882565,0.8244128,0.6177602,0.8088801,0.59216654,0.7960833,0.60551566,0.80275786,0.6700444,0.8350222,0.61729705,0.8086485,0.6531979,0.82659894,0.6674335,0.83371675,0.6642961,0.8321481
15180,0.5879748,0.7939874,0.58419883,0.7920994,0.5966873,0.79834366,0.5928382,0.79641914,0.52169126,0.76084566,0.52384084,0.76192045,0.47764128,0.7388207,0.5300698,0.7650349,0.5638702,0.7819351,0.51207244,0.7560362
15240,0.5746621,0.78733104,0.59424376,0.7971219,0.53161716,0.7658086,0.52606523,0.7630326,0.6212673,0.81063366,0.60041094,0.80020547,0.65361786,0.8268089,0.5980918,0.7990459,0.59964,0.79982,0.6743655,0.83718276
15339,0.61574376,0.8078719,0.69208556,0.84604275,0.63017154,0.81508577,0.5944997,0.79724985,0.60057205,0.80028605,0.52115107,0.76057553,0.48977298,0.7448865,0.6363307,0.81816536,0.5277374,0.7638687,0.51694465,0.7584723
15419,0.76086676,0.8804334,0.6816901,0.84084505,0.69622636,0.8481132,0.60647035,0.8032352,0.6962913,0.84814566,0.70181656,0.8509083,0.6258644,0.8129322,0.69484836,0.84742415,0.6383556,0.8191778,0.6615005,0.8307502
15425,0.75586677,0.8779334,0.6451811,0.8225906,0.6567715,0.8283857,0.6490809,0.82454044,0.7007433,0.85037166,0.7296362,0.8648181,0.63759255,0.8187963,0.68769836,0.8438492,0.66592515,0.8329626,0.70066494,0.8503325
15426,0.6388874,0.8194437,0.6187984,0.8093992,0.5439273,0.77196366,0.50802517,0.7540126,0.5551232,0.7775616,0.59837556,0.7991878,0.5203762,0.7601881,0.62029636,0.8101482,0.5759063,0.78795314,0.57746124,0.7887306
15474,0.6372012,0.8186006,0.6920651,0.84603256,0.62689614,0.8134481,0.59529895,0.7976495,0.6468693,0.82343465,0.64722717,0.8236136,0.60656756,0.8032838,0.6736939,0.83684695,0.6351788,0.8175894,0.6736357,0.83681786
15519,0.7081156,0.8540578,0.69709426,0.8485471,0.65242064,0.8262103,0.5651051,0.78255254,0.7069682,0.8534841,0.70049345,0.8502467,0.6725099,0.83625495,0.6860338,0.84301686,0.65893245,0.8294662,0.6819954,0.8409977
15524,0.64209676,0.8210484,0.6546221,0.82731104,0.6030196,0.8015098,0.58463216,0.7923161,0.60925114,0.8046256,0.6367534,0.81837666,0.6127087,0.80635434,0.63363886,0.8168194,0.66523993,0.83261997,0.6875803,0.8437902
15589,0.77040285,0.88520145,0.73605406,0.86802703,0.7037849,0.8518925,0.65635943,0.8281797,0.7329006,0.8664503,0.7170482,0.8585241,0.70540893,0.85270447,0.7292221,0.864611,0.7024945,0.85124725,0.74460995,0.872305
15679,0.53155375,0.7657769,0.5348141,0.76740706,0.41847146,0.7092357,0.5106149,0.75530744,0.5623018,0.78115094,0.55009496,0.7750475,0.62619334,0.81309664,0.5259828,0.7629914,0.6036773,0.80183864,0.60262704,0.8013135
15743,0.72737,0.863685,0.7269865,0.86349326,0.62091374,0.8104569,0.61179435,0.8058972,0.684659,0.8423295,0.6818829,0.8409414,0.69863224,0.8493161,0.72058713,0.86029357,0.667511,0.8337555,0.68581975,0.8429099
16036,0.71163803,0.855819,0.66536915,0.8326846,0.60831165,0.8041558,0.6874093,0.84370464,0.65366536,0.82683265,0.56666934,0.7833347,0.54091346,0.77045673,0.6453248,0.8226624,0.58426225,0.7921311,0.57038385,0.7851919
16039,0.6777122,0.8388561,0.672341,0.8361705,0.67071724,0.8353586,0.7121699,0.85608494,0.59353876,0.7967694,0.5455333,0.77276665,0.5179579,0.75897896,0.6613693,0.83068466,0.62620044,0.8131002,0.55043054,0.77521527
16064,0.8360348,0.9180174,0.8209949,0.9104974,0.7368288,0.8684144,0.7403976,0.8701988,0.83287895,0.9164395,0.7670888,0.8835444,0.7626171,0.88130856,0.83474785,0.9173739,0.75092196,0.875461,0.7807294,0.8903647
