,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_google_ux_Score
12476,0.7022406,0.8511203,0.6631439,0.83157194,0.64333844,0.8216692,0.56182396,0.780912,0.70978856,0.8548943,0.71741116,0.8587056,0.7329925,0.8664962,0.7232567,0.86162835,0.6788409,0.83942044,0.71932626,0.8596631
12477,0.6895296,0.8447648,0.6424004,0.8212002,0.6671072,0.8335536,0.64386815,0.8219341,0.6570902,0.8285451,0.70596814,0.8529841,0.6124652,0.8062326,0.70956725,0.85478365,0.6826085,0.84130424,0.71227694,0.85613847
12478,0.7370132,0.8685066,0.7313317,0.86566585,0.716859,0.8584295,0.6607449,0.83037245,0.72532415,0.8626621,0.7439964,0.8719982,0.6769906,0.8384953,0.7568177,0.87840885,0.74950004,0.87475,0.7446482,0.8723241
12479,0.6427624,0.8213812,0.58435154,0.79217577,0.6798587,0.83992934,0.5288489,0.76442444,0.59238636,0.7961932,0.6545053,0.8272526,0.51864517,0.7593226,0.63027275,0.8151364,0.6002394,0.8001197,0.5982052,0.7991026
12480,0.7317131,0.8658565,0.69537055,0.8476853,0.69452816,0.84726405,0.6379167,0.81895834,0.6621994,0.8310997,0.68631136,0.8431557,0.592353,0.7961765,0.6988499,0.84942496,0.6666595,0.83332974,0.6572442,0.8286221
12481,0.75008154,0.87504077,0.67546535,0.8377327,0.7027967,0.85139835,0.61813617,0.8090681,0.69073105,0.8453655,0.76718533,0.88359267,0.6314715,0.81573576,0.7451399,0.8725699,0.70836174,0.8541809,0.71501625,0.8575081
12482,0.75142694,0.87571347,0.6721393,0.83606964,0.6899679,0.84498394,0.5965893,0.79829466,0.712448,0.856224,0.7762271,0.88811356,0.6618403,0.83092016,0.7112762,0.8556381,0.6857921,0.84289604,0.71698356,0.8584918
12483,0.6898495,0.84492475,0.690267,0.84513354,0.65718293,0.82859147,0.6076976,0.8038488,0.6592568,0.8296284,0.72116625,0.8605831,0.6651992,0.83259964,0.7151017,0.85755086,0.6974062,0.8487031,0.7166598,0.8583299
12484,0.5959083,0.79795414,0.5561589,0.77807945,0.60543984,0.80271995,0.4965296,0.7482648,0.5563032,0.77815163,0.57496846,0.7874842,0.4760142,0.73800707,0.5505433,0.77527165,0.5538452,0.7769226,0.5496518,0.77482593
12485,0.67389953,0.83694977,0.64826727,0.82413363,0.65386385,0.82693195,0.5736005,0.78680027,0.65405375,0.82702684,0.73932576,0.8696629,0.6634832,0.8317416,0.7106796,0.85533977,0.6730093,0.83650464,0.7143997,0.85719985
12486,0.7705924,0.8852962,0.7579503,0.87897515,0.73620874,0.86810434,0.6481749,0.82408744,0.77256596,0.886283,0.78175294,0.8908765,0.72908545,0.8645427,0.8065312,0.9032656,0.7414574,0.87072873,0.74729466,0.87364733
12487,0.75948685,0.87974346,0.70614886,0.85307443,0.71943915,0.8597196,0.587067,0.7935335,0.718439,0.8592195,0.7662953,0.88314766,0.66711456,0.83355725,0.7518424,0.8759212,0.69261837,0.8463092,0.70940745,0.8547037
12488,0.65903884,0.8295194,0.72599196,0.862996,0.71391135,0.85695565,0.6325073,0.81625366,0.6899921,0.84499604,0.6949446,0.8474723,0.638183,0.8190915,0.7266643,0.86333215,0.6964092,0.8482046,0.7088561,0.85442805
12489,0.6234355,0.81171775,0.6060396,0.80301976,0.6008611,0.80043054,0.55063164,0.7753158,0.5663518,0.7831759,0.611412,0.805706,0.59344745,0.7967237,0.6283491,0.81417453,0.58388335,0.79194164,0.59010494,0.79505247
12490,0.6333517,0.81667584,0.55391765,0.7769588,0.57143617,0.7857181,0.5531632,0.7765816,0.5753069,0.78765345,0.6270908,0.8135454,0.5734205,0.78671026,0.5720571,0.78602856,0.61372125,0.8068606,0.6084079,0.804204
12491,0.73406386,0.86703193,0.6828408,0.8414204,0.68373466,0.8418673,0.6286595,0.81432974,0.6767298,0.8383649,0.720334,0.860167,0.6709494,0.8354747,0.71892744,0.8594637,0.69984984,0.8499249,0.7149401,0.85747004
12492,0.56520396,0.78260195,0.5736488,0.7868244,0.5640999,0.78204995,0.5559127,0.77795637,0.5338664,0.7669332,0.50367767,0.7518388,0.51762414,0.75881207,0.5747974,0.7873987,0.5790015,0.7895007,0.48526996,0.742635
12493,0.66839635,0.8341982,0.64599746,0.82299876,0.65636057,0.8281803,0.5988087,0.7994044,0.62654126,0.8132706,0.70304847,0.85152423,0.6431594,0.8215797,0.6952074,0.8476037,0.6731713,0.83658564,0.6890046,0.84450233
12494,0.7030597,0.85152984,0.6678605,0.83393025,0.6787385,0.83936924,0.6226263,0.81131315,0.662025,0.8310125,0.73203087,0.86601543,0.692464,0.846232,0.6976882,0.8488441,0.7367058,0.8683529,0.72508514,0.86254257
12495,0.73130196,0.865651,0.6840162,0.8420081,0.66495883,0.8324794,0.6174253,0.80871266,0.6799804,0.8399902,0.75703466,0.8785173,0.65282154,0.8264108,0.7420886,0.8710443,0.7139823,0.8569912,0.71626973,0.85813487
12496,0.72231925,0.8611596,0.66162395,0.830812,0.6901308,0.84506536,0.59560096,0.7978005,0.6725668,0.8362834,0.7483963,0.87419814,0.620872,0.810436,0.73253506,0.86626756,0.7433898,0.8716949,0.71356726,0.8567836
12497,0.7799906,0.88999534,0.71679866,0.85839933,0.7348784,0.8674392,0.63754106,0.8187705,0.73526347,0.86763173,0.7813646,0.89068234,0.65347517,0.8267376,0.7631512,0.8815756,0.69601476,0.8480074,0.71265244,0.8563262
12498,0.62846386,0.81423193,0.65813875,0.8290694,0.6092183,0.8046092,0.6114574,0.8057287,0.588325,0.7941625,0.636073,0.8180365,0.60494864,0.8024743,0.68004644,0.8400232,0.6703687,0.83518434,0.6423293,0.8211646
12499,0.7020198,0.8510099,0.6858203,0.8429102,0.7054865,0.85274327,0.5774611,0.78873056,0.7053659,0.85268295,0.69796264,0.8489813,0.6708865,0.83544326,0.724881,0.86244047,0.6379058,0.8189529,0.67528486,0.83764243
12500,0.7361343,0.86806715,0.6525974,0.8262987,0.6398412,0.8199206,0.5612563,0.78062814,0.7119887,0.85599434,0.73887604,0.86943805,0.6977961,0.84889805,0.70374,0.85187,0.651719,0.8258595,0.7033671,0.85168356
12501,0.4874302,0.7437151,0.4971397,0.74856985,0.48455256,0.7422763,0.41989875,0.7099494,0.4666943,0.7333472,0.3838559,0.69192797,0.408177,0.7040885,0.3966573,0.6983286,0.43510225,0.7175511,0.3931982,0.6965991
12502,0.7411618,0.8705809,0.72453094,0.86226547,0.69010097,0.84505045,0.61622834,0.8081142,0.73668903,0.86834455,0.69171655,0.8458583,0.67729926,0.83864963,0.73332727,0.86666363,0.645451,0.82272553,0.65183383,0.8259169
12503,0.648351,0.8241755,0.52548313,0.76274157,0.58941305,0.7947065,0.50106853,0.7505343,0.5673293,0.78366464,0.7174314,0.8587157,0.5355887,0.7677944,0.6182684,0.8091342,0.6322311,0.81611556,0.63589966,0.81794983
12504,0.7343276,0.8671638,0.7116462,0.8558231,0.71296024,0.8564801,0.6905063,0.8452531,0.6730182,0.8365091,0.6426692,0.8213346,0.6027545,0.80137724,0.72697115,0.8634856,0.6570418,0.8285209,0.6080017,0.80400085
12505,0.6262794,0.8131397,0.5932324,0.7966162,0.61938095,0.8096905,0.549066,0.77453303,0.5830657,0.7915329,0.62383187,0.81191593,0.5328351,0.76641756,0.60565376,0.8028269,0.6232653,0.81163263,0.5862179,0.79310894
12506,0.6252469,0.81262344,0.6113697,0.80568486,0.595564,0.797782,0.563715,0.7818575,0.5704856,0.7852428,0.6034446,0.8017223,0.55642974,0.7782149,0.58433133,0.79216564,0.5733346,0.7866673,0.5851755,0.79258776
12507,0.6793425,0.83967125,0.6933702,0.8466851,0.71833897,0.8591695,0.6250105,0.81250525,0.7357346,0.8678673,0.7282202,0.8641101,0.73469865,0.8673493,0.72946894,0.8647345,0.7069285,0.85346425,0.7462822,0.8731411
12508,0.7447028,0.8723514,0.6359589,0.81797945,0.63610613,0.81805307,0.5322528,0.7661264,0.7184886,0.8592443,0.7911906,0.8955953,0.65746987,0.82873493,0.6940004,0.84700024,0.6324972,0.8162486,0.72156084,0.8607804
12509,0.6195748,0.8097874,0.61509645,0.8075482,0.63538283,0.81769145,0.57315046,0.7865752,0.5689735,0.7844868,0.6368649,0.81843245,0.58089244,0.7904462,0.62378,0.81189,0.6582067,0.82910335,0.6252314,0.8126157
12510,0.53657496,0.7682875,0.5607897,0.78039485,0.54395914,0.7719796,0.5568473,0.77842367,0.49628145,0.7481407,0.5442226,0.7721113,0.54967904,0.7748395,0.56772494,0.7838625,0.61685956,0.8084298,0.5950614,0.7975307
12511,0.551268,0.775634,0.527126,0.76356304,0.51317143,0.7565857,0.4750089,0.7375045,0.47884458,0.7394223,0.55711275,0.77855635,0.5126815,0.75634074,0.54998136,0.7749907,0.57523024,0.7876151,0.53497,0.767485
12512,0.6373078,0.81865394,0.642251,0.8211255,0.5673972,0.78369856,0.58878314,0.7943916,0.61653364,0.8082668,0.5782372,0.7891186,0.6018106,0.8009053,0.6317782,0.8158891,0.65516883,0.8275844,0.61710775,0.8085539
12513,0.6319891,0.81599456,0.59029365,0.7951468,0.62070656,0.8103533,0.5632931,0.78164655,0.58503366,0.7925168,0.6238221,0.81191105,0.5407356,0.7703678,0.620149,0.8100745,0.612481,0.8062405,0.591658,0.795829
12514,0.7092948,0.8546474,0.66773355,0.8338668,0.6736716,0.8368358,0.6108917,0.80544585,0.67302954,0.8365148,0.6918954,0.84594774,0.5754628,0.7877314,0.686131,0.8430655,0.6218106,0.81090534,0.6181748,0.8090874
12515,0.71343,0.85671496,0.6656747,0.83283734,0.6313062,0.8156531,0.58101624,0.79050815,0.6547995,0.82739973,0.7092139,0.854607,0.6141262,0.8070631,0.7094446,0.85472226,0.6851709,0.84258544,0.6641956,0.83209777
12516,0.7571577,0.87857884,0.67071164,0.8353558,0.70451945,0.85225976,0.63969165,0.8198458,0.7079742,0.8539871,0.70004547,0.85002273,0.62452614,0.8122631,0.7288109,0.86440545,0.657676,0.828838,0.6584064,0.8292032
12518,0.6739466,0.8369733,0.71516395,0.857582,0.6740396,0.8370198,0.6381352,0.8190676,0.727016,0.863508,0.6970528,0.84852636,0.74482065,0.8724103,0.73496485,0.8674824,0.73129237,0.8656462,0.72351706,0.86175853
12519,0.68253684,0.8412684,0.6348665,0.81743324,0.6052549,0.80262744,0.5351133,0.76755667,0.62017715,0.8100886,0.61307216,0.8065361,0.5688688,0.78443444,0.62188315,0.8109416,0.586563,0.7932815,0.57753694,0.7887685
12520,0.77026296,0.8851315,0.6804922,0.8402461,0.69197017,0.84598505,0.62067354,0.81033677,0.6989605,0.8494803,0.7589427,0.87947136,0.6448511,0.82242554,0.7038554,0.8519277,0.6902276,0.8451138,0.7334486,0.8667243
12521,0.782011,0.8910055,0.6825793,0.84128964,0.6873373,0.84366864,0.61189425,0.8059471,0.72035265,0.8601763,0.7711725,0.88558626,0.67482764,0.8374138,0.72746414,0.8637321,0.6518158,0.8259079,0.7235618,0.8617809
12523,0.668943,0.83447146,0.6592431,0.82962155,0.6501881,0.82509404,0.60982215,0.8049111,0.61443055,0.8072153,0.67035276,0.83517635,0.6097292,0.8048646,0.6778919,0.838946,0.6575085,0.82875425,0.68684006,0.84342
12525,0.833053,0.9165265,0.70333266,0.85166633,0.73191667,0.86595833,0.60675085,0.8033754,0.80166507,0.90083253,0.8210354,0.9105177,0.7177526,0.8588763,0.7642782,0.8821391,0.67758447,0.8387922,0.74748075,0.8737404
12526,0.73184943,0.8659247,0.6292517,0.81462586,0.64804196,0.824021,0.60404456,0.8020223,0.6347002,0.8173501,0.71004117,0.8550206,0.5913985,0.79569924,0.6622412,0.8311206,0.6576922,0.8288461,0.6658362,0.8329181
12527,0.76475286,0.88237643,0.68345976,0.8417299,0.67236865,0.8361843,0.6112938,0.8056469,0.7136034,0.8568017,0.77346104,0.88673055,0.647115,0.8235575,0.7413141,0.8706571,0.7144923,0.85724616,0.6989038,0.8494519
12528,0.6285815,0.81429076,0.6101613,0.80508065,0.6732315,0.83661574,0.57112986,0.7855649,0.57526183,0.7876309,0.6228952,0.8114476,0.52772933,0.76386464,0.63259065,0.8162953,0.6401537,0.8200768,0.58609176,0.7930459
12529,0.74153686,0.8707684,0.6216158,0.81080794,0.65209734,0.8260487,0.54245996,0.77123,0.6719103,0.83595514,0.7151412,0.8575706,0.59289694,0.79644847,0.67410415,0.8370521,0.56877834,0.78438914,0.6251713,0.81258565
12530,0.5213708,0.76068544,0.47457743,0.7372887,0.48133707,0.74066854,0.45358574,0.7267929,0.42255473,0.71127737,0.44461155,0.7223058,0.3890712,0.6945356,0.43873072,0.71936536,0.43210578,0.7160529,0.440876,0.720438
12531,0.6445995,0.8222997,0.6403585,0.8201792,0.63724476,0.81862235,0.5559317,0.77796584,0.62944883,0.81472445,0.66603684,0.8330184,0.618158,0.809079,0.6339502,0.8169751,0.6519156,0.8259578,0.6454309,0.82271546
12532,0.72477406,0.86238706,0.62592566,0.81296283,0.6662054,0.8331027,0.5547212,0.77736056,0.6479778,0.8239889,0.7225629,0.86128145,0.6084815,0.80424076,0.6483599,0.82417995,0.6160304,0.8080152,0.6669013,0.8334507
12533,0.7407456,0.8703728,0.67130446,0.83565223,0.6754784,0.8377392,0.592239,0.7961195,0.67223614,0.8361181,0.72539365,0.8626968,0.6168379,0.808419,0.7144186,0.8572093,0.6608723,0.8304361,0.6767591,0.83837956
12565,0.7383976,0.8691988,0.66930425,0.8346521,0.64051497,0.8202575,0.62864953,0.81432474,0.6770443,0.83852214,0.7463076,0.8731538,0.63380086,0.81690043,0.7472172,0.8736086,0.70213544,0.8510677,0.7203101,0.86015505
12656,0.6822623,0.84113115,0.7063226,0.85316133,0.62260044,0.8113002,0.60911524,0.8045576,0.68614197,0.843071,0.660358,0.830179,0.6461537,0.82307684,0.7120585,0.8560293,0.6787995,0.83939976,0.6771022,0.8385511
12674,0.7394874,0.8697437,0.6685544,0.8342772,0.69647646,0.8482382,0.5894344,0.7947172,0.6957291,0.8478645,0.767436,0.883718,0.6403192,0.8201596,0.7142317,0.85711586,0.67186904,0.8359345,0.70001423,0.8500071
12687,0.5811529,0.79057646,0.60541826,0.8027091,0.5239735,0.76198673,0.5414787,0.7707393,0.5830666,0.7915333,0.61368704,0.8068435,0.64205515,0.8210276,0.6225545,0.8112773,0.64766884,0.8238344,0.6583419,0.82917094
12736,0.64463,0.822315,0.6219915,0.81099576,0.5450755,0.7725377,0.6357285,0.81786424,0.6335807,0.81679034,0.5432774,0.7716387,0.61732316,0.8086616,0.6243605,0.8121803,0.6436949,0.82184744,0.5761831,0.78809154
13078,0.67622304,0.8381115,0.629609,0.8148045,0.6246263,0.81231314,0.6014986,0.8007493,0.6473727,0.82368636,0.69659865,0.8482993,0.6179509,0.80897546,0.67286426,0.8364321,0.6259136,0.8129568,0.6513713,0.8256856
13080,0.712968,0.856484,0.6980115,0.84900576,0.665035,0.8325175,0.5964862,0.7982431,0.68751454,0.8437573,0.6950593,0.84752965,0.62555707,0.81277853,0.7183081,0.85915405,0.6835763,0.8417882,0.663373,0.8316865
13146,0.7455611,0.87278056,0.661049,0.8305245,0.6075884,0.8037942,0.5891264,0.7945632,0.6733587,0.83667934,0.7150112,0.85750556,0.6502105,0.82510525,0.6738469,0.8369235,0.6984448,0.8492224,0.7036964,0.85184824
13147,0.7263588,0.8631794,0.6873417,0.84367085,0.6443114,0.8221557,0.6371484,0.8185742,0.6950761,0.84753805,0.6349108,0.8174554,0.6600909,0.83004546,0.66046965,0.8302348,0.6734972,0.8367486,0.65924877,0.8296244
13148,0.6671668,0.8335834,0.60344076,0.8017204,0.63071144,0.8153557,0.588601,0.7943005,0.6365477,0.81827384,0.5855932,0.7927966,0.5480185,0.7740092,0.65169525,0.8258476,0.5530093,0.77650464,0.5334303,0.76671517
13149,0.7075387,0.85376936,0.62441945,0.8122097,0.58435255,0.79217625,0.5317843,0.76589215,0.6498478,0.8249239,0.6180625,0.80903125,0.53194135,0.7659707,0.5829045,0.7914523,0.60116094,0.8005805,0.61531913,0.80765957
13150,0.7614466,0.8807233,0.7573028,0.8786514,0.7373402,0.8686701,0.7058644,0.8529322,0.75361925,0.8768096,0.70713335,0.85356665,0.7022369,0.85111845,0.74560624,0.8728031,0.68948925,0.8447446,0.7070582,0.8535291
13196,0.67221534,0.8361077,0.69110036,0.8455502,0.61022234,0.80511117,0.5726945,0.78634727,0.6082254,0.8041127,0.5851722,0.7925861,0.56153184,0.7807659,0.62545735,0.81272864,0.60201085,0.8010054,0.5572425,0.77862126
13382,0.6763109,0.83815545,0.6663374,0.8331687,0.6779582,0.8389791,0.60767365,0.8038368,0.6539805,0.82699025,0.6515058,0.8257529,0.6339146,0.8169573,0.6448662,0.8224331,0.6301675,0.81508374,0.6621239,0.83106196
13461,0.687255,0.8436275,0.65650487,0.82825243,0.6576554,0.82882774,0.59543097,0.7977155,0.628014,0.81400704,0.6232312,0.8116156,0.6048354,0.8024177,0.6484556,0.8242278,0.6180017,0.80900085,0.59075487,0.79537743
13475,0.7651206,0.8825603,0.7204484,0.8602242,0.715065,0.8575325,0.6384585,0.81922925,0.7412926,0.8706463,0.74856925,0.8742846,0.6919129,0.84595644,0.754877,0.8774385,0.6957282,0.8478641,0.7314567,0.8657284
13477,0.7293899,0.86469495,0.653276,0.826638,0.6607046,0.8303523,0.6076291,0.80381453,0.6851628,0.8425814,0.6741997,0.83709985,0.6299991,0.8149996,0.6765685,0.83828425,0.5808004,0.7904002,0.64971024,0.8248551
13537,0.7571629,0.87858146,0.70054555,0.8502728,0.6928916,0.8464458,0.67280066,0.83640033,0.6894376,0.8447188,0.7012991,0.85064954,0.6570765,0.82853824,0.6917435,0.84587175,0.64711994,0.82356,0.6944659,0.84723294
13893,0.6927203,0.84636015,0.66845584,0.8342279,0.658417,0.8292085,0.6182762,0.80913806,0.64677817,0.82338905,0.58940303,0.7947015,0.5418288,0.77091444,0.64796555,0.8239828,0.5638015,0.78190076,0.5543355,0.77716774
13897,0.64802635,0.8240132,0.57301795,0.786509,0.5901477,0.79507387,0.54844946,0.77422476,0.55422515,0.7771126,0.4930972,0.7465486,0.4454962,0.7227481,0.56189346,0.78094673,0.5493542,0.7746771,0.47514218,0.7375711
14744,0.71159613,0.85579807,0.62553287,0.81276643,0.6359949,0.81799746,0.61497927,0.80748963,0.6235742,0.8117871,0.67939925,0.8396996,0.5993153,0.79965764,0.6423509,0.82117546,0.62574565,0.8128728,0.649245,0.8246225
14862,0.76458454,0.8822923,0.66905224,0.8345261,0.6688127,0.8344064,0.6462029,0.82310146,0.6897901,0.84489506,0.6638248,0.8319124,0.61481017,0.8074051,0.70294166,0.8514708,0.6231029,0.81155145,0.63652885,0.8182644
14882,0.7549058,0.8774529,0.7567092,0.8783546,0.693085,0.8465425,0.64041483,0.8202074,0.75308573,0.87654287,0.703937,0.8519685,0.6733333,0.83666664,0.7483237,0.87416184,0.6855359,0.84276795,0.72651505,0.8632575
14890,0.7732181,0.8866091,0.7027933,0.8513967,0.6569706,0.8284853,0.6326517,0.81632584,0.7279199,0.8639599,0.75653815,0.8782691,0.66613024,0.83306515,0.7547959,0.87739795,0.70025444,0.8501272,0.7212647,0.86063236
14906,0.5721705,0.78608525,0.56247604,0.781238,0.5141055,0.7570528,0.5750466,0.78752327,0.5205059,0.76025295,0.4462456,0.72312284,0.49870926,0.7493546,0.5153556,0.7576778,0.5275768,0.7637884,0.47362837,0.7368142
14907,0.6305585,0.81527925,0.63444173,0.81722087,0.59649885,0.7982494,0.5531014,0.7765507,0.6709167,0.83545834,0.6349589,0.8174795,0.6263806,0.81319034,0.685041,0.8425205,0.6208358,0.8104179,0.6622697,0.83113486
14914,0.6586666,0.8293333,0.5646239,0.7823119,0.53267235,0.7663362,0.5420455,0.77102274,0.5800817,0.79004085,0.5518981,0.77594906,0.49138194,0.74569094,0.5681837,0.78409183,0.5582719,0.77913594,0.4957502,0.7478751
14916,0.63948864,0.81974435,0.65895987,0.82947993,0.5806203,0.79031014,0.62742174,0.81371087,0.5752415,0.7876208,0.5532701,0.77663505,0.5636653,0.78183264,0.59972095,0.7998605,0.63013244,0.8150662,0.571652,0.78582597
14930,0.74329317,0.8716466,0.61749303,0.8087465,0.66179895,0.8308995,0.5665756,0.78328776,0.6878283,0.84391415,0.7340473,0.86702365,0.6099325,0.8049662,0.6782078,0.83910394,0.61531794,0.807659,0.6840558,0.8420279
14932,0.6409683,0.82048416,0.6428441,0.82142204,0.6154671,0.80773354,0.55000913,0.77500457,0.6133519,0.8066759,0.67619336,0.8380967,0.62609345,0.8130467,0.6507897,0.82539487,0.6856994,0.84284973,0.6698122,0.8349061
14939,0.7624705,0.88123524,0.6939014,0.8469507,0.7050548,0.8525274,0.6112882,0.8056441,0.7195997,0.85979986,0.75223917,0.8761196,0.6967101,0.84835505,0.71589875,0.8579494,0.6832793,0.84163964,0.7516582,0.8758291
14947,0.71007633,0.85503817,0.64674807,0.82337403,0.6294698,0.81473494,0.58284545,0.7914227,0.63493514,0.8174676,0.70821524,0.8541076,0.6127168,0.8063584,0.67456806,0.837284,0.66152215,0.8307611,0.67511004,0.83755505
15180,0.59400046,0.7970002,0.58506393,0.79253197,0.58820987,0.79410493,0.567819,0.7839095,0.5332812,0.7666406,0.5529343,0.77646714,0.4860009,0.74300045,0.52717566,0.76358783,0.5616523,0.78082615,0.5248718,0.7624359
15240,0.5697128,0.78485644,0.55068773,0.7753439,0.51494056,0.75747025,0.53057516,0.7652876,0.5546602,0.7773301,0.5444015,0.77220076,0.5802016,0.7901008,0.54856145,0.7742807,0.53664446,0.7683222,0.6016874,0.8008437
15339,0.62046456,0.8102323,0.6969229,0.84846145,0.6141572,0.8070786,0.6208682,0.8104341,0.5900919,0.795046,0.5107174,0.7553587,0.510024,0.75501204,0.6342716,0.8171358,0.55591714,0.7779586,0.5301627,0.76508135
15419,0.7403735,0.87018675,0.69335234,0.8466762,0.7182526,0.8591263,0.6156771,0.80783856,0.6850175,0.8425088,0.6707562,0.8353781,0.608155,0.8040775,0.6845493,0.84227467,0.6312567,0.81562835,0.65655947,0.82827973
15425,0.6852834,0.8426417,0.6570687,0.82853436,0.57857656,0.7892883,0.63066506,0.81533253,0.66017336,0.8300867,0.6344098,0.8172049,0.6504929,0.82524645,0.6642483,0.8321241,0.6377659,0.81888294,0.6582806,0.8291403
15426,0.68925774,0.8446289,0.6870217,0.84351087,0.64093065,0.8204653,0.5494948,0.7747474,0.60913825,0.8045691,0.6395359,0.81976795,0.5373708,0.7686854,0.67192924,0.8359646,0.6222652,0.8111326,0.6025216,0.8012608
15474,0.7594849,0.87974244,0.7353123,0.8676561,0.7302337,0.86511683,0.6648313,0.83241564,0.7165681,0.85828406,0.70365256,0.8518263,0.63046736,0.8152337,0.71124816,0.8556241,0.64781374,0.8239069,0.6783407,0.83917034
15519,0.7450075,0.87250376,0.724934,0.862467,0.6882522,0.8441261,0.6212801,0.81064004,0.7051895,0.85259473,0.7272153,0.86360765,0.69171655,0.8458583,0.719741,0.8598705,0.69685817,0.8484291,0.7171788,0.8585894
15524,0.68835056,0.8441753,0.7046011,0.8523005,0.6457424,0.8228712,0.62355393,0.811777,0.6679441,0.83397204,0.68451685,0.84225845,0.6610449,0.8305224,0.6880041,0.844002,0.7125523,0.85627615,0.7326284,0.8663142
15589,0.7030622,0.8515311,0.68288815,0.8414441,0.6739836,0.8369918,0.62961876,0.8148094,0.64812565,0.8240628,0.6099693,0.8049847,0.60238326,0.8011916,0.63649094,0.8182455,0.62469625,0.8123481,0.64690936,0.8234547
15679,0.5491165,0.77455825,0.53980416,0.7699021,0.41108578,0.7055429,0.5147023,0.75735116,0.5595434,0.7797717,0.55726814,0.7786341,0.58543974,0.79271984,0.5350707,0.7675353,0.6019418,0.8009709,0.59739506,0.79869753
15743,0.74616027,0.87308013,0.7192872,0.8596436,0.62930894,0.81465447,0.5989682,0.79948413,0.6979941,0.84899706,0.70896596,0.854483,0.6960306,0.8480153,0.7215295,0.86076474,0.67324185,0.8366209,0.7113707,0.85568535
16036,0.7321329,0.86606646,0.7014428,0.85072136,0.6406077,0.82030386,0.6717608,0.8358804,0.70592076,0.85296035,0.6517812,0.8258906,0.63011765,0.8150588,0.6971399,0.84857,0.6820768,0.8410384,0.66383195,0.831916
16039,0.67092043,0.8354602,0.6522108,0.82610536,0.64735067,0.82367533,0.71274924,0.8563746,0.56535804,0.782679,0.52292687,0.7614634,0.50154144,0.7507707,0.6423748,0.8211874,0.6117352,0.8058676,0.5323049,0.76615244
16064,0.7953623,0.8976811,0.814718,0.907359,0.7212913,0.86064565,0.71675336,0.8583767,0.79259765,0.8962988,0.7382066,0.8691033,0.715763,0.8578815,0.8138921,0.90694606,0.7430855,0.87154275,0.74057245,0.8702862
