,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_google_ux_Score
12479,0.5659305,0.78296524,0.5379856,0.7689928,0.5739838,0.7869919,0.4670871,0.7335435,0.52862346,0.76431173,0.61146545,0.8057327,0.51230985,0.7561549,0.579437,0.7897185,0.5663241,0.78316206,0.54534495,0.7726725
12480,0.72595954,0.86297977,0.6922392,0.84611964,0.68770653,0.84385324,0.63408196,0.817041,0.6543869,0.82719344,0.69779956,0.8488998,0.58907205,0.794536,0.7041111,0.85205555,0.6306553,0.81532764,0.6360116,0.8180058
12481,0.67142385,0.83571196,0.6442367,0.82211834,0.63817525,0.8190876,0.62515485,0.8125774,0.6438172,0.8219086,0.688624,0.844312,0.63564366,0.81782186,0.7082714,0.8541357,0.69887185,0.8494359,0.68687916,0.8434396
12482,0.7534665,0.87673324,0.68514216,0.8425711,0.66235226,0.83117616,0.59706205,0.79853106,0.73558795,0.867794,0.77240646,0.8862032,0.69833016,0.8491651,0.7178706,0.8589353,0.6860064,0.8430032,0.71083987,0.85541993
12483,0.6886614,0.84433067,0.68186927,0.84093463,0.66019094,0.83009547,0.601241,0.8006205,0.6459625,0.82298124,0.7108609,0.8554305,0.65378076,0.82689035,0.6967125,0.84835625,0.6988503,0.84942514,0.70609087,0.85304546
12484,0.6529616,0.8264808,0.6248939,0.81244695,0.65304637,0.8265232,0.55109596,0.775548,0.6431334,0.8215667,0.6444767,0.8222383,0.5667643,0.7833822,0.6355046,0.8177523,0.6368975,0.8184488,0.64222556,0.82111275
12485,0.6533083,0.82665414,0.64671284,0.8233564,0.64200115,0.8210006,0.56161296,0.7808065,0.6313125,0.81565624,0.71872795,0.859364,0.65174496,0.8258725,0.70133245,0.8506662,0.6764332,0.8382166,0.69324774,0.8466239
12486,0.72031486,0.86015743,0.71007335,0.8550367,0.6958474,0.8479237,0.61661804,0.808309,0.6803987,0.84019935,0.69029725,0.8451486,0.647403,0.8237015,0.7247217,0.86236084,0.6731881,0.83659405,0.6499051,0.82495254
12487,0.75862813,0.87931406,0.7200818,0.8600409,0.7117707,0.8558854,0.6020503,0.80102515,0.71612203,0.858061,0.775534,0.88776696,0.70341754,0.85170877,0.75462246,0.8773112,0.7173076,0.8586538,0.7434875,0.87174374
12488,0.62258786,0.81129396,0.7164213,0.8582107,0.6814307,0.84071535,0.6269604,0.8134802,0.65193784,0.8259689,0.61013365,0.8050668,0.59343505,0.7967175,0.6806543,0.84032714,0.68118215,0.8405911,0.63582075,0.8179104
12489,0.6137648,0.8068824,0.6051668,0.8025834,0.61384976,0.8069249,0.54087466,0.77043736,0.56861544,0.7843077,0.61164355,0.8058218,0.5782919,0.78914595,0.6351204,0.8175602,0.5722424,0.7861212,0.58248734,0.7912437
12490,0.5808672,0.7904336,0.54537976,0.7726899,0.51690817,0.7584541,0.5452275,0.77261376,0.50743854,0.7537193,0.55238634,0.77619314,0.5195559,0.75977796,0.5264379,0.76321894,0.5906153,0.79530764,0.5410863,0.77054316
12491,0.6651791,0.8325895,0.650622,0.825311,0.6240658,0.81203294,0.60180306,0.80090153,0.6356163,0.81780815,0.6676987,0.8338493,0.6335449,0.81677246,0.66969407,0.83484703,0.67006445,0.8350322,0.6639596,0.8319798
12492,0.56161755,0.7808088,0.57270277,0.7863514,0.5578926,0.7789463,0.5645,0.78225,0.53049517,0.7652476,0.5078344,0.7539172,0.5204767,0.76023835,0.57129145,0.7856457,0.58351207,0.79175603,0.48923606,0.74461806
12493,0.66106474,0.8305324,0.6348313,0.81741565,0.63889587,0.81944793,0.58514196,0.79257095,0.62544835,0.8127242,0.7117467,0.85587335,0.6429411,0.82147056,0.6885578,0.84427893,0.68869936,0.8443497,0.69266254,0.84633124
12494,0.7112645,0.85563225,0.66348994,0.83174497,0.6646305,0.8323152,0.5877961,0.79389805,0.6700518,0.8350259,0.7369867,0.8684933,0.6750779,0.83753896,0.69026387,0.84513193,0.7324089,0.86620444,0.7265712,0.8632856
12495,0.7374261,0.868713,0.69173145,0.8458657,0.67096484,0.8354824,0.61193216,0.8059661,0.69489396,0.847447,0.7993156,0.8996578,0.67863274,0.83931637,0.7624264,0.8812132,0.7298845,0.86494225,0.7428421,0.87142104
12496,0.7592988,0.8796494,0.7107693,0.85538465,0.71904594,0.85952294,0.6364429,0.81822145,0.7173381,0.85866904,0.7804953,0.89024764,0.6856154,0.8428077,0.76127326,0.88063663,0.7665777,0.88328886,0.76054996,0.880275
12497,0.77162474,0.8858124,0.700168,0.850084,0.6929196,0.8464598,0.61853063,0.8092653,0.7278607,0.86393034,0.77424914,0.88712454,0.6753414,0.8376707,0.73030776,0.8651539,0.6949645,0.84748226,0.7216316,0.86081576
12498,0.72070545,0.86035275,0.69584227,0.84792113,0.70843226,0.8542161,0.6532576,0.8266288,0.6594448,0.8297224,0.73275244,0.8663762,0.6665057,0.83325285,0.73242474,0.86621237,0.72320724,0.8616036,0.71817875,0.8590894
12499,0.6855073,0.84275365,0.6314188,0.8157094,0.67681,0.838405,0.5341084,0.7670542,0.6615981,0.83079904,0.70896995,0.854485,0.620161,0.8100805,0.6933164,0.84665823,0.5901274,0.79506373,0.6500006,0.8250003
12500,0.6812641,0.8406321,0.6315361,0.81576806,0.6148552,0.8074276,0.50489503,0.7524475,0.70763445,0.8538172,0.7131587,0.85657936,0.6711314,0.8355657,0.6714369,0.83571845,0.62212896,0.8110645,0.66968846,0.83484423
12501,0.5836556,0.7918278,0.56392944,0.7819647,0.5481347,0.77406734,0.5224737,0.76123685,0.53396904,0.7669845,0.46754688,0.73377347,0.49826044,0.74913025,0.4880547,0.7440274,0.50510526,0.7525526,0.48566383,0.74283195
12502,0.6727984,0.8363992,0.69892955,0.8494648,0.64608836,0.8230442,0.59286934,0.79643464,0.6888132,0.8444066,0.60957456,0.8047873,0.64106727,0.82053363,0.66879547,0.83439773,0.61493564,0.8074678,0.60050094,0.8002505
12503,0.60264826,0.8013241,0.5633707,0.78168535,0.5849759,0.792488,0.53446466,0.7672323,0.5471552,0.7735776,0.60976136,0.8048807,0.5286291,0.76431453,0.5845995,0.79229975,0.61109465,0.80554736,0.5562711,0.77813554
12504,0.74530506,0.87265253,0.7515509,0.87577546,0.74736434,0.87368214,0.705088,0.852544,0.67987096,0.8399355,0.6532117,0.82660586,0.6131237,0.8065618,0.7348654,0.8674327,0.67540926,0.83770466,0.638726,0.819363
12505,0.636966,0.818483,0.58805585,0.7940279,0.6228837,0.81144184,0.5516974,0.7758487,0.5957805,0.79789025,0.6522938,0.8261469,0.55144995,0.775725,0.623564,0.811782,0.6421456,0.8210728,0.6109394,0.8054697
12506,0.6807224,0.84036124,0.66860104,0.8343005,0.64752734,0.82376367,0.59100413,0.79550207,0.65340036,0.8267002,0.6590445,0.82952225,0.6317133,0.81585664,0.66064847,0.83032423,0.6365559,0.81827796,0.645459,0.82272947
12507,0.63030267,0.81515133,0.6735932,0.83679664,0.699917,0.84995854,0.58198905,0.7909945,0.6765932,0.8382966,0.61317146,0.8065857,0.6516272,0.8258136,0.6557984,0.8278992,0.67078793,0.83539397,0.68066585,0.8403329
12508,0.7351479,0.867574,0.6335319,0.81676596,0.64802384,0.8240119,0.5369498,0.76847494,0.70243573,0.85121787,0.7290447,0.86452234,0.5988009,0.79940045,0.67460257,0.83730125,0.598948,0.799474,0.65197396,0.825987
12509,0.6717614,0.8358807,0.635054,0.817527,0.66013455,0.8300673,0.5683286,0.7841643,0.6247122,0.8123561,0.7076575,0.8538288,0.6133134,0.8066567,0.66294926,0.83147466,0.6746144,0.8373072,0.678571,0.8392855
12510,0.62900656,0.8145033,0.64856756,0.8242838,0.6168114,0.8084057,0.61203456,0.8060173,0.60704863,0.8035243,0.630926,0.815463,0.61207783,0.8060389,0.66458917,0.8322946,0.6634233,0.83171165,0.6587721,0.82938606
12511,0.6212031,0.8106016,0.6174722,0.8087361,0.5809027,0.79045135,0.51295817,0.7564791,0.5566214,0.77831066,0.6428213,0.82141066,0.5759694,0.7879847,0.60467505,0.8023375,0.63142014,0.81571007,0.6024878,0.8012439
12512,0.62115514,0.8105776,0.6198453,0.80992264,0.5383829,0.76919144,0.5425074,0.7712537,0.60409784,0.8020489,0.5736455,0.78682274,0.59024405,0.795122,0.5888394,0.7944197,0.6429119,0.82145596,0.59306705,0.7965335
12513,0.64147955,0.82073975,0.5976951,0.79884756,0.63409543,0.8170477,0.57422227,0.78711116,0.5831287,0.79156435,0.61666775,0.8083339,0.5337882,0.7668941,0.63472724,0.8173636,0.6025218,0.8012609,0.58511025,0.7925551
12514,0.77011466,0.88505733,0.73865974,0.86932987,0.7283652,0.8641826,0.6563386,0.8281693,0.75412405,0.877062,0.7537005,0.87685025,0.65708625,0.8285431,0.7525306,0.8762653,0.71442586,0.8572129,0.7137862,0.85689306
12515,0.7167998,0.85839987,0.65030265,0.8251513,0.61876523,0.8093826,0.6068318,0.8034159,0.6540953,0.82704765,0.69230175,0.8461509,0.61915314,0.8095766,0.70259386,0.8512969,0.6823052,0.8411526,0.6612662,0.8306331
12516,0.7555362,0.8777681,0.71763134,0.85881567,0.7387705,0.86938524,0.6824317,0.84121585,0.70739853,0.85369927,0.65554285,0.8277714,0.63824886,0.81912446,0.72618675,0.8630934,0.6824223,0.84121114,0.66882205,0.834411
12518,0.6950666,0.8475333,0.74408305,0.8720415,0.69001025,0.84500515,0.6409019,0.82045096,0.7340803,0.86704016,0.7208187,0.8604094,0.7441844,0.8720922,0.7642515,0.88212574,0.7416345,0.87081724,0.74326503,0.8716325
12519,0.6814114,0.8407057,0.65159273,0.82579637,0.6413641,0.82068205,0.5493994,0.7746997,0.63249457,0.8162473,0.6599002,0.8299501,0.63389903,0.8169495,0.6511694,0.8255847,0.6318985,0.81594926,0.6474174,0.8237087
12520,0.7700403,0.88502014,0.7269126,0.8634563,0.6890769,0.84453845,0.62959605,0.814798,0.73764116,0.86882055,0.7907767,0.89538836,0.70771277,0.8538564,0.73819524,0.8690976,0.70481306,0.8524065,0.7552309,0.87761545
12521,0.7455174,0.8727587,0.65899134,0.82949567,0.69082606,0.845413,0.5752522,0.7876261,0.6878272,0.8439136,0.75395477,0.8769774,0.63041914,0.81520957,0.7140446,0.8570223,0.6578206,0.8289103,0.70761013,0.85380507
12523,0.6574186,0.8287093,0.6261626,0.81308126,0.62794614,0.81397307,0.592852,0.796426,0.5931691,0.79658455,0.67183405,0.835917,0.59532213,0.79766107,0.6408545,0.82042724,0.6559901,0.82799506,0.68338376,0.84169185
12525,0.8366176,0.9183088,0.7382641,0.86913204,0.7630093,0.88150465,0.6380284,0.8190142,0.820439,0.9102195,0.8181656,0.9090828,0.7438652,0.8719326,0.79341334,0.8967067,0.7167815,0.85839075,0.76458526,0.8822926
12526,0.76504874,0.8825244,0.6941675,0.84708375,0.6915895,0.84579474,0.67070544,0.8353527,0.68973666,0.8448683,0.72968394,0.86484194,0.66550076,0.8327504,0.72237784,0.8611889,0.69820726,0.8491036,0.7225351,0.86126757
12527,0.75439984,0.8771999,0.6875931,0.84379655,0.6941248,0.8470624,0.58753973,0.79376984,0.73745406,0.868727,0.79966277,0.8998314,0.6637416,0.8318708,0.7560557,0.87802786,0.72241855,0.8612093,0.72519803,0.862599
12528,0.6110611,0.80553055,0.6146361,0.8073181,0.62229085,0.8111454,0.54401827,0.77200913,0.5814291,0.79071456,0.6357392,0.8178696,0.55240977,0.7762049,0.6573068,0.8286534,0.6428907,0.82144535,0.59816986,0.7990849
12529,0.7822447,0.89112234,0.66423535,0.8321177,0.6909512,0.8454756,0.61051214,0.80525607,0.7105756,0.8552878,0.75470316,0.8773516,0.6309488,0.8154744,0.7211809,0.86059046,0.62416726,0.8120836,0.67768264,0.8388413
12530,0.5614791,0.78073955,0.5167249,0.7583624,0.50725806,0.753629,0.48866206,0.744331,0.46920824,0.7346041,0.46623516,0.7331176,0.42260024,0.71130013,0.46373573,0.73186785,0.4610302,0.7305151,0.4730097,0.73650485
12531,0.6196388,0.8098194,0.6269045,0.81345224,0.61358273,0.80679137,0.5325147,0.76625735,0.6117716,0.8058858,0.66491413,0.83245707,0.62939024,0.8146951,0.63351274,0.81675637,0.6310959,0.81554794,0.6499009,0.82495046
12532,0.73013854,0.86506927,0.6178845,0.80894226,0.6362741,0.81813705,0.54252577,0.7712629,0.6463144,0.8231572,0.7012202,0.85061014,0.5954702,0.7977351,0.65241134,0.8262057,0.61604655,0.8080233,0.6450095,0.82250476
12533,0.72614264,0.8630713,0.6829665,0.84148324,0.65291584,0.8264579,0.5761452,0.7880726,0.67651296,0.8382565,0.7236175,0.8618088,0.66811717,0.8340586,0.70868385,0.8543419,0.66461444,0.8323072,0.6942587,0.84712934
12565,0.801913,0.9009565,0.73564154,0.86782074,0.7195073,0.8597536,0.6435405,0.82177025,0.74980503,0.8749025,0.7793906,0.8896953,0.66704106,0.83352053,0.7662128,0.8831064,0.683522,0.841761,0.7335094,0.8667547
12656,0.6497958,0.8248979,0.69573516,0.8478676,0.5919728,0.7959864,0.596001,0.7980005,0.6567526,0.8283763,0.6164304,0.8082152,0.6205952,0.8102976,0.6776917,0.83884585,0.64119804,0.820599,0.64658463,0.8232923
12674,0.7424013,0.8712007,0.6965537,0.84827685,0.7262564,0.8631282,0.619293,0.8096465,0.711848,0.855924,0.76940536,0.8847027,0.6722973,0.8361486,0.7373564,0.8686782,0.695074,0.84753704,0.7242253,0.86211264
12687,0.5939759,0.79698795,0.6196469,0.80982345,0.5573529,0.77867645,0.5689458,0.78447294,0.6207483,0.81037414,0.6297816,0.8148908,0.64481103,0.8224055,0.67718947,0.83859473,0.6326146,0.8163073,0.6592071,0.82960355
12736,0.7208474,0.8604237,0.6875533,0.84377664,0.5833818,0.7916909,0.66008323,0.83004165,0.6893064,0.8446532,0.6294062,0.8147031,0.67309594,0.836548,0.6799114,0.8399557,0.6956691,0.8478346,0.64413166,0.82206583
13078,0.69427043,0.8471352,0.6622702,0.8311351,0.63523793,0.81761897,0.6016869,0.8008435,0.6967351,0.8483676,0.7233072,0.86165357,0.6891436,0.8445718,0.7117493,0.85587466,0.65065926,0.82532966,0.68449736,0.8422487
13080,0.71326506,0.85663253,0.70611763,0.8530588,0.6444051,0.82220256,0.5888723,0.79443616,0.69219446,0.84609723,0.70450526,0.8522526,0.6541951,0.82709754,0.7113913,0.85569566,0.68391776,0.8419589,0.6754879,0.83774394
13146,0.7651335,0.88256675,0.7366837,0.86834186,0.6373262,0.8186631,0.67536217,0.83768106,0.7092177,0.8546089,0.6760687,0.8380344,0.66153264,0.8307663,0.6884811,0.84424055,0.74799925,0.8739996,0.71047235,0.8552362
13147,0.7608783,0.88043916,0.6682826,0.8341413,0.6340231,0.81701154,0.6356289,0.81781447,0.7066497,0.8533249,0.6577639,0.828882,0.6362494,0.8181247,0.657889,0.8289445,0.65676,0.82838,0.65847206,0.82923603
13148,0.64222664,0.82111335,0.5386163,0.76930815,0.5698153,0.78490764,0.47599316,0.7379966,0.62988114,0.8149406,0.6052309,0.80261546,0.50188875,0.7509444,0.60984063,0.8049203,0.463544,0.731772,0.51036394,0.75518197
13149,0.6196406,0.8098203,0.5936872,0.7968436,0.51013654,0.7550683,0.5213114,0.7606557,0.58646977,0.7932349,0.5745702,0.7872851,0.54613876,0.7730694,0.5400875,0.77004373,0.5637338,0.7818669,0.5783841,0.7891921
13150,0.713536,0.856768,0.67615426,0.8380771,0.65206444,0.8260322,0.6274089,0.8137045,0.69250906,0.8462545,0.6605896,0.8302948,0.6257626,0.8128813,0.67905354,0.8395268,0.6201247,0.81006235,0.65791225,0.8289561
13196,0.7346239,0.86731195,0.72649264,0.8632463,0.65802,0.82901,0.61068815,0.8053441,0.6675309,0.83376545,0.65894496,0.8294725,0.6048138,0.8024069,0.6628343,0.83141714,0.6478555,0.82392776,0.63178396,0.815892
13382,0.6944388,0.8472194,0.6689805,0.83449024,0.6582514,0.8291257,0.6363643,0.8181821,0.6573044,0.8286522,0.693155,0.8465775,0.66599274,0.83299637,0.6862184,0.8431092,0.68397474,0.8419874,0.717429,0.85871446
13461,0.6983425,0.8491713,0.6522021,0.82610106,0.6474601,0.82373005,0.5762291,0.78811455,0.6292387,0.81461936,0.6879713,0.8439857,0.6220869,0.81104344,0.6559308,0.8279654,0.63444644,0.8172232,0.6414652,0.8207326
13475,0.6827729,0.84138644,0.6409311,0.82046556,0.6305258,0.8152629,0.5171772,0.7585886,0.64605516,0.8230276,0.680632,0.840316,0.6131282,0.8065641,0.6473424,0.8236712,0.583797,0.7918985,0.62586683,0.81293344
13477,0.6948563,0.84742814,0.6173731,0.80868655,0.6489027,0.8244513,0.5710186,0.7855093,0.64250255,0.8212513,0.70276695,0.85138345,0.6035979,0.80179894,0.662341,0.8311705,0.57976526,0.78988266,0.6680372,0.8340186
13537,0.7585578,0.8792789,0.70524037,0.8526202,0.7142688,0.8571344,0.6255123,0.8127562,0.7228805,0.86144024,0.7197491,0.85987455,0.63611805,0.818059,0.71211004,0.856055,0.633803,0.8169015,0.6883867,0.84419334
13893,0.65639627,0.82819813,0.66424173,0.8321209,0.64750224,0.8237511,0.5994912,0.79974556,0.65784776,0.8289239,0.5535576,0.7767788,0.5334379,0.766719,0.64241016,0.8212051,0.54232633,0.77116317,0.53583014,0.76791507
13897,0.6922103,0.84610516,0.58970726,0.7948536,0.57973045,0.78986526,0.5805112,0.7902556,0.5785358,0.7892679,0.53693306,0.76846653,0.4742673,0.7371336,0.59359205,0.796796,0.5301043,0.76505214,0.48762214,0.7438111
14744,0.70760024,0.8538001,0.6584774,0.8292387,0.6693276,0.8346638,0.6173006,0.8086503,0.65969175,0.8298459,0.70116925,0.8505846,0.62778115,0.8138906,0.6833204,0.8416602,0.6751671,0.83758354,0.6847683,0.84238416
14862,0.7381469,0.86907345,0.70987356,0.8549368,0.6584785,0.82923925,0.6582296,0.8291148,0.7283987,0.86419934,0.66466296,0.8323315,0.64666796,0.823334,0.7289003,0.86445016,0.66606534,0.83303267,0.66611075,0.8330554
14882,0.7706085,0.8853042,0.7261803,0.86309016,0.7161732,0.8580866,0.6338415,0.81692076,0.7409429,0.8704715,0.70229435,0.8511472,0.6084089,0.80420446,0.7220082,0.8610041,0.6592425,0.82962126,0.66172695,0.8308635
14890,0.7392888,0.8696444,0.6878325,0.84391624,0.6253487,0.81267434,0.5820721,0.791036,0.7169082,0.8584541,0.7631333,0.88156664,0.67716455,0.8385823,0.7356289,0.8678144,0.66960907,0.83480453,0.7055769,0.85278845
14906,0.7014061,0.85070306,0.6473097,0.8236549,0.6120262,0.8060131,0.64240783,0.82120395,0.64236784,0.8211839,0.62161493,0.81080747,0.61134565,0.8056728,0.63001454,0.81500727,0.6265267,0.81326336,0.62312806,0.811564
14907,0.5890138,0.7945069,0.6076542,0.8038271,0.5169256,0.7584628,0.4951723,0.74758613,0.617581,0.8087905,0.56484544,0.7824227,0.6032726,0.80163634,0.6203735,0.81018674,0.579136,0.789568,0.5633775,0.78168875
14914,0.70118463,0.8505923,0.5789753,0.78948766,0.5550413,0.77752066,0.536643,0.7683215,0.621678,0.810839,0.6133008,0.8066504,0.5022654,0.7511327,0.59155434,0.7957772,0.5628265,0.78141326,0.5316119,0.76580596
14916,0.7094212,0.8547106,0.7210176,0.8605088,0.6155523,0.80777615,0.63354015,0.8167701,0.6555766,0.8277883,0.6142837,0.80714184,0.6144943,0.80724716,0.6636926,0.8318463,0.65835524,0.8291776,0.626907,0.8134535
14930,0.7621493,0.88107467,0.6534027,0.82670134,0.6911645,0.84558225,0.6028353,0.80141765,0.71636474,0.8581824,0.78083086,0.89041543,0.6616126,0.83080626,0.72795516,0.86397755,0.68428504,0.8421425,0.73910224,0.8695511
14932,0.5984235,0.79921174,0.63452935,0.8172647,0.5886487,0.79432434,0.5398892,0.7699446,0.5946876,0.7973438,0.6265774,0.8132887,0.6111994,0.8055997,0.6318373,0.8159187,0.66190904,0.83095455,0.6448011,0.82240057
14939,0.73267543,0.8663377,0.67184234,0.83592117,0.6712193,0.8356097,0.59456843,0.79728425,0.68656075,0.8432804,0.76154184,0.8807709,0.6833391,0.84166956,0.69865954,0.84932977,0.6814817,0.84074086,0.7445675,0.87228376
14947,0.7124835,0.85624176,0.6634715,0.83173573,0.6183657,0.8091829,0.5959784,0.7979892,0.6468413,0.82342064,0.69516283,0.8475814,0.63288736,0.8164437,0.6667862,0.8333931,0.66212976,0.8310649,0.6745914,0.8372957
15180,0.63174343,0.8158717,0.6043647,0.8021823,0.60255015,0.8012751,0.5968711,0.79843557,0.5577091,0.77885455,0.5862652,0.7931326,0.5250484,0.7625242,0.5481444,0.7740722,0.5986643,0.79933214,0.56810975,0.7840549
15240,0.58115077,0.7905754,0.57248056,0.7862403,0.54840374,0.77420187,0.5370326,0.7685163,0.6290062,0.8145031,0.59332395,0.796662,0.64871114,0.8243556,0.59647703,0.7982385,0.560981,0.7804905,0.63098776,0.8154939
15339,0.5736432,0.7868216,0.6727416,0.8363708,0.563253,0.78162646,0.6196482,0.8098241,0.5517096,0.7758548,0.48524013,0.74262005,0.50141,0.750705,0.59176767,0.79588383,0.55391765,0.7769588,0.5339044,0.76695216
15419,0.7734264,0.8867132,0.7187682,0.85938406,0.7035897,0.85179484,0.6352459,0.81762296,0.714064,0.857032,0.712309,0.8561545,0.66155064,0.8307753,0.7192188,0.85960937,0.66982055,0.8349103,0.7054622,0.8527311
15425,0.7450459,0.87252295,0.6526283,0.82631415,0.6858462,0.8429231,0.65988255,0.8299413,0.6936362,0.8468181,0.7382292,0.86911464,0.62147415,0.8107371,0.709437,0.8547185,0.66372585,0.8318629,0.70701087,0.85350543
15426,0.66325676,0.8316284,0.6533332,0.8266666,0.5872282,0.7936141,0.5538741,0.776937,0.5792745,0.7896372,0.56847334,0.78423667,0.50584537,0.75292265,0.6341312,0.8170656,0.55832285,0.77916145,0.54702294,0.77351147
15474,0.7007541,0.8503771,0.7221587,0.86107934,0.6873679,0.84368396,0.6481606,0.8240803,0.7053288,0.8526644,0.69582844,0.8479142,0.63677883,0.8183894,0.7128541,0.8564271,0.6540407,0.82702035,0.7158419,0.85792094
15519,0.6855054,0.8427527,0.72494936,0.8624747,0.6501712,0.82508564,0.60273254,0.80136627,0.68820095,0.8441005,0.628718,0.814359,0.6522547,0.82612735,0.6708716,0.8354358,0.67253864,0.8362693,0.65654874,0.82827437
15524,0.68917596,0.844588,0.7066788,0.85333943,0.64706373,0.82353187,0.61812496,0.8090625,0.6700846,0.8350423,0.6948906,0.8474453,0.67818993,0.839095,0.6906954,0.8453477,0.7210059,0.86050296,0.7452252,0.8726126
15589,0.7376491,0.86882454,0.71584976,0.8579249,0.7060386,0.8530193,0.65053946,0.8252697,0.6882767,0.8441384,0.64927363,0.8246368,0.65099275,0.8254964,0.6880127,0.84400636,0.66578853,0.83289427,0.6725515,0.83627576
15679,0.56194246,0.7809712,0.5462119,0.773106,0.424496,0.71224797,0.5437806,0.7718903,0.56102467,0.78051233,0.57405126,0.78702563,0.60382205,0.801911,0.55359393,0.77679694,0.6439948,0.8219974,0.6286924,0.8143462
15743,0.7666661,0.8833331,0.73422045,0.86711025,0.6373962,0.8186981,0.62652445,0.8132622,0.7203804,0.8601902,0.7337506,0.8668753,0.73379153,0.8668958,0.74967134,0.87483567,0.7008574,0.8504287,0.74547535,0.87273765
16036,0.7233275,0.86166376,0.6746789,0.83733946,0.628296,0.814148,0.680321,0.8401605,0.66897476,0.8344874,0.5966594,0.7983297,0.57300866,0.7865043,0.6639589,0.83197945,0.61122733,0.80561364,0.5964198,0.7982099
16039,0.6659447,0.83297235,0.65309167,0.82654583,0.63343704,0.8167185,0.6858236,0.84291184,0.5613434,0.7806717,0.5104246,0.7552123,0.4933498,0.7466749,0.626138,0.813069,0.5893086,0.7946543,0.5048465,0.7524233
16064,0.81561846,0.90780926,0.8081163,0.90405816,0.70774406,0.85387206,0.70070195,0.850351,0.82041585,0.9102079,0.7699848,0.88499236,0.7375725,0.8687862,0.81654286,0.90827143,0.7166248,0.85831237,0.7494812,0.8747406
